Mixture	Bcells	Monocytes	NKcells	Neutrophils	CD4_Tcells	CD8_Tcells	P-value	Correlation	RMSE
mix_20	0.0657690801878307	0.0453826418506958	0.00304055994495089	0	0.885807718016523	0	9999	0.702629801188811	0.755326024149382
mix_21	0.111750418478118	0.172177659906832	0	0	0.716071921615051	0	9999	0.694215808795875	0.745558461231142
mix_22	0.11815012154782	0.291340934450258	0	0	0.590508944001922	0	9999	0.682051202447338	0.748962199829337
mix_23	0.123873293449631	0.265174277993535	0	0	0.610952428556834	0	9999	0.683658568943173	0.748772565214217
mix_24	0.0043638027269738	0.568715723431635	0	0	0.420986170554898	0.00593430328649303	9999	0.671584482127894	0.753775228493526
mix_25	0.00974104360702146	0.262565596270639	0	0	0.72769336012234	0	9999	0.683961025609653	0.754355223828058
mix_26	0.0350455200760592	0.0532130643843483	0.0530603539083182	0	0.858681061631274	0	9999	0.698416037972777	0.753731777393153
mix_27	0.161684189500328	0.463787532356863	0	0	0.345314224655661	0.029214053487148	9999	0.680525968408313	0.74151784718393
mix_28	0.108652152296874	0.0441799160054305	0	0	0.847167931697695	0	9999	0.698614087816447	0.757783194353024
mix_29	0.0352435557516693	0.293912926210269	0	0	0.670843518038061	0	9999	0.684978171793454	0.749221573243058
mix_30	0.0546608031058637	0.278578386469138	0	0	0.666760810424999	0	9999	0.685108687670211	0.749302051061285
mix_31	0.0286465140983249	0.278947497259925	0	0	0.69240598864175	0	9999	0.684558354023041	0.751222706865966
mix_32	0.0615288955117758	0.227100813455818	0	0	0.711370291032407	0	9999	0.686251026269827	0.752117717490454
mix_33	0.0653741547571533	0.310637685702362	0	0	0.623988159540484	0	9999	0.685050352594165	0.746534300455927
mix_34	0.0052629635305756	0.472839082639864	0	0	0.521897953829561	0	9999	0.683594873101668	0.742774507482435
mix_35	0.0231265969204216	0.349442309785253	0	0	0.627431093294326	0	9999	0.683909835598822	0.747230079611864
mix_36	0.14821351852966	0.160790068861495	0	0	0.690996412608845	0	9999	0.695314408135671	0.743501136169395
mix_37	0.128981854865737	0.177328205447157	0	0	0.693689939687106	0	9999	0.694548341260266	0.743687169682087
mix_38	0.0569863437120739	0.0884031784547407	0.00447275480458399	0.00109449203513811	0.849043230993463	0	9999	0.697448054233313	0.755125115385628
mix_39	0.18484141915221	0.101757591407419	0.0160442428090965	0.0021728782253514	0.695183868405923	0	9999	0.695742293797565	0.745388906945456
mix_40	0.0556942390932262	0.291631286555332	0	0	0.652674474351442	0	9999	0.684556059237145	0.748885314751086
mix_41	0.0135944540446454	0.40844758517231	0	0	0.546691246770825	0.0312667140122199	9999	0.68423879079808	0.743625987339261
mix_42	0.17531979941759	0.0563694934357025	0	0	0.768310707146708	0	9999	0.697111406233351	0.753062428109964
mix_43	0.00582808097086958	0.208321584310636	0	0	0.785850334718494	0	9999	0.686381414512915	0.757224234285811
mix_44	0.0148945468205573	0.180550091094251	0	0	0.804555362085192	0	9999	0.695456832324168	0.748959306940149
mix_45	0.00126682367291975	0.236366223659331	0	0	0.76236695266775	0	9999	0.685176711734576	0.75594727292343
mix_46	0.0894862072793963	0.116039073360819	0	0.000398359617050404	0.794076359742735	0	9999	0.695425989194983	0.752196792708294
mix_47	0.0615104160855527	0.289347069804584	0	0	0.649142514109864	0	9999	0.684515935741796	0.748825579117141
mix_48	0.146839436692128	0.506116005117185	0	0	0.347044558190688	0	9999	0.679722792213938	0.74229635500457
mix_49	0.104459217086497	0.370774420259799	0	0	0.524766362653704	0	9999	0.680834827070501	0.746309672476165
mix_50	0.129466458852953	0.10099989627698	0	0	0.769533644870067	0	9999	0.697047864542621	0.749733610403122
mix_51	0.111839049007328	0.414985961558511	0	0	0.449154316564684	0.0240206728694759	9999	0.684351313467675	0.740053505189174
mix_52	0.218747562732486	0.0777534183264419	0	0	0.703499018941072	0	9999	0.696661446687263	0.747945777818137
mix_53	0.105622544674424	0.381998873883312	0	0	0.512378581442264	0	9999	0.682188159739478	0.744268993585675
mix_54	0.175366009624541	0.0726127459683314	0	0	0.752021244407127	0	9999	0.704844120170831	0.741161858433212
mix_55	0.0972751739724244	0.362571206409953	0	0	0.540153619617623	0	9999	0.68199588843809	0.745674663990105
mix_56	0.0306326802785101	0.183961577067795	0	0	0.785405742653695	0	9999	0.693928724713759	0.749394224495812
mix_57	0.00400938549902634	0.342229451038105	0	0	0.653761163462869	0	9999	0.684715343431318	0.747638979789905
mix_58	0.079293663889385	0.193659998244345	0	0	0.72704633786627	0	9999	0.693819879032689	0.745561849534574
mix_59	0.00607462979832287	0.402595707050705	0	0	0.563127959377086	0.0282017037738866	9999	0.684159826990804	0.744323478087423
mix_60	0.123235099349642	0.217352284399363	0	0	0.659412616250995	0	9999	0.691102981369367	0.744171889963803
mix_61	0.123333494710928	0.0419019907612416	0	0	0.83476451452783	0	9999	0.7017816998082	0.753101649589993
mix_62	0.107938259552744	0.0868902095607537	0	0	0.805171530886502	0	9999	0.697705631233159	0.752324327829604
mix_63	0.00866209772259098	0.362626683318473	0	0	0.628711218958936	0	9999	0.684539859752767	0.746380156565713
mix_64	0.0690721449430507	0.299760209298025	0	0	0.631167645758924	0	9999	0.684540825396329	0.747694420992807
mix_65	0.0602706009040787	0.223334383054443	0.0105115391311668	0	0.705883476910312	0	9999	0.6828761817085	0.755230026382767
mix_66	0.101823203893369	0.418593093073843	0	0	0.452862207289677	0.0267214957431105	9999	0.683997982722608	0.740575165628626
mix_67	0.175799633652647	0.0730698623035322	0.0120758069312198	0	0.739054697112601	0	9999	0.696456985202748	0.749675056303831
mix_68	0.0402050038839761	0.124917968311784	0.00995400173640006	0.00222055442957676	0.822702471638263	0	9999	0.696071523680707	0.751778211553413
mix_69	0.0636328699837572	0.316324834271577	0	0	0.620042295744666	0	9999	0.685101921146394	0.746175786017694
mix_70	0.249318956898124	0.331204471305607	0	0	0.419476571796269	0	9999	0.680608118472236	0.743912299826198
mix_71	0.133811016252814	0.459462164923083	0	0	0.406726818824104	0	9999	0.681254994381358	0.741868461135216
mix_72	0.235583570747924	0.105447886663052	0	0	0.658968542589024	0	9999	0.695670448178959	0.744757438158364
mix_73	0.194067021309906	0.229774270872461	0	0	0.576158707817633	0	9999	0.683333949284176	0.74888580000343
mix_74	0.0984652902887913	0.254718412080568	0	0	0.646816297630641	0	9999	0.684590649557472	0.749691953645309
mix_75	0.0792726606626574	0.447356033997982	0	0	0.473371305339361	0	9999	0.682735806134903	0.742101231000563
mix_76	0.0171001831768625	0.184495119882346	0	0	0.798404696940791	0	9999	0.69463781431552	0.749342377944188
mix_77	0.0651658945794791	0.0573967569805391	0	0	0.877437348439982	0	9999	0.698537090126462	0.759013476363619
mix_78	0.0671283126726181	0.377521044106777	0	0	0.555350643220605	0	9999	0.681971098474774	0.746082781375283
mix_79	0.0123856932834023	0.401538047473821	0	0	0.572849848879717	0.0132264103630594	9999	0.685592152319318	0.742779964646792
mix_80	0.120653265039102	0.174612565345584	0	0	0.704734169615313	0	9999	0.693386035808383	0.745796941902301
mix_81	0.0378784915283651	0.17584046947483	0	0	0.786281038996805	0	9999	0.695522506224551	0.747957275472422
mix_82	0.0841572056581394	0.300416652054562	0	0	0.615426142287299	0	9999	0.683625229428414	0.748017559614731
mix_83	0.0672781412205407	0.41905286201745	0	0	0.487559618198625	0.0261093785633845	9999	0.684741206484291	0.740826621498944
mix_84	0.0657249354319588	0.203300238414283	0	0	0.730974826153758	0	9999	0.693406412596492	0.745821489745741
mix_85	0.0364060751169143	0.189082401875817	0	0	0.774511523007269	0	9999	0.693582224493695	0.748867488814728
mix_86	0.0375971063096009	0.114433294439317	0	0	0.847969599251082	0	9999	0.696882911217511	0.754308294454888
mix_87	0.0207855372859281	0.24283510717686	0	0	0.736379355537212	0	9999	0.684754065765063	0.75464559731076
mix_88	0.0820560330242769	0.174584643103191	0	0	0.743359323872533	0	9999	0.695087483881489	0.745941020554717
mix_89	0.0811191089705472	0.10108670520259	0	0	0.817794185826863	0	9999	0.697548654328671	0.752315255877709
mix_90	0.0155010945348917	0.267277162632727	0	0	0.717221742832382	0	9999	0.683479250060824	0.754169961449828
mix_91	0.0694056125842563	0.413518760624398	0	0	0.499848699070504	0.0172269277208422	9999	0.683923752632823	0.742002653897802
mix_92	0.0463861162604813	0.268061023621378	0	0	0.685552860118141	0	9999	0.683691538084928	0.752205068677387
mix_93	0.00614762199173137	0.572074646093573	0	0	0.401312031032309	0.0204657008823871	9999	0.671835636912642	0.753215447949497
mix_94	0.00426069833740538	0.499496335255264	0	0	0.496242966407331	0	9999	0.68087631112814	0.745062245562555
mix_95	0.129906820076717	0.405748224509218	0	0	0.422391529631913	0.0419534257821521	9999	0.683079230601658	0.740979782975081
mix_96	0.0942910233094854	0.410015830875676	0	0	0.495693145814839	0	9999	0.682450705506812	0.743215337018342
mix_97	0.0328805462687015	0.335308168689561	0	0	0.631811285041738	0	9999	0.683452821600403	0.748186274472
mix_98	0.0663580362633243	0.299364113053079	0	0	0.634277850683597	0	9999	0.684819218566747	0.74752838714012
mix_99	0.0651338547623312	0.0308024497755063	0	0	0.904063695462162	0	9999	0.705160061935753	0.755203774898054
mix_100	0.0534649844490218	0.257699020821206	0	0	0.688835994729772	0	9999	0.685002720541124	0.751207897901973
