naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell
mix_26	0.0158	0	0	0	0.0454	0.0512	0	0.2599	0.6277	0	0	0	0	0	0	0	0	0	0	0
mix_27	0.216	0	0.4782	0.029	0.1025	0	0	0.0404	0.1008	0	0	0.0332	0	0	0	0	0	0	0	0
mix_28	0.126	0	0	0	0	0	0	0.2659	0.6081	0	0	0	0	0	0	0	0	0	0	0
mix_29	0.0783	0	0.3168	0	0.0387	0	0	0.1874	0.3587	0	0	0.0202	0	0	0	0	0	0	0	0
mix_30	0.1144	0	0.3099	0	0.0238	0	0	0.18	0.3542	0	0	0.0177	0	0	0	0	0	0	0	0
mix_31	0.0691	0	0.3303	0	0	0	0	0.2693	0.3174	0	0	0.0139	0	0	0	0	0	0	0	0
mix_32	0.1096	0	0.2285	0	0.0108	0	0	0.2101	0.4294	0	0	0.0116	0	0	0	0	0	0	0	0
mix_33	0.1228	0	0.3566	0	0.0273	0	0	0.2177	0.26	0	0	0.0156	0	0	0	0	0	0	0	0
mix_34	0	0	0.5129	0	0.0765	0	0	0.13	0.2619	0	0	0.0188	0	0	0	0	0	0	0	0
mix_35	0.0712	0	0.3907	0	0.0422	0	0	0.0652	0.407	0	0	0.0236	0	0	0	0	0	0	0	0
mix_36	0.2052	0	0.1352	0	0	0	0	0.3756	0.2746	0	0	0.0095	0	0	0	0	0	0	0	0
mix_37	0.1817	0	0.1819	0	0	0	0	0.3727	0.2451	0	0	0.0186	0	0	0	0	0	0	0	0
mix_38	0.0628	0	0.0182	0	0.0202	0	0	0.3494	0.5494	0	0	0	0	0	0	0	0	0	0	0
mix_39	0.2176	0	0.0598	0.005	0.0316	0.0594	0	0.1004	0.5098	0	0	0.0165	0	0	0	0	0	0	0	0
mix_40	0.1294	0	0.344	0	0.0034	0	0	0.2921	0.2154	0	0	0.0156	0	0	0	0	0	0	0	0
mix_41	0.0306	0	0.4555	0	0.0727	0	0	0.0718	0.3415	0	0	0.028	0	0	0	0	0	0	0	0
mix_42	0.2347	0	0	0	0	0	0	0.2531	0.5112	0	0	0.001	0	0	0	0	0	0	0	0
mix_43	0	0	0.2007	0	0.0449	0.0033	0	0.1559	0.5747	0	0	0.0205	0	0	0	0	0	0	0	0
mix_44	0.0246	0	0.146	0	0.0385	0	0	0.3452	0.4396	0	0	0.006	0	0	0	0	0	0	0	0
mix_45	0	0	0.3006	0	0	0	0	0.3584	0.3409	0	0	0	0	0	0	0	0	0	0	0
mix_46	0.123	0	0.0838	0	0.0172	0	0	0.1012	0.6569	0	0	0.0179	0	0	0	0	0	0	0	0
mix_47	0.1331	0	0.3528	0	0.002	0	0	0.2144	0.2843	0	0	0.0134	0	0	0	0	0	0	0	0
mix_48	0.2049	0	0.4996	0.0284	0.1252	0.0015	0	0.0303	0.0795	0	0	0.0307	0	0	0	0	0	0	0	0
mix_49	0.1609	0	0.3855	0.0058	0.0668	0	0	0.0249	0.3299	0	0	0.0262	0	0	0	0	0	0	0	0
mix_50	0.1687	0	0.0536	0	0	0	0	0.3679	0.4007	0	0	0.009	0	0	0	0	0	0	0	0
mix_51	0.1808	0	0.4403	0.016	0.0895	0	0	0.103	0.1453	0	0	0.025	0	0	0	0	0	0	0	0
mix_52	0.2712	0	0.0063	0.004	0.0207	0.0132	0	0.2564	0.4204	0	0	0.0078	0	0	0	0	0	0	0	0
mix_53	0.1829	0	0.4036	0.0168	0.0507	0	0	0.0842	0.2375	0	0	0.0244	0	0	0	0	0	0	0	0
mix_54	0.247	0	0.0145	0	0	0	0	0.1267	0.5916	0	0	0.0202	0	0	0	0	0	0	0	0
mix_55	0.1552	0	0.4001	0.0087	0.0487	0	0	0.1025	0.2536	0	0	0.0312	0	0	0	0	0	0	0	0
mix_56	0.0734	0	0.2063	0	0	0	0	0.353	0.3623	0	0	0.005	0	0	0	0	0	0	0	0
mix_57	0	0	0.3741	0	0.0404	0	0	0.2413	0.3366	0	0	0.0076	0	0	0	0	0	0	0	0
mix_58	0.1099	0	0.1878	0	0.0342	0	0	0.1761	0.4775	0	0	0.0145	0	0	0	0	0	0	0	0
mix_59	0.0027	0	0.4408	0	0.0665	0	0	0.0517	0.4116	0	0	0.0266	0	0	0	0	0	0	0	0
mix_60	0.2123	0	0.2698	0	0	0	0	0.1705	0.3281	0	0	0.0193	0	0	0	0	0	0	0	0
mix_61	0.1477	0	0	0	0	0	0	0.4746	0.3778	0	0	0	0	0	0	0	0	0	0	0
mix_62	0.1474	0	0.0188	0	0.0059	0	0	0.4012	0.4252	0	0	0.0015	0	0	0	0	0	0	0	0
mix_63	0.0098	0	0.4077	0	0.038	0	0	0.2052	0.3224	0	0	0.0168	0	0	0	0	0	0	0	0
mix_64	0.1424	0	0.3816	0	0	0	0	0.2573	0.2009	0	0	0.0178	0	0	0	0	0	0	0	0
mix_65	0.1052	0	0.215	0	0.0711	0.0275	0	0.1126	0.4564	0	0	0.0121	0	0	0	0	0	0	0	0
mix_66	0.1804	0	0.4483	0.0138	0.0917	0	0	0.0371	0.1963	0	0	0.0325	0	0	0	0	0	0	0	0
mix_67	0.2254	0	0	0	0.0238	0.0133	0	0.2053	0.5185	0	0	0.0136	0	0	0	0	0	0	0	0
mix_68	0.0572	0	0.0853	0	0.049	0.0234	0	0.1048	0.6632	0	0	0.017	0	0	0	0	0	0	0	0
mix_69	0.1448	0	0.3961	0	0.0024	0	0	0.2296	0.2092	0	0	0.0179	0	0	0	0	0	0	0	0
mix_70	0.2761	0	0.265	0.0327	0.0961	0.1521	0	0	0.1611	0	0	0.0169	0	0	0	0	0	0	0	0
mix_71	0.2201	0	0.5051	0.0116	0.0372	0	0	0.1134	0.0864	0	0	0.0262	0	0	0	0	0	0	0	0
mix_72	0.3199	0	0.075	0.0103	0	0	0	0.3196	0.2609	0	0	0.0144	0	0	0	0	0	0	0	0
mix_73	0.2433	0	0.1751	0.0263	0.0513	0.0674	0	0.0723	0.3405	0	0	0.0238	0	0	0	0	0	0	0	0
mix_74	0.172	0	0.2794	0	0.017	0	0	0.2766	0.244	0	0	0.0109	0	0	0	0	0	0	0	0
mix_75	0.1666	0	0.4757	0.0138	0.0722	0	0	0.1193	0.1245	0	0	0.0278	0	0	0	0	0	0	0	0
mix_76	0.0407	0	0.1793	0	0.0369	0	0	0.1585	0.5712	0	0	0.0133	0	0	0	0	0	0	0	0
mix_77	0.0557	0	0	0	0	0	0	0.3357	0.6086	0	0	0	0	0	0	0	0	0	0	0
mix_78	0.1321	0	0.403	0.0013	0.0519	0	0	0.0744	0.3102	0	0	0.0271	0	0	0	0	0	0	0	0
mix_79	0.0224	0	0.4611	0	0.0352	0	0	0.1851	0.282	0	0	0.0142	0	0	0	0	0	0	0	0
mix_80	0.1866	0	0.1956	0	0	0	0	0.2211	0.38	0	0	0.0168	0	0	0	0	0	0	0	0
mix_81	0.074	0	0.1756	0	0	0	0	0.3573	0.3901	0	0	0.0029	0	0	0	0	0	0	0	0
mix_82	0.1574	0	0.3556	0	0.0107	0	0	0.1211	0.3355	0	0	0.0196	0	0	0	0	0	0	0	0
mix_83	0.135	0	0.4654	0.0137	0.0647	0	0	0.1119	0.1862	0	0	0.0231	0	0	0	0	0	0	0	0
mix_84	0.1265	0	0.2246	0	0	0	0	0.268	0.3696	0	0	0.0113	0	0	0	0	0	0	0	0
mix_85	0.0837	0	0.2161	0	0	0	0	0.2863	0.4062	0	0	0.0078	0	0	0	0	0	0	0	0
mix_86	0.034	0	0.0708	0	0.0033	0	0	0.3573	0.5323	0	0	0.0023	0	0	0	0	0	0	0	0
mix_87	0.0534	0	0.3025	0	0	0	0	0.3226	0.317	0	0	0.0046	0	0	0	0	0	0	0	0
mix_88	0.1292	0	0.1544	0	0.0106	0	0	0.2337	0.4606	0	0	0.0115	0	0	0	0	0	0	0	0
mix_89	0.1045	0	0.0384	0	0	0	0	0.2996	0.5567	0	0	8e-04	0	0	0	0	0	0	0	0
mix_90	0.0483	0	0.3414	0	0	0	0	0.2239	0.3684	0	0	0.018	0	0	0	0	0	0	0	0
mix_91	0.1213	0	0.4363	0.0087	0.0752	0	0	0.1014	0.2267	0	0	0.0303	0	0	0	0	0	0	0	0
mix_92	0.0955	0	0.3317	0	0	0	0	0.2864	0.2748	0	0	0.0116	0	0	0	0	0	0	0	0
mix_93	0.0042	0	0.6555	0.0045	0.0904	0	0.0044	0.1369	0.0709	0	0	0.0272	0	0	0.006	0	0	0	0	0
mix_94	0	0	0.5169	0	0.109	0	0	0.0106	0.3367	0	0	0.027	0	0	0	0	0	0	0	0
mix_95	0.1878	0	0.4287	0.0152	0.0972	0.0231	0	0.0513	0.1715	0	0	0.0252	0	0	0	0	0	0	0	0
mix_96	0.1638	0	0.3856	0.0089	0.1058	0.0491	0	0.0171	0.2508	0	0	0.019	0	0	0	0	0	0	0	0
mix_97	0.0885	0	0.3939	0	0.0179	0	0	0.1579	0.3229	0	0	0.0188	0	0	0	0	0	0	0	0
mix_98	0.1316	0	0.3654	0	1e-04	0	0	0.2397	0.2442	0	0	0.0189	0	0	0	0	0	0	0	0
mix_99	0.0584	0	0	0	0	0	0	0.4176	0.524	0	0	0	0	0	0	0	0	0	0	0
mix_100	0.1103	0	0.2937	0	0	0	0	0.2538	0.3262	0	0	0.016	0	0	0	0	0	0	0	0
