Chondrocyte.articular,B.cell.naive,B.cell.memory,Monocyte.CD14,NK.cell.CD56,Endothelial.large.blood.vessel,Endothelial.microvascular.mammary.or.endometrial,Endothelial.microvascular.non.reproductive,Epithelial.cell.mammary,Epithelial.renal.cortical,Epithelial.respiratory,Fibroblast.cardiac.ventricle,Fibroblast.of.arm,Fibroblast.of.lung,Fibroblast.of.the.aortic.adventitia,Fibroblast.or.papilla.dermal.cell,Hair.follicular.keratinocyte,Macrophage,Mature.neutrophil,Melanocyte.of.skin,Myometrial.cell,Osteoblast,MSC.like.pluripotent.cell,Myocyte.regular.cardiac,Smooth.muscle.cell.aortic,Smooth.muscle.cell.bronchial,Smooth.muscle.cell.of.bladder,Smooth.muscle.cell.coronary.artery,Smooth.muscle.cell.pulmonary.artery,Smooth.muscle.cell.of.trachea,Smooth.muscle.cell.uterine,T.Cell.CD4,T.cell.CD4.memory,T.cell.CD8.memory
mix_43,0,0.452251376876573,0,0,0,0,0,0,0,0,0,0,0,0.0649416601303181,0,0,0,0.0323518074741586,0.204961098501976,0,0,0,0,0,0,0,0,0,0,0.0346324941781037,0,0,0.210861562838855,0
mix_44,0,0.46955604757252,0,0,0,0,0,0,0,0,0,0,0,0.0503420519334024,0,0,0,0.0142906536763834,0.19879890232451,0,0,0,0,0,0,0,0,0,0,0.0511630873964067,0,0,0.215849257096759,0
mix_45,0,0.455100239533016,0,0,0,0,0,0,0,0,0,0,0,0.043864011892018,0,0,0,0.0520385283229138,0.219399873325005,0,0,0,0,0,0,0,0,0,0,0.0468792370262179,0,0,0.182718109900813,0
mix_46,0,0.491784226875545,0,0,0,0,0,0,0,0,0,0,0,0.0675098020706048,0,0,0,0,0.184235612376728,0,0,0,0,0,0,0,0,0,0,0.0414209482094693,0,0,0.215049410467643,0
mix_47,0,0.498297839944086,0,0,0,0,0,0,0,0,0,0,0,0.0257132315009659,0,0,0,0.0729318075459851,0.233848306614848,0,0,0,0,0,0,0,0,0,0,0.055496607637913,0,0,0.113712206756185,0
mix_48,0,0.510827627592689,0,0.000575428600504552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153687547623143,0.300918643274269,0,0,0,0,0,0,0,0,0,0,0.0339907529093898,0,0,0,0
mix_49,0,0.502687408038582,0,0,0,0,0,0,0,0,0,0,0,0.00265697778928551,0,0,0,0.112311314411746,0.255639860350619,0,0,0,0,0,0,0,0,0,0,0.054672236406898,0,0,0.0720322030028905,0
mix_50,0,0.515234005500718,0,0,0,0,0,0,0,0,0,0,0,0.0709897534530191,0,0,0,0,0.17908471473987,0,0,0,0,0,0,0,0,0,0,0.0375263780164127,0,0,0.197165148290038,0
mix_51,0,0.512054253292746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117706757151417,0.280726223689871,0,0,0,0,0,0,0,0,0,0,0.0523030406926094,0,0,0.0372097251733509,0
mix_52,0,0.545977401025806,0,0,0,0,0,0,0,0,0,0,0,0.0782648346457056,0,0,0,0,0.172362111148109,0,0,0,0,0,0,0,0,0,0,0.0325793142455554,0,0,0.170816338934786,0
mix_53,0,0.508282770473354,0,0,0,0,0,0,0,0,0,0,0,0.00164152194968102,0,0,0,0.113994317258006,0.258289083416762,0,0,0,0,0,0,0,0,0,0,0.0544682177523974,0,0,0.063324089149798,0
mix_54,0,0.523835988746862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157803670929795,0,0,0,0,0,0,0,0,0,0,0.0809194972706917,0.0444257090952673,0,0.193015133957405,0
mix_55,0,0.499688548807923,0,0,0,0,0,0,0,0,0,0,0,0.000846530170139935,0,0,0,0.110030844906837,0.256984653551595,0,0,0,0,0,0,0,0,0,0,0.0580655556503673,0,0,0.0743838669131383,0
mix_56,0,0.485761032629445,0,0,0,0,0,0,0,0,0,0,0,0.0403302871071269,0,0,0,0.0200239477392624,0.205015362970385,0,0,0,0,0,0,0,0,0,0,0.0577028835642382,0,0,0.191166485989535,0
mix_57,0,0.443956933871716,0,0,0,0,0,0,0,0,0,0,0,0.0101349237502869,0,0,0,0.0855321180044397,0.253792922321194,0,0,0,0,0,0,0,0,0,0,0.0598625165065238,0,0,0.146720585545791,0
mix_58,0,0.49483911244268,0,0,0,0,0,0,0,0,0,0,0,0.0416326545460747,0,0,0,0.0203522403756907,0.205803689697088,0,0,0,0,0,0,0,0,0,0,0.0560183597147574,0,0,0.181353943223754,0
mix_59,0,0.452680799247699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1070089029496,0.269350125376262,0,0,0,0,0,0,0,0,0,0,0.0584786772536223,0,0,0.112481495172804,0
mix_60,0,0.530808676071398,0,0,0,0,0,0,0,0,0,0,0,0.024870281293205,0,0,0,0.0382594730120531,0.21574738201002,0,0,0,0,0,0,0,0,0,0,0.0660818932985646,0,0,0.124232294314809,0
mix_61,0,0.514682532384408,0,0,0,0,0,0,0,0,0,0,0,0.0840628733529549,0,0,0,0,0.140939106529088,0,0,0,0,0,0,0,0,0,0,0.0469455369335387,0,0,0.213369950799991,0
mix_62,0,0.500072304824986,0,0,0,0,0,0,0,0,0,0,0,0.0764698249866339,0,0,0,0,0.173680659300965,0,0,0,0,0,0,0,0,0,0,0.0329786694447493,0,0,0.216798541442619,0
mix_63,0,0.451909444794645,0,0,0,0,0,0,0,0,0,0,0,0.00228378564058294,0,0,0,0.0946840270087101,0.257080260493213,0,0,0,0,0,0,0,0,0,0,0.0646940000833589,0,0,0.1293484819795,0
mix_64,0,0.502603964092337,0,0,0,0,0,0,0,0,0,0,0,0.0153377209765213,0,0,0,0.0839043880291587,0.24139064274774,0,0,0,0,0,0,0,0,0,0,0.0613167674810033,0,0,0.0954465166732107,0
mix_65,0,0.472583797597669,0,0,0,0,0,0,0,0,0,0,0,0.0491315810971147,0,0,0,0.0495385940596735,0.22135303233765,0,0,0,0,0,0,0,0,0,0,0.0370534049372318,0,0,0.170339589970614,0
mix_66,0,0.508082735787308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117781840580945,0.281571256025494,0,0,0,0,0,0,0,0,0,0,0.052533211552163,0,0,0.0400309560540955,0
mix_67,0,0.529862050543883,0,0,0,0,0,0,0,0,0,0,0,0.0796054109404125,0,0,0,0,0.171572879259338,0,0,0,0,0,0,0,0,0,0,0.0308373252263187,0,0,0.188122334030046,0
mix_68,0,0.462571586306978,0,0,0,0,0,0,0,0,0,0,0,0.0498248219968427,0,0,0,0,0.197686221931337,0,0,0,0,0,0,0,0,0,0,0.0500766161497628,0,0,0.239840753615123,0
mix_69,0,0.498480787124701,0,0,0,0,0,0,0,0,0,0,0,0.0109083780617561,0,0,0,0.0867866769399759,0.24667155936626,0,0,0,0,0,0,0,0,0,0,0.0641138481683182,0,0,0.0930387503389241,0
mix_70,0,0.557088865492863,0,0,0.0102816022349521,0,0,0,0,0,0,0,0,0.0116439524301513,0,0,0,0.0996419519226371,0.250098955967124,0,0,0,0,0,0,0,0,0,0,0.0512152461053258,0,0,0.0200294258469224,0
mix_71,0,0.525463453979496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145631161421704,0.288288086031487,0,0,0,0,0,0,0,0,0,0,0.0406172985673185,0,0,0,0
mix_72,0,0.576106923423767,0,0,0,0,0,0,0,0,0,0,0,0.0676120014482987,0,0,0,0,0.183282814912256,0,0,0,0,0,0,0,0,0,0,0.0425059333927984,0,0,0.130492326822814,0
mix_73,0,0.542559271741765,0,0,0,0,0,0,0,0,0,0,0,0.0544486414495046,0,0,0,0.0519101126855417,0.207372497056792,0,0,0,0,0,0,0,0,0,0,0.0390485192025819,0,0,0.104660957863911,0
mix_74,0,0.510792461350071,0,0,0,0,0,0,0,0,0,0,0,0.0405955527857961,0,0,0,0.0597731404662702,0.218582390362827,0,0,0,0,0,0,0,0,0,0,0.0477960735581564,0,0,0.122460381476896,0
mix_75,0,0.50565982724792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142396412749873,0.280817605815065,0,0,0,0,0,0,0,0,0,0,0.0490345201539495,0,0,0.0220916340331889,0
mix_76,0,0.468965747692054,0,0,0,0,0,0,0,0,0,0,0,0.0483735338458106,0,0,0,0.0116281498871155,0.204239529065276,0,0,0,0,0,0,0,0,0,0,0.0529997272185637,0,0,0.213793312291192,0
mix_77,0,0.467410999790297,0,0,0,0,0,0,0,0,0,0,0,0.0703005754188269,0,0,0,0,0.173006580238512,0,0,0,0,0,0,0,0,0,0,0.0324450269591424,0,0,0.256836817593227,0
mix_78,0,0.487671202643976,0,0,0,0,0,0,0,0,0,0,0,0.000549088192846756,0,0,0,0.108835092433329,0.257223480651263,0,0,0,0,0,0,0,0,0,0,0.0583422017135101,0,0,0.0873789343650791,0
mix_79,0,0.458551000297985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106430092828524,0.270748521694967,0,0,0,0,0,0,0,0,0,0,0.0584958694131225,0,0,0.105774515765399,0
mix_80,0,0.524256988222051,0,0,0,0,0,0,0,0,0,0,0,0.0455640449119726,0,0,0,0.0155343191047268,0.20233160943279,0,0,0,0,0,0,0,0,0,0,0.0549149101266249,0,0,0.157398128201878,0
mix_81,0,0.486665244415641,0,0,0,0,0,0,0,0,0,0,0,0.0500988904994592,0,0,0,0.0119174421280953,0.198105940823381,0,0,0,0,0,0,0,0,0,0,0.0525096809181249,0,0,0.200702801215241,0
mix_82,0,0.505122485346883,0,0,0,0,0,0,0,0,0,0,0,0.0248742360421116,0,0,0,0.0736404481058475,0.235395069088591,0,0,0,0,0,0,0,0,0,0,0.0556627425441937,0,0,0.105305018872327,0
mix_83,0,0.493450789640258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115088697111818,0.281140433240647,0,0,0,0,0,0,0,0,0,0,0.0524061648739069,0,0,0.0579139151333634,0
mix_84,0,0.50092204512203,0,0,0,0,0,0,0,0,0,0,0,0.0375680053536044,0,0,0,0.0233641169689878,0.208047015159041,0,0,0,0,0,0,0,0,0,0,0.0588933259828716,0,0,0.171205491413452,0
mix_85,0,0.486763755955701,0,0,0,0,0,0,0,0,0,0,0,0.0395416109712044,0,0,0,0.0199935684133328,0.206874595409782,0,0,0,0,0,0,0,0,0,0,0.0581319653431479,0,0,0.188694503906808,0
mix_86,0,0.470359540121347,0,0,0,0,0,0,0,0,0,0,0,0.0688447502722828,0,0,0,0,0.182939461290612,0,0,0,0,0,0,0,0,0,0,0.0392614275456185,0,0,0.238594820770158,0
mix_87,0,0.473151788402336,0,0,0,0,0,0,0,0,0,0,0,0.0417510294708295,0,0,0,0.0560274623118278,0.218189841090588,0,0,0,0,0,0,0,0,0,0,0.0477040169030819,0,0,0.163175861821302,0
mix_88,0,0.498692147935509,0,0,0,0,0,0,0,0,0,0,0,0.049145244564786,0,0,0,0.0132975553282065,0.198623394381798,0,0,0,0,0,0,0,0,0,0,0.0526268178851145,0,0,0.187614839904666,0
mix_89,0,0.48860719825407,0,0,0,0,0,0,0,0,0,0,0,0.074597289417404,0,0,0,0,0.17544157609643,0,0,0,0,0,0,0,0,0,0,0.0347885407774954,0,0,0.226565395454611,0
mix_90,0,0.469574486889772,0,0,0,0,0,0,0,0,0,0,0,0.0290728037324657,0,0,0,0.0688143657640256,0.228616684718053,0,0,0,0,0,0,0,0,0,0,0.054851023984621,0,0,0.149070634911081,0
mix_91,0,0.491242226646339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114267211580803,0.279771635427677,0,0,0,0,0,0,0,0,0,0,0.052616034308801,0,0,0.0621028920363987,0
mix_92,0,0.489903828823212,0,0,0,0,0,0,0,0,0,0,0,0.0295720253249573,0,0,0,0.0723677988669379,0.224909758672276,0,0,0,0,0,0,0,0,0,0,0.0539398169641967,0,0,0.129306771348394,0
mix_93,0,0.480422350480884,0,0.0203080967208752,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160409392973927,0.297266519474787,0,0,0,0,0,0,0,0,0,0,0.0415936403495308,0,0,0,0
mix_94,0,0.454646591524705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143633423937908,0.299012528977791,0,0,0,0,0,0,0,0,0,0,0.0415377828268717,0,0,0.0611696727327216,0
mix_95,0,0.515479156700824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117262875527896,0.281192555250063,0,0,0,0,0,0,0,0,0,0,0.0521583587119245,0,0,0.0339070538092798,0
mix_96,0,0.498811791478114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117198996113481,0.265278024800276,0,0,0,0,0,0,0,0,0,0,0.0553849373622315,0,0,0.0633262502458985,0
mix_97,0,0.473423287082506,0,0,0,0,0,0,0,0,0,0,0,0.00900353418022357,0,0,0,0.0855156393527386,0.254831956325025,0,0,0,0,0,0,0,0,0,0,0.060711188221894,0,0,0.116514394837576,0
mix_98,0,0.498712328667007,0,0,0,0,0,0,0,0,0,0,0,0.023719594546366,0,0,0,0.0745580532907654,0.237709564604364,0,0,0,0,0,0,0,0,0,0,0.0559475398733485,0,0,0.109352919018168,0
mix_99,0,0.482322964035352,0,0,0,0,0,0,0,0,0,0,0,0.0487866243053637,0,0,0,0,0.132653898285476,0,0,0,0,0,0,0,0,0,0,0.0635328537047446,0.0252292257801718,0,0.247474433888905,0
mix_100,0,0.491018587036409,0,0,0,0,0,0,0,0,0,0,0,0.0400733615178335,0,0,0,0.0582189650522268,0.220575908014747,0,0,0,0,0,0,0,0,0,0,0.0480330514000427,0,0,0.14208012697868,0
