Chondrocyte.articular	B.cell.naive	B.cell.memory	Monocyte.CD14	NK.cell.CD56	Endothelial.large.blood.vessel	Endothelial.microvascular.mammary.or.endometrial	Endothelial.microvascular.non.reproductive	Epithelial.cell.mammary	Epithelial.renal.cortical	Epithelial.respiratory	Fibroblast.cardiac.ventricle	Fibroblast.of.arm	Fibroblast.of.lung	Fibroblast.of.the.aortic.adventitia	Fibroblast.or.papilla.dermal.cell	Hair.follicular.keratinocyte	Macrophage	Mature.neutrophil	Melanocyte.of.skin	Myometrial.cell	Osteoblast	MSC.like.pluripotent.cell	Myocyte.regular.cardiac	Smooth.muscle.cell.aortic	Smooth.muscle.cell.bronchial	Smooth.muscle.cell.of.bladder	Smooth.muscle.cell.coronary.artery	Smooth.muscle.cell.pulmonary.artery	Smooth.muscle.cell.of.trachea	Smooth.muscle.cell.uterine	T.Cell.CD4	T.cell.CD4.memory	T.cell.CD8.memory
mix_12	0.0393	0	0.0668	0.0397	0.0484	0	0.0158	0.011	0	0.0154	0.0015	0.0851	0.1001	0.0577	0	0.0345	0.0263	0.0751	0.03	0.0323	0	0	0	0	0	0.0083	0.0171	0	0	0	0	0.0175	0.1496	0.1286
mix_13	0.0237	0	0.0789	0.0352	0.0329	0	0.0654	0.0822	0	0.0232	0.032	0.0304	0.0591	0.0076	0	0.0254	0	0.0877	0.0377	0.0244	0	0	0	0	0	0	0	0	0	0	0	0.0356	0.229	0.0898
mix_14	0.0082	0	0.1137	0.0769	0.0376	0	0.0458	0.0132	0	0.0181	0.0198	0.0084	0.0747	0.027	0	0.0099	0.014	0.1009	0.0303	0.0344	0.0018	0	0	0.0036	0	0	0	0	0	0	0	0.0163	0.205	0.1404
mix_15	0.045	0	0.0738	0.0333	0.051	0	0.0458	0.0602	0	0.0245	0.0164	0.0784	0.1006	0.0436	0	0.0201	0.0092	0.0677	0.0313	0.0323	0	0	0	0	0	0.002	0.0117	0.0064	0	0	0	0.0052	0.1103	0.131
mix_16	0.0545	0	0.0836	0.0507	0.0228	0	0.0334	0.0927	0	0.0308	0.0128	0.1359	0.1177	0.0462	0	0.023	0.0081	0.0664	0.0288	0.0235	0	0	0	0	0	0.02	0.0306	0.009	0	0	0	0.0065	0.0848	0.0182
mix_17	0.0661	0	0.0696	0.0389	0.0163	0	0.0289	0.0904	0	0.0267	0.0169	0.1358	0.119	0.0415	0	0.0284	0.0025	0.064	0.0322	0.031	0	0	0	0	0	0.0241	0.0261	0	0	0	0	0.0226	0.1	0.0188
mix_18	0.0252	0	0.0964	0.0769	0.0146	0	0.0784	0.1013	0	0.0284	0.0295	0.0162	0.0627	0.0031	0	0.0137	0	0.1059	0.0368	0.0266	0	0	0	0	0	0	0	0	0	0	0	0.017	0.2591	0.0081
mix_19	0.0584	0	0.0524	0.0854	0.0299	0	0.0496	0.101	0	0.0253	0.0205	0.1053	0.0983	0.0206	0	0.0267	0	0.0998	0.0217	0.0254	0	0	0	0	0	0.0201	0.0176	0	0	0	0	0	0.0922	0.0497
mix_20	0.0247	0	0.0985	0.0142	0.0436	0	0.0802	0.1022	0	0.0333	0.0305	0.0242	0.0805	0.0195	0	0.0082	0	0.0622	0.0394	0.0296	0	0	0	0	0	0	0	0	0	0	0	0.0112	0.1752	0.1227
mix_21	0.0531	0	0.064	0.0369	0.0164	0	0.0385	0.0743	0	0.0234	0.0205	0.1057	0.1062	0.0471	0	0.0279	0	0.0693	0.0327	0.0252	0	0	0	0	0	0.0203	0.0107	0	0	0	0	0.0178	0.1831	0.0269
mix_22	0.0197	0	0.0904	0.0956	0.0672	0	0.0317	5e-04	0	0.0124	0.0129	0.032	0.0779	0.0323	0	0.012	0.0192	0.1148	0.0262	0.0379	0	0	0	0.0022	0	0	0.0054	0	0	0	0	0	0.1476	0.1624
mix_23	0.0159	0	0.0981	0.0583	0.052	0	0.0785	0.0786	0	0.0304	0.0289	0.0052	0.0634	0.0084	0	0.0045	0	0.0934	0.0307	0.0276	0	0	0	0	0	0	0	0	0	0	0	0.0124	0.1648	0.149
mix_24	0.0391	0	0.0782	0.0236	0.0415	0	0.019	0.0308	0	0.0229	0.0036	0.0888	0.1073	0.0583	0	0.0295	0.0267	0.0606	0.0352	0.0308	0	0	0	0	0	0.0173	0.018	0.0026	0	0	0	0.0176	0.1377	0.1107
mix_25	0.0182	0	0.0979	0.0157	0.0513	0	0.0591	0.0398	0	0.0257	0.0251	0.0219	0.0735	0.0287	0	0.0089	0.0067	0.0692	0.035	0.0308	0	0	0	0.0043	0	0	0	0	0	0	0	0.024	0.1963	0.168
mix_26	0.0514	0	0.0636	0.0768	0.0153	0	0.0403	0.074	0	0.0214	0.017	0.0987	0.1009	0.0303	0	0.0314	0	0.0961	0.0254	0.0204	0	0	0	0	0	0.0228	0.0132	0	0	0	0	0.0156	0.1737	0.0118
mix_27	0.0191	0	0.0842	0.0602	0.0689	0	0.0693	0.0601	0	0.0254	0.0236	0.0152	0.0771	0.0217	0	0.0078	0.0068	0.0861	0.0272	0.0296	0	0	0	0	0	0	0	0	0	0	0	0.005	0.1186	0.194
mix_28	0.0312	0	0.091	0.026	0.0481	0	0.0449	0.0493	0	0.0261	0.015	0.0516	0.091	0.038	0	0.0176	0.015	0.0677	0.0346	0.033	0	0	0	0	0	0.0068	0.006	0	0	0	0	0.0114	0.158	0.1377
mix_29	0.025	0	0.0864	0.0652	0.0697	0	0.0636	0.0624	0	0.0241	0.0283	0.0249	0.0728	0.0188	0	0.0086	0.003	0.0983	0.0292	0.0396	0	0	0	0	0	0	0	0	0	0	0	0	0.0977	0.1823
mix_30	0.0201	0	0.0883	0.0314	0.0499	0	0.0379	0.0227	0	0.0195	0.0191	0.0363	0.0867	0.0411	0	0.0206	0.0155	0.0696	0.0321	0.0342	0	0	0	0.0048	0	0	0.0023	0	0	0	0	0.0181	0.1918	0.1579
mix_31	0.0292	0	0.0841	0.067	0.0427	0	0.0557	0.0604	0	0.0231	0.0268	0.036	0.0788	0.0238	0	0.0174	0	0.0973	0.0295	0.0292	0	0	0	0	0	0	0.0033	0	0	0	0	0.0099	0.1803	0.1054
mix_32	0	0	0.122	0.0976	0.0423	0	0.0352	0	0	0.0163	0.0222	0	0.0586	0.0106	0	0.0058	0.0138	0.1147	0.0353	0.0319	0.0097	0	0	0.0084	0	0	0	0	0	0	0	0.0232	0.2203	0.132
mix_33	0.0295	0	0.082	0.0873	0.0268	0	0.0619	0.068	0	0.0205	0.0272	0.0405	0.0826	0.028	0	0.0175	0	0.1033	0.0207	0.023	0	0	0	0	0	0.0024	0.0016	0	0	0	0	0.0179	0.1987	0.0607
mix_34	0.0461	0	0.0843	0.1043	0.0114	0	0.0566	0.1131	0	0.022	0.0285	0.0558	0.0839	0	0	0.0123	0	0.1179	0.0306	0.0361	0	0	0	0	0	0.0154	0.0076	0	0	0	0	0.003	0.1626	0.0086
mix_35	0.0317	0	0.0776	0.0443	0.0497	0	0.0262	0.013	0	0.0159	0.0126	0.058	0.09	0.0408	0	0.0267	0.0204	0.0867	0.0333	0.0374	0	0	0	0	0	0	0.0134	0	0	0	0	0.0106	0.1587	0.1531
mix_36	0.0344	0	0.0839	0.079	0.0463	0	0.0206	0.013	0	0.0196	0.0132	0.0653	0.0945	0.0429	0	0.0218	0.0188	0.0952	0.0233	0.0352	0	0	0	0	0	0	0.0196	0	0	0	0	0.0065	0.1454	0.1215
mix_37	0.0536	0	0.0679	0.0477	0.0266	0	0.0261	0.0763	0	0.0261	0.019	0.116	0.1058	0.0402	0	0.0346	0.0016	0.0755	0.0307	0.0247	0	0	0	0	0	0.02	0.0236	0.0072	0	0	0	0.0077	0.1072	0.0618
mix_38	0.0471	0	0.0725	0.0684	0.0456	0	0.0332	0.0625	0	0.0224	0.0122	0.095	0.1042	0.0385	0	0.0229	0.0138	0.0865	0.0224	0.0288	0	0	0	0	0	0.0155	0.0214	0	0	0	0	0.0053	0.0859	0.0959
mix_39	0.0274	0	0.0938	0.0204	0.0516	0	0.0484	0.0532	0	0.0259	0.0245	0.0452	0.0889	0.0404	0	0.0149	0.0064	0.0688	0.0378	0.0376	0	0	0	0	0	0	0.0069	0	0	0	0	0.0058	0.15	0.1522
mix_40	0.0235	0	0.0851	0.0861	0.0389	0	0.0182	0.0043	0	0.0118	0.0146	0.0582	0.0884	0.0498	0	0.0278	0.0199	0.1071	0.0263	0.0356	0	0	0	0	0	7e-04	0.0119	0	0	0	0	0.0062	0.1757	0.1101
mix_41	0.0402	0	0.0738	0.101	0.0176	0	0.0547	0.069	0	0.0178	0.0181	0.0765	0.1015	0.0256	0	0.0273	0	0.1041	0.0228	0.029	0	0	0	0	0	0.0057	0.0182	0	0	0	0	0.0071	0.1602	0.0298
mix_42	0.0036	0	0.13	0.0324	0.0177	0	0.0491	0.03	0	0.0221	0.0349	0	0.0684	0.0176	0	0.0062	0	0.0873	0.0459	0.0392	0.0016	0	0	0	0	0	0	0	0	0	0	0.0308	0.2917	0.0916
mix_43	0.0337	0	0.0919	0.0908	0.0146	0	0.0445	0.0702	0	0.0205	0.0271	0.0663	0.0969	0.0244	0	0.0152	0	0.108	0.0299	0.0283	0	0	0	0	0	0.0096	0.0124	0	0	0	0	0.0122	0.1851	0.0184
mix_44	0.0184	0	0.1066	0.0531	0.0489	0	0.0843	0.0997	0	0.0331	0.0336	0.0024	0.0636	0.0037	0	0.0053	0	0.0866	0.0347	0.0296	0	0	0	0	0	0	0	0	0	0	0	0.0093	0.1576	0.1296
mix_45	0.0379	0	0.0886	0.0457	0.0524	0	0.0269	0.0283	0	0.0221	0.0102	0.0592	0.0944	0.0472	0	0.0153	0.0184	0.0869	0.0342	0.0492	0	0	0	0	0	0.0079	0.0106	0.0016	0	0	0	0	0.1198	0.1433
mix_46	0.0394	0	0.0736	0.1228	0.0285	0	0.0358	0.0334	0	0.0108	0.021	0.0711	0.0907	0.0287	0	0.0241	0.0046	0.121	0.0194	0.0297	0	0	0	0	0	0.013	0.0106	0	0	0	0	0.019	0.1474	0.0555
mix_47	0.0725	0	0.0634	0.0376	0.0054	0	0.058	0.1681	0	0.0375	0.0208	0.1527	0.1124	0.0263	0	0.0249	0	0.0609	0.0319	0.0129	0	0	0	0	0	0.0423	0.0121	0.0051	0	0	0	0	0.0552	0
mix_48	0.0138	0	0.1138	0.0805	0.0201	0	0.0623	0.0526	0	0.0221	0.0312	0.0096	0.07	0.015	0	0.009	0	0.1122	0.0367	0.0328	0	0	0	0	0	0	0	0	0	0	0	0.0083	0.2602	0.0498
mix_49	0.0086	0	0.107	0.1654	0.0525	0	0.0175	0	0	0.0029	0.0126	0.0122	0.0598	0.0134	0	0.0176	0.0271	0.1517	0.0185	0.0391	0.0173	0	0	0	0	0	0	0	0	0	0	0.0059	0.1426	0.1282
mix_50	0.0293	0	0.0882	0.027	0.0533	0	0.0351	0.0286	0	0.0213	0.0147	0.0436	0.0868	0.0414	0	0.0184	0.0216	0.0725	0.0395	0.0389	0	0	0	0.0017	0	0	0.0108	0	0	0	0	0.0059	0.1484	0.173
mix_51	0.0526	0	0.078	0.0761	0.0152	0	0.0326	0.0707	0	0.0224	0.0203	0.1088	0.1085	0.0319	0	0.0295	0	0.0923	0.0261	0.026	0	0	0	0	0	0.0238	0.0235	0	0	0	0	0.0175	0.1403	0.0039
mix_52	0.0377	0	0.0857	0.0877	0.0195	0	0.0417	0.081	0	0.0261	0.0242	0.0759	0.0977	0.0369	0	0.0217	0	0.0999	0.0256	0.0308	0	0	0	0	0	0.0041	0.0092	0	0	0	0	0.0063	0.1527	0.0356
mix_53	0.0256	0	0.1247	0.0841	0.0203	0	0.0761	0.1012	0	0.0351	0.033	0.0306	0.0725	0.0135	0	0.0075	0	0.1073	0.0278	0.0352	0	0	0	0	0	0	0	0	0	0	0	0	0.1836	0.0218
mix_54	0.0293	0	0.0881	0.0575	0.0296	0	0.0402	0.0349	0	0.0213	0.0182	0.0601	0.0964	0.0395	0	0.0213	0.0128	0.0818	0.0291	0.0301	0	0	0	0	0	0.0064	0.0107	0	0	0	0	0.0174	0.1729	0.1022
mix_55	0.0436	0	0.0695	0.0544	0.0228	0	0.0636	0.0916	0	0.0252	0.023	0.0659	0.0842	0.0289	0	0.0252	0	0.0853	0.0272	0.0225	0	0	0	0	0	0.0046	0.006	0	0	0	0	0.0137	0.2282	0.0146
mix_56	0.0247	0	0.0787	0.0647	0.0352	0	0.0475	0.02	0	0.0101	0.0102	0.0303	0.0746	0.0372	0	0.0221	0.0243	0.0942	0.0297	0.0298	0	0	0	0	0	0	0	0	0	0	0	0.0213	0.2092	0.1361
mix_57	0.0189	0	0.0971	0.0361	0.0628	0	0.0263	0	0	0.0141	0.0108	0.0327	0.0833	0.0417	0	0.0205	0.026	0.0735	0.0342	0.0376	0	0	0	0.0226	0	0	0	0	0	0	0	0.0125	0.1535	0.1957
mix_58	0.0456	0	0.066	0.037	0.0471	0	0.0346	0.0552	0	0.0245	0.0133	0.078	0.0987	0.0474	0	0.0286	0.0097	0.0675	0.0285	0.0288	0	0	0	0	0	0.0101	0.0089	0	0	0	0	0.0116	0.131	0.1279
mix_59	0.042	0	0.1038	0.1052	0.0188	0	0.0363	0.0626	0	0.02	0.0282	0.0739	0.0964	0.0269	0	0.0161	0	0.1157	0.025	0.0341	0	0	0	0	0	0.0085	0.022	0	0	0	0	0.0078	0.13	0.0265
mix_60	0.0316	0	0.0805	0.0694	0.0265	0	0.0539	0.0803	0	0.0245	0.0241	0.0467	0.0858	0.0311	0	0.0186	0	0.089	0.0264	0.0297	0	0	0	0	0	0.0054	0	0	0	0	0	0.0158	0.2016	0.059
mix_61	0.032	0	0.088	0.0586	0.0332	0	0.0123	0.0058	0	0.0143	0.0052	0.0787	0.1054	0.0576	0	0.0262	0.0318	0.0863	0.0321	0.0394	0	0	0	0	0	0	0.0227	8e-04	0	0	0	0.0183	0.1232	0.1282
mix_62	0.0473	0	0.0677	0.0917	0.0284	0	0.0358	0.0583	0	0.02	0.0129	0.0999	0.1056	0.0352	0	0.0266	0.0118	0.0965	0.0177	0.0234	0	0	0	0	0	0.0227	0.0154	0	0	0	0	0.0029	0.1183	0.0618
mix_63	0.0386	0	0.0695	0.0357	0.0447	0	0.0314	0.0315	0	0.0185	0.0083	0.0746	0.0985	0.0508	0	0.028	0.0182	0.072	0.0322	0.0318	0	0	0	0	0	0.0071	0.0118	0	0	0	0	0.0173	0.1458	0.1336
mix_64	0.0671	0.0039	0.0865	0.0476	0.0084	0	0.0448	0.155	0	0.0405	0.0212	0.1251	0.1088	0.0203	0	0.0186	0	0.0685	0.0304	0.0177	0	0	0	0	0	0.0356	0.0272	0.0018	0	0	0	0.0028	0.0682	0
mix_65	0.0479	0	0.0756	0.1055	0.0247	0	0.0511	0.0849	0	0.0282	0.0223	0.0785	0.0911	0.0127	0	0.0204	0	0.1028	0.0205	0.0251	0	0	0	0	0	0.0211	0.0187	0	0	0	0	0.0138	0.1236	0.0314
mix_66	0.0291	0	0.1114	0.1011	0.0293	0	0.0593	0.0992	0	0.0312	0.0299	0.0402	0.0696	0.0138	0	0.0067	0	0.1178	0.0306	0.0325	0	0	0	0	0	0	0.0102	0	0	0	0	0	0.1084	0.0798
mix_67	0.029	0	0.0952	0.0877	0.0539	0	0.0395	0.052	0	0.0242	0.0213	0.0517	0.0876	0.0352	0	0.0115	0.0107	0.0923	0.0198	0.0334	0	0	0	0	0	0	0.0127	0	0	0	0	0	0.0716	0.1707
mix_68	0.0515	0	0.0768	0.0397	0.0278	0	0.039	0.0717	0	0.0232	0.0211	0.089	0.0997	0.045	0	0.0236	0.0033	0.0734	0.0342	0.0314	0	0	0	0	0	0.0085	0.0158	0.0017	0	0	0	0.0124	0.1482	0.0629
mix_69	0.0199	0	0.1098	0.0165	0.0394	0	0.0265	0.0472	0	0.0286	0.0241	0.0509	0.0912	0.0473	0	0.0223	0.0046	0.062	0.0439	0.0336	0	0	0	0.0067	0	0	0.0094	0.0035	0	0	0	0.0193	0.198	0.0951
mix_70	0.0548	0	0.0586	0.057	0.0183	0	0.0293	0.068	0	0.0204	0.0134	0.1175	0.1127	0.0404	0	0.036	0.0035	0.0851	0.0284	0.0263	0	0	0	0	0	0.0261	0.0172	0	0	0	0	0.0196	0.1414	0.0262
mix_71	0.0464	0	0.0687	0.0618	0.0359	0	0.0486	0.084	0	0.0226	0.0241	0.0845	0.102	0.0309	0	0.0233	0	0.0864	0.0276	0.0249	0	0	0	0	0	0.0141	0.0108	0.0027	0	0	0	0.0093	0.1047	0.0866
mix_72	0.0445	0	0.0766	0.077	0.031	0	0.0301	0.0504	0	0.0204	0.0089	0.1032	0.113	0.0415	0	0.0267	0.0171	0.0927	0.0196	0.026	0	0	0	0	0	0.012	0.0281	0.0145	0	0	0	0.0086	0.0824	0.0758
mix_73	0.0548	0	0.0754	0.037	0.0198	0	0.003	0.023	0	0.0173	0	0.1385	0.1211	0.0556	0	0.0439	0.0306	0.0629	0.0321	0.0259	0	0	0	0	0	0.0271	0.0354	2e-04	0	0	0	0.0203	0.154	0.0222
mix_74	0.008	0	0.0966	0.0279	0.0394	0	0.0829	0.0541	0	0.0234	0.0366	0	0.0534	0	0	0.0112	0	0.0818	0.039	0.0323	0	0	0	0	0	0	0	0	0	0	0	0.028	0.1959	0.1896
mix_75	0.024	0	0.1015	0.063	0.0165	0	0.0497	0.0544	0	0.022	0.0289	0.0483	0.0925	0.0331	0	0.02	0	0.0866	0.0301	0.0292	0	0	0	0	0	0	0.0095	0	0	0	0	0.0092	0.2163	0.0651
mix_76	0.0381	0	0.0725	0.0832	0.0531	0	0.0111	0.0121	0	0.0143	4e-04	0.0938	0.0997	0.0388	0	0.0317	0.0336	0.1028	0.0226	0.035	0	0	0	0	0	0.0158	0.0278	0.0024	0	0	0	0	0.0658	0.1457
mix_77	0.0242	0	0.1033	0.0478	0.0399	0	0.0434	0.0262	0	0.0181	0.0186	0.0403	0.0885	0.0387	0	0.0184	0.0122	0.086	0.0351	0.0379	0	0	0	0	0	0	0.0078	0	0	0	0	0.0173	0.1736	0.123
mix_78	0.0469	0	0.0731	0.0467	0.0259	0	0.0465	0.0812	0	0.0258	0.0213	0.0814	0.1029	0.0382	0	0.0246	0	0.0774	0.0286	0.025	0	0	0	0	0	0.016	0.0091	0	0	0	0	0.0157	0.1538	0.06
mix_79	0.0449	0.0011	0.1109	0.106	0.0103	0	0.025	0.0469	0	0.017	0.0197	0.1064	0.1112	0.0347	0	0.0236	0.005	0.1156	0.0139	0.0314	0	0	0	0	0	0.0116	0.0344	0	0	0	0	0.0105	0.0974	0.0225
mix_80	0.0176	0	0.1247	0.1177	0.0086	0	0.0552	0.0604	0	0.0277	0.035	0.0327	0.0783	0.0191	0	0.0091	0	0.1132	0.0265	0.0303	0	0	0	0	0	0	0.0081	0	0	0	0	0.0103	0.1962	0.0293
mix_81	0.035	0	0.0977	0.1333	0.029	0	0.0845	0.1485	0	0.0298	0.0321	0.0405	0.0573	0	0	0.0044	0	0.1431	0.0179	0.0211	0	0	0	0	0	0.0042	0	0	0	0	0	0.0034	0.108	0.0099
mix_82	0.0772	0	0.0536	0.0673	0.0148	0	0.0112	0.0847	0	0.0249	0.0012	0.1759	0.1249	0.0518	0	0.0333	0.0095	0.0863	0.0294	0.0283	0	0	0	0	0	0.0317	0.0288	0	0	0	0	0.0049	0.0604	0
mix_83	0.0529	0	0.0705	0.0277	0.018	0	0.0031	0.0102	0	0.0161	5e-04	0.1216	0.1158	0.0663	0	0.0387	0.0241	0.0672	0.0427	0.0311	0	0	0	0	0	0.0207	0.023	0	0	0	0	0.0246	0.1944	0.0306
mix_84	0.0492	0	0.0756	0.0493	0.0402	0	0.0261	0.0441	0	0.0195	0.0074	0.0922	0.1048	0.0492	0	0.0218	0.0176	0.0814	0.0289	0.0342	0	0	0	0	0	0.0093	0.0236	0	0	0	0	0.0024	0.1151	0.1082
mix_85	0.052	0	0.0713	0.094	0.031	0	0.042	0.0789	0	0.0228	0.0221	0.0956	0.1018	0.0241	0	0.0262	0	0.105	0.0252	0.0295	0	0	0	0	0	0.0121	0.0203	0	0	0	0	0.0024	0.1003	0.0435
mix_86	0.0382	0	0.0866	0.0309	0.0444	0	0.0199	0.0221	0	0.0183	0.0139	0.0758	0.1088	0.0524	0	0.0247	0.0187	0.0688	0.0359	0.0333	0	0	0	0	0	0.0056	0.0225	0	0	0	0	0.0202	0.1425	0.1165
mix_87	0	0	0.0972	0.0719	0.0681	0	0.0302	0	0	0.0108	0.0104	0	0.0487	0	0	0	0.0276	0.0998	0.0224	0.0352	0.0234	0	0	0.0065	0	0	0	0	0	0	0.0047	0.0144	0.1646	0.2643
mix_88	0.0178	0	0.0853	0.0773	0.0514	0	0.059	0.0413	0	0.0217	0.0264	0.0239	0.0726	0.0271	0	0.0168	0	0.0999	0.023	0.028	0	0	0	0	0	0	0	0	0	0	0	0.0025	0.1875	0.1384
mix_89	0.0369	0.0066	0.1189	0.1105	0.0079	0	0.0665	0.1372	0	0.0415	0.0358	0.0753	0.0858	0.0142	0	0	0	0.1097	0.018	0.0154	0	0	0	0	0	0.0095	0.0118	0	0	0	0	0.003	0.0955	0
mix_90	0.0133	0	0.0811	0.0346	0.067	0	0.039	0.0076	0	0.0172	0.0089	0.0077	0.0619	0.0199	0	0.0185	0.0245	0.0833	0.033	0.0446	0.01	0	0	0.0071	0	0	0	0	0	0	0	0.0045	0.1653	0.2509
mix_91	0.033	0	0.072	0.0528	0.0544	0	0.0281	0.0134	0	0.0162	0.0051	0.0581	0.0903	0.0444	0	0.0254	0.0227	0.0884	0.0335	0.0393	0	0	0	0	0	7e-04	0.013	0	0	0	0	0.0042	0.1467	0.1585
mix_92	0.0265	0	0.0929	0.0318	0.0356	0	0.0606	0.0722	0	0.0291	0.0255	0.0375	0.0813	0.0319	0	0.0149	0	0.075	0.0367	0.0312	0	0	0	0	0	0	0	0	0	0	0	0.0157	0.1955	0.1062
mix_93	0.0637	0	0.0765	0.0386	0.0135	0	0	0.0085	0	0.016	0	0.187	0.1297	0.0766	0	0.0469	0.0275	0.0558	0.0291	0.0205	0	0	0	0	0	0.0316	0.0438	0.0084	0	0	0	0.0289	0.0896	0.0078
mix_94	0.0151	0	0.0887	0.033	0.0547	0	0.0276	0	0	0.0167	0.0102	0.0303	0.0781	0.0418	0	0.0186	0.0232	0.0809	0.0363	0.0395	0	0	0	0.0107	0	0	0	0	0	0	0	0.0164	0.1911	0.187
mix_95	0.0319	0	0.0724	0.031	0.0391	0	0.0506	0.0502	0	0.0172	0.0225	0.0403	0.078	0.035	0	0.0276	0.0053	0.0781	0.0382	0.0302	0	0	0	0	0	0	0	0	0	0	0	0.0165	0.2216	0.1146
mix_96	0.0262	0	0.0934	0.0841	0.041	0	0.0698	0.0824	0	0.0287	0.0286	0.0285	0.0761	0.01	0	0.0084	0	0.109	0.0278	0.0331	0	0	0	0	0	0.0037	0	0	0	0	0	0.0012	0.1632	0.0849
mix_97	0.0034	0	0.1125	0.0771	0.0572	0	0.0222	0	0	0.0146	0.0208	0.0059	0.0688	0.0127	0	0.0088	0.0154	0.1145	0.0385	0.0398	0.0192	0	0	0	0	0	0	0	0	0	0	0.0252	0.2136	0.1296
mix_98	0.025	0	0.0901	0.0861	0.0277	0	0.0303	0.0016	0	0.0105	0.0115	0.0409	0.0841	0.0397	0	0.026	0.0206	0.1091	0.0307	0.0311	0	0	0	0	0	0	0.007	0	0	0	0	0.0198	0.228	0.0802
mix_99	0.0534	0.0027	0.1154	0.0819	0.0158	0	0	0	0	0.016	0.0058	0.1409	0.1235	0.0661	0	0.0254	0.0212	0.0956	0.0326	0.0385	0	0	0	0	0	0.0184	0.0373	0.0134	0	0	0	0.0023	0.0936	0
mix_100	0.039	0	0.0704	0.0424	0.0375	0	0.001	0	0	0.013	0	0.0908	0.105	0.0614	0	0.0338	0.0344	0.0753	0.0337	0.0328	0	0	0	0	0	0.0142	0.0164	0	0	0	0	0.0176	0.1641	0.1175
