Mixture	naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell	P-value	Correlation	RMSE	Absolute score (sig.score)
S1007	0.0530077718396119	0	0.0174452046229272	0.0640081392141304	0.150115369959926	0	0.310789778125637	0.433981520968739	0.0288122979012581	0.0160282093977402	0	0.00198190272052043	0.00162113609599373	0	0	0	0	0	0	0.0598759007987202	9999	0.663356879774108	0.778133488053948	1.1376672316452
S10073	0.0248403475897673	0.0423465928994531	0.152747224795331	0.00452338012945352	0.04143417116485	0	0.356567173459639	0.411401171109722	0.0352476239121084	0.0141510847995628	0	0	0	0	0	0.0628706289811887	0	0	0	0.0276144582582892	9999	0.661628413841978	0.77762444448965	1.17374385709937
S10077	0.0443072459136676	0.0507831778177719	0.1899853621281	0.0726705155542323	0.000325715963829002	0	0.294373579585645	0.371438102741548	0.0192253914053759	0.000449335637243468	0	0.0239270561814887	0	0	0	0.0341118542820815	0	0	0.000632967142345201	0.0484045244686943	9999	0.662852866767133	0.76476621329681	1.15063482882202
S10080	0.0800177187842381	0	0.124793489481117	0.0657817178220927	0.0489651267468843	0	0.374657399040147	0.319422974786145	0.0307830180196874	0.00249033825398109	0	0.0226500115184289	0	0.000764748991787804	0	0.0764868965952576	0	0	0	0.0625897759066206	9999	0.614728363900483	0.800185477080651	1.20940321594639
S10082	0.00350147011732059	0.0924907523958456	0.0934976126807973	0.0225441736535993	0.0944344302305736	0	0.321290792635914	0.322370123809477	0.0310222721587386	0	0	0.0206430735189508	0	0	0	0.12034286609706	0	0	0	0.0170652403085814	9999	0.629882507322064	0.794439055885288	1.13920280760686
S10087	0.0541320533693437	0.0315200819767882	0.211315060527163	0	0.141539573175348	0	0.271333797646692	0.271443122785101	0.0399486423770539	0.0203013791723588	0	0.000840749551236333	0	0	0	0.0899758290486721	0	0	0	0.0372577828996399	9999	0.615468899736713	0.800030598013956	1.1696080725294
S10089	0.0197824124510812	0.0618051996146287	0.11073560822343	0.0299927441053909	0	0	0.38761961289282	0.357577651841022	0.0262043355448074	0.00765555052756576	0	0.0172524582297249	0.0112338619290504	0	0	0.025127313496455	0	0	0.00136074200398881	0.0452319044705919	9999	0.584205560367426	0.821330277737657	1.10157939533056
S1009	0.0955492446147948	0.0275266430860848	0.115555692696132	0.023235238934176	0	0	0.271298530756898	0.400800303891376	0.036897228737179	0.00613669401209248	0	0.0167689480309668	0.00199867507772311	0	0	0.117262493111917	0	0	0	0.0198308032882194	9999	0.654464717963257	0.781473956291966	1.13286049623756
S10090	0.0249861009090009	0.00231037976729109	0.144189088266885	0.0138431474278853	0.1166372559524	0	0.369505479557812	0.389060367234898	0.049265994808556	0.0193143837021226	0	0.00574792013639007	0.00254406812728063	0	0	0.00028858386249546	0	0	0.00349670353941223	0.0491045091480743	9999	0.617512474054308	0.801464850399056	1.1902939824405
S10093	0	0.0592054849587886	0.0252790933838421	0.0467313972380183	0.14413796001751	0	0.329113316627373	0.368445730022817	0.0313866930811145	0	0	0.0171933212185605	0.00621302800560399	0	0	0	0	0	0.00198867633468256	0.0821923219469064	9999	0.555080893499449	0.839585245574244	1.11188702283522
S10094	0.0126485989878089	0.0499305996415091	0.205597042029437	0	0.128271211949203	0	0.372360109343602	0.318153029313639	0.0219869735902445	0.0103553712685034	0	0	0	0	0	0.053536120093403	0	0	0	0.017454926223155	9999	0.645416272691268	0.780335572717673	1.1902939824405
S1010	0.0276218514850249	0.0493587933128146	0.193809277876041	0	0.0347870114520106	0	0.324132890562139	0.484612572712231	0.0329239392085697	0.0144362321353275	0	0	0	0	0	0.0167704505888391	0	0	0	0.0379013884165012	9999	0.670661172276009	0.772783137290574	1.2163544077495
S10111	0.00945027070878868	0.0398485101939236	0.14368320224075	0	0.0941352292829974	0	0.343413752336361	0.423089544597204	0.0244293385233293	0.00860920074630569	0	0.0019139438565844	0.00869290382403054	0	0	0.0789651488133327	0	0	0	0.00552575599849114	9999	0.618365487157687	0.801069832981102	1.1817568011221
S10116	0.0425008689757962	0	0.101008538236893	0.0539141210717912	0.0139888036904763	0	0.125019844877994	0.510640699327811	0.0699387319168263	0.0134965309611206	0	0.0371236264487717	0	0	0	0.045244039646787	0	0	0	0.0410834197269362	9999	0.700928957067543	0.747058217198407	1.0539592248812
S10119	0.020393375339818	0.05400241724639	0.0878678467689114	3.65273724450875e-05	0.154138737820157	0	0.286171050347926	0.395979114112332	0.0419572422262481	0.0159435055210221	0	0	0	0	0	0	0.00583728766961947	0	0	0.0386571229839033	9999	0.560632975584843	0.836423921269153	1.10098422740877
S10121	0.01553802371173	0.0531195944815729	0.161713658907692	0	0.0953007376439594	0	0.300062061887968	0.307565200552577	0.0458781688730943	0	0	0.00578789742119289	0	0	0	0.0494654780145988	0	0	0	0.0324347289597125	9999	0.566704352830466	0.829469565379006	1.0668655504541
S10130	0.0351239215953554	0.00347775473321254	0.0951899029385437	0.0525413640206389	0.0614266688957764	0	0.367586973426389	0.384695314010934	0.0314628791439561	0.0221936605835177	0	0.0331901940573711	0.014238713108134	0.00370653492966253	0	0	0	0	0	0.0207319073564181	9999	0.686589915963493	0.756485527560939	1.12556578879991
S10140	0.0354748423568498	0.0488009293762366	0.173635689177472	0	0.0405770365253881	0	0.596156907903223	0.206724729759591	0.0198479287121881	0.029361362317293	0	0	0	0	0	0.0497165733962006	0	0	0.00332490563006901	0.0183129412592604	9999	0.626184839455039	0.78887425660955	1.22193384641377
S10142	0.0461666135026779	0.0331015439394489	0.12543961489005	0	0.230704901543283	0	0.236073588818767	0.265228919771007	0.0241110045947949	0.0131615136728904	0	0	0	0	0	0.0889838591382208	0	0	0	0.0377143652400587	9999	0.571374484294854	0.826557819775374	1.1006859251112
S10150	0.0674224060300547	0	0.0517524113500728	0.0427565915838781	0.0228630854989943	0	0.622177835956419	0.201094906545655	0.0426412599602903	0	0	0.033346287971826	0.00521188049410502	0	0	0.0330991067358348	0	0	0	0.0547342528304314	9999	0.634265996155039	0.785616597260774	1.17710002495756
S10155	0.0572272040554083	0	0.169978003714393	0	0.0907641936775084	0	0.32056746987411	0.422598421702354	0.0322663928944362	0.00527058739308167	0	0.0173233100645614	0	0	0	0.0568995625943383	0	0	0.000105346139248548	0.0454312664760953	9999	0.619989361390202	0.801315759656672	1.21843175858553
S1016	0.0028306361381961	0.0627588495941557	0.145073532595434	0.0311523290941672	0.0710862246322726	0	0.3732996512653	0.367481105366529	0.0287249910266356	0.00417311681935175	0	0.012571536403161	0	0	0	0.0136970554408723	0	0	0	0.0226224764633142	9999	0.50441228554873	0.862511778933365	1.13547150483939
S10163	0.00769959527539844	0	0.0968797631598578	0.0839790624603501	0	0	0.328853160051438	0.391103369881092	0.0448857628258153	0.0310754692636549	0	0.00477552239045087	0	0.00570595534655617	0	0.0183322787777993	0	0	0	0.131845562123194	9999	0.644282603665896	0.787510471344446	1.14513550155561
S10167	0.0378840566081985	0	0.0846579289500451	0	0.156642853144527	0	0.321006420130282	0.411378787722036	0.0530118795520575	0.020816145593414	0	0.00595331622226321	0	0	0	0.00662395796219858	0	0	0	0.0579643663559063	9999	0.620835445008342	0.80483247888095	1.15593971224093
S10168	0.0510741494736068	0.0289349641309128	0.118792587001482	0.000192468492298095	0.199943878289421	0	0.283929369945006	0.288822434792228	0.0321677987944676	0.00144478379618444	0	0.0185477605977421	0	0	0	0.097159993291185	0	0	0	0.0045556001953753	9999	0.529732777350327	0.848803377173621	1.12556578879991
S10173	0.0368390850235344	0.0741611614498343	0.128090399205745	0.00360754119770685	0.0523931376895092	0	0.258036818451812	0.40666230470725	0.0241882491584291	0.00515622315643633	0	0.0149371240583657	0	0	0	0.031329968733438	0	0	0	0.0313915913269565	9999	0.637567197042574	0.794765739380653	1.06679360415902
S10175	0.0366309945204678	0.0259607866458674	0.131617068370489	0	0.20160338468471	0	0.300925975030471	0.341384532928047	0.0324708596407019	0.0268444904655498	0	0	0	0	0	0.028900773336706	0	0	0	0.0332004981377633	9999	0.601818640645906	0.810770932315065	1.15953936376077
S10179	0.00836333794225816	0.0236135239253233	0.147298772746391	0	0.205711956208869	0	0.223466259950895	0.361625862669494	0.0336529449767282	0.00744759793176046	0	0	0.0124353923492966	0	0	0.101431612658172	0.00263034001821322	0	0.0010677343741737	0.0187882979652102	9999	0.635213577940774	0.788414891264983	1.14753363371678
S10186	0.0743205579498525	0	0.229153846527643	0	0.117934212549732	0	0.113835014324584	0.440887378455586	0.0335885641201333	0.0094592433875303	0	0.0170954800436257	0	0	0	0.0671151560124909	0.00323077962634667	0	0	0.0590441951791753	9999	0.567290700204322	0.828192725660937	1.1656644281767
S1019	0.00599365261432615	0.0952816506343712	0.212950417330728	0.000216389284322231	0.034482694614238	0	0.244634927171037	0.381465296888045	0.0269380607122749	0.00972900408470089	0	0.033132301058007	0	0	0	0.0639374064241151	0	0	0	0.0244806193108187	9999	0.62854248694053	0.793132349620512	1.13324242012699
S10190	0.0387047931311536	0.0286608911510652	0.141794056769994	0	0.0993183660659415	0	0.308215411917344	0.325105806034258	0.0354420395222484	0.0353487620819109	0	0	0.0134310636279839	0	0	0.0531741546868997	0.00360037075702011	0	0	0.0532049496100144	9999	0.585489680861673	0.82343067323537	1.13600066535583
S10195	0.0304998739227017	0.026950233888051	0.114051889197638	0	0.0887780811055233	0	0.429747545366617	0.380873105380343	0.0265970782913784	0.0126132715437656	0	0.0202256534534413	0.00508002619646649	0	0	0	0	0	0.00429288427151161	0.0546365897091609	9999	0.617630504237052	0.804882360839032	1.1943462323266
S10196	0	0.0593693919776038	0.164447889248812	0	0.116878251180032	0	0.429581092850554	0.316037698330719	0.0274774424385999	0.0299523294776804	0	0.00118192480059188	0	0	0	0.0471915114421495	0	0	0	0.000847292611512774	9999	0.653116274953879	0.776723681733227	1.19296482435826
S10200	0	0.0958688461876225	0.158179184723948	0	0.0900594197452576	0	0.36874663485546	0.292284310749579	0.0153840519690153	0.00474997707180116	0	0	0.0135524659532791	0	0	0.0016059987610229	0	0	0	0.0554070659832206	9999	0.580013229473253	0.824039703006473	1.09583795600021
S10201	0.0144649558339133	0.0760931294096848	0.142367476774051	0.0276552366278524	0.03122711597765	0	0.589119622917758	0.220821123851053	0.0215397628999055	0.00929212485757025	0	0.0106937695206779	0	0	0	0	0	0	0.000796161404031759	0.0325513437095885	9999	0.602926969158921	0.802309946740003	1.17662182378374
S10202	0.0354062119009781	0.00494177287550506	0.167591847323155	0.0345974792541502	0	0.0148972009040475	0.377408626330552	0.348996165741599	0.0193952009631028	0.00127830201330248	0	0.0112742614649383	0	0	0	0.0686339529671083	0	0	0	0.0543268932304743	9999	0.636727249425353	0.786731588074665	1.13874791496891
S10205	0.0827495000268538	0	0.149343281018454	0	0.203114302057576	0	0.291896662928431	0.445389297505477	0.0177750639998212	0.00281578768228165	0	0.0207973556156114	0	0	0	0.0318393501138064	0.000970508060593619	0	0.00364612221998991	0.0189770819083294	9999	0.654393684509437	0.779305185200042	1.26931431313722
S10211	0	0.0734712725481416	0.0419078459665176	0.00441129899859567	0.19868512411164	0	0.210797346785694	0.451162001912789	0.0361944363758448	0.00719227720249776	0	0	0.0105137683114334	0	0	0	0.00559989240820379	0	0	0.0732209547387575	9999	0.556800676423891	0.840560467609805	1.11315621936012
S10221	0.0257506609305682	0.00919970525825843	0.113940058450118	0	0.266117916628796	0	0.314546805960973	0.343650784699752	0.0460548656114766	0.0143611538923878	0	0	0	0	0	0	0.00769401268681118	0	0	0.0290910199820459	9999	0.575303179245027	0.823686296462612	1.17040698410119
S10222	0.0125962361000651	0.0444699070199716	0.0848487744212654	0	0.270888958941762	0	0.277837550476682	0.346217928748333	0.0435706605431516	0.00514420424951801	0	0.00227118663874107	0	0.00146205851847738	0	0	0.000795044280905212	0	0	0.0480269724424448	9999	0.639531694291384	0.789139591634227	1.13812948238132
S10226	0.0165019698992202	0.0707116020013251	0.166454090347974	0	0.0927615442235842	0	0.367601604105672	0.280860316281176	0.033795599941932	0.0177182002798726	0	0	0.00333674699055221	0	0	0.0400205256793219	0	0	0	0.0286407988029961	9999	0.614792970689642	0.802320653567631	1.11840299855363
S10227	0	0.0734194979599868	0.136449290904117	0.0120149997609486	0.0975109076008349	0	0.360098731651601	0.361713467537346	0.0274703542183893	0.00600166229964022	0	0.00733281701965935	0	0	0.0113130326723051	0.0567048100437405	0	0	0	0.0383185956904295	9999	0.57116627648766	0.828350590995774	1.188348167359
S10228	0	0.0709359119760326	0.12886229714602	0	0.189666010835497	0	0.319842396248259	0.415508696291721	0.0365911884542268	0.0100004162781754	0	0	0.00577257305240713	0	0	0.00728856040867689	0	0	0	0.0153568950896091	9999	0.624036301744496	0.798301212909516	1.19982494578063
S10232	0.0343481162326948	0.0644717292898005	0.0712244267618637	0.0176261070857754	0.0281488211874095	0	0.180312663115764	0.606176396954274	0.0400573500699443	0	0	0.0094271508070288	0	0	0	0	0	0	0	0.0653378665367105	9999	0.618293766827374	0.809679046476467	1.11713062804127
S10248	0.0078249550439719	0.0479786993601965	0.124302456824618	0	0.12310602983327	0	0.341254133947757	0.264335539701986	0.036703687099732	0.0186067729559226	0	0	0.00302086994817431	0	0.0320965659887509	0.0627493849711566	0.00349117414351465	0	0	0.039137693476482	9999	0.5113124018619	0.860522303296862	1.10460796329553
S10249	0	0.0415208730124824	0.397236257229623	0	0	0.0281504600887516	0.450668184635216	0.260656107411829	0.00145456312971142	0	0.0269663356061414	0	0.00474174607213414	0	0	0.0350796705851096	0	0	0.00801548118632436	0.0155333813827795	9999	0.649910706297962	0.762800270286018	1.2700230603401
S1025	0.0139566606910809	0.0600559052292743	0.190037306193703	0	0.142040070621528	0	0.293491750015015	0.321917135027247	0.0205999662492968	0.0141961945771871	0	0	0.000180359510757909	0	0	0.0670874827519443	0	0	0	0.0439942599027352	9999	0.638373145480896	0.788815055860426	1.16755709076977
S10266	0.0150601945436808	0.038377797831118	0.141116251452065	0.016452670548371	0.0132583224008377	0	0.451211663381705	0.392674463841634	0.0302125140573743	0.00515735180325003	0	0.022641250172842	0	0	0	0.0344923119370935	0	0	0.00432968588628594	0.0344295526754999	9999	0.640287393734959	0.786695739867707	1.19941403053176
S10269	0.00480577399653032	0.0993791254779425	0.15932057665052	0.00630001697749247	0	0	0.392505810035847	0.375288562677328	0.0424700683226201	0.0330279590115733	0	0.0404822102543441	0.0401329386781017	0.0014475249731842	0	0	0	0	0	0	9999	0.502164566064116	0.8645914205841	1.19516056705548
S10272	0	0.0589690971948251	0.0662288694954602	0.00745795247276589	0.18885692557067	0	0.394817871869532	0.24164624060738	0.0392064340319283	0.0245899297336111	0	0	0	0	0	0.0531410661582537	0	0	0.00151211348865177	0.0332851646633951	9999	0.499208784497457	0.866263014298374	1.10971166528647
S10273	0.0180465775376527	0.0758213571746534	0.168617731847187	0	0.0389827041104814	0	0.445975063415828	0.269499560481622	0.0088109007027482	0.0180126784289556	0	0	0	0	0	0.0517694881142542	0	0	0	0.0326089505606146	9999	0.5869232601887	0.816910308742971	1.128145012374
S10274	0	0.087317555944532	0.109031402860132	0.00766779476441782	0.188608498415795	0	0.326930711851524	0.323920886814369	0.0369302194002831	0.0108397582344411	0	0.00578986621924586	0.00260550296740515	0	0	0.00343022894828544	0	0	0	0.0356754885484818	9999	0.582106421238551	0.822292105784659	1.13874791496891
S1028	0.0282402913653789	0	0.162059733347621	0	0.151750181644715	0	0.389587508034588	0.270646004084196	0.0394034649693284	0.0264697001740432	0	0	0.0199899548677953	0	0.000346142724777645	0.0913677932104947	0.00882352075270196	0	0	0.02949948348063	9999	0.486373030858697	0.872603275235693	1.21818377865627
S10280	0.0426381362835262	0	0.215510031273104	0.0666729054791465	0.0481405693486917	0	0.435032678846225	0.342251455787265	0.0244135526846224	0.0124115682332622	0	0	0	0	0	0.034709353667363	0	0	0.00210097585371735	0.00450962667680346	9999	0.629932823801297	0.781758309786219	1.22839085413373
S10283	0	0.0954761500495182	0.235027945018628	0	0.182654202237632	0	0.164827625202486	0.326923342772423	0.0394805646856283	0.00591340362685604	0	0.00352239177051861	0	0	0.00761447823050183	0.0961677778199132	0	0	0	0.021331318421481	9999	0.58480866795041	0.815800872432549	1.17893919983559
S1029	0.0249015472823708	0.0268706191428844	0.0901500277196653	0	0.197504066262192	0	0.349239232532788	0.320598301080351	0.0386995320055294	0.00996878873898471	0	0	0	0	0	0.0321657984788546	0.00345963710823496	0	0	0.0336798958438727	9999	0.647741939357016	0.78543821885225	1.12723744619573
S10292	0.0338725140451555	0.0579521402550506	0.0959181394577246	0	0.112407640055162	0	0.267485846327443	0.439781598963491	0.0310075797987063	0.00468535712851141	0	0.0101212308624293	0	0	0	0.00199097372472819	0.00014093598475303	0	0	0.0450294297678695	9999	0.613046178112705	0.810279220473084	1.10039338637102
S10294	0	0.0899913457101173	0.0974134353234425	0	0.166346826741375	0	0.388869540399965	0.264960430203993	0.0143802107523724	0.018632700009447	0	0	0	0	0	0.0873377017194047	0	0	0	0.0423193524595922	9999	0.582896160203157	0.82306823869704	1.17025154331971
S10302	0	0.0893494854745656	0.120249205175361	0	0.0671876354156867	0	0.345437544125302	0.33118566582323	0.0426487124808263	0.029060171987465	0	0	0	0	0	0.0849923274824436	0.00405089916652277	0	0	0.0314342576430821	9999	0.575988606849258	0.827714402452203	1.14559590477449
S10303	0.050581547440087	0.0132348614179514	0.167326039925659	0.0178794558319589	0.0139404285594905	0	0.338800983706652	0.333277627872045	0.0187275655033324	0.00726102131492722	0	0.017983841549531	0	0	0	0.0805829516470766	0	0	0	0.0281829880227641	9999	0.616363796721108	0.799080883184645	1.08777931279148
S10323	0.030466583151121	0.0393141707771105	0.120741942168155	0.0245726876951438	0.107546987302057	0	0.371290662491553	0.330227718773873	0.0472913423270951	0.00930509493226321	0	0.0134693230054398	0.00365554367989407	0	0	0.0327862618313576	0	0	0.00422183629293876	0.0223026874902364	9999	0.564542302793368	0.830147085319366	1.15719284191824
S10326	0	0.0822678233384895	0.178749107555484	0	0.164212029738429	0	0.359670317876893	0.265860241831507	0.0287817781159565	0.0259621324622083	0	0	0	0	0.00419510636665323	0.0560266610907198	0	0	0	0.0200366683961123	9999	0.624603626437534	0.794789962275292	1.18576186677245
S10328	0.0215070070980637	0.0420495502584199	0.0974796530286784	0.0592445030008566	0	0.0450577513366607	0.394462318395268	0.314431320797045	0.0424361380626479	0.0210872932743648	0	0.00214185457473965	0	0	0	0.0719484124756974	0	0	0	0.0371582904823836	9999	0.617754114468803	0.800753567340041	1.14900409278483
S10329	0.052065121746791	0.0517680916607525	0.16583467402552	0	0.0762064319377556	0	0.309631283416846	0.288166162862084	0.030459102308467	0.0219233044466438	0	0.0114067217263391	0	0	0	0.107940184591045	0	0	0	0.0537369619465935	9999	0.610524392441511	0.807788364558035	1.16913804066884
S10336	0.0417734042330769	0.010885109317063	0.220682501734675	0.0233418559888954	0.0837188886334077	0	0.328608850681119	0.309871454145023	0.0327653698523791	0.0291657863540518	0	0.0287082424953976	0	0.0114629656366732	0	0.0489734423342504	0	0	0	0.0197623156643112	9999	0.610946936485294	0.798462313860211	1.18972018707032
S10340	0.0535544940995388	0.0652536591076313	0.153161811502301	0	0.0350987319348959	0	0.380098923421691	0.320524926474239	0.0279901039714759	0.0193188079542388	0	0.00208633137714433	0	0	0	0.0528578615752753	0	0	0	0.0278001284822186	9999	0.552946334116043	0.8382348834234	1.13774577990065
S10347	0.00466531906267791	0.0666074565840726	0.0516254470542062	0.119830136498224	0	0.0129712544834954	0.304942267215442	0.43964651184353	0.039755362523538	0	0	0.0384786438616907	0	0.000267678922362148	0	0.00111051190477672	0	0	0.00680503493070675	0.0439468632913021	9999	0.572353822478499	0.823439263147423	1.13065248817603
S10353	0.0460812251680843	0.0830116551090231	0.128250036116159	0.0125068891708831	0.0927256219794665	0	0.31077667885829	0.272294232415825	0.0454500855220058	0.010336238158108	0	0.00115786253352349	0.000295706795281745	0	0	0.0564985272291132	0	0	0	0.0257652691402346	9999	0.668403770672641	0.773317527873253	1.085150028196
S10356	0.0991699013957775	0.00601481507571036	0.118143021543838	0.0207215614798142	0.00566434348457695	0	0.310628970796178	0.4243050430466	0.0208389258648545	0.00917717864832444	0	0.0157838403697546	0	0	0	0.0486690819351058	0	0	0	0.0605486130261038	9999	0.594724481044022	0.818646747307888	1.13966529666664
S10358	0.00933044033268957	0.0339879726619139	0.172212506721541	0.00802258470841299	0.154732606015307	0	0.366440229955532	0.326951754819891	0.0257190779334056	0.00868431158096144	0	0.003890043542277	0	0	0	0.0427432032814688	0.00193926605157711	0	0	0.0138518311782811	9999	0.605214794323645	0.804483782887191	1.16850582878326
S10365	0.00650344769656276	0.0687648559333278	0.153139788376011	0.0215170387222212	0.0681352368526973	0	0.441785328794171	0.358353645198361	0.024282051077657	0.00864710080285583	0	0.00430745429558853	0.00306192527778048	0	0	0.00339409080790685	0	0	0	0.0121703920112373	9999	0.573114207294585	0.82358289365947	1.17406235584638
S1037	0.0372456318762226	0.0773342835496923	0.145000577740517	0	0.0762805708753457	0	0.187478266830984	0.407179263809141	0.031422262233906	0	0	0.0185953038246069	0	0	0	0.0685224941783265	0	0	0	0.0169431149009737	9999	0.585047718813852	0.820579916453303	1.06600176981972
S10373	0.0138485313874148	0.0722866378609086	0.102174007024377	0.0257385158898389	0.0851823394670285	0	0.313063426663022	0.336888656179452	0.0221390364480909	0.00770819942862952	0	0	0	0	0	0.0757210552255785	0	0	0	0.0381506051395102	9999	0.610235673348111	0.807454545209069	1.09290101071385
S10374	0.0107534471559656	0.068692140779101	0.0910546418154809	0	0.249554529945631	0	0.248711645272974	0.393939341455536	0.0342975972922483	0.0130846000268158	0	0	0.0147400950603012	0	0	0	0.00832605645074705	0	0	0.0638851591742477	9999	0.533759868234907	0.850233801291	1.19703925442905
S10375	0.0306989657766434	0	0.192021111660965	0	0.00833219741609011	0	0.449081550605373	0.410316018440153	0.00493971842107577	0.0195735121647556	0	0	0.00518642350029354	0	0	0.0337566162393234	0	0	0	0.0461645046940276	9999	0.678875539204305	0.763004842081726	1.2000706189187
