Mixture	CD14	CD19B	CD4HelperT	CD4MemoryT	CD4NaiveT	CD4RegulatoryT	CD56NK	CD8CytotoxicT	CD8NaiveT	P-value	Correlation	RMSE	Absolute score (sig.score)
S1025	0.130389415649546	0.0541460973335595	0.885052650068051	0	0	0	0.130973917111108	0	0	9999	0.295185299686665	1.12560658168876	1.20056208016227
S10266	0.272790981458074	0.0119919260831762	0.768453410089334	0	0	0	0.12114404310981	0	0	9999	0.292349517674241	1.0973644671889	1.17438036074039
S10269	0.167218191627581	0.0865878763146335	0.818862604295363	0	0	0	0.114382805004632	0	0	9999	0.275193617358541	1.13029340843892	1.18705147724221
S10272	0.196884727228211	0	0.856899531310004	0.000824799066343472	0	0	0.101874936297547	0.0226979714261539	0	9999	0.259207907388389	1.140771596798	1.17918196532826
S10273	0.158740951312656	0.0397324572421568	0.877401816863126	0	0	0	0.121408059987997	0	0	9999	0.279681828848122	1.13120839947655	1.19728328540594
S10274	0.170926367277286	0	0.870878642894359	0.0232673553743989	0	0	0.0999411020673442	0.0247881143794951	0	9999	0.290000718623235	1.12447989549215	1.18980158199288
S1028	0.200103748953211	0	0.857244767388194	0.00975957426530021	0	0	0.0979028740231013	0.0383410382653334	0	9999	0.289710203965867	1.11925843308497	1.20335200289514
S10280	0.204129299548297	0.0727838239708667	0.779329583262055	0	0	0	0.119525032983048	0	0.0381760181805342	9999	0.258873030514103	1.13752312928053	1.2139437579448
S10283	0.102463989346246	0.0422948145890262	0.961393821630794	0	0	0	0.107374812645895	0	0	9999	0.307517058854967	1.12134011441475	1.21352743821196
S1029	0.148785039316248	0.02105178909572	0.897515431713623	0	0	0	0.127646088501845	0	0	9999	0.286999544490024	1.1288599520289	1.19499834862744
S10292	0.142129522986708	0.0293108957398588	0.904141077996349	0	0	0	0.110423197725581	0	0	9999	0.292592886143907	1.12435577018216	1.1860046944485
S10294	0.163514127083402	0	0.855259286572125	0.080555090048886	0	0	0.100905515853741	0	0	9999	0.280843187080303	1.13389156856277	1.20023401955815
S10302	0.135122398298447	0.0181427475203335	0.920077323054473	0.0074132233346522	0	0	0.105330164555009	0	0	9999	0.295543613068197	1.12418441341855	1.18608585676291
S10303	0.152989526899852	0.0306003744754782	0.844267458376154	0	0	0	0.156946939848657	0	0	9999	0.326991853014765	1.09754719964356	1.18480429960014
S10323	0.187308292408256	0.0309858571077619	0.796977673007475	0.038665357754882	0	0	0.134813212734918	0	0	9999	0.288408367179687	1.12106723339221	1.18875039301329
S10326	0.152438186792822	0.0475594797860245	0.854805799203695	0	0	0	0.145430553775613	0	0	9999	0.272294475989026	1.13976289656935	1.20023401955815
S10328	0.134575411882648	0.0366489090283743	0.858634867906228	0.00552535659917146	0	0	0.165499571741811	0	0	9999	0.298219856023102	1.1256490023042	1.20088411715823
S10329	0.164274970782958	0.0667374500202206	0.840225408070035	0	0	0	0.129164323785777	0	0	9999	0.290737269232158	1.12094246175492	1.20040215265899
S10336	0.179412153470041	0.0199267534441832	0.84809527211606	0	0	0	0.140189365044715	0	0	9999	0.301259546995965	1.11154784579838	1.187623544075
S10340	0.134974859408685	0.0578733506549061	0.902966009153559	0	0	0	0.100163825333578	0	0	9999	0.293565647399647	1.1236626698621	1.19597804455073
S10347	0.29279194461507	0.0274387095554722	0.633761286106851	0	0	0	0.199035032733116	0	0.00690494384878205	9999	0.307668222914627	1.08657615678817	1.15993191685929
S10353	0.193633532142602	0.0415623504092472	0.815360619641349	0.0492412424430016	0	0	0.0896805874680559	0	0	9999	0.334545796331021	1.08078015592282	1.18947833210426
S10356	0.183299656696426	0.0404462118911249	0.838914522137221	0.00623357582053277	0	0	0.104529561666086	0	0	9999	0.297513780787543	1.11046552399169	1.17342352821139
S10358	0.169027955841806	0.0637476893689326	0.862210947998827	0	0	0	0.103355351369287	0	0	9999	0.269658407874008	1.13458952358077	1.19834194457885
S10365	0.207989431144941	0.000496317048861955	0.871701605969414	0	0	0	0.105414740442627	0	0	9999	0.290015799848196	1.11262722584885	1.18560209460584
S1037	0.106289491837351	0.0488415374832538	0.887613663488724	0.0127016390993474	0	0	0.144130021704539	0	0	9999	0.313645161486107	1.11806148035284	1.19957635361321
S10373	0.145159627390368	0.0109491215891047	0.918755501024044	0	0	0	0.119238382133508	0	0	9999	0.29707858585818	1.12162731298002	1.19410263213702
S10374	0.157383766710124	0	0.747331427363543	0.145943742621483	0	0	0.122128694586688	0	0	9999	0.279737426833048	1.14048045828119	1.17278763128184
S10375	0.180176932603128	0.00170895394498414	0.806558449796608	0	0	0	0.154971135228713	0	0.0580460424160339	9999	0.322652972881018	1.0983307998614	1.20146151398947
S10377	0.230826208296707	0	0.764289680359808	0.0758530110584431	0	0	0.0902886102765631	0	0	9999	0.317362126981041	1.08869404210002	1.16125750999152
S10378	0.144989929660491	0.0188197070781026	0.888762948586454	0	0	0	0.152396147382766	0.00484868865936241	0	9999	0.319788979317915	1.10623130989372	1.20981742136718
S10390	0.308574771495505	0.0139757297257055	0.683413140152214	0	0	0	0.139248665449227	0	0	9999	0.333222246779668	1.05904856107529	1.14521230682265
S10391	0.172957709146652	0.0110468863536397	0.850417664594854	0.0459710887792096	0	0	0.0975008858767844	0	0	9999	0.263014372571255	1.14243310775694	1.17789423475114
S10393	0.154082262765007	0	0.886429567156905	0.0259092992107893	0	0	0.0998332401661146	0.0209641444572397	0	9999	0.305423914158289	1.11576221889467	1.18721851375606
S10400	0.227945138359064	0.00179898391684839	0.852062460075075	0	0	0	0.101317887952504	0	0	9999	0.302107658526383	1.09868699077667	1.18312447030349
S10401	0.24119208402783	0.0114553791496068	0.820510151039905	0	0	0	0.10899983710028	0	0	9999	0.313316809476309	1.08730697190521	1.18215745131762
S10406	0.21958089275187	0	0.855195855461678	0.0206307288137845	0	0	0.0795277735939762	0	0	9999	0.272516769412693	1.12274867817111	1.17493525062131
S10408	0.252513103263985	0.00548284667085164	0.781546277563494	0	0	0	0.151954760646493	0	0	9999	0.296866380228786	1.10094990273987	1.19149698814482
S10409	0.207859632501696	0	0.885777432161755	0.00892828236286626	0	0	0.0992231239164077	0	0	9999	0.297856416819468	1.10722991712636	1.20178847094273
S10418	0.318680088365128	0	0.681589665211285	0	0	0	0.144865747979193	0	0	9999	0.274880336181255	1.10190969528883	1.14513550155561
S10431	0.198594392322979	0.0295792488002664	0.823119562000604	0	0	0	0.123165374983465	0	0	9999	0.286269837932958	1.11712408958999	1.17445857810731
S10438	0.199384990281013	0	0.904028176364409	0	0	0	0.0863884153474614	0	0	9999	0.290758520458723	1.1130297641291	1.18980158199288
S10439	0.211455819125853	0.00241315507794402	0.905530005304179	0	0	0	0.0851759332447457	0	0	9999	0.308865360218858	1.09673944566775	1.20457491275272
S10441	0.252697747587798	0.0222389948595429	0.795488612135381	0	0	0	0.124003274615184	0	0	9999	0.256273363470154	1.12920088168135	1.19442862919791
S10442	0.190090267131779	0.0152990651357654	0.884164303979823	0	0	0	0.103813457125945	0	0	9999	0.294495321841364	1.11257744977408	1.19336709337331
S1046	0.18339240750973	0.00345951736428826	0.911588085249271	0.00323405275661622	0	0	0.0911291870988821	0	0	9999	0.291763958486866	1.11609746314047	1.19280324997879
S10478	0.28745914570408	0.01470830156598	0.784483608937222	0	0	0	0.0960708374869341	0	0	9999	0.267661759768405	1.11162837468709	1.18272189369422
S10480	0.12736660918263	0.0630183543193367	0.855026382747662	0	0	0	0.135297765449739	0	0	9999	0.310012730305972	1.11408649731337	1.18070911169937
S10484	0.27340757076742	0.0180000912668604	0.774621210100517	0	0	0	0.116209959268187	0	0	9999	0.286071261646641	1.10178056002203	1.18223883140299
S10492	0.158655807766932	0	0.937274287940551	0	0	0	0.113312805324985	0	0	9999	0.312868732340134	1.10656737104742	1.20924290103247
S10496	0.112228059086215	0.0509267172432437	0.93266122915795	0	0	0	0.114579085892307	0	0	9999	0.289876656743965	1.13320061701166	1.21039509137972
S10510	0.179080818001666	0.00689055368174425	0.867965513895709	0	0	0	0.126289916309782	0	0	9999	0.277522395564166	1.12950039444112	1.1802268018889
S10513	0.17881023013147	0.00260054652594492	0.912620485221123	0	0	0	0.10390528498113	0	0	9999	0.295127703812505	1.11521143076325	1.19793654685967
S10516	0.204746418357757	0.0379077956389039	0.832988641790962	0.00701998220114314	0	0	0.102939256617078	0	0	9999	0.286793400074865	1.11451636294879	1.18560209460584
S10534	0.171557304401473	0.021765334940871	0.82642772546522	0.0563679532424991	0	0	0.080022490547787	0.0413052613093697	0	9999	0.275198761530898	1.13755163755285	1.19744606990722
S10535	0.135909468408172	0.00562064696615292	0.863984324994927	0.0473232843992436	0	0	0.0781353779611902	0.0616680666443687	0	9999	0.289895264374304	1.13651478370981	1.19264116937405
S10537	0.228959346025837	0.0447465788383089	0.783492356770453	0.043951423396473	0	0	0.105888167599162	0	0	9999	0.301927292363432	1.1002306364929	1.20703787263023
S1054	0.12874048789796	0.0297601299975646	0.909384780379849	0	0	0	0.103681065247825	0.00601067727380802	0	9999	0.2791845153925	1.13802929548249	1.17757714079701
S10543	0.167263465726195	0.0397609834500887	0.816093903624244	0	0	0	0.17155707925975	0	0	9999	0.287141258911328	1.12698448039918	1.19467543206028
S10546	0.206266039188273	0	0.810410149570117	0.0355068998193508	0	0	0.137455703570023	0	0	9999	0.277008176183568	1.1269581532752	1.18963879214776
S1055	0.210287584424417	0	0.839190374630982	0	0	0	0.119812585254959	0	0	9999	0.282261640662312	1.11843873018259	1.16929054431036
S10551	0.195574944287918	0.0502015631998637	0.829746615758227	0	0	0	0.0985392326003688	0	0	9999	0.32944852697132	1.08174345442713	1.17406235584638
S10552	0.247461235288359	0	0.779048262928836	0	0	0	0.1417607655468	0	0	9999	0.266916664110113	1.12341590768795	1.16827026376399
S10555	0.156632844659838	0.0167628121969302	0.794224597695553	0	0	0	0.179145332627882	0	0.0573987742179332	9999	0.309769815981471	1.11495401203149	1.20416436139814
S10559	0.173721265604411	0.0429128785414398	0.889149132093894	0	0	0	0.0877484225211205	0	0	9999	0.286610061198711	1.12025441868533	1.19353169876087
S1056	0.145149335381209	0.0315394913725252	0.918205328854987	0.00862093658704688	0	0	0.0783342116334774	0.0202671138722532	0	9999	0.305643859533551	1.11443637638859	1.2021164177015
S10563	0.202773962368304	0.0305576968926547	0.787256891744787	0.0293662132346783	0	0	0.139441419648695	0	0	9999	0.298950960805157	1.10937450874584	1.18939618388912
S10574	0.141381497099992	0.0533228468174089	0.914015442551349	0	0	0	0.0978994174679781	0	0	9999	0.291379159213266	1.12423022071618	1.20661920393673
S10576	0.264308473227397	0	0.747736415046728	0.00940677374635839	0	0	0.134553737196951	0.0202906145630807	0	9999	0.284121038032214	1.10935662553523	1.17629601378051
S10578	0.21788445688352	0	0.865801671751074	0.0044846260708957	0	0	0.0936654186724317	0	0	9999	0.294898244897094	1.10619942504779	1.18183617337792
S10579	0.163371949811347	0	0.887279786623527	0.0256887227247232	0	0	0.119637585391131	0	0	9999	0.258089915402294	1.14965720740024	1.19597804455073
S10582	0.238643559226682	0.0419116009070822	0.824280907581292	0.000103267311516859	0	0	0.101187953751883	0	0	9999	0.282920784176559	1.11045131015183	1.20612728877846
S1059	0.172684243827074	0.0162813831099977	0.889275277093712	0	0	0	0.122483091954902	0	0	9999	0.301995192871855	1.11177785835119	1.20072399598569
S10599	0.226524279327012	0	0.835440732148084	0.0576898401356682	0	0	0.0822153124848738	0	0	9999	0.299544430295787	1.10350597768593	1.20187016409564
S10611	0.141529614636282	0.0194397067411652	0.919885895548295	0.021018025278739	0	0	0.092555386993425	0	0	9999	0.271858420986188	1.14134029888213	1.19442862919791
S10614	0.265206881332267	0	0.829064038520237	0	0	0	0.103338770064847	0	0	9999	0.296758500686375	1.09588723617588	1.19760968991735
S10624	0.153007727787154	0.0951984542081008	0.84760393665737	0.000680614646534429	0	0	0.0949250453408944	0	0	9999	0.275447830854951	1.13189770344308	1.19141577864005
S10632	0.211427987331636	0.00830317207406554	0.841691996171348	0	0	0	0.110327312662674	0	0	9999	0.284256268501948	1.11581249846977	1.17175046823972
S10634	0.147272156776268	0.0262553682354286	0.866803026536652	0	0	0	0.108162550417859	0.0456899243808861	0	9999	0.283525970434235	1.13556706636315	1.19418302634709
S10638	0.219436453146089	0.00685408863325293	0.851675856697556	0	0	0	0.115400694896415	0	0	9999	0.270408078301063	1.12573321513918	1.19336709337331
S10644	0.140464385798026	0.0208710116247969	0.927362139712619	0.000402414375915264	0	0	0.115311440804571	0	0	9999	0.308507094059593	1.11320316034736	1.20441139231593
S10649	0.223371023758158	0	0.856943188854849	0	0	0	0.0874727736312661	0.0237100019005498	0	9999	0.249144616350756	1.14202517616915	1.19149698814482
S10652	0.24281847524773	0.0363443220886534	0.742364135506232	0	0	0	0.164879553260541	0	0	9999	0.259088795074677	1.13131513992699	1.18640648610316
S10654	0.163920033320204	0.0291992287322361	0.826296026547234	0	0	0	0.181388767972285	0	0	9999	0.276485850835957	1.13732726122397	1.20080405657196
S10655	0.18138805966808	0.00593930754977225	0.880605999703934	0.0345510020720635	0	0	0.0755635343186864	0.0135302943370563	0	9999	0.270206296964172	1.13525975313269	1.19157819764959
S10656	0.156601560922524	0.0226215543751615	0.880446792269743	0	0	0	0.153693854218284	0	0	9999	0.29622682684657	1.12193585812792	1.21336376178571
S10657	0.225492710628724	0	0.817330273386498	0	0	0	0.138615445901155	0	0	9999	0.305608045138674	1.09876344871051	1.18143842991638
S10658	0.152876752870801	0.0228467389627904	0.902838709512224	0.00369715751350163	0	0	0.127063699630111	0	0	9999	0.289826072804537	1.12611716961525	1.20932305848943
S10660	0.114984000515151	0.0294956805811525	0.843542833571798	0	0	0	0.150623219292115	0	0.0379760898235199	9999	0.303361404389756	1.12587622142619	1.17662182378374
S10661	0.129605580091396	0.0578688437611712	0.911900784036354	0	0	0	0.0993800062113623	0	0	9999	0.280098470150205	1.13545803988122	1.19875521410028
S10676	0.136036447311154	0.0411450816214522	0.939233848692251	0	0	0	0.0884016396480194	0	0	9999	0.250395133871453	1.15710215111435	1.20481701727288
S1068	0.138437274595509	0.068667980195789	0.907469804503887	0	0	0	0.0893487985590722	0	0	9999	0.307295578911862	1.11118507728215	1.20392385785426
S10681	0.241245392088692	0	0.803640925174392	0	0	0	0.118436920315988	0.00604708100202904	0	9999	0.278061531808084	1.11549027456284	1.1693703185811
S10686	0.159867422986635	0.0353901453844377	0.862591362560299	0.0209414879953689	0	0	0.0865646219032124	0	0	9999	0.291645666701963	1.11995988378543	1.16535504082995
S10688	0.168955648686301	0.0651300009899777	0.850599657104161	0	0	0	0.122599764463581	0	0	9999	0.26384461301637	1.14047883523139	1.20728507124402
S10690	0.192191645212297	0.0305845482869093	0.806262523650954	0	0	0	0.146775561456792	0	0	9999	0.263319471941117	1.13776939382452	1.17581427860695
S10698	0.128953571718379	0.0591534181783664	0.878224012950832	0.0244674394083813	0	0	0.109353876982468	0	0	9999	0.315066022100381	1.10976329364753	1.20015231923843
S107	0.165334039950487	0.0110835177382173	0.900084883754858	0	0	0	0.114612998096961	0	0.00665916355580622	9999	0.30140799400961	1.11372572018487	1.19777460309633
S10703	0.112474603207698	0.0248038554763951	0.947943477896044	0.0119745530325453	0	0	0.10483938351008	0	0	9999	0.30128372383867	1.12505185525416	1.20203587312276
S10726	0.162146014960305	0.0174984991147822	0.927188972097665	0.00125442366537588	0	0	0.0833278688019262	0	0	9999	0.297815261794258	1.11491111279361	1.19141577864005
S10729	0.241353640333359	0.0136286052416086	0.767730247514962	0.0255609815829661	0	0	0.134208887890957	0	0	9999	0.278350143734356	1.11686374720046	1.18248236256385
S10733	0.143591947082005	0.0153451881980933	0.939020774346542	0	0	0	0.107352846092065	0	0	9999	0.295439881596885	1.12262186997161	1.2053107557187
S10734	0.202119834928392	0	0.871137969547412	0	0	0	0.109464089218412	0	0	9999	0.321871523221761	1.08918572111992	1.18272189369422
S10735	0.19576614035303	0.00878004347907984	0.885844097798171	0	0	0	0.0994113003626027	0	0	9999	0.302970949900531	1.10466544379386	1.18980158199288
S10740	0.274508330677938	0	0.817365417026379	0.00744635295456093	0	0	0.094538144502844	0	0	9999	0.307197428884231	1.08580648065978	1.19385824516172
S10745	0.239249525950129	0.0482573244528071	0.814151199073428	0	0	0	0.094807802041052	0	0	9999	0.274329597928377	1.11585119276215	1.19646585151742
S10748	0.176342286502448	0.017341747294581	0.883584581402628	0	0	0	0.101431556593789	0	0	9999	0.285975746618439	1.12155960856728	1.17870017179345
S10753	0.239404312957806	0.0137739635058646	0.837508821810805	0	0	0	0.109683965979785	0	0.00846569612201218	9999	0.291450919090249	1.10569030151713	1.20883676037627
S10756	0.175185666097775	0.031697697683867	0.830926470365111	0.0676536619349169	0	0	0.0954206210765633	0	0	9999	0.268408850100683	1.13855668446033	1.20088411715823
S10757	0.106097308205241	0.0518497112006358	0.893811465297956	0	0	0	0.111373168548797	0	0.0452147274938498	9999	0.304033150767257	1.12459576352047	1.20834638074648
S1076	0.214980079282474	0.0333924692747272	0.850077671835992	0	0	0	0.101209754513612	0	0	9999	0.319343060996962	1.08729731295187	1.19965997490681
S10764	0.241296965095666	0.00143039782585369	0.793717658852981	0	0	0	0.138248142923098	0	0	9999	0.283153593075132	1.11239121932057	1.1746931646976
S10767	0.120488472701002	0.0462581726960315	0.805416723467836	0.0391348804984864	0	0	0.169617760240934	0	0.00888557238859277	9999	0.313142897014165	1.11873312730458	1.18980158199288
S10776	0.192968371784224	0.0584695360642863	0.792967847235063	0.0449589618667883	0	0	0.116190084741825	0	0	9999	0.280396458645188	1.12457833618336	1.20555480169219
S10778	0.211366091874303	0.0104029304198931	0.855768466628783	0	0	0	0.123511491406145	0	0	9999	0.292179580400363	1.11140939467023	1.20104898032912
S10784	0.270116977211677	0.0318076495111448	0.772575635765396	0	0	0	0.125570356430481	0	0	9999	0.277943874364715	1.10937550494606	1.2000706189187
S10787	0.190236297872371	0	0.829455740328106	0.031997468452955	0	0	0.133752327953837	0	0	9999	0.317095085968387	1.09861096362065	1.18544183460727
S10800	0.159466492925259	0.0957196350604546	0.852664043204652	0	0	0	0.0935310481662687	0	0	9999	0.293589720616908	1.11652921039301	1.20138121935663
