Bcells	CD4_Tcells	CD8_Tcells	Monocytes	Neutrophils	NKcells	otherCells
mix_47	0.0192599596733378	0.052270709617499	0.084401024240423	0.0123861251423013	0.0221380530923413	5.77733152685858e-10	0.809544127656365
mix_48	0.024547638950182	0.37195284618748	0.180392342165517	0.0238076496591591	0.0208530993655123	2.02961563862169e-09	0.378446421642535
mix_49	0.0148610252536759	0.212635977768393	0.340565580928976	0.0431501509240594	0.0273184427648797	2.54239371191552e-10	0.361468822105777
mix_50	0.0141140762114808	0.198754697453379	0.321847724160884	0.0122757321722292	0.0255675906239368	9.11246479099208e-10	0.427440178466844
mix_51	0.01523629825614	0.215618747285837	0.106017775125521	0.0189195078593464	0.0194704139226189	8.56768756230951e-11	0.624737257464859
mix_52	0.0151523300002503	0.215972519464501	0.157529018752298	0.0216485684435928	0.0223679874256823	1.89911902053939e-09	0.567329574014556
mix_53	0.0315137574729338	0.223390095767098	0.155072923718751	0.0271901871587617	0.0225581958356707	8.27954671116993e-10	0.54027483921883
mix_54	0.0178105803737375	0.260274758168159	0.239695987125529	0.0166719793419724	0.0242938316614009	1.93616993513284e-09	0.441252861393031
mix_55	0.0108232802111937	0.319613257173032	0.129746480953509	0.0127940974193455	0.0199317206107425	1.18670425247623e-09	0.507091162445473
mix_56	0.00970419691426304	0.316207737098632	0.277227753428758	0.0197555590282254	0.0226755568938957	1.86204780448557e-08	0.354429178015749
mix_57	0.0197301104027327	0.215586630536548	0.368797496117606	0.0168567621703384	0.0259445192790719	4.04914559039724e-09	0.353084477444557
mix_58	0.0106545001314211	0.182563854795557	0.276473000534088	0.0119181228128922	0.0215375721960352	6.30386613861113e-10	0.49685294889962
mix_59	0.0225277714398859	0.178198828294957	0.155687877960353	0.0275363694694185	0.0207094569329691	2.7575719781002e-11	0.59533969587484
mix_60	0.0155579481608718	0.293329071234854	0.182424721370463	0.0185843934802587	0.0193476256965209	6.77788080742703e-10	0.470756239379244
mix_61	0.017330127826435	0.205278383523315	0.253913247916582	0.0183973879665295	0.0197230143482253	1.93985472537452e-09	0.485357836479058
mix_62	0.0110583773328103	0.159813197222114	0.204021073230994	0.0220665906807284	0.0196032633863002	1.96196215973587e-10	0.583437497950857
mix_63	0.0107133162353592	0.219978714613635	0.278251655441691	0.0126571493404407	0.0222924053940467	1.26816070130159e-09	0.456106757706666
mix_64	0.0267044750370243	0.0526237747674252	0.0968541436619084	0.0147745877271983	0.0237717946935376	3.1903296277611e-09	0.785271220922577
mix_65	0.0130532479550361	0.187443916841557	0.17047352607722	0.0237141384877487	0.0188120020175205	5.25506839739248e-10	0.586503168095411
mix_66	0.0247940493232328	0.132529410660811	0.238893144944519	0.0297570109771107	0.0241434427940652	2.52221884914992e-10	0.549882941048039
mix_67	0.0218232161508575	0.0985297750324509	0.352817288443802	0.0269439302542499	0.021267018185016	1.71067439388756e-09	0.478618770222949
mix_68	0.0147743773312058	0.202091838041681	0.188068045529396	0.0127276529086758	0.0218137300271072	3.63989379524013e-11	0.560524356125535
mix_69	0.0250151853597282	0.257674492786637	0.258053620500725	0.0104920261752934	0.0213918101719115	3.20245950669234e-10	0.42737286468546
mix_70	0.00794130410844125	0.228386577440279	0.134382211198174	0.0135386276804899	0.0227364983133826	1.03849850924423e-09	0.593014780220735
mix_71	0.0138472105938767	0.166259084335166	0.215805309678668	0.0167372455655241	0.0203117591357573	1.17704299145718e-09	0.567039389513965
mix_72	0.0137805921407539	0.133369633337814	0.208370503127796	0.0222040740639907	0.0198264405628506	9.92739335269468e-09	0.602448746839402
mix_73	0.0140399955176822	0.208201602086903	0.148418910786494	0.0128221780680429	0.0194028262068277	1.28807445387336e-08	0.597114474453306
mix_74	0.0175764646747224	0.325674242836172	0.332183324726587	0.0151104783038492	0.0279198394937947	1.11958145565143e-09	0.281535648845293
mix_75	0.0203568790934364	0.30411097159662	0.184637019204845	0.0189337096394839	0.0191973442781566	1.81036363622521e-09	0.452764074377095
mix_76	0.0121801636300843	0.0797143897925243	0.317065607106892	0.0241294407950396	0.0207486690910073	3.02283880145677e-10	0.546161729282169
mix_77	0.0211960312180549	0.244395565995186	0.275502745998214	0.0181442853503358	0.0230385607255142	2.75232668376766e-11	0.417722810685172
mix_78	0.0150056626155154	0.22178850367981	0.198286459463635	0.0132052450897735	0.0202776085860056	1.63998062529304e-10	0.531436520401262
mix_79	0.0298975594834083	0.141924878871665	0.130411897730605	0.0310801359831862	0.0193377544692551	6.22244067421113e-10	0.647347772839637
mix_80	0.0286716732791158	0.280083396159297	0.157168265270671	0.0324346252402656	0.019886363565733	1.00693833677947e-09	0.481755675477979
mix_81	0.0225832719228334	0.147132228864184	0.147372192359846	0.0363647082074352	0.0198916349112316	7.3413817499519e-11	0.626655963661056
mix_82	0.00816174849416444	0.0606370300081936	0.107177776232757	0.0149941708334154	0.0215040548447691	1.61126483625691e-11	0.787525219570587
mix_83	0.00907096604415185	0.289802327223617	0.134953160564513	0.00632144147862541	0.0201907875184523	8.80864636956075e-10	0.539661316289776
mix_84	0.013212925266046	0.137964389991924	0.255457290193049	0.0148916872946135	0.0229559740174384	1.68666008014516e-09	0.555517731550269
mix_85	0.0116921025053434	0.13690718107164	0.176194001437796	0.0229174165843756	0.0218993439289462	2.29533409958962e-09	0.630389952176565
mix_86	0.0179872079971854	0.20826175735843	0.264279984220246	0.0140644954410637	0.0243956646953841	1.72873948950362e-10	0.471010890114817
mix_87	0.018248557409879	0.278099579914318	0.459833971014815	0.0274373001037544	0.0298299693477116	4.89171794745872e-09	0.186550617317804
mix_88	0.0135911659338184	0.266037444032544	0.295970542159069	0.021843834270265	0.0232876694439358	3.07663419727248e-09	0.379269341083734
mix_89	0.0358608051816562	0.163147799773725	0.0885861342220305	0.0328386468119021	0.026999093036337	5.09514819929507e-09	0.652567515879201
mix_90	0.0107661946624809	0.224508426143112	0.410124802064183	0.0147190614301417	0.0242365414737936	1.06822182417419e-08	0.31564496354407
mix_91	0.009669086721913	0.215034139999583	0.304631447301048	0.0160197986863539	0.0218077670951566	1.59127439080923e-09	0.432837758604671
mix_92	0.0175217660229597	0.273508240795546	0.244774155019183	0.0119209339075093	0.0225968451688896	1.56351566390494e-09	0.429678057522397
mix_93	0.0176575177178117	0.129805463529438	0.121790166782163	0.0111706481084609	0.0232965379526687	5.58692471229569e-10	0.696279665350765
mix_94	0.0142799894764117	0.290385804523602	0.332503200734894	0.0149204284842896	0.0224750154916955	3.67078433926208e-09	0.325435557618322
mix_95	0.00939216242835717	0.314352509910021	0.247504139145563	0.00990841093661305	0.0235266758640613	6.93776911883288e-09	0.395316094777615
mix_96	0.0187076740787089	0.219938122345253	0.231093824533013	0.0246468403688608	0.0252140191502364	2.75304796464581e-09	0.48039951677088
mix_97	0.0181797754335148	0.3060787041167	0.31525223944753	0.0232535683793363	0.0276973394236418	4.12569004084723e-09	0.309538369073587
mix_98	0.0110932936152259	0.353684788215678	0.213413239997968	0.0213388776529432	0.0201765054238113	3.90372096804778e-09	0.380293291190653
mix_99	0.0284293358463613	0.103533107611231	0.106152733282998	0.0232162797943549	0.0224993735871	1.92330415152989e-09	0.716169167954652
mix_100	0.00730709520681263	0.257494287406074	0.241294660086805	0.01080783979308	0.0235642013101589	1.69928879757465e-09	0.45953191449778
