B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated	Plasma.cells	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	Dendritic.cells.resting	Dendritic.cells.activated	Eosinophils
mix_1	0.00827602517956638	0.00595311735567154	0.000843423266296786	0.00685830323502567	0.0463040686426412	0.00244207713562984	0.015498207571887	0.111538673732121	0.526386504051658	0.119682212621702	0.0159294829684606	0.00107335477391619	0.00584106638124302	0.00580927864864872	0.0204870214540622	0.0018128996975933	0.0312755684740648	0.00246333653852291	0.0344396580065005	0.0021397057363543	0.0105068360718633	0.0244391784565701
mix_2	0.00550076317789338	0.0118548667923754	0.000238822494590026	0.00484042584234971	0.0360658775780051	0.00101854200194428	0.0192252282754941	0.132553439005998	0.536295039114518	0.0900392137154228	0.00201529605306051	0.000868301119719833	0.00262351585233054	0.00773657323394289	0.0276729146551442	0.0215445201637766	0.0270511048567016	0.00384753994072178	0.0259336052656577	0.000582822552451819	0.0125053327282295	0.0299862555796713
mix_3	0.0131403176765862	0.0060006104090279	0.00138331744046491	0.00534175697658463	0.0270496228827801	0.00275410892671211	0.0232088691303086	0.10703392851342	0.58028110515636	0.0481936493612146	0.0241203004009378	0.00271577238506862	0.00609191984731646	0.00430430878488032	0.0418716491364773	0.0137132721002468	0.0258642344757105	0.00373259278349083	0.0132913501406628	0.00245619428657427	0.0162986926858698	0.031152426499305
mix_4	0.00565457750063116	0.00692425852497339	9.55293442864596e-05	0.00620924670507989	0.0284880033865947	0.000915775449462188	0.0225268576478446	0.188993599160117	0.536233464166161	0.0772562737309882	0.00178901291951882	0.00144001555076377	0.00118364015165674	0.00676261447236905	0.0180457582351848	0.0130685811572686	0.027206756037704	0.00520158200097236	0.0228925941836079	0.000548454160181661	0.0119968163239177	0.0165665891907158
mix_5	0.00703120120219985	0.00673431571637547	0.000443348633143757	0.0058606412562313	0.0288943570984594	0.00135694258918109	0.0175881144943804	0.155762063017872	0.537263772507112	0.0849618114360031	0.00839686326738928	0.00177983068113848	0.00178421977983044	0.00630078362857003	0.0256998243323176	0.0157660572341565	0.0305983338708308	0.00358120528118498	0.0248948725838061	0.00132956525262187	0.0120215738439398	0.0219503022932564
mix_6	0.00611016959892161	0.00794198920752407	4.38423123106018e-05	0.00714834450331488	0.0325089095677846	0.000813659622270404	0.0210162129451227	0.169057963134604	0.539835907219381	0.0864950901766667	0.000612837730523747	0.00133867515881344	0.001284393691348	0.00385485099487291	0.0158953801194887	0.0142177115571721	0.0291108033639431	0.00449025174907135	0.0254577473810031	0.00048622450261367	0.0113504487911846	0.0209285866720642
mix_7	0.00993344524048572	0.00735651041869256	0.000199783770508685	0.00582969208632742	0.0242268167871738	0.00155374100785369	0.0181880847456507	0.1352818417957	0.550795820286956	0.0812550133259098	0.0108196403359434	0.0019252577475803	0.0028240001258468	0.00973169914071545	0.0318513002385138	0.0164286890085694	0.0285279450507302	0.00312194775604444	0.0234776549833164	0.00117185065118881	0.0121100254979644	0.0233892399983286
mix_8	0.00727725620800802	0.00671132353679944	6.09742747773226e-05	0.00592380017587823	0.0370491199828516	0.00137495555668496	0.0178619373892909	0.129413171844113	0.548916147600999	0.0924804277898623	0.00490216228394797	0.00128535104708206	0.00342552990886227	0.00967792678794909	0.0290675367121392	0.00718904759888296	0.0319041821894474	0.00285499398534866	0.0256845167796819	0.00097793035188173	0.011855307508098	0.024106400487414
mix_9	0.00665838896063292	0.00715679541174979	0.00031690823554697	0.00637667231206929	0.035333895233535	0.00117075310899015	0.0191989465800133	0.183747862664959	0.521679681337621	0.0914925880190118	0.00430711578119984	0.00117810577506843	0.00207981600295901	0.00205297181641936	0.0103302497735372	0.0133722868764992	0.0291047438533904	0.00511593673203783	0.0261004349329174	0.00113101140043922	0.0108858587528878	0.0212089764385152
mix_10	0.00906055492816955	0.00801774805533458	0.00100651568692966	0.00363786774000874	0.0145670796152324	0.00196254369108167	0.0249807807997059	0.226929204060835	0.512260819312981	0.0359164068035491	0.0224998405126094	0.00199052007777288	0.00536459513348511	0.0049443155963222	0.0304288954453057	0.0180548354833618	0.0184430457212691	0.00626106060075381	0.0107269562175661	0.00199265438863146	0.0144411342131428	0.0265126259159517
