Mixture	Bcells	Monocytes	NKcells	Neutrophils	CD4_Tcells	CD8_Tcells	P-value	Correlation	RMSE
mix_22	0.0173260215601429	0.191017207737295	0.68278885853442	0	0	0.108867912168142	9999	0.576656506939475	0.820730849477845
mix_23	0.0314934185327542	0.1666105106033	0.755786265457348	0	0	0.0461098054065977	9999	0.577199832362224	0.819526050913274
mix_24	0	0.202814911721917	0.756739750320448	0	0	0.0404453379576347	9999	0.568916120544811	0.826030247614988
mix_25	0.0224239678059849	0.14365450835569	0.767973393153277	0	0	0.0659481306850483	9999	0.57446138178662	0.821937151467657
mix_26	0	0.310793639141934	0.565591655802705	0	0	0.123614705055361	9999	0.570544532031172	0.826652321001823
mix_27	0.0105133236016816	0.163849473200871	0.71209252545518	0	0	0.113544677742268	9999	0.575088188097096	0.822019585064684
mix_28	0.00420967463870285	0.176612290196957	0.722656258987509	0	0	0.0965217761768308	9999	0.572555587218406	0.82379726112945
mix_29	0.00523966794052727	0.194914067599329	0.799846264460143	0	0	0	9999	0.574470180821032	0.821290693049158
mix_30	0.0092794770459563	0.166605858735306	0.755637418858813	0	0	0.0684772453599251	9999	0.574317091533393	0.822057956946193
mix_31	0.0102908940693841	0.220035088262076	0.762152528311464	0	0	0.00752148935707665	9999	0.574795115535913	0.821135446745418
mix_32	0.037528927147026	0.181435526073196	0.780350102517131	0	0	0.000685444262646726	9999	0.574601274168131	0.821125112315803
mix_33	0.00264142696021866	0.244487118721447	0.752871454318334	0	0	0	9999	0.57167205193214	0.823617157650977
mix_34	0.00334506113010868	0.348850871094965	0.501742554085654	0	0	0.146061513689272	9999	0.572407934860625	0.826169459249802
mix_35	0.00431986864568973	0.19125492906435	0.715589395677884	0	0	0.0888358066120766	9999	0.574818640515301	0.82191618258363
mix_36	0.00690477081053699	0.214032547204566	0.65081995121384	0	0	0.128242730771057	9999	0.577049770343802	0.820740301471218
mix_37	0	0.259188183242107	0.698756427090794	0	0	0.0420553896670989	9999	0.563052070417652	0.830876870524228
mix_38	0.00398378169309824	0.257365965049043	0.683468011608814	0	0	0.0551822416490446	9999	0.571536283076547	0.824360263456192
mix_39	0.00687730782720055	0.175165521188849	0.721604126076191	0	0	0.0963530449077597	9999	0.574082560829053	0.822583776724294
mix_40	0.00477912442177746	0.230318609715502	0.704339501430576	0	0	0.0605627644321442	9999	0.576073698136791	0.82069419410006
mix_41	0.00555621945901562	0.325168230907898	0.542390761755069	0	0	0.126884787878018	9999	0.573804120845935	0.824301999447092
mix_42	0.0148049329473281	0.173403973303726	0.632902797708497	0	0	0.178888296040449	9999	0.572129211085086	0.82549494838053
mix_43	0.00281105038263026	0.302272120234793	0.55120285172621	0	0	0.143713977656367	9999	0.576936972861473	0.821747690661751
mix_44	0.0334953437915748	0.168045389534534	0.720035123169284	0	0	0.078424143504607	9999	0.575828364996549	0.820984128220649
mix_45	0.00473251894398735	0.193877542621462	0.659075904871015	0	0	0.142314033563536	9999	0.571463507229055	0.825371392751382
mix_46	0	0.276352036127332	0.694754500376654	0	0	0.0288934634960135	9999	0.577637628226125	0.819379425615376
mix_47	0.0123654032889769	0.304003380902547	0.589914074946531	0	0.0937171408619452	0	9999	0.543457192906873	0.848048627153843
mix_48	0.0539143110941314	0.208760964979682	0.737324723926186	0	0	0	9999	0.577014938275817	0.81926510383298
mix_49	0.0387654747747768	0.233736450816302	0.727498074408921	0	0	0	9999	0.582071852350385	0.815373408200557
mix_50	0.0041338490042565	0.170753959691289	0.707466964249607	0	0	0.117645227054847	9999	0.57238326837365	0.824226041108762
mix_51	0	0.317347076904135	0.524459114967854	0	0	0.158193808128011	9999	0.567822352435007	0.829602962585657
mix_52	0.0042547495235964	0.2908237150705	0.496516810618728	0	0	0.208404724787175	9999	0.574939869951826	0.824564914954543
mix_53	0.0424371319263504	0.250897189072936	0.706665679000714	0	0	0	9999	0.574378202487879	0.82149915362092
mix_54	0.00296422291674188	0.200404386488058	0.70944544923739	0	0	0.0871859413578099	9999	0.573727122643946	0.822776943886158
mix_55	0	0.259252540073822	0.570984970398939	0	0	0.169762489527239	9999	0.573122679351596	0.824863734302498
mix_56	0.00255959795499735	0.201546203833047	0.788486973978015	0	0	0.0074072242339407	9999	0.573671592353727	0.821989943251929
mix_57	0.0133173060925364	0.155078455027715	0.699115921693966	0	0	0.132488317185783	9999	0.576005693742798	0.821572253301978
mix_58	0	0.199311841106303	0.727033328125881	0	0	0.0736548307678157	9999	0.57180992053942	0.82412435164072
mix_59	0.0142230074112006	0.31224170574335	0.479069435804978	0	0	0.194465851040471	9999	0.575717586012132	0.823986292545903
mix_60	0.00356317828719772	0.24122237566466	0.572682143231196	0	0	0.182532302816946	9999	0.578208059782352	0.820858568290578
mix_61	0.00482183834730103	0.20764906922216	0.6817519592569	0	0	0.105777133173639	9999	0.574774558608573	0.822210230823449
mix_62	0.000549142904199284	0.288741979535498	0.710708877560303	0	0	0	9999	0.568113299748935	0.826688448752244
mix_63	0	0.192694469969955	0.71698780649553	0	0	0.090317723534515	9999	0.572476349984265	0.823793448921379
mix_64	0.0467941453216912	0.265612749918631	0.664203333416989	0	0.0233897713426885	0	9999	0.550717304872074	0.840385991960749
mix_65	0.00572536434054174	0.310779974479715	0.496300013562473	0	0	0.187194647617271	9999	0.575086412378315	0.824250552593708
mix_66	0.0375057327461288	0.23866504308863	0.628894515895659	0	0	0.0949347082695819	9999	0.580550179635008	0.817648312855641
mix_67	0.0156232092056121	0.217687371494834	0.665610105671202	0	0	0.101079313628352	9999	0.580301314116821	0.817781970426131
mix_68	0	0.231142908314828	0.747132719488438	0	0	0.0217243721967347	9999	0.568331183000633	0.826377737463037
mix_69	0.00752791084662424	0.170527734857798	0.739184022935212	0	0	0.082760331360366	9999	0.571056292522244	0.82480490790177
mix_70	0	0.301761197464299	0.522348625517132	0	0	0.17589017701857	9999	0.567731359750841	0.829829081186283
mix_71	0.00873900864292127	0.255496393148026	0.719079347799772	0	0	0.01668525040928	9999	0.570310878051032	0.824887605431387
mix_72	0.00352707201427811	0.269293315384831	0.677420734957847	0	0	0.0497588776430435	9999	0.568656374204338	0.826648724831317
mix_73	0	0.291935317982064	0.478889650275795	0	0	0.229175031742141	9999	0.564017182790964	0.834009206778761
mix_74	0.0199911423604602	0.133379300888019	0.807463887164692	0	0	0.0391656695868288	9999	0.57082705101583	0.824532459362453
mix_75	0.00599977079473429	0.224151044502757	0.554001039094751	0	0	0.215848145607758	9999	0.576686059267229	0.822687072816631
mix_76	0.00373808661486093	0.250613657563136	0.633725705890243	0	0	0.11192254993176	9999	0.574935868060634	0.822371191419703
mix_77	0.0245750952326861	0.182026239639757	0.69463445149189	0	0	0.0987642136356669	9999	0.577530083870555	0.819893561718162
mix_78	0	0.245397656954084	0.521140360352477	0	0	0.233461982693438	9999	0.572903257540876	0.826306751707944
mix_79	0.0310630789032138	0.31412555673789	0.654811364358896	0	0	0	9999	0.564715466910711	0.829596243608539
mix_80	0.035992445684742	0.256834499092681	0.519234359022011	0	0	0.187938696200566	9999	0.58356712932071	0.816904990979942
mix_81	0.047972368016155	0.314151787412724	0.637875844571121	0	0	0	9999	0.57370028393519	0.822554737151776
mix_82	0	0.284623126098339	0.644282575319965	0	0.0710942985816962	0	9999	0.543739552805495	0.846921095910857
mix_83	0	0.281198110031167	0.557041474042904	0	0	0.161760415925929	9999	0.567102104088466	0.829782293735566
mix_84	0	0.230752083429418	0.715190650129756	0	0	0.0540572664408253	9999	0.571282879829453	0.824406145135226
mix_85	0.00484493864219071	0.302112714370475	0.639681665348012	0	0	0.0533606816393227	9999	0.570362459988326	0.825645012097464
mix_86	0	0.198980741939781	0.727786999833157	0	0	0.0732322582270622	9999	0.571894262100261	0.82405209674922
mix_87	0.0260393605715832	0.13553240014777	0.814676773242355	0	0	0.023751466038292	9999	0.570023283965722	0.824986691499268
mix_88	0.0113777499138136	0.190425473289079	0.717874534153436	0	0	0.0803222426436716	9999	0.578579263022012	0.818825974691852
mix_89	0.073009940409767	0.304652939046748	0.622337120543485	0	0	0	9999	0.566793283378212	0.827941663159751
mix_90	0.00243372748650072	0.129574825207488	0.772441307647858	0	0	0.0955501396581536	9999	0.571230265211868	0.82491096159747
mix_91	0.00461028293661145	0.203951349530629	0.694803351961809	0	0	0.0966350155709511	9999	0.574875798949529	0.821996120834226
mix_92	0.00763694507393395	0.182022986097929	0.754686926571361	0	0	0.0556531422567763	9999	0.572432565287112	0.823400933783853
mix_93	0	0.342439462587998	0.460332323700684	0	0	0.197228213711317	9999	0.552752369117268	0.843195173378068
mix_94	0.00851825898402237	0.159604975757602	0.778295152696071	0	0	0.0535816125623048	9999	0.572935937743875	0.822989400135306
mix_95	0	0.180296029050225	0.799385505521206	0	0	0.0203184654285687	9999	0.569733125448668	0.825172428313821
mix_96	0.0204313924968648	0.23525509282241	0.742930576939954	0	0	0.00138293774077132	9999	0.576394548268116	0.819866558041491
mix_97	0.0306555324757697	0.168308055445708	0.785551614110497	0	0	0.0154847979680257	9999	0.573118161380682	0.822426596106773
mix_98	0.00487042170255061	0.229616984055193	0.741774500462211	0	0	0.0237380937800451	9999	0.574529097866962	0.821529655423202
mix_99	0.0290206448348309	0.292027925144965	0.678951430020204	0	0	0	9999	0.55194775172499	0.839259992020523
mix_100	0	0.196533306698001	0.691417411699084	0	0	0.112049281602915	9999	0.570577946537327	0.825603252322732
