CD38.negative.naive.B.cell	memory.B.cell	CD14.positive..CD16.negative.classical.monocyte	cytotoxic.CD56.dim.natural.killer.cell	mature.neutrophil	memory.CD4.positive.alpha.beta.T.cell	CD4.positive..alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell
Mix_1	0.0539853581613505	0.1221249190271	0.124310569935638	0.220988674377019	0.0378381660945787	0.136369957864523	0.119937461157757	0.184444893382033
Mix_2	0.0844310343506829	0.181403613174418	0.0671971247036206	0.174743135256025	0.027907999477186	0.164051285487955	0.129407384142179	0.170858423407933
Mix_3	0.0407777909950931	0.0883071527337086	0.0590745825303956	0.25130551699479	0.025342290689359	0.124826707771237	0.14469473926927	0.265671219016147
Mix_4	0.0517641053542531	0.107724030264994	0.0434387498821958	0.231009378369969	0.0218473739028115	0.155059186004972	0.145398805102931	0.243758371117873
Mix_5	0.107988582839643	0.226585075006943	0.0280569805900578	0.227475675886431	0.0189279482749961	0.101732939160384	0.117585722993099	0.171647075248445
Mix_6	0.0765484090593929	0.17472512362263	0.143986014040155	0.193194334793158	0.0409901259293429	0.0856520871157567	0.106823954479134	0.17807995096043
Mix_7	0.0600779834940249	0.1258911697709	0.0313882191660459	0.173387888506155	0.0193080374415509	0.165452811206848	0.160635421415503	0.263858468998972
Mix_8	0.0864401030264932	0.186197589854832	0.0920096265600829	0.070206264452739	0.031385216684341	0.187776881543017	0.151695567736931	0.194288750141564
Mix_9	0.0755425006933784	0.159418127810114	0.0595343657381358	0.191678396697763	0.0253834337588489	0.146123637961555	0.133246277028562	0.209073260311643
Mix_10	0.0947261887664932	0.203983945217002	0.0917863665097241	0.168213293375448	0.0316177015669085	0.090660333594318	0.121695599895158	0.197316571074948
Mix_11	0.0695661933356655	0.149488954116269	0.0466802887176609	0.17474931141904	0.0226392103117466	0.19130421450642	0.148438013856696	0.197133813736501
Mix_12	0.034933835359862	0.0800651626876085	0.104980506613927	0.232589110864244	0.0335475394819164	0.151085935481987	0.133151348138443	0.229646561372012
Mix_13	0.0961632623792967	0.206532063804492	0.0494794939371814	0.163431928327879	0.0230641024055089	0.121578487240608	0.135625969552099	0.204124692352936
Mix_14	0.0412460333619031	0.08115171838808	0.0208067866171008	0.246539067851369	0.0157805941651821	0.157926168042791	0.15890715871978	0.277642472853794
