B_cells	Monocytes_CD14.CD16.	Monocytes_CD16.CD14.	NK_cells	Neutrophils	T_cells_.CD4..	T_cells_.CD8..
A	0.214812453015423	0.123225669287269	0.113215331127641	0.123760294474	0.0578941561609589	0.159982030474828	0.207110065459879
B	0.214608833239998	0.123105703103268	0.113527192373802	0.12379538796895	0.0576963558329446	0.160530322050568	0.20673620543047
C	0.212914298614108	0.107434526333647	0.104445206721087	0.126642210078963	0.0540664161386153	0.176792367149474	0.217704974964107
D	0.212367056896252	0.106213820216791	0.104571041069271	0.126795621422199	0.0539801914232781	0.176566351366597	0.219505917605612
E	0.210551297331645	0.112087036834637	0.106819154451187	0.128721409141248	0.055669811999603	0.167910339587001	0.218240950654677
F	0.212818042936325	0.117222051968318	0.111420180983317	0.134199508658345	0.0576142124248623	0.156105501945751	0.210620501083081
G	0.213878906782746	0.129096900579463	0.118269547345228	0.12047345754051	0.0636519708577978	0.153743563514869	0.200885653379387
H	0.213316675051092	0.135388870956809	0.122993954514146	0.118805542653703	0.0600037413813273	0.150406908114961	0.199084307327962
I	0.214529517195425	0.135729900809683	0.123343662195033	0.11869792037923	0.0602712192743398	0.150608611878335	0.196819168267954
J	0.213811227776354	0.0990588065342182	0.102849826017819	0.127550379616476	0.0527235733606251	0.181719049767477	0.22228713692703
K	0.214568497704178	0.0973117593604991	0.10195451928844	0.132168511562986	0.0525668889396103	0.174873058999627	0.22655676414466
L	0.209765828941239	0.106591423521968	0.102955232657315	0.126813789116091	0.0545967692411483	0.176208237100602	0.223068719421637
