Bcells	Monocytes	NKcells	Neutrophils	CD4_Tcells	CD8_Tcells
S10001	0.143574771662917	0.123586601731781	0.179337859631274	0.0434078488268279	0.246638706270557	0.263454211876643
S10006	0.146439863692936	0.121691967210651	0.181718687583127	0.0435357196138275	0.242495799551022	0.264117962348437
S1001	0.143709131976216	0.123977859304775	0.182328479142645	0.0432957565260436	0.242750287695841	0.263938485354479
S10010	0.140964452620622	0.125409284202952	0.181361519599865	0.0456035884203727	0.241451989473254	0.265209165682934
S10011	0.142353959012679	0.12303480681113	0.178304694222744	0.0429734448941065	0.248255502125334	0.265077592934007
S10014	0.144001377145335	0.123880926121214	0.182995737322092	0.0432766900870232	0.242284013813187	0.263561255511148
S10026	0.144398859452577	0.122883171706669	0.179921224723664	0.0442256388827012	0.245997323790511	0.262573781443877
S10032	0.146767254545662	0.127581743831885	0.180571864863723	0.0435723330602129	0.241840499319927	0.25966630437859
S10036	0.143692869910319	0.120814479673887	0.180567542747357	0.0437188520019992	0.245156546465041	0.266049709201397
S10042	0.144170567201591	0.12338556253075	0.181241885003639	0.0441404825358118	0.243082668375985	0.263978834352221
S10044	0.143954673875694	0.121813134852498	0.179746832651789	0.0444377501103178	0.245142044900444	0.264905563609257
S10049	0.145561810465075	0.122074534272725	0.179533176199982	0.0431422192164297	0.245025317747027	0.264662942098762
S10057	0.144152303094981	0.120916771074638	0.181819484004299	0.04097414384009	0.243936219149279	0.268201078836714
S10062	0.143578166218796	0.124863116429542	0.179688975994976	0.0433854213154817	0.245213484379041	0.263270835662164
S10066	0.140900520957164	0.125738350285764	0.17924756881778	0.0458160681944836	0.246123668026796	0.262173823718012
S10067	0.143359734379527	0.120758982108049	0.18136923349879	0.04232528823158	0.246753498721137	0.265433263060917
S1007	0.14531450258643	0.122418227780649	0.180514511256108	0.0427017326318637	0.244347831195688	0.264703194549262
S10073	0.141849979684381	0.120723447660385	0.180646766511268	0.0430213453537133	0.249332574851874	0.264425885938378
S10077	0.144776576778602	0.125614223511744	0.180895512591687	0.0425848056416294	0.241935690839332	0.264193190637006
S10080	0.145146436952847	0.124961923877131	0.181471888790344	0.0433846127492911	0.241037444266127	0.263997693364259
S10082	0.144685682542491	0.121601750456484	0.178020636927141	0.043243508672465	0.247871942697196	0.264576478704223
S10087	0.146741227138456	0.123580090522002	0.179650168476202	0.0424918193734678	0.244710703241968	0.262825991247904
S10089	0.144215141124985	0.122497113958549	0.179740904066241	0.0434091290143415	0.245476168941251	0.264661542894633
S1009	0.147190738271551	0.119662875258762	0.178910285919371	0.0412452914525609	0.248097618982344	0.264893190115411
S10090	0.144158312699195	0.122014123441149	0.181104903011412	0.0436304998340048	0.245149395162685	0.263942765851554
S10093	0.143413357435791	0.122574720732332	0.181075465349332	0.0430842380970291	0.240723553494188	0.269128664891329
S10094	0.143329386842476	0.125710707093763	0.182313073018031	0.0441490438468608	0.245197305662028	0.259300483536841
S1010	0.143888098775293	0.12385335420192	0.178630720088722	0.0424764649678044	0.244071439959721	0.26707992200654
S10111	0.143256625914507	0.121438000130663	0.1805807942064	0.0427533984253071	0.24751848241322	0.264452698909902
S10116	0.141360092159667	0.120222545672334	0.181742289135203	0.0399242044904791	0.246379736480375	0.270371132061941
S10119	0.14431419748932	0.120689262358994	0.178748606882987	0.0421288701902994	0.247052661636955	0.267066401441445
S10121	0.14381179260838	0.122685437633189	0.181824379490035	0.0432364614965359	0.242423882210173	0.266018046561687
S10130	0.143471529613208	0.123971881358957	0.182047316282263	0.0439642284110655	0.243081642384264	0.263463401950243
S10140	0.149601251555433	0.125609624703416	0.18129952836658	0.0456490330705867	0.238449923004214	0.25939063929977
S10142	0.147802446132618	0.122998276749505	0.184797741591132	0.0413192808080042	0.239670963813899	0.263411290904842
S10150	0.14468211052111	0.125138602472061	0.183827520991413	0.0459695220648974	0.237517519135584	0.262864724814934
S10155	0.143654471299351	0.122375017247336	0.179157382470319	0.0427096611899214	0.247221236596236	0.264882231196837
S1016	0.144121809732215	0.123396514999386	0.182941132920783	0.0430637187600391	0.24189578556837	0.264581038019207
S10163	0.143478961264967	0.123143939051357	0.180439727807926	0.0433149483232859	0.243001949658702	0.266620473893761
S10167	0.143371302136849	0.121400523916053	0.182869679190875	0.0428572812171952	0.237911635456999	0.27158957808203
S10168	0.144006359928731	0.120413401738982	0.183873184183893	0.0419356913881139	0.244020619926092	0.265750742834189
S10173	0.146598020394403	0.119078835287437	0.178273760767815	0.0417422585725723	0.248944738403672	0.265362386574101
S10175	0.145332294767446	0.123419430826646	0.181887826739093	0.0438629882318739	0.243830847993352	0.261666611441589
S10179	0.142115786262807	0.121939436684227	0.184029961857491	0.0422574173783509	0.244221496498328	0.265435901318797
S10186	0.147312022438416	0.122284323477017	0.180382329644804	0.0395778446976039	0.244907110864338	0.26553636887782
S1019	0.143858704884195	0.123499185173292	0.18163057578016	0.0419391060692699	0.246058040671574	0.263014387421509
S10190	0.145205561514925	0.122211595265061	0.178058967227055	0.0428610486313546	0.248696568566063	0.262966258795542
S10195	0.144248771943723	0.123864802822774	0.180728675110076	0.0444472044180053	0.243195177272176	0.263515368433246
S10196	0.141553346975859	0.123472991061444	0.180745513193944	0.0436723532270748	0.245647165841426	0.264908629700252
S10200	0.14230718575172	0.125500146206708	0.184525273397545	0.0441273214273049	0.240888451988174	0.262651621228548
S10201	0.146253530586936	0.124890258114636	0.183065112515871	0.0463134805726896	0.237009167225518	0.262468450984349
S10202	0.144002410169232	0.123172252284524	0.184215882553711	0.043070408036815	0.239986064322024	0.265552982633694
S10205	0.146499978870826	0.120582721445438	0.180734279198781	0.0440975581686026	0.245252476864537	0.262832985451815
S10211	0.145042518582261	0.122165385604011	0.181035174588973	0.0426116949602586	0.239950388233545	0.269194838030952
S10221	0.143801769423943	0.122248888409112	0.180014311397681	0.0436533481851152	0.245496931197469	0.26478475138668
S10222	0.146050502546326	0.12294710115081	0.180774911049772	0.0440280403075178	0.243193307858345	0.26300613708723
S10226	0.145643722377619	0.122943606950344	0.180023193203826	0.0436723112076338	0.242113577132235	0.265603589128342
S10227	0.142993829965561	0.124516794090342	0.180802681629655	0.0440806952934202	0.245099697582761	0.262506301438261
S10228	0.142047747046167	0.122350784863841	0.180491435822567	0.0433099469000209	0.246276605958479	0.265523479408925
S10232	0.147446397551495	0.118468086920054	0.179532125144826	0.0404328969459588	0.24585123831879	0.268269255118876
S10248	0.144716278982232	0.11963228166293	0.179353371572764	0.0437752343363084	0.247133061336041	0.265389772109725
S10249	0.14426088319515	0.129783103734752	0.182045983269747	0.0454010863799567	0.240965457981599	0.257543485438795
S1025	0.145449041472431	0.123137865994478	0.18250012289319	0.0422700817015792	0.243286652438866	0.263356235499457
S10266	0.142885018485603	0.124121325017392	0.179699858341222	0.0440580452050416	0.243712931687023	0.265522821263719
S10269	0.147380503725601	0.122791799534882	0.181211106217168	0.0435727511196627	0.240503311220187	0.2645405281825
S10272	0.144355869075427	0.122421950603021	0.181526449390587	0.0443526876234158	0.241930708858216	0.265412334449333
S10273	0.148675284363944	0.123117553741988	0.182295907001559	0.0438346833193049	0.241985060100691	0.260091511472513
S10274	0.143986475484567	0.123250740111264	0.180905759743644	0.0439142862171377	0.244293308396355	0.263649430047032
S1028	0.144953815000567	0.123004412527458	0.179847554477995	0.0444582359629336	0.246608620810118	0.261127361220929
S10280	0.143098320243099	0.125049911142256	0.180029380832099	0.0429551007225485	0.244264758188977	0.26460252887102
S10283	0.144056684774719	0.123114639280372	0.182139495229503	0.041376507394684	0.246697097825736	0.262615575494985
S1029	0.145701617741809	0.122918907758998	0.181640613297019	0.042874745638938	0.244306634298893	0.262557481264343
S10292	0.144759632832162	0.11979694362125	0.179540734177708	0.0417436078536371	0.247266550867233	0.266892530648009
S10294	0.145877958683435	0.121056671320165	0.181832357429161	0.0424527987220008	0.243826779790394	0.264953434054843
S10302	0.142990052152574	0.122028233051329	0.18129835369899	0.0430771290099072	0.24467434762219	0.26593188446501
S10303	0.144749763979183	0.123138272403927	0.181945426722846	0.0428413071475244	0.241929379098599	0.265395850647921
S10323	0.144404531319538	0.122615112745165	0.180235872935306	0.0430742638405008	0.24161083609869	0.268059383060802
S10326	0.144949172926173	0.125091041626195	0.18328827386064	0.0438151768709313	0.241094939014624	0.261761395701437
S10328	0.141106320642038	0.120266068115657	0.18395552301261	0.0424502274146146	0.242603329538508	0.269618531276572
S10329	0.146423145096444	0.122496372305693	0.181155414517118	0.04266156040759	0.243822232802902	0.263441274870253
S10336	0.144718939560027	0.124290612982917	0.184771517212319	0.0432570941745046	0.240120880619854	0.262840955450379
S10340	0.146640102363711	0.120705776368725	0.179384337466701	0.0435396947885666	0.247007059529568	0.262723029482728
S10347	0.143354052596651	0.121616894347986	0.180660143821124	0.0419421088283083	0.244377283873967	0.268049516531964
S10353	0.147650816494374	0.123579005690562	0.180142895648775	0.0431467034704696	0.2425394088937	0.262941169802119
S10356	0.145468370023536	0.122163518812642	0.179718867038418	0.0420684670864105	0.245998572662692	0.264582204376302
S10358	0.142374425161779	0.124728407747896	0.180800817273056	0.0441194939553664	0.242456899848019	0.265519956013884
S10365	0.143958056142672	0.124491233649785	0.181309560107651	0.0439385139248163	0.242519579360631	0.263783056814445
S1037	0.143612051097256	0.1187130219581	0.180445876946813	0.0405540672419628	0.248724430813771	0.267950551942097
S10373	0.145389851747332	0.121898820427892	0.179617739283739	0.0424088172992364	0.246294183840063	0.264390587401737
S10374	0.147386676416128	0.122520670154059	0.18029445360729	0.0426906636572203	0.243612295142352	0.26349524102295
S10375	0.142553271062097	0.123653801491011	0.182306348076411	0.044122818247548	0.244968774472892	0.262394986650041
S10377	0.145765760323922	0.120897269054598	0.178873533634631	0.0414128799731819	0.242646027301578	0.27040452971209
S10378	0.145138276827961	0.121460518598996	0.181001473778073	0.0434683183596848	0.243812742306196	0.26511867012909
S10390	0.145803174761894	0.121296984288607	0.178577157112327	0.0420032880166631	0.243983703472565	0.268335692347943
S10391	0.146222282245781	0.124248201372998	0.180077543960051	0.0420989221845659	0.239145498291201	0.268207551945404
S10393	0.145174610389461	0.121096384250194	0.181268098164065	0.043344952921695	0.243710289469094	0.265405664805491
S10400	0.143819644093969	0.125347371948678	0.179997128129437	0.0432578897874819	0.245518087437481	0.262059878602954
S10401	0.14462026163649	0.123752297711971	0.180567355522481	0.0423244125381565	0.240102426783049	0.268633245807852
S10406	0.144587074230923	0.125342050383796	0.180362325633861	0.0448414346576749	0.239661628382056	0.26520548671169
S10408	0.143902128173487	0.123969008701178	0.181220439059121	0.0437692085576028	0.242550901370186	0.264588314138425
S10409	0.144733351480521	0.121880646380515	0.180406766782166	0.0426835527411202	0.244077334566659	0.266218348049019
S10418	0.145735911208942	0.123348248506395	0.181209775876829	0.0440114880670465	0.240665823665085	0.265028752675702
S10431	0.142381888463968	0.12374716892606	0.181336373207423	0.0431565576737315	0.245904930824423	0.263473080904395
S10438	0.144306497136096	0.123412459489462	0.18114947118567	0.0427510263484005	0.244570843936838	0.263809701903532
S10439	0.144205183643091	0.126006410837564	0.181042277033318	0.043993310167112	0.241426391896374	0.26332642642254
S10441	0.143673733335074	0.128297213847805	0.183031848980624	0.0447996707721024	0.238171795385394	0.262025737679002
S10442	0.1440192882076	0.12456427583759	0.180567460562292	0.0433697349612488	0.2437466750794	0.26373256535187
S1046	0.144602196331395	0.124648899659933	0.180012805383891	0.0452349850621264	0.243140822292064	0.262360291270589
S10478	0.147161597385068	0.129609355368454	0.180307177147369	0.0462188092890402	0.237033046908231	0.259670013901836
S10480	0.1480423740909	0.120160509339169	0.183068772880693	0.040392265131525	0.242011229972849	0.266324848584864
S10484	0.143896019773378	0.126059755750934	0.181528726625337	0.0436776200688202	0.240478617534989	0.264359260246542
S10492	0.143614973370952	0.123015596555306	0.180022870657502	0.0423468624241084	0.246685688922516	0.264314008069615
S10496	0.148549940023355	0.12128230618803	0.182363209035143	0.0427199318590855	0.243767889556573	0.261316723337814
S10510	0.144911739992095	0.123289106303089	0.179883138388121	0.0428400955315506	0.244883133707418	0.264192786077726
S10513	0.139756602206705	0.125936347643064	0.181763401416161	0.0437067890478334	0.244832273717485	0.264004585968751
S10516	0.145453940164405	0.124982243593797	0.181843480918229	0.0428854378192457	0.242355340420439	0.262479557083884
S10534	0.145292610668956	0.123579738878464	0.178853957999989	0.0428805476116877	0.244652172766569	0.264740972074336
S10535	0.144769587866574	0.121098314850531	0.178916163119285	0.0419767255930529	0.245692910101128	0.267546298469428
S10537	0.14469557189344	0.126211959853496	0.18148805875987	0.0436316757174083	0.24159666457705	0.262376069198737
S1054	0.144335457316699	0.123496428700239	0.181974571133999	0.0418671591249319	0.241794034508258	0.266532349215873
S10543	0.146373756617636	0.121164134720056	0.18345684724255	0.0432764543214767	0.240962418682678	0.264766388415603
S10546	0.146515371349951	0.122685701449286	0.182798923552079	0.0431776552346119	0.241007239010693	0.26381510940338
S1055	0.144776971330856	0.126001801350421	0.18203646492541	0.0449641498650857	0.238923822005775	0.263296790522452
S10551	0.144724693338511	0.124581798541219	0.181203928609033	0.0424636002681919	0.242822900837458	0.264203078405587
S10552	0.145428139837	0.1262309121381	0.183440152480967	0.0442471870058323	0.237333473982543	0.263320134555557
S10555	0.14224977565022	0.120322639517982	0.184040660276962	0.042521381171197	0.241327389760355	0.269538153623284
S10559	0.142928681477586	0.126448676336203	0.181251331502479	0.0434802117851438	0.243914989418818	0.26197610947977
S1056	0.146738211674271	0.121807694193289	0.177966497758408	0.0429604781252168	0.244963075086977	0.265564043161838
S10563	0.144318553150591	0.122641670194011	0.180432056959397	0.0441929792455967	0.24228168749024	0.266133052960165
S10574	0.142796167705003	0.123254379431642	0.181557713874241	0.0422897090795593	0.246716924745121	0.263385105164434
S10576	0.14623420400978	0.122726036946556	0.181213836857902	0.0452642038560984	0.2412249855211	0.263336732808564
S10578	0.144415976628892	0.125894731354831	0.182504787037208	0.0445410445560863	0.239112943722803	0.26353051670018
S10579	0.144083754684407	0.121387186407585	0.181699447656188	0.0446206931293626	0.24139351482384	0.266815403298616
S10582	0.145410026293759	0.123154491606012	0.182265608701594	0.0444849032006931	0.242282463894451	0.262402506303491
S1059	0.145314001710937	0.122801579437169	0.18213461304419	0.0434976466853846	0.241384387954584	0.264867771167735
S10599	0.146386244555543	0.125690491967694	0.180103595237003	0.0450676062034514	0.242624361834888	0.26012770020142
S10611	0.143054575222216	0.124795276647899	0.180841497099622	0.0439466424710598	0.245433263808286	0.261928744750916
S10614	0.142786480538435	0.126444787602521	0.18138111328969	0.0451126064499139	0.242310220419282	0.261964791700158
S10624	0.14867826214878	0.124852886757812	0.180039567176687	0.0424036271482181	0.241749582629805	0.262276074138698
S10632	0.145387654093182	0.122129446068953	0.181296958925307	0.0433791985115524	0.241362483484275	0.26644425891673
S10634	0.147400640510331	0.121252109877237	0.179827869011608	0.0432899140085576	0.245692151013376	0.26253731557889
S10638	0.144438953482871	0.125403031738368	0.178585048427457	0.0433441405827479	0.243981961093736	0.264246864674821
S10644	0.142846103534308	0.122138613376774	0.181637051918966	0.0421840312192548	0.248208672199576	0.262985527751122
S10649	0.144811994488701	0.122501920855591	0.182665018935559	0.0461491386627221	0.24210925651172	0.261762670545706
S10652	0.147657975991753	0.124204808647172	0.18330642819869	0.0449663340375706	0.236937310359495	0.262927142765319
S10654	0.145263133717171	0.122955404657457	0.183266000641116	0.0432434845485654	0.242872659107894	0.262399317327797
S10655	0.143617866373159	0.122755298922047	0.181467313940503	0.0433577736627915	0.24417247610727	0.26462927099423
S10656	0.142692645299515	0.120441599022324	0.184312906133256	0.0436186700746372	0.244936275883807	0.26399790358646
S10657	0.146906020489678	0.123771564432333	0.181600055917357	0.0427429370821776	0.239393158081192	0.265586263997263
S10658	0.145292640097295	0.120895876545716	0.181072840010219	0.0441338488003271	0.243644600648222	0.264960193898221
S10660	0.144679313824789	0.122108413451247	0.181770518084864	0.0398001058854895	0.243036019869766	0.268605628883844
S10661	0.146443853407154	0.120187712914669	0.179937112912022	0.0423005579400492	0.246949992485586	0.264180770340521
S10676	0.148014656033237	0.128665075183487	0.183669273919308	0.044804441851533	0.23547411797847	0.259372435033966
S1068	0.146587805688904	0.123291161786222	0.179051311945228	0.0424170949923971	0.244551517817037	0.264101107770212
S10681	0.146657257206531	0.122697295935778	0.181360091962359	0.0433053926071727	0.240865624253214	0.265114338034944
S10686	0.144768108537067	0.124093336640816	0.1813150471773	0.0428154015549512	0.242044744569981	0.264963361519885
S10688	0.142433504235061	0.12288525463708	0.180095182603788	0.0428424123487723	0.250487883636764	0.261255762538535
S10690	0.143858151787986	0.124666393422414	0.184041997687932	0.0423670448965288	0.239725663747458	0.265340748457681
S10698	0.144005297667511	0.122569641950442	0.180400158793259	0.042083292861731	0.24510890792783	0.265832700799227
S107	0.142410393716394	0.120262150996985	0.180790489298143	0.0427375095682435	0.244819128703157	0.268980327717078
S10703	0.143834441649726	0.122464386524948	0.182433677931401	0.0420823588118632	0.246051784423867	0.263133350658195
S10726	0.145728682253902	0.121779421696687	0.179041352301649	0.0425775452924794	0.246827980682641	0.264045017772643
S10729	0.142737443404214	0.125324971228705	0.180387100172142	0.0430548076436042	0.241925027365038	0.266570650186297
S10733	0.143170715413068	0.124147053957028	0.18210449754565	0.0441586605844218	0.244740763828357	0.261678308671474
S10734	0.144325269880384	0.122973791730577	0.179613195127251	0.042208180528443	0.245159616227048	0.265719946506297
S10735	0.148317766607963	0.122180975107979	0.179793791380762	0.0426663643927741	0.242627606992592	0.26441349551793
S10740	0.141612597608842	0.127233875665526	0.17839078890566	0.0445404592721641	0.245047230860018	0.263175047687791
S10745	0.147992770370776	0.127249486737815	0.18288032192213	0.0454163758079384	0.2373806269457	0.259080418215641
S10748	0.145138846099997	0.122769572623513	0.180922571817295	0.0420726660745913	0.244605827003607	0.264490516380997
S10753	0.142720024066808	0.125762094249725	0.178703523154401	0.0441541459833962	0.246478463052213	0.262181749493456
S10756	0.146731568063136	0.123087590603375	0.180262403391044	0.0434923434645884	0.2420211320477	0.264404962430156
S10757	0.14408245473596	0.118727840986187	0.17805064560799	0.0408576069156864	0.250849210298384	0.267432241455793
S1076	0.145888113948282	0.123654184562198	0.179579664711456	0.0433106669933429	0.244711651405264	0.262855718379457
S10764	0.144437349987083	0.124145510786854	0.181335857701455	0.0428541025327055	0.241214052666815	0.266013126325087
S10767	0.14495218572551	0.120135951455045	0.182113566050162	0.0408666505457734	0.243275251365234	0.268656394858276
S10776	0.144019081891242	0.124747695697718	0.181180756295609	0.0447997454993247	0.242615253375557	0.262637467240549
S10778	0.144156583164317	0.122406780208702	0.179458645606748	0.0449983158053224	0.244676708882437	0.264302966332473
S10784	0.144811851628875	0.126448101389348	0.182230969536999	0.0455706490008318	0.241074294675049	0.259864133768898
S10787	0.145907331307378	0.12217576927265	0.181274392952368	0.0422007823359917	0.243437943333323	0.26500378079829
S10800	0.155147751630699	0.121363387059107	0.180680859894345	0.0432652153000415	0.24009973846709	0.259443047648718
S10805	0.145607562211645	0.124611788311215	0.180377476632855	0.0438061392072274	0.239665081577088	0.265931952059969
S10813	0.14403051915728	0.124714317894633	0.183238361845547	0.0435300724293407	0.240798539801024	0.263688188872176
S10814	0.145806327777325	0.121728795386591	0.181467898720761	0.0430555304979096	0.242385598902323	0.26555584871509
S10815	0.144016502314419	0.12144622783057	0.18085211509709	0.0442185221636631	0.243776982920509	0.265689649673749
S10817	0.144562683808549	0.120143913160588	0.180921117731575	0.0423606495753385	0.245647194856604	0.266364440867345
S1083	0.14517604262211	0.123809474648017	0.181148556517814	0.0427568757456599	0.243214980283735	0.263894070182663
S10835	0.144244672291657	0.128505733703581	0.181807072052902	0.043220584865938	0.240517250723972	0.261704686361951
S10838	0.143449503576096	0.12276436859776	0.181905836327998	0.0442497936677978	0.243524706561283	0.264105791269065
S10844	0.14598010811341	0.120658461089812	0.180354990637492	0.0427925176607896	0.244858635657921	0.265355286840576
S10845	0.144833890187795	0.12653330276913	0.182357737750466	0.0443030905703526	0.241660374271247	0.26031160445101
S10846	0.148861801165916	0.119825486112303	0.179595415183806	0.0409642997491746	0.246137588040804	0.264615409747997
S10853	0.143924231585086	0.125433668369171	0.182011449008384	0.0451878063123133	0.237243218082216	0.266199626642829
S10854	0.146155179445775	0.122341156722103	0.178883682508734	0.0415366663932432	0.248340255527489	0.262743059402656
S10865	0.143262019770408	0.125046321325272	0.183041714642653	0.0429981523461139	0.242576657652423	0.263075134263131
S10866	0.144501600627305	0.124905606533813	0.181989609641834	0.0442346061745361	0.239654343991345	0.264714233031168
S10869	0.142160035064619	0.129392740519383	0.183443278618234	0.046134281719847	0.234196099413545	0.264673564664373
S10873	0.144418222530541	0.123925364875568	0.182514770407633	0.0436556329370553	0.239775925849824	0.265710083399378
S10876	0.144701517420741	0.123538742574463	0.179700355849031	0.0425141452115871	0.244221580353991	0.265323658590186
S10883	0.147145209723613	0.124898503498432	0.181674462549803	0.0439725029460149	0.24020472361746	0.262104597664677
S10885	0.145156605468329	0.124283348320452	0.179128559532752	0.0437309127825644	0.242982586026428	0.264717987869475
S10893	0.144239425714607	0.125106299529956	0.180812176430085	0.0448897309700754	0.24245075877269	0.262501608582586
S10895	0.142401574031884	0.126191519221627	0.184696886281082	0.0444353341705021	0.24071393284765	0.261560753447256
S10902	0.146450628809259	0.121489762436567	0.180621524753992	0.0426803482268214	0.243652461870741	0.26510527390262
S10903	0.143007005214715	0.12401563394802	0.183593123836136	0.0444345446713587	0.238658130320765	0.266291562009004
S1092	0.144239216932156	0.126065831025684	0.179481785575403	0.0456001971053849	0.245031934107283	0.259581035254089
S10925	0.146456878973999	0.125684642615588	0.181514807199649	0.0430482471062154	0.242661093216925	0.260634330887622
S10927	0.140362957964928	0.124946241157402	0.180816060715329	0.0445064748979087	0.247191577877438	0.262176687386995
S10936	0.142496057984598	0.122590846018754	0.182235856243235	0.0423348110109111	0.244940299938232	0.26540212880427
S10945	0.146577974063343	0.12567698612897	0.181749372414712	0.0452167086267333	0.240141896681114	0.260637062085128
S10947	0.144077319919096	0.122479785819944	0.181081237059387	0.0425982191702179	0.243069063160354	0.266694374871001
S10949	0.144523669726805	0.120156230457784	0.178977943814083	0.0435678042179204	0.246885491254959	0.265888860528449
S1095	0.143553040740276	0.123245996664061	0.181018604884074	0.0426873825948703	0.242750735148975	0.266744239967743
S10961	0.143413629877103	0.124779162466764	0.183422352018456	0.0444752236733598	0.237847449152708	0.266062182811609
S10969	0.144215150261916	0.122883613211719	0.181999049778388	0.043084949860717	0.244706926839597	0.263110310047663
S10972	0.149809396593219	0.123806798406145	0.18412924857914	0.0430919776438622	0.23543002332953	0.263732555448103
S10973	0.147240211888043	0.124414270294488	0.180603564805765	0.0455032240626127	0.23994177265602	0.262296956293071
S10978	0.141509811478667	0.122259019835204	0.183030375961862	0.0446638851413684	0.242467221339417	0.266069686243482
S10979	0.145393062356202	0.122906653497653	0.181189041939318	0.0430106135032392	0.243402197593008	0.264098431110579
S10986	0.142582648081338	0.125195468874044	0.181367372182942	0.0440445614867509	0.244548355272369	0.262261594102556
S10989	0.144040240020288	0.121933785909584	0.179323001028041	0.0436492596146509	0.246839722629097	0.26421399079834
S10995	0.142970410720383	0.124471005884794	0.181480278887568	0.0443405464655345	0.245529014698105	0.261208743343616
S11005	0.144756784716791	0.122702011134038	0.181508659307216	0.0426141713855821	0.242826572971312	0.265591800485061
S11008	0.146564695168579	0.122228699941022	0.180048238374693	0.0438848323340703	0.243334838432931	0.263938695748705
S11010	0.144611959331612	0.122135533064137	0.181255148677191	0.041683326460491	0.245035461063263	0.265278571403306
S11013	0.143476908694839	0.123587981683281	0.182756628275273	0.0430225025180572	0.243753420509007	0.263402558319543
S11016	0.145407896361718	0.124154966830184	0.181030306995131	0.0433597313036282	0.242683423191131	0.263363675318207
S11017	0.145665969637253	0.12778935332874	0.181928573132251	0.0435437978327283	0.240164666906733	0.260907639162296
