CD38.negative.naive.B.cell,memory.B.cell,CD14.positive..CD16.negative.classical.monocyte,cytotoxic.CD56.dim.natural.killer.cell,mature.neutrophil,memory.CD4.positive.alpha.beta.T.cell,CD4.positive..alpha.beta.T.cell,memory.CD8.positive.alpha.beta.T.cell
mix_50,0.747512638583437,0,0,0.0404966840695269,0,0,0.211990677347034,0
mix_51,0.646582776581418,0,0,0.140927839798778,0,0,0.212489383619803,0
mix_52,0.740386631069071,0,0,0.052885727259785,0,0,0.206727641671144,0
mix_53,0.656875018631272,0,0,0.133674691591539,0,0,0.209450289777192,0
mix_54,0.761145331578708,0,0,0.0256684959098575,0,0,0.213186172511435,0
mix_55,0.655252854753883,0,0,0.135212498904423,0,0,0.209534646341696,0
mix_56,0.723213972255017,0,0,0.0606951514087307,0,0,0.216090876336253,0
mix_57,0.626296329304514,0,0,0.165274898363597,0,0,0.208428772331888,0
mix_58,0.699801381303227,0,0,0.0895669060930909,0,0,0.21063171260368,0
mix_59,0.617961234709617,0,0,0.1713340091372,0,0,0.210704756153184,0
mix_60,0.743601523187355,0,0,0.0386755741169487,0,0,0.217722902695696,0
mix_61,0.768927029945269,0,0,0.0163871926714465,0,0,0.214685777383285,0
mix_62,0.717468547699829,0,0,0.0751121199573156,0,0,0.207419332342857,0
mix_63,0.634581638300234,0,0,0.154888585089921,0,0,0.210529776609845,0
mix_64,0.695819264034195,0,0,0.088147875827887,0,0,0.216032860137922,0
mix_65,0.633045598432174,0,0,0.169858871928875,0,0,0.197095529638951,0
mix_66,0.643126145904048,0,0,0.14419908560162,0,0,0.212674768494334,0
mix_67,0.725332693383246,0,0,0.0689070730884284,0,0,0.205760233528326,0
mix_68,0.661277312063866,0,0,0.135296148592667,0,0,0.203426539343469,0
mix_69,0.689815760246009,0,0,0.0935753207259367,0,0,0.216608919028055,0
mix_70,0.65246536519942,0,0,0.147404199739233,0,0,0.20013043506135,0
mix_71,0.671273463096066,0,0,0.111029709417324,0,0,0.217696827486611,0
mix_72,0.779462946599931,0,0,0.00815292939131007,0,0,0.212384124008756,0
mix_73,0.692001123268089,0,0,0.105854784778332,0,0,0.202144091953581,0
mix_74,0.699496839615013,0,0,0.0909178126881069,0,0,0.209585347696883,0
mix_75,0.644782826005023,0,0,0.140951694304481,0,0,0.214265479690499,0
mix_76,0.681026939187643,0,0,0.109449044284261,0,0,0.209524016528094,0
mix_77,0.693805882753069,0,0,0.100477013181447,0,0,0.205717104065484,0
mix_78,0.647511103999566,0,0,0.143378911953847,0,0,0.209109984046587,0
mix_79,0.635771802286093,0,0,0.150763519233134,0,0,0.213464678480775,0
mix_80,0.745853167546254,0,0,0.0388906306350903,0,0,0.215256201818659,0
mix_81,0.723631310475036,0,0,0.0617086856022762,0,0,0.214660003922689,0
mix_82,0.692752363319703,0,0,0.0943986648429142,0,0,0.212848971837386,0
mix_83,0.643317571062888,0,0,0.142648370600671,0,0,0.214034058336442,0
mix_84,0.727081991075539,0,0,0.0571909352030945,0,0,0.215727073721366,0
mix_85,0.718873169609105,0,0,0.0657842388554822,0,0,0.215342591535415,0
mix_86,0.696623255728677,0,0,0.0949739837642586,0,0,0.208402760507065,0
mix_87,0.692711279843791,0,0,0.0949248259058087,0,0,0.212363894250399,0
mix_88,0.709415055903877,0,0,0.0800116092333022,0,0,0.21057333486282,0
mix_89,0.71424203668449,0,0,0.0773068738754028,0,0,0.208451089440108,0
mix_90,0.682211249378927,0,0,0.104140043195334,0,0,0.21364870742574,0
mix_91,0.633473976136996,0,0,0.154918889743599,0,0,0.211607134119407,0
mix_92,0.693674351404202,0,0,0.0930392852665208,0,0,0.213286363329279,0
mix_93,0.643589468707058,0,0.023958298865385,0.114103167593052,0,0,0.218349064834507,0
mix_94,0.592548253773489,0,0,0.193877182814894,0,0,0.213574563411617,0
mix_95,0.642572107871768,0,0,0.146312686314694,0,0,0.211115205813539,0
mix_96,0.623183423001747,0,0,0.170364393928243,0,0,0.20645218307001,0
mix_97,0.653909765480674,0,0,0.13599594019221,0,0,0.210094294327118,0
mix_98,0.691246994079627,0,0,0.0948530735604296,0,0,0.213899932359944,0
mix_99,0.752251892286269,0,0,0.0322604097476531,0,0,0.215487697966078,0
mix_100,0.695257439286423,0,0,0.0933206457025489,0,0,0.211421915011028,0
