B_cells,Monocytes_CD14.CD16.,Monocytes_CD16.CD14.,NK_cells,Neutrophils,T_cells_.CD4..,T_cells_.CD8..
mix_1,0,0.0297775637070535,0.152283775404884,0.259988214303232,0.270604298474728,0.136834340604321,0.150511807505781
mix_2,0.0288786824884665,0.0359079643793727,0.144580695955419,0.264342455388623,0.2469254158777,0.139420011497939,0.139944774412479
mix_3,0.0380282618133717,0.128454472929022,0.157497424227934,0.226371311681344,0.218130632403901,0.118297247881917,0.113220649062511
mix_4,0,0,0.113299779570899,0.246238370979547,0.278274731652429,0.234811077238065,0.12737604055906
mix_5,0,0.0370428149820624,0.141830572177789,0.250176390093865,0.256229600004504,0.16709049855039,0.147630124191389
mix_6,0,0,0.117717378222622,0.253996060467395,0.273396466816049,0.213146122092917,0.141743972401017
mix_7,0.012048980987816,0.0693781444563217,0.146035936752483,0.246194990259808,0.239873682109885,0.144803108684868,0.141665156748819
mix_8,0.00524260314587854,0.0601440404083065,0.148466042115171,0.248868574416245,0.24313895478221,0.131458689453926,0.162681095678263
mix_9,0,0,0.0847718836876638,0.260766288835814,0.290928399946078,0.23931710256818,0.124216324962263
mix_10,0.0275035259506494,0.0539865510305322,0.14716641216201,0.212314041304571,0.258176676151069,0.210906927767285,0.0899458656338827
mix_11,0.00449422034295821,0.0121925497858138,0.143420696027802,0.26371660744607,0.28299192541635,0.154790821712079,0.138393179268928
mix_12,0,0.0181776883144965,0.142276925900298,0.233454063231158,0.263953213221924,0.204175545161314,0.137962564170809
mix_13,0,0,0.126566103848081,0.208874292783775,0.277961848329965,0.276392642550579,0.110205112487601
mix_14,0,0,0.131189857615212,0.229990466295286,0.28904077578251,0.237166746176545,0.112612154130447
mix_15,0.000265662022179813,0.0352250868262441,0.142255519000575,0.248942905423526,0.252210819217892,0.169705231316044,0.151394776193539
mix_16,0.0606128454632581,0.11174666137802,0.143048008302372,0.244142156116958,0.213493644938052,0.115338610234055,0.111618073567285
mix_17,0.0551485829316781,0.0964195060486645,0.145897690527583,0.234821459777433,0.219861086676937,0.140936423532917,0.106915250504787
mix_18,0.0354222223018071,0.039546890581269,0.148560832926134,0.187307175185316,0.261945692584424,0.247175410309406,0.080041776111643
mix_19,0.0258146363043782,0.117096995332021,0.162563011576057,0.223802167678055,0.224735741775229,0.120120407343044,0.125867039991215
mix_20,0.0121974718968845,0,0.123012008933934,0.243286343079175,0.268399307123166,0.217904731899223,0.135200137067617
mix_21,0.0240745194568989,0.0576678923137275,0.144802905009403,0.208668060972852,0.237636048982401,0.211536730350079,0.115613842914638
mix_22,0,0.016884393809787,0.151535678530855,0.242403476988674,0.286836474998426,0.180825520168788,0.12151445550347
mix_23,0.00143988425172942,0,0.132661996883037,0.239518317114537,0.280601291502739,0.218630144745746,0.127148365502211
mix_24,0.00246360891060088,0.0298674490330462,0.136129776449491,0.237652485495029,0.250844056387085,0.195874741630973,0.147167882093775
mix_25,0,0,0.0920522425734629,0.246386183988433,0.285126288970684,0.256059007137837,0.120376277329583
mix_26,0.027231208515908,0.0908399758834579,0.154483620946366,0.197945320934156,0.232839058503619,0.194588415588674,0.10207239962782
mix_27,0,0,0.134030831234356,0.255650251522317,0.281852316026464,0.185271162258612,0.14319543895825
mix_28,0.000474898654966527,0.00243225228023991,0.133061334382792,0.24383940113144,0.267909097410663,0.211082464111207,0.14120055202869
mix_29,0,0.0230155414637689,0.146861823664001,0.257399877316603,0.274595497305155,0.152870267398231,0.145256992852242
mix_30,0,0,0.114273922379097,0.241120163563742,0.280913982595402,0.238795050113466,0.124896881348292
mix_31,0,0.0244928913656133,0.146871403011474,0.223651002899125,0.269638712122376,0.209781511065298,0.125564479536113
mix_32,0,0,0.125877837528203,0.2204243188834,0.303522179680608,0.248847009930358,0.101328653977431
mix_33,0.00851139545173252,0.0467640701404576,0.151355932078135,0.196030744830111,0.259349477543438,0.229844565344494,0.108143814611632
mix_34,0.0470785620735884,0.115381129302486,0.15991858826009,0.207825927134142,0.233962743966067,0.15164040345589,0.0841926458077348
mix_35,0,0.006247675730259,0.143776352661033,0.240486540440486,0.273861302581705,0.199067110352737,0.13656101823378
mix_36,0,0.0443767284689324,0.151037909988444,0.232526790165367,0.262186186222336,0.179402207993676,0.130470177161245
mix_37,0.0218504171558889,0.0821255533556186,0.1493455185785,0.233453663109145,0.231131789482329,0.153748533326507,0.128344524992011
mix_38,0.0129662201821466,0.0826808345123896,0.150360198045686,0.240942455735774,0.2368963295297,0.138184391610778,0.137969570383526
mix_39,0,0,0.132192449063751,0.252615942127888,0.269439567859373,0.200757750017629,0.144994290931358
mix_40,0,0.0404330518440493,0.152631313812966,0.219254593885002,0.266972318049831,0.199257933666986,0.121450788741165
mix_41,0.0293236991897452,0.103295310431979,0.159539678520873,0.204784133904238,0.234278058853305,0.170829116746322,0.0979500023535373
mix_42,0.0110757839289156,0,0.095920533635309,0.220584955301489,0.294382356223383,0.28785961292326,0.0901767579876423
mix_43,0.0399006663170444,0.0855487176516989,0.150516532915446,0.203604164144082,0.239068742014512,0.192416702883227,0.0889444740739896
mix_44,0.0173117178108128,0.00185672724728096,0.134508243513436,0.248216309929923,0.275279253218583,0.20100051412225,0.121827234157714
mix_45,0,0.0336063866732205,0.146068786075296,0.255735854620036,0.264274034532811,0.147154230927026,0.15316070717161
mix_46,0.00160064123149595,0.0913903436399985,0.164287019088531,0.201420192301499,0.24611175854852,0.180919611025473,0.114270434164482
mix_47,0.101284542878692,0.136662336550328,0.143064315915599,0.24328947948813,0.193503997653758,0.0929944655447069,0.0892008619687866
mix_48,0.0275317039065598,0.0188252287964111,0.143291534745011,0.205754666435781,0.273245967490435,0.246317169715309,0.0850337289104933
mix_49,0,0.0605357807268779,0.16140698656476,0.224400891815449,0.285633787816995,0.157473103325316,0.110549449750602
mix_50,0,0,0.133527849565797,0.254825266839989,0.277729661128398,0.192536108388498,0.141381114077318
mix_51,0.0439001057470962,0.10585480637058,0.152075649316965,0.211987793573145,0.224916471294723,0.165605927759612,0.0956592459378786
mix_52,0.0326922835129314,0.0909224935360975,0.154781833371504,0.212518984179213,0.235423687573991,0.172737037207294,0.100923680618969
mix_53,0.0575802063106124,0.0716049200746743,0.148054452408571,0.225099418662242,0.244242665658562,0.168478375812273,0.0849399610730653
mix_54,0.0061354213418528,0.0272889473800053,0.137974400630929,0.224175635567155,0.260709169885333,0.221006177101227,0.122710248093497
mix_55,0.022540269852641,0.0466516337390428,0.147012024305831,0.196438621208231,0.24799748450695,0.23969234683808,0.0996676195492249
mix_56,0,0,0.142828987724138,0.215988728228145,0.280932366060856,0.247502243065417,0.112747674921444
mix_57,0,0,0.111600365573445,0.25861207655413,0.284564031702191,0.219753398104195,0.125470128066038
mix_58,0,0.0265384931161396,0.140445605511596,0.238056271955198,0.256693992962334,0.193364714804549,0.144900921650183
mix_59,0.0459521623641391,0.112349780109819,0.154474339916768,0.223848552834733,0.230451094836678,0.137718976875855,0.0952050930620071
mix_60,0.0170818168011346,0.042953589645479,0.143471897520702,0.205935938994414,0.253595377133365,0.233327594584392,0.103633785320513
mix_61,0,0.0405104334611338,0.145377527270224,0.237587765881846,0.256511194669878,0.182068843338303,0.137944235378615
mix_62,0.0161816574074107,0.0974064432926834,0.158932872225171,0.220327304106593,0.231716834229219,0.150190263644019,0.125244625094904
mix_63,0,0.0166681230104217,0.140786485093232,0.232914711303084,0.263098370072805,0.209097436186144,0.137434874334314
mix_64,0.0967024462657113,0.130323902648419,0.14145919819485,0.252086191205947,0.19859229982546,0.0945758268962223,0.0862601349633906
mix_65,0.031815612106429,0.107830266021116,0.158788667041446,0.212855830888763,0.229879309853706,0.154049062415036,0.104781251673503
mix_66,0.0311632241523734,0.089235234859736,0.150890163999046,0.241327387213161,0.242876662173753,0.129806448273244,0.114700879328687
mix_67,0.00187178397783999,0.0489468581132534,0.145478142264529,0.256545882416377,0.255828672818179,0.14834539486742,0.142983265542401
mix_68,0.0171872359093801,0.0615924594356339,0.144212546227448,0.227887471619489,0.238469075994671,0.182570708651638,0.128080502161739
mix_69,0.00880502510966025,0,0.122574740654871,0.244718530207455,0.269720080946895,0.229138256225026,0.125043366856093
mix_70,0.0264758710540437,0.0861240943677484,0.151849308659355,0.208672354709369,0.231494824023534,0.181579832927027,0.113803714258922
mix_71,0.0170608096060337,0.0758461236119799,0.148218679792632,0.232694206272972,0.236041973821642,0.163037589199788,0.127100617694952
mix_72,0.0215236320647153,0.0994465997150889,0.152298112060859,0.229186715646296,0.23046002164933,0.13830713025633,0.12877778860738
mix_73,0.0290340523307218,0.0744315642927433,0.1439493853973,0.22240492828302,0.229561904186458,0.18291081115944,0.117707354350317
mix_74,0,0,0.0858738613009315,0.23822667565413,0.296960992436644,0.275356528370097,0.103581942238197
mix_75,0.0217077092189536,0.0360347029107658,0.142797761181173,0.212128837254123,0.257563195636128,0.225289962391232,0.104477831407624
mix_76,0,0.0780760282050004,0.153812582312823,0.250525572500868,0.248700379280194,0.121293622057597,0.147591815643517
mix_77,0.000532576630044301,0.0127736308104129,0.137243267987606,0.234168034260659,0.269217618469614,0.214671748162417,0.131393123679247
mix_78,0.0161180069719842,0.056635614505621,0.143014070925695,0.221690418269608,0.240792798296232,0.199231024063806,0.122518066967054
mix_79,0.0712747644050791,0.130796744454749,0.148466101396216,0.229344056643448,0.218839677573306,0.116343290776613,0.084935364750588
mix_80,0.045443857441278,0.0761069479319333,0.146946786493806,0.208197634304056,0.248205327973842,0.199193270764621,0.0759061750904625
mix_81,0.0656077729750814,0.133380274506,0.164721308695591,0.220488343606895,0.22749491943675,0.114963026058339,0.0733443547213443
mix_82,0.060658546257367,0.154105668383606,0.159921038172727,0.230816936247101,0.204531383041548,0.0758877713754637,0.114078656522188
mix_83,0.0105122599530229,0.0468780915467448,0.146538597507328,0.20828336933879,0.244683500060563,0.21699803642052,0.126106145173033
