Mixture	B_cells	T_cells_(CD4+)	T_cells_(CD8+)	Endothelial_cells	Fibroblasts	Macrophage	P-value	Correlation	RMSE
S10155	0.148798153064706	0.557580270267033	0.113775059028779	0	0	0.179846517639482	9999	0.502624807798714	0.942694927498341
S1016	0.079292567515465	0.550697969235172	0.140767971519605	0	0	0.229241491729758	9999	0.471503397983256	0.97365270488999
S10163	0.139602898373245	0.638826829860611	0	0	0	0.221570271766144	9999	0.453842579105036	0.989509319230287
S10167	0.147247971029417	0.425482950514866	0.244904586207591	0	0	0.182364492248126	9999	0.482320340133523	0.959994947968751
S10168	0.10636945121291	0.585668031029622	0.144288768785513	0	0	0.163673748971954	9999	0.486680665235008	0.958896706752019
S10173	0.177827354985963	0.502135218403394	0.191473463500319	0	0	0.128563963110324	9999	0.533989294887978	0.911907295622976
S10175	0.115591344909015	0.527083543844371	0.0981212049867406	0	0	0.259203906259873	9999	0.450794296964789	0.991769134554063
S10179	0.111431331086176	0.419073858154554	0.272113796162278	0	0	0.197381014596993	9999	0.468163307026673	0.973807557800419
S10186	0.146893324182426	0.599194603072012	0.0840911983517115	0	0	0.169820874393851	9999	0.490002593206544	0.95502514776803
S1019	0.131955883369651	0.612879895119951	0.0554466976266712	0	0	0.199717523883727	9999	0.482633688669956	0.962680393744701
S10190	0.202160691193206	0.408940611945738	0.231510562139725	0	0	0.157388134721331	9999	0.517587178919516	0.926007101027144
S10195	0.107594381056158	0.499730650529927	0.107712399683441	0	0	0.284962568730474	9999	0.416900710845375	1.02228686955516
S10196	0.104392610407199	0.509097241594414	0.175657420488216	0	0	0.21085272751017	9999	0.478303615949876	0.965859869907339
S10200	0.0745612001653482	0.527363443512396	0.132710618817121	0	0	0.265364737505135	9999	0.466585268440841	0.978874748305876
S10201	0.0270526814582586	0.660375228051284	0	0	0	0.312572090490457	9999	0.402009572199141	1.04230276536276
S10202	0.0919615059157781	0.617241397613791	0.0539812683795972	0	0	0.236815828090833	9999	0.483714942149198	0.963527797501274
S10205	0.149195988953307	0.486944708645765	0.132933309994917	0	0	0.230925992406011	9999	0.44553360754072	0.994187218098337
S10211	0.136512738213177	0.352647310910931	0.286504457553778	0	0	0.224335493322114	9999	0.46760483856813	0.97353747195154
S10221	0.133336201255715	0.460399166269164	0.210790147445317	0	0	0.195474485029804	9999	0.47284031383577	0.969324625100632
S10222	0.0886072867280878	0.561467973277322	0.0891260303564377	0	0	0.260798709638153	9999	0.449401676771742	0.99434886298304
S10226	0.118382697197148	0.60605872594158	0.025583776448451	0	0	0.24997480041282	9999	0.457477569752109	0.986885017052758
S10227	0.114996833623355	0.521461548967363	0.0987211572211766	0	0	0.264820460188105	9999	0.46544655459636	0.978760379199728
S10228	0.087083430536959	0.595411735502895	0.0847356326873423	0	0	0.232769201272804	9999	0.477278348883476	0.969031289113261
S10232	0.221999621958796	0.457510794264565	0.202466612900707	0	0	0.118022970875932	9999	0.529536922489027	0.91498180067052
S10248	0.0965706498756978	0.419994096006519	0.324709270060759	0	0	0.158725984057024	9999	0.456266771647974	0.984946116250223
S10249	0.130569054015582	0.530010005152833	0	0	0	0.339420940831585	9999	0.481075308383007	0.968032347381839
S1025	0.109645223139201	0.560057754109842	0.14763687363046	0	0	0.182660149120497	9999	0.489240900991872	0.956119472895189
S10266	0.152956804457423	0.587042388701735	0	0	0	0.260000806840842	9999	0.460692579425453	0.983207680322529
S10269	0.128229812461487	0.628213619015205	0	0	0	0.243556568523308	9999	0.450561633231905	0.993103834476456
S10272	0.101937584588266	0.478644969618052	0.184259894906206	0	0	0.235157550887477	9999	0.431770949073543	1.00749761833924
S10273	0.156115644697916	0.607130015168773	0	0	0	0.236754340133311	9999	0.463297272390819	0.980414576741148
S10274	0.128956952821061	0.494829639738075	0.156918978250403	0	0	0.219294429190461	9999	0.456682942769839	0.984653569244668
S1028	0.123970863009198	0.414997044716028	0.271518611837216	0	0	0.189513480437558	9999	0.460863954793817	0.979923777684911
S10280	0.0477501351496026	0.69358306990246	0	0	0	0.258666794947937	9999	0.449744525624862	0.998006027855216
S10283	0.117363843138673	0.517091339995294	0.1797374200226	0	0	0.185807396843432	9999	0.505390043770043	0.940389423987487
S1029	0.122569971694602	0.600362232805598	0.0756530552214653	0	0	0.201414740278335	9999	0.461216713692052	0.982123953151015
S10292	0.116467322961107	0.627737697381125	0.107508571395656	0	0	0.148286408262112	9999	0.477576352358011	0.967684579255
S10294	0.116765034884682	0.419363579774973	0.294736701978903	0	0	0.169134683361442	9999	0.479142379041773	0.963682627381647
S10302	0.123464522686769	0.489263452359207	0.183841508976163	0	0	0.203430515977861	9999	0.484309354089443	0.959540116479489
S10303	0.143348162510084	0.600227510207331	0.0479828677350267	0	0	0.208441459547558	9999	0.489967574088487	0.955587206397513
S10323	0.133416835634465	0.572675141100193	0.0530844605538758	0	0	0.240823562711466	9999	0.460331963469801	0.983026124299546
S10326	0.100682858510067	0.544683418885946	0.094206917762619	0	0	0.260426804841368	9999	0.457256563535876	0.986707047091862
S10328	0.0735096170712475	0.671637433625853	0.0442138821766115	0	0	0.210639067126288	9999	0.4725940632839	0.974756243947185
S10329	0.132105248758427	0.583669546494564	0.0766205172927745	0	0	0.207604687454234	9999	0.471554241747084	0.972362254215494
S10336	0.103655040167656	0.563558091061624	0.0822747392462209	0	0	0.2505121295245	9999	0.481069304220428	0.965058516260582
S10340	0.131396536933918	0.617372841221498	0.0463235165031689	0	0	0.204907105341416	9999	0.47769526338924	0.967376294944735
S10347	0.137642912266599	0.657752466934263	0	0	0	0.204604620799138	9999	0.460899822361473	0.983275001129577
S10353	0.164529941547579	0.578194144391627	0.0381335148539011	0	0	0.219142399206894	9999	0.481917732134752	0.962334333455406
S10356	0.152366614033676	0.652653728139676	0	0	0	0.194979657826648	9999	0.472566407769513	0.972117340784486
S10358	0.0609543317053674	0.643909460762549	0	0	0	0.295136207532084	9999	0.4332648176023	1.01266067748361
S10365	0.112505009728503	0.538176209529941	0.078560968546842	0	0	0.270757812194714	9999	0.468767534202401	0.976311115761206
S1037	0.133402315293994	0.594080000077135	0.136940914747688	0	0	0.135576769881184	9999	0.504199424433299	0.942195988688658
S10373	0.146637409519172	0.556398278196408	0.120327800464411	0	0	0.176636511820009	9999	0.474073320637474	0.96892828574823
S10374	0.144255564731028	0.386996696462679	0.27701992440637	0	0	0.191727814399923	9999	0.435474719462294	1.00159445828052
S10375	0.165313637055211	0.433881537299842	0.176272174149043	0	0	0.224532651495903	9999	0.503566169997858	0.94054709296581
S10377	0.188044515513431	0.372369710430897	0.268394627981883	0	0	0.171191146073788	9999	0.490327876096378	0.951373798510003
S10378	0.134448572611562	0.491404666688706	0.20272570436308	0	0	0.171421056336652	9999	0.497772057114082	0.946703353984738
S10390	0.146680151214855	0.69820265661863	0	0	0	0.155117192166515	9999	0.456607254452007	0.987289277837657
S10391	0.147669052964395	0.43964496545781	0.160763182448414	0	0	0.251922799129381	9999	0.414471498702692	1.02126013252917
S10393	0.12648366390832	0.247743539831748	0.44560267637622	0	0	0.180170119883712	9999	0.488428531721232	0.954667191062167
S10400	0.158682319177012	0.570631960552205	0.00302382412819264	0	0	0.26766189614259	9999	0.488176881072788	0.958059208282352
S10401	0.124628623875461	0.625668146262571	0	0	0	0.249703229861969	9999	0.471770227347233	0.974240287404222
S10406	0.0903128868977796	0.521284918739134	0.110514714421751	0	0	0.277887479941335	9999	0.444660036865075	0.998466802993755
S10408	0.145574669178018	0.586815247371864	0	0	0	0.267610083450118	9999	0.464816459109091	0.979940538322735
S10409	0.15559654786588	0.299589767266105	0.387505025435769	0	0	0.157308659432246	9999	0.497000862881631	0.946026976758572
S10418	0.0764044854127299	0.662803301276935	0	0	0	0.260792213310336	9999	0.397948665274022	1.0418440817408
S10431	0.0902189413225658	0.546861668786872	0.14009057689042	0	0	0.222828813000142	9999	0.480676276644556	0.96480442333042
S10438	0.102525099240082	0.496174475837686	0.19406372503437	0	0	0.207236699887862	9999	0.492399673762427	0.952781810834147
S10439	0.152753960869137	0.407853968206831	0.193093137729757	0	0	0.246298933194276	9999	0.49415388789958	0.949782079779124
S10441	0.048377578372115	0.608814880743203	0	0	0	0.342807540884682	9999	0.445143574871079	1.00437825989732
S10442	0.130429521220704	0.519090185419933	0.101021352158643	0	0	0.24945894120072	9999	0.492726220116288	0.952960991584953
S1046	0.135497536356062	0.560448458684059	0.0315186939803357	0	0	0.272535310979543	9999	0.469095390808431	0.975966421676284
S10478	0.112961043581336	0.535900880856164	0	0	0	0.3511380755625	9999	0.438189378675951	1.0080436646104
S10480	0.154300641626419	0.588663955670091	0.116463579768146	0	0	0.140571822935344	9999	0.480609477362662	0.963304525848146
S10484	0.144123586485458	0.5746053513436	0.00838097100699858	0	0	0.272890091163944	9999	0.465807479215642	0.979047905248418
S10492	0.158445948603437	0.328814341909584	0.303908063165637	0	0	0.208831646321342	9999	0.50629512294035	0.937346906497262
S10496	0.140173400368859	0.533946250521965	0.142289867196807	0	0	0.183590481912369	9999	0.481597614466528	0.961970997076956
S10510	0.129048174121865	0.494883201585449	0.167865758436027	0	0	0.20820286585666	9999	0.470257212779088	0.972291795896016
S10513	0.0916556190110513	0.560125605619353	0.0487537374082279	0	0	0.299465037961367	9999	0.482406716690746	0.965966736313209
S10516	0.149876895866856	0.606949423244276	0	0	0	0.243173680888868	9999	0.463595888542815	0.980474710551094
S10534	0.111863637626573	0.564124781228707	0.133287463717729	0	0	0.190724117426991	9999	0.467834759780273	0.975694517129854
S10535	0.111423022843897	0.419937686778903	0.309511844944417	0	0	0.159127445432782	9999	0.483355673564208	0.960059926389692
S10537	0.153794835528805	0.508621838268867	0.0810822886637475	0	0	0.25650103753858	9999	0.490404305300834	0.954665208385183
S1054	0.107431725975218	0.587978296839403	0.0959102359446859	0	0	0.208679741240692	9999	0.469876237262419	0.97459903295716
S10543	0.0889244070318492	0.571752579287825	0.130075856350999	0	0	0.209247157329327	9999	0.459583635021714	0.98411040089205
S10546	0.105700277472866	0.478786161782103	0.191099492068695	0	0	0.224414068676335	9999	0.450424127857535	0.990739412927364
S1055	0.115979643533101	0.526433097751607	0.0447080007363373	0	0	0.312879257978955	9999	0.453378045865898	0.991842471389229
S10551	0.151528646241822	0.620476765441725	0	0	0	0.227994588316454	9999	0.483440323282695	0.9622371868531
S10552	0.0936095990255352	0.614851114464301	0	0	0	0.291539286510164	9999	0.419826848932695	1.02272303842736
S10555	0.103065148308919	0.47487304036827	0.256830235184555	0	0	0.165231576138257	9999	0.502348611200367	0.943159503927116
S10559	0.124445401607599	0.557214334464494	0.049795234219732	0	0	0.268545029708174	9999	0.468984672451815	0.976090561931168
S1056	0.179053891106685	0.517705730050581	0.13116649134781	0	0	0.172073887494924	9999	0.496872589244835	0.946768220119026
S10563	0.151692748950546	0.542869057466487	0.0668015168156719	0	0	0.238636676767296	9999	0.488434914168184	0.956514649624221
S10574	0.0890775471863389	0.589313986022522	0.116167893862987	0	0	0.205440572928152	9999	0.485971943082299	0.960371417035091
S10576	0.135935583452111	0.450424559451845	0.186177955333557	0	0	0.227461901762486	9999	0.449152653729195	0.990798724212954
S10578	0.118231590416178	0.392027863872718	0.213494823817753	0	0	0.276245721893351	9999	0.46683944893096	0.976259382647358
S10579	0.0888751256717286	0.54431591102792	0.14100724638307	0	0	0.225801716917281	9999	0.432226056767091	1.00821338800269
S10582	0.0954789710655438	0.537365953218336	0.132315586224319	0	0	0.234839489491801	9999	0.461498767444773	0.982163492717091
S1059	0.118154900695418	0.540995255332266	0.121338412339781	0	0	0.219511431632535	9999	0.491474078400817	0.954013205504292
S10599	0.180450734195594	0.419575462608408	0.144394362841402	0	0	0.255579440354596	9999	0.480146246124725	0.962394388026403
S10611	0.0951915632051852	0.575028692434797	0.0900042132346512	0	0	0.239775531125366	9999	0.452877989357716	0.9906604803181
S10614	0.105223918977307	0.58953128517918	0.00867872518659247	0	0	0.296566070656921	9999	0.468813314992282	0.978541384292043
S10624	0.169842938496845	0.580267480286286	0.00177613643150792	0	0	0.248113444785361	9999	0.449273875454141	0.992491975115103
S10632	0.124809166418045	0.55126849138971	0.0887588290344983	0	0	0.235163513157747	9999	0.450056131483083	0.991866555802949
S10634	0.133297891478458	0.572383476542654	0.0973216788384108	0	0	0.196996953140477	9999	0.463406796996785	0.97932650883258
S10638	0.11877252542024	0.612968540892242	0	0	0	0.268258933687518	9999	0.462537368449015	0.983151011343507
S10644	0.131365175523608	0.518339935584378	0.166366800377286	0	0	0.183928088514728	9999	0.50867929304674	0.936964610630026
S10649	0.0234079450670982	0.60249688600197	0.113509907164812	0	0	0.26058526176612	9999	0.422267040439747	1.02099473628475
S10652	0.11060913813242	0.585224443300186	0.0438354894114171	0	0	0.260330929155977	9999	0.414051284432524	1.02523501246501
S10654	0.0843181643682266	0.443548071723243	0.282251004548122	0	0	0.189882759360408	9999	0.465369863559451	0.977276094847852
S10655	0.0662238207836903	0.594172836221403	0.116945858236025	0	0	0.222657484758882	9999	0.467338090768253	0.978401066348527
S10656	0.0914692087062968	0.549352937140599	0.179906458068984	0	0	0.17927139608412	9999	0.47665075443623	0.967984156747869
S10657	0.141498947074642	0.464981422617917	0.132688978250029	0	0	0.260830652057412	9999	0.484168598632415	0.960207976304937
S10658	0.112221999059406	0.498144373768724	0.198050455016976	0	0	0.191583172154894	9999	0.477930454248901	0.965647684882508
S10660	0.132282018644453	0.531834429482816	0.181312422893163	0	0	0.154571128979567	9999	0.498046764679623	0.946988222998553
S10661	0.134672220811458	0.586502376537534	0.106833260483765	0	0.000888530368158698	0.171103611799085	9999	0.470660987787093	0.972729480379508
S10676	0.139584747220597	0.428976070949378	0.154157132757012	0	0	0.277282049073013	9999	0.436433614444293	1.00317996084802
S1068	0.150849847458616	0.623539313942033	0.0200987529515744	0	0	0.205512085647777	9999	0.492459643541714	0.953509385911034
S10681	0.121127964641581	0.3912720469196	0.258756180692853	0	0	0.228843807745966	9999	0.459200853668118	0.98176535435432
S10686	0.13440476340166	0.560520946011513	0.0561929627881552	0	0	0.248881327798671	9999	0.458072610435815	0.985056111056854
S10688	0.041767317475845	0.713090527592284	0.0193488029861689	0	0	0.225793351945702	9999	0.453852055448372	0.993973227217138
S10690	0.0950031893295875	0.594958111321205	0.0542342376942163	0	0	0.255804461654991	9999	0.437430744247696	1.00526726114718
S10698	0.103061081688304	0.594214296027315	0.113430761006758	0	0	0.189293861277623	9999	0.495978208745563	0.950647848931204
S107	0.0864705348742705	0.531486892289829	0.203647522947901	0	0	0.178395049888	9999	0.490260720834495	0.955423001752175
S10703	0.0889270119260866	0.559140632488256	0.154310834121924	0	0	0.197621521463733	9999	0.488748954582839	0.957243275258562
S10726	0.122913101489709	0.592717704290173	0.0984646589689161	0	0	0.185904535251202	9999	0.483666668836805	0.961432102496411
S10729	0.128157939753328	0.533809452449997	0.107712224665845	0	0	0.23032038313083	9999	0.460585944497126	0.981977603877457
S10733	0.1330637155649	0.452282207123797	0.196032657274226	0	0	0.218621420037078	9999	0.479234867586887	0.963740797870087
S10734	0.236252641325439	0.362246718818944	0.226135183583423	0	0	0.175365456272194	9999	0.52045215114076	0.922389843140898
S10735	0.155315415559052	0.575217075642586	0.0639219013230667	0	0	0.205545607475295	9999	0.478193066129688	0.965610671583258
S10740	0.15950320646454	0.553449670380682	0.0089702215730387	0	0	0.27807690158174	9999	0.502816309326472	0.944555953399344
S10745	0.117299470734522	0.506109323009936	0.0520179356995223	0	0	0.324573270556019	9999	0.447187160687144	0.997646606117167
S10748	0.131614214838901	0.652266066757606	0	0	0	0.216119718403493	9999	0.47116147473674	0.974265173158793
S10753	0.171615627062265	0.515580751505212	0.063704436949454	0	0	0.249099184483069	9999	0.487623403662593	0.956735334454219
S10756	0.146477881905995	0.464035373677335	0.181510378328395	0	0	0.207976366088275	9999	0.46152022504703	0.979340149654236
S10757	0.122874069008499	0.646873452000432	0.071367201529548	0	0	0.158885277461521	9999	0.506975994147144	0.940653863438768
S1076	0.148275225607451	0.612504764721154	0.00939000295675118	0	0	0.229830006714644	9999	0.489297126633671	0.956806247243491
S10764	0.13734419988851	0.632638087976327	0	0	0	0.230017712135163	9999	0.453845917303652	0.989647659690093
S10767	0.137389010205478	0.462923395141732	0.233994099371247	0	0	0.165693495281542	9999	0.495867666284515	0.948124312865115
S10776	0.11279436926707	0.629045401035309	0	0	0	0.258160229697621	9999	0.45587237233136	0.989246545416683
S10778	0.130920468324322	0.511705910432468	0.133529547212446	0	0	0.223844074030764	9999	0.486388391300791	0.958052075253426
S10784	0.0872830387834244	0.608809866572257	0	0	0	0.303907094644319	9999	0.434229220584844	1.01075655493996
S10787	0.1121448277353	0.572886612707602	0.12273831832272	0	0	0.192230241234378	9999	0.495032649715642	0.950972609533648
S10800	0.253260384766936	0.543467964474412	0	0	0	0.203271650758651	9999	0.478969301941339	0.962495300050239
S10805	0.149134448737942	0.570543889549167	0	0	0	0.280321661712891	9999	0.435908211843852	1.00584559146269
S10813	0.128823069454784	0.505150983820203	0.114816207106501	0	0	0.251209739618513	9999	0.464951504595979	0.978178207714747
S10814	0.0945664812919779	0.508348966141615	0.152106766493642	0	0	0.244977786072765	9999	0.443288233289503	0.998241305253658
S10815	0.0799643037912737	0.545930246261313	0.162492118030046	0	0	0.211613331917367	9999	0.437513339384202	1.00359662804077
S10817	0.117895892744962	0.479622442689655	0.196451974124017	0	0	0.206029690441365	9999	0.449330649213441	0.991087484936306
S1083	0.120729963245303	0.552398288177357	0.119879908334662	0	0	0.206991840242678	9999	0.476893216702612	0.96727046012829
S10835	0.127207989248195	0.462393257872584	0.105434218373266	0	0	0.304964534505955	9999	0.475835145014874	0.969875629164027
S10838	0.0945363267189436	0.49860056334686	0.187494444044604	0	0	0.219368665889592	9999	0.450636985349588	0.991019859715516
S10844	0.166850483177435	0.508602881846683	0.140940992466207	0	0	0.183605642509676	9999	0.4751994768012	0.966806052973473
S10845	0.0906175240639286	0.546832930697101	0.0677732449959479	0	0	0.294776300243022	9999	0.433561468372722	1.00947499103799
S10846	0.207924207954548	0.492674585380766	0.154412904652315	0	0	0.144988302012372	9999	0.506633424070106	0.936843076771645
S10853	0.124995405017809	0.395598298184719	0.208808615306433	0	0	0.270597681491039	9999	0.450747080898982	0.990319201360169
S10854	0.143430137529172	0.617900589359135	0.0537466674539455	0	0	0.184922605657747	9999	0.4954342758411	0.950527244623304
S10865	0.0933383869253791	0.607170983148405	0.0380220502700819	0	0	0.261468579656134	9999	0.46211462887084	0.983748130355526
S10866	0.124448702627619	0.42151648529628	0.237617303567152	0	0	0.216417508508949	9999	0.45747337178396	0.983241105806759
S10869	0.0804696530246162	0.487279511426113	0.0882940465809055	0	0	0.343956788968365	9999	0.43985744873523	1.00588958897721
S10873	0.143292271888646	0.571900837871554	0.0250368716483633	0	0	0.259770018591436	9999	0.43039540287502	1.00995232439064
S10876	0.135266105706656	0.460208812111697	0.194756782402178	0	0	0.209768299779469	9999	0.50307211765882	0.94170785473137
S10883	0.135706049860597	0.459252100340406	0.163040343118814	0	0	0.242001506680183	9999	0.469988197230179	0.972618991558518
S10885	0.199990418924658	0.438485442773295	0.122877001393901	0	0	0.238647136908147	9999	0.492518698827098	0.950421166016923
S10893	0.137959329616242	0.435983600607717	0.169104150281721	0	0	0.25695291949432	9999	0.457963481122201	0.983525646600415
S10895	0.0934227271635437	0.513729227838659	0.119469573845376	0	0	0.273378471152421	9999	0.457301910963082	0.986813747865842
S10902	0.153004047725459	0.463714457439897	0.205208055609868	0	0	0.178073439224776	9999	0.483512120422858	0.95906916583539
S10903	0.139039642122817	0.282221308806131	0.363891763245312	0	0	0.214847285825739	9999	0.48013331927526	0.961887859536582
S1092	0.0603235928979785	0.54522830330305	0.103342572595062	0	0	0.29110553120391	9999	0.45335318906913	0.992491143715868
S10925	0.128138089342345	0.554366973481414	0.0791558194535295	0	0	0.238339117722712	9999	0.469958715415281	0.974078409927948
S10927	0.120549601960304	0.588857847872248	0.0335835908242571	0	0	0.25700895934319	9999	0.495267440838224	0.952233362035581
S10936	0.106693512687763	0.504546162426826	0.185506677824708	0	0	0.203253647060703	9999	0.494506820602422	0.950776623170659
S10945	0.156931975578973	0.509497081938902	0.0778292783524028	0	0	0.255741664129723	9999	0.490325306086898	0.954662210697832
S10947	0.0776693829460491	0.591530766677821	0.134297114356539	0	0	0.196502736019591	9999	0.460702691376235	0.983598932211131
S10949	0.12260215473735	0.402022673572954	0.303697376030144	0	0	0.171677795659552	9999	0.459672134101396	0.980933588088709
S1095	0.126124418529711	0.636517848229885	0	0	0	0.237357733240404	9999	0.43496662312991	1.00694925193592
S10961	0.103170313754269	0.522379010294362	0.121725684047247	0	0	0.252724991904123	9999	0.436404012268873	1.00452145544433
S10969	0.10824820640971	0.567810995722996	0.130737645531452	0	0	0.193203152335841	9999	0.470912812482002	0.973092663045887
S10972	0.211512069347154	0.523897911149855	0.0368659791656212	0	0	0.22772404033737	9999	0.47175666403221	0.969951504338837
S10973	0.118677717963791	0.596414036656945	0	0	0	0.284908245379264	9999	0.444545771065579	0.999634839691981
S10978	0.055899274724426	0.564013516401172	0.125561831585084	0	0	0.254525377289318	9999	0.449022440202104	0.99543593898295
S10979	0.101826397810656	0.627517166771179	0.0548202568852415	0	0	0.215836178532924	9999	0.458885786249767	0.985548068543305
S10986	0.0950792776055049	0.574909287024811	0.0897175850074335	0	0	0.24029385036225	9999	0.484562288628458	0.961971797307388
S10989	0.0813206477072763	0.536866433628787	0.180589970161701	0	0	0.201222948502236	9999	0.465391279148796	0.978462590427695
S10995	0.107819233024413	0.495599907759216	0.160715214053858	0	0	0.235865645162514	9999	0.467405158798894	0.975943339591231
S11005	0.169210953854414	0.427461200453819	0.216876389111904	0	0	0.186451456579863	9999	0.477924480283036	0.963472500052277
S11008	0.0994075027054184	0.622054400804398	0.0476468343985112	0	0	0.230891262091672	9999	0.448727379160294	0.994936594651981
S11010	0.0502257256097273	0.557734049856434	0.204594566626027	0	0	0.187445657907812	9999	0.4305152436493	1.01061931009874
S11013	0.0983778933661451	0.601341457874515	0.066514414385184	0	0	0.233766234374156	9999	0.479283252177973	0.967043251366917
S11016	0.168511318995537	0.355697153739109	0.254532248522403	0	0	0.221259278742952	9999	0.503128303556355	0.940298929251344
S11017	0.176085848683551	0.470425695479524	0.0704361725330061	0	0	0.283052283303919	9999	0.474282071646591	0.969423516700951
S11020	0.185077959379775	0.45998424503885	0.103464546866239	0	0	0.251473248715136	9999	0.503204111932225	0.941406429676595
S11027	0.120273069553055	0.440359029884511	0.180639850379238	0	0	0.258728050183196	9999	0.468385548607465	0.974701058324436
S11035	0.139199741083544	0.42102076282385	0.234889171028772	0	0	0.204890325063835	9999	0.452252063102387	0.987331454692232
S11041	0.056629685577226	0.586682984985495	0.142529440341481	0	0	0.214157889095798	9999	0.456005222887795	0.988607961374069
S1106	0.0883603390136612	0.545131702293716	0.132239559771753	0	0	0.234268398920869	9999	0.46821999776173	0.976404202254943
S11071	0.185201241116458	0.378624158038081	0.305013738479742	0	0	0.131160862365718	9999	0.530889012092121	0.913925484980161
S11076	0.0621480120331827	0.634171990747679	0.101805186757293	0	0	0.201874810461845	9999	0.458547087925751	0.986865285753036
S11078	0.116302938893768	0.554350828289134	0.0976770550216874	0	0	0.23166917779541	9999	0.468441891721357	0.975564002272105
S11081	0.128913534697549	0.601514855267817	0.0516735600141964	0	0	0.217898050020438	9999	0.48262636710556	0.962873217042031
