Bcells,CD4_Tcells,CD8_Tcells,Endothelial,CAFs,Macrophages
S10001,0.139910833690947,0,0.214585678348903,0.152856135062407,0.255908785962422,0.236738566935322
S10006,0.146580689684592,0,0.213197746846667,0.157777839964331,0.256794570766093,0.225649152738318
S1001,0.14586690994459,0,0.220858376046636,0.151175824881329,0.253987647357228,0.228111241770217
S10010,0.135120868379701,0,0.225807307858974,0.145889674162902,0.253363111070604,0.239819038527818
S10011,0.143903627835064,0,0.204674468376015,0.164675844526904,0.253990357630219,0.232755701631798
S10014,0.144142972951343,0,0.226356767938494,0.146251289204205,0.255061252997927,0.228187716908031
S10026,0.152633736687406,0,0.218022212806976,0.151165942068813,0.248591235693933,0.229586872742873
S10032,0.149167999981641,0,0.213538764094864,0.150551766802618,0.254283903320461,0.232457565800416
S10036,0.139927235418878,0,0.22691392025485,0.147543054587558,0.253836742459816,0.231779047278898
S10042,0.144220709567433,0,0.221633621782458,0.149357517868328,0.252932057023678,0.231856093758104
S10044,0.152838077094704,0,0.225544071496377,0.14378791169823,0.252978926792822,0.224851012917867
S10049,0.153230506219518,0,0.224025356442059,0.143581170635959,0.251738463987109,0.227424502715356
S10057,0.142769750584054,0,0.216882328721619,0.154704015966182,0.257408198341648,0.228235706386496
S10062,0.151037152318408,0,0.218497626504771,0.14674309329415,0.253701274602364,0.230020853280307
S10066,0.127616130425948,0,0.215341182620061,0.160874072696081,0.253656865998369,0.242511748259541
S10067,0.153624743463624,0,0.232651788530821,0.141104971288242,0.251287189024686,0.221331307692627
S1007,0.147228653785424,0,0.213006117400652,0.155168449796072,0.256516929871815,0.228079849146036
S10073,0.153517580031887,0,0.230247356089706,0.145106001585789,0.250942645078119,0.220186417214499
S10077,0.139292781881724,0,0.214001924359386,0.154392173260541,0.254652388602304,0.237660731896046
S10080,0.144733596999463,0,0.212803783248826,0.15641487994152,0.255768580517581,0.23027915929261
S10082,0.159765631132554,0,0.222955178069994,0.143661339963553,0.25260674725131,0.22101110358259
S10087,0.156768189892084,0,0.222957788443837,0.143120786235326,0.249262257631043,0.22789097779771
S10089,0.142495262912553,0,0.217464528899903,0.155782041881312,0.249287684304059,0.234970482002174
S1009,0.166329364079277,0,0.217872522992753,0.148012194720262,0.252553118455134,0.215232799752574
S10090,0.143590065032969,0,0.228724922720797,0.144980760634387,0.249402212383014,0.233302039228833
S10093,0.13709013309349,0,0.206890270975735,0.16999350761312,0.257402989755187,0.228623098562469
S10094,0.14708467222741,0,0.220295492133564,0.148932869343817,0.253307017755473,0.230379948539737
S1010,0.146328389288779,0,0.213238227574478,0.154798755529943,0.251863433067403,0.233771194539397
S10111,0.153182955195765,0,0.21968495728149,0.15214138112597,0.252046838269241,0.222943868127535
S10116,0.151051658283101,0,0.219692485067468,0.149445312736109,0.257754440927431,0.222056102985892
S10119,0.154956634782134,0,0.221782810196749,0.147428650604033,0.254752634507734,0.221079269909351
S10121,0.150106758945767,0,0.229107330445795,0.14020044386403,0.251665873225837,0.228919593518571
S10130,0.140947336274878,0,0.214927000966783,0.156800980452957,0.250903537554582,0.2364211447508
S10140,0.145095140239689,0,0.220205302232744,0.146223344517161,0.253845258921001,0.234630954089406
S10142,0.155324322683427,0,0.229982538577185,0.139750960810889,0.251783347127867,0.223158830800633
S10150,0.122075534632887,0,0.215015894337273,0.161177530311838,0.251363134201599,0.250367906516403
S10155,0.154668152219233,0,0.222456190438389,0.146717558824433,0.25377763722837,0.222380461289575
S1016,0.143007647865491,0,0.228706319353157,0.141880404940547,0.251640682165706,0.234764945675099
S10163,0.130887157717438,0,0.208716753484932,0.162723703975097,0.255387385443452,0.242284999379081
S10167,0.141616135950987,0,0.223836620487124,0.15405228718654,0.255346599061452,0.225148357313897
S10168,0.154778401503014,0,0.227856496552268,0.141608358848686,0.251946846687881,0.223809896408151
S10173,0.164389173299719,0,0.217747963619021,0.149038576817166,0.251958716807766,0.216865569456328
S10175,0.147032470917715,0,0.225446558721618,0.149704135408041,0.251736919771053,0.226079915181573
S10179,0.148828239620841,0,0.230576646816906,0.147930597432473,0.250206315875631,0.222458200254149
S10186,0.164158779481266,0,0.222215165875355,0.141308940277285,0.256132106850285,0.216185007515809
S1019,0.151505267035083,0,0.223530607792418,0.145993973826454,0.252719874163981,0.226250277182065
S10190,0.160024801057076,0,0.222046932388419,0.143144174502604,0.254278685009496,0.220505407042406
S10195,0.138809102243766,0,0.212697463723,0.157841644962072,0.25322530273338,0.237426486337782
S10196,0.146200738079742,0,0.221547107935238,0.148990205272623,0.255540844249825,0.227721104462573
S10200,0.138297452665209,0,0.227482461406035,0.149616634356746,0.252413178606612,0.232190272965398
S10201,0.123672915537451,0,0.218133182317516,0.15158151714205,0.254598994440156,0.252013390562829
S10202,0.137235998026025,0,0.227599938581888,0.148716540323297,0.250428720568837,0.236018802499953
S10205,0.151077392254206,0,0.224556582671429,0.141435603265737,0.255022451314173,0.227907970494456
S10211,0.143661011178064,0,0.212163750220166,0.161657678498356,0.252437549895921,0.230080010207492
S10221,0.14703538406256,0,0.216260557895672,0.156623914113152,0.257166080488508,0.222914063440108
S10222,0.135449490505672,0,0.218305936415189,0.153437026883248,0.255385781556781,0.237421764639111
S10226,0.148849661938029,0,0.222538301227983,0.145452776443381,0.249959546352216,0.233199714038389
S10227,0.142798146113833,0,0.215529444277128,0.153013226131219,0.259070552003655,0.229588631474165
S10228,0.139406092739006,0,0.227110316892445,0.149910865565322,0.254204518272268,0.229368206530958
S10232,0.163267735353991,0,0.220232038282833,0.147604215212226,0.25303561698679,0.215860394164161
S10248,0.157078063637636,0,0.229493591051542,0.139096084540392,0.252809709512248,0.221522551258182
S10249,0.133265114517032,0,0.210570923961854,0.153205558219053,0.254657492672796,0.248300910629265
S1025,0.15253216826369,0,0.22643970322596,0.14559173748636,0.249237311733257,0.226199079290733
S10266,0.136742028381338,0,0.210436230644777,0.15669404886847,0.256370595264106,0.239757096841309
S10269,0.14786897040918,0,0.22320537371038,0.141497912124887,0.252872167549154,0.2345555762064
S10272,0.141774998658697,0,0.224576058202606,0.148129691098373,0.251849811884229,0.233669440156095
S10273,0.148852296049611,0,0.219935411368881,0.144827789960577,0.25225578322703,0.234128719393901
S10274,0.145098835327605,0,0.217292784822829,0.152800086948592,0.255043323234401,0.229764969666573
S1028,0.150163267759946,0,0.228153636585922,0.145830621439142,0.251358954642521,0.22449351957247
S10280,0.142840853794406,0,0.221123254285187,0.145109257538884,0.251057982106461,0.239868652275063
S10283,0.161096669394524,0,0.234837725513565,0.134424313736317,0.251285591523833,0.218355699831762
S1029,0.140929357308207,0,0.222746421444367,0.14938709621084,0.25496422914821,0.231972895888376
S10292,0.156709355137397,0,0.222364157929496,0.147485151802775,0.254466056029414,0.218975279100918
S10294,0.155920900088233,0,0.224535905466742,0.14918194103575,0.254627793750406,0.215733459658868
S10302,0.153387883877413,0,0.223937296186056,0.149860006094693,0.252605736488392,0.220209077353447
S10303,0.14633814694945,0,0.222352577500452,0.146823562389315,0.252379225045657,0.232106488115127
S10323,0.142443694338648,0,0.219234167309768,0.151726571719215,0.254581622589146,0.232013944043224
S10326,0.14400385362643,0,0.227899577890669,0.142535193204304,0.25337754581063,0.232183829467968
S10328,0.14624645588337,0,0.23444671061396,0.142350652660122,0.252989257499784,0.223966923342764
S10329,0.154977153696946,0,0.225308902538608,0.143213953253753,0.25248793870068,0.224012051810013
S10336,0.142679092951477,0,0.221584098595993,0.147621904024423,0.255313515984022,0.232801388444086
S10340,0.155492153268437,0,0.223649371535721,0.144891150641399,0.251705944341165,0.224261380213279
S10347,0.14453365845654,0,0.204920556334346,0.160612594283471,0.256802969511441,0.233130221414202
S10353,0.153969783206187,0,0.219485826578898,0.1487944154064,0.25265614363983,0.225093831168685
S10356,0.153075884863963,0,0.211797516035355,0.154081814002758,0.253924213548515,0.22712057154941
S10358,0.14041236405782,0,0.224810856232076,0.146902651183271,0.251800000454942,0.236074128071892
S10365,0.142831910170306,0,0.224513355647129,0.144670221262105,0.252618924282324,0.235365588638137
S1037,0.163611523842185,0,0.233154592803563,0.139058601735835,0.25234522267635,0.211830058942067
S10373,0.153056079856525,0,0.22031863694324,0.149927432443101,0.252487473841368,0.224210376915766
S10374,0.148746783000048,0,0.220297543132337,0.150249220110025,0.255801871260253,0.224904582497337
