CD14,CD19B,CD4HelperT,CD4MemoryT,CD4NaiveT,CD4RegulatoryT,CD56NK,CD8CytotoxicT,CD8NaiveT
Mix_1,0.220609291975702,0.195168611026286,0.270815148183994,0.0963548621472431,0,0,0.217052086666774,0,0
Mix_2,0.108781535243672,0.284432597149889,0.35128429684712,0.114442631975141,0,0,0.141058938784178,0,0
Mix_3,0.0676522373560113,0.134172238081412,0.0945679352444809,0.241872123543414,0,0,0.279783714704852,0.082234015538395,0.0997177355314341
Mix_4,0.0417743549277025,0.169467856697512,0.221062755052632,0.276194627658107,0,0,0.254123847889381,0,0.0373765577746655
Mix_5,0.0299359646890699,0.40385900339863,0.0884322856894396,0.254767100891294,0,0,0.223005645331567,0,0
Mix_6,0.237915560415312,0.329369775349457,0.112599460787511,0.145888218988176,0,0,0.174226984459544,0,0
Mix_7,0.02118384009852,0.203216092694151,0.225771888740242,0.274599070455234,0,0,0.159884922940438,0.0407320087265595,0.0746121763448543
Mix_8,0.139044201923492,0.311472630350661,0.379435740108014,0.170047427617833,0,0,0,0,0
Mix_9,0.0766435062897324,0.276498232918017,0.223190098626032,0.240723121231396,0,0,0.182945040934823,0,0
Mix_10,0.122068115578411,0.390373443297695,0.0685150804537921,0.272352962060398,0,0,0.146690398609704,0,0
Mix_11,0.0660102950741113,0.205715940581329,0.430489174056997,0.157915178324439,0,0,0.139869411963124,0,0
Mix_12,0.16220293386846,0.127055491572166,0.249091026896214,0.219507555656597,0,0,0.242142992006563,0,0
Mix_13,0.0507290693626175,0.378442385625645,0.136330053048526,0.300112124713458,0,0,0.134386367249754,0,0
Mix_14,0.00384962880587619,0.09966646867294,0.166597645717964,0.246557921855025,0,0,0.268402093846494,0.0885845249676166,0.126341716134083
Mix_15,0.0634780548924625,0.174626474846862,0.395023781541186,0.256430676927143,0,0,0.110441011792347,0,0
Mix_16,0.0893672513538299,0.291998656090575,0.271137949750803,0.278933732001662,0,0,0.0685624108031291,0,0
