B_cells	T_cells_.CD4..	T_cells_.CD8..	Endothelial_cells	Fibroblasts	Macrophage
S10001	0.306367336886016	0.156741239859365	0.19714998730439	0.146298920375721	0.0968477524610276	0.0965947631134803
S10006	0.308486374716692	0.15046956913903	0.203131175483418	0.146675761089851	0.0958634172228383	0.0953737023481711
S1001	0.306633292476353	0.150833751989174	0.208140470122862	0.144397491955242	0.0938555757320965	0.0961394177242724
S10010	0.306384097373875	0.154633380984605	0.205323864089163	0.142602933157623	0.0934780838665996	0.0975776405281347
S10011	0.305425315542662	0.156868452620941	0.202865332105597	0.14341131048447	0.0951096418894442	0.0963199473568861
S10014	0.306778945779779	0.151289023854472	0.203789364894953	0.145854094309939	0.0958721720951617	0.0964163990656944
S10026	0.308639774021985	0.152535936136939	0.208025004545604	0.142497290245289	0.0924348813556924	0.0958671136944896
S10032	0.310160645101509	0.1519070230784	0.204988972761568	0.142683876222834	0.0928715107496388	0.0973879720860511
S10036	0.308211021600772	0.149561785349178	0.204962751353403	0.145685504056801	0.0959956342615051	0.0955833033783394
S10042	0.307281724287177	0.152385430487508	0.207452533949252	0.143342718537833	0.0934498269417204	0.0960877657965108
S10044	0.308286679646405	0.153400912367783	0.20798501106565	0.142775101307357	0.0920180642175963	0.0955342313952088
S10049	0.310011422299718	0.153239329596715	0.205603763584891	0.143133184556365	0.0925761603135309	0.09543613964878
S10057	0.303574760637034	0.151573819032616	0.201587539209539	0.148718670212723	0.0989641553260179	0.0955810555820699
S10062	0.308380791181441	0.154220330717714	0.20329948951813	0.143229118707209	0.0937295150427055	0.0971407548328012
S10066	0.305222641164243	0.156025586357517	0.201710230397411	0.144520002266046	0.0946828659721664	0.0978386738426165
S10067	0.307847535171699	0.154612612744388	0.207954831892427	0.142023062873293	0.0928122019433747	0.0947497553748185
S1007	0.307631748140651	0.152312111215849	0.201771682354016	0.146372359321948	0.0960791104902556	0.0958329884772807
S10073	0.305955122276486	0.156997906134817	0.208142813142803	0.141949597911438	0.0923649302615574	0.0945896302728981
S10077	0.307283766801052	0.155274535222493	0.200242553885744	0.144495346686366	0.0959014499657154	0.0968023474386292
S10080	0.307426956864199	0.154148280633449	0.203613360381023	0.143493200084967	0.0946955611312437	0.0966226409051179
S10082	0.309108534737921	0.155622946280663	0.205543593550455	0.14118005769205	0.0928178378602431	0.0957270298786684
S10087	0.311034905964412	0.154040593433816	0.205629614560404	0.141434580634113	0.0925421535485	0.0953181518587547
S10089	0.307524112038093	0.153978942894344	0.200196370145035	0.145816482059748	0.0963092601806187	0.0961748326821607
S1009	0.309866465443079	0.156738633296182	0.203267940091229	0.142248249244153	0.0936802263624556	0.0941984855629023
S10090	0.306266995858543	0.153476254937335	0.199968427017772	0.146501001755522	0.0978292403854098	0.0959580800454184
S10093	0.304469534274642	0.148711488863145	0.20271026939539	0.149050366208213	0.0988211259944916	0.0962372152641179
S10094	0.307658235703503	0.1541558086246	0.204493010444819	0.143427820309898	0.0931642866464213	0.0971008382707595
S1010	0.305903990378442	0.154349547334591	0.202838988863193	0.144949408571844	0.0951372232142218	0.0968208416377076
S10111	0.307347716462203	0.15592210014792	0.207720565817542	0.141936086875447	0.0919618558552796	0.0951116748416087
S10116	0.304035643261946	0.158198148679318	0.205040992642189	0.142947600925658	0.0956056965412644	0.0941719179496247
S10119	0.308862845199545	0.153934835701191	0.204424888947586	0.143759337043227	0.0945106893480293	0.094507403760422
S10121	0.307035289547321	0.153500826728048	0.205991195314985	0.143243107046913	0.0942037773457694	0.0960258040169636
S10130	0.305745793038405	0.153429209604814	0.201593063459598	0.146079218641235	0.0963222278981383	0.0968304873578091
S10140	0.311592749740128	0.151978510422122	0.203359922499645	0.143781062585689	0.0920088421620709	0.0972789125903445
S10142	0.310631610225815	0.15087579650365	0.20746845137576	0.142405922090836	0.0937699751751924	0.0948482446287456
S10150	0.305115388869318	0.150723456017227	0.203567954990239	0.146025884137712	0.0963698783993503	0.0981974375861532
S10155	0.307921544594126	0.154069165162863	0.204775496853779	0.143616559359686	0.0939580601904831	0.095659173839063
S1016	0.305878387493105	0.151684634514631	0.204088995797135	0.145490325897954	0.0964477022113775	0.0964099540857969
S10163	0.304930536537559	0.156478748608189	0.202007151584866	0.14460286982579	0.095611672014605	0.0963690214289912
S10167	0.305967447605696	0.150769227971538	0.206911405849939	0.145075941341489	0.0960086727562433	0.0952673044750942
S10168	0.306969644918557	0.154241723726082	0.208446115889581	0.142309314333799	0.0933917579080967	0.0946414432238843
S10173	0.310378641773592	0.155331522053964	0.205709591518037	0.141054760191061	0.0935406674069851	0.0939848170563602
S10175	0.308635783577095	0.153169733797381	0.204277716335412	0.144352244750366	0.093590268145713	0.0959742533940336
S10179	0.30649927098222	0.153228300927851	0.21212400005615	0.142223910121456	0.0914784483483148	0.0944460695640081
S10186	0.311018680285123	0.153629596535799	0.204929551395817	0.14225298726699	0.0940237439145262	0.0941454406017457
S1019	0.307635046637452	0.154292992830168	0.203760918840387	0.144015156391594	0.0946837936632075	0.0956120916371915
S10190	0.31047517531826	0.153041575695461	0.207313255113109	0.141817370295756	0.0922216960550385	0.0951309275223751
