B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated	Plasma.cells	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	Dendritic.cells.resting	Dendritic.cells.activated	Eosinophils
S10049	0	0	0.0878	0.0109	0	0.4694	0.0831	0.1095	0.0181	0.0532	0	0	0.0319	0.0026	0	0.0289	0	0	0.0408	0	0.028	0.0358
S10057	0	0.0059	0.128	0.1202	0	0.3026	0.0915	0.0116	0.0421	0.0992	0.012	0.0276	0.014	0.0164	0.0031	0.0413	0	0.0844	0	0	0	0
S10062	0	0	0.1894	0.0071	0	0.4893	0.1114	0.0596	0.0292	0.0643	0	0	0.028	0	0	0	0	0.0101	0.0022	4e-04	0.0088	0
S10066	0	0	0.1741	0	0	0.5673	0.1208	0.0478	0.017	0.0142	0	0.0172	0.0089	0.0172	0	0	0	0.0155	0	0	0	0
S10067	0	0	0.128	0.0296	0.0357	0.3903	0.098	0.1312	0.0098	0.0556	0	0	0.0202	0.0068	0	0.008	0	0	0.0594	7e-04	0.0266	0
S1007	0	0.0134	0.1272	0.0627	0	0.4232	0.0964	0.0136	0.0173	0.0488	0.0109	0.0045	0.0518	0.0124	0	0.0281	0	0.0684	0	0	0	0.0212
S10073	0	0	0.094	0.0374	0	0.4472	0.1338	0.1302	0.0231	0.0859	0.0022	0.001	0.0056	0	0	0	0	0.0065	0.0251	0	0.0081	0
S10077	0	3e-04	0.1674	0.0403	0	0.4131	0.1281	0.0182	0.0022	0.0595	0.0134	0.0224	0.0163	0	0	0	0	0.0663	0	0	0	0.0525
S10080	0	0	0.1857	0.0841	0.0062	0.462	0.0729	0	0.012	0.0917	0	0.006	0.0119	0	0	0	0	0.0431	0.0014	0	0	0.023
S10082	0	7e-04	0.1632	0	0	0.4373	0.1126	0.1366	0.0461	0.0514	0	0.0105	0.0201	0	0	0	0	0.0051	0	0.0088	0.0076	0
S10087	0	0.0051	0.1504	0	0	0.446	0.0931	0.1245	0.0297	0.0478	0.0078	0	0.0335	0	0	0.0117	0	0.0052	0.031	0	0.0141	0
S10089	0	0	0.1142	0.0354	0	0.5291	0.1137	0.0437	0.0071	0.0447	0.0157	0.0209	0.014	0	0	0.0113	0	0.044	0	0	0	0.0061
S1009	0	0.0459	0.1178	0.0212	0	0.3091	0.1718	0.1242	0.0254	0.1139	0	0.0254	0.0048	0	0	0	0	0.0364	0	0	0.004	0
S10090	0	0	0.0762	0.016	0.0083	0.5083	0.112	0.0758	0.0129	0.0675	0.0256	0.0075	0.0092	0.0072	0	0.0358	0	0.0365	0	0.0012	0	0
S10093	0	0	0.1634	0.046	0.0205	0.4084	0.0932	0	0.0512	0.018	0.0108	0	0.0543	0.0108	0.0053	0.0438	0	0.0675	0	0	0	0.0068
S10094	0	0	0.1892	0.0398	0.0048	0.4946	0.1028	0.0272	0.0185	0.0213	0	0	0.0453	0	0	0.0078	0	0.0264	0.0056	0.0029	0	0.0136
S1010	0	0.018	0.1598	0.0432	0	0.4103	0.121	0.072	0.0065	0.0906	0.002	0.025	0.0175	0.0032	0	0.0025	0	0.0283	0	0	0	0
S10111	0	0	0.1212	0.0324	0.0041	0.3954	0.1074	0.1537	0.0325	0.0409	0	0	0.0144	0	0	0.0062	0	0.002	0.0365	0	0.0281	0.0251
S10116	0	0.0122	0.1403	0.0896	0.0142	0.199	0.1454	0.1108	0.0064	0.1808	0	0.0116	0	0	0	0.0075	0.0083	0.074	0	0	0	0
S10119	0	0	0.1432	0.0266	0	0.4114	0.1152	0.088	0.0149	0.0696	0	0	0.0368	0.0144	0	0.013	0	0.0438	0	0	0.0136	0.0095
S10121	0	0	0.1214	0.062	0	0.4827	0.0946	0.0452	0.0144	0.089	0.0174	0.0177	0.0175	0	0	0.0059	0	0.0113	0.0157	0	0.0051	0
S10130	0	0	0.1908	0.0672	0	0.5257	0.1063	0	0.0069	0.0149	0.0026	0.0119	0.0022	0.0118	0	0.0103	0	0.0495	0	0	0	0
S10140	0	0	0.1688	0.0349	0	0.5803	0.081	0	0.0225	0.0301	4e-04	0	0.0267	0.0098	0	0.028	0	0.0026	0	0.0098	0.005	0
S10142	0.034	0	0.1351	0.1168	0.049	0.3063	0.057	0.0376	0	0.0515	0	0	0.0278	0	0	0.0329	0	0.0099	0.083	0.0082	0.021	0.0299
S10150	0	0	0.1464	0.0843	0.008	0.6031	0.0552	0	0.0106	0.0254	0.0107	0	6e-04	0	0	0.0257	0	0.03	0	0	0	0
S10155	0	0	0.1442	0.0187	0.0023	0.4231	0.1206	0.0686	0.0146	0.0774	0.0029	9e-04	0.0186	0	0	0.0048	0	0.0167	0.0168	0.0084	0.0075	0.054
S1016	0	0	0.1516	0.0354	0.016	0.4723	0.1009	0.017	0.0186	0.0375	0.0159	0	0.0095	0.0058	0	0.0312	0	0.0262	0.047	0	0.0152	0
S10163	0	0	0.1383	0.0841	0	0.4368	0.1445	0.0022	0.0198	0.1063	0	0.0064	0.0037	0	0	0.0052	0	0.0527	0	0	0	0
S10167	0	0	0.119	0.1009	0.0185	0.4021	0.0466	0	0.023	0.1135	0.0164	6e-04	0.0073	0.01	0	0.0208	0	0.0356	0.0274	0.01	0	0.0482
S10168	0	0	0.1046	0.0971	0.0414	0.3756	0.0979	0.0598	0.0077	0.0866	0	0.0073	0.0027	0	0	0.0062	0	0	0.0683	0	0.0188	0.0261
S10173	0	0.053	0.1164	0.0159	0.0055	0.3597	0.122	0.1336	0.0378	0.0959	0	0.0024	0.0056	0	0	0	0	0.0372	0.0029	0	0.0122	0
S10175	0	0	0.1471	0.0378	0.0054	0.4431	0.0943	0.0379	0.0262	0.0309	0.0012	0.0021	0.0232	0.0101	0	0.0297	0	0.0352	0	0.0024	0.0102	0.0632
S10179	0	0	0.1302	0.0248	0.0689	0.3309	0.0799	0.0878	0.0069	0.0813	0	0	0.0402	0.002	0	0.0239	0	0	0.0887	0	0.0345	0
S10186	0.0259	0.0185	0.1656	0.0225	0.0277	0.2185	0.1667	0.1113	0.0314	0.0636	0	0.0045	0.0155	0	0	0.0135	0	0.0331	0.0291	0	0.03	0.0224
S1019	0	0.0197	0.1518	0.0675	0	0.3618	0.1157	0.0782	0.0318	0.0299	0.0024	0.0182	0.01	0	0	0.0023	0	0.0368	0	0	0	0.0739
S10190	0.0092	0	0.1416	0	0	0.3976	0.1019	0.1473	0.0374	0.0246	0.0056	0	0.0334	0.0019	0	0.0071	0	0	0.0451	0.004	0.0401	0.0032
S10195	0	0	0.115	0.0361	0	0.5529	0.1004	0	0.0214	0.0436	0.0105	0.0034	0.039	0.0186	0	0.0247	0	0.0344	0	0	0	0
S10196	0	0	0.1126	0.0458	0	0.4816	0.1028	0.0795	0.0217	0.019	0.0079	0	0.0347	0.0144	0	0.0075	0	0.0104	0.0194	0	0.001	0.0418
S10200	0	0	0.1616	0.0909	0.0126	0.4998	0.0585	0.0165	0.0231	0.0431	0	0	0.0433	0.0036	0	0.0161	0	0.0055	0.0195	0.006	0	0
S10201	0	0	0.1204	0.0468	0	0.7087	0.0639	0	0.0101	0	0	0	0.016	0.0011	0	0.0036	0	0.0294	0	0	0	0
S10202	0	0	0.1868	0.1389	0.013	0.4006	0.0676	0.0272	0.0039	0.1167	0	0.0078	0	0	0	0	0	0.0118	0.0257	0	0	0
S10205	0.0014	0	0.081	0.016	0.0379	0.4967	0.1002	0.0704	0.0263	0.0412	0.016	0	0.0292	0.0277	0	0.018	0	0.0016	0.0071	0	0.0224	0.0068
S10211	0	0	0.1197	0.0405	0	0.3933	0.0208	0.0751	0.0396	0.0681	0.01	0	0.0414	0.0294	0	0.0379	0	0.0118	0.0488	0.0133	0.0025	0.0477
S10221	0	0	0.1341	0.0279	0	0.4639	0.0982	0.0761	0.017	0.0554	0	0	0.0517	0.0078	0	0.0152	0	0.0018	3e-04	0	0	0.0506
S10222	0	0	0.1192	0.0097	0	0.5724	0.1147	0	0.0211	0.0411	0	0	0.0265	0.0143	0	0.0405	0	0.0406	0	0	0	0
S10226	0	0	0.1266	0.0199	0	0.5481	0.1031	0.0459	0.022	0.0545	0.0148	0	0.0242	0.0145	0	0.0132	0	0	0	0	0.0132	0
S10227	0	0	0.1395	0.019	0.0064	0.5055	0.1013	0.0053	0.0346	0.0323	0.0061	0	0.0303	0.0139	0	0.0175	0	0.0322	0	0	0	0.0561
S10228	0	0	0.1436	0.0338	0.0042	0.4716	0.1332	0.045	0.025	0.0704	0.0016	0	0.0191	0.0017	0	0	0	0.0173	0	0	0.0151	0.0184
S10232	0	0.0697	0.0767	0.0503	0	0.262	0.1022	0.1391	0.0656	0.1003	0.001	0.0232	0.0108	0.0014	0	0.0025	0	0.0391	0.0468	0	0.0093	0
S10248	0	0	0.0467	0	0.0174	0.4976	0.0821	0.1333	0.0226	0	0.0057	0	0.0371	0.0115	0	0.0295	0	0	0.0466	0	0.0399	0.0299
S10249	0	0	0.2564	0.061	0	0.4969	0.0879	0.0114	0.0163	0.0044	0.0058	0.0144	0	0.0048	0.007	0.02	0	0.0056	0	0	0	0.008
S1025	0	0.0015	0.1479	0.0462	0.035	0.3888	0.0805	0.1083	0.0123	0.0499	0.0039	0.0038	0.0123	0	0	0.0111	0	0	0.0572	0.0061	0.021	0.0141
S10266	0	0	0.1372	0.0239	0	0.5551	0.1133	0.0349	0.013	0.0556	8e-04	0.0064	0.013	0.0026	0	0.0039	0	0.0402	0	0	0	0
S10269	0	0.0185	0.1051	0.0608	0	0.5362	0.0664	0.0219	0.024	0.0633	0.0137	0.0106	0.0157	0.0094	0	0.0203	0	0.0232	0.0095	0	0	0.0014
S10272	0	0	0.0812	0.0298	0	0.5996	0.0773	0.0065	0.0202	0.033	0.0067	0	0.0584	0.0095	0	0.0243	0	0.0383	0.0151	0	0	0
S10273	0	0.0061	0.136	0.0731	0.0148	0.5344	0.0897	0.0198	0.0117	0.0514	0	0	0.0064	0.0067	0	0.0108	0	0.0144	0.006	0.0061	0.0023	0.0103
S10274	0	0	0.1455	0.0327	0	0.5056	0.1047	0.0165	0.0143	0.0467	0	0	0.0412	0.0132	0	0.0366	0	0.0342	0	0.0054	0.0034	0
S1028	0	0	0.1423	0	0.0091	0.4692	0.0789	0.0576	0.0273	0.0176	0.0099	0	0.0262	0.014	0	0.0162	0	0.0096	0.0213	0	0.0516	0.0492
S10280	0	0	0.1551	0.032	0	0.4199	0.0941	0.0965	0.0162	0.053	0.005	0.0043	0.0111	0.0184	0	0	0	0.0127	0.0265	0.0062	0.0233	0.0257
S10283	0	0	0.1908	0	0.0415	0.2948	0.1087	0.1084	0.008	0.084	0	0.0033	0.0145	0	0	0.01	0	0	0.0943	4e-04	0.0326	0.0086
S1029	0	0.0028	0.1585	0.0407	0.0352	0.4246	0.1144	0.059	0.0134	0.0498	0	0.0105	0.0106	0.0169	0	0.0132	0	0.0431	0	0	0.0071	0
S10292	0	0.0199	0.106	0.0307	0	0.3654	0.147	0.0975	0.0253	0.0748	0	0.0223	0.0158	0.0026	0	0.0069	0	0.0502	0	0	0.0099	0.0257
S10294	0	0	0.1347	0.014	0.035	0.3366	0.0787	0.0714	0.0168	0.0454	0	0	0.0396	0	0	0.0189	0	0.0164	0.0893	0	0.0257	0.0774
S10302	0	0	0.13	0.0589	0	0.4064	0.0677	0.0837	0.0244	0.0829	0	0	0.032	0.0556	0	0.0108	0	0	0.0358	0	0.0118	0
S10303	0	0	0.1522	0.0903	0.0297	0.43	0.1014	0.0144	0.0035	0.1081	0	0	0.0237	0	0	0	0	0.0449	0	0.0019	0	0
S10323	0	0	0.1422	0.0443	0	0.478	0.1056	0.0424	0.0184	0.0686	0.0127	0.014	0.0196	0.0093	0	0.0094	0	0.0302	0.0034	0	0.0019	0
S10326	0	0	0.1496	0.0633	0	0.5065	0.0612	0.0339	0.0096	0.0372	0.0051	0	0.0244	0.0137	0	0.0177	0	0.0037	0.0393	0.0178	0.0027	0.0142
S10328	0	0	0.0952	0.1382	0.0349	0.4086	0.0773	0.0393	0	0.1655	0	0.0216	0	0	0	0	0	0.0056	0.0046	0	0.0059	0.0034
S10329	0	0.0072	0.1431	0.0535	0	0.4127	0.0782	0.0725	0.0204	0.0885	0	0.007	0.0334	0	0	0.0148	0	0.0091	0.038	3e-04	0.0213	0
S10336	0	0	0.1417	0.1299	0.0256	0.4524	0.0871	0	0.0082	0.0686	0	0	0.0265	0.0066	0	0.0112	0	0.0028	0.0224	0	0	0.017
S10340	0	0	0.1058	0.0038	0	0.5262	0.0957	0.091	0.0411	0.0658	0	0.0099	0.0196	0	0	0.003	0	0.015	0	0.0063	0.0168	0
S10347	0	0	0.1386	0.0682	0	0.3876	0.1727	0.005	0.0115	0.0862	0.0079	0.0271	0.008	0.0118	0	0.0228	0	0.0527	0	0	0	0
S10353	0	0.0088	0.1432	0.0429	0	0.471	0.0826	0.0739	0.0062	0.0704	0.0214	0.0225	0	0.0194	0	0.0117	0	0.0135	0	0	6e-04	0.0117
S10356	0	0.0053	0.1869	0.0401	0	0.3554	0.1463	0.057	0.034	0.0549	0	0.0266	0.0056	0.0032	0	0.0036	0	0.0605	0	0	0	0.0206
S10358	0	0	0.1568	0.0337	0	0.5373	0.1005	0.0331	0.0224	0.0441	0.0056	0.0045	0.0259	0.0114	0	1e-04	0	0.0246	0	0	0	0
S10365	0	0	0.1654	0.0248	0	0.5421	0.0992	0.0314	0.0192	0.0312	0.0051	0.001	0.0251	0	0	0.008	0	0.0298	0.008	0	0	0.0098
S1037	0.0083	0.011	0.0896	0.0526	0	0.2752	0.1378	0.1525	0.0247	0.1218	0	0.0023	0.0128	0.0039	0	0.001	0	0.0068	0.0624	0	0.0373	0
S10373	0	0	0.1358	0.0395	0.0062	0.387	0.1218	0.0822	0.0103	0.0558	0.005	0.003	0.0344	0.0094	0	0.0296	0	0.0351	0.0167	0.0163	0.0039	0.0081
S10374	0	0	0.108	0	0.0171	0.359	0.0805	0.0741	0.0447	0.0171	0.017	0	0.0365	0.0464	0	0.0938	0	0.025	0.01	0.0038	0.0084	0.0586
S10375	0	0	0.1539	0.0477	0.056	0.5031	0.1005	0	0.0054	0.0608	0.0147	0	0.0017	0	0	0	0	0.024	0.0218	0.0104	0	0
S10377	0	0.0101	0.1525	0.0516	0	0.3179	0.1192	0.0178	0.0304	0.0714	0	0	0.0449	0.0218	0	0.0382	0	0.0969	0	0	0	0.0272
S10378	0	0	0.1143	0.0485	0.0178	0.477	0.0978	0.078	0.0173	0.0668	0	0	0.0277	0	0	0.0131	0	2e-04	0.0189	0.0194	0.0034	0
S10390	0	0	0.1228	0.0468	0	0.3792	0.1372	0	0.0414	0.0787	0.0096	0.0237	0	0.0245	0	0.036	0	0.1002	0	0	0	0
S10391	0	0	0.1211	0.0507	0	0.315	0.0755	0	0.0315	0.0076	0.0084	0.0016	0.0878	0.0309	0	0.0997	0	0.0491	0.0445	0	0.0115	0.0651
S10393	0	0	0.1023	0.028	0.0106	0.4246	0.0094	0.1194	0	0.032	0.0099	0	0.0406	0.0172	0	0.029	0	0.0012	0.1198	0.0107	0.0285	0.0169
S10400	0	0	0.2337	0.0277	0	0.4447	0.1264	0.0137	0.0182	0.0234	0	0.003	0.0273	3e-04	0	0.0112	0	0.0452	0	0.0054	0	0.0199
S10401	0	0.009	0.1731	0.0743	2e-04	0.4102	0.0885	0.0332	6e-04	0.1127	0	0.0156	0.0178	0.0098	0	0.0062	0	0.0488	0	0	0	0
S10406	0	0	0.1281	0.0119	0	0.5675	0.0734	0	0.0138	0.0272	0.024	0	0.0319	0.0288	0	0.0372	0	0.0336	0.0228	0	0	0
S10408	0	0	0.1287	0.0842	0	0.4768	0.0984	0	6e-04	0.1148	0	0.0181	0.0187	0.01	0	0	0	0.0497	0	0	0	0
S10409	0	0	0.1216	0.006	0.0244	0.3943	0.048	0.107	0.0074	0.0651	0.0084	0	0.049	0.0075	0	0.0368	0	0	0.0825	0.0085	0.028	0.0055
S10418	0	0	0.1541	0.04	0	0.5095	0.1084	0	0.0271	0	0.0221	0.02	0.0106	0.0095	0.0152	0.0284	0	0.0552	0	0	0	0
S10431	0	0	0.1532	0.0323	0.0146	0.4302	0.1122	0.0715	0.0221	0.0132	0.0098	0	0.0271	0	0	0.02	0	0.034	0.0246	0	0	0.0351
S10438	0	0	0.1665	0.0413	0	0.4293	0.1014	0.041	0.0375	0.0383	0	0	0.0353	0.0039	0	0.0128	0	0.031	0.0267	0	0	0.0348
S10439	0	0	0.2342	0.0363	0.0053	0.4611	0.0801	0.0236	0.0141	0.0528	0	0	0.0469	0.0048	0	0.0056	0	0.0051	0.0168	0.0133	0	0
S10441	0	0	0.2274	0.0724	0	0.5344	0.0568	0	0.0112	0.0334	0	0.0091	0.0167	0.011	0	0	0	0.0042	0.0077	0.0148	0	7e-04
S10442	0	0	0.1989	0.0496	0.0061	0.4464	0.1117	0.0441	0.027	0.0432	0.0016	0	0.0238	0	0	0.0156	0	0.0171	0.0114	0.0036	0	0
S1046	0	0	0.1406	0.025	0	0.6097	0.1021	0.0023	0.0189	0.026	0	0	0.0359	5e-04	0	0.0126	0	0.0188	0	0.0039	0	0.0035
S10478	0	0	0.1971	0.0056	0	0.6597	0.0572	0	0.0118	0	0.0088	0	0.0182	0.0052	0	0.0157	0	0.0208	0	0	0	0
S10480	0	0.0412	0.0852	0.0898	0.045	0.2911	0.1215	0.0675	0	0.0891	0.0014	0.0151	0.0113	0.0205	0	0.0264	0	0.0275	0.0507	0	0.0167	0
S10484	0	0	0.1705	0.0703	0	0.5018	0.0865	0	0.0168	0.0636	0	0.0102	0.0251	0.009	0.0018	0.0129	0	0.0306	8e-04	0	0	0
S10492	0	0	0.1176	0	0.0082	0.3626	0.0776	0.1589	0.018	0.0659	0	0	0.0562	0.0071	0	0.0258	0	0	0.0734	0	0.0093	0.0193
S10496	0	0.0478	0.11	0.0588	0.0213	0.4254	0.0818	0.1019	0.022	0.0259	0	0	0.0255	0.0046	0	0.0087	0	0	0.031	0.0057	0.0298	0
S10510	0	0.0217	0.1828	0.0395	0	0.3598	0.0639	0.0778	0.0392	0.0014	0	0	0.0253	0.0323	0	0.0088	0	0.0292	0.0393	0.004	0.0181	0.0568
S10513	0	0	0.1968	0.0554	0.0114	0.4458	0.0868	0.0419	0.0081	0.0377	0.0294	0.0017	0.0219	0.0445	0	8e-04	0	0.0148	0	0.0023	0	7e-04
S10516	0	0.0062	0.2115	0.0641	0.0118	0.408	0.0908	0.0321	0	0.0372	0	0.0134	0.0247	0.025	0	0.0158	0	0.0479	0	0	0	0.0115
S10534	0.0021	0	0.1745	0.001	0	0.453	0.1212	0.0736	0.0281	0.0341	0.0048	0	0.0546	0.0083	0	0.0112	0	0.0172	0	0	0.0154	9e-04
S10535	0	0	0.1517	0	0	0.3211	0.059	0.204	0.0366	0	0	0	0.0326	5e-04	0	0.0093	0	0.0074	0.093	0	0.038	0.0468
S10537	0	0	0.2128	0.0509	0.0083	0.4464	0.0987	0.01	0.0235	0.0475	0	0	0.0334	0	0	0.002	0	0.0235	0	0.0091	0	0.034
S1054	0	0	0.1365	0.0386	0	0.3665	0.0839	0.041	0.0254	0.1162	0	0.0136	0.0303	0.0089	0	0.0278	0	0.0144	0.097	0	0	0
S10543	0	0.0054	0.0867	0.1057	0.0143	0.487	0.0795	0.0184	0.0166	0.086	0.0044	0.0068	0.0149	0	0	0.0166	0	0.0191	0.0297	0	0.0089	0
S10546	0	0	0.1549	0.0386	0.0552	0.4152	0.1067	0	0	0.0025	0.0106	0	0.034	0.0126	8e-04	0.0478	0	0.0365	0.045	0	0.0052	0.0345
S1055	0	0	0.1646	0.0354	0	0.5554	0.0673	0	0.0233	0.026	0	0	0.0327	0.006	0.0017	0.0368	0	0.0442	0.0018	0.0047	0	0
S10551	0	0	0.1829	0.0624	0	0.3824	0.1044	0.0324	0.0044	0.0654	0	0.0134	0.0215	0.011	0	0.0295	0	0.0565	6e-04	0	0	0.0331
S10552	0	0	0.1531	0.0974	0	0.5198	0.0578	0	0.0263	0.0115	0.0203	0.0188	0.0161	0.004	0	0.027	0	0.0478	0	0	0	0
S10555	0	0	0.1031	0.1212	0.0081	0.3892	0.0036	0.0393	0	0.2068	0	0	0.0161	0	0	0	0	0	0.0945	0.0028	0.0154	0
S10559	0	0	0.2098	0.0319	0	0.4637	0.0894	0.0414	0.022	0.0184	0	0	0.0382	0.0135	0	0.0048	0	0.0266	4e-04	0.0061	0.0055	0.028
S1056	0.0055	0.0152	0.1627	0.0035	0	0.4398	0.1295	0.0777	0.0339	0.0657	0	0.0116	0.0137	0.0026	0	0.0016	0	0.0111	0.0059	0	0.0201	0
S10563	0	0	0.1076	0.054	0	0.5428	0.079	0.0287	0.0229	0.1131	0.0022	0.005	0.0214	0	0	0	0	0.0091	0.0143	0	0	0
S10574	0	0	0.1349	0.0419	0.0177	0.4077	0.1066	0.1247	0.0203	0.0358	0.0068	0	0.0219	0	0	0.0066	0	0.0114	0.0266	0.0031	0.017	0.017
S10576	0	0	0.1263	0.0403	0	0.6003	0.0851	0	0.0356	8e-04	0.0202	0	0.0223	0	0.0054	0.019	0	0.0237	0	0.018	0	0.0031
S10578	0	0	0.1685	0.0434	0	0.496	0.056	0	0.037	0.0202	0.004	0	0.0356	0.0229	0	0.0387	0	0.0208	0.0443	0.0061	0	0.0065
S10579	0	0	0.0828	0.0421	0	0.5926	0.0813	0.0203	0.0134	0.0375	0	0	0.0383	0.018	0	0.0354	0	0.0188	0.0106	0.0058	0.0032	0
S10582	0	0	0.1081	0.0443	0.0232	0.5616	0.0804	0.0575	0	0.0318	0.0276	0	0.0227	0.006	0	0.0043	0	0	0.0197	2e-04	0.0126	0
S1059	0	0	0.1442	0.106	0.0023	0.4838	0.0657	0.023	0.0107	0.093	0	0.0072	0.0225	0	0	0	0	0.0237	0.0157	0	0	0.0022
S10599	0	0	0.1965	0.0063	0	0.5259	0.0949	0.0222	0.024	0.0158	0	0	0.0526	0.0045	0	0.0023	0	0.0039	0.0037	0.001	0.0087	0.0378
S10611	0	0	0.1169	0.0185	0	0.5081	0.0943	0.0551	0.0195	0.0371	0.0201	0.0077	0.0373	0.0246	0	0.012	0	0.0106	0.0136	0	0.0174	0.0072
S10614	0	0	0.1798	0.0413	0	0.5991	0.0919	0	0.0125	0.0435	0	0.0016	0.0075	0	0	0	0	0.0036	0	0	0	0.0192
S10624	0	0.0755	0.1842	0.0376	0	0.3439	0.1069	0	0.0198	0.0416	0.0074	0.0496	0.0243	0.0043	0	0.0224	0	0.0415	0	0	0.0098	0.0312
S10632	0	0.0083	0.1904	0.0606	0	0.4377	0.044	0.0508	0.0092	0.0339	0	0.0248	0.0033	0.0128	0	0.0087	0	0.0772	0.0044	0	0	0.0337
S10634	0	0.012	0.0999	0.0234	0	0.514	0.1086	0.0876	0.0346	0.0265	9e-04	0.0056	0.0176	0.0054	0	0.0244	0	0.0214	0.0017	0	0.0165	0
S10638	0	0	0.1922	0.0166	0	0.4805	0.1062	0.0265	0.0168	0.0689	0	0.0154	0.0261	0	0	0	0	0.0274	0.0026	0.0083	0.0127	0
S10644	0	0	0.118	0.0368	0.0182	0.393	0.1112	0.0971	0.0111	0.0829	0.0145	0	0.0307	0.0111	0	0.008	0	0	0.0375	0.0081	0.0216	2e-04
S10649	0	0	0.0726	0.0279	0	0.6645	0.0804	0.0091	0.0234	0.0222	0.0075	0	0.0205	0.0198	0	0.0255	0	0	0	0.0152	0	0.0114
S10652	0	0	0.1315	0.0882	0	0.5684	0.0434	0	0.0159	0.0318	0.0089	0.0039	0.0046	0.0605	0	0.0157	0	0.0272	0	0	0	0
S10654	0	0	0.1319	0.093	0.0221	0.4523	0.0455	0.0959	0.0068	0.012	0	0	0.0297	0	0	0.0158	0	0	0.0647	0.0062	0.0242	0
S10655	0	0	0.1597	0.0464	0	0.4751	0.0925	0.0543	0.0186	0.0374	0	0	0.025	0.0031	0	0.0081	0	0.0245	0.0162	0.0076	0.0113	0.0203
S10656	0	0	0.0676	0.0565	0.0802	0.4526	0.0634	0.101	0	0.0584	0	0	0.0219	0.0031	0	0.0039	0	0	0.0606	0.0037	0.0219	0.0053
S10657	0	0.0184	0.1961	0.0513	0.0052	0.3897	0.0983	0	0.0131	0.0627	0	0.0066	0.0046	0.028	0	0.0327	0	0.0508	0	0.0026	0	0.04
S10658	0	0.0012	0.117	0.0482	0	0.5077	0.0793	0.0897	0.0209	0.0501	0.0104	0	0.0227	0	0	0.0026	0	0	0.0234	0.0076	0.0191	0
S10660	0	0.0099	0.1391	0.0384	0	0.2203	0.0616	0.1217	0.0099	0.1083	0	0.01	0.0302	5e-04	4e-04	0.0381	0	0.0244	0.1517	0	0.0143	0.0212
S10661	0	0.0198	0.1052	0.0212	0	0.4255	0.1316	0.1056	0.04	0.0601	0.0043	0	0.0272	0	0	0.0125	0	0.0067	0.0135	0	0.0269	0
S10676	0	0.0184	0.187	0.0545	0	0.4317	0.0307	0	0.0261	0	0	0.012	0.0456	0.0179	0	0.0258	0	0	0.0375	0.0124	0.043	0.0574
S1068	0	0	0.1675	0.0037	0.016	0.4104	0.1021	0.1252	0.0091	0.0717	0.0047	0.0154	0.008	0	0	0.0104	0	0	0.032	0.0079	0.0132	0.0029
