CD38.negative.naive.B.cell	memory.B.cell	CD14.positive..CD16.negative.classical.monocyte	cytotoxic.CD56.dim.natural.killer.cell	mature.neutrophil	memory.CD4.positive.alpha.beta.T.cell	CD4.positive..alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell
S10001	0.105322177269521	0.152505156733667	0.0820052099415358	0.10197835797825	0.0622511941932281	0.243293540283792	0.0833310959342962	0.169313267665709
S10006	0.105881830760617	0.153366679745034	0.0806552769924374	0.104016838502538	0.0617138240432904	0.24238198695173	0.0821256495496708	0.169857913454683
S1001	0.104053837267486	0.150424860815927	0.0818779460976791	0.104973646309296	0.0610644234040096	0.243044271525125	0.0831554096727699	0.171405604907707
S10010	0.10171735569228	0.150636784146688	0.0836188581637157	0.105135888489697	0.0648685004898726	0.241122482004643	0.0824183440487252	0.170481786964377
S10011	0.103469381969728	0.15183460035018	0.082493622170469	0.102251434943379	0.0616892329724884	0.244198980784957	0.0835094251819388	0.17055332162686
S10014	0.104371400436305	0.150788076325463	0.0815133273316863	0.10537499647922	0.0615696587701734	0.242844909766118	0.0819028999907416	0.171634730900293
S10026	0.104881950874183	0.151472853948795	0.0820482705189994	0.102388095639685	0.0625106995188863	0.241591999299658	0.0852489822506174	0.169857147949177
S10032	0.107118647758948	0.152730945332016	0.0842636682796907	0.103489928691442	0.0616991350536768	0.240899566228801	0.0822048242589456	0.167593284396479
S10036	0.104024713511396	0.151794251684078	0.0801880518288047	0.103833044247461	0.0622458675238415	0.243748027750825	0.0836879369233668	0.170478106530227
S10042	0.104327761062281	0.151113742133969	0.082150331048204	0.104590503365238	0.0623766307045869	0.240574585696922	0.0827215732168429	0.172144872771957
S10044	0.104840736598708	0.150699411787413	0.0812562500674316	0.102656741250623	0.0629603092091243	0.241319730881149	0.0851187646472837	0.171148055558267
S10049	0.106455505652916	0.151514954067792	0.0810273870859383	0.101987709051908	0.0613393392361264	0.241405566122622	0.0843021665469873	0.17196737223571
S10057	0.104065182793168	0.152461261130248	0.0794726496102119	0.105552898152488	0.0587779670824878	0.24450166967522	0.0809451620178356	0.174223209538341
S10062	0.104187122106118	0.150988907091746	0.0832088875332092	0.102676445511946	0.0618747610454527	0.242747195458584	0.0836880531247795	0.170628628128164
S10066	0.102272448093176	0.150589826869104	0.0838236242372088	0.102582272418415	0.0656024403704418	0.245314533018497	0.0828998076789191	0.166915047314238
S10067	0.104436741066196	0.15016199788935	0.0805646210780497	0.104712038171698	0.0603138456203439	0.242081911498103	0.0853061203897317	0.172422724286526
S1007	0.105917659370613	0.152601046869527	0.0810473703298688	0.103251318761145	0.0610556042183471	0.243610274844507	0.0822579633164244	0.170258762289568
S10073	0.103402907099869	0.148928601920407	0.0800377312689109	0.103233503739406	0.0612251756645795	0.24435746795634	0.0850606541146389	0.173753958235849
S10077	0.104835991187167	0.153781962487838	0.0830080690120874	0.104376890337056	0.0613162395145377	0.242132638056853	0.081406002783554	0.169142206620907
S10080	0.104151126915884	0.152702633210478	0.0823940170518577	0.105364999845057	0.0617647616571529	0.241553520188303	0.0803562497339185	0.171712691397348
S10082	0.105068524628345	0.151531707352449	0.0804762350954374	0.100392972175663	0.0615882415240943	0.246764871077641	0.0843279228327751	0.169849525313595
S10087	0.107638497166479	0.151297427125496	0.0820699206199636	0.10171961835296	0.0602578076032868	0.243398070578618	0.0830065867003277	0.170612071852868
S10089	0.105307240341966	0.152675368425609	0.0815298516221725	0.103732297280853	0.0623204898601885	0.242389648749181	0.0825955868666974	0.169449516853332
S1009	0.106092272020699	0.153513087637696	0.0793367249464576	0.10187326846553	0.0586601381440459	0.243924500895798	0.0834546143332608	0.173145393556512
S10090	0.104379399376094	0.152174210660589	0.0806803478423554	0.103408662409681	0.0617329755382862	0.242621033280059	0.0822635963836559	0.172739774509279
S10093	0.103572610784507	0.153302026933119	0.0809797762026608	0.104871254931099	0.0612893105726097	0.244226038320553	0.0804767310181219	0.171282251237329
S10094	0.104474169300179	0.150379433075782	0.0828439553327939	0.105085569103873	0.0628010161444105	0.243666413726373	0.0829617866220507	0.167787656694538
S1010	0.104250849291644	0.152039794017412	0.0820293391649002	0.103097994329632	0.0608142296452419	0.241034296652978	0.0818521122596387	0.174881384638552
S10111	0.10406224243879	0.150391218787977	0.0805835948599279	0.10420354314402	0.0607490477574139	0.244329004845774	0.0847923971261322	0.170888951039965
S10116	0.102420969245584	0.150744506313604	0.0799447168963374	0.105618285638799	0.0573178496659882	0.244768804879173	0.0820427711089909	0.177142096251524
S10119	0.104675119113719	0.152387266809029	0.0803075221837053	0.102328718301244	0.0603925718299326	0.241418771313243	0.084915294058056	0.173574736391073
S10121	0.105074802528365	0.151313660191522	0.0817881374072623	0.105560120799536	0.0618977049953474	0.23904775001354	0.083802659052982	0.171515165011445
S10130	0.103465039452566	0.152373571350375	0.0818828114679957	0.105250476718649	0.0628680151633404	0.242750924717582	0.0824754189844897	0.168933742145001
S10140	0.107919452602474	0.153701324764064	0.0827701238971072	0.103199988519766	0.0640920493533061	0.239378072363607	0.0809306860622954	0.16800830243738
S10142	0.108707704252228	0.151206994970297	0.0807606181602735	0.107383376975231	0.058649954679735	0.239806683602568	0.0814160030343876	0.172068664325281
S10150	0.103141589919291	0.152485456344035	0.0827312116410037	0.106682770441864	0.064872267464193	0.241923298936517	0.0787433852443544	0.169420020008742
S10155	0.105559361314995	0.151979152322586	0.0816078152285009	0.103394950325584	0.0612277408180009	0.241448714043046	0.0844513237096086	0.170330942237679
S1016	0.104057078550277	0.151100053962767	0.0814831016790669	0.104558296148072	0.0612554045984053	0.243618457745039	0.0815427115400485	0.172384895776325
S10163	0.104095223478835	0.152059500863471	0.081710869945837	0.105365108404599	0.0620203879173266	0.243895079795144	0.0804288354115066	0.17042499418328
S10167	0.102884417280899	0.152036540124389	0.0799239209681646	0.10603316676444	0.0607672483470558	0.240612705268471	0.0807087081541479	0.177033293092433
S10168	0.105349076559959	0.150653550057456	0.0798010914716024	0.107524538745541	0.0597774004858353	0.241765140030669	0.0836751509160946	0.171454051732843
S10173	0.105841748132118	0.154585637070175	0.0791825256608755	0.102139531211616	0.0596931940634287	0.242582531470236	0.0848946403236546	0.171080192067896
S10175	0.105459542990381	0.151049870139785	0.081257864791115	0.104213618450783	0.0621939402687602	0.243378600771922	0.0825774397988188	0.169869122788435
S10179	0.102960818304325	0.148737220821756	0.0806385291918077	0.10661146064527	0.0593419169391895	0.242436953077992	0.0837468167789229	0.175526284240736
S10186	0.108551178107679	0.153131207917995	0.0806225069638049	0.104131037599456	0.0567397361004908	0.240277192051146	0.0845380932917386	0.172009047967689
S1019	0.104883667034218	0.15173996534885	0.0814445083400151	0.104729040161924	0.0598206124042257	0.244346381719689	0.0833717229403048	0.169664102050775
S10190	0.106205207579626	0.149962443261814	0.0810062874047353	0.100986643053588	0.0605922855017138	0.243001706307545	0.0860155302730623	0.172229896617916
S10195	0.104779621413918	0.151424441571674	0.0820973345503486	0.10396245298585	0.0632139757148114	0.243198462441726	0.0821606350037073	0.169163076317965
S10196	0.10288845519377	0.149919386459687	0.0823002851294543	0.104226126424758	0.0621854870569249	0.243733872255596	0.0843292728143821	0.170417114665428
S10200	0.101980345098722	0.150538292635146	0.0827706297577536	0.107529696407544	0.0626081872469985	0.242593460265676	0.081380418035671	0.170598970552489
S10201	0.105704352501272	0.153716027983703	0.08287479277951	0.105315861001722	0.0659844836638417	0.240653611221965	0.0791127673386193	0.166638103509367
S10202	0.104392624433757	0.150295019708328	0.081621683796903	0.10758088952072	0.061436705421335	0.241600910027827	0.0804461943108723	0.172625972780258
S10205	0.107537029468533	0.150397735747662	0.0806865611279103	0.1045545286581	0.0623813820368211	0.243114281083457	0.0833931261694639	0.167935355708053
S10211	0.104025933663172	0.151627406381828	0.0805436424555534	0.103520694394381	0.0602330150794317	0.245065855525632	0.0809438821698473	0.174039570330155
S10221	0.104270984132314	0.15183733972988	0.0810694936710675	0.102601080521136	0.0616050313471936	0.245021652518447	0.0838821398829181	0.169712278197044
S10222	0.105308979898264	0.153155804438351	0.0814877700037595	0.102484429987703	0.0628894402298935	0.243356106290693	0.0813670883620681	0.169950380789268
S10226	0.106911891337978	0.152072182673581	0.0820390106399581	0.102935833738423	0.0623187798011338	0.240645373895966	0.0834204885247736	0.169656439388186
S10227	0.103430292113234	0.151857019416559	0.0824886241480976	0.103929857887487	0.0629507478378799	0.244625090408406	0.0820892601217382	0.168629108066598
S10228	0.10283282393127	0.151215482560231	0.0815545745851217	0.104400749679981	0.0620130546461014	0.244635209940381	0.0834552455670029	0.169892859089911
S10232	0.106575064102906	0.154556575077325	0.0784932695488469	0.103578468313643	0.0577809172547714	0.242765959060753	0.0831471306753287	0.173102615966426
S10248	0.105967897513747	0.149910731051909	0.0793301145004046	0.102127325419191	0.0618629318353269	0.243644508349819	0.0854608122303543	0.171695679099248
S10249	0.103917142705212	0.153288440734521	0.0861494693425804	0.104332554241671	0.0643127383421005	0.240920520400787	0.0805009319484332	0.166578202284695
S1025	0.105591371513761	0.151749329318391	0.0813697374703084	0.105679572280103	0.0599172042147149	0.240008028713705	0.0830936579994501	0.172591098489565
S10266	0.103722819681643	0.152502796375415	0.0826592309505536	0.103486885232396	0.0631158415086724	0.241426176853643	0.0810036536617818	0.172082595735896
S10269	0.106415589888436	0.154220701651606	0.0809321310076839	0.103904767134936	0.061863921825676	0.240813651798787	0.0803992339710968	0.171450002721779
