Mixture	B_cells	T_cells_(CD4+)	T_cells_(CD8+)	Endothelial_cells	Fibroblasts	Macrophage	P-value	Correlation	RMSE	Absolute score (sig.score)
mix_40	0.649112677089994	0.444625036165884	0.272022518883418	0.00231261113450666	0	0.0872023852123937	9999	0.558607090185959	0.911242315655895	1.4552752284862
mix_41	0.575726845598889	0.375192209966826	0.369900248596501	0.0084710579375245	0	0.130266156169654	9999	0.545333067440312	0.923075528694573	1.4595565182694
mix_42	0.617387486463849	0.544762599728188	0.27671593824316	0	0	0	9999	0.576142540762732	0.898978533193292	1.4388660244352
mix_43	0.411165687245121	0.514416088957907	0.495787535674222	0.00635406825500358	0	0.0305167536343013	9999	0.57146663136099	0.904959710427499	1.45824013376655
mix_44	0.440652591195067	0.540350471047931	0.451957462592914	0.0112050715889469	0	0.0173932399581248	9999	0.569704782383131	0.907022582962165	1.46155883638298
mix_45	0.505452585076506	0.556308131883732	0.325384239510463	0.0094972651864574	0	0.064433231040024	9999	0.565094654589146	0.907697487701186	1.46107545269718
mix_46	0.489673587763402	0.521586620048349	0.43072652953838	0	0	0	9999	0.574249725398779	0.902914651789255	1.44198673735013
mix_47	0.66010138242506	0.436859034006179	0.275037047843641	0.00327237943833398	0	0.0828680650443162	9999	0.559340969652377	0.910622913846679	1.45813790875753
mix_48	0.775576097006742	0.281472202898157	0.235522905731875	0	0	0.165101180310137	9999	0.532506618939477	0.932421495638142	1.45767238594691
mix_49	0.688905740326793	0.367958678299413	0.294638557209111	0	0	0.103478878275534	9999	0.55398513163186	0.91474447607931	1.45498185411085
mix_50	0.609607345436077	0.569361474279342	0.260010830287431	0	0	0	9999	0.574990251750568	0.90031447745846	1.43897965000285
mix_51	0.726682408216267	0.327760744429713	0.271012172118422	0	0	0.136103511618581	9999	0.542186541594257	0.924619405084711	1.46155883638298
mix_52	0.644179410656859	0.502830985038254	0.287695944915578	0	0	0	9999	0.574705771435827	0.900117520700465	1.43470634061069
mix_53	0.6867028954263	0.355006483588964	0.290758035164146	0	0	0.115102556749166	9999	0.551764625125935	0.916314569097457	1.44756997092858
mix_54	0.6351529059932	0.513364951946875	0.279723605891653	0	0	0	9999	0.576966463592478	0.897814381581607	1.42824146383173
mix_55	0.676043287623219	0.371010464922519	0.299948194834408	0	0	0.11255457088925	9999	0.553326563414573	0.91506988390026	1.4595565182694
mix_56	0.562998716052193	0.578943023816779	0.279793755937726	0	0	0.0309024034503651	9999	0.568160332880161	0.906099360313074	1.45263789925706
mix_57	0.501737592295084	0.453252267425259	0.398549845932316	0.0127621416512531	0	0.0963480225397098	9999	0.554771194371677	0.916321867597084	1.46264986984362
mix_58	0.516710332145609	0.490099211501531	0.397826438587672	0.000542207512255735	0	0.0320522345437222	9999	0.568418000254784	0.906289121390456	1.43723042429079
mix_59	0.542305987654609	0.387723882228996	0.393006416267709	0.0206141523816098	0	0.115906079736471	9999	0.547256375973056	0.922016865844131	1.4595565182694
mix_60	0.73602802291195	0.470466395573049	0.193740569244565	0	0	0.0453740871151042	9999	0.563807694024946	0.907531434580343	1.44560907484467
mix_61	0.570309918931213	0.635475474220651	0.231031190860752	0	0	0	9999	0.577426279602387	0.898385714787141	1.43681658401262
mix_62	0.520065102469216	0.569071564040073	0.356472408335378	0	0	0	9999	0.576182659706029	0.90039854989305	1.44560907484467
mix_63	0.552535853244254	0.440801461986697	0.348521472022115	0.0148815894426203	0	0.101499757070868	9999	0.552271769066515	0.917722981498352	1.45824013376655
mix_64	0.705384159342432	0.45711927936416	0.199497880871513	0.00501216546795087	0	0.0912266487204989	9999	0.554531586941801	0.91451980050587	1.45824013376655
mix_65	0.536649790056672	0.453799638270579	0.420677544868845	0	0	0.0484295450732999	9999	0.57012081877311	0.903336299556505	1.4595565182694
mix_66	0.72542205339902	0.332101695149176	0.272577078862776	0	0	0.133785623025099	9999	0.542116732030413	0.924837972895444	1.46388645043607
mix_67	0.600892328826056	0.516216649465565	0.317597362319069	0	0	0	9999	0.575338528262126	0.900016897813396	1.43470634061069
mix_68	0.425063871600748	0.519938995368651	0.496999465598139	0	0	0.00172336999188833	9999	0.573250243705866	0.905016230616529	1.44372570255943
mix_69	0.68625108516759	0.426290742047076	0.237453426802947	0.00680262965991901	0	0.0985746295756174	9999	0.552673720309791	0.916107097179648	1.45537251325315
mix_70	0.788789874943981	0.347802203929341	0.231760023428945	0	0	0.0806330579705863	9999	0.551994036408481	0.917177575317066	1.44898516027285
mix_71	0.843029742687748	0.342031882615451	0.126445531373158	0	0	0.147928895690209	9999	0.53801688185733	0.927291448528789	1.45943605236657
mix_72	0.7689744506167	0.485021114530915	0.179099496510406	0	0	0	9999	0.57150512716536	0.902125878930511	1.43309506165802
mix_73	0.700702521584733	0.415361959871547	0.292484890214513	0	0	0.043797053304031	9999	0.567450839650632	0.90430714077174	1.45234642497482
mix_74	0.647203530060897	0.4481493180483	0.29885986021285	0	0	0.0670949357525123	9999	0.564662004851446	0.906367210958811	1.46130764407456
mix_75	0.720183034253427	0.332764943611044	0.265707790914317	0	0	0.143154259912618	9999	0.54025900884637	0.926222363557874	1.46181002869141
mix_76	0.449424783046588	0.535754272726764	0.453963136120252	0.000644949038720908	0	0.019769377337071	9999	0.569416847224948	0.907364514268327	1.4595565182694
mix_77	0.421227224261241	0.61778724632766	0.399411872301901	0	0	0	9999	0.576401035231584	0.901884633762514	1.4384263428908
mix_78	0.655558873022234	0.375024436466865	0.315486322845839	0.00765588366908651	0	0.109015558308616	9999	0.553800041941187	0.91479799873686	1.46274107431264
mix_79	0.582207651880687	0.427665007796852	0.324709288024926	0.000296859454139579	0	0.127033826562448	9999	0.546764848396808	0.921936100665502	1.46191263371905
mix_80	0.701411456042489	0.525119630490036	0.201721332530618	0	0	0.0269255246560998	9999	0.568113901976534	0.904664681486042	1.45517794371924
mix_81	0.545466773215135	0.591034960651402	0.290651069367271	0.000275367481636201	0	0.0172042562734791	9999	0.569841123018451	0.905479769664273	1.44463242698892
mix_82	0.666037696659862	0.421559960800798	0.273984635655104	0	0	0.0776842709458742	9999	0.55939273505894	0.910769009548252	1.43926656406164
mix_83	0.689607345398241	0.354528093649722	0.276773436312252	0	0	0.134463637892934	9999	0.542121948194377	0.925006533131652	1.45537251325315
mix_84	0.595811132824965	0.521650815918693	0.291271234192715	0	0	0.0398594181010769	9999	0.566839074958868	0.906359019055497	1.44859260103745
mix_85	0.5496852237217	0.533784427598761	0.333252713561411	0.00587667489673856	0	0.0324808591364364	9999	0.56809004359516	0.906038126761016	1.45507989891505
mix_86	0.413627323394197	0.575885071578821	0.448604596113347	0.00114957297527455	0	0	9999	0.57443521943399	0.904031717290874	1.43926656406164
mix_87	0.584647968160978	0.548284826159817	0.254032817745813	0.00533676059233662	0	0.0640091666064793	9999	0.564904894431498	0.90688588841583	1.45631153926542
mix_88	0.551182622289239	0.537605640656648	0.345917842688176	0	0	0.0203737932809847	9999	0.570307954832967	0.904719258223234	1.45507989891505
mix_89	0.474436722878276	0.577541965600996	0.390230739782712	0	0	0	9999	0.57586814343965	0.90147302297913	1.44220942826198
mix_90	0.561215094603209	0.493623948642921	0.314831246928707	0.0120347472451631	0	0.0793704152771822	9999	0.561215226218239	0.909865778725962	1.46107545269718
mix_91	0.677434641515532	0.348616923823329	0.298682621228091	0	0	0.134822331702443	9999	0.543594272421068	0.923688187961623	1.4595565182694
mix_92	0.614403770388295	0.474211106569741	0.283236626256638	0.00548615825756336	0	0.0758413843010062	9999	0.562053366956652	0.908662503293104	1.45317904577324
mix_93	0.672316214415584	0.283790288710518	0.272414745725901	0	0	0.237996450515267	9999	0.522221717554699	0.940096045914331	1.46651769936727
mix_94	0.578173294181371	0.344933379347312	0.376492625612237	3.49311519591669e-05	0	0.152124685894014	9999	0.536040817612378	0.931368739903068	1.45175891618689
mix_95	0.721528469427837	0.31890214503834	0.287303201317807	0	0	0.131822702485411	9999	0.542668805781383	0.924413980568379	1.4595565182694
mix_96	0.682357512842799	0.354377768370914	0.313622877569596	0	0	0.111200677599673	9999	0.547703828187341	0.920822183564101	1.46155883638298
mix_97	0.606555285863008	0.429296930786773	0.310933087700564	0.0161723435720227	0	0.0947147380245426	9999	0.554412291733845	0.915194135140941	1.45767238594691
mix_98	0.663499853372938	0.436322738932759	0.270448778089391	0.00324372325537729	0	0.0882949350409412	9999	0.557233408068743	0.912456445684298	1.46181002869141
mix_99	0.423894053207979	0.648060788686579	0.357859899027747	0	0	0	9999	0.576958957777419	0.901257314898835	1.42981474092231
mix_100	0.601876889485673	0.474496827596443	0.304488000751625	0.00382016084521066	0	0.0654144560414494	9999	0.564949652481042	0.906496195381931	1.4500963347204
