naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell
Mix_1	0	0	0.00202891734093846	0.00290904570338244	0.000933922305319281	0	0.000518688894348791	0.000283973060850108	0	0.000652800347197948	0.00164018384130443	0.0013243299959436	0.000158554307495414	0.00121434412031392	0.000107356690402851	0	0.000747630862400245	0.000904351401807701	4.66182314146899e-05	0
Mix_2	0.000732039330186833	0.000354490562515199	0	0	0.000201071072656635	0	0	0.000159976836776699	0	0	0	0	0	0	0	0	1.26827647088731e-05	0	0	0
Mix_3	0	0	0	0	0.000506680543965193	0	0	0.000287341998904689	0.000642431307003853	0	0	0	0	0	0	0	0	0	0	0
Mix_4	0	0	0	0	0.000348135452196553	0	0	0.000382935717521416	0.000589584903957261	0	0	0	0	0	0	0	0	0	0	0
Mix_5	0.00247646706728448	0.00189269360854969	0	0	0.00050118522048493	0	0	0	0	0	0	0	0	0.000396872894061303	0	0	0	0	0.00079607218251315	0.000131402585160464
Mix_6	0.000128161250223381	2.01073720270476e-05	0.00377142358916368	0.00457039126938986	0.000787289441452981	0	0.00128154453927434	0	0	0.000800300187770958	0.00227733841211685	0.0015705547402095	3.63162178966329e-05	0.00130039567016549	2.91821836158918e-05	0	0.000754617130118747	0.00102585794451899	0.00049899747461733	0
Mix_7	0	0	0	0	0	0	0	0.000236297717566747	0.000504475955736677	0	0	0	0	0	0	0	0	0	0	0
Mix_8	7.93603083432436e-05	0	0	0	0	0	0	7.04614092426187e-05	0	0	0	0	0	0	0	0	0	0	0	0
Mix_9	0.000303744326935554	0	0	0	0.00023655587496092	0	0	0.00011020614684412	0	0	0	0	0	0	0	0	0	0	0	0
Mix_10	0.00103113537883616	0.000632925579829959	0	0	0.0002573551870549	0	0	0	0	0	0	0	0	9.12405576514765e-05	0	0	3.20291051021749e-05	0.000195410654225066	1.3331805665204e-05	0
Mix_11	0	0	0	0	0	0	0	0.000389045699808721	0.000186203454401119	0	0	0	0	0	0	0	0	0	0	0
Mix_12	0	0	0	0	0.000688881144382971	0	0	0.000528739168619966	0.000615922788148087	4.59432514601417e-05	0	0.000420110188288489	1.92280157331421e-05	0.00058533920727026	0	0	0.000326484027039726	0.000496447263300749	0	0
Mix_13	0.00121237314189358	0.000704609163531394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mix_14	0	0	-0.000424686898287734	0	0.000162795884032974	0	0	0.000400027039115511	0.000955056986232714	0	0	0	0	0	0	0.000491007980664294	0	0	0	0
Mix_15	0	0	0	0	0	0	0	0.00043075412645999	0.000620831059220869	0	0	0	0	0	0	0.000492481877474325	0	0	0	0
Mix_16	0	0	0	0	0	0	0	6.88952930670515e-05	0	0	0	0	0	0	0	0	0	0	0	0
Mix_17	0	0	0	0	0	0	0	0.000235381778824567	0.000407258158692372	0	0	0	0	0	0	0	0	0	0	0
Mix_18	0	0	0	0	0	0	0	0.000528621407361342	0.0006148481081324	0	0	0	0	0	0	0.00117227690941459	0	0	0	0
Mix_19	0	0	0	0	0.000644902021448982	0	0	0.00012126256562465	6.29026324583046e-05	0	0	0.000273120429680754	0	0.00041887464867703	0	0	0.000223607594905551	0.000463194721024983	0	0
Mix_20	0.000481882062490641	0.000100076824620085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mix_21	0.000157124143871615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.34294087606638e-05	0	0
Mix_22	0	0	0.000786260898030845	0.00113589281363025	0.000499966795822276	0	0	9.54583972165701e-05	0	8.67225022828488e-05	0.00045717793792111	0.000450077543947766	0	0.000221320633472555	0	0	0.00026682322522951	0.000482837678764902	0	0
Mix_23	0.00156359474675581	0.000996792684049316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mix_24	0	0	0	0	0	0	0	0.000476492044920628	0.000921225259190305	0	0	0	0	0	0	0.0019172537375928	0	0	0	0
Mix_25	0.000979935366983247	0.000443256418463247	-0.00017003390210106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mix_26	0	0	0	0	0	0	0	0.00015117024590049	0.000266864469986104	0	0	0	0	0	0	0	0	0	0	0
Mix_27	0.000258178901818413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mix_28	0	0	0	0	0.00022930664802871	0	0	0.000140217104457864	0	0	0	0	0	0	0	0	0.000148091570934678	0.000203004593345805	0	0
Mix_29	0.000179211037938142	0	0	0	0	0	0	6.51885807600302e-05	6.47710298934416e-05	0	0	0	0	0	0	0	0	0	0	0
Mix_30	0	0	-5.33782455677247e-05	0	0.000350702258209616	0	0	0.000135112551956499	0.000422779330260543	0	0	0	0	0	0	0	0	0	0	0
Mix_31	0.000168055303707791	0	0	0	0	0	0	6.3089562610669e-05	0	0	0	0	0	0	0	0	0	0	0	0
Mix_32	0	0	0	0	0	0	0	0.000481108712437515	0.000597606269804574	0	0	0	0	0	0	0.000908394130035281	0	0	0	0
Mix_33	0	0	0	0	0	0	0	0.000393241476945779	0.000621984111824318	0	0	0	0	0	0	0.00032322752332405	0	0	0	0
Mix_34	0.000396847930332788	0.000157141027206515	0.00132677375068964	0.00228789050215457	0.000619594042496786	0	9.77411148620216e-05	0	0	0.000463879711974202	0.00104204681512753	0.000973514314342204	0	0.00102697301784196	0	0	0.000438624460878934	0.00072351397536697	0.000280891498064833	0
Mix_35	0	0	0	0	0.000379432305699667	0	0	0.000356496566753389	0.000284543683127485	0	0	0	0	0	0	0	0	0	0	0
Mix_36	0.000100231599672567	0	0	0	9.01738211657361e-07	0	0	8.22370698001828e-05	0	0	0	0	0	0	0	0	0	0	0	0
Mix_37	0	0	0	0	0.000614386529574128	0	0	0.000216818656546232	0.000387390875849175	0	0	0	0	7.11430626290256e-05	0	0	0	0.000115009559706264	0	0
Mix_38	0	0	0	0	0.000351796370039177	0	0	0.000475175466749472	0.000490998980563554	0	0	0	0	0	0	0	5.4421872898396e-05	0.000129367156737535	0	0
Mix_39	0.00102746197616497	0.000586979519848891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000159119406852115	0.000162882779418661	0	0
Mix_40	0.000145173476083176	0	0	0	0.000581723646579446	0	0	3.8171173072755e-05	3.74393506739834e-05	0	0	0	0	0.000170149422453491	0	0	0	3.01186679148327e-05	0	0
Mix_41	0	0	0	0	0.00109219183643714	4.7529485444442e-05	0	0.000289945424059654	7.31074719441299e-05	4.17067954029556e-05	0	0.000157487668064336	0.000275072390426938	0.00119699539609035	0.000219544187843188	0	0.000521083774532059	0.000533211011322019	0.000533037491610857	0
Mix_42	0	0	0	0	0	0	0	8.64747849256946e-05	0.000178161250445128	0	0	0	0	0	0	0	0	0	0	0
Mix_43	0.000822008872905952	0.000453319700567686	0	0	0.000413909566910587	0	0	0	0	0	0	0	0	0.000278653135596673	0	0	4.35642885577246e-05	0.000262453825103471	4.62927050216409e-05	0
Mix_44	0	0	0	0	0.000969851179936998	4.82944326576117e-05	0	0.000523299059425845	0.000341748979569801	0.000241910798324269	0.000199843224263735	0.000621085097704134	0.000207453616417351	0.00101491825340032	0	0	0.000523936394521003	0.000657775099666531	0	0
Mix_45	0	0	0	0	0	0	0	9.59618073520707e-05	0.000327236901356432	0	0	0	0	0	0	0	0	0	0	0
Mix_46	0	0	0	0	0	0	0	0	5.71221856059571e-06	0	0	0	0	0	0	0	0	0	0	0
