Mixture	Bcells	CD4_Tcells	CD8_Tcells	Endothelial	CAFs	Macrophages	P-value	Correlation	RMSE
S10111	0.102366458632585	0	0.807464806916885	0.0215825199674525	0	0.0685862144830767	9999	0.286592364311064	1.1396757790259
S10116	0.108575866083344	0.106025245006086	0.704915257374029	0.0230151234293105	0	0.0574685081072307	9999	0.352547962521	1.07938860148519
S10119	0.182820647734321	0.0903879794875415	0.659555285494083	0.00959465352843909	0	0.0576414337556151	9999	0.333830942197716	1.08980391949048
S10121	0.0956460639486096	0	0.805667292545947	0.00853050544472188	0	0.0901561380607219	9999	0.349167639467262	1.09308603917707
S10130	0.0187378865244483	0.0619809279988806	0.757751481815455	0.0405099391403996	0	0.121019764520816	9999	0.351672837689621	1.09158907643027
S10140	0.136046127429751	0	0.727252349082698	0.040386513872275	0	0.0963150096152765	9999	0.325056513485691	1.1011751796008
S10142	0.158496611987796	0	0.769478027740758	0.0173902391027514	0	0.0546351211686943	9999	0.319184774064457	1.10716420739084
S10150	0.00347932832792793	0	0.821007629097099	0.0419862110666922	0	0.133526831508281	9999	0.341137829842756	1.10636025890755
S10155	0.174825508491144	0.066108587283808	0.676702830036757	0.0114668931190618	0	0.0708961810692299	9999	0.36405661920332	1.06695451561808
S1016	0.0811777611890104	0	0.829980722283664	0.0150487046130976	0	0.0737928119142277	9999	0.316056636982157	1.12059131236975
S10163	0.0455497396849967	0	0.808404892587793	0.0260557595467281	0	0.119989608180482	9999	0.325486096626418	1.11644133185932
S10167	0.0957152031925099	0.0403189640273298	0.768990313797469	0.0314234809258007	0.000307206723238755	0.0632448313336523	9999	0.316532975403657	1.11192122897628
S10168	0.142620323871798	0	0.799227325139923	0.00653096864059369	0	0.0516213823476851	9999	0.300117270827037	1.12694443993873
S10173	0.237928707699259	0.170247967547874	0.552760750074971	0.00700767994801389	0	0.0320548947298817	9999	0.341182351876719	1.07538935188975
S10175	0.135267704057404	0	0.756129352171533	0.0224398912248875	0	0.0861630525461754	9999	0.311363108827504	1.11581406325313
S10179	0.11730230245399	0.0362106859500725	0.760893852818141	0.0103991987121042	0	0.075193960065692	9999	0.314174273677257	1.11621783177677
S10186	0.17742079881562	0	0.757620005291374	0.0203669184261791	0	0.0445922774668268	9999	0.321164296051463	1.10259017770376
S1019	0.134446389329477	0	0.755452150347643	0.0309629952979207	0	0.0791384650249595	9999	0.314748091785621	1.11106651021947
S10190	0.205935898770228	0.195780724822881	0.502939590759421	0.0244217482547521	0	0.0709220373927175	9999	0.337760779425675	1.07758282200039
S10195	0.0331555558627497	0.105765069167207	0.685062450765785	0.0388201326377384	0	0.137196791566519	9999	0.249694784468161	1.17041467816173
S10196	0.126737004158435	0.0634932997072293	0.698862062530794	0.0139945820886181	0	0.0969130515149235	9999	0.320809571606281	1.10810115103782
S10200	0.0575313039470772	0	0.828873088423649	0.0209180923291324	0	0.0926775153001413	9999	0.328340485226603	1.1127632534606
S10201	0.0192083040776179	0	0.808250735510445	0.0408416512558143	0	0.131699309156122	9999	0.296762732853124	1.14069062300246
S10202	0.0610010768794231	0	0.834459368012773	0.0115614156195953	0	0.0929781394882083	9999	0.332114715441287	1.11135279793867
S10205	0.163022572408761	0	0.743534697563208	0.0098641486447817	0	0.0835785813832491	9999	0.317736401467478	1.11017316021238
S10211	0.0700904964134347	0.127049068173646	0.637804328745456	0.0542197405412154	0	0.110836366126248	9999	0.279155282464048	1.1365165262085
S10221	0.144250798857515	0.13418254031758	0.639942579588823	0.0346865651006547	0	0.0469375161354273	9999	0.322864227455282	1.09538454018508
S10222	0.0854382943983037	0.0968429919059063	0.691586788803045	0.0348921863177886	0.000442140468426167	0.09079759810653	9999	0.326459776410443	1.10186261213774
S10226	0.113413965322693	0	0.778785968784399	0.0162758455058349	0	0.0915242203870726	9999	0.343826611689301	1.09357179809846
S10227	0.0961957576955216	0.0998253194603187	0.680859656966164	0.0277831344838363	0	0.0953361313941595	9999	0.310728075860795	1.11487655791666
S10228	0.0984946635393278	0.11368908030434	0.687137063759489	0.0205219036771702	0	0.0801572887196727	9999	0.340220168227367	1.09116812132488
S10232	0.218936451996351	0.161232777131217	0.567188542904178	0.0126072074981767	0	0.0400350204700775	9999	0.338362030158357	1.07867689708017
S10248	0.130795781870232	0.135556682088901	0.663103227350847	0.0242460483132438	0	0.046298260376776	9999	0.295219885444588	1.1210957840176
S10249	0.0913020509520728	0	0.70109313492505	0.0126062462948991	0	0.194998567827978	9999	0.349659740313365	1.10012781468897
S1025	0.127633263044976	0	0.790657491303475	0.024028440957739	0	0.0576808046938098	9999	0.328736456719036	1.10180669021875
S10266	0.0739347480590279	0.146356599646962	0.607016245988891	0.0215971973932781	0	0.151095208911841	9999	0.339623781864091	1.09635125923323
S10269	0.120015186521953	0	0.774426730902445	0.0117145546292174	0	0.0938435279463847	9999	0.318314577038622	1.11476129143441
S10272	0.0942700887026702	0	0.792966862454311	0.0311865299566066	0	0.0815765188864125	9999	0.288843548409637	1.13691811990146
S10273	0.106200829466288	0	0.793475483035797	0.0234671694482833	0	0.0768565180496323	9999	0.316669058139369	1.11472155148808
S10274	0.137948841951807	0.0553204624842001	0.713999806782291	0.0251404166907329	0	0.0675904720909685	9999	0.31010770076047	1.11243029307589
S1028	0.120846472875158	0	0.793269261582336	0.0193925078463199	0	0.0664917576961859	9999	0.304263171292447	1.12357322887902
S10280	0.122876384516337	0	0.781227551792269	0.0103629724898712	0	0.0855330912015227	9999	0.276612588128046	1.14777959750918
S10283	0.135817868731097	0	0.789510734061508	0.0101956529663802	0	0.0644757442410149	9999	0.336322679636354	1.09774547171413
S1029	0.123606149051018	0.0393855819119646	0.730756192662099	0.0139128549020802	0	0.0923392214728384	9999	0.323867340144726	1.10709437935679
S10292	0.174907870576411	0.106954504729012	0.654645401215601	0.0161767974599013	0	0.0473154260190749	9999	0.306060916052991	1.11051086786821
S10294	0.144567040902509	0	0.797982822880919	0.0171743645075247	0	0.0402757717090467	9999	0.274146641249788	1.14473279764139
S10302	0.147820917121537	0	0.771565417512468	0.0135543550100499	0	0.0670593103559448	9999	0.317498734861175	1.11085384184014
S10303	0.0783366219304404	0	0.818516806804254	0.00966210328400632	0	0.0934844679812993	9999	0.355045494823405	1.09027631909792
S10323	0.114735469848689	0.00456859164155696	0.736701263459394	0.0293181094076072	0	0.114676565642754	9999	0.324997226419783	1.10676376002494
S10326	0.104112611987172	0	0.79775449292171	0.0175179666944248	0	0.0806149283966933	9999	0.312019273509858	1.12020230447818
S10328	0.0632118681040649	0	0.874325554049196	0.0064025120712223	0	0.0560600657755164	9999	0.337838576814605	1.10750315510745
S10329	0.198050547333754	0	0.71775779516086	0.0103114365605406	0	0.0738802209448455	9999	0.324272569260321	1.1006720344743
S10336	0.0902004388763795	0	0.792754310280312	0.0227051047164705	0	0.0943401461268379	9999	0.331643310795965	1.10519924322139
S10340	0.129243535482565	0.0807196922542131	0.677319755766155	0.0341603360133884	0	0.0785566804836779	9999	0.32048074278187	1.10216426525059
S10347	0.0794814779528414	0.0555417819537838	0.748168786132887	0.0283685538816935	0.00213527935836782	0.0863041207204266	9999	0.299202627311735	1.12767897077281
S10353	0.194225296308444	0.0683909868182816	0.629847736854622	0.0184165128487155	0	0.0891194671699367	9999	0.359853946015358	1.0678266967869
S10356	0.141201204091817	0.0666558955499834	0.683922390068685	0.018508709201595	0	0.0897118010879189	9999	0.329631536208394	1.0978846590969
S10358	0.0679683729474177	0	0.814903516910054	0.0159370731038831	0	0.101191037038646	9999	0.326753923519369	1.11396452710733
S10365	0.0925248319265266	0	0.793915892123115	0.0200513975031216	0	0.0935078784472373	9999	0.321961506491858	1.11339678824334
S1037	0.14331464323121	0.0585660841295446	0.760725726799087	0.00380875249644882	0	0.0335847933437096	9999	0.330974009259933	1.0995181177217
S10373	0.195226634425272	0.154002636656219	0.568694308000836	0.017430574329809	0	0.0646458465878642	9999	0.323162723318709	1.09291827345918
S10374	0.133121679505605	0.241081327328158	0.50418168776615	0.0539911860464838	0	0.0676241193536033	9999	0.299464075782931	1.10689008194197
S10375	0.135074935000609	0	0.742182818199711	0.0170093516003936	0	0.105732895199286	9999	0.334856691086424	1.09883849911513
S10377	0.129705583787921	0.245037819718265	0.503949331350848	0.0526776705252176	0.00269377130033118	0.0659358233174165	9999	0.300758956863269	1.10568150629705
S10378	0.174857309009948	0	0.739713716698573	0.0225023555418319	0	0.0629266187496469	9999	0.337213692802607	1.08969971201354
S10390	0.0731236444400837	0.157666777583388	0.611701252815164	0.0368234054136004	0.00205024868277443	0.11863467106499	9999	0.340302413854975	1.08947118668267
S10391	0.148284635010842	0.0787656500700833	0.634249479936489	0.0450025725172407	0.00120597820303553	0.0924916842623098	9999	0.288453670553501	1.12343155955564
S10393	0.151609819788259	0.0586638478702548	0.703933616652535	0.0297123896500862	0	0.0560803260388647	9999	0.329844104443539	1.09365057152266
S10400	0.0850416931077497	0.154504164367702	0.621558377087769	0.0265853750088521	0	0.112310390427927	9999	0.32364445247217	1.10410732240531
S10401	0.109701646675711	0	0.747050560407669	0.0263487858641108	0	0.11689900705251	9999	0.349193882970249	1.08849072697762
S10406	0.106606340989012	0.0649296524449525	0.69392780102022	0.0362856862872834	0	0.0982505192585321	9999	0.301068576935477	1.12136656147595
S10408	0.0789717681743818	0.039674490168752	0.743735995466036	0.0227966526921069	0	0.114821093498723	9999	0.330852147216061	1.10581931062177
S10409	0.214081521873951	0.0518368249436045	0.638993704650312	0.0139099913933002	0	0.0811779571388326	9999	0.288935732650892	1.12413557411529
S10418	0	0.0604691139476558	0.772054684987712	0.0514234049528691	0	0.116052796111763	9999	0.303802003861875	1.131050527388
S10431	0.121653790760267	0.0152678982993801	0.758132302424417	0.0203455662572183	0	0.0846004422587168	9999	0.287319342266971	1.13622731651693
S10438	0.0911162607986641	0.0170881386020205	0.761524506618151	0.0383532355976112	0	0.0919178583835535	9999	0.310754477728202	1.11746559809669
S10439	0.119701578266639	0.0490188875320117	0.689701612350278	0.0168075651182268	0	0.124770356732844	9999	0.341829069960205	1.0934121996522
S10441	0.0629876007357186	0	0.774201953689567	0.0148295181046675	0	0.147980927470047	9999	0.29775665740808	1.14097755697672
S10442	0.117957531350218	0.0109262819959782	0.722560616308179	0.0292240897138008	0	0.119331480631824	9999	0.318602481766977	1.11153861436566
S1046	0.117175152843787	0	0.757667925091195	0.0218822090054417	0	0.103274713059577	9999	0.328333027631243	1.10505674303469
S10478	0.0920883580713816	0.0587083367460605	0.660525285530127	0.0463108497262676	0	0.142367169926163	9999	0.309969701415264	1.11687396846304
S10480	0.177293642158934	0	0.750685068293479	0.0174721155425211	0	0.0545491740050656	9999	0.346248862629868	1.08298250985772
S10484	0.104311273751809	0	0.730639421797468	0.0177425768370563	0	0.147306727613666	9999	0.321872067752296	1.11563578284542
S10492	0.185866069910031	0.121962731198942	0.563513824494824	0.0243037815623461	0	0.104353592833857	9999	0.324830046428268	1.09443249317332
S10496	0.198854659450733	0	0.71950445106885	0.0183088936659109	0	0.0633319958145064	9999	0.318876771945498	1.10283774136986
S10510	0.0459585083541794	0.0909962869905119	0.728562875268907	0.0381697823906704	0	0.0963125469957314	9999	0.30334681115342	1.12553386980706
S10513	0.112585036115088	0.0675887874415129	0.706837444241165	0.0221819305791448	0	0.0908068016230887	9999	0.32647577337438	1.10292893606438
S10516	0.141548427242695	0	0.729385964595245	0.0217139670565154	0	0.107351641105544	9999	0.315133385845638	1.11319687509641
S10534	0.230835902990454	0.0250162605805099	0.606065356008338	0.042055228327181	0	0.096027252093517	9999	0.283968283996587	1.12289489843932
S10535	0.0830939405104027	0.268054412220752	0.560126010337089	0.0440997336826215	0	0.0446259032491354	9999	0.288335050695375	1.12215584015435
S10537	0.154284435974448	0	0.684323058128069	0.0159307997633638	0	0.14546170613412	9999	0.335535032059802	1.0994773034159
S1054	0.0820720109199676	0	0.801004619209776	0.0193741048941167	0	0.0975492649761399	9999	0.315567994345447	1.12027629496964
S10543	0.107585537895548	0	0.812916175628105	0.0187517822435227	0	0.0607465042328248	9999	0.314829963545192	1.11696897835037
S10546	0.132928570425373	0	0.756691071224023	0.0317338714451482	0	0.0786464869054566	9999	0.302001509721405	1.12125396828643
S1055	0.0302287192018013	0.00530032921214807	0.795149113980727	0.0284799004799554	0	0.140841937125368	9999	0.320305853897201	1.12301318279297
S10551	0.14911167560952	0.117364488015622	0.591937364202556	0.0210411073071279	0	0.120545364865174	9999	0.371218512852159	1.06175919094821
S10552	0.00593058434229201	0	0.793129648195354	0.0481070702808335	0.000829356098192205	0.152003341083328	9999	0.291637788555025	1.14601727609116
S10555	0.116235044300727	0	0.81936491107543	0.0235764441140488	0	0.0408236005097941	9999	0.323925688321959	1.1074314704085
S10559	0.131401914288643	0	0.742011420006079	0.0154369529557871	0	0.111149712749491	9999	0.325296610345404	1.10770438882457
S1056	0.240679435921735	0.0689652445088619	0.597621756618499	0.0227401984611607	0	0.0699933644897434	9999	0.332051578147846	1.08458030975039
S10563	0.0797645742982196	0	0.79066731967828	0.0166131323053398	0	0.112954973718161	9999	0.337037190128929	1.10417257815441
S10574	0.134310891100212	0	0.778577718814367	0.00961325521635082	0	0.0774981348690707	9999	0.323084301251405	1.1091018227293
S10576	0.0910678852119703	0.098977538550504	0.677644877004065	0.0307109024675037	0	0.101598796765957	9999	0.276668581105911	1.14211967636524
S10578	0.0436119546776216	0.0762942744011808	0.719822786229538	0.0486187922549202	0	0.111652192436739	9999	0.322266209573055	1.10952403894573
S10579	0.0915394041104225	0	0.818466564532355	0.0244805899407175	0	0.065513441416505	9999	0.285969116512021	1.14100001287696
S10582	0.12733247034838	0	0.779822308138036	0.0155002859006549	0	0.0773449356129294	9999	0.320956730941582	1.11035784145146
S1059	0.10135555023788	0.000894202207627499	0.796663451994574	0.0206665348432834	0	0.0804202607166353	9999	0.327515882696333	1.10719310144508
S10599	0.171973623341357	0.0798368263421964	0.65406718821121	0.0263069452789308	0	0.0678154168263064	9999	0.317443355993667	1.10130067037177
S10611	0.0793944834860334	0	0.814661547935459	0.0201483756251787	0	0.0857955929533291	9999	0.311659173735907	1.12335429269148
S10614	0.116863348279437	0	0.732319625843994	0.01910710578419	0	0.131709920092379	9999	0.32731683458213	1.10823236168209
S10624	0.190543244665458	0	0.711336691297753	0.0100209408694953	0	0.0880991231672928	9999	0.322988595291101	1.10316606126543
S10632	0.076294576767974	0.178327213754907	0.644770037516426	0.0220696144818906	0	0.0785385574788025	9999	0.293407186389742	1.12809510479335
S10634	0.204921000708709	0	0.701878353986049	0.0155161463724023	0	0.0776844989328393	9999	0.316373055889395	1.10536407597278
S10638	0.0663676713945293	0	0.78428357119255	0.0218206265070118	0	0.127528130905909	9999	0.312952616347695	1.12523246277232
S10644	0.166521129645044	0.0194783709273315	0.749991524231113	0.00364943924641867	0	0.0603595359500923	9999	0.334190204018117	1.09614865766385
S10649	0.0404068451643511	0	0.855904635791875	0.0250604084449432	0	0.0786281105988302	9999	0.284814787436788	1.14953976728864
S10652	0.104718286619071	0	0.78392655619975	0.0270734873732937	0	0.0842816698078847	9999	0.267715790388208	1.15316622245472
S10654	0.174914250227061	0	0.750707667549095	0.0162846894980895	0	0.0580933927257547	9999	0.284347828638146	1.13317693488891
S10655	0.126088362358321	0	0.776371831383131	0.0319007206697882	0	0.0656390855887598	9999	0.279165358259912	1.13984406098362
S10656	0.112761369981556	0	0.821428766820461	0.0076112883641134	0	0.0581985748338692	9999	0.329489255061941	1.10692253811419
S10657	0.0807875566668817	0	0.755233431880173	0.0552281967914083	0	0.108750814661537	9999	0.334640276420586	1.0972764412553
S10658	0.143100837841926	0	0.763051707892608	0.0224827820173195	0	0.0713646722481469	9999	0.312975199834531	1.11314164499681
S10660	0.176555657850097	0	0.746683519661792	0.0307231961000695	0	0.0460376263880413	9999	0.32876060248753	1.09432237618831
S10661	0.174287434948805	0	0.7488422877427	0.0231547807397089	0	0.0537154965687851	9999	0.314008318523162	1.10815722959711
S10676	0.111442424836966	0	0.734404387825273	0.0358083523746056	0	0.118344834963156	9999	0.292135799102321	1.13258405955221
S1068	0.189263027215855	0	0.718785918233797	0.0090343655711236	0	0.0829166889792248	9999	0.362576804173292	1.07085022335282
S10681	0.0699955639097244	0	0.781762074294362	0.0533890683838501	0	0.0948532934120633	9999	0.303313407439635	1.12389350902479
S10686	0.135311973746098	0.0126282472320963	0.697084974689616	0.0230528671067913	0	0.131921937225399	9999	0.325285682841785	1.10637868365436
S10688	0.107125928459144	0	0.723212599871075	0.0327700510193114	0	0.13689142065047	9999	0.281187669967283	1.14378365740694
S10690	0.0658313012289274	0	0.81916613469124	0.0209176108910708	0	0.0940849531887617	9999	0.27937657019862	1.15119022672221
S10698	0.183032247940384	0	0.750246914040312	0.00866197495960642	0	0.0580588630596973	9999	0.332631825476315	1.09542229884849
S107	0.109384422989263	0	0.823409279905687	0.0170154601164206	0	0.0501908369886293	9999	0.320461364171221	1.11260458447412
S10703	0.118130836509895	0	0.812753906518151	0.0217615924143156	0	0.0473536645576378	9999	0.330794480134477	1.10191731160496
S10726	0.162877981563462	0.0847371397700442	0.655328669137428	0.0213653008617453	0	0.0756909086673205	9999	0.326036775575771	1.09644218506841
S10729	0.0481392556328391	0.144000017660901	0.644899805914484	0.0379783161555984	0	0.124982604636178	9999	0.280124029385464	1.14203343740645
S10733	0.134039367269602	0	0.776989860982651	0.0158800036760124	0	0.0730907680717349	9999	0.318854332935595	1.11104552993431
S10734	0.171947128796916	0.156660220221963	0.548659833211995	0.0290950081964877	0	0.0936378095726384	9999	0.347124457091418	1.07464284235506
S10735	0.166908162017582	0.0985754937129695	0.647848000499297	0.0202635095016834	0	0.0664048342684677	9999	0.331625093719312	1.09082759801758
S10740	0.0388911345483054	0.201783419952604	0.576230522512105	0.0092587655820259	0	0.173836157404959	9999	0.338962060922557	1.10276620814814
S10745	0.101625720895719	0	0.70433568811949	0.0230123464009715	0	0.17102624458382	9999	0.321463125117427	1.11742468530043
S10748	0.116995326016047	0.0575431571435175	0.706602827172011	0.0209206844515397	0	0.0979380052168847	9999	0.32001795014787	1.10870683009272
S10753	0.0474532232400436	0.180889591442256	0.584018654214523	0.0287349996169885	0	0.158903531486189	9999	0.322104007893036	1.11115356312969
S10756	0.172744779711931	0	0.723739792285807	0.0214875876706405	0	0.0820278403316214	9999	0.275715065673896	1.13971748634134
S10757	0.161276401292234	0	0.778118492092159	0.0164592580920869	0	0.0441458485235198	9999	0.330564338257256	1.09778723593048
S1076	0.146313361853088	0.0518965520353446	0.662998610923529	0.0180185914904856	0	0.120772883697552	9999	0.366966197878508	1.06915583702451
S10764	0.0624963632199927	0.0687049329738346	0.709464088265869	0.0413637654489022	0.00506453242994972	0.112906317661452	9999	0.302080495487583	1.12410432177345
S10767	0.192537311780724	0	0.728549022791833	0.0149050268417004	0	0.0640086385857423	9999	0.331660269198969	1.09396229083223
S10776	0.0870187839308559	0	0.806230766310825	0.0183851471024516	0	0.0883653026558671	9999	0.315743314526343	1.11944989475036
S10778	0.12643463257203	0.0713847704602466	0.695487715377815	0.0320989067553866	0	0.0745939748345224	9999	0.319980047264803	1.10369879185901
S10784	0.0838797695596025	0	0.771257293471411	0.0214833473180263	0	0.12337958965096	9999	0.313307539674641	1.12251768550398
S10787	0.169280828052194	0.10600163548619	0.626091238615314	0.0299985842846312	0	0.0686277135616707	9999	0.330756093915049	1.08898535103399
S10800	0.271316456257929	0	0.664336453724303	0.00655859068003768	0	0.0577884993377301	9999	0.343528283612934	1.07855453418973
S10805	0.115539326693285	0.0142127694068599	0.73519827008108	0.0269168057141227	0	0.108132828104652	9999	0.309618946591202	1.11874124529576
S10813	0.131104489185527	0	0.760461010525561	0.0147825748888477	0	0.0936519254000648	9999	0.321763687443059	1.10991108897786
S10814	0.0418570389870909	0	0.78973092987984	0.0427012728383119	0	0.125710758294757	9999	0.283969467773064	1.14695177210394
S10815	0.164855307381098	0	0.749615600943723	0.0127896173288469	0	0.0727394743463317	9999	0.293334815696823	1.12842802543861
S10817	0.0830396649494369	0.0373159613692987	0.803191281885449	0.0305589569903118	7.94930564751911e-06	0.0458861854998561	9999	0.279376940010327	1.14393108853475
S1083	0.1236925031146	0	0.77223916771182	0.0295297783535335	0	0.0745385508200462	9999	0.317150290920282	1.11066092341804
S10835	0.114511046180742	0	0.732992724682674	0.021746583347388	0	0.130749645789196	9999	0.315438155960339	1.11751796494181
S10838	0.0941919202627757	0	0.824956271697114	0.0198522914687835	0	0.0609995165713268	9999	0.303608391694027	1.12763818769739
S10844	0.179745066922362	0.00437764527751546	0.74532568995222	0.0150806661542481	0	0.0554709316936541	9999	0.29677293745878	1.12282128650929
S10845	0.113932023111209	0	0.788321727851928	0.0176728383449821	0	0.0800734106918813	9999	0.306847789884724	1.12302860771923
S10846	0.276727075509489	0.0216547976118457	0.645946827124584	0.00876525968461427	0	0.0469060400694672	9999	0.349431620258762	1.0715241093184
S10853	0.129685623953367	0.062888300333897	0.670754494553158	0.0384144756504845	0	0.0982571055090942	9999	0.307779938413525	1.11300449313846
S10854	0.197289591306784	0	0.733777806376881	0.0128856457531339	0	0.0560469565632005	9999	0.34484124900198	1.08298184692765
S10865	0.102090542636622	0	0.782495831215006	0.0142781098714549	0	0.101135516276917	9999	0.319657325641695	1.11561527588296
S10866	0.136814004267933	0.0222119627310696	0.740644409841072	0.0204858258832637	0	0.0798437972766619	9999	0.309878054574604	1.11583858722751
S10869	0.0240160867467848	0	0.828753931133751	0.0253722358428306	0	0.121857746276634	9999	0.303024835268768	1.13815773964469
S10873	0.122781058004037	0	0.75079811712448	0.0271191114695537	0	0.0993017134019296	9999	0.299101712115815	1.12660409395488
S10876	0.157998064535664	0	0.725541935270417	0.0286425433361515	0	0.0878174568577676	9999	0.324470312595951	1.101364058775
S10883	0.171000303400737	0	0.671062878135475	0.0254965850030399	0	0.132440233460748	9999	0.319352122714057	1.10785126048585
S10885	0.148018090352873	0.193460229126712	0.539746072586147	0.0404233441003276	0	0.0783522638339405	9999	0.337152291496299	1.08051928362648
S10893	0.131642761133904	0	0.744102414775774	0.0234163190229475	0	0.100838505067374	9999	0.31885220071173	1.11060086157807
S10895	0.0829517128852428	0	0.794156966875523	0.0167125090023848	0	0.10617881123685	9999	0.301204183808	1.132705847812
S10902	0.186536539964124	0.0113235828095709	0.714852434240218	0.0302121509524346	0	0.0570752920336517	9999	0.329305534744039	1.09248704957518
S10903	0.0892720002124618	0.0992668739878797	0.6755724021248	0.0374477230794586	0.000284684579125407	0.098156316016274	9999	0.314466546007113	1.11066639476948
S1092	0.0870095437980156	0	0.793805347243118	0.0177591038907918	0	0.101426005068074	9999	0.293862910567958	1.13762768900441
S10925	0.160873134302298	0	0.7489343837519	0.0176037615753081	0	0.0725887203704931	9999	0.309418517008903	1.11500781053935
S10927	0.0824667806601305	0.125631873956976	0.66047856687085	0.0217527938200927	0	0.109669984691951	9999	0.331071307421216	1.10069376741332
S10936	0.109016627579681	0	0.791688906594883	0.0186952660666639	0	0.0805991997587716	9999	0.323080653725719	1.11031304466536
S10945	0.150083634670027	0	0.720532229714352	0.0143487283526305	0	0.11503540726299	9999	0.338118522255886	1.09565320172533
S10947	0.0720285591382019	0.156767344678456	0.63396644011779	0.0503899397019108	0	0.0868477163636412	9999	0.293069539948692	1.12383410298407
S10949	0.184246734543371	0.0572986789322498	0.691898699224761	0.0216205543011027	0	0.0449353329985156	9999	0.299511132411592	1.11582172011256
S1095	0.0179085308853747	0	0.815385858657965	0.035870808558653	0.00169064944271857	0.129144152455288	9999	0.307873426906737	1.13247323770142
S10961	0.0691574342536767	0	0.826703211556044	0.0306513486706819	0	0.0734880055195979	9999	0.308134709007886	1.12505518523773
S10969	0.159087287089137	0	0.755368630148253	0.0224117242658409	0	0.0631323584967696	9999	0.314682744854866	1.10970729057516
S10972	0.163676641745099	0	0.751289834071631	0.0162445084148239	0	0.0687890157684462	9999	0.332545251712248	1.09623846827355
S10973	0.0629011224488335	0	0.793035913940371	0.0193277106903984	0	0.124735252920397	9999	0.342178870466282	1.10203811239992
