B_cells,Monocytes_CD14.CD16.,Monocytes_CD16.CD14.,NK_cells,Neutrophils,T_cells_.CD4..,T_cells_.CD8..
mix_1,0.465465290780787,0.125658967496309,0,0.0682277056020515,0.227275103685864,0,0.113372932434988
mix_2,0.449619440042584,0.174753810092281,0,0.0589045571316494,0.23064804092299,0,0.086074151810496
mix_3,0.48580356505005,0,0,0.0875255661064646,0.174884214341168,0.0732490607783212,0.178537593723995
mix_4,0.523652535274695,0,0,0.0922291894988541,0.203939316596049,0.0251985593794687,0.154980399250933
mix_5,0.50674670422851,0,0,0.095581239830791,0.197793666426392,0.0342482163642905,0.165630173150016
mix_6,0.510473652836609,0.0356399773669903,0,0.0846090704434759,0.217825310020529,0,0.151451989332395
mix_7,0.517367872980753,0,0,0.0998574679269459,0.189450829551666,0.0369251611364843,0.156398668404151
mix_8,0.524306915927411,0.0702775255621318,0,0.0730096329880003,0.221656910027102,0,0.110749015495354
mix_9,0.497804003439404,0.0477037861807135,0,0.0879938590498389,0.220281330610431,0,0.146217020719612
mix_10,0.536768264696418,0,0,0.0893179680434322,0.196262618663367,0.032134472135343,0.145516676461439
mix_11,0.45883355930838,0.165233089378853,0,0.0607294098462026,0.228223980008787,0,0.0869799614577768
mix_12,0.472298163492324,0.0989048680644802,0,0.0640560781327781,0.224185191993514,0,0.140555698316904
mix_13,0.539424645483445,0,0,0.109241379879525,0.192732817739631,0.0266246463081304,0.131976510589268
mix_14,0.538788581422289,0,0,0.0936240239297215,0.195051090999893,0.0329593926658344,0.139576910982261
mix_15,0.508863440966025,0,0,0.123263760399106,0.182132932660189,0.0428123136018725,0.142927552372808
mix_16,0.50607256308252,0,0,0.0875137107072112,0.194380507823706,0.045641093286642,0.166392125099921
mix_17,0.526264310693671,0,0,0.103762980589267,0.154147630209837,0.0826997744693553,0.133125304037869
mix_18,0.457912217108031,0.186074588390399,0,0.0531269945598268,0.231185030472887,0,0.0717011694688553
mix_19,0.528074251176225,0.0307874499689273,0,0.0868668258927027,0.218055132471621,0,0.136216340490524
mix_20,0.450558510646545,0,0,0.0923837000389846,0.15890664130945,0.0981269147932776,0.200024233211742
mix_21,0.511620011702618,0,0,0.0892326568515828,0.189866439378993,0.0443794416259305,0.164901450440875
mix_22,0.541510110928396,0.0109989181675208,0,0.101335692313036,0.218681764239406,0,0.127473514351641
mix_23,0.547622862874076,0.0128639420413362,0,0.0885047337489946,0.216057975595842,0,0.134950485739751
mix_24,0.446783104548805,0.206399867477352,0,0.0598410618982032,0.233122648944547,0,0.0538533171310923
mix_25,0.503218770219744,0.0207680700324595,0,0.0741075229807336,0.213776917866268,0.0103049828662184,0.177823736034577
mix_26,0.441513519989437,0,0,0.109168628208879,0.166922516662943,0.0811742787446934,0.201221056394047
mix_27,0.505939575948784,0.14397450978328,0,0.0819975031757877,0.232905196139812,0,0.0351832149523363
mix_28,0.466315144371852,0,0,0.0961823544412435,0.160531523999455,0.0897200744491313,0.187250902738318
mix_29,0.51340656770128,0.0235639958367047,0,0.0884273356511293,0.217979399471583,0,0.156622701339303
mix_30,0.524412442303209,0.0115937264009351,0,0.0880152444647669,0.21724434630681,0.00682094061724967,0.151913299907028
mix_31,0.513495848179904,0.028749809619143,0,0.0800457503723245,0.216835798424442,0,0.160872793404186
mix_32,0.509943545193931,0,0,0.0899244603554391,0.201485942960378,0.0327202174091271,0.165925834081124
mix_33,0.516828974073244,0.0496313825027083,0,0.0824808558550035,0.219800386269523,0,0.131258401299521
mix_34,0.45922526548951,0.144936151112361,0,0.0635301739051773,0.22716655476598,0,0.105141854726971
mix_35,0.50003551102718,0.0575653578821003,0,0.0812865348622316,0.220039450261409,0,0.141073145967079
mix_36,0.522859887113818,0,0,0.0929687388960909,0.188835865571311,0.0406199281734382,0.154715580245341
mix_37,0.52445455849191,0,0,0.0912991555624483,0.192951523928071,0.0398540972810664,0.151440664736504
mix_38,0.461072432126981,0,0,0.0982716003600857,0.171320837096573,0.07999583622884,0.18933929418752
mix_39,0.508571695281836,0,0,0.115014730479493,0.176995911888351,0.0499694100145885,0.149448252335731
mix_40,0.523408535149025,0.0382193295310839,0,0.0825684316355112,0.217170756437285,0,0.138632947247095
mix_41,0.474339780290653,0.107440340009347,0,0.0742139107225454,0.224919167840741,0,0.119086801136713
mix_42,0.49526529473545,0,0,0.0983381635970316,0.162101296392746,0.0788290425116752,0.165466202763096
mix_43,0.480816568534193,0,0,0.0946090512569764,0.197466469468783,0.041547851932163,0.185560058807884
mix_44,0.484526168150902,0,0,0.0925855127910306,0.191695101573524,0.0495001993394528,0.181693018145089
mix_45,0.500486939498278,0.00113235410186582,0,0.0725415689640697,0.212141273411745,0.0295674590652618,0.184130404958778
mix_46,0.480133454393849,0,0,0.0947310157950045,0.176120877203107,0.0669792194463897,0.18203543316165
mix_47,0.523928851916669,0.0370561029793661,0,0.0817198320209418,0.216324389193993,0,0.140970823889029
mix_48,0.495379175107892,0.163820209469757,0,0.0823856256135347,0.234602801757575,0,0.0238121880512414
mix_49,0.520782183046864,0.067463464228576,0,0.0852949087393922,0.224871787250571,0,0.101587656734596
mix_50,0.496469206492371,0,0,0.0833716157870803,0.172472117572691,0.0730270331256469,0.17466002702221
mix_51,0.504509690802069,0.113369653192251,0,0.0852577118153447,0.228751770605216,0,0.0681111735851187
mix_52,0.512719647028807,0,0,0.111434437128427,0.168942848363653,0.0586573727366111,0.148245694742501
mix_53,0.522562248786359,0.0755441132362108,0,0.0847310099815243,0.225059334371546,0,0.0921032936243589
mix_54,0.497579194124354,0,0,0.0979748618476703,0.162752820190705,0.0827179790132683,0.158975144824002
mix_55,0.518552803400839,0.0720468807416915,0,0.0819959510039415,0.223987456041385,0,0.103416908812143
mix_56,0.501089663951282,0,0,0.0781459899754712,0.196064467742983,0.047556303396198,0.177143574934065
mix_57,0.48285964866385,0.062723197783527,0,0.0793213830946187,0.220118260823113,0,0.154977509634891
mix_58,0.502776181595837,0,0,0.0967317695524373,0.196775644091761,0.0348743602702556,0.16884204448971
mix_59,0.474047969045091,0.0948705026237276,0,0.0703585240720502,0.224940974124485,0,0.135782030134646
mix_60,0.541772615320972,0,0,0.0864456900339968,0.207845342292778,0.018195768088285,0.145740584263968
mix_61,0.475819359368103,0,0,0.0852216460428069,0.156081162192759,0.100300556943495,0.182577275452836
mix_62,0.484693374183283,0,0,0.0979842133014539,0.169148953580292,0.0725037728519813,0.175669686082989
mix_63,0.48580775101141,0.0756677780530319,0,0.07348958121306,0.221306419371985,0,0.143728470350512
