Bcells	CD4_Tcells	CD8_Tcells	Endothelial	CAFs	Macrophages
Mix_1	0.191983988836311	0.268293078559035	0.264817735005053	0.083506299015803	0.0661555051883903	0.125243393395407
Mix_2	0.257329435410833	0.304526198904508	0.243969590722626	0.0747451536580883	0.0552636846138362	0.0641659366901084
Mix_3	0.162470213126985	0.306224078502174	0.326948364892577	0.0763546254353576	0.0620710387973626	0.0659316792455439
Mix_4	0.185777340691691	0.337995750583202	0.301775516601636	0.0719864553570807	0.0571126485003905	0.0453522882659998
Mix_5	0.324775695353872	0.259707468424807	0.273803906930996	0.067486327032384	0.0471872852758141	0.027039316982126
Mix_6	0.248507989904182	0.213500188242297	0.242674157328133	0.0835278564292091	0.0673953888103111	0.144394419285868
Mix_7	0.208849540732081	0.357022829854009	0.281233406813692	0.0684540072827215	0.0535192891552465	0.0309209261622498
Mix_8	0.259156260610091	0.325741548938804	0.187684707515556	0.0780651768442693	0.0605335550648518	0.0888187510264272
Mix_9	0.2426517036024	0.303884063016494	0.26514323150556	0.0731778065881378	0.0568600687368851	0.0582831265505233
Mix_10	0.28954307917845	0.229866038444289	0.247580210684198	0.0797122543965997	0.061418808671052	0.0918796086254115
Mix_11	0.22380345293967	0.353025469372917	0.256002488511939	0.069951741110552	0.0531333146539142	0.0440835334110079
Mix_12	0.141264969201461	0.304646544729839	0.292979018351216	0.0833942910277151	0.0673729295263873	0.110342247163382
Mix_13	0.294770637339791	0.28093493616954	0.249217064174777	0.0721424852276231	0.0540030296306596	0.0489318474576098
Mix_14	0.153836701349459	0.371487410534601	0.333091726158413	0.0670883615518591	0.0535000112273988	0.0209957891782685
Mix_15	0.185532178904225	0.36983245700959	0.259956599945582	0.0746368251191308	0.0581143297657462	0.0519276092557257
Mix_16	0.241567703620554	0.321755795210938	0.229843451066957	0.0758403627452858	0.0604283502145674	0.0705643371416977
Mix_17	0.200487256630802	0.354168088729469	0.268517835628765	0.0723325944123972	0.0562996427393599	0.0481945818592067
Mix_18	0.191047646888955	0.3933272371665	0.22417103808091	0.0730943597909274	0.057304323412822	0.0610553946598858
Mix_19	0.179834607681623	0.262608752741878	0.285828968264118	0.0842006549938348	0.070315321998726	0.117211694319821
Mix_20	0.262485312704681	0.281215514463386	0.228510631239503	0.0789879189356976	0.0602755196866149	0.0885251029701183
Mix_21	0.258380874723235	0.271845476152852	0.211264741921088	0.0808875905577022	0.0645089757967022	0.11311234084842
Mix_22	0.181361342178159	0.262956858647286	0.26987908581269	0.0825670529960794	0.0710453066694063	0.132190353696378
Mix_23	0.301140270929038	0.299425174706567	0.219109983577404	0.0717604757949783	0.0517002612355796	0.0568638337564326
Mix_24	0.0976489146450404	0.412044383331975	0.250857724984426	0.0789272451078464	0.0725353241395848	0.0879864077911275
Mix_25	0.282175037576307	0.313867019205622	0.255431313371026	0.0698088520782146	0.0499084949775389	0.0288092827912911
Mix_26	0.233784514781705	0.351808487801868	0.243715257355488	0.0721243418896109	0.0547118876734127	0.0438555104979146
Mix_27	0.294085946973199	0.267126981438016	0.187265484022168	0.0828643321962951	0.065287572486561	0.103369682883761
Mix_28	0.226155317972046	0.284745975103437	0.243654229905316	0.0806294750080137	0.0631222531125569	0.10169274889863
