B_cells	T_cells_.CD4..	T_cells_.CD8..	Endothelial_cells	Fibroblasts	Macrophage
A	12.3106206206848	12.3305501175387	11.7247482707117	13.0611273682185	12.3843054468446	17.2015097012189
B	12.7040167658325	12.7882216409058	12.0554242568269	13.4796153882814	13.502526690301	17.5338652183199
C	11.6485051576205	17.1964277110411	14.8753704778732	12.894325846588	11.002206243015	7.85973915694454
D	12.016618862912	17.2170399878041	15.142260759422	12.6264073250069	10.3588243773003	7.95625617240176
E	10.8578001167295	15.0458318062421	14.425015087915	12.2577368054952	11.7175364815783	9.8796769219916
F	9.00872017953105	11.096223852559	11.732511195802	11.8915906090182	10.9237925887536	12.9374052859902
G	9.84790824198268	8.65889302224651	7.75371172631091	11.3583639166943	11.6409653794992	20.0508521880058
H	12.2190364576345	9.91744091165461	9.41975332316707	17.3753404695154	17.7341061209034	25.7027438186484
I	11.9016742876001	9.72825159593348	9.07742131689773	16.9162192146481	16.5438808301315	25.5949482449935
J	12.0202871205124	18.4443503748599	15.740314462443	13.5501377702309	10.8645698096713	5.77073699504392
K	12.4609175080465	18.1232824808345	17.6931510536261	14.5481433057802	12.4985797238851	6.30609029263488
L	12.0504600715418	18.0423049693358	15.8888015054915	15.5791621616222	13.3983548106894	9.53757603996314
