Mixture	Chondrocyte.articular	B.cell.naive	B.cell.memory	Monocyte.CD14	NK.cell.CD56	Endothelial.large.blood.vessel	Endothelial.microvascular.mammary.or.endometrial	Endothelial.microvascular.non.reproductive	Epithelial.cell.mammary	Epithelial.renal.cortical	Epithelial.respiratory	Fibroblast.cardiac.ventricle	Fibroblast.of.arm	Fibroblast.of.lung	Fibroblast.of.the.aortic.adventitia	Fibroblast.or.papilla.dermal.cell	Hair.follicular.keratinocyte	Macrophage	Mature.neutrophil	Melanocyte.of.skin	Myometrial.cell	Osteoblast	MSC.like.pluripotent.cell	Myocyte.regular.cardiac	Smooth.muscle.cell.aortic	Smooth.muscle.cell.bronchial	Smooth.muscle.cell.of.bladder	Smooth.muscle.cell.coronary.artery	Smooth.muscle.cell.pulmonary.artery	Smooth.muscle.cell.of.trachea	Smooth.muscle.cell.uterine	T.Cell.CD4	T.cell.CD4.memory	T.cell.CD8.memory	P-value	Correlation	RMSE	Absolute score (sig.score)
Mix_1	0.0422928667200071	0	0.229298734854853	0.081899300893474	0.127670624927484	0	0.0222824234852633	0	0	0	0.0282898154581075	0.0238428563519159	0.0394414177057872	0.152114381507866	0.0101467313701928	0.00388412680013054	0.0278429651195426	0.0298325415174567	0	0.000985433432729297	0.0334588184824632	0	0	0.0371896476839666	0	0	0	0.0800670678073924	0	0.00472808609256305	0	0.108011535116148	0.062653237592059	0	9999	0.412261263509298	0.911579951822851	1.1459326129194
Mix_2	0.0550415234305918	0	0.243707264260995	0.0408954618620106	0.113518697171082	0	0.012818647778572	0	0	0	0.0408957403321503	0.0198346194499751	0.0324219460745663	0.137554432128988	0	0.0175564014440029	0.036024629429758	0.0194869827952553	0	0.00490103442116427	0.0245081739865442	0	0	0.0312904042017063	0	0	0	0.0779156898662755	0	0	0	0.0681546458983982	0.143082901518007	0.0109644415601571	9999	0.391716478363853	0.920766173860041	1.1305736376102
Mix_3	0.0535923666548722	0	0.209327810762807	0.0386822773260589	0.147896976803801	0	0.00979465279665666	0	0	0	0.0222903605158494	0.0287521447884008	0.0308915152706635	0.140086490615276	0	0.015305444438501	0.0383744843494577	0.019031030621744	0	0.00228295131854404	0.0209010213605442	0	0	0.0336917122052726	0	0	0	0.0930445102347277	0	0	0	0.123577771766624	0.0941020752412817	0.0124919409222338	9999	0.398277925350126	0.917786114022684	1.13411753799332
Mix_4	0.0502712412352378	0	0.206286345737614	0.0258920937398714	0.134218753080313	0	0.0149535285033868	0	0	0	0.0497650643014384	0.0225348806940105	0.0308333739213524	0.131861425419519	0	0.0205103587503011	0.0323952398150642	0.0137009552245347	0	0.00707526631669696	0.0269174994112584	0	0	0.0339176540711229	0	0.00320333282145657	0	0.0682147412419185	0	0	0	0.0782502711754531	0.146486398573372	0.0470732548212651	9999	0.394725247231517	0.919238219748368	1.14436167885519
Mix_5	0.048513910046461	0	0.298261520623095	0.0142507457473302	0.146931022222183	0.00341834875155965	0.0137600786369353	0	0	0	0.0304647845929596	0.0306528118251776	0.0296748607878005	0.144167916671569	0	0.0176343881279017	0.0338669863499785	0.0128044518574907	0	0.00397006153721159	0.0238112782207681	0	0	0.0336415827740265	0	0	0	0.0759999602170888	0	0	0	0.119305329691576	0.0651079085570695	0	9999	0.392887548065905	0.92018048434817	1.14623794723818
Mix_6	0.0437358702283434	0	0.259844805541146	0.089038606943001	0.104993454753195	0	0.0208039101691358	0	0.000927073544525824	0	0.0337390865305208	0.0272489072130689	0.0341607885834664	0.142694857066403	0.0125824939763444	0.0058571748930532	0.0282308359008073	0.0349607337034108	0	0.00138288456471354	0.0332691871163817	0	0	0.0372122134415212	0	0	0	0.0747909296011715	0	0.005672119859789	0	0.107402471023046	0.025578157831221	0.00255583808612676	9999	0.401326555563904	0.917079209367637	1.12668240057039
Mix_7	0.0553551318102183	0	0.221839786546985	0.0157125783138945	0.0948619897561655	0	0.0147385123695356	0	0	0	0.0484964464656968	0.0198819611688061	0.0275599273448362	0.129038977370586	0	0.0201834821595239	0.0347680487848884	0.0130784483478057	0	0.00461461678209641	0.0269089200179718	0	0	0.0322250725298864	0	0.00836007645913772	0	0.0656722830002515	0	0	0	0.0727890080770856	0.167018670947283	0.0643784282243208	9999	0.389342088238537	0.921670287571398	1.13748236647697
Mix_8	0.057728173798015	0	0.244520377108051	0.059167506656767	0.0364096420734188	0	0.0125255578337053	0	0	0	0.040761890111825	0.0210477347243444	0.0301459793736446	0.142396452797634	0	0.014623029734155	0.0327975128208527	0.0263506120390345	0	0.0044770317183443	0.0289644237652001	0	0	0.0295088799577746	0	0	0	0.0783068993930727	0	0	0	0.0479920229113431	0.186534660126786	0.0390618657000191	9999	0.389199349455762	0.922111018393148	1.13332025264399
Mix_9	0.0515701551514412	0	0.240241856775267	0.0348045268302188	0.11607363671579	0	0.0157270157931459	0	0	0	0.0481512723257405	0.0215267356049828	0.0302231918589902	0.13182502985039	0	0.0186142731405389	0.0327836513549145	0.0185756615336189	0	0.00503656360255577	0.02576364280705	0	0	0.0326137797462335	0	0.00674465159915614	0	0.0695374833551998	0	0	0	0.0778762404677592	0.125556523340416	0.035062931110541	9999	0.391212746431367	0.920892674406338	1.13830882296395
Mix_10	0.0535801903384696	0	0.28503853656232	0.0606051551910621	0.0966939573358229	0	0.0158316508036769	0	0	0	0.03134272705649	0.029153068811515	0.0291543641435039	0.1399466451135	0.0064014877593874	0.0103551417229038	0.0333686821224655	0.0255681118583145	0	0.00253392113446256	0.0280929386601203	0	0	0.0333494686264034	0	0	0	0.0806110173580363	0	0	0	0.10682227323318	0.0539410573997595	0.00759833619944703	9999	0.391294624527548	0.92138256195869	1.12998873143084
