Mixture	B_cells	Monocytes_CD14+CD16-	Monocytes_CD16+CD14-	NK_cells	Neutrophils	T_cells_(CD4+)	T_cells_(CD8+)	P-value	Correlation	RMSE	Absolute score (sig.score)
mix_1	0.139077057823636	0.817100755033656	0.0249048574938031	0.0322703287609961	0	0.149804127754315	0.299775096812554	9999	0.555523758805075	0.919573230388444	1.46293222367896
mix_2	0.106621965742597	0.960742877970062	0.0161163753192734	0.00393557250824172	0	0.102204984741189	0.270785983698876	9999	0.551325540325773	0.928107074871601	1.46040775998024
mix_3	0.350121285643881	0.286976857191575	0.0114953811554643	0	0	0.461270156143589	0.338728920902943	9999	0.569275356943712	0.899352729096276	1.44859260103745
mix_4	0.347943764907489	0.48881586020921	0.0192580516088472	0.0155146942225659	0	0.309322431717863	0.277283106091555	9999	0.565741706092067	0.90201646492873	1.45813790875753
mix_5	0.293601708719336	0.455370142327713	0.0206587937250062	0.0151711933483945	0	0.316763109052689	0.351177077186056	9999	0.567255354935023	0.901147386554514	1.45274202435919
mix_6	0.2607409603069	0.61195727148624	0.0364851592734603	0.0144961784948706	0	0.247509759693607	0.286948579502452	9999	0.560056552141577	0.909898752515929	1.45813790875753
mix_7	0.44409641363505	0.35012514684141	0.027665318705028	0.0282376885563941	0	0.348007097468166	0.252353048544925	9999	0.564878996862689	0.901732479856236	1.45048471375097
mix_8	0.336925766438497	0.69256718465267	0.0310101122334012	0	0	0.208744863696834	0.187589177996744	9999	0.556196132594056	0.914053280358893	1.45683710501815
mix_9	0.173059771982412	0.65927639428786	0.032738070634619	0.0218407018605877	0	0.24745310531628	0.329143327975472	9999	0.559450757603593	0.912331228773114	1.46351137205723
mix_10	0.482360780510263	0.409471026865892	0.0296957767046159	0	0	0.334815273470613	0.188969422750352	9999	0.561665360397652	0.904497908012684	1.44531228030173
mix_11	0.141888507436217	0.89655203888091	0.023775179345493	0.000892686254819224	0	0.122975635243664	0.266876487905116	9999	0.553224487668956	0.92401800610785	1.45296053506622
mix_12	0.118774774663229	0.786046817968338	0.00909202630905628	0	0	0.227189267415946	0.311639138002625	9999	0.554596371763008	0.920040418437176	1.45274202435919
mix_13	0.529045927389438	0.344399322976441	0.0310090459956171	0.0513194910212266	0	0.318921483399189	0.178932196964008	9999	0.562993914531399	0.902651283089772	1.45362746774592
mix_14	0.530018678203102	0.373980973848802	0.0298534207118116	0.00790174484925626	0	0.307565464993115	0.195817189130028	9999	0.562315962852267	0.903317284300316	1.44513747173612
mix_15	0.482327752986436	0.2106785350818	0.0618070360689219	0.0580229450656006	0	0.339291573575684	0.29180458991076	9999	0.567440399275446	0.899267874211612	1.4439324326892
mix_16	0.320071780040002	0.434896126170143	0.00964501800931754	0.000627406678694645	0	0.358172076576943	0.32146893171052	9999	0.563268815378786	0.904966295820968	1.44488133918562
mix_17	0.720922705263493	0.0278758901176439	0.0639581887303602	0.0170901519401173	0	0.434736697484828	0.154049439484136	9999	0.572522317976173	0.894218016113475	1.41863307302058
mix_18	0.139307407471552	1.00603755589241	0.0150229064809932	0	0	0.0828481194438733	0.229499813785525	9999	0.550614632519312	0.929665741856794	1.47271580307435
mix_19	0.312247763284546	0.587831688385983	0.0404856383862749	0.0172298855686062	0	0.225756294458946	0.261586201651759	9999	0.559867925329206	0.909187181001099	1.44513747173612
mix_20	0.330021708131628	0.0961944625585358	0.0377871690847259	0	0	0.51552060538426	0.451731066336414	9999	0.57428119512134	0.897195263198285	1.43125501149556
mix_21	0.393999779052188	0.377378356009331	0.0137043510900517	0.0086227155094977	0	0.359923448231532	0.292159793741138	9999	0.56473961883846	0.902536210576651	1.44578844363374
mix_22	0.371928590062814	0.549340374446005	0.0294134238150613	0.042302135029984	0	0.24052948905605	0.221467841700937	9999	0.564441095273905	0.903350538842192	1.45498185411085
mix_23	0.394953086871794	0.582112878021511	0.0150948297780581	0.00111226491821804	0	0.266548360621982	0.199735098057832	9999	0.561787156417707	0.906103069926056	1.4595565182694
mix_24	0.0848173831495957	1.05208600871687	0.0223992442709215	0.0264959426091387	0	0.0428763267271514	0.244084219723462	9999	0.549107617487624	0.933868729696961	1.47275912519713
mix_25	0.163241867155801	0.630552133744081	0.0199568908604909	0	0	0.333780922590669	0.310708319415514	9999	0.560260710682188	0.9113717635789	1.45824013376655
mix_26	0.259583073289486	0.127493407733247	0.0715072534564369	0.0369236535244262	0	0.517412979211858	0.411141651823479	9999	0.570293600871844	0.901276915017217	1.42406201903893
mix_27	0.352267898646156	0.811354613317063	0.0311025284941709	0.0751649605505168	0	0.0636829689127634	0.132788161774783	9999	0.552536167681136	0.920178131567833	1.46636113169545
mix_28	0.419624944395109	0.0933782615269268	0.0413607772447179	0.00185643623859464	0	0.501545091637144	0.366455355779982	9999	0.573864909083751	0.895949611732513	1.42422086682247
mix_29	0.245062821495418	0.595735852934497	0.0369026984886352	0.0231228157975855	0	0.269003199854872	0.286542293543416	9999	0.560980726888945	0.909035770472313	1.45636968211442
mix_30	0.275411161757131	0.576174846571997	0.0373075618302999	0.0149619904795938	0	0.254723060365819	0.301829138975398	9999	0.561459186761011	0.907895654555274	1.46040775998024
mix_31	0.235744729285294	0.629367079575715	0.0300577420591383	0	0	0.281667653159212	0.284238248617822	9999	0.560095026889564	0.910396877737139	1.46107545269718
mix_32	0.302894433954536	0.486078445346273	0.0148024279711472	0.0209696450399689	0	0.351972200106481	0.278655360834744	9999	0.565164912347912	0.903284295503466	1.45537251325315
mix_33	0.275133827562414	0.645586046962284	0.0359498930826391	0.0236280772397959	0	0.215720060320657	0.264825356152015	9999	0.557747179394162	0.91246883831611	1.46084326131981
mix_34	0.109598158245393	0.877018279745547	0.015120466109281	0.0190000025748114	0	0.151367531256268	0.28287741617955	9999	0.553020003687631	0.923988236682993	1.45498185411085
mix_35	0.216304554530206	0.677421963248987	0.0334567204760145	0.00844372210095758	0	0.20812191488964	0.310947964899362	9999	0.559122227535139	0.912275057356799	1.45469684014517
mix_36	0.444688272020624	0.353000730525667	0.022970926039668	0.0162250278309155	0	0.368713855185069	0.236165234836333	9999	0.564848696185143	0.901783353125346	1.44176404643828
mix_37	0.426371098648309	0.407968639058546	0.0178525873475637	0.00154488921759364	0	0.366963368377845	0.22508786098388	9999	0.563410482811809	0.90342092215269	1.44578844363374
mix_38	0.299243721390554	0.208842633346814	0.0207783235809494	0.00621241686002716	0	0.500684390170606	0.406002561089326	9999	0.570880686400225	0.899481413765517	1.44176404643828
mix_39	0.504957884668909	0.202023110211499	0.0463776138417676	0.0521573748887987	0	0.371773838765412	0.256886012239509	9999	0.5689548058881	0.897675715387433	1.4341758346159
mix_40	0.288184623937013	0.639430965672631	0.0366933325974348	0	0	0.245498284231595	0.245468022047523	9999	0.559082309388381	0.910902999605753	1.4552752284862
mix_41	0.173978417262407	0.780745254507939	0.0237609825674435	0.0301941927332166	0	0.181784474986061	0.269093196212329	9999	0.554620989546916	0.919256120978097	1.4595565182694
mix_42	0.533880006183267	0.111191789372147	0.044621881156602	0.0160752901355751	0	0.463679659739348	0.269417397848259	9999	0.572652798252031	0.895097993317237	1.4388660244352
mix_43	0.166643625261977	0.466104432692974	0.0262321424826746	0.00666460098805551	0	0.357634176072364	0.434961156268509	9999	0.566488228942333	0.904073931988618	1.45824013376655
mix_44	0.220681554511453	0.408397498352008	0.0170731648294617	0.00207676394084466	0	0.404107537945449	0.409222316803767	9999	0.564462795814173	0.905482939449474	1.46155883638298
mix_45	0.133331167455667	0.596122374566666	0.0200359099087146	0	0	0.364266996500858	0.347319004265276	9999	0.561430723252285	0.910394304952326	1.46107545269718
mix_46	0.325863419287624	0.270433809629796	0.0229864626258772	0.0186322366258036	0	0.403253754226183	0.400817054954846	9999	0.568512841868954	0.900426460179377	1.44198673735013
mix_47	0.296301262625591	0.658333844162793	0.0041718069517475	0	0	0.254448320474744	0.244882674542654	9999	0.55975328855936	0.910106806640247	1.45813790875753
mix_48	0.325271639163579	0.853406326855244	0.031595807282147	0.0885860804332143	0	0.0439773630113855	0.114835169201341	9999	0.551366369766319	0.922971395243729	1.45767238594691
mix_49	0.312541056363041	0.675405701503032	0.0360872456430991	0.0617301353069829	0	0.157007977165213	0.212209738129483	9999	0.558753680639273	0.9114823464059	1.45498185411085
mix_50	0.442846568061453	0.253653586655195	0.0205580271169451	0	0	0.468055450390172	0.253866017779086	9999	0.56912975500797	0.898346640627282	1.43897965000285
mix_51	0.326128584900176	0.768188765393564	0.0271432982996968	0.0547978828989148	0	0.110931164096185	0.174369140794446	9999	0.553426881387509	0.918411351300307	1.46155883638298
mix_52	0.583839113576826	0.146788572232452	0.037160896581422	0.0503156531759279	0	0.419563036511891	0.19703906853217	9999	0.571004891816309	0.895543626040313	1.43470634061069
mix_53	0.338978930090718	0.700218549766245	0.0312949452501735	0.0425667740344495	0	0.150612781085302	0.183897990701688	9999	0.557878476910465	0.912483442549712	1.44756997092858
mix_54	0.512517241890646	0.132128158946096	0.0410062503830435	0.0157361340224417	0	0.45190755627467	0.27494612231483	9999	0.572710452735767	0.894935117608424	1.42824146383173
mix_55	0.307160380479207	0.69599596331999	0.0310709713532948	0.046765529251906	0	0.154892690512488	0.223670983352508	9999	0.55879673043572	0.911732927103862	1.4595565182694
mix_56	0.277300248971152	0.471661222338568	0.00366706800077164	0	0	0.40852068486144	0.291488675085131	9999	0.562536594775025	0.906492645377104	1.45263789925706
mix_57	0.126077366069204	0.706959873285848	0.0180643365095873	0	0	0.263130815056706	0.348417478922277	9999	0.558474969425607	0.914601553961664	1.46264986984362
mix_58	0.306834884549515	0.424154952343284	0.0145860145332116	0.0219860768678457	0	0.34773078452432	0.321937711472614	9999	0.563964870825775	0.904380327049844	1.43723042429079
mix_59	0.133838216884959	0.756772774833671	0.0301141386625711	0.00364141830308804	0	0.200947672322421	0.334242297262685	9999	0.555097275925825	0.918894098963024	1.4595565182694
mix_60	0.436764921548188	0.48881101384026	0.024486844826296	0	0	0.310454748251298	0.185091546378625	9999	0.560081639921035	0.906800224642677	1.44560907484467
mix_61	0.467855692820103	0.0916192638785826	0.031659128240519	0	0	0.576601790504961	0.269080708568452	9999	0.574291189235613	0.895224852224719	1.43681658401262
mix_62	0.401261314700181	0.19670041917731	0.0268364823377963	0.0197998999604436	0	0.482477183529928	0.31853377513901	9999	0.57143526645846	0.897224695808581	1.44560907484467
mix_63	0.146558929420359	0.74674879178285	0.00812417320218541	0	0	0.238659325987509	0.318148913373651	9999	0.55715834544839	0.916182589305141	1.45824013376655
mix_64	0.310256982215659	0.698629455790275	0.0001114813454453	0	0	0.268807998757272	0.180434215657904	9999	0.557035698197293	0.913340591344849	1.45824013376655
mix_65	0.290051047966667	0.471751270788118	0.039219373999695	0.0378017691118371	0	0.286362561561851	0.334370494841227	9999	0.567351976147378	0.901066056213351	1.4595565182694
mix_66	0.324126508529684	0.781586800058589	0.0198550296361691	0.0562586737024404	0	0.108504049971888	0.1735553885373	9999	0.553618398176208	0.918401178269869	1.46388645043607
mix_67	0.515678606736083	0.142453785217211	0.0485489176635603	0.0392893546141996	0	0.41892470260179	0.269810973777846	9999	0.571454198936069	0.895829259372087	1.43470634061069
mix_68	0.274120545985632	0.252728949314014	0.072504718916746	0.0299264470117635	0	0.412515361049445	0.401929680281825	9999	0.567088227060419	0.902373130903008	1.44372570255943
mix_69	0.281462816485488	0.690969763084841	0.0322018812009259	0	0	0.217723677582511	0.233014374899382	9999	0.556411454392494	0.914446445185416	1.45537251325315
mix_70	0.520901340431058	0.525899969191271	0.0680848269721413	0.112752832980735	0	0.129438729245075	0.091907461452573	9999	0.556723185262547	0.909805881136647	1.44898516027285
mix_71	0.374356770480471	0.836808058710107	0.0294162659720138	0.0138726333072467	0	0.107076918007699	0.0979054058890284	9999	0.552682708833496	0.920530694984534	1.45943605236657
mix_72	0.629151058182019	0.238053635846227	0.0446249737518308	0.0274743155435439	0	0.358890362770072	0.134900715564329	9999	0.566143404397446	0.89893053151789	1.43309506165802
