B_cells,Blood_CD34._cells,Dendritic_cells,Eosinophils,Fibroblasts,Keratinocytes,Lymphatic_endothelial_cells,Macrophages,Monocytes,NK_cells,Neutrophils,Plasma_cells_CD138.,Platelets,Reticulocytes,Subcutaneous_Adipose,T_cells_CD3.,T_cells_CD4.,T_cells_CD8.,T_cells_Gamma_Delta,T_cells_Regulatory,Vascular_Endothelial_Cells
mix_1,0.0341173522188704,0.00165270210701677,0,0.114340775334845,0,0.0574046527015281,0,0,0,0.0174387133909532,0.143412526127825,0,0.010489591687843,0.311009162190902,0.20697233398759,0,0,0.0476646227734257,0.0554975674791991,0,0
mix_2,0.027179743035896,0.00941519068399794,0,0.119311977852966,0,0.0580730782141259,0,0,0,0.00297948147224251,0.156051250468756,0,0.0103820970090932,0.308191608632897,0.210300375274927,0,0,0.0377526712110094,0.0603625261440889,0,0
mix_3,0.0917675315060509,0,0,0.084843515262528,0,0.0584685766945515,0,0,0,0.00339749534451141,0.0877865140848706,0,0.010680151152795,0.316169586320891,0.188757469641028,0,0,0.118545143476566,0.039584016516208,0,0
mix_4,0.0833348351473327,0,0,0.0956146978612339,0,0.0560180176867466,0,0,0,0.00819296357671168,0.106716700518125,0,0.00949576457499101,0.31559278422769,0.196758087347237,0,0,0.0829499859520048,0.0453261631079265,0,0
mix_5,0.0756956425528331,0,0,0.0927444931538678,0,0.055167992857283,0,0,0,0.0199846891253161,0.101969939271561,0,0.0096913709011953,0.316600656249708,0.194892111322285,0,0,0.090007083643767,0.0432460209221853,0,0
mix_6,0.0635114175114516,0.00094195288143676,0,0.102094885630676,0,0.0585354541448698,0,0,0,0.0064460448563969,0.121329722300797,0,0.00942791655477782,0.313912169378958,0.200687495358881,0,0,0.0740691998681869,0.0490437415135673,0,0
mix_7,0.0988735201398275,0,0,0.0894085241437751,0,0.0506844604360694,0,0,0,0.0155393077829939,0.0961407627671596,0,0.0106627401061474,0.317314615695848,0.194500766647723,0,0,0.0822887966629109,0.0445865056175458,0,0
mix_8,0.0754078986844071,0.00343380464080843,0,0.10837795533882,0,0.0543515157275128,0,0,0,0,0.130034112807416,0,0.00916398640818906,0.313580672382059,0.206049261840558,0,0,0.045859831515087,0.053740960655143,0,0
mix_9,0.0480332432695356,0,0,0.105483523326265,0,0.0572957282851848,0,0,0,0.0214560443534732,0.124240950006246,0,0.0101511398097818,0.312988563011631,0.201706475306655,0,0,0.070240096491931,0.0484042361392978,0,0
mix_10,0.108735395255467,0,0,0.0923099877525954,0,0.0531717517001547,0,0,0,0,0.101309922800697,0,0.00992500590426496,0.316754545069846,0.197094674688721,0,0,0.0740264323888646,0.0466722844393881,0,0
mix_11,0.0316919893292536,0.00775454417225822,0,0.119403615233108,0,0.0582898615239444,0,0,0,0.00242141995774382,0.151851308120031,0,0.0102473503681131,0.308197613093176,0.209626473410612,0,0,0.041216282950912,0.0592995418408489,0,0
mix_12,0.0387992333373668,0.00837342169105073,0,0.110047103913635,0,0.0624332144530978,0,0,0,0.00161802433379445,0.137317091448543,0,0.00912560958936781,0.311314278397086,0.202436127421162,0,0,0.0686499577699395,0.0498859376449585,0,0
mix_13,0.108868528226699,0,0,0.0911910664270463,0,0.0447336771415328,0,0,0,0.0188746762799741,0.0977011681771673,0,0.0113403047952674,0.317342693027347,0.197163482124054,0,0,0.0637267662052445,0.0490576375956682,0,0
mix_14,0.111864484646565,0,0,0.091643917764337,0,0.051690231491672,0,0,0,0,0.100402116033745,0,0.0101663543445147,0.316663592740028,0.196727149759158,0,0,0.0728987975203133,0.0479433556996666,0,0
mix_15,0.095054134195722,0,0,0.0859484658982046,0,0.0453618502930498,0,0,0,0.0437239147940029,0.0900967490426123,0,0.0122439552265477,0.318095586554914,0.190581467947846,0,0,0.0761615750694187,0.0427323009776828,0,0
mix_16,0.0858810743013568,0,0,0.0916801512884614,0,0.0585156783989044,0,0,0,0.00379668635370207,0.100222503042074,0,0.00997505640010903,0.315868169548553,0.19352628420616,0,0,0.0981323264007809,0.0424020700598986,0,0
mix_17,0.15061472271966,0,0,0.0757316982754303,0,0.0453964450521982,0,0,0,0,0.0747513916968117,0,0.0126483160784134,0.319845599412025,0.188902936165626,0,0,0.0848882157092618,0.0472206748905739,0,0
mix_18,0.031958996245032,0.00981603019462055,0,0.120660221824794,0,0.0561227262077631,0,0,0,0,0.158203907449463,0,0.00935041711551127,0.309424683821501,0.213251367006003,0,0,0.0265897396465945,0.0646219104887184,0,0
mix_19,0.0749403481305181,0,0,0.10241141183084,0,0.0566270569126469,0,0,0,0.00307406149215396,0.120121814039411,0,0.00998428653512167,0.313900819080318,0.201342269677428,0,0,0.0667728960610289,0.0508250362405331,0,0
mix_20,0.0862309374117835,0,0,0.0767402675141296,0,0.0604577308209474,0,0,0,0.0115374863535478,0.0766634271150965,0,0.012853314984683,0.31697297104924,0.180869320669576,0,0,0.136850628567912,0.0365075218787105,0.00431639363437444,0
mix_21,0.0963299934404007,0,0,0.0895169784392584,0,0.0560447680183579,0,0,0,0.00163072822398731,0.0970954235628765,0,0.010223291179533,0.316607472108369,0.193897166496523,0,0,0.0948345424098561,0.0438196361208389,0,0
mix_22,0.0772378592878907,0,0,0.101638613312942,0,0.0504239705267515,0,0,0,0.0196525277329504,0.116260888297923,0,0.0104254687171315,0.314592932087528,0.201443676835393,0,0,0.0573685681299086,0.0509554950715817,0,0
mix_23,0.0887294550281971,0,0,0.101115927987937,0,0.0534282346779051,0,0,0,0,0.116255291297277,0,0.00939457914151662,0.314786363894251,0.203132627478661,0,0,0.0607613922778313,0.052396128216425,0,0
mix_24,0.0225543647967223,0.00469214569781871,0,0.123462608969728,0,0.053879398468995,0,0,0,0.0159467440437825,0.162816421650968,0,0.0104661239314245,0.309452263752381,0.216175133447792,0,0,0.0131646403695344,0.0673901548708543,0,0
mix_25,0.0588415793130659,0.00799541334734748,0,0.0991504061827059,0,0.0634163541266799,0,0,0,0,0.118249061852672,0,0.00766484009897599,0.314532240668148,0.197445103654003,0,0,0.0907626900835042,0.0419423106728954,0,0
mix_26,0.0674008664008794,0,0,0.0786898708516802,0,0.0568030859525225,0,0,0,0.0467671561459803,0.0801777927714012,0,0.013217761342889,0.317883800037278,0.180189219126872,0,0,0.127096594795344,0.0317738525751533,0,0
mix_27,0.0614076917685243,0,0,0.119523517682203,0,0.0444434615693811,0,0,0,0.0112944969625497,0.148333204353705,0,0.0123701581471296,0.309060740430927,0.214567011870454,0,0,0.00976291412650521,0.0692368030886196,0,0
mix_28,0.0976742393841127,0,0,0.0781787360860086,0,0.0563133963489646,0,0,0,0.0124943315615647,0.0768072211848043,0,0.0126736374803162,0.317119710047584,0.183100173864094,0,0,0.127816045724503,0.0375664636543229,0.000256044663725148,0
mix_29,0.0622462724168076,0,0,0.101741876663398,0,0.0577005662229011,0,0,0,0.0125294611332378,0.118485030768203,0,0.00961155397732916,0.313876696505829,0.199990071737241,0,0,0.0759420348875706,0.0478764356874813,0,0
mix_30,0.0704569940355275,0,0,0.100498369102478,0,0.0573304325693051,0,0,0,0.00834953818504058,0.116150571008221,0,0.00963571771344598,0.314273154994065,0.199826117815072,0,0,0.075704564044887,0.0477745405319572,0,0
mix_31,0.0637155180986785,0.00330846409695985,0,0.102186948174461,0,0.0594391731313796,0,0,0,0.000218855969702857,0.119954786514123,0,0.00916726334290777,0.313424771424519,0.200042513175333,0,0,0.0806483494318301,0.0478933566401048,0,0
