Mixture	B cells naive	B cells memory	Monocytes	NK cells resting	NK cells activated	Neutrophils	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells CD8	Macrophages M0	Macrophages M1	Macrophages M2	Mast cells resting	Mast cells activated	Plasma cells	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	Dendritic cells resting	Dendritic cells activated	Eosinophils	P-value	Correlation	RMSE	Absolute score (sig.score)
mix_14	0.416818051103228	0	0.31645627629985	0	0.0278313827124267	0	0.0446183972277279	0.0728976264894749	0.0251238735491111	0.269955353849454	0	0	0.0157489820954802	0.00834303351906462	0	0.0846950936247776	0.0250182943785222	0.0215807440418326	0	0	0.0317223307715933	0	9999	0.780986038436372	0.666529176320236	1.36080943966254
mix_15	0.363230523290395	0	0.176174882047086	0.112152495885383	0.0548076344541139	0	0	0.116012946502573	0.0177975075844555	0.409186052927177	0.00277375510193823	0	0	0.00636175667650135	0	0.0601956012150533	0.0117092384526145	0	0.00983806361193261	0	0.019241196851852	0	9999	0.713050483700542	0.712767476667201	1.35948165460108
mix_16	0.270316962697865	0	0.391002410129627	0	0.00872048444625245	0	0.175342002819965	0.136309121284219	0.00932864907148821	0.323912124840723	0	0	0.00978770662735699	0	0	0.0293908854021477	0.0066670242614833	0	0.0196848666290266	0	0.0179728451089292	0	9999	0.749771758422875	0.69550803896706	1.39843508331908
mix_17	0.386221625046337	0	0.0433656394643042	0	0.0171330521923688	0	0.0676750123574729	0.0512147703225659	0.0151856960558	0.218296284646697	0.0106456438852735	0	0	0.00619055819953527	0	0.0728571843155403	0.00894357668458822	0.0209168936734825	0	0	0.00618637993955677	0	9999	0.810766578267928	0.604065552274744	0.924832316783523
mix_18	0.0348942353638515	0.0182811092062389	0.911443726091855	0	0	0	0.0584270420034746	0.0235278311261239	0.0175427071712816	0.166018135727084	0	0	0.00536909298949912	0	0	0.0181306016255187	0	0.00356461334685079	0	0	0.0223110613458653	0	9999	0.763619331396782	0.65535773626417	1.27951015599764
mix_19	0.300901276389634	0	0.584183724697429	0	0.029853521166012	0	0.0563840503895726	0.104376946773848	0.00693468426416221	0.335406568222592	0	0	0.00736496756550326	0	0.00287946097332771	0.0439951707184907	0.0098964575126004	0	0	0	0.0203058329772494	0	9999	0.752246834298844	0.695612391760376	1.50248266165042
mix_20	0.082928702052678	0	0.0444961077175536	0	0.0380977598060032	0	0.136391261541081	0.0880918493978858	0.00826636556802389	0.394731075720432	0.00223170776286485	0	0	0.00388406737347183	0	0.014822129734482	0.00606905264492009	0.0143032135695021	0	0	0.00747203459214736	0	9999	0.745183725574328	0.669743904509277	0.841785327481047
mix_21	0.322683760234613	0	0.322195712839329	0	0.0203816163366999	0	0.122877078423322	0.147373415560121	0.00880065113215917	0.358870981826174	0	0	0.0120415232134023	0	0	0.0545049119816454	0	0	0	0	0.0145645588688456	0	9999	0.757889086210233	0.685747900440607	1.38429421041631
mix_22	0.35565990776914	0	0.550733657736182	0.0130625898220296	0.0444700613885781	0	0	0.134273956261512	0.00409680576360156	0.357348688595863	0	0	0.0137271028507877	0	0	0.0588616755933512	0.0152736410954242	0	0.00382260271341926	0	0.0219935232965425	0	9999	0.731921525427666	0.71061440836871	1.57332421288643
mix_23	0.385537228724133	0	0.603541696104719	0	0	0	0.0849038280568241	0.16321639302401	0.00734997717527871	0.170661144720428	0	0	0.00473040881775528	0	0.00238402568101572	0.0482128497092246	0.0032394156775351	0.00274970180162951	0	0	0.0245119213984004	0	9999	0.765219620834058	0.680895059661448	1.50103859089095
mix_24	0.00566559685876368	0.00341758494373762	0.904325294928523	0.0278302215098786	0.0152570893166228	0	0.00575354326459572	0.0445763153711571	0.011481020802747	0.138736351611579	0	0	0.000521356301874625	0	0.0115153419272075	0.00821937067601382	0	0	0.000495727865685469	0	0.0195556947966129	0	9999	0.766172976573272	0.647946925180804	1.197350510175
mix_25	0.0583157179661976	0	0.536123771071277	0	0.00450624087319756	0	0.186498243437456	0.115105235971256	0	0.216733952279008	0	0	0	0	0.00700466016746876	0.00837129668807542	0	0.020753304794468	0	0	0.0134450127659617	0	9999	0.745430805425203	0.693367210209761	1.16685743601436
mix_26	0.00648741430896228	0.0415492528963047	0.0566078837651558	0.0491786176126909	0.0852352602273504	0.00536760901107746	0.0977156597898154	0.172555589511328	0	0.301295797721949	0.00957734335977577	0	0	0.017192186771109	0	0.0165399915656922	0	0.00647150198432953	0	0.00746089735613609	0.00762155608986001	0	9999	0.69182843937891	0.722707441895155	0.880856561971537
mix_27	0.398689401677812	0	0.72759008705112	0.102866611157917	0	0	0	0.109814438591025	0.00876254112440238	0.115976774014676	0	0	0.0121676867368936	0	0	0.0481108486228918	0.0135630877472706	0	0.0120487016203404	0	0.0238837618787217	0	9999	0.740256152719847	0.69750532823341	1.57347394022307
mix_28	0.174618662870391	0	0.0519373198757622	0	0.0253519947518445	0	0.157809106481888	0.14764827057534	0.00488405360369498	0.328893138097003	0	0	0	0	0	0.0381673466931318	0.00203384414122665	0	0.0133867989101937	0	0.00504468298525407	0	9999	0.749710424189871	0.670018213530522	0.94977521898573
mix_29	0.201171585660554	0	0.596964453477913	0	0.0455200396136503	0	0.111825181401345	0.114581799274675	0.00820252502848508	0.330503678117223	0	0	0.00205018862682615	0	0	0.0316221976897106	0.00652690481359474	0	0.0547513575323138	0	0.0190587849198215	0	9999	0.727682855591035	0.713746835803783	1.52277869615611
mix_30	0.247183813786762	0	0.577116337604531	0	0.0344712435897612	0	0.0740176940922199	0.11383704760283	0	0.381081622849533	0	0	0.0126998936498051	0	0	0.0361477502963987	0.00494528909893393	0	0.0404229277303552	0	0.0247867485069414	0	9999	0.73618754711916	0.708070977746966	1.54671036880807
mix_31	0.195037951778444	0	0.621136792441631	0	0.0105617919415176	0	0.174204199489438	0.189102027507468	0.00924825268571819	0.184269371372635	0	0	0	0	0	0.0161800668392356	0	0.00973253601729823	0	0	0.0217820214221773	0	9999	0.748237850812463	0.697553314034649	1.43125501149556
mix_32	0.228978818091756	0	0.412782522014136	0	0.0513973478657962	0	0.153961947467309	0.141657403262145	0	0.307919208306317	0	0	0.00916698710273706	0	0	0.0336577060515823	0.00718023393728019	0	0.0521011859628189	0	0.0147853457847091	0	9999	0.732218173303401	0.709736116498585	1.41358870584659
mix_33	0.273430266432569	0	0.655077070884263	0	0.0352562455636253	0	0.0783452248979978	0.132772003120512	0.00313099752981474	0.247876575229224	0	0	0.00415803718656385	0	0	0.0432077993979413	0.0124657607939435	0	0.0440550481072686	0	0.021286932892417	0	9999	0.744364790709822	0.7013543631929	1.55106196203614
mix_34	0.0205367252050912	0	0.784473014837131	0	0.0230861292246377	0	0.0389381264279629	0.048366127767551	0	0.271184303510456	0	0	0	0	0.00845591533761608	0.00693593968371597	0.00102638806262544	0.00248574046670176	0.000760715420839791	0	0.0201868694194451	0	9999	0.745319488318862	0.678812392408598	1.22643599536377
mix_35	0.14452664643435	0	0.688590516763599	0	0.0459050269489819	0	0.0609585562686815	0.100181582710374	0.000789997777162318	0.408254335993829	0	0	0.00462097731278345	0	0.00159874202060293	0.0240610888100976	0.00444203635151171	0	0	0	0.0247588583379471	0	9999	0.731975894562666	0.706941920305256	1.50868836572992
mix_36	0.360740474871513	0	0.304408302186771	0	0	0	0.148297959939787	0.210036336535005	0.0267938912404155	0.20226658011837	0	0	0	0	0	0.0572249061280056	4.61879753834055e-05	0	0.0328762081309788	0	0.0122385644149369	0	9999	0.764893958986439	0.679372744593261	1.35492941154117
mix_37	0.339666162689416	0	0.349356236039024	0	0.0111297121179398	0	0.121625886424026	0.206630451113431	0.00303691060701016	0.220678959564609	0	0	0.000834059442697904	0	0.000478054294615689	0.0499128690969464	0.00890576809576137	0	0	0	0.018607002756062	0	9999	0.764913127081251	0.681342623416835	1.33086207224154
mix_38	0.0516003136952423	0.0555439771021349	0.127459855017377	0.0208587125108274	0.0630707003123264	0.00504203006936303	0.193769112771361	0.231592301365549	0.000224369989234449	0.291530400653698	0.00252034862829904	0	0	0.0211327288918074	0	0.0354076113103614	0	0.0136571098259262	0	0.00970101694516647	0.003204560353649	0	9999	0.722408597356105	0.702064485412788	1.12631514944232
mix_39	0.401131127553743	0	0.159053208459182	0	0.044028790099171	0	0	0.150301591099146	0.00416286118580978	0.456829433520721	0	0	0	0	0	0.0614890616226092	0.00729260505432463	0	0.00121606554326189	0	0.0154145209060193	0	9999	0.732195907657245	0.692381626985392	1.30091926504399
mix_40	0.276642376022146	0	0.61502001319177	0	0.00517709090204656	0	0.138755421725351	0.140018374441599	0.0245235662554488	0.158740029947922	0	0	0.00898972022521963	0	0	0.0365005814087983	0.00564784402315198	0	0.0451395012009494	0	0.0184763685691057	0	9999	0.75387894264912	0.69528594182961	1.47363088791351
mix_41	0.063996245130232	0	0.728464877514364	0.00565749934372184	0.0447966673902662	0	0.0249272772287689	0.0447032752995413	0.0123628561072928	0.312026352922422	0	0	0.0202311337844465	0	0	0.0233331769909608	0.00663135214898164	0	0	0	0.0243781500733349	0	9999	0.737943739871782	0.695343849896634	1.31150886393433
mix_42	0.339990101288178	0	0.0833445592263534	0	0.00856102330653505	0	0.162459133156242	0.1321190298166	0.0122540536468768	0.317402768290062	0.00144489446481688	0	0	0	0	0.0678743833964252	0	0	0	0	0.00929173575034653	0	9999	0.77985998405542	0.645131749958275	1.13474168234243
mix_43	0.0102538764069866	0.0285520720005577	0.311752238554924	0.0116697938939321	0.0704884408083416	0	0.0745787659295496	0.0754591072724549	0.0072594032738452	0.418958029481708	0	0	0	0.00788934157856396	0	0.0101825752891812	0	0.00066526850922832	0	0	0.0358773227262773	0	9999	0.698197097742273	0.726521565534942	1.06358623572555
mix_44	0.0877559007438993	0	0.328009037782513	0	0.0573823995483752	0	0.176503311297212	0.202893947331382	0.0246945349669733	0.294719241046408	0	0	0.00065441446421946	0.00417678902236252	0	0.0178778839722666	0.0018677908571322	0.00499955038714587	0.00859220070236705	0	0.0187756941098596	0	9999	0.715260218620404	0.717131783419598	1.22890269623212
mix_45	0.0102436847814932	0.00203876793480175	0.390813386941939	0	0	0	0.183900830271843	0.128547964037964	0.00724067067775346	0.155678330735468	0	0	0	0	0.00601953477581294	0.00460981586342558	0	0.00939251438013433	0	0	0.00883175814503315	0	9999	0.742375127409229	0.69262259663456	0.907317258545669
mix_46	0.182787900970329	0	0.196022826800764	0	0.0452356735735534	0	0.0835310045532527	0.140836029852335	0	0.499922786419322	0	0	0	0	0	0.0309293356458276	0.00174724175255966	0	0	0	0.011209739336463	0	9999	0.727535070895363	0.697595043667953	1.19222253890441
mix_47	0.289748168414956	0	0.617061729661592	0	0.00940507979849146	0	0.0922543755860553	0.134042274599157	0.0155469100954683	0.248002389459356	0	0	0.00420703568263721	0	0	0.0359781843165712	0.00773105976318113	0	0	0	0.0265327776117993	0	9999	0.753549154522745	0.694546184391404	1.48050998498926
mix_48	0.344699930696967	0	0.723527120928421	0.126913187561593	0	0	0	0.0972247765344094	0.00826487068902987	0.0678399826295359	0	0	0.00719653578578696	0	0.000215535657983097	0.042419569175751	0.0195382826964088	0	0.0178908635030784	0	0.0231908512948864	0	9999	0.735945933688222	0.700041263549426	1.47892150715385
mix_49	0.312852461650887	0	0.675491593376581	0.0355225624092022	0.0345732090926978	0	0	0.0506001551985679	0.0181278909174578	0.292208696772298	0	0	0.0260501857306105	0.00118051175242652	0	0.0356073251706555	0.0166716522423735	0.00701535462160739	0	0	0.0324266991512407	0	9999	0.735764361579666	0.707345059639461	1.53832829808661
mix_50	0.269182328703717	0	0.185091095528743	0	0	0	0.177913020307824	0.186554937513662	0.00457852023443909	0.229024477596103	0	0	0	0	0.00605803923573515	0.0488525321940444	0	0.014350989072036	0	0	0.0103699664331305	0	9999	0.774116331638259	0.664375374131232	1.13197590681943
mix_51	0.364955255242697	0	0.781680874395955	0.0849294113925607	0.00586606453816142	0	0	0.175606838461223	0.0233077353931535	0.105419638394775	0	0	0.0114331151725322	0	0	0.0478943834761417	0.00852065389736474	0	0.0410192123163169	0	0.0276449529477652	0	9999	0.740361967893806	0.700918494425571	1.67827813562865
mix_52	0.441893637723958	0	0.108282141506673	0	0.0215177994518531	0	0.0409977295286548	0.12881942191043	0.0131205450981412	0.38203525577892	0	0	0	0	0	0.0684053836186273	0.0155454641228336	0	0.0131321603950124	0	0.015214340094979	0	9999	0.771304314976591	0.652338063831192	1.24896387923008
mix_53	0.334337453425558	0	0.663075740627826	0	0.050877696575897	0	0	0.130809350696362	0	0.199460463489326	0	0	0.0243936463930732	0	0.00742079850399466	0.0394289438313885	0.0182244276549727	0	0.0329951196374008	0	0.0217550553203117	0	9999	0.747710606462594	0.696579232148823	1.52277869615611
mix_54	0.340998259527164	0	0.114141014919714	0	0.0160035200571485	0	0.12919765268727	0.091683434342399	0	0.379061834557122	0	0	0	0	0.0016494613650409	0.0668895509397728	0	0	0	0	0.0082686383793408	0	9999	0.774361731413291	0.65190025189374	1.14789336677497
mix_55	0.322181925315332	0	0.693673595492009	0	0.0552610633224245	0	0.0161699287350642	0.113806125537482	0	0.235456111066222	0	0	0.00869810379405116	0	0	0.0377646016416491	0.020633096039849	0	0.021280076076663	0	0.0265534554052932	0	9999	0.746186678621073	0.697034098728154	1.55147808242604
mix_56	0.173140454105126	0	0.386024109330809	0	0	0	0.200721827554952	0.149307204668708	0.0039710022165562	0.260408732529707	0	0	0	0	0.00485169098256317	0.0171918431625005	0	0.0180570423414938	0	0	0.0129509577259503	0	9999	0.748982615215133	0.694785140224688	1.22662486461837
mix_57	0.0144488447241064	0.00228761880587733	0.579336169628331	0	0.0205459578790476	0	0.124174890712022	0.102316926422222	0.0173857498995781	0.252769990151819	0	0	0	0	0.00341193243820174	0.00677191842468951	0	0	0.0108986581953927	0	0.0129921624188772	0	9999	0.721777023683733	0.708533616522113	1.14734081970017
mix_58	0.250187657266145	0	0.361718390765044	0	0.0458074411460684	0	0.0524437964891233	0.147073580122385	0.00946198325576887	0.502937105906775	0	0	0.0106960579967574	0	0	0.0377200526255799	0	0	0	0	0.0191843587171441	0	9999	0.726415556810661	0.709721808675679	1.43723042429079
mix_59	0.0259119617822719	0	0.65480216383666	0	0.0412818993970552	0	0.049963023135439	0.0324864967310405	0	0.353329107568058	0	0	0	0	0.0101555145063341	0.0101426512647134	0.0103851664134106	0.00285043214082034	0	0	0.0123154407932187	0	9999	0.727847890720209	0.70072868167182	1.20362385756902
mix_60	0.34207572286102	0	0.481677985982068	0	0.00336783584549146	0	0.0505687280924115	0.0912251204034174	0.0163160641528742	0.307673253821977	0.00134583903369571	0	0	0	0	0.067422945236229	0.00628236489013751	0.0270125917720542	0	0	0.0188813265477777	0	9999	0.758404837914186	0.689021896441344	1.41384977863915
mix_61	0.209566014400186	0	0.0641599132432035	0	0.0104891689133266	0	0.226715860329024	0.162476430742512	0	0.199928783474249	0	0	0	0	0.00384012379034138	0.0464426360796059	0	0.0103947328691808	0	0	0.00556793565674624	0	9999	0.779142925289363	0.645623955621928	0.939581599498375
mix_62	0.260240532042602	0	0.136739920378172	0	0.0487680313227567	0	0.209467061418593	0.203629651754741	0.0249537635253697	0.271437095098643	0.00072277517450452	0	0	0.00565345514613431	0	0.035266005055461	0.0117197810292706	0	0.0448267823292001	0	0.0210192734868124	0	9999	0.742247504864937	0.68855863882339	1.27444412776226
mix_63	0.0277958689433125	0.0129162594589501	0.657230698907308	0	0.0345649664244273	0	0.0896498346416018	0.076413193041766	0.0220899650808627	0.273446816182683	0	0	0.0200160062458936	0	0	0.0133039775354377	0.00696813148961593	0.00276480409979364	0	0	0.0216830812849123	0	9999	0.73683309146033	0.698866287706438	1.25884360333656
mix_64	0.277546617155257	0	0.644648637599645	0	0.00247226983255077	0	0.101549482230034	0.116190395656649	0	0.182354306967706	0	0	0	0	0.00231396102912019	0.0391153072010581	0.00847566437087308	0.0191481099177856	0	0	0.0202307362682448	0	9999	0.756616367189092	0.688375679274871	1.41404548822892
mix_65	0.109324013063716	0.066544308691501	0.416512155402436	0.0756010513006099	0.0842106288788294	0	0	0.225723735542312	0	0.308132878012546	0	0	0	0.011924014473396	0	0.057279924365033	0	0.0390089022790203	0	0	0.0652949062599958	0	9999	0.687278320238257	0.747600439428847	1.4595565182694
mix_66	0.371197288379736	0	0.760140307777491	0.0806189715530229	0.00402365638920852	0	0	0.116591555542968	0.0122739965793425	0.165171303445557	0	0	0.00983343650693891	0	0	0.0414018603103969	0.0104642946826693	0	0.0338989587382941	0	0.0269109238955119	0	9999	0.738830025064767	0.700525713135633	1.63252655380114
mix_67	0.349593023792491	0	0.100608371558999	0	0.0303869955787649	0	0.0309481890252103	0.121656073617827	0.01355022115548	0.4207463487812	0	0	0	0	0	0.0487703435280283	0.00758361210461175	0	0.0346124380238777	0	0.0103988167007695	0	9999	0.749238074467921	0.67450320983619	1.16885443386726
mix_68	0.0583405438580721	0.0220624275611013	0.182901433264187	0	0.123276239485692	0	0.080344984813584	0.0425593620847545	0.00162133743385102	0.532152732287588	0.0036098252487591	0	0	0.0205249278675313	0	0.0235124733515707	0.00103137356186432	0	0	0	0.0165052128822559	0	9999	0.705414667428764	0.713421229630265	1.10844287370081
mix_69	0.271601434885143	0	0.710463372347632	0	0.00182238012429739	0	0.0734062334015198	0.130608344475176	0.00180276751352728	0.221333378418605	0	0	0	0	0.00234081935970908	0.0362306249736082	0.00983622009743161	0.0105724145070959	0	0	0.0188265632793695	0	9999	0.755789872686147	0.687679001007765	1.48884455338312
mix_70	0.501722255385943	0	0.456024126401047	0.229833601548946	0.0399058108383465	0	0	0.148636566057774	0.00729201563191993	0.0764855538716534	0	0	0.0277616995185399	0	0	0.069513665679426	0.0377864711490624	0	0.0196057107665831	0	0.0320847491098317	0	9999	0.699197414479087	0.731326819556822	1.64665222595907
mix_71	0.340131921145453	0	0.765355368122772	0	0.00802684321484296	0	0.0227346063840764	0.0298526580075647	0	0.0627437701134911	0	0	0.00919707809569769	0	0.00349765642199199	0.0537038902041606	0.0221917871177116	0.00813944346164706	0	0	0.0206375221252675	0	9999	0.765836583859025	0.661418650259774	1.34621254441468
mix_72	0.493750261873845	0	0.202058609647155	0	0.00481254574430185	0	0.0965190921684199	0.152944628481127	0.00619127141857582	0.192623133249709	0	0	0	0	0	0.0880435210607294	0.012146113456451	0	0	0	0.0170808052288198	0	9999	0.798762829520205	0.628467963330173	1.26616998232913
mix_73	0.412711752774639	0	0.350116253489688	0.122505533760283	0.0341021402182929	0	0	0.119958551278317	0.0195789862480529	0.259919496000765	0	0	0.00762664029978426	0.00553997481089818	0	0.0628611639278895	0.0338523892011372	0	0.0119574536453083	0	0.0395485980126951	0	9999	0.717321801746455	0.719976387552711	1.48027893366775
mix_74	0.35103603830387	0	0.528299984294978	0	0.0426959657362994	0	0.100352889308058	0.141181965718524	0	0.254490991028138	0	0	0.0144344763727878	0	0.00467899332319857	0.0503205493521109	0.020329592636219	0	0.046921372707258	0	0.0253328049241187	0	9999	0.748035289295535	0.70057685965446	1.58007562370556
mix_75	0.31315092196583	0	0.787042347775938	0.0299992236574269	0.0129718287456879	0	0	0.172375555617261	0	0.0871731800787981	0	0	0.0107746888506566	0	0.000822600375447728	0.0398172205360574	0.00898303604020342	0	0.020005245629577	0	0.0261759860270452	0	9999	0.747433375224445	0.689213518639293	1.50929183529993
mix_76	0.040129011865949	0.0569742347478694	0.324398785080663	0	0.0701854512378814	0	0.103129847938788	0.0637647097358141	0.0114020545363041	0.545747989644872	0	0	0	0.0334977281075315	0	0.0284029015645438	0	0.0222872149230382	0	0	0.0420751683765362	0	9999	0.71224016688862	0.718586539316893	1.34199509775979
mix_77	0.100911455130702	0	0.0744385728425184	0	0.0399022698705123	0	0.175850097055626	0.151985607740688	0.00626200743704878	0.306934092526071	0.000918009586346407	0	0	0.00438307251306071	0	0.0154101805744051	0.00462265335759755	0.0196933367081104	0	0	0.00925430237454141	0	9999	0.754935642621311	0.664651692603183	0.910565657717228
mix_78	0.233499001299487	0	0.726771783907757	0	0.0478407670747035	0	0.0065238162091495	0.0542851195208698	0.0190706196445453	0.32017181520475	0	0	0.0279735482338206	0.000253527376975817	0	0.0372132249930114	0.0154100332625561	0	0	0	0.0322316842744839	0	9999	0.741991650311226	0.701238614870866	1.52124494100211
mix_79	0.068161314069953	0	0.720385058182115	0	0.0255530732810172	0	0.136940589813059	0.0650192713249259	0	0.191862436699771	0	0	0	0	0.00207221126605852	0.0160989730685778	0	0.014663667461264	0.0092892852055716	0	0.0158668293504634	0	9999	0.750993043052635	0.682840653985279	1.26591270972278
mix_80	0.307196758406312	0	0.383354898554871	0	0	0	0.131793873955384	0.123178043079807	0.006982487956734	0.283388952517455	0	0	0.00532025377537847	0	0	0.0547386106496685	0	0.021704390374317	0	0	0.0159680584201302	0	9999	0.754563367807836	0.691455489937048	1.33362632769006
mix_81	0.165981456577105	0	0.323578320037257	0	0	0	0.20473925237899	0.164817943109774	0.00375423328644193	0.270531009036086	0	0	0	0	0.00453977463217097	0.0252428010309661	0	0.0190398353483078	0	0	0.0108833568540329	0	9999	0.747466553243317	0.693271896489683	1.19310798229113
mix_82	0.253485747859104	0	0.578289201852739	0	0.0418336907113298	0	0.0565238376138135	0.10066937132983	0	0.264254073579984	0	0	0.0070365305728938	0	0.00138892533976007	0.0515329771064717	0.0191637609983765	0	0.00028204965543221	0	0.0139120236175862	0	9999	0.750266312097777	0.696966602491906	1.38837219023732
mix_83	0.261635485363249	0	0.791930232527635	0	0.0389095477641306	0	0.031963249268027	0.0865412607917986	0.0140095678913714	0.149706616937491	0	0	0.0276176249643039	0.00477123867811079	0	0.0342304743748248	0.0196351683671003	0	0.0198262747477172	0	0.0314701184203847	0	9999	0.747744386222908	0.691625783776792	1.51224686009614
mix_84	0.258207015552588	0	0.435395638560573	0	0.00508568992482758	0	0.138614238410129	0.136517548231527	0.0134868774825942	0.311978546084093	0	0	0	0	0.000839068068035516	0.0293965606152373	0.00213116874678225	0.00545305527340169	0	0	0.0145721852522296	0	9999	0.749977774031234	0.696170809159144	1.35167759220202
mix_85	0.180113999065536	0	0.383320888261389	0	0.00102926288475669	0	0.168796473172213	0.164394682925903	0	0.291635311703942	0	0	0	0	0.00492268074522308	0.0234047432649169	0	0.00858133156689712	0	0	0.0117477658190548	0	9999	0.751152621310697	0.692772469856385	1.23794713940983
mix_86	0.0397848875283644	0.0452417716126999	0.188354763753029	0	0.0750812550388002	0	0.207604401991513	0.117209684626031	0.0126683649049501	0.372597216085401	0.00315547578429335	0	0	0.0349324845581845	0	0.0227013145280812	0	0.00268014932285026	0	0	0.0102160894309007	0	9999	0.734026947777854	0.694846955233792	1.1322278591651
mix_87	0.140345838711598	0	0.501657324079768	0	0	0	0.162577571748759	0.119171724650772	0.00862163998614895	0.233473129763017	0	0	0	0	0.0037479008149606	0.0113803817858595	0	0.0247725477478247	0	0	0.0132885935072793	0	9999	0.746263462314479	0.698007963555136	1.21903665279599
mix_88	0.240696861084074	0	0.312658956222587	0	0.0343858465879202	0	0.137845464175113	0.123721439004585	0.00924626708120238	0.397224005510333	0	0	0.0110437323584498	0	0	0.0495407591245555	0.00485716519189373	0	0.0382255336811051	0	0.0155373441635168	0	9999	0.735481774560897	0.703212289614897	1.37498337418534
