naive_B_cell,memory_B_cell,CD14_positive_monocyte,CD16_positive_monocyte,CD56dim_natural_killer_cell,CD56bright_natural_killer_cell,neutrophil,CD4_positive_alpha_beta_T_cell,CD8_positive_alpha_beta_T_cell,macrophage_m0,macrophage_m1,macrophage_m2,MAST_cell,basophil,eosinophil,gamma_delta_T_cell,hematopoietic_progenitor,myeloid_dendritic_cell,plasma_cell,plasmacytoid_dendritic_cell
mix_1,0.0704664678613235,0,0,0,0.274740789670297,0,0,0.3256547051301,0.250395143114974,0.0261312943146061,0,0,0.0526115999086993,0,0,0,0,0,0,0
mix_2,0.0999151871968688,0,0,0,0.335068707215307,0,0,0.31066033875748,0.136693942074787,0.000327724397340461,0,0,0.102043153999129,0,0,0,0,0,0.0138192057750219,0.00147174058406607
mix_3,0.0953565592776564,0,0,0,0.339610784378329,0,0,0.276769392707312,0.0232850018617872,0.0942498849928664,0,0,0.0994486602900572,0,0,0,0.0279714211991009,0.027883786316627,0,0.0154245089762648
mix_4,0.088329422961659,0,0,0,0.239933441130973,0,0,0.430505320895671,0.178341656563234,0,0,0,0.0628901584484625,0,0,0,0,0,0,0
mix_5,0.0835346452449607,0,0,0,0.281764744822089,0,0,0.347686645371477,0.157853421893956,0.0381197645695857,0,0,0.0826164666835467,0,0,0,0,0,0,0.00842431141438525
mix_6,0.0895228684061102,0,0,0,0.242172892397831,0,0,0.408700963519504,0.199763789778352,0.00114157779477801,0,0,0.0536986136487945,0,0,0,0,0,0,0.00499929445462921
mix_7,0.0865250802703081,0,0,0,0.315482389061174,0,0,0.303229028222951,0.112265969641157,0.0604615031509241,0,0,0.104454165107925,0,0,0,0.00318036731033955,0,0,0.0144014972352222
mix_8,0.0822852886803224,0,0,0,0.304674986940641,0,0,0.304617515305521,0.154387312950301,0.0404203405220288,0,0,0.0989233978065927,0,0,0,0,0,0,0.0146911577945936
mix_9,0.0819016884182343,0,0,0,0.223453595367945,0,0,0.430644617533161,0.23166253582725,0,0,0,0.0323375628534093,0,0,0,0,0,0,0
mix_10,0.0987805386716613,0,0,0,0.282312952551124,0,0,0.465616427624971,0.0363607756040931,0.0307180951551189,0,0,0.0819374539293753,0,0,0,0,0,0.00427375646365624,0
mix_11,0.0909602934695868,0,0,0,0.27920216066398,0,0,0.348359129693386,0.228018019101874,0,0,0,0.0534603970711732,0,0,0,0,0,0,0
mix_12,0.0731831331622131,0,0,0,0.248875574487327,0,0,0.398638985023816,0.15984582965204,0.0397359629151343,0,0,0.0758109699645769,0,0,0,0,0,0,0.00390954479489218
mix_13,0.0852384118390197,0,0,0,0.212915511293558,0,0,0.515563595316067,0.115782497347892,0.0070710854496757,0,0,0.0634288987537875,0,0,0,0,0,0,0
mix_14,0.0902974098939136,0,0,0,0.229142137941678,0,0,0.474409714973544,0.159180725329763,0.00219211280231878,0,0,0.0447778990587811,0,0,0,0,0,0,0
mix_15,0.087821543650021,0,0,0,0.282052524997055,0,0,0.35735608987853,0.156102993927666,0.0308857397996887,0,0,0.0737776932788112,0,0,0,0,0,0,0.0120034144682271
mix_16,0.103396733192184,0,0,0,0.3319532597049,0,0,0.242238713296761,0.0208612507283387,0.0850888957598618,0,0,0.078834692848149,0,0,0,0.0471128842586948,0.0151074939834309,0.0439378627783039,0.0314682134493757
mix_17,0.105278633553178,0,0,0,0.33010163622908,0,0,0.292790050494964,0.00184724471124855,0.0824916282355863,0,0,0.100805519654162,0,0,0,0.043003803899477,0,0.00889285867094498,0.0347886245513588
mix_18,0.0992592553561639,0,0,0,0.265632597485095,0,0,0.518461411419765,0,0.022497486253315,0,0,0.0941492494856603,0,0,0,0,0,0,0
mix_19,0.0835542199421555,0,0,0,0.325758835773169,0,0,0.292902107690931,0.0515089293144969,0.0922103185685541,0,0,0.100544090374093,0,0,0,0.0237520091041866,0.0149133278920275,0,0.014856161340386
mix_20,0.0969965533126246,0,0,0,0.248891556215942,0,0,0.433325390046894,0.155978745073855,0,0,0,0.0488197534640624,0,0,0,0,0,0.0159880018866219,0
mix_21,0.0893541930353181,0,0,0,0.273508651044242,0,0,0.419072758225321,0.0354007850548776,0.0642641589267746,0,0,0.0866507066264037,0,0,0,0.00962830839259495,0,0,0.0221204386944679
mix_22,0.0684843668609094,0,0,0,0.261003096752084,0,0,0.398031245325296,0.191440521466151,0.0175296597207167,0,0,0.0635111098748427,0,0,0,0,0,0,0
mix_23,0.0924947276414025,0,0,0,0.235986649786157,0,0,0.44318301886043,0.182551829327923,0,0,0,0.045783774384087,0,0,0,0,0,0,0
mix_24,0.086381935967515,0,0,0,0.265691771872936,0,0,0.387226467602547,0.134187806609751,0.0361829207810157,0,0,0.0732796896430792,0,0,0,0,0,0,0.0170494075231557
mix_25,0.0899984491889504,0,0,0,0.219947394570002,0,0,0.461665788370753,0.19350885238724,0,0,0,0.0348795154830545,0,0,0,0,0,0,0
mix_26,0.0886045886391029,0,0,0,0.289377907641509,0,0,0.413660771898946,0.00128844367934496,0.0836507840093331,0,0,0.0919900850625778,0,0,0,0.0182700856678437,0,0,0.0131573334013423
mix_27,0.0856954747130887,0,0,0,0.258764907084994,0,0,0.384812623284131,0.22913911213781,0,0,0,0.0415878827799751,0,0,0,0,0,0,0
mix_28,0.0895464692285089,0,0,0,0.256324175869824,0,0,0.414355274747105,0.164572216439512,0.00927788922982963,0,0,0.0612609794853554,0,0,0,0,0,0,0.0046629949998654
mix_29,0.07734364953722,0,0,0,0.282558429328752,0,0,0.349285111984524,0.213134739038597,0.00700333921234449,0,0,0.0706747308985611,0,0,0,0,0,0,0
mix_30,0.0845229147501529,0,0,0,0.228866462437884,0,0,0.450917376140228,0.181224565047575,0,0,0,0.05446868162416,0,0,0,0,0,0,0
mix_31,0.0807167264929427,0,0,0,0.258992194899639,0,0,0.443112708032282,0.124966810763008,0.0157952259284239,0,0,0.0764163338837054,0,0,0,0,0,0,0
mix_32,0.0861884906295102,0,0,0,0.225566015796182,0,0,0.490017906482043,0.151032143880421,0,0,0,0.0471954432118436,0,0,0,0,0,0,0
mix_33,0.0855833797947126,0,0,0,0.245719395762722,0,0,0.485897167445446,0.0777393366042354,0.043705220834081,0,0,0.0613554995588026,0,0,0,0,0,0,0
mix_34,0.0962060182495771,0,0,0,0.326730701983214,0,0,0.350716071174685,0,0.0645283340245817,0,0,0.123976658456598,0.0142453925805391,0,0,0.00364028952218903,0.0199565340086152,0,0
mix_35,0.0718922300939031,0,0,0,0.252761568553864,0,0,0.406790340384155,0.17312017717646,0.018199627233717,0,0,0.0772360565578993,0,0,0,0,0,0,0
