B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated	Plasma.cells	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	Dendritic.cells.resting	Dendritic.cells.activated	Eosinophils
mix_1	0	0	0.0319124202302432	0	0	0.0042689181496188	0	0	0	0	0	0	0.0033240322578544	0	0.0167414008785569	0	0	0	0	0	0	0
mix_2	0	0	0.0794940515903803	0	0	0.0842365928121978	0	0	0	0	0.02548276030905	0	0.0443128755470659	0.0116205600109801	0	0	0	0	0	0.032328625800436	0	0.0052932852693475
mix_3	0	0	0	0	0	0	0.0341925268939545	0.0328395755576333	0.00609473268816002	0.023314571458562	0	0	0	0	0	0	0.0331665400055503	0.0371068449961237	0	0	0	0
mix_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mix_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00891529029478869	0	0	0
mix_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
mix_7	0.0182763186705925	0.0203175502638713	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0108564322026319	0	0	0	0	0	0
mix_8	0	0	0.00675467211434351	-0.0279426816736497	-0.0208062005855146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00682672151180885
mix_9	0	0	0	0.00444005690933241	0	0	0	0	0	0	0	0	0	0	0.00329096584553882	0	0	0	0.0202601904865511	0	0	0
mix_10	0.0638690702185372	0.0562916554183936	0	-0.0259131683946426	-0.000367136322864383	0	0	0	0	0	0	0	0	0	0	0.0641034098920838	0	0	0	0	0	0
mix_11	0	0	0.0637298324132575	0	0	0.0760722943239352	0	0	0	0	0.0134536360542491	0	0.0317854381181251	0.00509204958593949	0	0	0	0	0	0.0270513147701047	0	0.018373935158687
mix_12	0	0	0.0467261422718288	0	0	0.0502357404077122	0	0	0	0	0	0	0.0113534523006393	0	0	-0.0279958382176346	0	0	0	0.00132895759328704	0	0.0144876238483117
mix_13	0.0526459395369647	0.0469391251330706	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0601977945741316	0	0	0	0	0	0
mix_14	0.0756674046474691	0.0654005346977557	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0815885188513761	0	0	0	0	0	0
mix_15	0	0	0	0.0723007124331245	0.076287903987843	0	0	0	0	0	-0.00783274933466064	0	0	0	0	0	0	0	0.0357631360584421	0	-0.00608543576334607	0
mix_16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
