B_cells	T_cells_.CD4..	T_cells_.CD8..	Endothelial_cells	Fibroblasts	Macrophage
Mix_1	0.00317501707577998	0.00262988486123541	0.00288908546810517	0.00375637067709094	0.00434996069970426	0.00775398878181729
Mix_2	0.00253541603581038	0.00256566762831127	0.00210965781662434	0.00223753510117947	0.00201875668302609	0.00184448949688444
Mix_3	0.00104364127851648	0.0013199602835998	0.00202228033818587	0.000417093130752926	0.000279935960346515	0
Mix_4	0.00123511720258898	0.00181579733887098	0.00204009651304823	0.000655124623082865	0.000376119754259154	0
Mix_5	0.000877111149641685	1.92268125185851e-06	0.000460977904801026	0	0	0
Mix_6	0.002907341729301	0.00145558107741262	0.00196242207179939	0.00271452853847585	0.00320962329806794	0.00656214825044404
Mix_7	0.00135123396802572	0.00212716744681517	0.0020032494645252	0.000886664056664151	0.000304680662199139	0
Mix_8	0.00310742873519681	0.00350960363602532	0.00248018682146283	0.00376312156792734	0.00334625229932898	0.00250968411564857
Mix_9	0.00178821645850339	0.00178517936168507	0.0018008932560079	0.0010569771017079	0.000788772770291861	0
Mix_10	0.00187350240030215	0.000895961380008735	0.00125521918630038	0.00069442522021298	0.000545700696956294	0.000298607255438683
Mix_11	0.00217498229255592	0.00313811489630694	0.00241991484625412	0.00231992278741917	0.00188794869224012	0.00020719859999131
Mix_12	0.0025087908964432	0.00273704043846408	0.00307480330250674	0.00313529571481319	0.00343229275264778	0.00460535242550836
Mix_13	0.00145037201440593	0.0011124475006482	0.00113007479662525	0.000137475248053033	0	0
Mix_14	0.000712085229682605	0.00165895778830366	0.00202689922102653	1.88821258378623e-05	0	0
Mix_15	0.00223137819297745	0.00346893259329722	0.00274084562321683	0.00281505667221881	0.00232640239996507	1.50423273079534e-05
Mix_16	0.00233583593925436	0.00269597915502825	0.00218904371232474	0.00232615975686139	0.00186088446090132	2.69986684029579e-05
Mix_17	0.00185182417972403	0.00277924703610119	0.00236993866186953	0.00193414904774689	0.00136307877570902	0
Mix_18	0.00283322256472742	0.00457056864500029	0.00312496765487815	0.00428461657182938	0.00370789208751299	0.00160271843145948
Mix_19	0.00212488501351093	0.00162650840520296	0.00236607029892527	0.00191845701736853	0.00214959005482976	0.00305110467790882
Mix_20	0.00248281892332383	0.00213842558402836	0.00190137899283653	0.00215883485765549	0.00193618341649964	0.00154791573285187
Mix_21	0.00286247420698509	0.002396353537525	0.00214322520315434	0.00294791849019904	0.00284278489467788	0.00320142172148217
Mix_22	0.00269083300656789	0.00220355835032783	0.0026434198290675	0.00306574160727354	0.00337868357788284	0.00509733132876999
Mix_23	0.00229827858244169	0.00215637499071539	0.00152712543803388	0.00166605171967588	0.00123889255139382	0.000155073160601662
Mix_24	0.00273678574450161	0.00458996171390048	0.00353172023558824	0.00460110913832974	0.00411078912240061	0.00166871272072486
Mix_25	0.00136282369639909	0.00141599618501719	0.00128679316027288	0.000151969565158929	0	0
Mix_26	0.0018986228507445	0.00267621990010586	0.00214286355129121	0.00178817621091893	0.00113433367875815	0
Mix_27	0.00224765273646868	0.00191362320679596	0.00170589228453014	0.00190407919930111	0.00146938529334554	0
Mix_28	0.00277594027400342	0.00258844523070131	0.00239904909362269	0.00297349892868031	0.002983534600053	0.00363886358381413
Mix_29	0.00177736684141447	0.00228133471774977	0.00176857872954789	0.00136003809089968	0.000687062709713696	0
Mix_30	0.000369883314938435	0.000549061661797729	0.00124745504475748	0	0	0
Mix_31	0.00212996637362261	0.00240466163464787	0.00199240873484011	0.00188639476528107	0.00145566145879387	0
Mix_32	0.00288101860330404	0.00424600308292027	0.00297786325595559	0.00426956363082729	0.00378919470596839	0.00209692401530561
Mix_33	0.00253007392721731	0.0035591419922195	0.00303382347241778	0.00339298633969069	0.00308222909803171	0.00154510785517257
Mix_34	0.00268737095456524	0.00147245376068329	0.00183635230071411	0.00227010150686072	0.0025646649553375	0.00468882841966515
Mix_35	0.0017196618345807	0.00220606796755594	0.00213724249304242	0.00123489596601864	0.000943049072186435	0
Mix_36	0.00174286009093108	0.00185885425284202	0.00183542517499077	0.00109105571387286	0.000704345063526474	0
Mix_37	0.00106011342745909	0.00115478101816059	0.00192408950565637	0.000313826388378448	0.000233242696349162	0
Mix_38	0.00268430692571862	0.00333047172934947	0.00324516391304513	0.00362675215598832	0.00376144335464477	0.00427016542913524
Mix_39	0.0033506692316395	0.00259470711686824	0.00192673130865586	0.0036225160745371	0.00356392095713456	0.00486169177990708
Mix_40	0.000723009383296516	0.000430640928005451	0.0011975107423596	0	0	0
Mix_41	0.00134986290452438	0.00114644245715739	0.0017746685280785	0.000455491702909561	0.00053670073929284	0.000624463528470066
Mix_42	0.00185809537565749	0.00261261541195061	0.00196351979310658	0.00179845998957513	0.0010823432266136	0
Mix_43	0.00187033692969852	0.000933008474277262	0.00139478065469718	0.000709088215034745	0.000651112119837972	0.000618478541404968
Mix_44	0.00238820556729262	0.00248874768558356	0.00280271057116191	0.00272817651571368	0.00306527343563304	0.00475335604559926
Mix_45	0.00186972520838329	0.00212946881841068	0.00224967766376787	0.00176528639543189	0.00142134415378049	0
Mix_46	0.00203681809681104	0.00227676920098504	0.00182162734771774	0.00186726127836969	0.00125995928979384	0
