Mixture	CD38.negative.naive.B.cell	memory.B.cell	CD14.positive..CD16.negative.classical.monocyte	cytotoxic.CD56.dim.natural.killer.cell	mature.neutrophil	memory.CD4.positive.alpha.beta.T.cell	CD4.positive..alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell	P-value	Correlation	RMSE
S11311	0.327040959344326	0	0.0627332943196176	0.0719805552612635	0.0762773393823255	0.158223467031586	0	0.303744384660882	9999	0.34947890855012	0.938802216958716
S11312	0.140231852580075	0.0294326618286964	0.0626005628295652	0.10944886504235	0.102489005896836	0.332769158466374	0	0.223027893356103	9999	0.356450302551325	0.939239467595688
S11316	0.361113783696241	0	0.0531043285769956	0.0247919075794364	0.0918303469727138	0.275727299146815	0	0.193432334027798	9999	0.35517399609567	0.936889294103151
S1133	0.324080186215714	0	0.0546342206854488	0.0820981279852065	0.109687418698814	0.30211078157372	0	0.127389264841096	9999	0.34515934832081	0.943717375286206
S11330	0.337149332638143	0	0.0442116790062163	0.122584758704287	0.0875827845622811	0.178758366793637	0	0.229713078295435	9999	0.373707598891184	0.928320149866288
S11332	0.366614829845238	0	0.0307091913164698	0.113284871913773	0.0709541728409898	0.141304691706516	0	0.277132242377015	9999	0.376369766718922	0.926537211870267
S11334	0.28506007535128	0	0.0667738156997052	0.0877454937484917	0.095606025677115	0.221102064190867	0	0.243712525332541	9999	0.387615553810769	0.923155678096446
S11335	0.268255938344303	0	0.0359796762442206	0.113675780940322	0.132497167974793	0.306080963522075	0	0.143510472974287	9999	0.341068390807229	0.948563038693059
S11345	0.051071558914688	0.283096886476755	0.0170444416510617	0.243796099499124	0.107116074303543	0.0895767217347332	0	0.208298217420095	9999	0.339716305543525	0.943954127044641
S11349	0.192801666770648	0	0.0606382350458041	0.209768445964216	0.103180574800431	0.243442672655236	0	0.190168404763664	9999	0.371728082115962	0.931854115178905
S1135	0.271241933600717	0	0.0454378662514043	0.214047140474511	0.093073398764946	0.267225123961031	0	0.108974536947391	9999	0.341727723335299	0.943428214901099
S11352	0.18276308711711	0	0.0851742683488232	0.173002523153063	0.123880453155351	0.305845339066844	0	0.129334329158809	9999	0.357428279077703	0.943864300194085
S11353	0.283311512065522	0	0.0733342037933036	0.154181722416392	0.107261637264684	0.278277426141394	0	0.103633498318705	9999	0.363905586374375	0.935981481401129
S11368	0.295961996273319	0	0.0631609450414755	0.0782497776558346	0.0953704299998869	0.286316063253318	0	0.180940787776166	9999	0.352105375376499	0.939469874485191
S11369	0.249207493895406	0.0180483338134918	0.0542930099860044	0.180023301767507	0.0958115102050115	0.12405633268189	0	0.278560017650688	9999	0.366636525088277	0.932781302653775
S11371	0.263984974745874	0	0.0331141656120379	0.146090057329566	0.0923085624819429	0.130896800999672	0	0.333605438830908	9999	0.358477188161871	0.935451425452498
S11377	0.255351332406482	0	0.059504708112984	0.0866666205084969	0.120150384790528	0.298724654819759	0	0.17960229936175	9999	0.350300642589215	0.943768517588548
S11378	0.470183253021336	0	0.0491398656344706	0.0245061172091187	0.0826737022780466	0.123375046376655	0	0.250122015480373	9999	0.336106890232447	0.943817712994169
S11383	0.38266362893437	0	0.0193860198309478	0.0410087004064374	0.0915463483411913	0.210832231357957	0	0.254563071129096	9999	0.38752683635302	0.921957521776693
S11384	0.396777563924126	0	0.0236333457708496	0.0493176800127716	0.0872225810361278	0.277616690470288	0	0.165432138785838	9999	0.346433967965251	0.939304537595441
S11392	0.27761002487347	0	0.0503602248655057	0.103055856528161	0.0979482150878932	0.164784288907504	0	0.306241389737465	9999	0.363899127713246	0.933940165889674
S1140	0.305736648860225	0	0.0531839585800746	0.119254197962633	0.114896495734315	0.26724236098604	0	0.139686337876712	9999	0.350604279050963	0.941988947819339
S11410	0.247009796771409	0	0.0524976009639877	0.191746701189502	0.09721615290997	0.359284704763717	0	0.052245043401415	9999	0.348066621054184	0.941430477711838
S11411	0.314685909571455	0	0.0461893806144745	0.146267312627276	0.0641289912710658	0.158019518699926	0	0.270708887215803	9999	0.322397518697892	0.948862020884615
S11414	0.279017990022055	0	0.0273316686195621	0.157014816739819	0.11701794657101	0.229721284312328	0	0.189896293735225	9999	0.361491061168381	0.935975848133247
S11419	0.329690914874561	0	0.0623736651948656	0.0752333253997085	0.103263147821601	0.261769846583105	0	0.167669100126159	9999	0.353121464229585	0.93959986462577
S11424	0.236614542447739	0	0.0442285868646381	0.0565769613915744	0.0787847323045199	0.363652196044648	0	0.220142980946881	9999	0.340388462025364	0.942706425116239
S11425	0.323665083303674	0	0.0536556189906315	0.0782116352159244	0.0869610472571304	0.169569950323575	0	0.287936664909065	9999	0.354098672109012	0.937283432827028
S11433	0.0999624942424011	0.19817856236923	0.0395646894273568	0.244916301156767	0.0714629293901362	0.13744963520449	0	0.208465388209618	9999	0.342089021575731	0.941052936249643
S11434	0.250820585617916	0	0.0500119929954618	0.112983075172856	0.0940856378790584	0.213304438688666	0	0.27879426964604	9999	0.343894268614218	0.942876096891291
S11436	0.150826061407003	0.0725547385365444	0.0772992395900258	0.106756741480666	0.102939906743768	0.223541117254131	0	0.266082194987862	9999	0.35330350778456	0.941259652387617
S11437	0.375166656423599	0	0.0346647212168879	0.0138813852427959	0.080167064806072	0.283090302618353	0	0.213029869692293	9999	0.3480650877881	0.938569853851791
S11440	0.262782202015491	0	0.0416292469414333	0.193731102430007	0.160506052509822	0.338492697884317	0	0.00285869821892922	9999	0.336027422847645	0.957899438395252
S11449	0.441435653979389	0	0.022845255190066	0.0304741305550075	0.0918570848503928	0.257147123938835	0	0.156240751486309	9999	0.397275248163359	0.917738804374322
S11459	0.245982688792508	0.0502937514972221	0.0557520990485422	0.118611969148293	0.0820853623627389	0.1271132105753	0	0.320160918575395	9999	0.342650781355127	0.942175826669155
S11477	0.285324437149037	0	0.04381003721375	0.130563636346806	0.107970444162636	0.332591314628214	0	0.0997401304995566	9999	0.356984882304254	0.93771185987116
S11480	0.346684358985741	0	0.0650736691541221	0.0608250839261072	0.104793916683536	0.249494523199003	0	0.173128448051491	9999	0.358377198148731	0.937320207462057
S11486	0.360918698167151	0	0.0552757308462752	0.00745079441119974	0.0786199548997985	0.319915215347298	0	0.177819606328277	9999	0.325644088821667	0.948648344943145
S11501	0.263471416409094	0	0.0873550525003004	0.106833116023443	0.127933115915886	0.311422786815932	0	0.102984512335344	9999	0.320199992702036	0.962946817301298
S11504	0.310541924954399	0	0.0230018765790622	0.140605080026655	0.0803914020382795	0.149068392906	0	0.296391323495604	9999	0.335718136745873	0.943831146990202
S11507	0.383685583618409	0	0.0230711409596296	0.0547095362204068	0.0904046108167333	0.288707600798089	0	0.159421527586732	9999	0.358364619818243	0.934464726022039
S11518	0.141963542650646	0.0506719501930648	0.0815614657447409	0.148881882947525	0.0365556265267821	0.0401528142816852	0	0.500212717655556	9999	0.354099002430094	0.935832138818399
S11525	0.333347617019685	0	0.0171121026033093	0.0846566764006032	0.092234946601277	0.195860549645559	0	0.276788107729567	9999	0.343379894647594	0.941086403312636
S11531	0.264293054731091	0	0.0578442735940554	0.105658439687354	0.107518868268057	0.183622406553885	0	0.281062957165557	9999	0.354559382062618	0.939830961098943
S11532	0.343977806567478	0	0.0349437283475838	0.0937467991359795	0.0766653894707552	0.242449358169546	0	0.208216918308657	9999	0.341478913586309	0.941289664849521
S1154	0.39833221359669	0	0.0595720505455288	0.0481998365885176	0.0802719273371182	0.249124461944409	0	0.164499509987737	9999	0.345162906933377	0.940443075758775
S11542	0.154107237978401	0.0498794870715127	0.0506774758102277	0.167332534008497	0.110106495470029	0.207650592826211	0	0.260246176835122	9999	0.32866224501919	0.952714758360226
S11543	0.298226909684197	0	0.06954475403786	0.131212615161908	0.0926711425999107	0.217572301359535	0	0.190772277156589	9999	0.34113441740712	0.944631271620857
S11546	0.288102086767412	0	0.0636594360370087	0.066569268339194	0.11224519397594	0.382248716331941	0	0.0871752985485037	9999	0.365007613865445	0.93530011201172
S1155	0.120768953562006	0.12468024207346	0.0578824596790195	0.214734011789827	0.115111465943817	0.252693441745265	0	0.114129425206605	9999	0.351265612818471	0.942560814387675
S1156	0.392747330737266	0	0.0156570680030087	0.0645549180021328	0.070026829192183	0.221377791039898	0	0.235636063025512	9999	0.347261923589248	0.938139354441705
S11568	0.32781443231402	0	0.0547360511291923	0.108425062288212	0.122503009228297	0.249298102951971	0	0.137223342088308	9999	0.350937208684186	0.942842413305214
S11576	0.389001295005826	0	0.0317685195254182	0.0298441085853081	0.0765137945165429	0.234301688050717	0	0.238570594316188	9999	0.363600910192868	0.931876032931866
S11584	0.305039081372111	0	0.056248343802046	0.0499974628886568	0.138738649590905	0.299824471404132	0	0.150151990942149	9999	0.33401437002547	0.954487479892823
S11586	0.230548279727717	0.00176643834528364	0.0558231070777447	0.156284697588224	0.100444359278541	0.335989784864472	0	0.119143333118018	9999	0.350886490509015	0.940765860563109
S11590	0.305119449797143	0	0.0583412978515065	0.0798223784670009	0.0905438836421662	0.222491094654693	0	0.24368189558749	9999	0.344988004155101	0.941958967651364
S11592	0.196396490533089	0	0.0596258248610812	0.176311909102682	0.0941715433849682	0.239048539006788	0	0.234445693111392	9999	0.35448988132882	0.938961757420399
S11593	0.33128896310346	0	0.0449881198518338	0.111101143747506	0.108723005021264	0.275519822405825	0	0.128378945870111	9999	0.36157975758021	0.935397564924588
S11599	0.110037877099277	0.112200316479114	0.0445387818078388	0.241090787382915	0.103213672012698	0.355513305183588	0	0.0334052600345692	9999	0.314716423125702	0.957273646114798
S1160	0.371676162664824	0	0.025315797032733	0.0544252346941471	0.0883652704840579	0.208967189908069	0	0.251250345216169	9999	0.356593387180418	0.935232025946125
S11610	0.218062996707816	0	0.0512591656435042	0.126830698894438	0.138838415613013	0.389366348073669	0	0.0756423750675592	9999	0.388425794310871	0.926939091488967
S11615	0.31216454029173	0	0.0555801472844309	0.110253244510825	0.0928172677900533	0.204851461312445	0	0.224333338810515	9999	0.368803717294419	0.931237636028955
S11629	0.293144514681772	0	0.0406110786587703	0.0717155114715371	0.0972905894143474	0.294488962572913	0	0.20274934320066	9999	0.36581668492651	0.932466279663789
S11631	0.467588365083916	0	0.064722923390911	0.00129175416933008	0.0766326742293517	0.138669464551602	0	0.251094818574889	9999	0.354194158173237	0.936241611150492
S1164	0.347631487984819	0	0.0604750935165403	0.119768333354474	0.093184780739986	0.272648618484839	0	0.106291685919342	9999	0.353180147887931	0.938324966765186
S11642	0.102264723137902	0.06456310624373	0.0953539591923868	0.253851842015299	0.126134702896496	0.263146571324327	0	0.0946850951898583	9999	0.351660326538844	0.948728017648858
S11656	0.131281307190823	0.135290186777458	0.0556392818151051	0.180298215024321	0.105524356358594	0.0291841761077693	0	0.36278247672593	9999	0.33261111352015	0.949905466931449
S11663	0.222951142905477	0	0.0534092618927396	0.168200574811154	0.0978765268020284	0.326344607969415	0	0.131217885619185	9999	0.355036742403607	0.938508769409572
S11667	0.136422228243359	0.0870632489050239	0.0532592625957818	0.168959793721202	0.0912002768502677	0.135502131868419	0	0.327593057815947	9999	0.363920538220478	0.933794492503927
S11668	0.303346737233825	0	0.0608233086623289	0.118029986073075	0.094152718456823	0.243469524351997	0	0.180177725221951	9999	0.359779013459256	0.935715935267698
S1167	0.273808236734282	0	0.0351288761810031	0.154220320925159	0.0875720261107063	0.194059462268125	0	0.255211077780725	9999	0.343483497882584	0.941669613531583
S11673	0.146981359486691	0.0635995120721979	0.0355194746691939	0.253097666512754	0.0996745467984375	0.139246283124865	0	0.261881157335861	9999	0.342470379201695	0.943962758069939
S11682	0.315603035842395	0	0.0549470581230336	0.106480681036238	0.113054530647507	0.238566188750869	0	0.171348505599957	9999	0.350229379987464	0.941950245824291
S11693	0.258880833728163	0	0.0433585346872932	0.131213774435135	0.0859556682404373	0.259838948053605	0	0.220752240855367	9999	0.345380713787956	0.941043976065162
S11696	0.375774121660924	0	0.0496287566729593	0.0403969135183838	0.0946638590961789	0.319043683569031	0	0.120492665482522	9999	0.355705153538206	0.936661799103098
S11699	0.343807952279601	0	0.0472639743979455	0.0754030625854046	0.0804480884637298	0.225026287170541	0	0.228050635102778	9999	0.353763510411245	0.936648957217712
S117	0.114042285152201	0.12402745490191	0.0441918847462379	0.141923397414396	0.139415492360784	0.295083834962941	0	0.141315650461531	9999	0.340662877327328	0.950965782138646
S1170	0.425167108668599	0	0.0359062979198063	0.0430294248933864	0.0742691974894497	0.22044019937736	0	0.201187771651399	9999	0.341548736650001	0.940831040963248
S11709	0.249125461484368	0	0.0699953206975439	0.125638214245084	0.0971333838494669	0.130983758621894	0	0.327123861101643	9999	0.35484800122706	0.939291079863267
S11713	0.413821616303179	0	0.0436792532973043	0.0548977824198556	0.0581163859375223	0.0738436014189191	0	0.35564136062322	9999	0.346426336321876	0.938458702353486
S11717	0.24191265732572	0	0.0147242780042573	0.0579495562078003	0.109411342015573	0.289865959197469	0	0.28613620724918	9999	0.363853441944805	0.933741698692262
S1173	0.211254369511617	0	0.067324814757847	0.187907079624077	0.120173396594869	0.219804057661759	0	0.193536281849832	9999	0.344154686637527	0.948230711824136
S11731	0.241155080428978	0	0.0832712627473784	0.139039580319191	0.139321499652816	0.313840816931681	0	0.0833717599199551	9999	0.359910543232859	0.944676890568598
S11732	0.368201609584381	0	0.0500229344329404	0.0428883157565683	0.093412851222219	0.29668421634933	0	0.148790072654561	9999	0.361017843350872	0.934259174801594
S11733	0.10587210519712	0.0969590513650081	0.0475694481071368	0.194796375439205	0.0724647315878571	0.0997800305999945	0	0.382558257703678	9999	0.361602951594038	0.933483045427266
S11734	0.362584845654948	0	0.0567908888743787	0.123333965638256	0.0880785390354304	0.239057189524233	0	0.130154571272754	9999	0.329144949941697	0.948266384128773
S11735	0.292686773195983	0	0.0584814546339177	0.175836132547537	0.100701420826438	0.14868235768479	0	0.223611861111334	9999	0.372172909126614	0.930630861416093
S11737	0.150083866660063	0.0907692595095609	0.0589397568798856	0.320325294498257	0.10116564156287	0.123380220545666	0	0.155335960343698	9999	0.342357275961412	0.945349756152486
S11745	0.148242272887392	0.0875193058336605	0.0641266754669256	0.244551296881174	0.0997175047626318	0.253321422939569	0	0.102521521228648	9999	0.317475150570755	0.956879355137427
S11760	0.191535539837273	0.0569548528692317	0.0475072095881665	0.212796510112615	0.130444689917096	0.300413210120036	0	0.0603479875555814	9999	0.352080121089653	0.943892901397152
S11761	0.637663451106979	0	0.0200165171264803	0.0483819154119141	0.0475522674682365	0	0	0.24638584888639	9999	0.38512607692933	0.924315477942791
S11769	0.256741098851652	0	0.088664836349163	0.164338473228644	0.118372039714335	0.228575779174212	0	0.143307772681995	9999	0.354292714848546	0.943939331020475
S11783	0.442682144359982	0	0.0395189864054145	0.0265599058541461	0.0727771595376658	0.243112417929303	0	0.175349385913489	9999	0.359647691794892	0.933396969361383
S11784	0.348994699609924	0	0.0546246015808852	0.0666442084789681	0.0982893061424387	0.270740339730163	0	0.160706844457622	9999	0.352269554601468	0.938930162825448
S11786	0.297487231000563	0	0.0444310618272055	0.103881706478192	0.100944129223873	0.332105636612234	0	0.121150234857932	9999	0.368944652883049	0.931420355110736
S11797	0.123077591615455	0.0534223781358676	0.0514953535471322	0.232710531430991	0.0911877324013199	0.183783918160602	0	0.264322494708633	9999	0.356211434657088	0.937677940899602
S11799	0.304523857597438	0	0.0433863972179869	0.14174041785381	0.0940766268943872	0.192384409695469	0	0.223888290740909	9999	0.330208925006819	0.948306394659018
S118	0.251954064623483	0	0.0470302533742195	0.0976580968177927	0.108896809849071	0.192201942693161	0	0.302258832642273	9999	0.371216079556395	0.931552994382445
S11800	0.371100825024231	0	0.0582797741600324	0.018921476461132	0.0784933314419623	0.200690454072686	0	0.272514138839957	9999	0.351940789036595	0.937497496528963
S11802	0.209645388337535	0.00205769373441864	0.0894015164754138	0.206451240412091	0.103762466106417	0.312513758853536	0	0.0761679360805895	9999	0.347533645221794	0.945349279134816
S11806	0.218654809329939	0	0.0556406592077692	0.175188781052836	0.122988820572717	0.375243841883271	0	0.052283087953467	9999	0.323388385409124	0.957717354634148
S11807	0.371136905279161	0.269338787967754	0.00860649216703213	0.0546530418894476	0.0688603834614412	0	0	0.227404389235164	9999	0.386418789276307	0.923294543499923
S11810	0.346663922578732	0	0.0186138002385509	0.0715267437679635	0.10229713094728	0.224563499082614	0	0.236334903384859	9999	0.353481881197257	0.937408818527741
S11811	0.312378037552349	0	0.0602490856223646	0.0706626697702205	0.109335667486685	0.197730490867144	0	0.249644048701238	9999	0.361148242047022	0.93658951039258
S11812	0.250692927874673	0	0.0555737993589917	0.235762590751	0.124025483913491	0.228949996065297	0	0.104995202036548	9999	0.356941280936332	0.941190073157979
S11820	0.311363033679473	0	0.056568696353719	0.0961295109216031	0.0950365917827887	0.204550629077072	0	0.236351538185344	9999	0.364713759509786	0.933316736471298
S11822	0.329342274364819	0	0.0410521677926956	0.103608612140965	0.118705936050786	0.290954741598385	0	0.11633626805235	9999	0.352291269099444	0.940731223552006
S11823	0.298960257656804	0	0.0535285447547739	0.0882542528156797	0.11597682022314	0.289840478186289	0	0.153439646363314	9999	0.360735161761337	0.937276126230518
S11826	0.291428023784127	0	0.0399089264636113	0.166319120513096	0.110012309763939	0.256802830178112	0	0.135528789297115	9999	0.362949592644138	0.935000820325092
S1183	0.274788683278742	0	0.00774795674548352	0.0553004647386086	0.121965296197131	0.343488467548099	0	0.196709131491935	9999	0.348648843178454	0.941475141817646
S1184	0.295605955653581	0	0.0587183182629456	0.020513849253805	0.0862445817852151	0.275049715677862	0	0.263867579366592	9999	0.345241130078973	0.941442119900708
S11842	0.299494533552776	0	0.0467114061882568	0.0406026589914693	0.0765942338528466	0.235391649686317	0	0.301205517728334	9999	0.350299136094126	0.938066200160077
S11843	0.299224541499747	0	0.058706361503509	0.149914507327893	0.0905006107020731	0.125391592476187	0	0.276262386490591	9999	0.364145478132376	0.933441574083209
S11844	0.325749410882545	0	0.0627020894572173	0.135767227641651	0.0970918417367057	0.119595490424041	0	0.25909393985784	9999	0.381341489211962	0.925978976937726
S11850	0.0301233070077384	0.206419974938364	0.042369922185014	0.3197424859725	0.103063253212023	0.0495361017206418	0	0.24874495496372	9999	0.358308950584141	0.937176245255357
S11853	0.308010749299278	0	0.0409313373139196	0.101790456681019	0.113230946990637	0.335252331645159	0	0.100784178069988	9999	0.362758872386254	0.935237752831111
S11857	0.269420016089211	0	0.0660539313052698	0.169202809131848	0.12025085841256	0.211858051623326	0	0.163214333437786	9999	0.341303550289155	0.948830616190574
S11858	0.260956602028537	0	0.0544345930400744	0.153478956504047	0.114327102946767	0.347163222398926	0	0.0696395230816481	9999	0.324940742573552	0.954683792163318
S11860	0.241593597147233	0	0.0502176647881319	0.134036904700902	0.0920112043034053	0.357184480636127	0	0.124956148424201	9999	0.349216795218383	0.940236482537213
S11864	0.309001835087563	0	0.0731262686955852	0.194493977166865	0.0934490982854739	0.145388618895008	0	0.184540201869504	9999	0.371426267308919	0.930850053590801
S11870	0.377104294622628	0	0.0444960940893415	0.0245980941658085	0.0932074417942637	0.307840372016828	0	0.15275370331113	9999	0.343894409375301	0.941560486232389
S11875	0.389020656840091	0	0.0461112814543525	0.0737029924232095	0.0887995379645071	0.258458178908057	0	0.143907352409783	9999	0.35207484090526	0.937674767448857
S11877	0.109201743566362	0.105354085309908	0.0821815094092523	0.24408809834944	0.108036481862033	0.226452235535915	0	0.12468584596709	9999	0.330035099641223	0.954128864473194
S11878	0.159979710211067	0.0953383844374556	0.0518640547628962	0.0888734267860903	0.0867629394555851	0.201145667966698	0	0.316035816380207	9999	0.359168197663582	0.935236720130559
S11882	0.352506913404043	0	0.0381136999793684	0.0439045468190419	0.0919189723680402	0.160366423144739	0	0.313189444284768	9999	0.341064536486658	0.94267429054552
S11883	0.248078138515757	0	0.0817558366940117	0.184122226737308	0.132460260234144	0.295317758550412	0	0.0582657792683673	9999	0.360515417010301	0.942816748400294
S11884	0.322837763847309	0	0.0708006873339346	0.241408224628778	0.0941265805848555	0.184424850329701	0	0.0864018932754217	9999	0.352726160885453	0.93947854149122
S11886	0.215622243128669	0.00328828292121413	0.0612704973690621	0.159962481739068	0.126096438584707	0.349815116626141	0	0.0839449396311387	9999	0.356655717631664	0.942142014591777
S11897	0.350015542372676	0	0.0458341966682912	0.0718385351448079	0.107948900529222	0.283069744012168	0	0.141293081272835	9999	0.362712901538026	0.934674577734983
S1190	0.413725720457672	0	0.058013293945191	0.0438603185174668	0.0708205633157675	0.195501618034723	0	0.21807848572918	9999	0.344431801443556	0.940040965143844
S11903	0.294673751505138	0	0.0593050224238413	0.0932863083110242	0.12507862911323	0.171339176491287	0	0.25631711215548	9999	0.358751098294449	0.940108753079108
S11905	0.203793539100787	0.035885885588507	0.0895774864562137	0.241070674332357	0.11957031170586	0.250382949633125	0	0.0597191531831489	9999	0.326635651090001	0.958654857780994
S11907	0.233158854133626	0.0177871094845169	0.0233553941196923	0.115897663531136	0.119935533301726	0.384573251824966	0	0.105292193604338	9999	0.348171925518295	0.94244370459441
S11914	0.244387229738477	0	0.0552763363253244	0.113462395251077	0.130907888748174	0.34017375162317	0	0.115792398313777	9999	0.34908852449876	0.946006201849071
S11917	0.328678349556701	0	0.022467529961873	0.130313420131418	0.105904877829987	0.334114654384006	0	0.0785211681360147	9999	0.347040693752806	0.940801402327548
S11928	0.178400564263052	0.0146421101046205	0.0576166467552774	0.19524943720513	0.0982881062957639	0.234172707963903	0	0.221630427412253	9999	0.357612483408068	0.937894808017052
S11929	0.335017111695096	0	0.0614939466319253	0.089054396789657	0.111792611951805	0.1607348613738	0	0.241907071557717	9999	0.414378759602162	0.910847066328546
S1193	0.435463109515454	0	0.0573218081221522	0.0653851707579505	0.0728827157623731	0.165956787181808	0	0.202990408660262	9999	0.348147717206062	0.938520151617027
S11930	0.26078333051871	0	0.0666610755246327	0.12603687050412	0.0871423414739214	0.165376441853296	0	0.29399994012532	9999	0.361454696841164	0.934883873414432
S11934	0.372731112368207	0	0.0243456463825029	0.10498561017038	0.0854182747931719	0.210236816489384	0	0.202282539796354	9999	0.346384264868077	0.939379697288525
S11939	0.335846332774865	0	0.0501857343383153	0.0660398191250513	0.121064491400745	0.376532664933453	0	0.0503309574275697	9999	0.346755129890488	0.944084987068806
S11944	0.369447415768146	0	0.00844487027829798	0.0762238704120052	0.10398371221461	0.265409388760087	0	0.176490742566854	9999	0.376389225727933	0.927049764829125
S11945	0.214400971891821	0	0.0126404458225401	0.0977635645039825	0.117582768096015	0.287410632219501	0	0.270201617466141	9999	0.368613390582222	0.932400534424946
S11957	0.358635670040063	0	0.0758212244003412	0.0941558941531572	0.0783418717741711	0.284376358602588	0	0.108668981029679	9999	0.325184738395593	0.949887487014802
S11958	0.0388973165008129	0.241785607951411	0.0412906571665656	0.294024808313776	0.115719247458602	0.195636868184269	0	0.0726454944245637	9999	0.342864021220071	0.945327097973224
S1196	0.212639998064522	0	0.0569918014676544	0.171639998015429	0.129802504790003	0.368526016092308	0	0.0603996815700829	9999	0.349396315960781	0.946229511748024
S11960	0.272801605772634	0	0.0453147130999618	0.173095480594794	0.0942194226704474	0.2348316591166	0	0.179737118745563	9999	0.354781408484802	0.937613077775811
S11965	0.405080209303346	0	0.0335756872523218	0.0302630698814945	0.0809350529953406	0.250848719266115	0	0.199297261301382	9999	0.367871064924713	0.930201531671053
S11967	0.234880459884329	0	0.0252585215202828	0.172819842277647	0.118244468957369	0.317515041991502	0	0.131281665368869	9999	0.356664969611633	0.938599162596087
S1197	0.148221014891018	0.0980652315189343	0.0733398609079382	0.135304586620671	0.106440395325975	0.335229699667985	0	0.103399211067479	9999	0.320274503966372	0.957029879042121
S11973	0.3448122155658	0	0.0180443624115848	0.00457803248110594	0.10404058588624	0.242585340483922	0	0.285939463171348	9999	0.408923875203504	0.912617282561643
S11974	0.366376659428954	0	0.0570214623755486	0.0712770456203041	0.106494641357765	0.261848386460925	0	0.136981804756503	9999	0.364875416400596	0.933921790056249
S11980	0.38749254372126	0	0.0516803446866496	0.104632982079526	0.0927350018963841	0.272263707310976	0	0.0911954203052046	9999	0.355894224475913	0.936489609067968
S11985	0.25288130081558	0	0.0735431654646823	0.0660408347348116	0.0921543103294615	0.201659427410201	0	0.313720961245264	9999	0.345274472139705	0.943220730629294
S11987	0.210347657205025	0	0.0626074231044213	0.177982724462424	0.132984692022566	0.352167509228279	0	0.0639099939772851	9999	0.352547409640499	0.945760077296139
S11993	0.259766421960182	0	0.0522775817211551	0.11387927518079	0.0973999760477236	0.270763854984854	0	0.205912890105295	9999	0.362929223622518	0.934466095554112
S12001	0.312347232310144	0	0.0815945380925569	0.0895666180679603	0.0999094706257197	0.189794916223759	0	0.22678722467986	9999	0.338372244556049	0.947520517288183
S12004	0.0994532032753548	0.172264779542931	0.0482938599843914	0.182660475180033	0.0995870040443205	0.122879825135164	0	0.274860852837805	9999	0.346379055196199	0.942067760596977
S12006	0.482969058574873	0	0.0111890824762089	0.0370239328428823	0.0880692571591779	0.224327895198512	0	0.156420773748347	9999	0.353091890695386	0.93609516371118
S12010	0.13266671331899	0.0521430814458029	0.0619947199097347	0.270223176179493	0.0867537155489993	0.0352754618722689	0	0.360943131724711	9999	0.375863838698073	0.928652243825473
S12011	0.161466613021431	0.0747952521253157	0.0755739373426191	0.223916420791263	0.0854259304453663	0.190440511593698	0	0.188381334680307	9999	0.358857720345349	0.936482993710807
S12012	0.107670343424833	0.0821795718110114	0.0679823628650344	0.224676912315806	0.130552688453434	0.363035406458927	0	0.0239027146709541	9999	0.346222294083799	0.949234422348629
S12022	0.120589715139487	0.19784384728677	0.0338109272484738	0.205704669590248	0.106701002694924	0.160658691926269	0	0.174691146113827	9999	0.349571723932619	0.940291817619736
S12043	0.388413806699325	0	0.0476706361853323	0.0558062941753202	0.0909362588456706	0.25736242492107	0	0.159810579173282	9999	0.342562996944397	0.942042074428115
S12052	0.352830809142894	0	0.0409766844307863	0.0599322089984571	0.0931963234354394	0.30097970082932	0	0.152084273163104	9999	0.364876020153233	0.932332077840533
S12056	0.328713569154164	0	0.0439311299337291	0.129085651138975	0.114755531345868	0.300694018597178	0	0.0828200998300856	9999	0.3649226760532	0.934421287895641
S12057	0.335542734857488	0	0.0569360230546267	0.0621774760572606	0.0921354784649304	0.315482166553983	0	0.137726121011712	9999	0.34612568589677	0.941264568310983
S12058	0.197271098499719	0.0235670645045503	0.0921971362243427	0.208102402319486	0.149711935352501	0.230438376245789	0	0.098711986853613	9999	0.352390426688552	0.952891227369145
S12061	0.370949258670786	0	0.0415832571225508	0.0632531641401973	0.0844527140043427	0.277937474760233	0	0.16182413130189	9999	0.362841096491284	0.9326969173109
S12064	0.297922065992222	0	0.0556672783961535	0.027173225598622	0.0925534747174917	0.253202771419341	0	0.27348118387617	9999	0.360745419085561	0.934900533764983
S12073	0	0.234665165969966	0.0521183366739814	0.230725110161347	0.124915683764906	0.291521307406611	0	0.0660543960231888	9999	0.358831663454845	0.939882939975224
S12076	0.289954577681814	0	0.0528937316443374	0.190041581046894	0.104528272789653	0.224621907056868	0	0.137959929780432	9999	0.349366204400246	0.941470623312266
S12079	0.326868907390798	0	0.0522309897670779	0.0626926400369548	0.112851082890992	0.296684048444389	0	0.148672331469788	9999	0.355035379581444	0.939283765823024
S12089	0.278057976074765	0	0.0786419555187221	0.183957575476969	0.104778937089584	0.248570849805488	0	0.105992706034472	9999	0.358631556540794	0.938660710120801
S12098	0.318740243285736	0	0.0607613436021417	0.0480655489151262	0.0869964439292504	0.299481397878554	0	0.185955022389192	9999	0.350857982523849	0.938944054912239
S1210	0.357761315973585	0	0.0600601963998399	0.0673911358033901	0.0962295624476116	0.22188206316718	0	0.196675726208394	9999	0.335662172093747	0.946480216953242
