T cells	CD8 T cells	Cytotoxic lymphocytes	NK cells	B lineage	Monocytic lineage	Myeloid dendritic cells	Neutrophils	Endothelial cells	Fibroblasts
Mix_41	274.3039606035	504.1202456	4276.54300128429	186.28296538	597.58290585825	48.0481579621667	52.801585359	37.770477115	10.79156489	41.6246074315
Mix_42	589.776258775714	1438.970232	1020.58056809829	37.0558347386667	868.743008751125	30.4723108018333	29.0615556705	25.7697937021667	9.02883283	27.086498485
Mix_43	242.495207487	1023.857983	2853.760432644	120.783421511667	954.86689614475	61.0639746916667	57.98276495525	36.1902088566667	9.411695183	39.327440585
Mix_44	315.545503917143	452.6089683	3750.91161182286	161.473913073333	340.5412524355	57.479892929	60.19120865	36.2713789783333	2.892070085	38.68143738
Mix_45	482.183893756857	1927.923134	2289.459499012	90.0455740916667	468.75830181575	45.1175718663333	59.430078911	32.9851155633333	13.64901334	29.572862228
Mix_46	526.292430273571	1913.174628	634.018183525714	15.4059410616667	923.140205165625	42.569047675	61.7251191275	27.5685261125	15.81136056	34.66336739
Mix_47	279.339985828714	895.123641	2732.17722132143	115.767576808333	671.834196855625	71.4264105933333	87.48097077175	37.1329963333333	9.174034388	36.04084938
Mix_48	410.835964342857	689.7434937	2540.15149863829	103.571268441667	836.7666817325	40.3310634733333	32.100234193	32.511775655	5.761580496	33.334858585
Mix_49	403.13908666	708.9505728	4566.89022132571	195.291759438333	408.2919180455	20.1284189496667	17.74681213	31.9596270366667	5.53147391	43.79083512
Mix_50	640.784114217857	2005.139474	1141.94342074786	45.1185679451667	375.59742915875	36.9151919516667	52.150033078	28.516497487	10.5471977	29.29777139
Mix_51	447.903580426429	659.1827983	1922.57294699414	76.8193050211667	812.272699011375	45.3599705783333	43.53093951175	30.9715928166667	7.316124287	28.898690935
Mix_52	510.872995808429	1905.998162	3281.09532604857	135.189011473333	206.538767540375	34.4926695938333	31.98916938075	35.6053363566667	7.788667328	40.0560034
Mix_53	394.810681499286	1229.482196	1633.82803203386	66.9073054315	747.99143017275	64.4889690983333	76.9030956445	33.6954863513333	10.6406799	31.438372435
Mix_54	140.046219576143	379.0669718	5172.65422910143	217.067066641667	339.207311309125	68.3003552883333	75.877425963	42.260844835	2.561263323	46.10273982
Mix_55	361.892409569143	1205.235281	4813.53914716729	203.125323126667	231.191160236125	37.170807739	33.79164339875	34.1671061083333	6.758328681	39.423583972
Mix_56	562.366183818571	1930.754496	1647.84997568743	61.053339989	411.937902047125	44.5276239066667	54.74143454675	32.13333684	9.640001052	34.428575185
Mix_57	325.616363865	98.80093298	5363.15097714286	227.854864815	57.1551908805	37.7205112408333	45.3794982845	34.27396706	1.148848058	39.635258
Mix_58	571.350117251429	951.731258	2125.56773917314	82.3380732145	485.8551746375	30.6749684518333	49.0395877305	29.0604964265	4.843416071	29.060496425
Mix_59	275.490749131357	952.0320269	5537.96407769429	233.686873688333	369.716141093625	35.087600115	27.7416739845	38.1988158916667	5.185359623	46.14970065
Mix_60	513.156379217143	2237.024821	1218.474250779	41.5245523596667	1328.8961133	22.52927841	5.9636325195	27.830285093	14.57776838	27.830285095
Mix_61	215.168971254429	765.6050027	3109.38665166714	126.463233481667	1118.6876960975	58.3968154533333	42.37561121	36.59280969	9.10080241	39.247210395
Mix_62	223.262037168643	651.8534177	3939.81281635286	167.371808296667	1287.0070143	28.0945535345	5.3798081245	37.3597786383333	7.173077498	39.900243585
Mix_63	216.748444903929	559.2918015	4855.53111387143	203.330320951667	227.6125509345	64.041045969	73.113527493	40.38143732	6.404104597	42.69403065
Mix_64	278.907912240571	1144.029545	2060.58614372114	88.5743915216667	756.347547362375	77.0800048366667	95.33579544725	40.2303534	14.19894826	38.032897125
Mix_65	367.831153547143	1213.74258	1812.31734540029	70.418377055	775.4466485795	65.351372075	74.83576602625	33.3902636623333	7.015853065	34.68949571
Mix_66	419.263494548571	891.8608612	2749.11867970143	117.113042388333	881.019000910375	27.1308389785	18.22689568525	32.0541958583333	8.79919102	32.6827095
Mix_67	168.113052798571	152.0573118	2099.79409403171	85.630618663	1363.32130180375	73.98233597	76.9731112525	38.4078510133333	8.500098175	31.63925432
Mix_68	560.996382514286	1798.591046	1154.12863875486	42.5812443466667	563.777371472875	44.7866474383333	53.43861341875	29.1791793908333	11.19666186	38.679377335
Mix_69	288.916895702714	1064.159878	2648.57841950571	108.045241466667	1233.730882404	42.3034278826667	39.2307126725	33.7284087166667	10.290023	39.0163372
Mix_70	595.305430565714	1582.037352	1408.18709364857	51.2185104943333	515.36065256225	38.5163198926667	52.550191764	27.6579956685	12.29244252	28.272617795
Mix_71	347.881465460714	1541.541661	3815.05696301714	160.649103003333	622.694890843875	36.6417900423333	34.48639062575	34.1990040383333	11.20807695	40.090429105
Mix_72	557.820948955714	845.5762155	622.729741691429	27.1334258178333	425.2547828675	65.6135569716667	85.59362508475	30.7512159281667	6.906690208	31.080105935
Mix_73	394.482958362857	1073.841455	4752.91565851286	202.49087667	184.679979749	30.4341539663333	23.08499746775	32.16336726	5.187639881	42.019883035
Mix_74	186.117193826786	718.7683135	3261.54545675143	140.347044378333	1041.094938274	59.4046667343333	54.0554313305	38.2892638616667	8.446161146	39.696957385
Mix_75	330.853977510714	425.0932571	4555.75106140857	197.244495458333	592.76638038	29.9921808476667	26.62571156925	34.42979944	2.754383955	37.184183395
Mix_76	335.431649227857	899.2217434	4581.10497130714	199.612417081667	594.973785021375	29.9418625601667	18.10999751725	36.7029283016667	9.658665342	44.429860576
Mix_77	303.618632099286	381.202794	2936.30785957557	125.264236893333	542.568933097	66.030760547	79.69468894175	37.731863165	7.490884599	34.957461465
Mix_78	554.211204705714	1334.874299	3543.26780400429	146.886736345	278.256823035375	14.2841662711667	8.532577197	29.4531924	6.067610452	38.301790977
Mix_79	161.878528644714	329.6866737	5837.96150469143	254.973506615	271.872913450875	61.075049255	59.88912597325	41.70496891	4.743693146	45.06508489
Mix_80	472.224262855714	369.2731673	2172.37763968729	95.8321368316667	672.10271965	44.5087035586667	46.63830658975	32.3699662183333	7.666570947	32.582926525
Mix_81	291.167490542071	1119.112189	3478.48095415857	146.682931775	648.28617182225	55.4426557583333	57.6254374775	35.5793420833333	7.858014203	41.254574565
Mix_82	410.903820271357	1334.917676	3447.47911854571	144.085103685	833.438584212625	18.8792128565	2.94987700875	31.72756605	7.86633869	38.545059585
Mix_83	292.4879910845	855.8923952	2778.02362174086	118.36108237	958.675312897875	54.0702437631667	50.44358106575	35.6072336983333	8.572111816	36.92602013
Mix_84	471.0795037	1309.982138	1676.28586252557	67.3603805861667	635.602801651	51.5543263623333	65.809319186	28.9531460383333	7.090566377	31.4643883
Mix_85	395.282794307857	663.8646777	3766.158274168	157.812522438333	662.155042049	30.1597265108333	11.04687657175	34.5434076916667	6.312500898	38.927088865
Mix_86	289.229444410714	1226.849733	3935.84426890571	165.07488656	465.294543045125	55.9962393366667	61.380493128	39.1466922083333	8.361429404	41.80714702
Mix_87	97.2849417505	227.1933807	2423.84219406071	101.300141406667	1588.3042402825	66.1671443983333	57.3838951325	36.4992802383333	9.368799205	33.37634717
Mix_88	560.204778583571	1364.729757	456.951810803	11.5445417528333	983.55372679575	37.2448906538333	46.590472065	28.5864843391667	11.54454175	27.624439195
Mix_89	333.697637270714	690.2430407	3856.26200494286	162.506406931667	117.144906297	65.0025627666667	89.436979365	33.904214395	7.014665048	35.77479174
Mix_90	229.284874586429	149.6600621	5528.61876541571	237.328578866667	640.181920068625	28.7948893998333	16.50662449675	36.68138777	7.703091432	44.017665325
Mix_91	271.300336257857	114.3004727	2256.29133043586	91.8213797266667	1590.06245052375	37.338154409	23.4315968985	34.8616441673333	6.858028361	31.432629985
Mix_92	234.535552462143	103.4957259	4030.85734769286	174.409464108333	725.1408871815	49.8312754495	48.489664203	37.054025335	6.899715063	35.265210325
Mix_93	594.824437499286	941.5228844	208.263126511286	3.48009130733333	470.04960529425	62.3252715866667	86.8440966885	23.4115233366667	7.592926487	20.88054784
Mix_94	474.47376706	1049.95661	895.520279738714	33.5527833281667	1118.28971748513	40.2360613083333	31.91606219025	29.1881936271667	11.45704797	29.87016077
Mix_95	418.71454467	197.5578448	3188.42749074286	137.029483843333	569.4499792575	36.989553922	34.67770679525	34.6076508266667	5.88470176	34.04720304
Mix_96	583.892259689286	1077.020821	2208.62505207371	96.5433635486667	324.90274164875	37.2444140766667	50.60858619325	27.6046833766667	6.134374083	35.05356619
Mix_97	216.670527207571	754.0257807	3350.67698466571	142.59513333	805.428445577375	62.5354077916667	57.43415093025	38.2894339466667	9.362306733	39.24967053
Mix_98	216.400771006571	381.7341951	76.0233354597143	2.156690368	1218.59745448362	111.069553935	138.297769845	37.47249514	6.470071103	25.8802844145
Mix_99	744.959045751429	922.9017838	2108.94423399343	95.472598326	64.921366864625	17.3972290271667	22.276939609	23.3377462566667	8.910775843	35.006619385
Mix_100	241.776228172857	119.0192769	2821.72426097371	125.859465276667	696.544927873625	69.256906835	84.64733058175	38.305054645	7.182197746	28.21577686
