CD14	CD19B	CD4HelperT	CD4MemoryT	CD4NaiveT	CD4RegulatoryT	CD56NK	CD8CytotoxicT	CD8NaiveT	otherCells
Mix_18	0.107742834548117	0.133812101342672	0.496428357078206	0.130588536069569	7.9197790722056e-08	0.0246560399892984	0.0485762417869685	5.76205195360666e-08	2.77124610724233e-07	0.058195475242248
Mix_19	0.191449761872924	0.165940625855245	0.0990609086379498	0.0951349357104195	1.45661360545254e-06	4.46392794389032e-07	0.263000605929545	3.17413432936063e-07	0.134202033282607	0.0512089082914773
Mix_20	0.155100821609151	0.282111035791972	0.208543663931423	0.157246282260998	3.08787380896525e-08	1.84463975436453e-07	0.115607220485611	2.02384502077178e-07	0.023556639263633	0.057833918929996
Mix_21	0.198359414646253	0.285023412367458	0.208884705045864	0.138724423135578	4.53225216919254e-08	9.85267286583781e-08	0.0855251205555755	7.51672256399028e-09	0.027565033376551	0.0559177395067471
Mix_22	0.228993260915308	0.174074740442816	0.149583717866208	0.0789034147356205	2.07709696573403e-06	3.74734480518153e-07	0.2112411291573	3.25840294650802e-07	0.103351778202744	0.0538491810082623
Mix_23	0.11331855448264	0.316486485438694	0.247170269013147	0.119183942170511	3.95220514544702e-08	0.0498298158511044	0.089968645897299	3.60041787480582e-09	6.42478551543211e-07	0.064041601545585
Mix_24	0.129029024166518	0.0645800391430036	0.412670445968222	0.128128205281031	1.65530787785799e-07	0.00293478003601605	0.0733914034201519	1.37633690060224e-09	0.146268459753535	0.042997475324398
Mix_25	0.045487700170722	0.298963848180108	0.16719811151741	0.210603872083968	7.84719693540398e-08	2.95097046860466e-06	0.148223007313932	3.15624994602177e-07	0.0811009429065027	0.0484191727599246
Mix_26	0.0662348575628618	0.219197604883711	0.262819975501881	0.200531213996856	2.9543626149412e-08	3.61153189465942e-07	0.102988405059791	9.94399839390687e-08	0.102371959465949	0.0458554933921499
Mix_27	0.152947971376224	0.330945953055654	0.106129609709265	0.162422420211701	1.05619948836508e-08	3.98436465131311e-05	0.0489701624837318	2.42289807034934e-09	0.156997778506427	0.0415462480255916
Mix_28	0.183538545932845	0.226617778885234	0.248377908684994	0.130451452662829	1.11409448955239e-06	4.93197198842755e-05	0.143303331321023	8.49408497093946e-09	0.00747560752812273	0.0601849326764938
Mix_29	0.0642644079995392	0.267701652705671	0.248777436647344	0.19048194935319	1.60834711084442e-07	0.000210660076908369	0.0886496580934873	3.43883451427008e-08	0.0942877541670815	0.0456262857337232
Mix_30	0.0304402093557569	0.180040536481143	0.0467707604974413	0.159876799239833	1.58281584738231e-07	0.016832662530027	0.316719319645727	5.8030721494578e-07	0.209870558126308	0.0394484155349632
Mix_31	0.108846897881835	0.248667505086997	0.26107791686266	0.178074540375373	7.96295247014262e-07	2.26282999923457e-07	0.114040590513189	4.6615728199314e-09	0.0360268964358624	0.0532646256042637
Mix_32	0.130527450436202	0.165044870636052	0.43611565820739	0.14851410365105	2.03436482223901e-08	0.0220935811687909	0.03754478235539	8.73228254993079e-11	0.00521631282474082	0.054943220289413
Mix_33	0.134593525583161	0.12934515946921	0.307063537437116	0.12522160351448	3.96014600658492e-08	0.00894869457095481	0.137249482390115	1.06544594792348e-09	0.108905809738844	0.0486721466292129
Mix_34	0.230252483927864	0.281516588998639	0.1337461155747	0.110217767342899	5.72624936850727e-08	2.74019918864628e-06	0.168197001860189	2.03327381947071e-07	0.0159440953279332	0.060122946178712
Mix_35	0.0843612136667322	0.173862795132809	0.268842438878723	0.155826428857193	8.138942826021e-08	0.00687073684623205	0.229348479643758	1.43013427867101e-08	0.0220168435976278	0.0588709676861533
Mix_36	0.0953974851896059	0.232966527805016	0.195038645339726	0.175790150975538	2.10931292399105e-08	6.79866436121431e-05	0.179071737021525	5.63729610786263e-09	0.0704619508879694	0.051205489406583
Mix_37	0.104661001201688	0.13232554569366	0.0958779057177414	0.127056675516013	1.12894298324052e-08	3.33011518287226e-07	0.320706911445563	3.47275262522572e-07	0.17315000950902	0.0462212593401036
Mix_38	0.175602344493713	0.0987499792252863	0.301567352326789	0.0913265665633262	1.09511288669959e-07	0.000197080535900849	0.216939182532608	1.88217194160317e-07	0.0590671678996722	0.056550028694222
Mix_39	0.233681576689273	0.345694036608136	0.254984407122331	0.0782562164919573	6.91732721382383e-08	0.00846435721826931	0.013464164491107	6.49952916567472e-09	1.87322506359167e-07	0.0654549783836189
Mix_40	0.0727382611084147	0.214178322709958	0.05048405374772	0.157418674305744	2.11671877831588e-08	2.11269533053919e-07	0.304014245913671	1.85216338497044e-08	0.154348251549846	0.0468179397062911
Mix_41	0.117795771381589	0.169449704530888	0.17559362584618	0.146412744524027	1.47570397242246e-07	0.000981730212050847	0.306239504307511	8.84589362074912e-09	0.0209467694209145	0.0625799933605494
Mix_42	0.0667190130740405	0.243043301870771	0.268172454202403	0.186510863808234	4.20536532260016e-07	5.27076799885516e-06	0.0672710076434257	5.25210278372932e-07	0.126571481695388	0.041705661190928
Mix_43	0.15313689235516	0.292124913343863	0.08511695095395	0.147539732073165	3.00801007652523e-08	1.44762985631245e-05	0.200896590759499	1.25610178534049e-08	0.0662193123449687	0.0549510892297128
Mix_44	0.179148552971723	0.11440997333415	0.247353000899721	0.097083863673024	3.32162547364451e-08	0.0123858468504396	0.269818756712128	2.1548597520646e-07	0.0168335790286769	0.0629661778279077
Mix_45	0.127499392452425	0.184161968394904	0.122165262928864	0.13466450316888	9.54029050557674e-09	4.11229966935887e-09	0.177290292845088	0.0108210579028613	0.201827127033799	0.0415703816205886
Mix_46	0.107284022557386	0.292531780043753	0.171380193524498	0.188885923189531	7.80435720833609e-09	1.00555024125217e-06	0.051330670224032	9.29967878816492e-08	0.147646841266638	0.0409394628427748
Mix_47	0.194956716756188	0.245816011277286	0.152409143044073	0.119312805986577	1.06706452289242e-08	8.27148221150113e-05	0.18726449996124	3.23319957334189e-08	0.0413775762743938	0.0587804888754856
Mix_48	0.0964016031907725	0.225859951004007	0.260606094934168	0.170019642541969	1.88135212509664e-08	9.77355190952434e-05	0.161906248329654	1.32685598808159e-08	0.0278581571210067	0.057250535277247
Mix_49	0.0500238966928508	0.0932120529423316	0.205215867784967	0.148496769860475	6.25461824057547e-09	0.0168412855601519	0.337533022781457	2.4561034451707e-08	0.0954394977734851	0.053237575788628
Mix_50	0.112557077096389	0.150829842374939	0.236541344672717	0.136780840502051	7.28691506985557e-10	7.68524025460956e-09	0.0851676127714784	0.0608879273267172	0.178208927753889	0.039026419087888
Mix_51	0.114016475136935	0.225728109997261	0.312062573692476	0.168755613745724	9.65992720876816e-08	7.28708653095364e-05	0.111185214084036	1.15870467548411e-08	0.0120351020778386	0.0561439322141017
Mix_52	0.0913938110670967	0.0912433406165018	0.13338002688836	0.124924502266453	7.15595156776822e-08	0.00271840226263987	0.251339031943892	0.0485203057289092	0.217626893907037	0.0388536137595944
Mix_53	0.171452763272748	0.255765468394404	0.193574626459065	0.139067918489053	1.00988120846335e-08	1.36486246637797e-07	0.109894298168372	6.50121634312315e-09	0.0796886032571557	0.0505561688729289
Mix_54	0.209816800735894	0.126818994577079	0.0851465373434119	0.0788551381425217	1.22468950422353e-08	0.0275293645411945	0.392091434280093	8.84620276747094e-09	0.0112943141151862	0.0684473951715223
Mix_55	0.0981949446516558	0.0810650494880553	0.117325699988676	0.117609482308509	8.75413754440731e-09	0.0031931153757192	0.362937969952719	8.83267692210903e-09	0.168824562403721	0.0508491582441299
Mix_56	0.136545459506733	0.171882872761485	0.190411168304911	0.124721428803508	1.37316593920885e-08	1.63350722654648e-07	0.128067711391447	0.00945435941091592	0.201837075822047	0.0370797469165709
Mix_57	0.130440038638403	5.62953827261636e-07	0.261130032782172	0.0883043739023907	2.01014186921149e-08	0.0426099784047171	0.406357903674105	8.43080213574762e-07	0.00246032534010948	0.0686959211226436
Mix_58	0.0862062175170175	0.142136866777094	0.316001411204206	0.155475095429309	5.28672613851493e-07	0.0194375134009157	0.141153528629421	7.72742327751862e-08	0.0870352831783016	0.0525534779168882
Mix_59	0.0924546261608827	0.100618874688869	0.0416893951965809	0.10824161587625	1.6070899432158e-08	0.0239660014118496	0.426206411095786	8.01963858943541e-09	0.155628248033377	0.0511948034458678
Mix_60	0.0191460057185445	0.336331784450096	0.053284796549364	0.225727041444192	1.36745982786954e-08	8.57243199133304e-10	0.0773823378282593	0.0784136470819438	0.172691940199889	0.0370224321958701
Mix_61	0.131983106684143	0.317400051324821	0.0867207820248942	0.180155462289297	4.09945460617133e-08	3.87259338537072e-05	0.201479264315128	3.06447724301599e-08	0.0254114009657475	0.0568111348227973
Mix_62	0.0349355660008238	0.319498596771803	0.0470861126693695	0.207396370430818	6.32339930117333e-07	0.0150313866326086	0.27432225955618	1.15065081017816e-08	0.0447980491827057	0.0569310149092531
Mix_63	0.200060867925162	0.101473418864491	0.148765595239071	0.0692825726244505	2.08227300081205e-07	7.2923270495776e-05	0.364278397776529	1.7004359463702e-07	0.0520511799802139	0.0640146660486931
Mix_64	0.22119609211793	0.276681873891367	0.131882007263138	0.1094483963715	4.20740710101774e-08	2.77881575650718e-08	0.141004800680211	1.70573175847578e-08	0.0631675683559154	0.0566191744003922
Mix_65	0.175797896044964	0.259182799024382	0.16835463569895	0.143998679880703	4.44333976591216e-08	1.27590610448495e-07	0.124846968678661	5.71516589730696e-07	0.0747853618288463	0.0530329153028966
Mix_66	0.0525883061833924	0.233528066413187	0.211111484354631	0.181442856887155	1.49291687931138e-07	0.0106147286696462	0.187498067544574	3.02283915495591e-08	0.0712822994383428	0.0519340109889925
Mix_67	0.200311333077259	0.368657093951902	0.14003327703295	0.0566076251795391	5.58864492303388e-08	0.0471255002948541	0.116404741896027	1.14007656819929e-07	0.000269419257384694	0.0705908394159782
Mix_68	0.123626335407877	0.202475004110108	0.22941239699008	0.146037433319607	1.45392445332039e-08	4.47477450088001e-09	0.0867717915956916	0.00291965791410357	0.169724072789673	0.0390332888588407
Mix_69	0.0852736246730247	0.338180848188501	0.0917051204811239	0.196081282430546	2.0635796235266e-07	1.35818776537309e-07	0.175260188960354	8.25048423583642e-08	0.0611774868474477	0.0523210237374221
Mix_70	0.102569080465324	0.179856442582687	0.267830683143891	0.146612389451976	2.04560837660259e-08	0.000834591929736724	0.105724355934969	1.76254686452895e-08	0.154042120200175	0.042530298209689
Mix_71	0.0885422343754388	0.195210063598793	0.0462953278912308	0.142711409881997	1.78771653078944e-07	2.26987746153253e-05	0.290369729367782	1.74123031037821e-08	0.192051470544164	0.0447968693820234
Mix_72	0.201951354063784	0.176424390572076	0.421656864496709	0.125537879855764	1.05822129984925e-07	1.37286334022012e-06	0.0169010129180774	2.20026369704721e-07	0.000706115683103755	0.056820683698646
Mix_73	0.0808820233699838	0.0646963978528032	0.158452661142908	0.121462651612839	1.170227113356e-08	0.00270988348180249	0.366388432676287	6.77951481439982e-09	0.155287074730658	0.0501208566509331
Mix_74	0.152838654707607	0.312225358814435	0.0829368448461113	0.156213968436102	2.06887783544539e-08	1.11807550163436e-07	0.220790339514045	1.07995642874534e-08	0.0134163887458089	0.0615783016399986
Mix_75	0.0714472099678958	0.13292294409203	0.219494357699037	0.143911485438595	9.19434324889364e-09	0.00556073828005018	0.328064742376787	1.53970170333257e-08	0.0395410028339298	0.0590574947203147
Mix_76	0.0562913553070724	0.15028245331359	0.119289466017406	0.143283379861884	1.29863292896596e-08	0.0166699478194992	0.339674269988219	9.81075013073028e-09	0.122953247532303	0.0515558573629465
Mix_77	0.20960798220264	0.178147921509663	0.270713777947692	0.0763432019294094	2.15548969219011e-07	0.00272773068412895	0.195461678115602	5.8035310712156e-09	3.22610919180651e-06	0.0669942601491733
Mix_78	0.0287134033395268	0.0737618698604775	0.224413641437898	0.1463227457821	2.21004290119131e-07	0.0154628446344996	0.274076615507737	1.35794896097945e-09	0.195678800319051	0.0415698567564722
Mix_79	0.165274619993004	0.0801262827720513	0.11181903728365	0.0874037424784786	6.75208396672773e-08	0.00313173570179248	0.448844915795798	5.96696382972576e-09	0.0387361558647698	0.0646634366226524
Mix_80	0.125900784269823	0.170703537311852	0.366131413849159	0.125228435331208	4.94937488808127e-08	0.020778698884802	0.128989436014974	7.32201308865777e-09	1.41478828226923e-07	0.0622674960435915
Mix_81	0.14148650705685	0.210555265682165	0.0966743693038998	0.133799742876912	5.7903702902793e-08	0.00104069209200258	0.256326092537382	1.1522285389538e-08	0.107986301684045	0.0521309593407559
Mix_82	0.0138851068079083	0.216762835726757	0.106485621477499	0.189971583471964	2.35890624334634e-08	0.00221787577397218	0.257972106611291	7.3024953009236e-08	0.169681790872677	0.0430229826439172
Mix_83	0.130704948898885	0.280971352737822	0.142253681351027	0.162106545336915	4.14813742704008e-07	2.05231600318766e-05	0.186429827829091	1.54925457596039e-08	0.0410748286708711	0.0564378617090678
Mix_84	0.141353327760323	0.214871475237176	0.231058653259991	0.137293633347994	4.15393498927054e-08	2.14644735213073e-06	0.117168312997952	2.42099908961124e-08	0.110177226788661	0.0480751584112098
Mix_85	0.0514038282492988	0.160336404533273	0.222649285428611	0.159262569049177	9.34516242979826e-09	0.00199904430043685	0.274522330036754	1.05323338780478e-07	0.0763693976574887	0.0534570260764599
Mix_86	0.153049541148133	0.169616226958418	0.0762191675295315	0.105020859023604	1.46343933827337e-07	0.000263419852452269	0.300327165785345	1.66358262115652e-08	0.145338989298074	0.0501644674246822
Mix_87	0.169078393384645	0.427061011033553	0.0742234341995958	0.0890500704068995	5.90727386425372e-09	0.027806344708621	0.140519703010918	1.15691379217854e-06	2.87457065842246e-07	0.0722595929776361
Mix_88	0.0897452034915295	0.280573192117166	0.275561709940836	0.201226384658201	3.89345222658375e-06	1.05651121914361e-05	0.0237205543043175	3.4898521248486e-06	0.0825021902399296	0.0466528168314776
Mix_89	0.211807962802462	0.0706732570117634	0.225028355305507	0.072621600152221	2.05832084735849e-06	0.0177241725278779	0.281634521959485	2.97261359364487e-07	0.0611805325938274	0.0593272420646493
Mix_90	0.0583864256574357	0.146046516958505	0.136803657712139	0.156534005447973	2.95962999325938e-08	0.0304265923852737	0.401489793150265	4.30006591899103e-08	0.00658516191270608	0.0637277741787424
Mix_91	0.0739095382396472	0.383353926701298	0.190373431362543	0.135432516091725	2.14929826553178e-08	0.0327991976475105	0.118225740069647	1.68596819835533e-07	3.27687575929549e-07	0.0659051321102512
Mix_92	0.137735395848142	0.191268299644986	0.207576258546732	0.0929661733594453	3.56876563888077e-08	0.0203861700081328	0.282014196741241	4.91043354214846e-09	3.59847235096225e-08	0.0680534292685078
Mix_93	0.190072969296629	0.171672053476374	0.440622591807111	0.110687627621417	1.68786393556953e-09	0.00702729859837872	5.40325336567441e-08	2.07790646975248e-07	0.0251059018812864	0.0548112938077588
Mix_94	0.0957657526621582	0.306435838952843	0.25821987352027	0.187238353708608	9.62977318337682e-08	0.00803764501890599	0.0439599504051938	8.28287458028827e-08	0.0496202536011137	0.0507221530044291
Mix_95	0.102486910561201	0.134454625076487	0.352665361411052	0.118741820177336	3.57346175254418e-07	0.013460601974783	0.212909957172645	2.60479765065122e-08	1.22293319878192e-06	0.0652791172991465
Mix_96	0.103529209755461	0.108624708334921	0.333003548424239	0.12996218033826	1.91184607035918e-08	0.00334831738322887	0.155212247497494	6.42177924946122e-09	0.117818953011211	0.0485008097149459
Mix_97	0.168459639065607	0.254450103654865	0.10579716343496	0.140718763048669	4.42784000101418e-08	0.00281605119159069	0.234371094888034	3.37569563201738e-08	0.0336192488693414	0.0597678578115769
Mix_98	0.321596714619613	0.370468958657213	0.118666742975026	4.77062372086718e-07	1.41523816646111e-06	0.12287510122015	5.00330883061228e-08	1.27680623407115e-07	0.000200730311794641	0.0661896822019524
Mix_99	0.0605726462417392	0.0164172844027399	0.466008436335044	0.14558893843932	7.08384151942849e-09	0.0311969330730353	0.144008247524303	7.64668543633082e-08	0.0884573225864229	0.0477501078467009
Mix_100	0.228926850564208	0.218029094958629	0.278588353601622	0.0151742795284251	9.93827554241887e-08	0.00400921515003629	0.181837743006624	2.65377086134507e-08	1.78578156847327e-07	0.0734341586918351
