CD38.negative.naive.B.cell,memory.B.cell,CD14.positive..CD16.negative.classical.monocyte,cytotoxic.CD56.dim.natural.killer.cell,mature.neutrophil,memory.CD4.positive.alpha.beta.T.cell,CD4.positive..alpha.beta.T.cell,memory.CD8.positive.alpha.beta.T.cell
Mix_61,0.670062350434298,0,0,0,0,0,0.329937649565704,0
Mix_62,0.618534569582999,0,0,0,0,0,0.381465430417038,0
Mix_63,0.598283971396211,0,0,0,0,0,0.401716028603806,0
Mix_64,0.709368365439493,0,0,0,0,0,0.290631634560552,0
Mix_65,0.699207978974425,0,0,0,0,0,0.30079202102554,0
Mix_66,0.642037999184776,0,0,0,0,0,0.35796200081526,0
Mix_67,0.744114047411147,0,0,0,0,0,0.255885952588868,0
Mix_68,0.682366119407108,0,0,0,0,0,0.317633880592927,0
Mix_69,0.665983768455206,0,0,0,0,0,0.334016231544799,0
Mix_70,0.670763528328487,0,0,0,0,0,0.329236471671499,0
Mix_71,0.601431303984904,0,0,0,0,0,0.398568696015128,0
Mix_72,0.742607419921625,0,0,0,0,0,0.257392580078399,0
Mix_73,0.556438116163826,0,0,0,0,0,0.443561883836171,0
Mix_74,0.66912636843374,0,0,0,0,0,0.33087363156628,0
Mix_75,0.585385428133206,0,0,0,0,0,0.41461457186683,0
Mix_76,0.57465104065025,0,0,0,0,0,0.425348959349776,0
Mix_77,0.685757872853749,0,0,0,0,0,0.314242127146258,0
Mix_78,0.577929551789878,0,0,0,0,0,0.422070448210076,0
Mix_79,0.552119557236142,0,0,0,0,0,0.44788044276386,0
Mix_80,0.686047059376248,0,0,0,0,0,0.313952940623736,0
Mix_81,0.633301046470686,0,0,0,0,0,0.366698953529332,0
Mix_82,0.597797371317141,0,0,0,0,0,0.402202628682815,0
Mix_83,0.670190509281744,0,0,0,0,0,0.329809490718254,0
Mix_84,0.684440860902927,0,0,0,0,0,0.315559139097058,0
Mix_85,0.601310822558763,0,0,0,0,0,0.39868917744123,0
Mix_86,0.611961059678958,0,0,0,0,0,0.388038940320996,0
Mix_87,0.729716066199556,0,0,0,0,0,0.270283933800471,0
Mix_88,0.710883904351795,0,0,0,0,0,0.289116095648202,0
Mix_89,0.63099229098657,0,0,0,0,0,0.369007709013403,0
Mix_90,0.555490519388889,0,0,0,0,0,0.44450948061109,0
Mix_91,0.702824524279341,0,0,0,0,0,0.297175475720657,0
Mix_92,0.634130643522576,0,0,0,0,0,0.365869356477392,0
Mix_93,0.749843578555668,0,0,0,0,0,0.250156421444272,0
Mix_94,0.7131269047597,0,0,0,0,0,0.286873095240356,0
Mix_95,0.644177559500659,0,0,0,0,0,0.355822440499363,0
Mix_96,0.649524274947902,0,0,0,0,0,0.350475725052095,0
Mix_97,0.659523943325986,0,0,0,0,0,0.340476056674016,0
Mix_98,0.835861741179174,0,0,0,0,0,0.164138258820799,0
Mix_99,0.633882764040544,0,0,0,0,0,0.366117235959433,0
Mix_100,0.70745649895213,0,0,0,0,0,0.292543501047863,0
