Chondrocyte.articular	B.cell.naive	B.cell.memory	Monocyte.CD14	NK.cell.CD56	Endothelial.large.blood.vessel	Endothelial.microvascular.mammary.or.endometrial	Endothelial.microvascular.non.reproductive	Epithelial.cell.mammary	Epithelial.renal.cortical	Epithelial.respiratory	Fibroblast.cardiac.ventricle	Fibroblast.of.arm	Fibroblast.of.lung	Fibroblast.of.the.aortic.adventitia	Fibroblast.or.papilla.dermal.cell	Hair.follicular.keratinocyte	Macrophage	Mature.neutrophil	Melanocyte.of.skin	Myometrial.cell	Osteoblast	MSC.like.pluripotent.cell	Myocyte.regular.cardiac	Smooth.muscle.cell.aortic	Smooth.muscle.cell.bronchial	Smooth.muscle.cell.of.bladder	Smooth.muscle.cell.coronary.artery	Smooth.muscle.cell.pulmonary.artery	Smooth.muscle.cell.of.trachea	Smooth.muscle.cell.uterine	T.Cell.CD4	T.cell.CD4.memory	T.cell.CD8.memory
mix_1	0.024512243637094	0.0162377540044004	0.0131664523019019	0.018443527594291	0.027156586747377	0.0242133832728749	0.0353425477850868	0.030910059798085	0.0131921208920152	0.0135928502974202	0.0167146994458577	0.0211363205747178	0.0259187041508506	0.0463960252307527	0.0350075867527775	0.0138263702653072	0.0121086238208812	0.0210181679647971	0.0175236935171001	0.0161469354846188	0.0423261642739516	0.0185522933263726	0.0252939381158555	0.0172656041909883	0.0141784862212333	0.0146938359902784	0.0510842543059065	0.0134490840542906	0.0156387979739162	0.0219494566640523	0.0116596999634109	0.0646618168284561	0.108678000783776	0.138003913769305
mix_2	0.0257502811673827	0.0214545020462036	0.0178498319881139	0.0063662949433904	0.0180858877278279	0.0346626168456703	0.0470001910786032	0.048992840956665	0.012814134394121	0.0139053535765948	0.0172253416385274	0.0212114194531452	0.0270805811432197	0.0514035130801048	0.0390578467933529	0.013668731677081	0.0115111368297467	0.0106665398697833	0.0124298676907897	0.0176720396436535	0.0410446633567821	0.0194424300274883	0.0285919317058424	0.0185750708214931	0.0170524732165957	0.0133993134523306	0.0502158990771974	0.0143256872062453	0.0173779615176453	0.0251041292901166	0.0096775366078621	0.0646442792220711	0.109956084283729	0.101783587670624
mix_3	0.0353058806005501	0.0172116973429027	0.0161708276159179	0.0186871792291585	0.0124511139753852	0.0240186246045883	0.0345066865289811	0.0284790308307526	0.0136796672165214	0.0136998894363769	0.0163828174123953	0.0352047205574964	0.0375309574558272	0.0554916072201427	0.0445798909298142	0.021611917221077	0.0128853272285165	0.0227417599323343	0.0164223013377115	0.0186881786209842	0.0488233387633345	0.0302161454151272	0.0287161959402378	0.0248442070548508	0.0216783166695134	0.0183341265000634	0.0654046500374439	0.0172258261573537	0.0250933174372318	0.0308575301779934	0.0122424751899933	0.0484633151164944	0.0779990914261586	0.0543513888167699
mix_4	0.0261995329217785	0.018284552782316	0.0158128682476651	0.00682761122835671	0.0235978972430546	0.00886524492419654	0.0179540557234521	0.0114922763537615	0.0114697863286382	0.0124420891898447	0.0140324484044828	0.0223931181593943	0.0295954116619433	0.0514243765354984	0.0388137144318511	0.0150627816168376	0.0109241086839125	0.0124821135067651	0.0128441891691885	0.0158403230096163	0.0444824595240118	0.0247437241881739	0.025716497444065	0.016653215087333	0.0127919728410161	0.0143942831199592	0.0550461241745492	0.0124441752056436	0.0168960601614995	0.0240344276124917	0.0106424455654743	0.082765621910205	0.154836633141552	0.128193859901472
mix_5	0.0311699792987597	0.0170478248646859	0.0161207906868127	0.0122584990054072	0.0213514904837475	0.00724802168741581	0.016644202261391	0.00871270877284359	0.0119393137098492	0.0123584951819208	0.0148321909332638	0.0303178344187806	0.0349821553960259	0.0557628039629289	0.0420244168551223	0.0187174182951059	0.0112982916427705	0.0165308553184039	0.014133053798811	0.0166809196030535	0.048993831349397	0.0286503071118969	0.0281585601290145	0.0200003395346732	0.014884569838565	0.0167013875637034	0.0637040043228757	0.0144367830234132	0.0203672001623236	0.0288241638278727	0.0123689831933439	0.0680979486375375	0.114032499527849	0.110648155600435
mix_6	0.0275074196142529	0.0180318772961125	0.0145919904977703	0.00554480071221918	0.0230801505393558	0.0138356070778967	0.0239662059383862	0.0168303627838092	0.0120945918010332	0.0126989819549437	0.0144534080745398	0.024365714521719	0.0303030581523713	0.0519511883406869	0.0387573313454892	0.0157816395213423	0.0106240656917011	0.0102663522870392	0.0112371994116979	0.015331214599992	0.0426259153906399	0.0229764445344317	0.0265693851333704	0.0177758377250151	0.0138141939869713	0.0168387728414904	0.0556099456783386	0.0144112629113615	0.0181277211252443	0.0237074769836975	0.0118861496518461	0.0781555950051049	0.137202728521019	0.129045410349111
mix_7	0.0337646252899775	0.0177455498565524	0.0150489439124141	0.0111136341177475	0.0176952496133616	0.0119219912551607	0.0228141595183805	0.0161751384235375	0.0129016174503301	0.0131287529548021	0.0160097835948609	0.034289143873238	0.0370669800205651	0.0579204126680495	0.0443536631852895	0.0201664064977697	0.0112180244736066	0.0177641366632561	0.0139442442039429	0.0178780985662922	0.0447974447987291	0.0305088985649538	0.0301041149173428	0.0220609710193163	0.0169108805875531	0.0175271072785037	0.0647813628028651	0.0157547492354674	0.0226606733708858	0.0327440772124704	0.0120948707373973	0.0581314779208287	0.0994320470435451	0.089570768371007
mix_8	0.0329336117547095	0.0159472619926131	0.011780294792363	0.00748760672554452	0.0190390517883447	0.0264387851886059	0.0354770895410386	0.0332708602928624	0.0133649378468327	0.0130038248141099	0.016004906153477	0.0297847357063239	0.0350665015671618	0.0565789449968416	0.042049394392373	0.0190243961675902	0.0115433567141999	0.0138834483996153	0.0119647012557335	0.017246052845668	0.0422508882750035	0.0271770649525252	0.0286249348272279	0.0224069380049594	0.0187247157419754	0.0169503569893764	0.059193245163936	0.0156912702184406	0.0225133917759565	0.0287689285216841	0.0108473152287709	0.0588725004373208	0.0886428756130802	0.0974458113137348
mix_9	0.0235419001687792	0.0191957986330697	0.0186691309876312	0.00928913769998064	0.026040304663136	0.0111331363105613	0.0184803201054941	0.0125859358665627	0.0116324032207136	0.0122061936677493	0.0148530068606607	0.0192596370189239	0.0254142302715696	0.0475186209052172	0.0348734853377652	0.0124610614165646	0.0102321799155682	0.0132825075354955	0.0136786066236594	0.0143213740631437	0.0433877958009945	0.0199989556471201	0.0239148493892172	0.0147080663759986	0.0113934027291021	0.0135999331090319	0.0506863555988047	0.0119974404584306	0.0144074956384028	0.0189887494845826	0.0111161778127211	0.0865319624199967	0.15862439374451	0.151975450518841
mix_10	0.024824503962916	0.021936671793239	0.0210927755894017	0.0215753514188219	0.0149992194370135	0.0180408519293961	0.0288629731196258	0.022651323659778	0.0123348709290077	0.0136621121165893	0.0161945507540199	0.0233140279816785	0.0287950767898134	0.050256750312245	0.0378876995060697	0.0141231396650496	0.012813258470275	0.0235544514718337	0.0189924049628863	0.0177091948984585	0.0465294483021823	0.0214017025389158	0.0230331603837299	0.0182457770937792	0.0147514396213337	0.0138591916929238	0.0510411114384137	0.0125681678991104	0.0162626483886755	0.0230851000880295	0.0106294230531467	0.0758185217107781	0.147880041217739	0.0812730578031235
