Bcells	Monocytes	NKcells	Neutrophils	CD4_Tcells	CD8_Tcells
mix_1	0.000669766174160373	0.00152955458588824	0.00209875911453291	0.00172616981746388	0	0.00032447827198216
mix_2	0.00227645189396768	0.00043243644814538	0.00160747116888815	0	0.00176740091894856	0.0019102431711176
mix_3	0.00133947707963864	0.00237988683928389	0.000238142270939863	0.000357348374796792	0.00173232840272629	0.00133630107384004
mix_4	0.000863627915062024	0	0.00171198005824839	0	0.00147121896004713	0.00165237347820829
mix_5	0.00044893528285866	0.000289430044195153	0.00121990401636319	0	0.00104651874424757	0.0012512492574974
mix_6	0.00056892719702884	0	0.00167002964281334	0	0.000977493860659154	0.00130155379463496
mix_7	0.00108620796271043	0.000810715407140976	0.000958456736918385	0	0.00182904538245342	0.0017575298600256
mix_8	0.000412970785655579	0.000166324373120577	0.000962240368809404	0	0.00052664867464443	0.000797828281655827
mix_9	0.000976772485669343	0	0.00242960262167604	0	0.00117159393583056	0.00164972679644138
mix_10	0.00217093867328453	0.00281279432389613	0.000995422414219479	0.0035459536339654	0.00205552560518207	0.00177785772137275
mix_11	0.0016237264842384	0.00183929561048917	0.00239929707590942	0.00254590862199658	0	0.000638823607418502
mix_12	0.000367102883062461	0.000181268484803419	0.00129049088587353	0	0.0012832102807668	0.00139609143416912
mix_13	0.00156581140769686	0.000311263769205507	0.00136402976754546	0.000270313081709143	0.00203737849476847	0.00185423114088826
mix_14	0.00138345146712296	0.00167802836813487	0.00193137992963795	0.00341025493770071	0.00100232482811908	0.00129701138646706
mix_15	0.000480007615340276	0	0.00116449203847327	0	0.000843524444890181	0.00105817054772293
mix_16	0.0010188007394094	0.00051863399373445	0	0	0.00205057206468441	0.00149835547769814
mix_17	0.000858369171181144	0.000239830086283439	0	0	0.00222049169374339	0.00154782070390812
mix_18	0.00250953179939405	0.00257146400690894	0.00075967492852005	0.00360833164864488	0.00251465411937583	0.00194750538264278
mix_19	0.000756753647333964	0.00205121662220483	0.000231048800385912	0.000405573132344627	0.000921327290556573	0.000749318313486504
mix_20	0.00174495542818579	0	0.00163963630616747	0	0.00168332904635662	0.00178264492562034
mix_21	0.00142028514805684	0.000496122966422997	0.000344928326724807	0	0.00280652809747321	0.00212703369107647
mix_22	0.000232425645581699	0.00207167040213383	0.00170862105389785	0.00525104949643802	0	8.51117917587997e-05
mix_23	0.00209697648671049	0.00117176837392661	0.00216489003965565	0.00109965765742246	0.0012861601145499	0.00161347908907015
mix_24	0.001036537184532	0	0.0011399269777549	0	0.00218325610997365	0.00202045075104786
mix_25	0.00166756121897802	0	0.00224229773122594	0	0.00184513929897244	0.00204864756708344
mix_26	0.00141291308966342	0.00197077217802922	0.000166526585695628	0.000717864476456701	0.00243407845467297	0.00174519738246741
mix_27	0.00098912137258641	0.000538058486116082	0.00201679990618854	0.000191992191672431	4.48374463440925e-05	0.000719835892927465
mix_28	0.000863650796689173	0	0.00139560873026627	0	0.00110090213987971	0.00130763059682721
mix_29	0.000646471197614101	0.00121967021376711	0.00183913224999104	0.00155107208753438	0	0.000370937700603723
mix_30	0.00099845269611212	0	0.00184700360029398	0	0.00139595855208689	0.00160861501558375
mix_31	0.00110598316010378	0.00135400203246394	0.00134536694640676	0.00190403838597556	0.00103276179206617	0.00116043676206107
mix_32	0.00161440890480463	0.00274297821829422	0.00200967743931833	0.00664934095612376	0.0010349801727504	0.00134619614562051
mix_33	0.00149437393393374	0.00203944509799181	0.00080621325565916	0.0024976709354206	0.00148533071059673	0.00126946905351566
mix_34	0.00175538195461864	0.00334234711567689	6.13901088363028e-05	0.00315919509669198	0.00143955431461367	0.00101208755674262
mix_35	0.000438027680963036	0.000553938289213099	0.00150218792392605	0.00090863008005311	0.00069222293214883	0.00102146583994265
mix_36	0.000699464479722339	0.00167528558666679	0.00126708940362678	0.00243334261817209	0.000782543163939198	0.00100126895584957
mix_37	0.000630595159873753	0.000474900249318643	0.000296841350193388	0	0.00148483690951409	0.00124384298390408
mix_38	0.000926232542611825	0.00128378062083236	0.00090350195938092	0	0.00105516830526023	0.00111897680788023
mix_39	0.000925527297954896	0	0.00159426074146411	0	0.00110385650210458	0.00137830970412755
mix_40	0.000649820840917228	0.00197318050228637	0.00115551859822088	0.0034944319981714	0.000813705950144129	0.000957400953264432
mix_41	0.00126256895603529	0.00270954884213778	0.000276649248768773	0.00242611902648607	0.00148943688219815	0.0010990912889633
mix_42	0.00210596817139449	0.00104485858378697	0.00171388783327919	0.00248962874845334	0.00234038173446635	0.00217793718666572
mix_43	0.00233876859415335	0.00272704560411955	0.000499801752574193	0.00198449100405277	0.00262107714549001	0.00200033048615028
mix_44	0.00208006345259069	0.000831741326919275	0.0018494768719572	0	0.00123460495805929	0.00152307601690363
mix_45	0	0.000208200077227297	0.00108334342798478	0.000471733680414038	0	0.000101225093625677
mix_46	0.00162133092328089	0.00360966957431026	0.00104575137578804	0.00497607350347814	0.00177921434019873	0.00157502882370682
mix_47	0.00185156048030829	0.000522871596745199	0	0	0.00320601873522981	0.00209964339710633
mix_48	0.00247499734336124	0.00249357475691327	0.0012988896964522	0.003916307123398	0.00228513860912694	0.00200283983149869
mix_49	0.00121280049284951	0.00501145700146523	0.00196103831614937	0.0110007091081216	0	0.000377509366752755
mix_50	0	0	0.00146529238203076	0	0.000153249826443486	0.000641009751975251
mix_51	0.00146234723419072	0.00176250418682684	0	0	0.00243399620078253	0.00171162576725928
mix_52	0.00174335435639492	0.00233307265302991	0.000410750342482535	0.000896570513411155	0.00195370850146306	0.0015315458721933
mix_53	0.0030316180212493	0.00275480594262215	0.000738355704700897	0.00160673002309182	0.00237142398873168	0.00196041145556077
mix_54	0.00127102155712505	0.000672881615434952	0.00110460969892043	0	0.00160781592124172	0.00155543749793694
mix_55	0.00159153163329123	0.0010448545925838	0.000495772066435601	0	0.00253889969113287	0.00192622742568824
mix_56	0.00107782968946756	0.00133293772606961	0.00162208930703734	0.00241642274339183	0.00119709875953934	0.00133330556233564
mix_57	0.000979752434387407	0.000228942031678641	0.00223350502470041	6.79391282460059e-05	0.00108655445817481	0.00153056324775785
mix_58	0.000657131626119653	0	0.00124863100349147	0	0.001303860019097	0.00140216650315266
mix_59	0.00204904436203518	0.00300654779098749	0.000441861128143645	0.00165478803711355	0.00207852120196461	0.00164542182203789
mix_60	0.00217409360620692	0.0017064727649153	0.00106361110558272	0.000780006588487884	0.00246106241763411	0.00205681533258961
mix_61	0.000922257958108141	0.00106013923483483	0.0011954629307307	0.00044523166717183	0.0013727609863988	0.00146399879948462
mix_62	0.00110193117195553	0.00208756700141791	0.00059045215940796	0.000888835782653798	0.00141179342982536	0.0012270730707014
mix_63	0.000549433159460747	7.44208093218934e-05	0.00124920844978327	0	0.00120928173862428	0.00131374827827857
mix_64	0.00240809722527535	0.000982802922447085	0	0	0.00341817733176465	0.00244062129973408
mix_65	0.00192127556783194	0.00281714440020468	0.000498996511684105	0.00131554045636645	0.00199336704642614	0.00156769824051434
mix_66	0.00255308251156221	0.00320247784080866	0.00124307631332379	0.00258941808544965	0.00177545420128169	0.00171521294013358
mix_67	0.00158672080116543	0.0016102498685624	0.00184062870594721	0.000298047399073087	0.000944507127056577	0.00136044321305613
mix_68	0.0015398419255408	0.000849327206136343	0.000825334491813513	0	0.00256836049239891	0.00216824599098251
mix_69	0.00125185728922901	0	0.00128046561851784	0	0.00185450701970963	0.00183348537116658
mix_70	0.000955101954113254	0.00114341204709132	0.000135530670012723	0	0.00222412179764201	0.00162952783932978
mix_71	0.00140927690388002	0.00128450304580121	0.000848978881651126	0	0.00172719346654957	0.00156971335368024
mix_72	0.00107059312030417	0.00169474882754645	0.000578132436321535	0	0.00140496899649647	0.00123606778897406
mix_73	0.00077953429344954	0.000210613206825576	8.81807768827761e-05	0	0.00262537500816056	0.00195314193590263
mix_74	0.00162016315434296	0.000393560070414384	0.00239691185971525	0.00136737748054243	0.0014166841716882	0.0017346349056494
mix_75	0.00194414385381798	0.00142570989660961	0.000973097491252572	0.00079797055201186	0.00230962745671768	0.00195387655798312
mix_76	0.000173980905211036	0.00170364049336788	0.00119988118625522	0.0015664924475298	0.000101105964433636	0.000548010294979312
mix_77	0.00158420080962798	0.000905934147637933	0.00161563250172009	0.000534890897715266	0.00168422813971354	0.00178052775937119
mix_78	0.00134961275224089	0.000566784283987693	0.000777716116816369	0	0.00219629303221488	0.00183020427537482
mix_79	0.0020883840967844	0.00275224293811863	2.13134331713777e-05	8.7640594953054e-05	0.00215911605728903	0.00158577875864977
mix_80	0.00361365449054509	0.0038928372730435	0.00119790222495785	0.00374573655600537	0.00338173352730221	0.00280937984932144
mix_81	0.00286555498661942	0.00457297252321893	0.000352755729019792	0.00371181175867071	0.00127810858613072	0.00100624733697483
mix_82	0	0.00143775268777059	0	0	0.00142382008427061	0.000767781122587648
mix_83	0.000378686141085488	0.00012933187335063	0.000225796100757833	0	0.00255125472637448	0.00192719643764289
mix_84	0.000722215475124049	0.000746210029382213	0.00102022304170406	0	0.00120540233718019	0.00127368078341103
mix_85	0.00124435858537804	0.00264398857683381	0.000503051575720201	0.00151405682946401	0.00135170763012145	0.00113873633022576
mix_86	0.000909395491451455	0	0.00123847884889042	0	0.00173068521081412	0.00173815835965426
mix_87	0.000586620997846181	0.00119767816866243	0.00309252629906141	0.00544057974330109	0	0.000575626394361003
mix_88	0.00138215716792883	0.00169682070053693	0.00186175179806984	0.00311728722475344	0.00101240197737388	0.00133273230112667
mix_89	0.00364769911552066	0.00335279489633641	0	0	0.00280289224286817	0.00200786612689206
mix_90	0.000166912853229292	0	0.0026058635310191	0.00155409321915426	0	0.000807482810904822
mix_91	0	0.00072881983171937	0.00141664938383275	0.00175889180495875	6.37472834559137e-05	0.000526492668646796
mix_92	0.00140065286133362	9.18962455765334e-05	0.00132150469162238	0	0.00164504962842107	0.00166473158834965
mix_93	0.00114531086630298	0.000104971229973342	0	0	0.00355267793188866	0.00259375997171989
mix_94	0.000513174463443912	0.000247252934213622	0.00199394783632965	0.00153377929139869	0.000795593655290348	0.00121172255728692
mix_95	0.000801243294126289	5.03921579680436e-05	0.00135854290188828	0	0.0013578774690848	0.00139034796609345
mix_96	0.00186007737531989	0.00234687735589736	0.00123392458176365	0.00232610407227584	0.00124693017996938	0.00129022033283353
mix_97	0.000880989981184866	0.00211352344302689	0.00199700561270305	0.00647738206955666	0.000509704123462036	0.000965475826584549
mix_98	0.000851681940342804	0.00196158440498505	0.0011739258735039	0.0041530993919716	0.0012823139748479	0.00125495247108614
mix_99	0.000661854613259101	0.00185116358155997	0	0	0.00179558317998259	0.0012223181224418
mix_100	3.18015034204987e-05	0.00013560862399112	0.00105006932842634	0.000173378218263355	0.00115045876532474	0.00121723752607364
