Chondrocyte.articular	B.cell.naive	B.cell.memory	Monocyte.CD14	NK.cell.CD56	Endothelial.large.blood.vessel	Endothelial.microvascular.mammary.or.endometrial	Endothelial.microvascular.non.reproductive	Epithelial.cell.mammary	Epithelial.renal.cortical	Epithelial.respiratory	Fibroblast.cardiac.ventricle	Fibroblast.of.arm	Fibroblast.of.lung	Fibroblast.of.the.aortic.adventitia	Fibroblast.or.papilla.dermal.cell	Hair.follicular.keratinocyte	Macrophage	Mature.neutrophil	Melanocyte.of.skin	Myometrial.cell	Osteoblast	MSC.like.pluripotent.cell	Myocyte.regular.cardiac	Smooth.muscle.cell.aortic	Smooth.muscle.cell.bronchial	Smooth.muscle.cell.of.bladder	Smooth.muscle.cell.coronary.artery	Smooth.muscle.cell.pulmonary.artery	Smooth.muscle.cell.of.trachea	Smooth.muscle.cell.uterine	T.Cell.CD4	T.cell.CD4.memory	T.cell.CD8.memory
Mix_1	0.00139820726268612	0.000118295301850461	0.000124871378193544	0.000847837671773084	0.000270815572541436	0.00310784700095833	0.00504452015330885	0.00620916127325836	0.00106329566566256	0.00339168548517298	0.00120999584946305	0	0.00418380552126118	0.00430225441853153	0.00385276951679433	0.00420981681027333	0.00179359614646318	0.00120352517041573	0.000801225651174806	0.00217068926002307	0.00277140982952358	0.00119969187981393	0.00274725069353954	0.00397248590127931	0.00672257288044555	0.00217339540401482	0.00632744656070049	0.0032009977258571	0.00506665391338014	0.00703821564822686	0.00157498672337589	0	0.000151449660495295	0.000183648477122349
Mix_2	0	0.000173880537778119	0.000172972947000139	0.000147087535229324	0.000154153568204941	0.000811771813399047	0.000222684547905519	5.27487085747354e-05	0.000118182222463547	0.000901174871748907	0.000838005070809081	0.000271952042827633	0	0	0	0	0.000690384241323568	9.35461440237501e-05	0	0.000661429921280454	0.000586087168797625	0	0.000276442495180462	0.0010062930020406	0	0.000675141892785644	0	0.000553803362420773	5.13663570925443e-05	0	0	7.11036560247501e-06	0.000170498495433175	0.000162529407348035
Mix_3	0.000960335664597145	0.000150070598431102	0.00015172240949498	8.83776130091632e-05	0.000289750952354226	0	0	0	9.19042934722724e-05	0	0.000796556319469447	0	0	0.0016058952383523	7.24842575536604e-05	0	0	0	0	0	0	0.000817545400916325	0	0	0	0	0	0	0	0	0.00190194765029742	0.00102655493357771	0.000239910882921692	0.000256346946796431
Mix_4	0.000702320656849529	0.000149183908176218	0.000153311663199454	0	0.000273538852592529	0	0	0	0.000290360353263809	0	0.000805024234094069	0	0	0.000154865922410453	0	0	0	0	0	0	0	0.000551258496090049	0	0	0	0	0	0	0	0	0.00108979357694077	0.000816405073071388	0.000243999741878942	0.000248901679359159
Mix_5	0.000665334466016962	0.000265667449169703	0.000231973242405682	0	0.00017981281694233	0	0	0	0	0	0.000467997794341894	0	0	0	0	0	0	0	0	0	0	0.000675645637889987	0	0	0	0	0	0	0	0	0.00172518051601735	0.000928300026619023	0.000161507946948893	0.000183894648394611
Mix_6	0.000549067780051436	0.000171463897888069	0.000155636829417413	0.000774182466168006	0.000130491819433662	0	0.00182638253166207	0.00247777511328892	0	0.000513360351785789	0.000651709459407446	0	0.00170105909305043	0.00337880635240048	0.00250740750287414	0.00129740689982261	0.000571519085010231	0.000996379226381297	0.00037973841339211	0	0.000172087878054156	0.000297847902912199	0	0.00177299330853026	0.00357672801778273	0.000327733372963516	0.00393363998471558	0.000386799643106009	0.0020663027005398	0.00669990671500412	0.00101799058541346	0	7.90327810931188e-05	0.000110158057953502
Mix_7	0	0.000148278968683448	0.000153992110040521	0	0.000121618923150293	0	0	0	0	0	0.000413413275305998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000539650409577968	0.00022063892659865	0.00018952144542404
Mix_8	0	0.000130313486939363	0.000137459535991815	2.41404197649456e-05	0	0.000457734370458932	0.000133193165780487	0	0	0.00036156287004361	7.13471953128391e-05	0.00312133844900896	0	0	0	0	0.00209161669607202	0	0	0	0.00194059258128623	0	0.00102276704669722	0	0	0.00112581598826676	0	0.000465890677349043	0	0	0	0	0.00011938077417737	6.24389317203215e-05
Mix_9	0	0.000184674716217671	0.000178660481588671	3.86056081706774e-05	0.000175010056767698	0	0	0	0	0	0.000550787891314553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000450692919463155	0.000189547380573229	0.000187762752663839
Mix_10	0	0.000217793931843522	0.000193521121397763	0.000148657692375324	6.17578675767843e-05	0	0	0	0	0	0.000195499169262933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.90897953031047e-05	0	0.000355706876493258	0.00011575549244163	0.000117896797113235
