naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell	otherCells
Mix_11	0.151600171178633	0.0259030137637583	0.036445271032873	0.0152620169185	0.168591667005925	0.00847483677396658	0.0101931884970277	0.131313901710233	0.131219144384668	0.00795709574081249	2.63969610425265e-06	0.0285965947124742	2.14142522822501e-05	0.10276140645643	0.0236848869526191	0.0133568270350314	0.0201615644972113	0.121561000257039	0.000202743967881596	0.00268836871298628	2.24645354385267e-06
Mix_12	0.0555222514207656	0.0521187834398626	0.0458709417326949	0.0557157529503441	0.0840264094696676	0.0392088860022836	0.0349883589162838	0.0654489004508066	0.066216175076218	0.0450424877866497	0.0441093831180271	0.00792940168250627	0.0410748247339538	0.0732195899568513	0.0415540163548204	0.0504224806147553	0.0584901389706277	0.0748465610806333	0.0244696141396728	0.0397247485240633	2.93578512167159e-07
Mix_13	0.265578571021815	0.0134268631467224	0.00351571536864155	0.0875942881772052	0.212733062915328	0.000187789425157342	0.00912819173568654	0.0791029155234144	0.0727687831086023	0.00885433740263132	8.05371782709162e-05	1.25420219945858e-05	0.0359263000109327	0.158035892708784	0.00156867781952488	0.00743170598531698	0.00293790917603287	0.0248404745785838	0.0124180166054301	0.00385504479916798	2.38129075724736e-06
Mix_14	0.0503808765268482	0.0501239296465279	0.0494849836519649	0.04965478234432	0.0504514683577109	0.0499167606591342	0.04992536172965	0.0502983974004822	0.0504458419924241	0.0497347391320552	0.049907013340583	0.0498476383265305	0.0496184202497898	0.0502733712517441	0.049966210812572	0.0500887771480225	0.0495232089172447	0.0499910978010536	0.0502174819833779	0.0501490635662425	5.75161721916295e-07
Mix_15	0.0510017097471274	0.0504979537698598	0.0480662122901974	0.0497898627918536	0.0510626020562674	0.0498320624525134	0.0496917857399642	0.0501416236472197	0.0505458687559838	0.0495863953496342	0.0491382257492101	0.0498354553037418	0.0505868779268373	0.0504651499886622	0.0495240100598849	0.0502518898386018	0.0490972020335126	0.0509914539652241	0.0501080544354418	0.0497831343088208	2.46978944173915e-06
Mix_16	0.164704292416799	0.0948935697202724	0.000110266768742952	0.0370370570792184	0.136739797295836	0.0158486864900608	0.00165795337687019	0.105758530350961	0.105794722655137	0.00429332883578493	0.010152475704588	0.00435333821644695	0.0247717896087265	0.0966055834032536	0.00857221259820848	0.0553623543658806	0.023883280336309	0.0738266666353061	0.0342401728329335	0.00138540658912116	8.51471954355088e-06
Mix_17	0.248326495354681	0.0218979652247334	2.59756804187101e-06	0.0231873641958618	0.248623348841863	0.000129479134066893	1.75596850849096e-07	0.124886647260626	0.144460695297173	0.000611735809673376	0.000110657735026757	0.00121857455430781	0.0423629081111044	0.0585655251767433	3.04999392978508e-06	0.00248102888118769	0.00256377206384511	0.0741066939029568	0.00639828763711119	5.80936095319762e-05	4.90405068309663e-06
Mix_18	0.115863752777003	0.0937172922457674	7.7797062633021e-07	0.00112182141344077	0.131629732987859	9.72007360846236e-06	0.000331407124317915	0.131539505478802	0.116769991901797	0.0559933710316766	0.00151219056774893	0.015120723653956	0.0268701421876491	0.129500619451158	0.000166210331166491	0.0633211771284377	0.00763048970165494	0.0855019671306921	0.0233666595781965	3.19317340143904e-05	5.15530426459243e-07
Mix_19	0.0501591199279132	0.0501503147673052	0.049693783774497	0.0500882664764462	0.0506523178213706	0.0497646818835543	0.0499489246364019	0.0502036857529271	0.0504685638928563	0.0499104411880391	0.0500026161343246	0.0492922759099162	0.0501880466942217	0.0501717262397013	0.0498755991240797	0.0500354328401856	0.0501756385219543	0.050031630727822	0.0493519518371091	0.0498349444668909	3.73824835531167e-08
Mix_20	0.0567262464865663	0.0526522546099229	0.0489164679753238	0.0533808183129437	0.0542293660018309	0.0473510497043927	0.0435790457767805	0.0533827628738607	0.0526778791660143	0.0474038107303737	0.0478882750642784	0.0508795778916348	0.052458387931694	0.0521455862954098	0.049776207463141	0.0507224206343443	0.0391849887871721	0.0485071811982039	0.05020870320237	0.0479287834523881	1.86441354022016e-07
Mix_21	0.18871788948238	0.0790405395725539	0.000444174491134537	0.00227057293197695	0.143653998035513	0.000809112786678492	0.000227184237427907	0.140557877280523	0.108274164973868	0.000289985615230399	0.00128319461568648	0.0390764084339106	0.000245457095320923	0.16165696739452	1.90708916591512e-05	0.0472638231134378	0.0185797103950693	0.0662713131155311	0.00117841104330373	0.000139745135760449	3.99358515590365e-07
Mix_22	0.11579708267905	0.0494090180574293	0.00318198533630016	0.00554305515736067	0.135159586834645	0.00821107995102381	0.000304649061182575	0.0854392763338736	0.103051458409662	0.00137694118502151	0.0436679535793892	0.0914183411008986	0.0928696663471257	0.087156851169415	0.025117336885653	3.47366933243062e-06	0.0875612973147338	0.0559509135767666	1.64358505472262e-06	0.00877727092473999	1.11884134246232e-06
Mix_23	0.0503140046391512	0.0502241550558822	0.0499013889031394	0.0499721331187695	0.0502623367650442	0.0498099756961914	0.0498005440286599	0.0502944619795407	0.0500681532205274	0.0499658452710885	0.0498463974284702	0.0497788155434605	0.0502165794736529	0.0503871854003129	0.0499450126428911	0.0499715348480305	0.0496161337891459	0.0500423537122925	0.0497538527184908	0.0498269727347668	2.16303049171973e-06
Mix_24	0.197405568925801	0.0786977497150692	1.29993360199364e-05	0.0214510361014909	0.143843548701167	2.9077100191631e-06	1.14950997315522e-06	0.129721115115488	0.129908695820983	6.44236593875234e-05	0.000488839834904948	0.00702088929572754	6.82454815361227e-08	0.111232821478715	5.90871538472685e-05	0.0873227251525614	0.00780455888191758	0.0839242029617649	1.71673433171772e-05	0.00102017564148307	2.69414879960905e-07
Mix_25	0.0761680902177374	0.0331408114108842	5.03204885354398e-05	0.0129314755721102	0.0871395113260413	0.0228611305190728	0.0107411495587644	0.0812970920881885	0.0799188290321285	2.02382350352424e-05	0.0505949102236382	0.0725253964512699	0.103736005320249	0.0728321066022095	0.0290584129969933	0.0440790615882128	0.0734179636797307	0.11134980167574	0.0361074751637437	0.00202174210438804	8.47574532647499e-06
Mix_26	0.201598363584429	0.101094637638268	2.8913010421567e-05	0.000112816908825821	0.178479547911232	0.000358307638643699	1.82682959468238e-05	0.142797290911072	0.133778663417207	0.001148573464667	0.000242649523037424	0.00355235561027765	0.0497593192575928	0.106700656852812	0.000397185476950753	0.00212692641320522	0.00190983009898555	0.0749272634295907	0.00096740660399949	4.42081289020401e-07	5.81871545723978e-07
Mix_27	0.175762874632235	0.076393902528602	0.000200188427386905	0.0641700105913238	0.0719805420491468	0.0287212448627268	7.78493910118681e-05	0.117132523725113	0.100721078126916	0.00249246382425249	0.0419734926310594	0.0410096981370869	0.00730079455889738	0.064970531503294	0.00873043570515067	0.04758031866643	0.0348333155510992	0.0874327220227505	0.0284935572592751	2.09253483904117e-05	1.5304578520059e-06
Mix_28	0.112105653951406	0.0778477047485292	0.000666739606396222	0.0846736407224082	0.0785703389673481	0.00680716503798474	0.00117889630749366	0.0872268523348541	0.0858020823821487	0.0375597573322028	0.0298420693487231	0.00302283908720233	0.0357476355197224	0.113765933101577	0.00193241397857153	0.018640548762364	0.0743678794119087	0.11766212389155	0.0325614438404056	1.75685419930891e-05	7.13125209994559e-07
Mix_29	0.293109185949938	0.0535506185968297	0.000391079148022346	0.00588979498948064	0.243931584675441	3.40252988104624e-06	3.12075713850466e-05	0.132853053068657	0.0656811236960291	0.00100693181034126	0.00296539865267049	0.00411022823461446	0.00148391006812765	0.0725636797538404	0.0418017091700053	0.00241229314598677	0.00183508842725413	0.0743743121128708	0.00138548140362001	0.000619086128596739	8.30866407675046e-07
Mix_30	0.0504510608562516	0.0502331797915667	0.0497527931383861	0.0501714055021307	0.0507056053514522	0.0500635607629149	0.0498262235066823	0.0502391288179058	0.0501596161692092	0.0498713450791538	0.0493437714753341	0.0505080913664314	0.049679080732441	0.0501951584541773	0.0496844419285435	0.0491104447087693	0.0500200751784731	0.0497913526351374	0.0499133759082704	0.0502800219918876	2.66644881397049e-07
Mix_31	0.158524305691811	0.0838803275252557	0.019843741787246	0.00827835057542185	0.178211131999863	0.00480021577298964	2.08737601570037e-05	0.109743030181666	0.115899629196522	0.00505341233330609	0.00273138284022767	0.0813548213448752	0.0105632139814385	0.106184975709298	5.69987455640132e-06	0.00532037010029414	7.32434176067629e-05	0.0631816359238505	0.043340071766123	0.00298941673765133	1.4947983972835e-07
Mix_32	0.191762510711795	0.094065803227758	2.4116608592509e-07	0.00111869674356165	0.182939432924562	1.81687743496343e-05	0.000436213846926801	0.126290725304592	0.105045843871011	0.0365568499064107	0.00104191603485577	0.000932159511869072	3.38502242682913e-06	0.10696366733132	0.00010271300262984	0.0812286537295443	0.00516178379242072	0.0650409855723437	0.00128016636600889	8.8059960561544e-06	1.27716347242401e-06
Mix_33	0.144528470338823	0.00206422072948217	5.19395125988339e-05	0.00655870026493266	0.209521085569712	0.00897862621975173	2.08554391881609e-05	0.153303243876886	0.120618327220757	0.0135297178275379	0.000725661259385328	0.0389337081440619	0.00364486653821368	0.129358994187662	0.0289257944715468	0.0332751302892069	0.0208090584429388	0.0697427877134554	0.0131544280468288	0.00225216982501416	2.21408201706019e-06
Mix_34	0.170306492673694	0.0635464729878202	0.000165738005283608	0.00362085896978846	0.181413705129292	0.00264131178397376	3.72072611606503e-05	0.0517910834380853	0.0872490415622974	0.0441418229298922	0.00506341269574687	0.0771763688306715	2.64975897763196e-06	0.125054693127995	0.00963779844104492	0.0034003133941378	0.0637571323303135	0.0752214175541984	0.0349915487833061	0.000780800937227448	1.294050937517e-07
Mix_35	0.0519348497611814	0.0514037400985846	0.0490240119196475	0.0504961073251237	0.0530912186446589	0.0478380955629425	0.0483873250451841	0.0516932715941643	0.053771706933292	0.0452327966526568	0.0480856075052887	0.0495157993447634	0.0489721688614102	0.0517850411824404	0.050422710780871	0.0486318318932376	0.0484115850335464	0.0512691589903637	0.0499410495580846	0.0500911499421972	7.73370360862558e-07
Mix_36	0.148555737341174	0.10329796928982	4.16152852420341e-05	0.041042599360905	0.175236932453382	5.51467801326291e-05	0.000197288545262144	0.0750677256165587	0.0772933576092223	0.00334221362303399	4.30665759295856e-05	0.0248840939128377	0.0865066110526274	0.125482629816804	0.00617462831357976	0.00275033666774448	0.0135788284643009	0.0695040435518172	0.0289672928511311	0.017973164200959	4.71868753681992e-06
Mix_37	0.115917095090274	0.0806950131237204	0.0526996792194781	0.0187591216394102	0.203321093553676	1.23550411149151e-06	1.96093961146712e-07	0.104724072171393	0.143944032978708	0.00135144947808577	0.00125362144279757	0.00542473585236954	0.024196316354202	0.124190779383334	0.0244193515932171	0.0223251617609891	0.00655546026317178	0.0576707233414755	0.00160138561528805	0.0109494668084731	8.73186456473718e-09
Mix_38	0.110378941472871	0.0760468420599169	2.62919735117407e-05	0.0285825330628149	0.262903222626102	0.00495537672285754	0.000223459842550755	0.103415543878556	0.16657483693129	0.0368297826749775	0.000320820497274884	0.0142584493468876	0.00409047243778599	0.133416009407001	0.00108699918244419	0.00012752733817031	0.0135098260886191	0.0424289799141891	0.000283873389416406	0.000539975406286756	2.35746475230059e-07
Mix_39	0.0503095589051635	0.0497134402053629	0.0498365085563579	0.0501471840753697	0.0501538337082809	0.0499101664674612	0.049804038565129	0.0502615024243463	0.0501058268426578	0.0493607755432548	0.0500172318077915	0.05010833015589	0.0500809534119015	0.0503022396736277	0.0497578560337604	0.0499008530143693	0.0500457438281946	0.0503156512275017	0.0500025550572056	0.049862901876455	2.84861991861618e-06
Mix_40	0.18492195001067	0.0800989849283164	0.0156490012041762	0.00110988229239416	0.226918405739974	0.000653656209721955	2.4976478604271e-05	0.102113573411889	0.110183674751122	7.60959418060396e-06	9.68545853239751e-05	0.000826765210955759	7.9377151018812e-05	0.133436481406701	0.00165191981673035	0.000414777899915823	0.0229866132109286	0.117429202643744	0.00139169814432743	3.61422289705622e-06	9.81086408669007e-07
Mix_41	0.151825937390519	0.0169709043731318	3.34068850709287e-07	0.00258739539217538	0.211202522706671	0.0242521850986456	0.0111939833453184	0.0234980135942934	0.159519984298622	0.0147418934885357	0.0686863605392243	0.00839328411276892	0.0228653655049319	0.160359577681196	0.00295350367847793	0.0139004009097595	0.0301307869500029	0.0598126623856844	0.00744032768347599	0.00966374303326169	8.33764453367358e-07
Mix_42	0.223398867153314	0.0950096171954895	0.000149675081298854	0.00157077723814409	0.181812601597965	8.15928216872345e-05	6.4395883118356e-06	0.103824706502319	0.153778642129694	0.00812860754984658	0.000311824964962605	0.00432310483022221	0.000532147962886517	0.105529251113191	0.00643818228558149	0.0175971171517043	0.0559843094555042	0.0415097443226842	9.27219764962855e-06	1.04275398974483e-06	2.47610355352812e-06
Mix_43	0.217118060852395	0.0736588648382465	2.97507765174599e-06	0.0242524121210998	0.169067212992585	0.0125031221328276	2.07960775279846e-06	0.15378657839083	0.0859940935205279	2.53386011960943e-05	0.000301353734542924	0.0213366006909282	0.0181874284010086	0.153895776596624	0.000155875648658604	0.00525991566834752	0.0172661986580253	0.04698947406302	0.000196379254403589	2.67806766874248e-08	2.3236865076548e-07
Mix_44	0.0500704127300324	0.0502744386329007	0.0498870518356989	0.0500734595598044	0.0507391016930901	0.049808184637743	0.049682383222721	0.0502766913450743	0.0503924136027213	0.0498863236417741	0.0497912327304391	0.0490950318438407	0.049919906235361	0.0505045600232166	0.0498748223890212	0.0498760303181146	0.0501493940413724	0.0501218048314889	0.0498840891236016	0.049692519695093	1.47866890731763e-07
Mix_45	0.167133916551588	0.0571475874809187	3.13727609795186e-05	0.000463439629974724	0.188676717457516	0.0117429999007967	0.000199237543033294	0.0817039103844344	0.151677610406868	0.00534651136213826	0.0090928997388307	0.000294300660788485	0.0101658065240432	0.126373933905566	0.0306663638853873	0.0030775006334232	0.0142355591930119	0.117987364379126	0.0238671710418552	0.000111912212749954	3.88434697085049e-06
Mix_46	0.210796854547482	0.0735528433807463	0.0223870703359069	9.2838595119544e-05	0.176239605075195	0.000234945944574125	2.33271679658157e-05	0.0956753985071281	0.158142671861842	0.0140515744142027	7.59787153737279e-05	0.0187984159179578	0.000477864441957565	0.143470184149709	0.000176806957449387	0.00766711279639835	0.0484300532127067	0.0294393497533757	4.04841120307706e-05	0.000222253126091903	4.36698678585312e-06
Mix_47	0.0523789729126137	0.04993852136011	0.048628561069542	0.0503328758877459	0.0523644168930736	0.0459422188874656	0.0471027016901793	0.0513571188924347	0.0528629023920317	0.0518170549408307	0.0495653625155286	0.0509626866743527	0.0491274482043231	0.0516347123451202	0.0512657904486637	0.0485622976873139	0.0504168600353006	0.0515963947889812	0.0461442345474394	0.0479975987988681	1.26902808095242e-06
Mix_48	0.246514967835573	0.00701799425231256	1.68598713309516e-06	0.00173522342818371	0.282408234740512	0.00164443868707357	1.76223342895846e-06	0.156603718008471	0.0837014367954575	0.000675291598869896	6.80453409967457e-05	8.81854049072853e-05	0.000829754202326174	0.158902482984623	1.84612524235328e-05	0.000156396863335516	4.90557565388305e-05	0.0583100493720246	0.00124282734602989	2.7444322306911e-05	2.54358747187045e-06
Mix_49	0.0989224745517198	0.0608050031197505	0.000556782944923133	0.0525113943138242	0.0999142818051443	0.0472152282040873	0.0102629180959471	0.0868380311280383	0.0984191236166582	0.00417302089222553	0.00360575390027368	0.0698732630082307	0.0584089685881765	0.110450143040668	0.00922607777099767	0.0203268416288329	0.0459976558190839	0.080067368944054	0.00464008254754054	0.0377837198611536	1.86621867037662e-06
Mix_50	0.0504417308749269	0.0503324286360577	0.0497861939469825	0.0493102924935007	0.0504269315174352	0.0502856492438138	0.0497729115547479	0.0503378177932566	0.0500179473397753	0.0499721919351665	0.0493175887228483	0.0499029512570731	0.0498139200870658	0.0503645209474874	0.0495677460691938	0.0503049813288413	0.0500826924537383	0.0502534134315721	0.0499252175557269	0.0497816478476306	1.22496315946297e-06
Mix_51	0.242992603527507	0.120121891398474	0.0134808248403608	0.0114705422199023	0.158119815718173	0.000457984117916437	0.000408273682266667	0.135114863001398	0.132944768985317	0.0133322917541562	0.000916626980242943	0.0119319614756126	0.00108581332227444	0.148454985630794	2.39282259499291e-05	2.00134008170628e-05	0.00133074972094443	0.00716064440730007	0.000158161468687938	0.000472516456299126	7.39665606208639e-07
Mix_52	0.141144069289959	0.0730347266767019	0.00865521095808832	0.00316521513435113	0.195729224341136	0.000899759625571428	1.47077347407692e-05	0.159528430837188	0.13916811094376	0.000604772050563282	0.000591639920902782	0.0646143481877887	0.00805753929212023	0.141051591438673	7.56542871479522e-05	0.0238665406448103	0.00944521874992724	0.0289686002058995	0.000102618397015499	0.00128163795950303	3.83324151975728e-07
Mix_53	0.1998035633326	0.102666792204634	0.000100918631678106	0.0377342244724936	0.194195079739124	0.00361711153865914	2.00382515262175e-06	0.110153775651337	0.0862000656279165	1.49228272445328e-05	8.04105810844167e-05	0.0126872876164579	0.0469761311406152	0.139765997130697	0.00206340891271083	0.00418775354880015	0.00486070620719509	0.0524980958274063	0.00239062142729255	6.20483924845745e-07	5.09272975124375e-07
Mix_54	0.106152658022534	0.10047282105981	0.0127349980322608	0.0889251159435343	0.143512537267424	0.00150291248493846	3.72528091525351e-07	0.095949606718149	0.0516842607235096	0.000568029772107785	0.00319197258709185	0.00989703375659168	0.0101826265501442	0.150453504805689	0.000427725224990621	0.0115129938432668	0.0609928087073969	0.10507259880995	0.046764914024677	6.5831297269746e-08	4.43306545250266e-07
Mix_55	0.0529424465194111	0.0540935627091795	0.0478202545381865	0.0500777628681911	0.0557207224017831	0.0477260828188103	0.0467578716094337	0.0515034853171065	0.0534252382712011	0.043824534047191	0.0474410920465284	0.0493112639485741	0.0486029565928697	0.05269795599083	0.0496613814513525	0.0457978849222119	0.0499940790024143	0.0519253622433955	0.0538359883001419	0.0468399695922249	1.04808962952951e-07
Mix_56	0.0504921970779874	0.0504041009517148	0.0497421568956218	0.0497835439567991	0.0503327185434298	0.0494503294452919	0.0498609942108317	0.0502533979002309	0.0498087896852423	0.0501402202049401	0.0498727823228663	0.049917509930934	0.0497864885914451	0.0502273994701962	0.0499880406542424	0.0501529030482148	0.0498982566235583	0.05012972804364	0.049904312319071	0.0498539648379119	1.65285830466821e-07
Mix_57	0.101293822857337	0.0764607841209956	0.00915431040593103	0.0511520548315042	0.149510867066994	0.0120329657082416	5.4111308253801e-05	0.090553323400983	0.103249779024679	0.0412244127982137	0.000555309560149375	0.0602653434032386	0.0155046977412285	0.134406380814957	0.00927815447927127	0.0234485335809464	0.00515138474489476	0.09981254851729	0.013805796043247	0.00308501806824824	4.01523395310299e-07
Mix_58	0.153811699502871	0.126169636416897	0.000280877788305298	0.0241651357682331	0.165269619081914	1.76587941285382e-06	0.000222267932632429	0.109329249889358	0.117637132397756	0.0183211341529298	0.000347216555826915	1.93075618789514e-05	0.000109077672622148	0.117777148870561	0.0060712996233003	0.0448147832930859	0.00145739484542321	0.0904628820137211	0.000611872008583884	0.0231203319879336	1.66756753405828e-07
Mix_59	0.050392447361139	0.050249967841283	0.0497535392098717	0.0504483696790729	0.0508896243326983	0.0496413758057492	0.0495554365252558	0.0504575285648997	0.0507398965089186	0.0494354877200665	0.0496514546339953	0.0501178490397656	0.0495835079288034	0.0503117046819732	0.0504691379732191	0.0499004616344093	0.0487313974994932	0.0501852991284211	0.049950495536041	0.0495350016778513	1.67170728371246e-08
Mix_60	0.222468489760025	0.11763620301848	1.32360830824404e-06	0.00560513965052713	0.114370731307953	0.0223856755787265	1.67940882077141e-06	0.111560912086368	0.13093987158973	8.75759211213703e-06	3.29407799038435e-07	0.0699602849977086	3.0123320528218e-06	0.0762309442981446	0.0166405660799508	0.00224041332458288	0.00865019053679805	0.0944356898009952	0.00243556961662206	0.00442354473591473	6.71268380547652e-07
Mix_61	0.0504098392736768	0.0499891032427607	0.049953261881588	0.0501165663639885	0.0502172714712098	0.0498885078889697	0.0497390472158592	0.0500858691722554	0.0500540715865204	0.049964354991653	0.0496520160024866	0.0499219553302048	0.0502596513314935	0.0502895475772738	0.0499825142192613	0.0498244827174957	0.0496327941563754	0.0501450782204322	0.0499538590517346	0.0499194213926437	7.86912116801375e-07
Mix_62	0.28778733783203	0.0358804539773654	0.00388189882736101	0.0251462222795099	0.191503956931999	0.00220604424759154	0.000200149472092884	0.117606451974761	0.114255806103365	7.13997941894508e-05	0.000731855910568554	0.00325866775526055	0.0231788121747118	0.0965972229287292	0.000480060666204081	3.29924729027397e-07	0.00427020172762007	0.091294727429975	0.00143812820168727	0.000209982533549078	2.89306699818859e-07
Mix_63	0.0501923392168119	0.050078811084206	0.0499000080573805	0.050108263814056	0.0502460618515106	0.0499577684446158	0.0499504530588476	0.0501301961583177	0.0501166339644769	0.0499695564291659	0.0499775632757754	0.0497204573008217	0.0501073384793567	0.0501212305459496	0.0499496039438372	0.0498502412198189	0.0498245639530174	0.0500927199898281	0.0499715993611625	0.0497345585598652	3.12911784261516e-08
Mix_64	0.0504179945284086	0.0502647846269142	0.0497280011728045	0.0499390164572936	0.050679422653622	0.0496325865864259	0.0498249807822915	0.0504713902560081	0.0502456151523417	0.0498806936780811	0.0499326057405531	0.0499038730797171	0.0497411673224978	0.0501290204236654	0.050401853927681	0.0493237888411055	0.0491983107067198	0.0501877805579252	0.0502257832645007	0.0498689252764386	2.40496500447662e-06
Mix_65	0.105216548594485	0.0736719530323097	0.0208919065885562	0.0220234190764817	0.106982009180092	0.00932695482925175	0.0348955425801122	0.0887338667811652	0.0433627095588058	0.0425373093259384	0.0207587823267475	0.0414881329619553	0.0272439280852416	0.0809893949916086	0.0854495806828884	0.0371013430071442	0.0828035976716989	0.0758265444563757	0.000672570469153033	2.35982794927264e-05	3.07520495956837e-07
Mix_66	0.221371191980082	0.0798821702015924	0.000401258669649418	0.000588592610662852	0.152918686316291	0.000276171774046329	0.000422434942721386	0.145989977886391	0.11882339260961	0.0140684986799497	0.000426688258821082	0.0487062757400965	0.000984077889254765	0.126897721571536	0.000670655593624711	0.00778399239582539	0.00213363481690229	0.0752021660180374	0.0011418952194958	0.00130350938505877	7.00744035153633e-06
Mix_67	0.128569439038591	0.094486272087783	0.0202339447100098	0.0966430027064786	0.0831155712048212	0.0200188571072549	0.000165601407788074	0.0185041169616693	0.113952047721029	0.0223017161436871	0.0480786319086948	0.064711170606837	0.0187629080123468	0.10396612095123	2.31744527959261e-05	0.0457297084361062	0.0377933076593035	0.0712561425297795	0.00184742326713166	0.00983912003384053	1.72305282297724e-06
Mix_68	0.15594975408453	0.0839709238000354	0.0356217809803876	0.00955475621671477	0.179912580231198	2.1935770688827e-05	4.60178627703157e-06	0.13053602627832	0.0991031252144885	0.0072620105107981	0.000100547658370978	0.0159206409798402	0.0412531829676627	0.128771052239458	5.5048539312627e-06	0.03633705938988	0.000482630002601225	0.0749963746370815	1.63365612168472e-05	0.000178893145121633	2.82691398401092e-07
Mix_69	0.0515489237694093	0.0505623596688797	0.0497101873147703	0.0500471652537812	0.0508410591027602	0.0494049157543647	0.0491253621355615	0.050439498425292	0.0505299844396707	0.04995966645916	0.0492789274349379	0.0483972898310123	0.0510778928808999	0.0508190439208972	0.049753062455731	0.0496176194324276	0.0495422817993853	0.0500114526596293	0.0495104148920146	0.0498215391245157	1.35324489958233e-06
