B_cells	Monocytes_CD14.CD16.	Monocytes_CD16.CD14.	NK_cells	Neutrophils	T_cells_.CD4..	T_cells_.CD8..
Mix_57	0.0054	0.0576	0.0466	0.4623	0.0024	0.0878	0.338
Mix_58	0.1446	0.0326	0.041	0.1786	0.0184	0.2403	0.3444
Mix_59	0.0927	0.0324	0.0361	0.4472	0.0033	0.0298	0.3584
Mix_60	0.3782	0	0.0073	0.0876	0.0102	0.1765	0.3402
Mix_61	0.3359	0.0626	0.0629	0.2714	0.0039	0.0349	0.2284
Mix_62	0.374	0	0.0021	0.3359	0.0069	0.0308	0.2503
Mix_63	0.0608	0.1353	0.0645	0.4196	0	0.0148	0.305
Mix_64	0.2443	0.1657	0.0815	0.1964	1e-04	0.0591	0.2529
Mix_65	0.241	0.1283	0.0711	0.1678	0.0024	0.1159	0.2735
Mix_66	0.2671	0	0.029	0.2422	0.0074	0.1565	0.2978
Mix_67	0.4184	0.1144	0.0718	0.2066	0.0055	0.0298	0.1535
Mix_68	0.1663	0.0884	0.0637	0.099	0.006	0.2339	0.3426
Mix_69	0.3627	0.0235	0.0496	0.2238	0.0081	0.0705	0.2618
Mix_70	0.1535	0.0659	0.0561	0.12	0.0036	0.2514	0.3494
Mix_71	0.1763	0.0334	0.0473	0.317	0.0034	0.0765	0.346
Mix_72	0.1459	0.1575	0.0848	0.0565	0.0066	0.263	0.2857
Mix_73	0.0382	0.0294	0.0373	0.3939	0.0027	0.112	0.3866
Mix_74	0.3124	0.0786	0.064	0.2944	0.0051	0.0076	0.238
Mix_75	0.169	0	0.03	0.3913	0.0102	0.0872	0.3122
Mix_76	0.1624	0	0.0254	0.3822	0.0074	0.0841	0.3386
Mix_77	0.1735	0.1371	0.075	0.2768	8e-04	0.092	0.2447
Mix_78	0.0717	0	0.0058	0.2984	0.0065	0.2181	0.3995
Mix_79	0.0696	0.0952	0.049	0.4922	2e-04	0	0.2937
Mix_80	0.2117	0.0533	0.0581	0.1997	0.0055	0.2091	0.2625
Mix_81	0.1933	0.0865	0.0578	0.303	5e-04	0.058	0.3008
Mix_82	0.2389	0	0	0.2854	0.0024	0.1284	0.3449
Mix_83	0.2958	0.0652	0.0573	0.2468	0.0063	0.0747	0.254
Mix_84	0.1948	0.0986	0.0648	0.1457	0.0066	0.1768	0.3127
Mix_85	0.1926	0	0.0214	0.3353	0.0093	0.1316	0.3098
Mix_86	0.1366	0.1002	0.0578	0.3362	0	0.0498	0.3195
Mix_87	0.4771	0.0796	0.0658	0.2318	0.0055	0	0.1403
Mix_88	0.3139	0.0389	0.0564	0.0315	0.0163	0.2462	0.2968
Mix_89	0.0262	0.1566	0.0654	0.3346	0	0.107	0.3102
Mix_90	0.1882	0	0.0168	0.4573	0.0032	0.0345	0.3001
Mix_91	0.4715	0	0.0333	0.207	0.0134	0.0859	0.1888
Mix_92	0.2271	0.0561	0.052	0.3642	0.0061	0.0556	0.2387
Mix_93	0.1607	0.1495	0.0797	0.007	0.0156	0.3024	0.2851
Mix_94	0.3514	0.0358	0.0556	0.0809	0.0128	0.2032	0.2602
Mix_95	0.1744	0.0311	0.0431	0.2866	0.009	0.1742	0.2815
Mix_96	0.0959	0.0538	0.0518	0.1943	0.0071	0.2446	0.3525
Mix_97	0.2462	0.1025	0.0622	0.299	0.0035	0.0238	0.2628
Mix_98	0.4038	0.2482	0.1108	0.0306	0.0065	0.0751	0.125
Mix_99	0.0028	0.0023	0.0367	0.1775	0.0172	0.3652	0.3984
Mix_100	0.2279	0.1487	0.0746	0.2761	0.0012	0.0664	0.2051
