Bcells	CD4_Tcells	CD8_Tcells	Endothelial	CAFs	Macrophages
S10001	0.190693597449919	0.371707567664764	0.245863793129026	0.0904680011202445	0.0511424575350699	0.0501245831009762
S10006	0.192719858347827	0.368715741692327	0.247677917445119	0.0902160343436874	0.0510243925106384	0.0496460556604008
S1001	0.189964335460488	0.36996096204511	0.250771993619829	0.0887102197209119	0.0503709191645073	0.0502215699891544
S10010	0.188673304861322	0.369708004135938	0.250938238224749	0.0888397391129862	0.0503327261240381	0.0515079875409666
S10011	0.18908817970789	0.37213089466422	0.247620099109128	0.0900018921356786	0.0507918090883687	0.0503671252947149
S10014	0.189989465719794	0.369655784043073	0.248840601210444	0.0900579203699933	0.0512677724675153	0.0501884561891799
S10026	0.192660021918459	0.368627544640883	0.250222140346202	0.0879820017202617	0.0498127145911685	0.0506955767830252
S10032	0.192935658210937	0.368424435445023	0.249151472738936	0.0882206658251193	0.0499258269114085	0.0513419408685754
S10036	0.191267167637675	0.369396618984824	0.248404440211227	0.0900668408139946	0.0510148898705109	0.0498500424817686
S10042	0.191483397144809	0.368487160795121	0.250078703241624	0.0889149127307185	0.050284213650127	0.050751612437601
S10044	0.191818452530538	0.36866747962114	0.251837019846942	0.0875319615763423	0.0496961003994278	0.0504489860256099
S10049	0.19351021150554	0.368875900734131	0.250330389552008	0.0877324334079675	0.0496737164920831	0.0498773483082704
S10057	0.189497523321835	0.370504343254971	0.246097484391603	0.0924722627083459	0.0525410753629521	0.0488873109602927
S10062	0.191086947792647	0.369956813770628	0.248946211191502	0.088781620972844	0.0503449353472591	0.0508834709251199
S10066	0.187815305263036	0.372581957326584	0.247719486606409	0.089658623053572	0.050736789844192	0.0514878379062065
S10067	0.190612448515755	0.370734676018164	0.251526945260221	0.0880437644425875	0.0497063986581157	0.0493757671051571
S1007	0.19141104922094	0.369916450550637	0.247251479131448	0.0902989198676219	0.0512025947253319	0.0499195065040211
S10073	0.189431667700218	0.372028910886803	0.252055226323053	0.0872938338513033	0.0494356152758204	0.0497547459628026
S10077	0.190068179883372	0.371400034431437	0.247193558724635	0.0902082823089467	0.0510077423496066	0.050122202302003
S10080	0.190931986894085	0.369569690638678	0.248271548137268	0.0899622557574563	0.0506520041396598	0.0506125144328523
S10082	0.19145137690602	0.372875405960247	0.24825015399191	0.087584228143773	0.0496719320481811	0.0501669029498684
S10087	0.194238818304113	0.369072220817745	0.249576091770216	0.0875831223895939	0.0494215889039164	0.0501081578144152
S10089	0.190406737509382	0.370246271348848	0.247035013112759	0.0909841318721559	0.0514022192622396	0.049925626894616
S1009	0.193324900048119	0.371460419531811	0.248365641314687	0.0881492346083466	0.0496981331485711	0.0490016713484648
S10090	0.189852824174743	0.370067112780495	0.248284962900721	0.0904466024724212	0.0515404440040128	0.0498080536676072
S10093	0.188904745617704	0.369250883601608	0.246895754096406	0.0923784880057559	0.0524741230747087	0.0500960056038173
S10094	0.18973970233109	0.37129504482818	0.249440574762743	0.0887375211238554	0.0499352203914512	0.0508519365626812
S1010	0.190401088065056	0.370737726189318	0.247159539459899	0.0900638698383401	0.0510148850694383	0.0506228913779497
S10111	0.19095259832022	0.371612332854516	0.250831671402853	0.0874711696521345	0.0494700405167015	0.0496621872535757
S10116	0.187398535003428	0.373478965617261	0.250578272440479	0.089468979040766	0.0507318749120262	0.0483433729860392
S10119	0.191747421731623	0.370578862326698	0.248390240757689	0.0893410245769911	0.0504070324665007	0.0495354181404992
S10121	0.189957634847438	0.369479118429127	0.250681864114548	0.0890873140310813	0.0505657668471921	0.050228301730613
S10130	0.189495732217183	0.369982699222299	0.24781772745748	0.0907020667608395	0.0514234621409385	0.0505783122012598
S10140	0.195127544282838	0.365539971195796	0.250087520117413	0.0878206478293214	0.0498157122622405	0.0516086043123918
S10142	0.19379156484936	0.366075993420939	0.25198693692151	0.0887469849253039	0.0502747090012653	0.0491238108816219
S10150	0.189543695712313	0.367287014013389	0.248761907699469	0.0912951593223111	0.0516239370811358	0.0514882861713818
S10155	0.191513815489425	0.369792978307982	0.24921590011895	0.0889833903800149	0.0503649471834816	0.0501289685201466
S1016	0.189671950142093	0.368588177436605	0.249606803012393	0.0902655272989698	0.0515217515861329	0.0503457905238066
S10163	0.189677133519079	0.369883880542131	0.248202771327314	0.0904474870416654	0.0512839724857247	0.050504755084085
S10167	0.190371390728588	0.368264635250631	0.251078040637898	0.0897172578699547	0.0510424234274849	0.0495262520854442
S10168	0.191113173442773	0.370536343664003	0.250824945260892	0.0881554930135226	0.0500039362264728	0.0493661083923369
S10173	0.193589693839737	0.370147922220285	0.249285584554991	0.0878749965593484	0.0499430783075495	0.0491587245180894
S10175	0.191179983935997	0.370184659113741	0.248955631119034	0.0891396601303351	0.0503252817448854	0.0502147839560069
S10179	0.18996584536058	0.369319430489096	0.255204266936482	0.0869113117575107	0.0491412073310876	0.0494579381252431
S10186	0.194800072725699	0.368185261710132	0.249409623146154	0.0886815215769199	0.0501630533393254	0.0487604675017694
S1019	0.190331599793213	0.371457179123364	0.248975616072404	0.0891160934422138	0.0504735683674987	0.0496459432013061
S10190	0.19329720323094	0.369752287671211	0.249990775946537	0.0871944518000445	0.049336464618299	0.0504288167329682
S10195	0.19020101279611	0.369622296345547	0.248019202003502	0.0904968320321121	0.0510726626292597	0.0505879941934701
S10196	0.190012146393568	0.36958879160025	0.250315607191841	0.0890852767278427	0.0503450331156756	0.0506531449708237
S10200	0.187937391620342	0.369309033867893	0.251378003953327	0.0895908344849038	0.0507700154039351	0.0510147206695996
S10201	0.190379555353886	0.368146588632642	0.246666837144941	0.0916411598773989	0.0519287296134271	0.051237129377705
S10202	0.188703272813721	0.370347951077692	0.249892606570204	0.0897770686251956	0.0507677495658919	0.050511351347295
S10205	0.193420098152347	0.368164410383399	0.251655241901874	0.087410530475253	0.049340192777265	0.0500095263098624
S10211	0.19059063379646	0.367876283549282	0.248473957930765	0.091471915701631	0.051754067341098	0.0498331416807646
S10221	0.191869365043866	0.36957436312461	0.249623753277761	0.08863312033855	0.0501196452716915	0.0501797529435222
S10222	0.191288682452615	0.368807688196794	0.247495984460364	0.0906994082822381	0.0512770435977308	0.0504311930102579
S10226	0.19332263362216	0.36838006120147	0.249089070839579	0.0886317213522174	0.0500609134371927	0.0505155995473799
S10227	0.189708055784807	0.371091132136505	0.247115664474988	0.0902171795077713	0.0510767761888667	0.0507911919070629
S10228	0.18926464377859	0.371504053084789	0.249780486230269	0.0887884766177893	0.05039153508171	0.050270805206853
S10232	0.191378917238196	0.37049621904897	0.248685549484274	0.0896898507174437	0.0513861294317624	0.0483633340793535
S10248	0.192983967962982	0.368858791686462	0.2508075633203	0.088139360120042	0.0498642309796433	0.0493460859305703
S10249	0.189719571608058	0.36858344528671	0.248280244732422	0.0896551198482204	0.0510940099712435	0.0526676085533461
S1025	0.192561871568773	0.36863972131598	0.250965903066379	0.088342574662147	0.0497228359799226	0.0497670934067992
S10266	0.189581105285759	0.370289964575618	0.246322973464294	0.091084455770143	0.0516264632265575	0.0510950376776281
S10269	0.192010573692822	0.368144387303384	0.249092834727666	0.0896957961013191	0.0509037064873674	0.0501527016874415
S10272	0.190417952868814	0.368936270682387	0.248475426100875	0.0907823851762794	0.051442175688383	0.0499457894832613
S10273	0.193778118032545	0.368011875351208	0.249093841700033	0.0886282750082293	0.0502571649657911	0.0502307249421937
S10274	0.190502734432443	0.369857942098433	0.249013152124339	0.0895960580605975	0.0507283548693007	0.0503017584148876
S1028	0.192157744898387	0.368509102211248	0.251811671772	0.0875025649984143	0.0496683374203622	0.0503505786995892
S10280	0.191658241697434	0.369739185230985	0.252826593330998	0.0861691071435814	0.0487450240771211	0.0508618485198812
S10283	0.191752888689056	0.369470327584535	0.253590606019099	0.0866452281791771	0.0488415541956929	0.0496993953324403
S1029	0.1917648320586	0.370114792390682	0.248762581777941	0.0891418007067574	0.0502651522136445	0.0499508408523754
S10292	0.191445595668742	0.37083379257251	0.248464711212543	0.0896555397114967	0.0506643698765434	0.048935990958165
S10294	0.193037528788181	0.368014726218449	0.251673280490035	0.0880403666405014	0.0498479355314806	0.0493861623313533
S10302	0.189510090937375	0.370301195810799	0.249353033107896	0.0899107603511613	0.050935274740165	0.0499896450526035
S10303	0.190868648685858	0.369926182775438	0.24895707899868	0.0894209224708932	0.050748286358649	0.0500788807104823
S10323	0.190631374850036	0.370387128281551	0.247807925194136	0.0898029430984386	0.0510562442959663	0.0503143842798709
S10326	0.19125977371883	0.36822126412247	0.250410926904535	0.0891543239951306	0.0503604208335924	0.0505932904254428
S10328	0.188803196764694	0.371727647287386	0.252050559686864	0.088084606970187	0.0499094193691463	0.0494245699217232
S10329	0.19279628294934	0.369691472921978	0.249870221517329	0.0881094074394742	0.0498234169137625	0.0497091982581159
S10336	0.190427811162448	0.368241261696762	0.250022706351618	0.089867703964613	0.0509903666327396	0.0504501501918193
S10340	0.192668756915011	0.371006143224251	0.247705628624456	0.0885524744546574	0.0502720286031496	0.0497949681784752
S10347	0.189465640999145	0.371471967173273	0.246036908840405	0.0917090380786102	0.0520353596896726	0.0492810852188944
S10353	0.194474467781919	0.367612640647181	0.247597370688888	0.0894698489903239	0.0507038747852296	0.0501417971064584
S10356	0.191338183134262	0.371556869239689	0.245990990109566	0.0900924242952488	0.0513629536981372	0.049658579523096
S10358	0.189130533995816	0.369680780263125	0.250684036127139	0.0893456515076768	0.0503669360800913	0.0507920620261522
S10365	0.190109417850793	0.369984647043985	0.248658056710685	0.0894691878746946	0.0509457204282195	0.0508329700916224
S1037	0.191877321975861	0.37017272659597	0.251120149446064	0.0881607419724095	0.0500665699561076	0.048602490053588
S10373	0.192137985968015	0.37023209150365	0.248497050993266	0.0891377569004788	0.05047514882375	0.0495199658108409
S10374	0.192975599670879	0.367911827681719	0.246696642053035	0.091152227503396	0.0518578934907292	0.0494058096002422
S10375	0.189859622672382	0.369329601856975	0.251266665847386	0.0884320986698855	0.0506591906124068	0.0504528203409648
S10377	0.191296672944305	0.371164120191567	0.244602930322823	0.0917843269788139	0.0518821282835188	0.0492698212789731
S10378	0.192606857569073	0.369149449906596	0.251785149527657	0.0871464555853254	0.0492274986231276	0.0500845887882205
S10390	0.190043445407534	0.370913021392877	0.24464103491779	0.0924049939021771	0.0528127714718387	0.0491847329077835
