naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell	otherCells
mix_11	0.140703976167317	0.0820946481287665	0.0826826402065315	0.0954349886126923	0.180960613881762	1.47449451255008e-07	0.02382010308094	0.0439295963600233	0.0512108719528986	0.0372287320993714	8.13768102711853e-06	0.0157080568998439	0.00163261788290142	0.10432470211826	1.89298179850472e-06	5.66950333399891e-05	0.0454466488109376	0.0947483576255758	3.6904770235014e-06	2.06839648541312e-06	8.14153052863809e-07
mix_12	0.294915845730524	0.000368148305470453	0.0315698933495673	0.0610777942370465	0.258813544664938	3.03191726720898e-05	0.014040342571445	0.0886666500068639	0.0320624435957412	0.000221379219805571	0.00012224107065852	3.97694076874597e-05	0.000700951808538286	0.150566452453745	2.81362853033026e-05	0.00202117920353204	2.70911759156719e-05	0.0645465365683311	0.000174913405686075	6.2367375714153e-06	1.31028956351642e-07
mix_13	0.313228295904942	0.00694086727623783	0.00039121305108577	0.000606059923497495	0.234470433755165	1.16298825664983e-05	0.00117503457931679	0.0911160689786391	0.101951029119459	0.0121728023615422	1.21307670357529e-06	0.000922492314275567	3.97334028764279e-05	0.11156394608224	1.51724327580433e-06	0.000498964117446244	0.0251579868966377	0.0997203954264229	1.89221652149822e-05	8.98289549781316e-06	2.41154695668211e-06
mix_14	0.273759341790837	0.0503128515365203	0.000181348129189832	0.0682862648488027	0.169903534791438	1.13641422704411e-05	0.000120524702788999	0.114349298727647	0.103388203183881	0.00692990862509205	0.000402828790949451	0.0220764520295516	8.5978553938408e-06	0.0345976300999108	7.14414344430182e-05	0.0236699076994355	0.0837775006605919	0.0480623630460844	3.98542116102317e-05	4.89447436775657e-05	1.83894988392552e-06
mix_15	0.277925166779188	0.113019625114996	0.00820377650815374	0.000437092232413069	0.225274053115319	2.00389190889682e-05	5.24765793252698e-06	0.056487745849511	0.103131539364106	0.000492449708830776	0.000609501197908587	0.00069044321722503	0.0693965778952611	0.0880808600283935	2.11527637515431e-07	1.60388707681616e-05	0.00483364244039271	0.0510547465931672	6.64583789288142e-05	0.000254445502032235	3.39098746637845e-07
mix_16	0.207109066253977	0.0605543828594435	0.0285364096858887	0.0368863022816745	0.206451680839105	0.023062727684511	0.000157022750091894	0.0564912552934817	0.138847497362374	0.000792268302262176	2.59835808032761e-05	0.000929964878732717	0.000902569807886019	0.106824335060103	7.89186951701564e-05	0.000684205263993107	0.0213225614119286	0.110138395533568	0.000127657978758388	7.10265512562267e-05	5.76792499240586e-06
mix_17	0.2793940293943	0.0793205658435632	0.000561715834955256	0.00315551249688406	0.188718873333836	0.00120548256183692	0.0245025584461403	0.077476079710793	0.147776886917918	0.00143320012706411	5.7375488437272e-05	0.0001518785199987	0.00304535317524303	0.10368463117225	0.00285325940050065	0.00170870248777001	0.00174228681921038	0.0806698932043276	0.00196604732416661	0.000574098756450335	1.56898435499375e-06
mix_18	0.0826034704080397	0.0569732183814847	0.0655289161696409	0.0864266365564322	0.168768709682756	1.07089676490718e-07	0.0607962604412313	0.0631257348914732	0.0917993544464336	0.0128855008458394	0.00804461824589697	0.0156924055236536	0.0223330438445518	0.12545411393859	0.0194440901974262	0.000441974631057926	0.0425489371232943	0.0689841584222368	0.00747974512254444	0.000668857089740712	1.46947999657421e-07
mix_19	0.0551608958203829	0.0504004493729141	0.0491481349112748	0.0519099093255733	0.0546521580632135	0.0480314116300185	0.04843757875131	0.0531708064566456	0.0516406028400803	0.0486573232020952	0.047487653371529	0.0530761681013489	0.0479311435081205	0.0522121974616256	0.0484085326359047	0.0450195894476065	0.0417630508968524	0.0521819954369332	0.049386978312138	0.0513232367070601	1.83747372761722e-07
mix_20	0.242394566127883	0.100128961086339	0.000200834206971324	3.32648659741993e-05	0.222088777596434	0.0577842115869482	1.37103985320576e-06	0.131505194937493	0.124513852890695	0.000116433043292931	0.00107044420921883	0.0165251140156403	0.00015660816299742	0.0855928901066695	4.48456502989115e-06	6.11572295127501e-05	8.34504994009402e-05	0.0177319780142208	2.7885366843566e-06	9.79328109807147e-07	2.63795063160099e-06
mix_21	0.273061392851014	0.0511499887937014	0.00436972214592797	0.0125291822349908	0.276743805051257	1.96756587661723e-05	1.89371227641833e-05	0.137292525347247	0.127586200953431	7.82771276889906e-06	0.000921281110005588	1.3973002118259e-05	1.54605638019097e-06	0.0799345850128357	0.00415796932860753	2.89065938991045e-05	9.02830531644196e-06	0.0313440418781531	0.000802034962498246	6.13180637930876e-06	1.24407193813347e-06
mix_22	0.293332579079709	0.081172956458428	0.0229390137632416	0.0344251998028521	0.242049970639963	0.0108961642473656	0.00231884989852078	0.122087739405127	0.106069512434834	0.000307429709277335	2.98142554499601e-05	5.3926154540264e-05	0.00508097817571864	0.0654587168507293	0.000408143971958896	0.000134160599844022	0.00424402737471364	0.00896844742529127	7.87829090029094e-06	1.05756297198866e-05	3.91583181469368e-06
mix_23	0.234473733179253	0.0717052188262293	0.079742264886031	0.0454355140864645	0.20102073952013	0.00184357195706832	0.00258648760958029	0.043914019089909	0.125506513874833	2.52174270006685e-05	6.32175088895415e-06	0.0254538056760774	0.000158711770535416	0.0727995804413114	0.00775327577567472	3.08776502984396e-05	0.0359814510125815	0.0505464552870326	4.23879153527866e-06	0.00101078390830076	1.21747926506988e-06
mix_24	0.030374670250891	0.09869794708635	0.0860622059492105	0.142852420708748	0.162867138821689	0.0241416393458492	0.0486518904628508	0.0732403014521187	0.0656085883188722	0.00208671778224316	0.00178737997571181	0.0591771295277938	0.0132412602581352	0.0891161887527387	7.71779092973938e-05	0.00395649718960262	0.00344071090217084	0.0849302237487881	0.00464493320495972	0.0050405307249335	4.44762704543411e-06
mix_25	0.0654852734037176	0.0302703390055006	0.0639439009791834	0.0430592055563643	0.0728527626952114	0.0412690340073331	0.0365123053504544	0.0698151957196321	0.0576003934133676	0.0405917598789005	0.0436114454849848	0.0485099768212801	0.0457918604806038	0.0505380166380893	0.0620734125893712	0.0478606421227608	0.0504675006735062	0.0559035890033276	0.0332120095365665	0.0406310858115666	2.90828278126654e-07
mix_26	0.14325200084395	0.0279259550618345	0.00183704929298731	0.00251230625507509	0.308861166486682	7.52828350865206e-06	9.24085862435735e-06	0.138976144060249	0.213072913276494	0.00225942031450766	0.00278216830193254	0.00137980530135014	3.49062709228441e-06	0.0971380422663614	3.00215974352729e-06	0.0529670106201005	3.92563428949364e-05	0.00692298905146292	2.26768009794233e-05	2.64199491170501e-05	1.41384505214504e-06
mix_27	0.192609752311868	0.112232494143371	0.0341944221385726	0.0774498394576513	0.262267621510204	0.0195712824517097	0.000163765451313593	0.0259092859163817	0.0772033795170937	0.0061586907726801	0.00367291819538594	0.0217040610309881	1.57017043308078e-05	0.0451597420211072	0.000378038897125151	0.000119051757653388	0.0109293184798907	0.109062926980991	7.98054281085896e-05	0.00111080568000452	7.09615356841997e-06
mix_28	0.0550912705980917	0.05031881508981	0.049320968529488	0.051834432635495	0.0547784041868013	0.0506290984981295	0.0486495637443038	0.054662023288492	0.0532492550169271	0.0498137843447704	0.0464684750211612	0.0474387772410362	0.045100560638152	0.0527065472032416	0.0464787064221849	0.0518807337401702	0.0396759545611157	0.0510664477182711	0.0498186669120105	0.0510174131704081	1.014399397814e-07
mix_29	0.0570529581288378	0.0508950600464181	0.0511386089382275	0.054011401514416	0.0556137062356345	0.0352454074618945	0.0469467618837337	0.0525674553899064	0.053050199151953	0.0514444408338212	0.0467683733402125	0.0499634573280394	0.0462153084795797	0.05648463186795	0.0494885033593905	0.0517300309657812	0.0432836424927737	0.0531407478877479	0.0492452115347322	0.045713939568452	1.535904980976e-07
mix_30	0.0537575520413567	0.049428243954281	0.0508113074129718	0.0512627863437718	0.055398686560614	0.0422228014456151	0.0473798115054738	0.0518491175701593	0.0523762389088644	0.0513200114159459	0.0473824168139138	0.0498840469767241	0.0484194573009274	0.0541839719886288	0.048453175890483	0.0516342088517155	0.0458096005550009	0.051268954234591	0.0487222574159131	0.0484353488100841	4.00296440439263e-09
mix_31	0.0511616611858528	0.0495146796192974	0.0508548238935485	0.0490018395456324	0.051540201810466	0.0491965858730287	0.04786117376785	0.0504525309218966	0.0507396937782099	0.0497532699380203	0.0496443310522063	0.0501467302086576	0.0496861796584488	0.050579965870963	0.0510530848609509	0.0497041802562443	0.0498638529709186	0.0504852709512707	0.0495342365681687	0.0492254840520107	2.23216357841949e-07
mix_32	0.197060116028556	0.0704577919161483	0.00368580275427003	0.0604769229805174	0.229422933381715	5.57501348388403e-06	3.51148221728119e-07	0.103210428370424	0.0949131997982541	1.09661845466246e-05	0.00025668638650526	0.0339674672004665	4.07060331704062e-05	0.0852899704524887	4.5941934614626e-05	0.0206043723641257	0.00370294172211204	0.095138686756269	0.000171764969047651	0.00153616964330681	1.20496175537443e-06
mix_33	0.051356581293732	0.0504705492101651	0.0503831974948466	0.0480307199562953	0.0521229027652197	0.0469880390082095	0.0498412944323126	0.0506463123094204	0.0521376889699154	0.0507409966302277	0.0494963594863405	0.0509234143409584	0.0490571621012777	0.0508855148373155	0.0492743195569078	0.0492125226220055	0.0498992353513948	0.050271580137661	0.0492673852999361	0.0489923268413425	1.8973545160561e-06
mix_34	0.320357708132437	0.00582004422346684	0.086785429618659	0.0609647029795494	0.198151543231609	2.64966795745652e-06	0.00153024421612812	0.0723508848283924	0.0297215752064223	0.000194101005045281	0.0035601883861444	0.00284594317124939	0.00582339011628421	0.0972089516293271	0.0473736058266602	0.000100950805113647	0.00012414755002593	0.0636969224207019	0.00337113576277604	1.52134512728391e-05	6.67770777562637e-07
mix_35	0.172975436667022	0.0284452292364555	0.101742358545661	0.0582234445837083	0.160166000261165	3.79621996578679e-05	0.00141122268385488	0.121144240949761	0.0933601539333164	0.000945106575639772	0.000317517525179849	0.000603708452841116	0.000585026207386907	0.0878190631099341	0.0164323713717998	0.000106666870404897	0.0219239681750637	0.133424594969427	8.48455312209164e-05	0.000249287975856197	1.79417464452047e-06
mix_36	0.25835825353571	0.0371267506516458	0.0386954814681936	0.0162132001872484	0.179186965999584	0.00013140637266507	0.00215694008823272	0.0852763925430726	0.160508983145286	0.00152250112382523	0.00124759350183901	0.0029009006126386	0.0823460879225164	0.0902936859712145	4.72606935965829e-06	0.000293335373522416	0.0284257463348526	0.00806977739083277	0.00533411072552282	0.00190677822589671	3.82756341066326e-07
mix_37	0.295986108345614	0.0904851973373312	0.0410581897183381	0.0587109461240931	0.206136831681093	2.9930509330772e-06	0.00189274767337403	0.115082231585468	0.0298229784449159	0.00267879593914438	0.0138159569557859	0.00179960234724887	0.0387594059298905	0.0146621832498106	0.0037293783913902	0.000485394690592677	0.00688688738002557	0.0758332903769309	0.00215435299402135	1.58397078917015e-05	6.8807610809074e-07
mix_38	0.271326090118073	0.0484847686022412	7.47971966374365e-07	0.00134815776328426	0.215624578072964	0.0170112545988383	1.58701059361484e-06	0.0558806680296213	0.182293971358533	0.00612031475431214	4.67349110459367e-06	0.00362511785118591	0.000728610794127319	0.112820566119228	0.00555146822899272	0.0289572110381055	0.00043327874382733	0.0492984304103222	0.000405702083066359	8.03881217521492e-05	2.4148378603428e-06
mix_39	0.198452649318055	0.109713439452102	0.000146579456180209	0.0140408005791942	0.206532918960659	3.59778824361915e-05	4.60029191999646e-06	0.0745095148822634	0.135104302480044	0.000257208756584599	0.0254675479765916	0.000383090227023948	0.0376813706210723	0.11408103609154	0.00015421486109895	0.0226948099011714	0.026937140659769	0.0311883849921836	0.000597843182085144	0.0020164165386586	1.52889367499576e-07
mix_40	0.0600004777358431	0.0570123112381888	0.0532673088300932	0.0418450181621636	0.0583434697387073	0.0416866896258641	0.0510845247166661	0.0511867422287769	0.0595946298392079	0.0534849314972649	0.0469719374259169	0.0558245321423076	0.0428082203773516	0.0572278724648663	0.0475807084497436	0.0347256417582409	0.0495307359664313	0.0469339578443443	0.0430938168801644	0.0477956817020983	7.91375758923962e-07
mix_41	0.168655689637721	0.0395008962528872	0.0340692265861319	0.134959823458867	0.232685597676642	0.00127811693407818	0.0324591703883365	0.116143389063198	0.0714634446485731	0.000119111454468348	0.000207890449813387	0.000890936479721933	0.00026897108113283	0.0380398313516361	0.00109769429525773	0.00104691192848844	0.00296223307518266	0.122652292051314	0.00131742617243397	0.000180559341576928	7.87672539637185e-07
mix_42	0.394722058349259	0.0465283548952203	0.00526986822535847	3.68241698630135e-06	0.15127081657852	9.69420557447403e-06	1.32081121465287e-05	0.182324182433344	0.15739738042076	4.03071854323551e-05	0.000108921163135947	0.00272360014389127	2.57892685102097e-05	0.0434758954169006	2.68794348190995e-05	0.00301965168701726	0.000470071549543342	0.0124271409711255	8.50227973347606e-05	5.69613191477838e-05	5.13425972292758e-07
mix_43	0.0981805309448551	0.088842174710587	0.00892522608606154	0.0222880106072432	0.29060249848471	0.000268295844148949	1.344694186473e-05	0.166249375064736	0.130711411723928	2.27993406960143e-06	0.00238554338202939	0.0110909194659642	0.000116359502358184	0.113996401515334	1.65357366576984e-06	0.000110120339822122	0.000685123043822424	0.0652700233240039	2.82616585856902e-05	0.00023164097110748	7.02881102876418e-07
mix_44	0.195347720455794	0.118067818209678	0.00374139313226545	0.0696029707282387	0.17324512287126	0.002417157201249	0.0084565220501054	0.0742401273310044	0.138417892776575	2.34425876820767e-05	0.00073864198865759	0.00980515510457113	0.000285390085610632	0.100929688660678	2.62384388422966e-05	0.0268661654400241	0.00259073851424616	0.0751491384618483	3.25563285757808e-05	1.16043955843363e-05	4.51523750966132e-06
mix_45	0.207293501023221	0.033048601545878	0.0362809357138645	0.0247419397084405	0.256917732581281	0.00229332084581828	0.0026605673996809	0.144828684901608	0.15133570858623	0.00556585332437368	0.0034248748739855	0.00863136525054453	0.00599782887844521	0.0914123877754456	0.00763104132672714	0.000210738684816571	0.00102806184173077	0.0148217683335074	8.75399467744742e-08	0.0018730560061224	1.94385833207633e-06
mix_46	0.230297116597813	0.067459853041326	2.29263504139278e-05	0.0340591666329668	0.240894811788229	0.00239698192842895	3.78214135613515e-05	0.119563800617674	0.181129516092575	1.40865207684375e-06	0.000117629004804911	8.00078198709257e-06	0.000142566461489605	0.0620810594934796	1.16945286920631e-06	0.000154730442758464	0.0132261268950546	0.0483786009654218	2.14484277798748e-05	3.47680155995856e-07	4.91727913498608e-06
mix_47	0.0519038074249531	0.0511775704306746	0.049835656854155	0.0493529878087511	0.0522003719883748	0.0485548665944869	0.0497997119546606	0.0517300381788582	0.0512035050976954	0.050076782700609	0.0481501980977834	0.0512979273927227	0.0488234443904969	0.0520535398562011	0.0498815920946176	0.0469280663142557	0.0467763167015713	0.0517134540953423	0.0489393623497915	0.0495999976981183	8.01975880482253e-07
mix_48	0.243744187726517	0.033068558187428	0.00972510830023646	0.167972975002591	0.213510014393867	0.000725047685092309	8.43463361254609e-06	0.0749388730315005	0.0353824540983444	3.72179516497922e-06	0.000194563588020673	0.0205168065020881	5.86262109019403e-06	0.109612969550178	7.41699433988501e-05	0.000312840934315745	0.0635989267646977	0.0265854764936366	1.08360990598751e-05	6.1957957535849e-06	1.97685340663778e-06
mix_49	0.189462858059496	0.061885296859016	0.0523772634734443	0.0307009889944805	0.185722289361637	6.94443514607087e-06	0.00947246078939689	0.0897025046470034	0.0179633912767441	0.000408956053601573	0.0148635453393415	0.0547079253974981	0.00328489905232286	0.123351283179452	0.0356166941932111	0.00052673076964257	0.061375433600137	0.0636225991008349	1.91715517611091e-05	0.00492793993412994	8.23931703863856e-07
mix_50	0.0504838226612375	0.0501600017438996	0.0493243497335553	0.0501844507498711	0.0503523863776201	0.0499626513826438	0.0498777452406289	0.0503597829945793	0.0502116255168746	0.0497778661333511	0.0501050319263648	0.0497780516721909	0.0497811382066327	0.049796760877686	0.0498437543639135	0.0499452114004174	0.0500169480991119	0.050000611938676	0.0499429548267995	0.0500942047301394	6.49423806731164e-07
mix_51	0.178079975583233	0.0452124332263502	0.0610359159465397	0.0412070650950341	0.215680237945086	0.000215207634244242	0.0288608275476777	0.0875903434574875	0.0512868134338471	0.000119624433892856	0.0151835403722675	0.00493334836930455	0.0110273081226518	0.122859198300307	3.45309530215362e-05	0.00185411062005881	0.0262409759517668	0.0639257392702922	0.037201984871618	0.00744906209803245	1.7567672879748e-06
mix_52	0.0571001363836166	0.0534580830420828	0.0485961519965478	0.0509659440031122	0.0551187283388482	0.0497985707332004	0.0493454021434151	0.0508829049366265	0.0522268901476161	0.0493828821169485	0.0453441953131403	0.0471360884096156	0.047091783145277	0.0513635462009729	0.0480734778315348	0.0482001562087151	0.0425576077528114	0.0509005401319072	0.052575790456872	0.049880417580249	7.03126890377881e-07
mix_53	0.0506144448538552	0.0501252673582667	0.050151623643513	0.0498995435629856	0.0504375793936374	0.0490780192114012	0.0499018699746271	0.0502735169356661	0.0493802549243727	0.0499550202389597	0.0497145212884536	0.0503472509295845	0.0497446052535195	0.0505199800391566	0.0497993585269698	0.0503912314621167	0.0499052194549256	0.0502005094548609	0.0499049233071547	0.0496551951493065	6.50366669407987e-08
mix_54	0.362733814201453	0.00243988991146523	1.86795005030463e-05	0.00574576263577829	0.184711204552015	7.63546762487074e-06	6.20524879200615e-05	0.0445685706737513	0.131947414982942	0.0307626440629518	0.00249131326326128	4.54258225720869e-05	0.018073599456862	0.0903044358650291	2.69231366287321e-06	0.0123375078684989	0.0352165975552836	0.0584043772217716	0.000142915626135121	0.019983273213637	1.93316881169636e-07
mix_55	0.237755596650125	0.00674850953124687	0.0278671043932514	0.0410976499771346	0.350203389709011	0.000436131436952019	0.000269965250795028	0.108881452092986	0.0874168616385876	0.000694958147584385	0.00013330179578629	0.00403538633491737	0.000647330218502911	0.0564317833888121	3.60751744857036e-05	0.00044074948401181	0.000928355101108045	0.0754788327506051	0.000272952791740387	0.000214352455647523	9.26167670911582e-06
mix_56	0.0519186377597582	0.0503993465523959	0.0486891958386645	0.0501304677077524	0.0512480357442125	0.0474364007348755	0.0496551610872921	0.0521313267956608	0.0505744733398678	0.0497068953140204	0.0496921729086546	0.0499012632264356	0.0490767109429303	0.0505001795003071	0.0497846821327586	0.0508329900654746	0.0497353259092591	0.0485893777998238	0.0494634092220416	0.0505335521553922	3.95262422347997e-07
mix_57	0.0897156175595761	0.0129281074400826	0.0848061664873193	0.0665360075631116	0.121398637425153	0.00764208100199209	0.0176131306418161	0.064990530398651	0.08685885445634	0.0380950078711326	0.0443641453294328	0.0468049586156004	0.0147294881845166	0.0775357544214854	0.0808639568996073	0.0347651031510662	0.0112228664868786	0.0433739684994815	0.021376197219026	0.0343791752129651	2.45134765375354e-07
mix_58	0.200622488465605	0.0417021617480721	0.0498759224545196	0.0584961732885518	0.185217839588828	7.12862230284992e-06	0.0401416464117382	0.0247157342370915	0.161289669684346	3.94367872023652e-05	0.000351800107156683	0.00302447013122107	0.0436688380773789	0.0950139858837294	3.93072133005807e-05	0.000317579709693083	0.00737296794774397	0.0880940215947134	8.65429001651747e-06	1.0788455642675e-07	6.58722325574956e-08
mix_59	0.0504965509749004	0.0499704645870904	0.0489994198768749	0.0504312780609029	0.0507214963156944	0.0496212011284064	0.0501479291845797	0.0503980276712303	0.0503187020202648	0.0497436123243632	0.0497330242333291	0.0501697363159034	0.049475451267431	0.0505953132487608	0.0500466742431683	0.0498019215048479	0.0498978102642967	0.0509434478584676	0.0488850697593807	0.0496019279549069	9.41205200333251e-07
mix_60	0.231208716871005	0.0596248255773472	0.0440392383219366	0.0468273732192111	0.145569892331916	4.72538250415147e-06	0.0476198700426082	0.0670743986904401	0.0828441179450614	0.000102266962941125	0.0562922590419422	0.00150389003119252	0.0284419279949838	0.0916890476926344	9.54222146929643e-05	9.55845425423208e-05	0.0496266222862011	0.0472696070374565	4.72800400861514e-05	1.08109869679895e-06	2.18526746009751e-05
mix_61	0.0881110320870124	0.0656410128961366	0.0619984943415423	0.0567172478623324	0.0830113935753304	0.0649212113336293	0.0326163653760944	0.0629058859972959	0.0637972501102734	0.0501209560131673	0.00953276949093745	0.0441472196451458	0.0133524057171909	0.0497388360078415	0.0299134934661771	0.0591961958672855	0.00784140578490679	0.0621738624093124	0.0433173212135273	0.0509446745755486	9.6622931189394e-07
mix_62	0.205851236401365	0.113985943005317	0.000256586811248848	0.00467031621775533	0.167968116502633	0.000860712011826471	0.000214803882768941	0.0700018677753814	0.131941911156885	0.00280882391211151	0.00455244586064954	0.0171457854969849	0.000556675257161143	0.077920695314811	0.00275904841044104	0.000554552273083992	0.0325790278053914	0.111526491083872	9.27151152282536e-06	0.0538350985743509	5.90734437477813e-07
mix_63	0.0914868766608464	0.0366778342939243	0.00627868861709835	0.112274046868983	0.345353652270121	0.000369379816387098	0.00333757337302182	0.0841063036172227	0.148034613976345	0.000278794569147158	0.00473428678845297	0.000166242030898582	0.0164060540825198	0.0143064248270877	0.00417173627124793	0.00136275910784076	0.0415265721220205	0.0836226270669348	0.00471421423849733	0.000789974459139079	1.34494226289306e-06
mix_64	0.17035940065156	0.0320701065376657	0.0469311694109287	0.116480534282146	0.172826780013621	0.000357835948790942	0.00459129393998317	0.174232987277066	0.0345506868862095	0.0184453263560051	0.00885320016832389	0.0158917745047868	0.000727784149986465	0.115390728138276	4.80860025387265e-06	0.00678774982069761	0.00200133614660317	0.0777951949555435	0.00167857848410418	1.67887958668106e-05	5.93493158185243e-06
mix_65	0.234805571572929	0.0668323841710094	0.0153831386228275	0.0954173818594792	0.175145351682543	0.00512007200810729	2.80079808527701e-05	0.133424807887257	0.0577004949410868	0.0252232283097467	0.000910674761458917	0.00026247650459258	3.68143222096649e-06	0.161126810593412	1.79049024936723e-06	8.14412531918355e-05	2.73562772017269e-05	0.0275266992347809	9.46821154545883e-06	0.000967498493041269	1.66371246690389e-06
mix_66	0.135916888411565	0.0596717545307126	0.0258962795067565	0.115212700627243	0.138593499107403	0.0686090168671599	0.0326826665832158	0.0621830204190613	0.0884479548877553	0.000889706595257328	0.00057924244112986	0.0139289146810523	0.00134327995080688	0.108772953567177	0.00141123150025521	1.40986919446248e-06	0.0692557521136209	0.0761325485007225	0.000362087074441322	0.000108285041424557	8.07724045426284e-07
mix_67	0.37988024351853	0.00337177748045578	4.10159468362594e-05	0.00112321734840107	0.157450538649627	9.02648838689237e-05	0.000510326708532169	0.142115645831848	0.154097084122645	0.000346851335988429	0.000470524521003881	0.00863927062531276	0.00113526586485799	0.0703016613653605	1.80191044138161e-06	0.00615726873388872	0.0667867614908634	0.00457428530080545	0.00166232806807056	0.00124354601091266	3.20281750010309e-07
mix_68	0.171821405494184	0.063244019240821	0.00246795775823816	0.0219405561036638	0.223856692284611	3.81752381637714e-05	0.00195411174665724	0.101855646180986	0.143092130331295	0.00442472425518357	0.00260479000445896	0.0109930710921894	0.000104977019925528	0.112564468811357	0.00190646501788183	0.0184616961493164	0.000128302396308271	0.104006935786168	2.07596751031709e-06	0.0145313089245747	4.90196506941487e-07
