Bcells	CAFs	CD4_Tcells	CD8_Tcells	Endothelial	Macrophages	NKcells	otherCells
mix_83	0.0163204751991624	0.0430114550944744	0.48953561583907	0.102216580610255	0.0591932943905542	0.000868237927563824	7.81896751359029e-10	0.288854340157024
mix_84	0.020144362183132	0.0343195696158523	0.384878346183714	0.201916794690751	0.10660671120376	0.00242598976669537	1.79895801328051e-10	0.249708226176199
mix_85	0.0182522455061508	0.0327219177751489	0.323368046674638	0.150601252936046	0.167411509871061	0.00529774552479895	9.44895329500243e-10	0.302347280767261
mix_86	0.0258038386171524	0.0325137317782611	0.47009809109559	0.20183316049766	0.0714686415428968	0.00178587003088824	3.24153252335177e-10	0.196496666113398
mix_87	0.0176204765343364	0.00536448569171405	0.607155238841479	0.34033243892791	0.0238793960762065	0.00564781236800972	7.51014360265349e-11	1.51485243705669e-07
mix_88	0.0172360702605865	0.015730074947286	0.527744852850982	0.232759627858008	0.128168274371299	0.0048171708564409	4.35042614104982e-10	0.073543928420356
mix_89	0.0575484221280508	0.0222853197003953	0.279249512319683	0.0701627080371924	0.26245801066908	0.00714198477996793	3.5815144758521e-10	0.301154042007479
mix_90	0.00992121515574271	0.0134582681696064	0.564040138269241	0.325731343321912	0.0747520190611358	0.00229578614978582	2.15020195889191e-10	0.00980122965755616
mix_91	0.0115555919511964	0.0281477819810098	0.490167635929247	0.24350228557491	0.0658593312982011	0.00311818893836815	5.78743942110019e-10	0.157649183748324
mix_92	0.0261814006611731	0.0178376104810774	0.514744977954694	0.187547407663201	0.161827581264298	0.00151872025911768	1.9376333437409e-10	0.090342301522676
mix_93	0.0308818757586398	0.0573479147203961	0.311632040848448	0.0878350840517828	0.0570106240310037	0.00144964740868472	9.44779982282096e-09	0.453842803733245
mix_94	0.0185197922630894	0.0195667949639858	0.58907439574223	0.255360700567385	0.0506446315369679	0.0023874935958872	1.17273022529806e-09	0.0644461901577242
mix_95	0.0123358687011545	0.0197472878296318	0.575283321802037	0.186847508986149	0.135740871771632	0.00162711477487319	3.22215502064369e-10	0.0684180258123074
mix_96	0.0278888757196775	0.0150689399003004	0.437827170010027	0.184824745559973	0.188661083504647	0.00526009867743635	3.43738249724256e-11	0.140469086593566
mix_97	0.0248703426060667	0.0125064979671347	0.597875508513049	0.23566407363761	0.0264154879101373	0.0051256254057631	9.03833819524761e-10	0.0975424630564052
mix_98	0.015210824098704	0.0231826018229991	0.589075843737085	0.156464255469656	0.0613695918202537	0.00525474761683294	2.7779982056872e-11	0.149442135406689
mix_99	0.0477905983737086	0.0478664111474409	0.255860144645641	0.0820464087188464	0.0322642396900613	0.00378673297284888	9.84624580906032e-10	0.530385463466829
mix_100	0.0095225871049962	0.0379912779320805	0.513867782727453	0.188395676588642	0.029744338814344	0.00215706994664088	6.5279903037466e-09	0.218321260357853
