Bcells,CD4_Tcells,CD8_Tcells,Endothelial,CAFs,Macrophages
mix_1,0,0.646206034369165,0,0,0.00332272128071338,0.350471244350121
mix_2,0,0.638296816925693,0,0,0.0319778710145295,0.329725312059778
mix_3,0,0.513994220595615,0,0,0.160743514899882,0.325262264504503
mix_4,0,0.674718112909968,0,0,0.0153249448984369,0.309956942191595
mix_5,0,0.595452647004004,0,0,0.0942183240519616,0.310329028944035
mix_6,0,0.66095016819255,0,0,0.030370055886224,0.308679775921226
mix_7,0,0.557020663385761,0,0,0.132945274426854,0.310034062187385
mix_8,0,0.57325303831693,0,0,0.105095175615243,0.321651786067828
mix_9,0,0.687155970172034,0,0,0,0.312844029827966
mix_10,0,0.64516896724748,0,0,0.0150199220036559,0.339811110748864
mix_11,0,0.652632834575354,0,0,0,0.347367165424646
mix_12,0,0.61236356162076,0,0,0.0790793910842293,0.308557047295011
mix_13,0,0.677203779390233,0,0,0,0.322796220609767
mix_14,0,0.670544303664902,0,0,0,0.329455696335099
mix_15,0,0.602231567792208,0,0,0.0839683772308907,0.313800054976901
mix_16,0,0.487486036931475,0,0,0.20546034316299,0.307053619905535
mix_17,0,0.501348513922775,0,0,0.196487908998124,0.302163577079102
mix_18,0,0.659664688691277,0,0,0,0.340335311308724
mix_19,0,0.515829971524169,0,0,0.153806031465783,0.330363997010048
mix_20,0,0.67942382100664,0,0,0,0.320576178993359
mix_21,0,0.565944905814602,0,0,0.129103093018636,0.304952001166763
mix_22,0,0.65433332359478,0,0,0,0.345666676405219
mix_23,0,0.668703070947725,0,0,0,0.331296929052275
mix_24,0,0.600292086634744,0,0,0.0995022160109473,0.300205697354309
mix_25,0,0.686063968558707,0,0,0,0.313936031441293
mix_26,0,0.555554234127118,0,0,0.124397790367145,0.320047975505737
mix_27,0,0.664417392176135,0,0,0,0.335582607823865
mix_28,0,0.653549736624124,0,0,0.032548132680452,0.313902130695424
mix_29,0,0.655272744908978,0,0,0,0.344727255091021
mix_30,0,0.683282802721125,0,0,0,0.316717197278875
mix_31,0,0.659811330383788,0,0,0.00614963227507034,0.334039037341143
mix_32,0,0.662864391972368,0,0,0,0.337135608027632
mix_33,0,0.643477141441219,0,0,0.0200653475892245,0.336457510969557
mix_34,0,0.570866311332784,0,0,0.0806762198130603,0.348457468854156
mix_35,0,0.643118045327796,0,0,0.0344035792696555,0.322478375402549
mix_36,0,0.620760525085168,0,0,0.050574007670468,0.328665467244364
mix_37,0,0.534279806876387,0,0,0.156644610599841,0.309075582523771
mix_38,0,0.557985435150031,0,0,0.11912276784147,0.322891797008499
mix_39,0,0.660900392709348,0,0,0.022108581766567,0.316991025524086
mix_40,0,0.628666716552051,0,0,0.0397857027286553,0.331547580719294
