CD38.negative.naive.B.cell	memory.B.cell	CD14.positive..CD16.negative.classical.monocyte	cytotoxic.CD56.dim.natural.killer.cell	mature.neutrophil	memory.CD4.positive.alpha.beta.T.cell	CD4.positive..alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell
Mix_53	0	0	0	0	0	0	0	0
Mix_54	0.000118616123584969	0	0.013451934747625	0.00230475791195594	0.0174008114423785	0	0.0009042941542619	0
Mix_55	5.06137180812048e-05	2.13629998853479e-06	0	0	0	0.00121898708935892	0.00585628897875362	0.00170032369261069
Mix_56	0	0	0	0	0	0	0	0
Mix_57	0	0	0.00373813065323859	0.00869357464324023	0.0153718294529021	0.000868142702627088	0.00205705806419274	0.00373074075785604
Mix_58	0	0	0	0	0	9.17279137155584e-07	0	0
Mix_59	0.000487499632230981	0.000157192794235963	0	0.00314004097431436	0.000465264286347766	0.00105121214462123	0.0130343924881931	0.00304384075583969
Mix_60	0.000680128204079684	0.000961340136146271	0	0	0	0	0	0
Mix_61	0.000825091735101478	0.000701084912893341	0	0	0	0	0	0
Mix_62	0.00137362594684306	0.00137256675697547	0	0	0	0	0.00579466563989121	0
Mix_63	0	0	0.00773579347161004	0.000521993424719659	0.00721945247069562	0	0	0
Mix_64	7.02095990212379e-05	0	0	0	0	0	0	0
Mix_65	8.67632475812903e-07	0	0	0	0	0	0	0
Mix_66	0.000271068035040414	0.000400187566011097	0	0	0	0	0	0
Mix_67	0.00060137883180435	0.000474085032318058	0	0	0	0	0	0
Mix_68	0	0	0	0	0	0	0	0
Mix_69	0.000965980200620609	0.00105064275135516	0	0	0	0	0	0
Mix_70	0	0	0	0	0	0	0	0
Mix_71	0.000545891376022541	0.00051984193267513	0	0	0	6.33843085710112e-05	0.00376868702455838	0
Mix_72	0	0	0	0	0	0	0	0
Mix_73	0	0	0	0.000527863573763307	0	0.00177761169788299	0.00658933746060276	0.0022586475177537
Mix_74	0.000954043343870646	0.000816123708480492	0	0	0	0	0	0
Mix_75	0.000215401171033939	0.000121705194618999	0	4.68818971990065e-05	0	0.00113511946005136	0.00372581818752534	0.00166906950036921
Mix_76	0.000401121517763816	0.000210222458060909	0	0	0	0.0009121132498674	0.00694446576508579	0.00119942099747768
Mix_77	0	0	0	0	0	0	0	0
Mix_78	0	0	0	0	0	0.00275506403278269	0.00182780385872449	0.00135136415208912
Mix_79	0.000136790368817268	0	0.00919303996213341	0.00756737078708586	0.0232209800817414	0	0.00870044813565181	0.0026966225944843
Mix_80	0	0	0	0	0	0	0	0
Mix_81	0.000382316083572706	0.000261960570981406	0	0	0	0	0	0
Mix_82	0.000647808106712982	0.000768597242578619	0	0	0	0.00109696638239925	0.00467639718221901	0.000107927006829041
Mix_83	0.000585137313070779	0.000494377921368085	0	0	0	0	0	0
Mix_84	0	0	0	0	0	0	0	0
Mix_85	0.000228586883805877	0.000301356261970086	0	0	0	0.00121538437177168	0.00149319730675447	0.000478999541405685
Mix_86	0.000297610704352445	4.65417892575454e-05	0	0	0	0	0.000174680343550133	0
Mix_87	0.00131858729765049	0.00118542722178882	0	0	0	0	0	0
Mix_88	0	5.55079173277462e-06	0	0	0	0	0	0
Mix_89	0	0	0.00283539289406965	0	0	0	0	0
Mix_90	0.000594995620986994	0.000291698352670917	0	0.00437485891913025	0.00194558758531234	0.00088928608636965	0.0116756048880904	0.00337883820735704
Mix_91	0.000870443339804358	0.00087714086153207	0	0	0	0	0	0
Mix_92	0.000238485863366372	5.58784213347825e-05	0	0	0	0	0	0
Mix_93	0	0	0	0	0	0	0	0
Mix_94	4.16790783477459e-06	0.000162957434330382	0	0	0	0	0	0
Mix_95	0	0	0	0	0	0	0	0
Mix_96	0	0	0	0	0	0.000209765210805797	0	0
Mix_97	0.000545552734594276	0.000425798544357325	0	0	0	0	0	0
Mix_98	0	0	0	0	0	0	0	0
Mix_99	0	0	0	0	0	0.00218924654762496	0	0
Mix_100	0	0	0.00140346320844805	0	0	0	0	0
