Mixture	naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell	P-value	Correlation	RMSE
mix_19	0	0	0.0071761192385048	0	0.279988973122744	0	0	0.321115493184262	0.0695244562966279	0.111650941467361	0.0158665963532247	0	0.107795019353104	0	0.0253096162233133	0	0.0295729500625867	0.0238956525137477	0.00810418218452347	0	9999	0.701280070710414	0.742639892048334
mix_20	0.00320971348444898	0	0	0	0.187993928945529	0	0	0.500829477385092	0.123178811310791	0.0329530012274081	0.0125840356135397	0	0.0152401450943609	0	0.0508017582236272	0	0.003249222952772	0.0354367443857768	0.0345231613766546	0	9999	0.781618964088357	0.677654375967613
mix_21	0	0.0036162853265027	0	0	0.257861302993604	0	0	0.501301361906264	0.0382617199913155	0.0731402667688369	0.00595714664402958	0	0.0821921448002916	0	0.00137612956769524	0	0	0.021102648298841	0.0151909937026198	0	9999	0.716610982290853	0.730230183967096
mix_22	0.00180984318131789	0	0.0458910612125173	0	0.214846046178321	0	0	0.411602010166441	0.162834324153358	0.0465100389994906	0.016321030867353	0	0.0293325237023737	0.00029676101621258	0.0308458863497101	0	0	0.0333482245279565	0.00636224964494865	0	9999	0.782614171969744	0.674272512601682
mix_23	0.00937195474766062	0	0.00358881206407171	0	0.187423941849013	0	0	0.477852882670806	0.135896789994929	0.027265328940893	0.0105709216907138	0	0.0798596328979247	0	0.0194208767306135	0	0	0.026268708272549	0.0224801501408263	0	9999	0.799819764221487	0.66891041083045
mix_24	0	0.00346881356254088	0	0	0.213303247598096	0	0	0.502834848574109	0.0968289077633948	0.048512587411141	0.00455199668924805	0	0.0915792724129674	0	0	0	0	0.00627202089489055	0.0326483050936129	0	9999	0.751899036508772	0.705534207149225
mix_25	0	0	0	0	0.204009759509722	0	0	0.530609084984077	0.143820253594213	0.0194686266148824	0.0172133074240553	0	0.0105161937452572	0	0.0496212467707039	0	0	0	0.0247415273570905	0	9999	0.800181500358825	0.656756596478107
mix_26	0	0	0	0	0.238728067694215	0	0	0.486736265685691	0.0302918487020958	0.102578220158679	0.0102074669592272	0	0.0922248717877845	0	0	0	0.00853931687962296	0.0187532059505061	0.0119407361821787	0	9999	0.716975190906842	0.733684232786768
mix_27	0	0	0.00481947003014383	0	0.198790376387671	0	0	0.421859113745027	0.177628737110495	0.055516467832364	0.0156818664595	0	0.0199166965202304	0	0.0522010000473718	0	0	0.0369046816677465	0.0166815901994514	0	9999	0.793339355717982	0.665924564233479
mix_28	0.006029603648676	0	0	0	0.204267979390299	0	0	0.486396194786537	0.114170926823317	0.0506005237639093	0.00422158453407413	0	0.0896868242765793	0	0	0	0	0.00908097922715384	0.0355453835494541	0	9999	0.780284492149912	0.684571943494633
mix_29	0.00308517321771965	0	0.00961495858397192	0	0.177130809698419	0	0	0.412002547479867	0.150479614604657	0.0461413837232268	0.0108045098749695	0	0.129508393904864	0	0.0333468627828111	0	0	0.0209593470585062	0.00692639907098728	0	9999	0.792252696418775	0.685071619054496
mix_30	0	0.00369482504295133	0	0	0.216105060073126	0	0	0.48604249763748	0.1395597129845	0.0408818988209807	0.0253624200759363	0	0.0261185597868476	0	0.0579105012638241	0	0	0	0.00432452431435333	0	9999	0.783338424549707	0.674110442344185
mix_31	0	0	0	0	0.235597590112734	0	0	0.497525943425559	0.116436983752538	0.0364729683336495	0.0228545579454005	0	0.0406502261629016	0.000437451143688543	0.0387042051266554	0	0.00467208060905927	0.00536202430731191	0.00128596908050273	0	9999	0.777497070201773	0.678534448252834
mix_32	0.00570080664780784	0	0.0301219840471445	0	0.149549916668256	0	0	0.542536231275164	0.112250974999909	0.0266436738366343	0	0	0.0701841003576362	0.000607335272111348	0.0348124301074961	0.0099230115650829	0	0.00194369467934147	0.0157258405434168	0	9999	0.801234762032684	0.673786872808918
mix_33	0.00080832011169285	0	0.00562595336178899	0	0.217349083144909	0	0	0.497816237903325	0.0771630029187533	0.0692939830873108	0.0228610352704754	0	0.013445597982288	0	0.0527449563615186	0	0.00280575934318092	0.0400860705147574	0	0	9999	0.756684845770858	0.698480217539928
mix_34	0.00605923012619593	0	0.00996611568470217	0	0.238211098381301	0	0	0.421815298454769	0.0193289438394426	0.0672253677395849	0.0129705338325578	0	0.137742617679911	0.0109659218123099	0.0181911478466493	0	0.0087767675384209	0.032768364883245	0.0159785921809114	0	9999	0.734228408051384	0.727257955534813
mix_35	0	0	0.00686200427339202	0	0.252315974600169	0	0	0.398842013077028	0.151172756259305	0.064942994045669	0.0289486564442265	0	0.0426332444914012	0.00275000744079004	0.0412753894502737	0	0	0.0102569599177453	0	0	9999	0.763948566265072	0.687151872642457
mix_36	0	0.00952127983415024	0.00495144144127434	0	0.194373863597845	0	0	0.441741788085852	0.105303720637506	0.0962625764944063	0.00833353688203229	0	0.0983581272148088	0.00235304761392891	0	0	0	0.0193838888145305	0.0194167293836655	0	9999	0.768176953815233	0.699706882313799
mix_37	0	0.00270336454204588	0	0	0.281133384770076	0	0	0.409915735764982	0.0707581228119669	0.0706940558975371	0.00703559383567815	0	0.108257772621978	0	0.00707411715792456	0	0.0053345702942693	0.0130147189539527	0.0240785633495897	0	9999	0.711922721604241	0.733024143091227
mix_38	0	0.000898302235486963	0	0	0.273380135203125	0	0	0.386281731270566	0.103594575118926	0.108498137136606	0.0112325982701854	0	0.0727276428550606	0	0	0	0.0016047051701886	0.0144208241759089	0.0273613485639467	0	9999	0.735455572138303	0.712647497200124
mix_39	0.00241155604617428	0	0	0	0.244595917152517	0	0	0.410304386855697	0.14888593621224	0.0434943747561902	0.0241082498567167	0	0.0409102680697156	0.000271171453118304	0.0548052858620051	0	0.004717223580101	0.00899943786407445	0.0164961922914499	0	9999	0.775948324309882	0.679002359288323
mix_40	0	0.00704474504178133	0.016232461399108	0	0.187027587202059	0	0	0.463639258026706	0.0913358090971548	0.0826376285070259	0.00773478609188604	0	0.107415435024325	0.00124404123565841	0.0031062579555111	0	0	0.025025703054325	0.00755628736445893	0	9999	0.766055378977148	0.70406101914696
mix_41	0	0	0.016952968549809	0	0.235811647606264	0	0	0.458705044865225	0.0404455988278902	0.091587301507892	0.00825445520629313	0	0.104694329527471	0	0.0046525425521021	0	0.00834950995259534	0.0175334679324074	0.0130131334720503	0	9999	0.73253718927644	0.725246212369684
mix_42	0.00791158800927715	0	0	0	0.174245103877495	0	0.00370115140059588	0.532648076462424	0.0617228105949457	0.0175531388033274	0.0125014728608475	0	0.107264956281675	0.00725624250210134	0.00959176916018416	0.0333290977209239	0	0	0.0322745923262027	0	9999	0.793616697306106	0.679931068641281
mix_43	0	0.0102289617154028	0.00134365189009511	0	0.214486077897609	0	0	0.499980252101696	0.0254459093534032	0.0763857420090476	0.0117945385237695	0	0.107177610935746	0	0	0	0	0.02705854161711	0.0260987139561211	0	9999	0.753215208996701	0.712690563323868
mix_44	0.00402564672134728	0	0.00132955534460462	0	0.188543037496869	0	0	0.465572049540423	0.124440292194099	0.0323672140519993	0.00891588987575138	0	0.0967278300488521	0	0.0184413942441478	0	0	0.0218210785550882	0.0378160119268182	0	9999	0.800499198701783	0.671910946766268
mix_45	0	0	0	0	0.192006028909787	0	0	0.461445116370253	0.117289340754746	0.0613874389638764	0.00286456370640644	0	0.117943710002748	0.0130555176417148	0	0	0	0.00244216170080812	0.0315661219496605	0	9999	0.775676520818502	0.692298505561581
mix_46	0	0.0079334867699694	0.0204000992099715	0	0.203460078984055	0	0	0.447301829310396	0.0692852349603229	0.0923603366418599	0.0205418005042526	0	0.111207429973676	0	0.00405850513625191	0	0	0.0232168641651191	0.000234334344125989	0	9999	0.747686367318957	0.716447663005753
mix_47	0.0077031668606174	0	0.00976738754450155	0	0.253480259495269	0	0	0.215590994847736	0.0122249089481916	0.174988903841293	0.000299228277988149	0	0.0833171908606407	0	0.0287943404126652	0	0.0879635761449932	0.0652727475743399	0.0605972951917634	0	9999	0.609778499493922	0.8014750877072
mix_48	0.00544891510027395	0	0	0	0.244161509611278	0	0	0.491995278864407	0.0622760084468231	0.053727434381514	0.0151653888962259	0	0.0432372352914781	0	0.0501369856046706	0	0	0.0109048329338657	0.0229464108694636	0	9999	0.786638121995103	0.677814441805081
mix_49	0.00628803881381617	0	0.0471400337976113	0	0.189903454628779	0	0	0.397571991097359	0.151806390240245	0.0395221217995182	0.00620631949065451	0	0.0696301188009236	0.00336379092011111	0.0697313979117954	0	0	0.0142738343285286	0	0.00456250817065787	9999	0.778022810232483	0.690535322448503
mix_50	0.00214505172215745	0.00103677024184054	0	0	0.221342580420146	0	0	0.431694826881896	0.154670807661653	0.0473327143056648	0.0238046080996897	0	0.0449466162616902	0.00165567734132555	0.0691642579910288	0	0	0.00143974626665578	0.000766342806251435	0	9999	0.775913032270928	0.682168402584843
mix_51	0	0.00327640035651313	0	0	0.262086249250669	0	0	0.411546909160919	0.0195157852349843	0.0957474143052646	0.0108601241407006	0	0.123754604445546	0	0.00684829079643731	0	0.0106396136891994	0.0302510354302641	0.0254735731895027	0	9999	0.708243557099634	0.741436457904601
mix_52	0	2.05244921227354e-06	0.000393100430860417	0	0.239225342184182	0	0	0.449213490075432	0.048557908296191	0.0881494929097069	0.0140725830396115	0	0.110671912664283	0	0.00291467343926698	0	0	0.0262822588345101	0.0205171856767441	0	9999	0.741011470402856	0.718053320634428
mix_53	0.00796999762853708	0	0.0312947972711758	0	0.227443535697908	0	0	0.440327415698365	0.0455981638690828	0.0507981430469782	0.00412332925385595	0	0.0794857606347524	0.00719090830430408	0.00239338978580157	0	0	0.0463965824991027	0.0569779763101361	0	9999	0.767214727395956	0.696266892806278
mix_54	0.00359628482592313	0	0	0	0.236326537297402	0	0	0.426799868576016	0.107405263748938	0.0617680401910012	0.0313625323766159	0	0.0343593047212276	0	0.0513858718963605	0	0.00558756635195154	0.0254485119794513	0.0159602180351123	0	9999	0.760468796160899	0.693953731687593
mix_55	0	0	0	0	0.203693510872646	0	0	0.545812095865601	0.0335167162460304	0.0739581223854466	0	0	0.106736426424872	0	0.0125989876862314	0	0	0.0168024683240303	0.00688167219514258	0	9999	0.746997125344743	0.718090392127161
mix_56	0.00455330830599785	0	0	0	0.222858366115215	0	0	0.514333133876421	0.131117309279988	0.0394568925377018	0.0262371093514893	0	0.0131140803204947	0	0.0387363123341987	0	0	0.00959348787849421	0	0	9999	0.780500337923894	0.672550119352197
mix_57	0.00322961330971214	0	0	0	0.221731343331466	0	0	0.447619677369567	0.165557350160122	0.0468302301170524	0.0235286072430825	0	0.0216580064569111	0	0.044605547662985	0	0	0.00669745864002769	0.0185421657090742	0	9999	0.789988883487546	0.665328157193371
mix_58	0	0.00419451208055944	0	0	0.219987103098605	0	0	0.488602803868855	0.118105581535323	0.0531519316756135	0.00194052477863439	0	0.0898670299654675	0	0.00228705312403116	0	0	0.00857882071861252	0.0132846391542995	0	9999	0.760800950719523	0.69756524061897
mix_59	0.00256360310569561	0	0.00618031454967065	0	0.273412888692664	0	0	0.379106869743093	0.0434480161010344	0.0935354314468401	0.0154054816501431	0	0.107813812250367	0.00804086715696952	0	0	0.0148635683919715	0.0128161015986816	0.0428130453128697	0	9999	0.745584615789891	0.711109110761376
mix_60	0	0	0.00581467122670033	0	0.185917019052564	0	0	0.540316900164574	0.0589069815904071	0.0625912651673571	0.00358041461293329	0	0.0908799267997249	0	0	0	0	0.0298324221000324	0.0221603992857071	0	9999	0.767406538606909	0.700719970533786
mix_61	0	0.0191645509190607	0.00590485306339099	0	0.197870484335664	0	0	0.458517478556121	0.10599491514583	0.079339822747641	0.00120915540312049	0	0.0858152248792308	0	0.00893507339554178	0	0	0.00830703787406986	0.028941403680329	0	9999	0.763896732018653	0.70159929315414
mix_62	0	0	0.0018326069432821	0	0.270442071097376	0	0	0.394493089028605	0.0802840205127802	0.114632051355745	0.0151589582939151	0	0.0757757886870731	0	0.00259020489137286	0	0	0.0272401246648355	0.0175510845250151	0	9999	0.723205250218457	0.72315108188994
mix_63	0	0.00964338512915416	0	0	0.188658407442687	0	0	0.515391901032854	0.109815376759649	0.0562163666868818	0.00518560882295166	0	0.0918287287651521	0	0.0033585703312465	0	0	0.00966764693626183	0.0102340080931621	0	9999	0.765519192362998	0.698200947646321
mix_64	0.00245411115880984	0	0	0	0.254412643177095	0	0	0.196211749842027	0.023088501364286	0.133943199126822	0.0137337118384144	0	0.145740048247943	0	0.035027292310999	0	0.0327176681907865	0.0879369775164862	0.0747340972263303	0	9999	0.648331681391562	0.780038529384194
mix_65	0	0	0.00334824410119685	0	0.248314817283682	0	0	0.426977024568756	0.0507204665451172	0.0902991851427653	0.0166102008446117	0	0.0888457208026783	0	0.00231220878884149	0	0.0161296896666129	0.0382290226678271	0.0182134195879113	0	9999	0.728811830510008	0.723380987992707
mix_66	0.00357148983319852	0	0.0169224300126642	0	0.2315218555549	0	0	0.39739379448649	0.0837667933437646	0.0647422880061754	0.00690353818489893	0	0.0993625783380227	0.0181885240312128	0	0	0.00435858481563326	0.0310129318672757	0.0422551915257641	0	9999	0.773380206790416	0.691140202670155
mix_67	0.0042492932654543	0	0.00986273876717421	0	0.19005508818199	0	0	0.441378238381052	0.147552226215024	0.0807690148228734	0.00991662006072538	0	0.0672196317007911	0	0	0	0	0.00463156827221762	0.044365580332698	0	9999	0.782490897104784	0.681102987684815
mix_68	0	0	0	0	0.229081689320995	0	0	0.486205013786909	0.0713932179840613	0.0651646110845639	0.00606738688070421	0	0.0901546227427234	0	0	0	0	0.0298227421918108	0.0221107160082323	0	9999	0.741259060084956	0.714258306452872
mix_69	0.00861432483310385	0	0	0	0.241429289099445	0	0	0.398236614348472	0.104853437762725	0.0499301996202242	0.022772686457271	0	0.0648149796642633	0	0.0467684183197533	0	0	0.0223424998038255	0.0402375500909167	0	9999	0.770258315630239	0.689658133632258
mix_70	0	0	0	0	0.259575707010846	0	0	0.473456804455968	0.038547535348266	0.0792156449369161	0.00396390091952509	0	0.0923517722674728	0	0.00852199203352388	0	0.00561234778829499	0.0280438932121168	0.0107104020270699	0	9999	0.702860214435136	0.741272724880103
mix_71	0	0	0.00354745340018394	0	0.252958112807698	0	0	0.444510267393356	0.0867239872659799	0.0888842866909952	0.00570917877429856	0	0.0664118047533601	0	0.000313429410785486	0	0.00281196237361706	0.0233726621890988	0.0247568549406266	0	9999	0.737638604662723	0.712812662083929
mix_72	0	0.00275535393371651	0	0	0.279854668547341	0	0	0.361976399782894	0.0868521436285216	0.124776694048224	0.0179706254295404	0	0.0622523192980663	0	0.00166158457011674	0	0.0163539316480907	0.01916338149321	0.0263828976202792	0	9999	0.716696858011078	0.725679271379217
mix_73	0	0.0142108074536543	0	0	0.264218245532857	0	0	0.456155395341325	0.0449879191760352	0.0700218090362335	0.0147257729396525	0	0.0589452734037839	0	0.00369743026676802	0	0.0215421764182077	0.0189901931070315	0.032504977324452	0	9999	0.689479658059021	0.746383069399319
mix_74	0.0039899566639507	0	0.000789716180941828	0	0.157526834346373	0	0	0.549580003577691	0.142644600994376	0.00490761917462887	0.00524004704837913	0	0.0719991776032363	0	0.029064500803433	0.0142157679965812	0	0.0126482155315483	0.00739356007886079	0	9999	0.805536196832628	0.661811192921696
mix_75	0.00237696959148779	0	0	0	0.24425910530073	0	0	0.445547781454168	0.0738698871313213	0.0501462402455346	0.0289827960477451	0	0.0318306987449932	0	0.0467296049491974	0	0.0058442382978976	0.0490768148498416	0.0213358633870833	0	9999	0.761113742994154	0.693657496871672
mix_76	0	0.00537323985244068	0.00353749184968938	0	0.216459558799202	0	0	0.395347854340158	0.133853567573115	0.0946402425057906	0.0183671163063051	0	0.0954177741867729	0	2.99833793982874e-06	0	0.00652093337385455	0.00778467375742332	0.0226945491173086	0	9999	0.746763283965229	0.709608639243518
mix_77	0.00147021075102834	0	0	0	0.232780565526214	0	0	0.415750988620501	0.126083177945344	0.0531583301985064	0.0248985872228323	0	0.0326825062463333	0	0.0456817592165641	0	0	0.0386673546432586	0.0288265196294178	0	9999	0.77791127095691	0.679138317128011
mix_78	0	0.00748822220255185	0	0	0.236125370975282	0	0	0.489639898095607	0.0677328406671034	0.0793778150856869	0.00709164245875426	0	0.0724755026732075	0	0	0	0	0.019589915975759	0.020478791866048	0	9999	0.740664436833716	0.713245787994788
mix_79	0	0	0	0	0.26012689033672	0	0	0.36798259483401	0.0347011334057876	0.129880191261621	0.0204850903552858	0	0.0475967226916173	0	0	0	0.0314403583716652	0.0367467216896853	0.0710402970536077	0	9999	0.713877361387468	0.728772726265348
mix_80	0.0118607731898588	0	0.0230511108832364	0	0.209008445700617	0	0	0.484911269345055	0.0419958520989705	0.0608861418579678	0.0137809443781847	0	0.0787729067100656	0	0	0	0	0.0268402808652854	0.0488922749707588	0	9999	0.781016021768788	0.688725495240519
mix_81	0.00924713337950543	0	0.0568991769178215	0	0.244460055976828	0	0	0.383222992135107	0.0315333913253716	0.0488620523475083	0.011985239830392	0	0.0812297685899827	5.12332727661668e-05	0.00318047971845595	0	0.0146991026199623	0.0774208007586192	0.0372085731276794	0	9999	0.729754139851192	0.722486271367813
mix_82	0	0	0.016672924894978	0	0.29088182509716	0	0	0.135852839187184	0.0285098538876357	0.176357766989157	0	0	0.182987141024714	0.00221556298113318	0.0134401964846346	0	0.0760645097029669	0.0563450271166777	0.0206723526337585	0	9999	0.619676588941447	0.797738300548551
mix_83	0	0.0027090382362907	0	0	0.229668514906952	0	0	0.535709186893667	0.0374078499710096	0.050911839127324	0.0106746436106006	0	0.105390883717536	0	0	0	0	0.0179217703131883	0.00960627322343168	0	9999	0.708214387327456	0.738876135227766
mix_84	0	0.00139985550309287	0	0	0.235376253571904	0	0	0.456770968603616	0.102297727914989	0.0672958375628915	0.00397628683715324	0	0.0923620857890251	0.0023380022582092	0	0	0	0.0143095885694565	0.023873393389662	0	9999	0.746494691213008	0.708516425036823
mix_85	0	0.000694550224767894	0.00144525692803208	0	0.264560372483957	0	0	0.361873045831126	0.0619663770743973	0.107397072960735	0.0163865495675648	0	0.124136186421007	0.00157878723015769	0.0067448584005785	0	0.0243936632913291	0.0132950038136346	0.0155282757727125	0	9999	0.720560031372196	0.731356694225057
mix_86	0	0.0114447253384284	0	0	0.204176388654655	0	0	0.496981056027314	0.102405475960842	0.0539756460350635	0.00286115657956958	0	0.0838934646746393	0	0.00122699699956412	0	0	0.00667787683885635	0.0363572128910682	0	9999	0.765481455906735	0.696280832085759
mix_87	0.00788981554208994	0	0.0217243399126854	0	0.154264972487792	0	0	0.52707565364953	0.184742215191097	0.0037826012723453	0.00671747552773406	0.00180447970028845	0.0406849028671136	0	0.0513135438493248	0	0	0	0	0	9999	0.809522897049773	0.654221082663574
mix_88	0.000525873161164069	0	0.00596487125081627	0	0.219554129984702	0	0	0.485947420329945	0.139702478029233	0.0399596560230337	0.024297058828292	0	0.0314295195237315	0	0.0364834133933866	0	0	0.0123522779710685	0.0037833015046275	0	9999	0.789525414032395	0.668001721739877
mix_89	0.0105137233788754	0	0.0301481863014538	0	0.229700341030754	0	0	0.346927578219836	0.0119729176782902	0.0847087842359206	0.0157171044731651	0	0.0510616192795136	0	0	0	0.0344452962951963	0.103594088082952	0.0812103610240431	0	9999	0.713775125588583	0.731227653512342
mix_90	0.00313025754036706	0	0	0	0.211569125906075	0	0	0.481851683699605	0.182931506440903	0.00869504677989817	0.0198222445457609	0	0.048158712670192	0	0.0438414224171989	0	0	0	0	0	9999	0.806189638462053	0.651447235624901
mix_91	0.00167119325912688	0	0	0	0.231186219337396	0	0	0.413795885254794	0.148361644722493	0.0690322185039207	0.0279687972536625	0	0.0464352420193795	0	0.0413526860071635	0	0	0.0201961136420639	0	0	9999	0.762837106721687	0.690766899591625
mix_92	6.29838167476748e-05	0	0	0	0.230217927485828	0	0	0.506037431550927	0.111786697227554	0.0421861425971328	0.014617887795301	0	0.0287598815873731	0	0.0499962927451538	0	0.00284233863529294	0.00646764777653129	0.00702476878215828	0	9999	0.778304386737322	0.678962146759594
mix_93	0	0	0	0	0.263005064125155	0	0	0.359399495228943	0.0321690482845213	0.0617288562792629	0.0105585403409674	0	0.122005356773893	0	0.00662018175059903	0	0.0469832648338628	0.0334004499687796	0.0641297424140159	0	9999	0.64115489556658	0.781850147916265
mix_94	0.0029364278968587	0	0	0	0.20909073478491	0	0	0.487484040124461	0.139312518304083	0.0346068300641888	0.023905057637765	0	0.0352418800051077	0	0.0674225111826257	0	0	0	0	0	9999	0.787990372035582	0.672674202835345
mix_95	0	0.00560767259682413	0	0	0.235459518943345	0	0	0.507400803724132	0.113845630287431	0.0336470745806454	0.0233251893724732	0	0.0322888638404897	0.00105024402752907	0.0440489375204728	0	0.00332606510665673	0	0	0	9999	0.769913491426648	0.683796831517744
mix_96	0.00659673879518551	0	0.0226675673850897	0	0.175940495525985	0	0	0.481394665424212	0.0795448359614941	0.0530724219434492	0.00478583282489346	0	0.124763358198112	0	0.00944529393079541	0	0	0.0173823422288262	0.0244064477819564	0	9999	0.777988733801059	0.69920759559531
mix_97	0.000282301325727829	0.00285388694801231	0.00216624228797935	0	0.168815757375878	0	0	0.509603970806169	0.128588360108085	0.0201607442716697	0.0173538558067933	0	0.0849262619679002	0.0059818743786805	0.0592667447231039	0	0	0	0	0	9999	0.792407653193004	0.679187969687457
mix_98	0.0031047157237625	0	0.0226075920203777	0	0.240311328251629	0	0	0.474840523793902	0.0822613656981579	0.0587536401890808	0.0242307642313684	0	0.0442340633695446	0.000761752912693107	0.030451790341547	0	0	0.0184424634679369	0	0	9999	0.76217542487639	0.69400010992983
mix_99	0.00518293396083434	0	0.00129861888050715	0	0.293408219455298	0	0	0.254786179906674	0.0236417521881193	0.0895196860689749	0.0156440626484562	0	0.158490841659069	0.0109760134436968	0	0	0.0500951853805088	0.0243303427534226	0.0726261636544393	0	9999	0.685284402466316	0.753017261290277
mix_100	0	0.00947139982539059	0	0	0.186735344992333	0	0	0.513041647779901	0.0974529513956428	0.0370767911582581	0.0105948211514537	0	0.131946374847682	0	0	0	0	0.00977905825844729	0.00390161059089151	0	9999	0.75062049887526	0.712687307239474
