naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell	otherCells
S14906	0.00315191519484017	0.0328045812965906	0.00194938365130402	6.07649650744054e-05	3.81114160666087e-06	0.0962583669693231	0.208190576036189	0.0592407660943389	0.000144117930319771	0.00678344867772538	1.25181616219498e-05	1.49112769644289e-05	0.0780597120741194	1.02321413860533e-07	2.5975742976454e-05	9.61133252124417e-05	5.09818943774932e-05	4.1088573931802e-06	9.32344543103108e-06	0.298774834296588	0.214363686646589
S14909	0.000305747286446269	0.0349149052713126	0.00077558383302101	1.22568706418808e-05	1.73870984869924e-07	0.101876385186786	0.20885239291846	0.0660789822798857	0.000145990736135422	0.0047201106385279	1.45961995408216e-05	1.78260350188705e-05	0.0808548941039528	1.9412007435748e-05	5.68424403091039e-05	0.000190906537424358	3.93706639169768e-05	1.20185529319566e-05	4.28758729435957e-05	0.286591044692717	0.214477684001606
S1491	0.000368826064504256	0.0218637721226951	0.000989083787804473	4.43997352182929e-05	6.0469436060857e-06	0.0987623788113089	0.215933952530766	0.0686575668691061	0.000436506664658851	0.00609228679526415	9.76335982066884e-06	2.29253439924575e-05	0.0805382941869981	1.38065501063581e-05	1.58455791293506e-05	7.80454413364179e-05	9.2608517020385e-06	7.3221449713377e-07	2.25377020468524e-05	0.29002225875926	0.216111709686179
S14913	0.0231762023809296	0.00927564527659397	0.000234520418748964	2.03241786658206e-05	1.49120133598767e-05	0.102076479826741	0.203998768699348	0.0674671526822483	0.000165766334336236	0.00368105931191298	7.35416434628747e-06	2.96080885653119e-05	0.0827114333795278	3.12991372980626e-06	1.32248460473157e-05	0.000121878115967797	2.87641034052377e-05	2.3083697218002e-08	7.92841537146972e-06	0.288925811813514	0.218040012952942
S14914	0.000636505285529858	0.0273997888968269	0.00256311274895232	2.04824221299982e-05	3.00997975775393e-05	0.0879313280626658	0.232030192790618	0.0652302536216512	0.000145963986242539	0.00906400807591099	3.16598865197193e-06	2.69927482003288e-05	0.0779606420986174	6.58890352039431e-06	1.55749532863511e-05	0.000197518523988324	3.43376148560773e-05	1.62562601284061e-05	1.34244094829376e-05	0.283764974736263	0.212908788074899
S14916	0.0201466553438725	0.0132756761199828	0.00251456114879945	1.69711586266229e-05	1.13610846889174e-05	0.0954176733465138	0.186772498361437	0.085707134407152	8.04929198623038e-05	0.00756576048628248	9.6785491511738e-06	1.89943099601701e-05	0.0797158923454998	1.3671094467371e-06	1.10927850530513e-05	0.000126130451942393	1.4812085466114e-05	3.50796386584617e-06	2.69674710622605e-06	0.287530547430708	0.221056495844583
S14919	0.020018786718337	0.00590511719638555	0.000453292300133543	1.80346828963517e-05	6.65159199481271e-06	0.0893472931740704	0.236420075339684	0.066934775442343	0.000369720995187955	0.00564582610229842	7.6093448414052e-06	4.80396237610871e-05	0.0738102716828397	1.34039470488835e-05	1.28901673244414e-05	0.000183568346148596	4.69239234728253e-05	2.40175870579319e-06	3.05504050252717e-05	0.286312217527768	0.214412549729733
S14949	6.69997767668428e-05	0.0389085373010869	0.00104904658012534	7.33618043228428e-06	1.05773887629724e-05	0.104248410454605	0.205308370744488	0.0712696653959878	0.000202244808492205	0.00546058674110876	1.87557418556531e-05	2.47301851383968e-05	0.0788049291323861	7.92181320126533e-06	3.96963008162294e-05	9.01081615800321e-05	5.60359604160449e-05	2.0504140798422e-05	1.18917197070458e-07	0.280178204021916	0.214227220252839
S1495	0.00171530845489943	0.0287899663723902	0.00398839560311081	6.9136797875435e-06	5.58025701464374e-06	0.0933795331954672	0.200035499629307	0.0643441428845803	0.00029960797414687	0.0064748785506741	8.94161996392371e-06	2.76245457554641e-05	0.0786760540307346	2.12270747608415e-05	6.95128261239546e-06	0.000132076770334435	4.95569746800787e-05	4.33928463439298e-06	1.16718354227818e-05	0.305682266233637	0.216339463746086
S14954	0.00166845779966067	0.0286939797615504	0.00239634970546832	1.34385465436506e-06	8.03789142619105e-06	0.0891499954860228	0.21048538129146	0.0777245305521931	5.23588643780187e-05	0.00574497016426225	3.6187296142255e-06	2.49271575764919e-06	0.0816167497525333	5.06657516421064e-06	1.69786434750048e-05	2.14163676712972e-05	2.71486765129779e-05	3.61324543710929e-06	2.40117375984071e-06	0.288127988042127	0.21424712070687
S14956	0.0211894176377853	0.00534617698443016	0.00113673882607055	2.90116285772829e-05	1.56852875640033e-05	0.101740193640375	0.214064798794643	0.0673858040202954	9.05972406740354e-05	0.00767860167390938	3.86833201165854e-06	1.00473409981423e-05	0.0855311741782085	4.25622427425451e-07	4.11306330656898e-05	0.000245190406814024	3.94692152431647e-05	5.78016967483435e-07	3.50138230658043e-06	0.279532705705249	0.215914883432384
S14961	0.0324549557430803	0.0158354206673897	0.00302381713311958	0.000123964804223281	6.30944453824035e-06	0.094451386404951	0.186145653533594	0.0512744382354327	1.35817281400476e-05	0.0107741027505613	1.85479436902948e-06	2.07729607570404e-05	0.0771690435219046	4.64341119395344e-06	2.29868695571208e-05	9.53089349014301e-05	2.56406598577881e-05	7.72578944663283e-06	1.29874098367833e-05	0.311895073499596	0.216640331703549
S14976	0.0222569365893744	0.0118112339494248	0.00219693172980298	4.95211003307393e-05	4.44258699155069e-07	0.085779132347437	0.213595382206434	0.0642923529485138	8.20510067633252e-05	0.00872448648901195	2.11662952771101e-06	2.59242982515304e-05	0.0820485880472487	5.42412769620966e-06	8.99475383099958e-06	2.32412175195436e-05	4.74266063586328e-05	7.56298710078969e-06	4.75641578254127e-06	0.293707425444581	0.21533006684631
S14978	0.0157966982449393	0.0147722328135666	0.0132397928335858	1.58446433334253e-05	4.14356233709832e-06	0.0915833928036353	0.198780827553083	0.0652867195740137	0.000183724658635886	0.00638821828338673	1.17116911940922e-05	1.46498151832074e-05	0.0810283698417918	1.21108642557648e-05	2.68660414896324e-06	0.000119108556019889	1.40045694993061e-05	8.45143670389467e-06	2.38828224720686e-05	0.295582578925147	0.217130849903068
S14980	0.0351207474402403	2.44667113698577e-05	0.000504679602396438	9.83247325859392e-06	1.17276838214552e-05	0.0892908580693338	0.214022155525046	0.0721631104831933	0.000285902326239533	0.00351431072235816	6.06833789393036e-06	1.03058271579432e-05	0.0808918279651211	3.38333957255397e-07	6.46445785509531e-06	0.000190039381035592	6.51345816948107e-05	3.07662534423598e-05	1.32168820870579e-05	0.286632252255662	0.217205794686835
S14983	0.00019480634179555	0.0285416529682667	0.0148582765009123	3.98892938058173e-06	2.73096695575882e-05	0.0890399721852392	0.209753558690728	0.0665931436968916	0.000109654255928556	0.00614810248994699	2.18353673563013e-05	1.7826911128547e-05	0.0778651949931402	1.30621614434063e-05	3.06435463095278e-05	8.242795806439e-05	1.40934079442101e-05	1.3785575341819e-06	2.19613572633243e-05	0.288970129068509	0.217690980942659
S14989	0.000197384561992745	0.0306964317541195	0.0022459940005588	9.88319433961108e-06	9.1210611219984e-06	0.0963824553321106	0.218865223233016	0.0616285297382629	0.000191815769832285	0.00633986454615344	1.27900146115573e-05	9.62260197913733e-06	0.0801588460168248	1.04595265162028e-05	3.68371312024795e-05	0.000166835400552994	4.41934950711345e-05	6.98268931429488e-06	3.35438824889114e-05	0.287346510536951	0.215606675512979
S14991	0.0143570762217807	0.01745833055901	0.000133409539953564	1.67452326289299e-05	1.78168309464195e-06	0.10745664625622	0.217802580329534	0.0504292195581941	9.58622160662442e-05	0.00620383631999605	1.13447570109524e-05	1.2023192765398e-05	0.0853364046683535	1.3352479630579e-06	5.32095593021451e-05	6.15193137955823e-05	3.38132413670119e-05	7.65542807165979e-08	1.45073329119817e-05	0.282164733071362	0.218355545144409
S14999	0.0380881094346445	0.000166234517376558	0.00387044935514659	1.70905031666242e-05	3.65988084887197e-05	0.0840899632451357	0.200006228937946	0.0624369963666601	0.000250901981294427	0.00926062607758289	1.13163496699654e-05	3.37809840426016e-06	0.0807436623651973	6.83451242091743e-06	1.72661695866822e-05	0.000104800806124248	5.16665028650714e-05	3.98153901701935e-05	2.70540839575968e-05	0.301578483491894	0.219192523002268
S15000	0.00323258534656363	0.02695474559886	0.00205314645593068	3.66286851583542e-05	3.70269953301235e-06	0.0945743787913401	0.21228734221534	0.076669444411203	9.87520104528501e-05	0.00500831598544834	5.3231217175218e-06	9.60820064782445e-06	0.0807754236320505	9.77427130434717e-06	1.72320882015703e-05	0.000153635175773875	2.14216771161433e-05	3.33522162684152e-05	3.12274596999287e-05	0.283040942287614	0.214983017669777
S15012	0.000455463720706079	0.0281950231247382	0.0158359375350369	5.26292140659975e-06	1.04428697656597e-05	0.0906199781430534	0.205554616652254	0.0561407959030222	1.061709662273e-05	0.0065071505341309	1.359052991863e-05	3.16096336767676e-05	0.0814221821180586	2.26377696617572e-05	4.82607006227867e-06	3.26163036857132e-05	2.59073438664911e-05	7.88781328838114e-06	2.20605260873012e-05	0.297982393845379	0.217098999545578
S15013	0.000708144299874877	0.0290976873147231	0.00330599565026985	9.24067896435286e-06	9.73462464991299e-06	0.0949593818212832	0.209195136126453	0.0612334359945508	0.000266521401653627	0.00931541496656144	3.21079326602537e-06	7.00206427020232e-07	0.0840947102325945	1.22963880286404e-05	3.73421379519107e-05	0.000147422767340336	2.41295732978979e-05	2.89054592441916e-07	2.75191325249406e-05	0.292672985812442	0.21487870102255
S1502	0.00481462293812294	0.0267669007852668	0.00199457919422743	1.31404624763525e-05	2.30717046808628e-05	0.102773181515557	0.199651007892379	0.0716713797329236	0.000282082733210488	0.00673183427226352	1.82909840930348e-05	2.30148919179909e-05	0.0795666159961751	3.65092132101534e-06	5.12996074301157e-05	0.000214581124977846	7.45695155549544e-06	2.62257129992278e-05	2.48565984070741e-05	0.28809273176458	0.217249474215436
S15023	0.0142098395292599	0.0194503020175723	0.00219275135013648	2.40671878423137e-05	1.20304205628448e-05	0.0861035729449832	0.208548160179075	0.0744852365265766	0.00015289394020096	0.00644754087833806	1.8646119311821e-05	2.72093937258996e-05	0.0779581159686331	6.91915084313404e-06	2.55555071382753e-06	0.000110464670252537	6.85448132517194e-05	5.06110934496854e-06	6.45587822549878e-06	0.29058176196144	0.21958787040971
S15024	0.0201443721292474	0.00590816717014237	0.00170224075549985	2.09199021410446e-05	1.3689418050414e-05	0.103089307311902	0.230066120033415	0.0567833118150038	0.000177302681049182	0.00658195013443432	1.09900184701211e-06	5.90419656974982e-06	0.080380079418581	4.93016844947033e-06	4.05875009853224e-06	0.000176520155669492	3.03795911996574e-05	2.27340855602144e-06	1.37027856454533e-06	0.281296875826203	0.213609127853376
S15025	0.0206348512352961	0.00728737881731617	0.00250982901729941	2.79431530917764e-05	4.45192919482743e-07	0.0987368920119178	0.216962461984061	0.0644381891764335	4.16927354664709e-05	0.00909292736953681	1.65333922158283e-05	2.4180694148985e-06	0.0819896670509098	1.95535385345073e-05	3.04558902283576e-05	9.78416176610412e-05	7.67076288557695e-05	2.91835544140776e-05	1.3818250808435e-06	0.284751129015395	0.213252517723952
S15032	0.000218829990582255	0.0352003692298386	0.000597371181845302	3.62541996866163e-05	1.81188335959991e-05	0.100372434195388	0.220435627120785	0.0632098474232637	4.06916798599911e-05	0.00522165925508172	9.17283570014986e-06	1.76305295039299e-05	0.0794106219007293	1.22388376319327e-05	2.80033710004126e-05	4.21013889303834e-05	8.88986362582119e-05	6.72587693033597e-06	1.78073893590988e-05	0.28242759395925	0.212588002164779
S15033	0.00221310612176325	0.0282660109429874	0.000912102955959218	3.07419903098194e-05	3.05930553646019e-06	0.112207018784912	0.213364242064253	0.0547099775707064	0.000222922756162642	0.00457778073352631	1.80349339930934e-05	1.14592975033265e-05	0.0820112205954401	8.44081258323909e-06	1.00256983488624e-05	0.000226355519748935	6.80475011417133e-05	8.44987778427149e-06	2.75325526101754e-05	0.290042629013129	0.211060840971601
S15041	0.0113325057150969	0.017928884180642	0.000812029808739758	3.24318827521164e-05	1.35371408560321e-05	0.100523124696955	0.214791302108425	0.0684287880862252	0.00013990510034701	0.00542096605033544	7.49828643401491e-06	2.43875212713225e-06	0.0822227645492722	3.13985920149458e-06	6.26773403978263e-05	0.000260368598165125	6.78274653354542e-05	1.24286402377949e-05	1.55513654438569e-05	0.283947700917465	0.213974129455545
S1505	0.000531166046593264	0.0295499136269121	0.000747587073705734	1.05832149435686e-05	9.38479951803628e-06	0.0931391298115841	0.226109142475625	0.0530338252870973	0.000320342983189256	0.00980387927962066	3.60253204828291e-06	2.6266297616073e-06	0.0793950031089953	2.38732401499084e-06	2.99080647205465e-05	2.63438942454248e-05	7.39895352579761e-07	5.33609075203846e-06	4.8548769782428e-06	0.294719054564918	0.212555188419423
S15054	0.0065803692945787	0.0275700238049756	0.00259101638651207	3.82687501436205e-05	1.70441373257495e-05	0.0875606068050912	0.229458614323974	0.0626041285394085	0.000188455990847544	0.00586451711081526	1.24619349443056e-05	3.64871391193616e-06	0.0801626514565576	8.02513410084911e-07	2.93426904719594e-06	0.000108188770157181	1.89041352566905e-05	5.52921744148395e-06	2.49465339677136e-05	0.287187130810958	0.209999756500676
S15061	0.00235018555031204	0.028679501638355	0.00280945967479553	1.2627237764932e-05	2.91659236134692e-05	0.0953097084426131	0.207103542470878	0.0715125224430458	0.000133867468642577	0.0088411523279044	7.00530401677618e-06	9.71090996964591e-06	0.0787687817941482	5.73259789674244e-06	1.79334540874754e-05	5.98009587637208e-05	4.24738074465714e-05	1.26553092729451e-05	5.8765284966898e-06	0.288919688257616	0.21536860790036
S15063	0.000994008082957279	0.0273780261387765	0.00521935841736497	6.790492725491e-06	2.16726073659376e-05	0.110786059028394	0.200572037260769	0.0624718597962763	3.75786145220266e-05	0.00829166856651369	1.55443829932524e-07	7.67196559965666e-06	0.0772481952326959	1.9122521532496e-07	4.76709638208541e-07	3.81891075714112e-05	3.05542601276541e-05	1.561153003656e-05	1.10746285182413e-06	0.291880380050259	0.21499840800651
S15065	0.0171776484262392	0.0146204943953471	0.00344896701588461	6.75163682578723e-06	4.95661084601382e-06	0.109918550630025	0.195684985051513	0.0664575489255678	0.000200846796504922	0.00698012072767715	1.46306417607204e-05	6.17714217711686e-06	0.079145982681224	1.44519751328847e-05	1.15946688878021e-05	0.000189155851388322	3.77491449213864e-05	5.97720193700608e-06	5.86493265250051e-05	0.293210734515563	0.212804026634052
S15069	0.00125641151065104	0.0304133603902194	0.0285589379061623	6.56784609103709e-06	1.58714562605385e-05	0.087409429691135	0.194063052057271	0.0673915580305755	0.00015173989362009	0.00537243393501497	3.95914685573827e-06	2.80521287125887e-05	0.0784345803835659	1.41524638621291e-05	6.34530807824171e-06	0.000127777866353006	3.47570979774592e-05	2.31042503644361e-06	2.28543022371029e-05	0.28829743137617	0.218388416784151
S15070	0.000750777296719984	0.0319199197829488	0.000727361667729453	1.0343673119434e-05	1.60869259169718e-06	0.0959863321787212	0.217208043462336	0.0639556137414516	0.000532735346829284	0.00517251192465668	2.69082533763845e-05	2.39715709608503e-05	0.0803717480175311	1.76146657492331e-06	2.46608624841511e-06	0.000203995033806617	7.04858856013866e-05	2.18003404989425e-05	1.57119936612161e-06	0.289766409278776	0.213243635100156
S15071	0.0328525775304621	0.000421905445261295	0.00589117118394007	1.96376622333285e-05	8.68581646376377e-07	0.0824222992693054	0.214224260197709	0.0720223529858422	4.40507622682786e-05	0.0107505803472298	7.39032221641267e-06	2.62079428397055e-07	0.0751486792167399	2.06623048786044e-05	2.538223897969e-05	0.000361405500165935	5.93099896765439e-05	1.83442040770216e-05	1.40118729668268e-05	0.290979027503316	0.214715820801656
S15077	0.00388972840141269	0.0218541753879635	0.00576378880389314	6.12818128540202e-05	4.5993131527698e-06	0.0909813080439496	0.201795200630938	0.0724233191084853	0.000231637042601073	0.00575525138287016	1.30097519292001e-05	3.23857451862728e-05	0.0809396677649217	9.59742328116606e-06	3.58060810790105e-07	0.000249137904345451	5.1295337912925e-05	2.87333312732149e-06	7.52974493100226e-06	0.303805551397307	0.212128303608126
S15078	0.0305890387220533	0.00260796371702667	0.00379205247450125	2.48745219545809e-05	2.65884007013004e-05	0.0914594091967764	0.211717299204101	0.0744936159302647	0.000260516860378343	0.00609415662095101	2.93388200677555e-08	1.39254830805361e-05	0.0744139648795395	3.52780806710425e-05	1.48865291221675e-05	0.000132614825511243	2.88104415205552e-06	1.17937941922906e-05	4.99339077330367e-05	0.291929132601509	0.212330043866961
S1508	0.0214221070899243	0.0100974757875931	0.000355883545311323	3.2779033638582e-05	6.16565654243005e-06	0.102963965071186	0.198107647757297	0.066545196464484	0.000115923270364211	0.0062653189444289	3.94612063942727e-05	8.49438104479616e-06	0.0817688757189796	5.45360498146518e-06	2.12369842603301e-05	9.24880084671719e-05	9.47547976675874e-06	3.36776861302946e-06	1.0466697973733e-05	0.294132807441462	0.217995410087287
S15080	0.00147116363825316	0.0250857170631775	0.00340174334042628	3.79280855893809e-05	3.12179188651379e-06	0.0929260886620102	0.216798172220469	0.0770830381861896	2.83740854724218e-05	0.00341784534105178	5.83003789766021e-06	1.41566651658057e-05	0.0791921875781698	2.02874201805299e-06	2.21062581873694e-05	3.68037177396981e-05	3.19646039051367e-05	2.01641652385402e-06	1.8416029529469e-05	0.2886944850117	0.211726812524637
S15085	0.000701853628436013	0.0300385653692673	0.00150509532957475	1.39343659425893e-05	1.08312361764209e-05	0.101857669475188	0.214510251906015	0.0621007193160857	0.00024848483195201	0.00561448510996701	2.77199519044244e-05	1.08736522893502e-05	0.0783014306251452	2.99312988263689e-08	2.23558752956606e-05	9.24953256554975e-05	4.62185303095154e-05	2.95324226406578e-05	2.73828256625287e-05	0.288868466051841	0.215971604239352
S15089	0.0183823321617839	0.0101238438572062	0.000717259939368316	1.80397526940499e-05	1.41640727721783e-06	0.105255395138056	0.210651460835837	0.0633875785709334	9.72403025261099e-05	0.00730316447375776	2.9698465975259e-05	3.12695406577695e-05	0.0789245957210296	6.85929738745107e-06	1.72092985319512e-06	0.000212615465566668	1.5497607505526e-05	1.59288903917558e-05	1.27901618717236e-05	0.289379313118557	0.215431979361764
S15092	0.0264007626649637	0.00411897240274354	0.00138642101739643	1.50609173152982e-05	1.3580126130022e-05	0.0953213260397116	0.214326962540607	0.0571124140591862	0.000127427230872198	0.00825945169582489	8.75519522437436e-06	5.64058357654247e-07	0.0830804874860715	3.8379817692111e-06	3.2472065684735e-05	0.000301750497632583	1.36825609892303e-05	7.2974002685657e-06	4.15438493569705e-06	0.293486200799988	0.215978418874328
S15093	0.00170207878221626	0.0286818685402781	0.00164321095768428	1.88096977327787e-05	1.02121979059848e-05	0.0884850515856148	0.211357440211099	0.069024233993559	0.000900436820711935	0.00805373283459555	9.615842134003e-06	5.17311997851517e-05	0.0779533765850962	8.15710811546664e-05	7.89308729188594e-05	8.75071477561777e-05	9.40066976230175e-06	2.35295213098838e-06	2.79698488203438e-06	0.296494596699075	0.215351044343908
S15099	0.0230426637084258	0.0125622453083277	0.0050960301595733	1.76416719219347e-05	1.36700451025012e-05	0.0855096353985099	0.199165088942545	0.0620165155462479	0.000250307735936841	0.00974734683849795	1.76276120089294e-05	1.71491257915237e-05	0.0786252941032393	9.25015058430328e-07	9.65425435625681e-06	0.000147745333499052	7.27849597929615e-08	1.11282721881686e-05	1.24916650907792e-05	0.304551658598926	0.219185107879793
S1510	0.0037464552815041	0.0238587510314527	0.00866974321612184	1.10892861280662e-05	1.19370978858795e-05	0.0975037075129847	0.195561041282073	0.0755285708446595	0.000152080150982979	0.00556203846952113	3.96343421764479e-06	1.46682662325377e-05	0.0794237864078189	1.04712799175907e-05	9.27702051227795e-06	7.00966086426014e-05	5.02462395354113e-06	8.277904633707e-06	1.3234684388192e-05	0.293461782012198	0.216374003584172
S15100	0.022455684931351	0.0104699364131942	0.00448949023541553	6.68472073045792e-06	3.84046764777238e-05	0.0978815941502067	0.19916412738934	0.0725651736838412	0.000441524011832788	0.00693711106080136	1.37385045393955e-05	1.83632808527306e-05	0.0791251808225099	1.58306984175243e-06	1.327288549381e-05	7.40800764982315e-05	6.69201598321817e-06	4.65858718200231e-07	1.2106774910143e-05	0.289306717885424	0.216978067552038
S15107	0.00212469299183359	0.029464954355272	0.000285306137075123	8.78684705485898e-06	2.54480983241706e-05	0.0865875442324538	0.225719835508012	0.0617923895516764	0.000581780752790009	0.00591376865713486	1.62834153158574e-05	5.75735650882835e-06	0.0777233624983908	1.13471048588423e-06	1.7505598176351e-06	0.00012576123726551	2.40676737099467e-05	2.54956961503527e-06	6.48295901086995e-06	0.296020490578638	0.213567852309615
S15108	0.0333238438962432	0.000158947769808562	0.00619985258969185	6.08218193762545e-05	1.68373460291786e-05	0.0943724092961248	0.212632460138644	0.0623606806351541	0.000231253851022542	0.00590570539299525	1.93213220873413e-05	7.07591834750233e-06	0.0786025805366341	3.75121124776203e-06	1.1329623337785e-05	0.000287464727970793	7.66637488765436e-07	1.4223575466936e-05	2.76220221243112e-05	0.290134329704279	0.215628721985927
S1511	0.000284122658665274	0.0308998531593943	0.0141857290754873	1.28871155830745e-05	2.61280647388885e-05	0.103260912120519	0.204075913468044	0.066708778072949	0.000167584674486912	0.00367586004523047	8.3118973673211e-07	1.69569644532238e-05	0.0786893977598817	4.47202229844807e-06	1.21999155157727e-05	0.000243242199071333	9.30554962058553e-05	6.96236271055717e-06	2.30148358685771e-05	0.281174885036778	0.216437213762382
S15110	0.0231363745381633	0.00158589024006855	0.000455011124058671	2.41313690043717e-05	2.0558589079781e-05	0.0983391728421913	0.212578364226031	0.0677539842144289	0.000381006482230212	0.0102354676756897	4.19718787887412e-06	3.53411386925318e-05	0.0793589883455476	6.28904485277251e-06	1.46830726981134e-05	0.000113020200754716	2.33551873394418e-05	8.98402110126516e-06	2.14139337223254e-05	0.290803507088521	0.215100259477946
S15111	0.0166188278284389	0.0125633152822957	0.00160351961239208	1.71823955808117e-05	1.45082462407366e-05	0.100076669162393	0.211191093417966	0.0557225489871238	0.000112309676088586	0.00771132562254064	5.16384809692992e-06	1.95102239476249e-05	0.0837105100987803	7.26312859055239e-06	1.24724804571905e-05	1.28815115409943e-05	1.48804497576138e-06	1.28815285825535e-05	2.88574923567638e-05	0.292820541663906	0.217737129747706
S15113	0.0348077930311924	0.000617674475879976	0.00537398402718612	1.57249088176612e-05	1.95051836357588e-05	0.0911881554044153	0.202406951653127	0.0559453108332242	0.000170179462675325	0.00916733509701961	3.85548761449599e-06	1.1685556704645e-05	0.0847030804488195	1.12480727032617e-05	9.76122573832519e-07	6.73217691177229e-05	3.57940430324535e-05	1.48388756885258e-05	4.72141182118924e-05	0.295713282963007	0.219678088465354
S15115	4.01757591093694e-05	0.0380799107089338	0.00542005289492936	2.38719579935115e-05	7.75731685671304e-06	0.102905363753968	0.200284294345555	0.0666601737290919	0.000106533226370145	0.0044351902155711	2.22352289774381e-06	3.60909652074394e-05	0.0776554230941507	3.43013729346672e-06	4.99403920062986e-06	0.000138056532620112	1.26962439283181e-05	1.51224725584545e-06	6.19394854746675e-06	0.290653780215902	0.213522275144617
S15120	0.023504837814078	0.00782883484890638	0.00111763028119117	6.56834080899777e-05	1.53855314008194e-07	0.100345664025298	0.214597124465144	0.0666428201753726	8.84508777467211e-06	0.0059160448294106	3.91449464671198e-06	1.76837763076143e-05	0.0811929423585664	9.79231780572725e-06	2.12654415201369e-05	7.72079213292244e-05	0.000111785025422172	1.28394452028725e-05	1.19632526761866e-05	0.283366569712462	0.215146397463482
S15121	0.0203026533115467	0.0174151156946758	0.0148913124944944	2.14153254339165e-05	1.67230455216141e-07	0.0878258502183956	0.191346635041606	0.0729265911950401	0.000307966084728296	0.00404888449423591	2.46887770023609e-05	1.36863446971016e-05	0.0746606488235033	8.58450425263293e-06	7.08119784925193e-05	0.000331930756380633	8.03629882959339e-05	1.31262249006666e-05	8.48146101989207e-05	0.299071546812747	0.216553207088917
S15124	0.000741786011442904	0.0324466087168952	0.00113770489843998	2.8383001798096e-05	2.66265222166175e-06	0.10133924727582	0.208332740785891	0.0622180678683297	0.000309316461748988	0.0064593711006058	9.96792725492044e-06	1.23334074934841e-05	0.0761183039967655	3.17128938425995e-06	1.69494373050882e-06	0.000101379309877181	9.07533264416981e-05	4.77340320291827e-06	3.99705468311538e-06	0.294736455265234	0.215901281302739
S15126	0.000323615691533162	0.0313486857236548	0.00235713819169539	7.99973379745504e-05	3.17926509449562e-05	0.0915180825568531	0.209281489806233	0.0687572306613358	0.000177589110661807	0.00907237288420683	2.18943568584737e-05	1.45607282091581e-05	0.077195485838378	3.02481738900891e-07	8.47399633845804e-05	5.26495489318415e-05	4.61320700912092e-05	1.69674953020657e-05	7.95281600739215e-06	0.294425951755907	0.215185368330098
S15129	0.0209486768471361	0.00697529664052674	0.00064180022026269	2.16609229346523e-06	1.188021263768e-05	0.0969330288412106	0.227492143001702	0.0602988062005291	0.000144198632880268	0.010908833438897	5.86644653260086e-06	2.09297430430563e-05	0.0779369246810853	3.49844912733304e-06	1.62077753839771e-05	0.000111624154047531	4.09495712694971e-05	3.28465734274456e-06	2.67571554146101e-06	0.286419611270904	0.211081597407648
S15130	0.0227915037996891	0.0016889988279023	0.000665977382831745	9.07364646286647e-06	3.8947043732001e-05	0.104732881329916	0.207461930502767	0.0722295925672933	1.90848966746447e-05	0.00559104510733515	4.32638882120797e-06	8.55309590480277e-06	0.0843786495831999	1.07443441157058e-06	1.07251177155128e-05	0.000106150374521163	6.04160746355554e-05	8.82000537677882e-06	9.63757612932556e-06	0.284071858840875	0.216110753403805
S15153	0.00473562447319629	0.0215639567400245	0.00295239861304279	1.34075343129899e-05	1.20024484672494e-05	0.101423866970748	0.2155312632045	0.0587366905765265	2.02910053731979e-05	0.00816195532988249	3.74824857244223e-06	3.73599426581959e-05	0.0789745995346675	3.4189072148091e-06	4.92290699162758e-07	6.90548606683607e-05	6.38358095765595e-07	8.98184692106331e-06	1.83741080074389e-05	0.294328738038566	0.213403136967855
S15160	0.0018504436522898	0.0225393028729843	0.000146178779439139	5.03248876676417e-05	1.25149009213782e-05	0.101009386550136	0.226082313402694	0.0627017753673438	0.00025110599325622	0.00542786779118994	2.07796145271747e-06	3.69039934618066e-05	0.0791566773655619	7.38845176995195e-08	8.35508412589235e-06	6.1960904346812e-05	7.33817879492684e-06	3.12856855599714e-07	1.85039222542984e-05	0.289229480783657	0.211407100867049
S15167	0.0315674345122524	0.000148766992996077	0.00426542910589576	9.09909813229539e-06	2.44430191803716e-05	0.0964145029134534	0.205407311813413	0.0588799903999666	0.000240928246295237	0.0104160464976457	1.04673116808983e-06	3.16523114995372e-05	0.0797656104627086	1.27677978558821e-06	1.14606419882317e-05	0.000202496761482829	4.34334038293042e-06	2.35756223917215e-05	9.36200224178399e-06	0.293622330306356	0.218952892440764
S1517	6.01802682860112e-05	0.032173793063627	0.00376990073043808	4.02830542117815e-05	5.97835535191002e-06	0.092825544046265	0.223192530088267	0.0633873825481781	0.000128791015155028	0.00873364669851774	6.32505195902818e-06	1.95989463205868e-05	0.076173139470644	4.18998315562616e-06	3.83145567013675e-05	0.000119673538012917	2.25957820145815e-05	3.86896430025475e-07	2.89659615998534e-05	0.285132464364491	0.214136315580374
S15179	0.00255525143123071	0.0330968382650068	0.00872732217765284	2.36346016788367e-05	6.32644425250583e-06	0.0964568218226194	0.202391097576517	0.0590848271002587	0.000176329029661151	0.0081399227856204	5.10911987330584e-06	1.21814537039411e-05	0.0754690230167504	2.42808798952631e-06	4.89143815903407e-06	4.6123667006498e-05	1.48681817944384e-05	5.04577494255891e-06	1.43330436198867e-05	0.298942997776861	0.214824627204801
