B_cells	Blood_CD34._cells	Dendritic_cells	Eosinophils	Fibroblasts	Keratinocytes	Lymphatic_endothelial_cells	Macrophages	Monocytes	NK_cells	Neutrophils	Plasma_cells_CD138.	Platelets	Reticulocytes	Subcutaneous_Adipose	T_cells_CD3.	T_cells_CD4.	T_cells_CD8.	T_cells_Gamma_Delta	T_cells_Regulatory	Vascular_Endothelial_Cells	otherCells
mix_11	0.0461974958221074	0.0462080943114526	0.0462361316862462	0.0462862477201708	0.0461712021698922	0.0461105334330915	0.0461946452539382	0.0130205471952133	0.0130414095260051	0.0462110520961858	0.142346077901816	0.0462198312652803	0.0461660539690359	0.0460573715137675	0.0461556303453502	0.0462667003029212	0.0462258423425279	0.0462884737878887	0.046171023422767	0.0462221435519269	0.0461947703095845	8.72207283118193e-06
mix_12	0.0462521372128345	0.0462119144409953	0.0462104627364512	0.0462565477946567	0.0461253714255671	0.0462180426193659	0.0462076356531763	0.0130441637384663	0.0130361712370534	0.0462040548614969	0.142215613267074	0.0461916967786615	0.0461699327785039	0.0460084790705009	0.0463006811814989	0.0461435563768659	0.0462551799929865	0.0462727039465083	0.0462110812076153	0.0462335514046045	0.0462272257103955	3.7965647211731e-06
mix_13	0.0461500156651704	0.0462167938077013	0.0462117928017344	0.0462564962651406	0.0462018753544374	0.0462097025786938	0.0462337045895454	0.0130416943384463	0.0130359542398799	0.0461841690022304	0.14217092605439	0.0463073517929732	0.0461267098866578	0.0460100128243288	0.0462264040266453	0.0462341289418751	0.0462468291086065	0.0462776936843287	0.0462127933982314	0.046246749758858	0.0461946107078852	3.59117224035597e-06
mix_14	0.0461498890133139	0.0462171847762149	0.0462117569100273	0.0462565052591131	0.0462097675498484	0.0462127966427986	0.0462336608558384	0.0130416274630338	0.0130359451834397	0.046183823379773	0.142170814382351	0.0463072531349753	0.0461265879592782	0.0460100967567734	0.0462263253631028	0.0462348806616407	0.0462467872782825	0.0462773446691547	0.0461948209550652	0.0462465776428472	0.0462019820361477	3.57212698018971e-06
mix_15	0.0462460500906638	0.0462192695271127	0.0462019609007801	0.0462383382006147	0.0462293228139574	0.0462265135083022	0.0462093148381255	0.0130195600566537	0.0130239123990808	0.0462444509820063	0.142159095469854	0.0462993757998971	0.0461501987902845	0.045969148207303	0.0461883486462384	0.0462607038090529	0.0461081160368566	0.046260976629824	0.046283305240204	0.046248406406099	0.0462092416659512	4.38998113820242e-06
mix_16	0.0462426841044038	0.0462129460677314	0.0462075741872413	0.0462523541011027	0.0461446635401277	0.0462806513327516	0.0462294448600033	0.0130202242842991	0.0130023987844559	0.0461795686760179	0.142158261476396	0.0463022292387265	0.0461692105534067	0.0460003300933806	0.0462222641800882	0.0462307148974503	0.046260431254354	0.0462731493951558	0.0461784669109579	0.0462422898000477	0.0461866935115709	3.44875033109769e-06
mix_17	0.0462320679284429	0.0462259090271073	0.0462181222271262	0.0462290163226657	0.0462129624296234	0.0462750292952313	0.0462041479233619	0.0130205100790275	0.0130272493548948	0.0463294723151166	0.141991483489081	0.0462285457999811	0.0461786383964213	0.0460249484309241	0.0462471285048207	0.0462691116704562	0.0462427582113324	0.046280480753764	0.0461930602639604	0.0461543298460491	0.0462135526551484	1.47507546388057e-06
mix_18	0.0462088805691565	0.0462068837454317	0.0462303443248784	0.0463261572223192	0.0462350697634119	0.0462304557023324	0.0462958395018888	0.0130255253135347	0.01303484968681	0.0461982123404055	0.14192376816773	0.0463122012908512	0.0462195371129869	0.0459329456492034	0.0462523920901344	0.0462850007939934	0.0461793503733102	0.0462480970602067	0.0462152948771812	0.0462224662725928	0.0462134275491034	3.30059253686444e-06
mix_19	0.0462367026772147	0.0461831155263612	0.0461994738532904	0.0462423214320424	0.0462177110917145	0.0462139959116268	0.0462791229472994	0.0130243836017496	0.0129942237082783	0.0462305657441524	0.142165528441668	0.0462479294414801	0.0461442989668156	0.0459562700125844	0.0462172095167092	0.0462349099615809	0.0463209794047302	0.0462580912120997	0.0462050545005089	0.0462159721635794	0.0462081473141911	3.99257032322959e-06
mix_20	0.0460836664217831	0.0461577076790293	0.0461937361743765	0.0462295405356832	0.0462036197808445	0.0462177914820077	0.0462849481531106	0.0129984123926649	0.0130203697323487	0.0463092100054428	0.142208665253177	0.0462330119484143	0.0461641323897269	0.0459730287041075	0.0462501850656227	0.0462701464248474	0.0462527330690618	0.0462734134196423	0.0462001654576135	0.0462469009107542	0.0462248713062177	3.74369352308616e-06
mix_21	0.046110486472343	0.0462011201622957	0.0462031048571303	0.04626500105778	0.0462245432867656	0.0462828968872329	0.0462003090807754	0.0130275467927254	0.0130296502695505	0.0462463068503189	0.142059953606676	0.0462460834590582	0.0462061080448723	0.0459533335740493	0.0462284932672337	0.0462878053082521	0.0462356877576893	0.0462869009212465	0.0461829724942131	0.0462967395155089	0.0462194778833019	5.47845098064537e-06
mix_22	0.0462334800072995	0.0461770794094038	0.0461959962707293	0.0462355596478936	0.0462195058395844	0.0462145928880508	0.0462792648767395	0.0130245500055534	0.0130039058308445	0.0462253290252902	0.142208088111635	0.0462433958869884	0.0461482074921423	0.045954651152693	0.0462144388266368	0.0462325339551946	0.0463164994836787	0.0462473593567444	0.0462054158248041	0.0462088162314472	0.0462077931874061	3.53668923999443e-06
mix_23	0.0462330172991526	0.0462247679726706	0.0461953060019801	0.0462352016102588	0.0462184228497729	0.0462135910832655	0.0462784049253381	0.0130242886163995	0.0130037671234341	0.0462081730083811	0.142205632127352	0.0462428706489937	0.0461483301099159	0.0459549758135807	0.0462140033574909	0.0462321233797656	0.0463160069832102	0.0462518054942221	0.0462088150932213	0.0461764791125337	0.0462105317224394	3.48566662161189e-06
mix_24	0.0462442503360404	0.0462043404131137	0.0462428105318343	0.0462549713894553	0.046228439238972	0.0462242886455418	0.0462860008182699	0.0130431272616333	0.0130381126538559	0.0462004135899155	0.14228551293236	0.0462265266504903	0.0462069427841233	0.0459653664138494	0.0461385395181779	0.0462224138290927	0.0461744672950503	0.0462514260453209	0.0461584685040725	0.0461892518079818	0.0462084724138491	5.85692699938924e-06
mix_25	0.0462535801835049	0.0462122230428148	0.0462149945748932	0.0462263585667801	0.0462041481008021	0.046229458074471	0.0462969500500704	0.0130242219182246	0.013002096316928	0.0462033856791749	0.142152761677514	0.0462315411783404	0.0461272743211697	0.0459490528362443	0.0462754031470426	0.0462154222422011	0.0463084096928083	0.0462725711971214	0.046208729664648	0.0461902709836924	0.046197375807587	3.77074396686022e-06
mix_26	0.0461277657729791	0.0462155483623218	0.0462176569130025	0.0462972393800268	0.0462239578739741	0.0462345371502473	0.0461827585321555	0.0130211584402436	0.0130285713889578	0.0462098159621844	0.142185144190457	0.0462383892060529	0.0461517188100685	0.0459261047689889	0.0462363201442106	0.0462623849600116	0.0462497332281304	0.04626579946649	0.0462663682277233	0.0462182937187079	0.0462397917122292	9.41790837370988e-07
mix_27	0.0462474471288738	0.0462106902671658	0.0462171031205957	0.0462730687625101	0.04621105168308	0.046203160717255	0.0462046214691481	0.0130188288583131	0.0130331353639027	0.0462047522122138	0.142444865253376	0.0462452388271558	0.0461585979310299	0.0460149799753636	0.0462671643443954	0.0460963458819212	0.0461894163839359	0.0462172419505458	0.0461214774926164	0.0462321683854707	0.0461786937834768	9.95020765440335e-06
mix_28	0.0461064019916418	0.0462214378355421	0.0462249093437363	0.0462923960864011	0.0462217233869995	0.0462771597226838	0.0462048433308932	0.0130195472449596	0.0130250406407716	0.0462393803699797	0.142168534716065	0.046218827069931	0.0461491409674348	0.0459752564796088	0.0462431172604051	0.0462524814513764	0.0462423954861115	0.0462629601593641	0.0461969735852514	0.0462351332222716	0.0462199505452544	2.38910331681613e-06
mix_29	0.046299000993281	0.046204786197574	0.0462471261319215	0.0462498444464651	0.0462188709835053	0.0462087468626413	0.0462865677638489	0.0130261891719624	0.0130035568831129	0.0462319680692845	0.142130200468382	0.0462269753833272	0.0461454478222626	0.0459705765631755	0.046246777987961	0.0462256614359061	0.0462299387405992	0.0462562011002572	0.0462022644360544	0.0461823983580003	0.0462041785012045	2.72169927260189e-06
mix_30	0.0462398349106962	0.0462095657204943	0.0461919337125826	0.0462390233234307	0.0462060586477161	0.0462271634768858	0.0462846815742939	0.0130243419880337	0.0130030727229086	0.0462246596175071	0.14221594905893	0.0462425303097484	0.0461458622631207	0.0459561684387287	0.0462195616992549	0.0462366223145853	0.0462924314783607	0.046249846110996	0.0462054192024452	0.0461772140385423	0.0462041480064281	3.91138431103975e-06
mix_31	0.0462986118496654	0.0462042804461519	0.0462465004710983	0.0462495593765455	0.0462180249344328	0.0462079636346496	0.0462858942969461	0.0130259846469109	0.0130034472936226	0.0462315259030783	0.142128532303423	0.0462265609200545	0.0461455346988661	0.0459708198230756	0.0462464330102999	0.0462253357050261	0.0462295726697311	0.0462596335564209	0.046203047181572	0.0461819258320363	0.0462081292299378	2.68221645517472e-06
mix_32	0.0462991251395165	0.0462343771449314	0.0462859349398736	0.0461409856247014	0.0461952392668487	0.046209989599869	0.0462021533240277	0.0130179693218619	0.013032051475432	0.0462046743690089	0.142225135233962	0.0462361776878708	0.0461372526824101	0.0459848554793857	0.0462312505423759	0.0462578450863015	0.0462338318581963	0.0462541678088421	0.0462381268128344	0.0461767275940426	0.046198863595559	3.26541214802122e-06
mix_33	0.046216520592622	0.0462241169380845	0.0461949947481313	0.0463065403716222	0.046205352492077	0.0462624879581586	0.0462010392564822	0.0130206217830496	0.0130229936689315	0.0462431327301588	0.142155813555582	0.0463168183260417	0.04619187986499	0.0459842228253948	0.0462352094898146	0.0461523440968039	0.0462348797786299	0.0462585717212036	0.0462002296547866	0.0461747380332994	0.0461951023365441	2.38977759119063e-06
mix_34	0.0461922008525433	0.0462123091567821	0.0462337937814533	0.0462304762372151	0.0461216683449869	0.0461994880189179	0.0462861619669868	0.0130207420935241	0.0130361552887201	0.0462043820624577	0.142325382149472	0.0462205258471185	0.0461654744208203	0.0460138694469752	0.0463011963327789	0.0461411379541749	0.0462526734396017	0.0462623569361134	0.0461889066773398	0.0462167562700221	0.0461704160850983	3.9266368972872e-06
mix_35	0.0462479406804686	0.0462327222755682	0.0461888911513096	0.0462207255991553	0.0461899299244378	0.0462689596169158	0.0462088531231527	0.0130200881870168	0.0130043404102002	0.0462543685354289	0.142151924955468	0.0463386152082951	0.0461745517956735	0.0459629896844983	0.0462281907676019	0.0462381819488734	0.0462213919002472	0.0463318051201169	0.0461726248444846	0.0461572018662381	0.0461830821694735	2.62023537591531e-06
mix_36	0.0462635548146371	0.0461996750950511	0.0462016597533534	0.0461090430734559	0.0462333178808391	0.0462814503146683	0.046198864028461	0.0130242597318556	0.0130273998461917	0.0462448609512897	0.142065509396392	0.0462446375641443	0.0461908156691067	0.0459535424630426	0.0462270476961147	0.0462863586453357	0.0462407829826746	0.0462854542749762	0.0461850874125069	0.0462952926881327	0.0462358711861256	5.5145316446402e-06
mix_37	0.0462621871814584	0.0462142884371105	0.0462088165269823	0.0462540325706363	0.0461464969727724	0.0462027369410289	0.0462307466483602	0.0130409108968951	0.0130027977644787	0.0461790278593781	0.142184898091468	0.0463047033975509	0.0461715760101262	0.0460023125950684	0.0462242208362582	0.0462323563036534	0.0462445186754919	0.0462759146075732	0.0461807017101897	0.0462446880980903	0.046188651206926	3.41666850294854e-06
mix_38	0.0461269785494706	0.0462092766208992	0.046227044935846	0.0462087429671026	0.0462379278746512	0.0462423575497425	0.046278755547917	0.0130200953246558	0.0130217582011399	0.0462372658641401	0.142177216251691	0.0463019740198619	0.0461463069970289	0.0459274677322712	0.0462367626170312	0.046251626546504	0.0462486532449265	0.0462701533900043	0.0461892052771159	0.0462172591224372	0.0462212787393211	1.89262624141349e-06
mix_39	0.0462460500906645	0.0462192695271129	0.0462019609007797	0.0462383382006152	0.0462293228139574	0.0462265135083012	0.0462093148381266	0.0130195600566541	0.0130239123990809	0.0461883486462392	0.142159095469856	0.0462993757998968	0.0461501987902861	0.0459691482073019	0.0462484064060982	0.0462607038090536	0.0461081160368584	0.0462609766298242	0.0462833052402054	0.0462444509820057	0.0462092416659504	4.38998113152259e-06
mix_40	0.046238263029219	0.0462321259030454	0.0462009480645771	0.0462438819608472	0.0462191369387353	0.0462154332858621	0.0462249857086706	0.0130404572300759	0.0129946623021521	0.0461846741921694	0.142182648366754	0.0462494901467491	0.0461456809389674	0.0459575330080751	0.0462187692553323	0.0462364702571715	0.0463225424086169	0.0462596522371216	0.0462064532285241	0.0462126350269727	0.0462095601071886	3.99640317249389e-06
mix_41	0.0462566553834366	0.0462095100394952	0.0462165304615355	0.0462303667282382	0.0461317704864436	0.0462240916675677	0.0462919158996043	0.0130195307808549	0.0130372086728487	0.0462171025679992	0.142142827185001	0.046225018598468	0.0461788365924713	0.0460030546530238	0.0463048438735454	0.0461482766869742	0.0462595125987112	0.0462765092884748	0.046201291220797	0.0462392986345638	0.046181569392262	4.27858768332069e-06
mix_42	0.0462608541400695	0.0462223249586955	0.0462861361879439	0.0462481131353417	0.0462214106372111	0.0462280565229802	0.046207723167432	0.0130200205435241	0.013026486936482	0.0462506806753811	0.142147158873797	0.0462175170065311	0.0461447955258658	0.0459372542261504	0.0463098648662581	0.0462692801515247	0.0460808019569539	0.0462692793517069	0.0461878004910424	0.046224457431829	0.0462384939099243	1.48930335500254e-06
mix_43	0.0462479555916664	0.0462578190042528	0.0462261890968622	0.046133603865729	0.0461862172210656	0.0462069396343037	0.0462832260148917	0.0130045486664255	0.0130310361397326	0.0462055567014496	0.142242769190016	0.0461860978774583	0.0461686079658946	0.0459898224094666	0.0462286477436352	0.0462430701254709	0.0463032375348014	0.0462527740006467	0.0462157717208503	0.0461964002503725	0.0461871610867112	2.5481582972097e-06
mix_44	0.0462449434793172	0.046175579707416	0.0462319775781515	0.0462500021596237	0.0462250822854236	0.0462549669675126	0.0462020295564645	0.0130073275054248	0.0130242571534661	0.0462379452633249	0.142165740689176	0.0462935242312663	0.0461931892327831	0.0459482235187341	0.0462267913207593	0.046270422260254	0.0461388836294009	0.0462518960702965	0.0462081603754705	0.0462247313234385	0.0462196903119879	4.63538030822016e-06
mix_45	0.0463149279986355	0.0461753802029207	0.0462156726322649	0.0462408877431593	0.0461574717302123	0.046217542497551	0.046188448647499	0.0130221718799339	0.0130265071387076	0.046207059595868	0.142391461688047	0.0462417879289286	0.0461929967057084	0.0459472573460658	0.0462129481501246	0.0461493030696345	0.0462319529715298	0.0462447642221315	0.0462020388437554	0.0462236765057075	0.0461920021116831	3.74038993164308e-06
mix_46	0.0461129468316281	0.0462214711639793	0.0462839979258609	0.0462578637438965	0.0462076023953368	0.0462284670319762	0.0462195877906518	0.0130147175162736	0.0130285558867163	0.0461881469542268	0.142112797254223	0.0463093409119462	0.0461818470205596	0.0459855204327839	0.0462367141204359	0.0462341565802657	0.0462700968806444	0.046272997396765	0.0462295802864584	0.0462408697671125	0.0461587541185727	3.96798968635185e-06
mix_47	0.0462390161418142	0.0462332134926092	0.0462011806634702	0.0462443508599536	0.0462197588505167	0.0462158780472207	0.0462254759960995	0.0130406178199054	0.0129946724319194	0.0461831108696828	0.142170766206119	0.046250378198223	0.0461464564102726	0.0459582475015555	0.0462193822968224	0.0462369907291065	0.0463228715149536	0.0462596813690833	0.0462056870798154	0.0462177152859786	0.0462105672231829	3.9810116949277e-06
mix_48	0.0462297739966298	0.0462080482391885	0.0462109319932849	0.046251781274253	0.0461284858048355	0.0462090434442368	0.0462476842170728	0.013019614493304	0.0130342059369257	0.0462283832618953	0.142447225586957	0.046215993581365	0.0461686180760627	0.0459923933144215	0.0462543270361548	0.046125413672256	0.0461990625588041	0.0462381216797948	0.0461729589747592	0.046198219604814	0.0462154441202385	4.2691327466778e-06
mix_49	0.0463051724046915	0.0461890303306061	0.0462069204917877	0.0462771058549215	0.0462139017693216	0.0462209345957879	0.0462102887145044	0.0130194390200156	0.0130268600615529	0.0462498379976356	0.142212420367364	0.0462422618931591	0.0461760648828373	0.0459880484188674	0.0462595699926389	0.0461075084056608	0.0462601993951673	0.0462718475629739	0.0461907079007083	0.0462156816730756	0.0461471325408847	9.06572583777043e-06
mix_50	0.0462644073114785	0.0461648980836232	0.0462024832337939	0.0462218523984749	0.0462247260769077	0.0462884672760428	0.0462025308246078	0.0130055606665594	0.0130388069899913	0.046256648614924	0.142125625315273	0.0462080096493566	0.0461855801610143	0.045932398097583	0.0463148294489186	0.0462771888195153	0.0461127332651795	0.0462767762801203	0.0462329214375564	0.0462291507395122	0.0462292426276525	5.16268191426101e-06
mix_51	0.0462937115597082	0.0462005554288249	0.0461934130881693	0.0462532468762979	0.0462170499695838	0.0462211421617507	0.0462804130948698	0.0130123951327615	0.0130332018901295	0.0461792118761624	0.14229549460548	0.046232517891273	0.0461428709430546	0.0459613262128254	0.0462464274595192	0.0461357072819677	0.0462274428908978	0.0462446741330292	0.0462029960311047	0.0462022801381817	0.0462168021017643	7.11923264493065e-06
mix_52	0.0462475567034785	0.0461740904784398	0.0462016136797064	0.0462232129121784	0.0462273274334485	0.0462224591373106	0.0462049776124526	0.0130077261492965	0.0130313940780064	0.0462455524074691	0.142140714800859	0.0462435478130105	0.0461862957233567	0.0459650028332201	0.0462928411454454	0.0462619688302994	0.0461102927873819	0.0462655530395178	0.0462792775936059	0.0462397654776589	0.0462241383162835	4.69104757410825e-06
mix_53	0.0462955049811675	0.0461832972744459	0.0461954238295915	0.0463411647381388	0.0461935803493519	0.0462114268920515	0.0462229278453138	0.0130377254804297	0.013030032763025	0.0462451538444394	0.142190337740962	0.0462480101317563	0.0461815118784713	0.0460075658628655	0.0462490904438233	0.0460588234120365	0.0462480467015034	0.0462581582358859	0.0461934546356515	0.0462023465875051	0.0462036083645145	2.8080070693872e-06
mix_54	0.0462608541400703	0.0462223249586949	0.046187800491043	0.0463098648662583	0.0462214106372101	0.046228056522979	0.0462077231674307	0.0130200205435237	0.0130264869364819	0.0462506806753822	0.142147158873796	0.0462175170065321	0.0461447955258652	0.0459372542261495	0.0462481131353435	0.0462692801515245	0.046080801956953	0.0462692793517064	0.0462861361879428	0.0462244574318289	0.0462384939099249	1.48930335866572e-06
mix_55	0.0463034811579712	0.0461873313674591	0.0462052227172563	0.0462754127434714	0.0462122044586218	0.0462192377523453	0.046208591163752	0.0130438276280766	0.0130263821560639	0.0462481430745213	0.142207198922612	0.0462405664666917	0.0461791181128937	0.0459973167254222	0.0462578757161147	0.0461058040262324	0.0462585051604614	0.0462701541021663	0.0461905684619696	0.0462139844806317	0.0461454307940649	3.64281120071039e-06
mix_56	0.0462430011669661	0.0462122025902799	0.0462072158938244	0.0462524155584688	0.0461450860770814	0.0462809003771318	0.0462291216356488	0.0130201798906921	0.0130023146631856	0.0461776584499848	0.142157666944122	0.0463023263512127	0.0461693113283537	0.0460005987381664	0.046222780777243	0.0462299795170366	0.0462606261273008	0.0462744318767963	0.0461786665217145	0.0462431173721246	0.0461869595196718	3.43862299393785e-06
mix_57	0.0462304148701205	0.0462213614013095	0.0461851735728059	0.0462966265447111	0.046210257068168	0.0462661021675741	0.0462034795592029	0.0130210066891005	0.0130072725183207	0.0462397542897216	0.142151730903572	0.0463128690385335	0.0462011826499949	0.0459603743752014	0.0462298385789875	0.0462149346680271	0.0462115827858795	0.0462486596904055	0.0462098624049296	0.0461726657934324	0.0462014182120693	3.43221793226531e-06
mix_58	0.0462374230004173	0.0461613431893034	0.0462151081352981	0.0462424376526424	0.0462113963732029	0.0461952742522457	0.0461861177129565	0.0130224304874785	0.0129985848461674	0.0462215302271678	0.142382917196043	0.0462842639549661	0.0461843935831187	0.0459402750005545	0.0462214703393534	0.0462627570557079	0.0462153357093257	0.0462441627901619	0.0461993132527084	0.046214672782578	0.0461543020057297	4.49045287294059e-06
mix_59	0.0462529210806997	0.046204837914474	0.0462112458980274	0.0462573317372693	0.0461261531450406	0.0462188259094043	0.046208418766842	0.0130443848071864	0.0130363921703188	0.04622085763627	0.142192915775926	0.0461924796221994	0.0461707152531907	0.0460092588089164	0.0463014658720719	0.0461443384045334	0.0462559639124185	0.046273488162932	0.0462118643796749	0.0462343349574812	0.0462280091560663	3.79662905692873e-06
mix_60	0.0462010431277344	0.0461949976106695	0.0461976224953212	0.0461104463960266	0.0462238436447466	0.0462217317650244	0.0462654293034352	0.0130229214778653	0.0130219222543526	0.0462174505509261	0.142219059784031	0.0462480479351351	0.0461435603606178	0.0459308242538455	0.0463125783341157	0.0462462835136476	0.0462872223137571	0.0462687793423564	0.0462089200565925	0.0462498962789396	0.0462033846149575	4.03458590249218e-06
mix_61	0.0461062552462421	0.0462257221084633	0.0462247622211554	0.0462429700798728	0.0462215762745593	0.0461968265515835	0.0462046962721795	0.0130195058069251	0.0130237505562166	0.0462922487490286	0.142168082228391	0.0462186799667097	0.046148994086007	0.0459751101516123	0.046239233201343	0.0462523342410409	0.0462422483078785	0.0462628129156785	0.0462770124338038	0.0462349860671539	0.0462198034384549	2.38909570017149e-06
mix_62	0.0460850532188635	0.0462224800241992	0.0461915135520751	0.0462168663057939	0.0462404765905445	0.0462304892443654	0.0462109952819141	0.0130045629030057	0.0130251379522689	0.0462476540071185	0.142113905655012	0.0462462295765996	0.0461856817800608	0.0459304896095295	0.0463118585471917	0.0462632669670102	0.0462614685682797	0.0462752031090015	0.0462867584776803	0.0462246155820546	0.0462227233543328	2.56969309856372e-06
mix_63	0.0462340409792633	0.0462374366222991	0.0461905471425212	0.0463083521993942	0.0462140326945778	0.0462028847633697	0.0462225446052144	0.0130378371442251	0.01303855454514	0.0462404882689155	0.142126849731595	0.0462538756938115	0.046206462147281	0.0459701192409923	0.0462237432535834	0.0461533234615484	0.0463163028821737	0.0462236199523517	0.0461902108801574	0.0461881098588497	0.0462161188842518	4.54504848378157e-06
mix_64	0.046303353693376	0.0462472477596089	0.046204249661664	0.0462744168251691	0.0462117227419061	0.0462181063167565	0.0462074674231283	0.0130435238352956	0.0130260875639158	0.0461864082928302	0.142193958795427	0.0462396788715477	0.0461317765142477	0.045999776358054	0.0462567587269619	0.0461048992491238	0.0462576231105937	0.0462690824162551	0.0462006498531449	0.0462164117683634	0.0462030140558439	3.78616678682082e-06
mix_65	0.0462921148288951	0.0462347415592551	0.0462122125994706	0.0461477147664107	0.0461910968804572	0.0462240199612532	0.0462861696251848	0.0130219593621021	0.0130302470390727	0.046245238428292	0.142254361454376	0.046182271130058	0.0461733541946567	0.0459853168648057	0.046247328210907	0.0462423245861084	0.0462460246838047	0.0462325844833311	0.0461455088142993	0.0462138793930206	0.0461876404175995	3.89071663972049e-06
mix_66	0.0462937115597082	0.0462005554288249	0.0461934130881693	0.0462532468762979	0.0462170499695838	0.0462211421617507	0.0462804130948698	0.0130123951327615	0.0130332018901295	0.0461792118761624	0.14229549460548	0.046232517891273	0.0461428709430546	0.0459613262128254	0.0462464274595192	0.0461357072819677	0.0462274428908978	0.0462446741330292	0.0462029960311047	0.0462022801381817	0.0462168021017643	7.11923264493065e-06
mix_67	0.0462617006251714	0.0462227120684274	0.0462011786542996	0.0462170983481984	0.0462226924476126	0.0462305020824948	0.0461996927100761	0.0130045471317279	0.0130252033355991	0.0463120906204587	0.142113625964804	0.046246461628544	0.0461855601248757	0.0459301325669739	0.0462478860595231	0.0462634990244834	0.0460852852184445	0.0462754351703535	0.0462867903957163	0.0462248476269756	0.0462404685548984	2.58964034196108e-06
