B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated	Plasma.cells	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	Dendritic.cells.resting	Dendritic.cells.activated	Eosinophils	otherCells
S10543	0.0335464735281412	0.0112204849480391	0.00434444687058122	0.0372427145281416	2.9617177200453e-06	0.198251256036844	3.94061057445637e-05	0.00029811254891267	0.0155336164231495	0.0393625734443729	8.75025203024975e-06	0.00852184523361897	0.0339433290936716	0.0234426898202653	2.40982897111101e-06	0.0337460392799921	0.0279032037653057	0.00700078060441269	2.33118732547149e-05	0.0178169843804265	0.0287978879595172	0.0147864579028168	0.46416426385407
S10546	0.0309004022620145	0.0113007298892232	0.00415131849868175	0.0358366660916261	7.90918311854603e-08	0.18922320417029	2.29523629365209e-05	0.00839382750722301	0.0152075039989355	0.0293228721378225	1.23352885747129e-05	0.0128474596433632	0.0330320547576677	0.0253596373376858	1.83608177813486e-06	0.0343279700853201	0.0264252031023266	0.00615085623461249	2.09630665429801e-06	0.0213009755286138	0.0267104931891631	0.0194087756763689	0.470060750757287
S1055	0.0363948401400611	0.00246733350612238	0.00509325977053896	0.0305862994700074	3.23459032238679e-07	0.202920614200209	5.21869068378438e-06	0.000277298221610963	0.013943118801977	0.0394246614521745	2.65417580297347e-05	0.0111577375773121	0.0354480751277422	0.0237278870271367	1.84851396640516e-06	0.0337903873906254	0.0239885466321899	0.0111403778956805	1.49960279745937e-05	0.0186452262874515	0.0270311353823399	0.0176322717598139	0.46628200090732
S10551	0.0296921107888513	0.0131314721295746	0.0053421169625239	0.0327432115737403	9.07505095488457e-07	0.183311273718162	5.0869241456012e-06	0.000241179112458892	0.0116042371842633	0.0414806474047653	1.74151879186373e-05	0.0115355792952674	0.0344814593468852	0.024519395511816	6.07121550423706e-07	0.0335865602948754	0.0274564886992384	0.0121544079154966	4.46379792844223e-07	0.0199018625877124	0.0266926615935465	0.0178640002005764	0.474236872561742
S10552	0.0304097793069339	0.0108156800569319	0.0049925122632864	0.0356811468153574	8.06417424749441e-07	0.196783396479045	8.2405150295422e-06	1.74790173834117e-06	0.0142452795278508	0.0357991973877557	8.06395250000676e-05	0.0105984975359694	0.0347518586223397	0.0239434028348605	2.256557095672e-06	0.0340215314537585	0.0247805239611285	0.00976529314166713	1.03895664948698e-05	0.0183026415477094	0.0280877493912893	0.0169047607644536	0.47001266842688
S10555	0.037829574626817	0.00389757803551254	0.00499218091847621	0.0335063657060547	8.46702193278603e-07	0.188456005493745	4.23841324616151e-06	1.37865457776623e-05	0.0179549567760924	0.0524790629979166	1.42542305079086e-06	0.00896102119008057	0.0341767151739953	0.0232481146997722	4.92694469301148e-06	0.0341173022964984	0.0231364132123408	0.0094331815552821	2.1753237281763e-05	0.018170369583781	0.0261738673763137	0.0187789917919051	0.464641321299174
S10559	0.0337864799179662	0.00679856726498535	0.00513297692735892	0.0329082999386321	1.20283395924764e-06	0.190632030617173	8.93387127962869e-06	0.00804287797851189	0.0150007336760008	0.0306180471150859	1.08643939634263e-05	0.0117561112827524	0.0356808568161437	0.0254128462036022	2.9184815945141e-06	0.0333490516996474	0.0254312773936411	0.0103448684913611	6.14102645467211e-06	0.0189253576484345	0.0278010281754576	0.0199389071232246	0.46840962112277
S1056	0.0380718978017558	0.00708987846140628	0.00504883185168604	0.0283591461029721	5.72668935651132e-07	0.188445485243076	1.50038109404658e-05	0.00207873825646673	0.0139168276353454	0.0406012940625983	9.50824188905027e-07	0.0134049538866663	0.0341441550361524	0.0242623162382983	4.86276794881669e-06	0.0345863261938544	0.0273637625325835	0.011419718106707	6.70923968412907e-06	0.0178247736522078	0.0267694753865633	0.0172742984645603	0.469310021775403
S10563	0.0334782133848899	0.00747797766101182	0.00449673507934391	0.0301079189784009	5.03962819773692e-07	0.203265311722953	9.93984062297501e-06	5.64734300307693e-06	0.0158582131327663	0.0469049622922321	6.47063597579039e-06	0.0103883596421967	0.0355894033592195	0.0253660634531594	1.42019555478982e-06	0.0337254604443923	0.0258497988465745	0.00832174343216274	5.57144481670606e-06	0.0172607662326398	0.026351059824169	0.0147469221395992	0.460781536951495
S10574	0.0260745756028039	0.0160450294263254	0.00514744170656456	0.0349780183467397	3.39649358760072e-08	0.185575787046164	5.46421147955262e-07	0.0115282521032282	0.015999673466923	0.0323904320077837	1.19836655625477e-06	0.0106830599247582	0.0344654321186836	0.0227206152517978	1.32832001821001e-06	0.0333970707966866	0.0265483600552378	0.00842568369428653	9.35353809393239e-06	0.018426167446351	0.0278695872603219	0.0196719715316269	0.470040381602966
S10576	0.0307053744081902	0.0101131013739263	0.00363617309302062	0.0311135391778092	9.20170627755761e-06	0.213852524945921	5.57313351864084e-06	0.000421223495172223	0.0145092783513998	0.034302885718169	1.46649296235983e-05	0.00953800658707644	0.0340359653445103	0.0242801746445717	3.6376897822173e-06	0.0330491218342588	0.0276236345025925	0.00710004752494047	2.68135756883466e-05	0.0189043671544183	0.0286471107808035	0.0168961698770127	0.461211410151316
S10578	0.0274627329265373	0.0127364416346375	0.00563270558906927	0.0314900198214255	3.81004201621659e-06	0.194325206701114	2.22185999985231e-08	1.37857617190704e-05	0.0151933522693482	0.038432819646584	9.68314427458759e-06	0.0094386424591397	0.0344473671271097	0.0261455957998748	1.15297827824574e-06	0.0331027750168915	0.0273285523269206	0.00892100187302995	8.95503791694512e-06	0.0179481576619672	0.0291341610638673	0.0194326922846772	0.468790366615001
S10579	0.0334432854293375	0.00716292444522952	0.00466294738303638	0.0352692166328955	3.88443182497117e-06	0.205566062462839	2.22480092580361e-05	0.00325425105575869	0.0132131163220835	0.0344380300891177	2.71397117423155e-05	0.00825786462574617	0.034274909613525	0.0248152325920709	1.8021370932029e-07	0.034747322904667	0.0269631662466051	0.00847627418223609	7.78654805114255e-06	0.0170976480930924	0.0286343378551097	0.0172917690033534	0.462370402148711
S10582	0.0356898916725219	0.00794553985665932	0.00475098283883134	0.0338247689052475	3.11921061531372e-06	0.199610136209836	1.99773200616595e-06	0.00277506160216191	0.0134204550307208	0.0384694770895302	7.48552376931949e-05	0.010622183212198	0.0346824561410895	0.0240951551620215	2.60731877193355e-06	0.0336089712470056	0.0266796244675879	0.00815850424553006	4.97760880448872e-06	0.0185807789771684	0.0263180483659373	0.0169000750000146	0.463780332868047
S1059	0.0359625281342698	0.00705672347389232	0.0047504605851985	0.0357016769956524	2.1768656201824e-06	0.190120523760716	8.96080242614157e-07	0.000336861566513675	0.0154972611994563	0.0399159544225103	2.25565197005395e-06	0.0107456197546442	0.034716406078374	0.0247983380324785	3.43098531607656e-06	0.0335430309551873	0.0252226101270715	0.0129987642431468	1.13753852805474e-05	0.0175524372151884	0.0273254975119137	0.0182390821747704	0.465496088800587
S10599	0.0295490639913789	0.0137234469411657	0.00525454933676557	0.030922849596992	1.62785942581205e-06	0.199333203416575	5.2110574751557e-06	0.00697615397738904	0.0152163766087928	0.0316081769575512	1.39097898037512e-05	0.0102380915238025	0.0349658740911233	0.0253085899421371	1.10411836938979e-06	0.0338671037572629	0.0251923183332857	0.00881119458829038	1.10714273896658e-05	0.0182264033977125	0.0288484049500347	0.0200515550946008	0.461873719242676
S10611	0.0228712389297515	0.0185163325532923	0.00499887871164768	0.0307654139183202	6.73940025265278e-07	0.19424764769885	1.59536201350466e-05	0.00830452957574893	0.0137137863843556	0.0312052901410765	2.45275806705284e-06	0.0114320257392074	0.0343784875553321	0.0258651240661553	3.3071078836442e-06	0.0324813788062555	0.0248632440683595	0.0131374586329972	3.80559885228595e-06	0.0181889521883759	0.028159505448303	0.0188369016190927	0.468007610937915
S10614	0.0368407522055392	0.00306769505140267	0.00512891141472845	0.0335509020757962	1.56981893650373e-06	0.200371755989742	1.31051504888888e-05	0.000190126369188992	0.0112497565542276	0.03737860265399	2.96502811625616e-05	0.0104172304880575	0.0352342955973355	0.0244231947875061	7.97397697824021e-06	0.0333553310575792	0.0276606068341187	0.0120551814406404	2.5042014045104e-06	0.0176386021538933	0.0258637102122708	0.018532000983555	0.466986540701457
S10624	0.0303083214553265	0.0165306213803795	0.00512600906750034	0.0287321395774205	2.77852622287283e-06	0.183685338376246	1.45666346926736e-05	0.000105146478716411	0.0136523459041614	0.0388312222125403	3.18001954534046e-07	0.0131699927059394	0.0352632663176974	0.0242359625397811	3.36897044385161e-06	0.0349448092383003	0.0282513436439933	0.00961293510482558	3.50470098207918e-07	0.0167302822997938	0.0314413567029881	0.0172395669106409	0.472117957480337
S10632	0.0400959312441781	0.00231377672935534	0.00466403409328762	0.0319005958714947	2.21530848660815e-06	0.189456153123581	6.35989448614794e-06	0.00118556770917958	0.0131148527018574	0.0382436265691471	1.92894223840741e-05	0.0112779370556143	0.0346404682062628	0.0251732640653651	1.71503352448129e-06	0.0341140393477659	0.0271270799464145	0.0103186385185703	8.3171557466265e-07	0.0191695017410366	0.0269911228843249	0.0177572383696305	0.472425760448478
S10634	0.0325766808310021	0.0129401769585165	0.00444201501626938	0.0317572602861472	7.62585390069846e-06	0.195304677767399	4.9921603878502e-06	0.0106289370553462	0.0149871951552413	0.0294487293722584	7.72441959740777e-07	0.0107149020847426	0.0328880179432687	0.0234857421853941	1.28436234234162e-05	0.0335235566737602	0.0255376380525036	0.0100564328077532	1.36399896744922e-05	0.0200319233765688	0.0271440675656953	0.0160960741272575	0.46839609867153
S10638	0.0297441390722781	0.0130855225916954	0.00550710889551617	0.0281140938935661	8.3802281133344e-07	0.192514296430424	9.29374560105287e-06	5.73596399507196e-05	0.0162320698781525	0.0399160913616341	2.55353611872652e-06	0.0118819720622339	0.0344562716503804	0.026268738376631	4.03160084653379e-06	0.0331847703740625	0.0241889824660131	0.0140007526152453	3.13764872248173e-05	0.0199078155027711	0.0300436924144943	0.0142450091601333	0.466603220222216
S10644	0.0398381022406391	0.00201740730083755	0.00488796492305585	0.0342832880138866	3.53058551150689e-08	0.185422615210233	4.06508500056809e-06	0.00877124269517493	0.0154937729739682	0.0368380131694948	2.11332359123912e-06	0.0111520506772031	0.0337607560603967	0.0250849006401048	3.42327918739099e-07	0.0338562505781865	0.0271255707509665	0.00870282664601871	5.07484037783643e-06	0.0210583592248144	0.0267055764423435	0.0180951186028649	0.466894552967068
S10649	0.0370643331548673	0.00263399510615021	0.00407229331073593	0.0312895234920976	7.28912092833701e-06	0.210877199071511	3.48948229075359e-07	0.00660817058380335	0.0156789008716528	0.0320117145493701	4.03031281046366e-05	0.0112923692929407	0.0337981065512261	0.0240888587439196	2.35803409359954e-06	0.0341760177258548	0.0220172268221843	0.0105149878212404	4.6266227235637e-06	0.017235513065812	0.026099364231435	0.0203313169846863	0.460155182766433
S10652	0.0345331760520007	0.00844577391714725	0.005266193810181	0.0356625437560918	9.9951713609924e-08	0.197041626869002	4.88883000549899e-06	1.507036802193e-05	0.0132026488367845	0.0337612596315346	4.43834101548594e-05	0.0091329444256261	0.0336042165170012	0.0253999089938533	1.93835793286476e-06	0.0337450588381461	0.0265337597860868	0.0107561562492458	1.95557666890471e-06	0.0172254432210232	0.0286232712003411	0.0159632321426984	0.471034449258739
S10654	0.033671630675791	0.00844718766680357	0.0048065028164451	0.0362409781535295	1.16493891117441e-06	0.192900792206912	4.83694488586919e-06	0.00678231793850348	0.0160943191213041	0.0355768931733232	7.71213732863219e-06	0.00874224074709157	0.0345210935449671	0.0253415790284285	1.35843559613512e-06	0.0345570365730604	0.0257650968728389	0.00628953578692023	1.08273366305569e-07	0.0170172730784285	0.0301814101459472	0.0174366369988688	0.465612294740749
S10655	0.034845222861289	0.00548187401416972	0.00513756010731105	0.0319743235720476	3.22075457758269e-06	0.191587320044369	9.33396923096748e-06	0.00818900407535476	0.0135875775152983	0.0347253703526252	4.31752467398972e-06	0.0115991592081443	0.0342041252731038	0.025760829754696	2.50420011570069e-06	0.0337274706608029	0.0234234318985316	0.0129733130455473	1.19061302785707e-05	0.019331836090426	0.0266338470337926	0.0182063334062736	0.46858011850734
S10656	0.0276046746830222	0.0136272525337083	0.00443733035677499	0.0368432187152318	7.02731285159045e-07	0.193598878496152	5.10138342796435e-06	0.00426614678865436	0.0152371527297993	0.0395998639464221	4.03549494276482e-06	0.0101129243107459	0.0341489792231017	0.0260838673742001	9.18574610436178e-07	0.0338721278798065	0.0296549052351813	0.00586456958861677	2.80652606904897e-07	0.0175444474212748	0.0279611104878925	0.0186069470291755	0.460924564363366
S10657	0.0358865663087915	0.00702628212571001	0.00464141448612319	0.0327545466706845	1.48632493972017e-06	0.187007541682781	4.42018522008801e-06	8.73991406672498e-05	0.0144054237235345	0.0388304088554901	2.4739550140156e-06	0.0122461099987319	0.0331519173166965	0.0257414061431941	3.76643653880496e-06	0.0340189100400883	0.0268336871159542	0.011069724723066	5.57800713478833e-07	0.0210968108094096	0.0248670617137911	0.0183693907796875	0.471952693663173
S10658	0.0381246403592086	0.00613728846144367	0.00434439997061961	0.0341348153038872	1.82243199677232e-06	0.199990228209046	2.91863177942915e-06	0.00977272557011339	0.0151398912628304	0.0340870350671808	8.02776360048987e-06	0.0107053500737855	0.0343092208488362	0.025230844667405	4.0947146878153e-07	0.0337707449531599	0.0249911379266643	0.00773977134804607	3.90628972833151e-06	0.0187019404790931	0.0253347916388711	0.0171127208018138	0.460355368469421
S10660	0.0250703441248186	0.0181944532846822	0.00533743552857906	0.0319361264779663	1.66120912259884e-06	0.164380682108408	5.14333943446263e-06	0.000228358105852726	0.0157999934751568	0.0494429522241472	2.00099970982069e-06	0.0116159500571876	0.0338587776949629	0.0246054332781684	1.06952600225485e-06	0.0344043907788369	0.0271265449212167	0.00899924625281455	3.72882392088841e-05	0.0210992815858697	0.0284306284300149	0.018102892010152	0.481319346347688
S10661	0.034097731771505	0.0103196503040026	0.00449792541022354	0.0315497737700198	1.43354685350061e-07	0.191883281803335	5.52960506042987e-06	0.00838977085100948	0.0163242035669451	0.0357382862210931	2.30125025771588e-05	0.00874048479456013	0.0348875696126833	0.0225921203720053	7.44686622685964e-07	0.0347262666068708	0.0246404177391786	0.0106011430413157	3.81760148888981e-06	0.0191635395341082	0.0288452685789667	0.0151339193772355	0.467835398894507
S10676	0.0329529479156344	0.0107016690146622	0.00527655549962347	0.0345465698938469	1.95242889984579e-08	0.190415435486206	6.93611304270895e-06	3.58095297862896e-05	0.013949047513404	0.0338620807717195	1.8955795499914e-06	0.0137659707037358	0.0335667782539449	0.0270140602822851	1.71992811229428e-06	0.0339006690901297	0.0231991554124792	0.0112646196373712	3.93427324163195e-05	0.019433020059205	0.0304801754031203	0.0208182654903908	0.464767256165045
S1068	0.0330272811743811	0.0124844356311675	0.00501500047073504	0.030682849253289	1.41624808444339e-06	0.188506590438632	2.19729324566546e-06	0.00620411911176265	0.0149685791086129	0.0395933185136356	6.32383165593718e-08	0.0109722213575153	0.0343875293884222	0.0246289043304224	6.53978380511554e-06	0.0341497149492773	0.0264201487747912	0.00848421769590176	1.44620273501956e-05	0.0188103530693121	0.0274470016519255	0.0171478085965187	0.467045247892896
S10681	0.0365420698204796	0.00520789408602583	0.00389432562009628	0.0297040540486473	7.66316100245302e-07	0.192963023223044	2.60287088661919e-07	0.000233609683275872	0.0154134606370086	0.040017634908514	5.38414601165412e-06	0.0112010945837971	0.0342580049906024	0.0271306825820283	9.19316514186271e-07	0.0333589533287518	0.0287026124935151	0.00612961064831413	9.71823243303861e-05	0.0184085025632433	0.0263942194558935	0.0214005711937499	0.468935163742968
S10686	0.0377901271572669	0.00336324953438729	0.00501019191842183	0.0323659026935847	3.04285020495965e-07	0.192511076921414	5.41528833439929e-06	0.00818375351818095	0.0140795797808177	0.0340887766150164	3.37703404906026e-06	0.0114092661703311	0.0348275333873659	0.024360131079934	3.0562346400262e-07	0.0338226121413437	0.0232704181170749	0.00979282237557371	2.62688396818724e-06	0.0210472433705902	0.0264403241511314	0.0165864153845405	0.471038546568189
S10688	0.0302847076768075	0.0105951489648958	0.00442288919053696	0.0305843553157659	6.55700211574036e-07	0.195762010591246	1.01399754583446e-05	0.00660740066173443	0.0156403998955317	0.0370629736398475	9.41726012840514e-06	0.0120501463369038	0.0340287469465614	0.0247536485897231	7.674603212335e-07	0.0334866881470974	0.0279861486741693	0.0112497487996097	2.77239737463548e-05	0.0191856328681858	0.0266277807754378	0.0156578573092488	0.463965011246831
S10690	0.0383825375382319	0.00368143028634164	0.00443706798661067	0.0382879665427588	3.38240602737408e-07	0.191956380359588	3.15133269996988e-06	0.000100115474951093	0.0143820000845468	0.0366468973257506	1.18273135282729e-05	0.0107819840654473	0.0348819368712388	0.0239391775611074	4.32079528818934e-06	0.0335967688349005	0.0294947845538473	0.0080700312101914	3.10176100197177e-06	0.0197256258892407	0.0276480234610278	0.0138867983968651	0.470077734114233
S10698	0.0334012138462746	0.0092951435810518	0.00523748284502422	0.0307507811479013	6.75515865922965e-07	0.187290604034033	1.05823407427607e-05	0.000714304745853332	0.0158395465554149	0.0442729947789217	6.0604622677673e-06	0.0120030852142182	0.0331167593945046	0.0229302390069703	9.2781366441318e-08	0.0330526488828862	0.027764101206788	0.0105727418051839	1.68018606918915e-05	0.0216416254700676	0.0256940613219374	0.017798654704192	0.468589798497843
S107	0.0252830927350016	0.0159305687569657	0.0051667955416281	0.0307363651628881	1.4269017152729e-06	0.190801135999853	9.57167115818276e-06	0.000191543947395303	0.0145637333122756	0.0461057659790633	3.58634163128178e-05	0.00927813947870941	0.0338240043779722	0.0245841418656768	5.48119695104779e-06	0.0336505095167941	0.0287495575777982	0.00965157110787739	1.37011453508906e-05	0.0173285799857622	0.0292027843616958	0.0174311051492804	0.467454560811874
S10703	0.028461975798355	0.0130025070948901	0.00531420996809549	0.0337909847569956	1.80226226224341e-06	0.183159229746212	8.27987454652734e-07	0.0123263312951757	0.0172450039054428	0.0343813604013398	2.31033388176766e-07	0.00932124805509071	0.0359061159709751	0.0258303564454355	2.85828088738181e-06	0.0354043019031079	0.0272170735618778	0.00523794986429575	1.64077746885208e-05	0.0180912063362347	0.0283147859083252	0.0180496228944687	0.468923608755001
S10726	0.0348837679026423	0.00993423113202974	0.00467330580063	0.0294641962408057	2.27156648153742e-06	0.190728552166994	3.09581354583617e-05	0.00412298334618939	0.0150747835533052	0.0372664444817791	6.37653775989376e-06	0.011339253964949	0.0329223591422331	0.0241145430688498	4.25932816500427e-06	0.0339463572614921	0.0295598969605788	0.0079085567201961	2.18690757704421e-05	0.0202651166205805	0.027316873836439	0.0177218635760768	0.468691179580594
S10729	0.0276936988525001	0.0146981622845242	0.00527004026477873	0.0325559848957447	3.13437876128951e-07	0.183171864793739	6.02518830700495e-06	3.42003935636902e-05	0.0121660081758084	0.0399468871042359	3.75462604380386e-06	0.0119697469504079	0.0357522063497879	0.0252986994956736	6.02404056824027e-06	0.0329730394315481	0.0298368874349923	0.00915873521988279	1.08545127381609e-05	0.0184577712730199	0.0280322860580589	0.0173647161802439	0.475592093035956
S10733	0.0388900164652036	0.00212339594142998	0.00486338989909994	0.0333447906566433	2.48016046141343e-07	0.194780100619199	5.60952140026236e-07	0.0137073359538169	0.0158350801668678	0.0309535111142616	9.51180806476543e-06	0.010833086931982	0.0339152583549442	0.0252167176424083	7.53792527589985e-07	0.033000334329499	0.0231851551479852	0.00884700991075076	1.25861639321392e-06	0.020346030410816	0.0262380687528112	0.0200533319882216	0.463855052528888
S10734	0.0339806801941325	0.00855721853185771	0.00510707794994795	0.0304849914914108	7.14456828897555e-07	0.177126579347703	1.6893301301965e-06	0.000473458258530407	0.0146853891570983	0.0441950045605096	9.04906644648284e-06	0.00940519027504306	0.0368150178661017	0.0248670399475403	4.06974975321094e-06	0.0351962073704823	0.0258732141372187	0.0119456141624387	6.58419661545957e-07	0.0195547408180406	0.026327083490587	0.0209165059140168	0.47447280550452
S10735	0.0272433966902293	0.0194421596920011	0.00492731139531618	0.0319247358256881	1.18090098631136e-06	0.188857830328374	1.51569403254635e-05	0.00033347988472224	0.0140928285888046	0.0372666234220194	3.48016153470947e-05	0.0104115615162042	0.034255584022731	0.0232950323631976	1.02099454817378e-06	0.0338989036330388	0.0294452461296142	0.0103726206551172	1.66718487832085e-05	0.0184217282036254	0.0275003753768629	0.016748638598953	0.471493111373511
S10740	0.0380328452748693	0.00126571292969137	0.00574778969799687	0.0289697588124318	1.16406332049671e-06	0.19638196102787	1.23153885769403e-05	0.000136468144414087	0.0134905919775133	0.0397492200527186	1.21433867620846e-05	0.0120625224300995	0.0368290240289379	0.022350489969343	6.62532386506266e-06	0.0338273976439702	0.0284953006627701	0.0151442763453156	5.46470088906523e-06	0.016971106307279	0.0284114790576669	0.0170197429955617	0.465076599778137
S10745	0.0410520987167888	0.00273063505177667	0.00497036846648023	0.0338376626774706	9.09281968296089e-08	0.203908992028183	5.42980451225983e-06	0.000181845129938713	0.0134581420031225	0.0342639174509962	0.000154519481478993	0.0115950031604683	0.0350551979865058	0.0247647710871581	1.39851229534955e-06	0.0336288813859126	0.0273123625235799	0.00794616498944039	1.52315744574731e-06	0.0187768299659956	0.0255899637675195	0.0180302672363284	0.462733934488405
S10748	0.0290385420578041	0.0145617179454797	0.00472265579689396	0.0294683610494838	4.36051751950105e-06	0.190098605169968	1.11819058201797e-05	3.38904578796678e-05	0.0150271857231264	0.0433209461733296	3.03119954459073e-05	0.00921310802953924	0.0355296666538817	0.0255244631448775	2.98146762678173e-06	0.0335499966147038	0.0260150664139322	0.0120044885912698	9.37800995338494e-06	0.0180319139971607	0.0273623357809159	0.0153556845398506	0.471083157963538
S10753	0.0337444921065637	0.00859688878040811	0.00530534898054876	0.0308620203011604	3.78194282039983e-07	0.193736040182944	4.43374421763348e-07	0.000625895833221176	0.0139418066426489	0.0420792767301959	9.32056934526743e-06	0.00952234911722199	0.0362862015984667	0.0232110861453946	5.89561228573454e-07	0.0343864575447858	0.0276294091529368	0.0119338232865731	1.46284264457741e-05	0.018301923388847	0.0280333439741861	0.0177163227772519	0.464061953330922
S10756	0.0429863523309029	0.000945842972830635	0.00470621290089262	0.0328689985791971	1.42076766507442e-06	0.193527394064915	7.7381842337941e-06	0.00952377438246397	0.0146558676549545	0.0328252456277185	4.80516122036e-06	0.0110085901603619	0.0347588699773499	0.022561989421257	2.46090113757314e-07	0.0344494839321246	0.0233363219920805	0.0106929468237997	6.82477843635849e-05	0.0182111684511363	0.027044695094037	0.0199347047165981	0.465879082929784
S10757	0.0409423662634545	0.00290144284932855	0.00467640880067751	0.0301763115138335	1.12146142723079e-06	0.18474465398458	7.06652172488193e-06	0.00593827910666168	0.0178349318646839	0.0404233301514248	1.66595838160584e-05	0.0102624781908696	0.0350462833841684	0.0253758374315663	3.13018322418802e-06	0.0355889234895485	0.0282638467669754	0.00981416060253815	1.82465510617715e-05	0.0195450533904812	0.02777069939374	0.0127917414780817	0.467857027036132
S1076	0.032041433293691	0.0128864754759126	0.00484135964417195	0.0321661160723073	1.15101369897338e-06	0.192206559088176	1.52209251065823e-05	0.000470363005098387	0.014589593275905	0.0409956737846419	3.09772063194132e-05	0.0102539646366938	0.0353726134227465	0.0246838572826923	3.22457889506857e-06	0.033692962696276	0.0273327985436978	0.0109808385538104	1.4620837741725e-07	0.0176975457684058	0.0266553487693204	0.017186644511752	0.465895132242304
S10764	0.0302057126610508	0.0120114065821312	0.00479787329780932	0.033379994530992	1.15789758822532e-06	0.184444942524366	1.63704724894571e-06	3.38227228742183e-05	0.0131337917269605	0.039402269596362	2.07009444298758e-05	0.0107020067264725	0.0336614068952906	0.0271891332905755	4.4877200236471e-06	0.0329533951765889	0.0290911697161385	0.00944497968894139	1.42505156973339e-05	0.0185002740676801	0.0266984771505142	0.0186434925019086	0.475663617018355
S10767	0.02934427716172	0.0151523951192549	0.00457135976070213	0.0343584008802906	5.37744645540694e-08	0.174871481908716	7.68991208166902e-06	7.20092435602948e-05	0.0145335037902471	0.0482197675551326	2.58420266884641e-05	0.0101143197671491	0.0341906821318651	0.02560481991775	2.20841214792524e-06	0.0340990018351403	0.030902503870902	0.00524230943259902	1.06028003388377e-05	0.0197454410418804	0.0275153675244994	0.0198979611559803	0.47151800097689
S10776	0.0310456673785585	0.01239447416193	0.00521024033872208	0.0332337185069939	2.25542113619485e-06	0.200128772859771	1.1907882872581e-06	0.000572125542456348	0.0136898458876158	0.0383408259655243	1.15551819727884e-05	0.00865956002609706	0.0353590670664804	0.0240696695278898	4.77615480949477e-06	0.0331897824644409	0.0258425874054479	0.0112848302843416	9.60186600271849e-06	0.0166287016665567	0.0287369864692469	0.0175465279506038	0.464037237085115
S10778	0.0302496507012539	0.0113652093880723	0.00429291571649499	0.0294225489718767	3.46149171242346e-07	0.209773736577138	1.24638161448472e-05	0.000539975121779645	0.015273861575669	0.0425408801364985	2.76846466284223e-05	0.009905150622771	0.0355205492779928	0.0245210038596039	9.04148694267402e-06	0.0332783781391624	0.0277918290534709	0.0079027548123922	2.47364366413206e-05	0.0169490952621588	0.0280976319401651	0.015579772295763	0.456920784012208
S10784	0.0354625015650099	0.00777383889830769	0.00522508433806994	0.0356125741309626	4.90079153888967e-06	0.200331842771541	2.39393124413593e-05	0.00104761804686522	0.011432092322507	0.033838980445838	0.000557469119273771	0.0106686615265865	0.0363177415953831	0.0250195483733788	3.740477085527e-07	0.0329286093062046	0.0273744626048316	0.0108029654674587	1.61840804660363e-06	0.0176201455993704	0.0261092502618372	0.016136819398063	0.465708961668776
S10787	0.0306368297533065	0.0131238269247808	0.00495948404613658	0.0337941359525105	5.71641578915536e-07	0.186110546353667	2.18746695490967e-05	0.00360552718571946	0.015673542534812	0.0378546713816412	5.37991881263844e-07	0.0118541575703658	0.0347317155471388	0.0241566414702807	2.12587278920848e-07	0.0346496982747938	0.0253606862522155	0.0113031958028315	3.08033142173123e-06	0.0192781592568737	0.0254967058380971	0.0168044796339816	0.470579718999138
S10800	0.0383182714132016	0.011835434684207	0.00456259211662639	0.0317839649670292	2.03225266516495e-06	0.195646163805489	1.33158360085295e-05	0.000238685295924212	0.0152355529414248	0.0350708961874804	0.000158401369838545	0.0102350158382731	0.0341481462451557	0.0248011707434583	2.24008338421198e-07	0.0368736938430203	0.0248049583044616	0.012627629936625	1.70708569257435e-05	0.017457441270259	0.0267950267376781	0.0152319208155351	0.464142390530375
S10805	0.0358455552473728	0.00815850754793682	0.00471796199372482	0.0304588409775975	5.82392377834798e-07	0.19741680779446	3.4719213269016e-06	2.50568545679337e-05	0.0130516444455116	0.0416583769887215	5.14745602752405e-06	0.00992692037975922	0.0366279861494773	0.0235227901956296	3.30902017251174e-06	0.034230032777219	0.0276224125767372	0.00847420200317054	3.87756844542279e-06	0.01767505143592	0.0274819086281382	0.0142132138925538	0.468876341753152
S10813	0.0326087634749817	0.0107535256911163	0.00499280557748948	0.0358688479580458	2.59774648500318e-06	0.195304869874741	5.19566300929734e-06	9.42041332206544e-05	0.0145636251981586	0.0383207855820415	3.11650077277686e-07	0.0105510057774408	0.0362712376625182	0.0237934995713569	2.9443788738049e-06	0.0332615924311408	0.0288018183687387	0.0077501703233279	2.25531460452897e-07	0.0176878334575475	0.0268993240476872	0.0176552888618691	0.464809527038672
S10814	0.0346106198984041	0.00462020886531904	0.00355277025831306	0.0308454904890777	1.18385008729707e-06	0.199993462312896	1.2447635931961e-05	0.00799374549184403	0.0127649502759622	0.0313964369995188	3.83552063619509e-07	0.0117364296235017	0.0339864005923118	0.0249945779976405	1.19717890902735e-06	0.0342569167137232	0.0248907074755905	0.0103896443049696	7.28882167309263e-06	0.0196402641354663	0.0266503103824487	0.0160913414139984	0.471563221730349
