Mixture	B cells naive	B cells memory	Monocytes	NK cells resting	NK cells activated	Neutrophils	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells CD8	Macrophages M0	Macrophages M1	Macrophages M2	Mast cells resting	Mast cells activated	Plasma cells	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	Dendritic cells resting	Dendritic cells activated	Eosinophils	P-value	Correlation	RMSE	Absolute score (sig.score)
Mix_12	0	0.0837372234906585	0.192973638112848	0.0764265175781415	0.218134366403712	0	0	0.128666670529735	0	0.454327753785808	0	0	0.0367046868352525	0.083624866213741	0	0.0066473954346516	0.0200200030256644	0.0290714504753141	0	0	0.0202375355324069	0	9999	0.55335020278097	0.841501464735902	1.35057210741793
Mix_13	0.00404385290925633	0.370035749903213	0.074740346708575	0.0951436143130577	0.126546050203327	0	0	0.0984449069402773	0	0.45099748299754	0	0	0.00904879166038097	0.029378954530221	0	0.0062796670866528	0	0.0174562896847207	0	0.0148034777179236	0	0	9999	0.62913179559176	0.778443227761581	1.29691918465515
Mix_14	0.00428201596052866	0.0663792796533858	0.0408289434373775	0.0641279618362692	0.165769856010107	0	0	0	0	0.527462087162485	0	0	0.00793533875544957	0.0595908433391201	0	0	0.0508144335376739	0.0462701984362103	0	0.0103032064312561	0.00928791245004953	0	9999	0.606583089046807	0.813255573788081	1.05305207700991
Mix_15	0.0413779151878995	0.0834653773423512	0.0880688587431048	0	0.18614279342786	0	0	0.0369709578507875	0.01704846613444	0.548983455275801	0	0	0.0304163129166912	0.0803534330292789	0	0.00165716477934513	0.0378639003013428	0.0915994360974661	0	0.00899772652266699	0.00799525781554439	0	9999	0.62522375680936	0.782685692210095	1.26094105542458
Mix_16	0	0.320180444686793	0.140869107608659	0	0.18087336930989	0	0	0.0600770587246883	0	0.581057032748854	0	0	0.0228074202927274	0.0497744710299205	0	0.0163289990752313	0.0014192961158895	0.0553993705969531	0	0.013892390364944	0.00423482927880256	0	9999	0.63470075601437	0.773280125345096	1.44691378983335
Mix_17	0	0.197327552235571	0.106250697208782	0.00556544605689721	0.155463051750222	0	0	0.0716525245534518	0	0.62918361467487	0	0	0.00418752960493691	0.0230100065704965	0	0.0198414384543131	0.00681863653899896	0.0701399935573377	0	0.0113739389224031	0.0140165823188376	0	9999	0.631821400652638	0.778067758830322	1.31483101244712
Mix_18	0	0.178515101386682	0.117050198924664	0.034912152177798	0.106260556375288	0	0	0.217989449295432	0	0.439938034191682	0	0	0.0137282567623722	0	0	0.00945554688030502	0	0.0946009999587219	0	0.00976865501120854	0.00846037411144662	0	9999	0.634762671835188	0.773745652616965	1.2306793250756
Mix_19	0.0247701577569218	0.0879593544688942	0.225862116887239	0.0843749343589268	0.205357441199064	0	0	0	0	0.619236735806843	0	0	0.033389642614786	0.0558271768321177	0	0.0406430699618029	0.0389900486874992	0	0	0.00847578895349523	0.0361012451006049	0	9999	0.558119066439464	0.836979359911006	1.46098771262819
Mix_20	0	0.344871151331598	0.163809607351675	0	0.175013762738169	0	0	0.0463657457738645	0	0.61223075956194	0	0	0.0466856630640949	0.0486511191544276	0	0.0182953981178899	0.00930892716589085	0.0582154044469512	0	0.0147316093817487	0.00719933859295536	0	9999	0.614762120301314	0.788982753615852	1.54537848668121
Mix_21	0	0.355205106459704	0.245298555649582	0.029003712570799	0.138234766487312	0	0	0.0751390285698135	0	0.53609158137432	0	0	0.0683658145311283	0.0175034556894996	0	0.00603368572382342	0	0.0550301901569741	0	0.0134255448782353	0	0	9999	0.621357700080067	0.784642878990314	1.53933144209119
Mix_22	0.0194269443941588	0.104073319106075	0.285628819359579	0.0398537907649862	0.237336005278782	0	0	0.0173593988797305	0	0.558463537271871	0	0	0.0382541694533369	0.0703533622910749	0	0.0564497238629996	0.0494120641883474	0	0	0.00902790390522407	0.0626845321574333	0	9999	0.560849460787142	0.829624983403603	1.5483235709136
Mix_23	0	0.481925012259175	0.12226496919667	0.103618891609589	0.13388081690154	0	0	0.175729216672515	0	0.31590689384256	0	0	0.0183863842053411	0.0107143896470198	0	0.00605894648895516	0	0.0625526552903447	0	0.0111105395164008	0.0234875155293387	0	9999	0.630455182481759	0.776952465039417	1.46563623115945
Mix_24	0	0.0668967738010383	0.143441649070266	0	0.129024160120565	0	0.00454794427230496	0	0.00395291863073046	0.533207430049935	0	0	0.0254066471601012	0.0874672463086427	0	0.0149759034168892	0.0224359564652812	0.0952028892620661	0	0.013845819676295	0	0	9999	0.638527632214021	0.769754068531543	1.14040533823411
Mix_25	0	0.357958598968301	0.043642335049744	0.0983179104557249	0.111643552328839	0	0	0.115870520044692	0	0.446199344647043	0.000352938528939185	0	0	0.0212436185850029	0	0	0	0.031999492245208	0	0.014097954521267	0	0	9999	0.641128111933619	0.769220434091502	1.24132626537476
Mix_26	0	0.292426729332696	0.0916024147873179	0.00337242330724505	0.133424411911559	0	0	0.0567588528284777	0	0.577721885936447	0	0	0.00582043585660762	0.0254723812075021	0	0.00804443358461459	0.013782498371706	0.0459639576331019	0	0.0110448460981	0.00321985677861702	0	9999	0.651302838328641	0.759880583044377	1.26865512763399
Mix_27	0	0.415183159393456	0.199801471420749	0	0.142383565734661	0	0	0.0356215464413693	0	0.592862778191192	0	0	0.0555746005547286	0.0240708344905956	0	0.00677282305301825	0.00822996375070255	0.0292706007981013	0	0.0137868777258382	0	0	9999	0.61917379025312	0.785857178626099	1.52355822155441
Mix_28	0.0274010520290426	0.146974796611986	0.227961410848524	0.0441944729796614	0.212653257349044	0	0	0.0179959146082861	0	0.482271663200408	0	0	0.0377914342338856	0.0894848913112729	0	0.0446201363207203	0.0486364151823859	0.0501985063547669	0	0.00610532760583247	0.0570612577200149	0	9999	0.590182834188286	0.807226183389463	1.49335053635583
Mix_29	0	0.346054193608778	0.10607528833836	0	0.132244694659185	0	0	0.114764340208465	0	0.495054501934098	0	0	0.00560912242719036	0	0	0.015709810099182	0.00397462573363879	0.0799564225347163	0	0.00813139145732288	0.00524204686735908	0	9999	0.656876097896013	0.754929117787286	1.3128164378683
Mix_30	0.0491016323406054	0.064609102353598	0.0484982731595573	0.0643880508560057	0.188588252962634	0	0	0	0	0.581070802807908	0	0	0.00898367630257157	0.0611479250949656	0	0	0.0244678092379704	0.0448083127080122	0	0.0077906027479237	0.0130281307988509	0.00047646362963784	9999	0.599691882802484	0.818843379286932	1.15695903500024
Mix_31	0	0.313885258486988	0.133507235292191	0.0121080588641006	0.166401815952594	0	0	0.0819589101747435	0	0.572847005447936	0	0	0.02483131021731	0.0179789087206785	0	0.0160923736346765	0	0.0753957974857493	0	0.0125409386642893	0.0026781803490067	0	9999	0.630835136217933	0.77677691687241	1.43022579329026
Mix_32	0	0.165325322642029	0.183067021528019	0	0.127173298443321	0	0	0	0.00382674382868728	0.531805399186348	0	0	0.0284392488033073	0.0970072765871595	0	0.044090160533007	0.04742342895076	0.154981719691835	0	0.0136670123886963	0	0	9999	0.628290645751653	0.779326872685987	1.39680663258317
Mix_33	0	0.102960903545431	0.161949428495056	0	0.217753791024606	0	0	0	0	0.593177747859477	0	0.0118122542154634	0.0247817480504037	0.0877855698461801	0	0.0204765369635391	0.0678871699280114	0.101661007501457	0	0.0114653015201369	0	0	9999	0.626800316239619	0.780452097339008	1.40171145894976
Mix_34	0.0120209964061864	0.280000918253669	0.235595763820634	0.143144300775727	0.156292824238144	0	0	0.109017163251538	0	0.526326139325248	0	0	0.0544795674824716	0.0109201502387405	0	0.0323045772448659	0	0	0	0.0171824464622136	0.0205893322058922	0	9999	0.575168827732218	0.819629019596219	1.59787417970533
Mix_35	0.0515225942829206	0.108066828176486	0.0753522679556929	0.149927346813784	0.167179716281917	0	0	0.151450798115772	0	0.426527446207441	0	0	0.0262331065282367	0.0396369627882266	0	0.0159833674636126	0.00525036461683341	0.080437617029843	0	0.00611218139747347	0.0242765037570451	0	9999	0.594469337212311	0.812034411505924	1.32795710141528
Mix_36	0.0717777228031557	0.113874857637234	0.108445000270719	0.0298670255961063	0.227602376693297	0	0	0	0	0.570066339424133	0	0	0.0256135850645034	0.0931891760611599	0	0.0182158265896017	0.0339362726937561	0.0712451802529329	0	0.00647675136974108	0.0343764963582824	0	9999	0.609763380394013	0.795111482679377	1.40468661081462
Mix_37	0.00205106336860852	0.0920645134161338	0.104889289388768	0.0965224037890937	0.210721651279288	0	0	0.0476232822102132	0	0.60430156274097	0	0	0.0292680539504471	0.0764482049080648	0	0.0142352367702498	0.0254915899424297	0.0107742044983223	0	0.00792429556136986	0.0388094272682983	0	9999	0.565217157703121	0.840433216479886	1.36112477909226
Mix_38	0.00287846223267081	0.0718445212130794	0.200469999022259	0.0884988186334673	0.215878918575204	0	0	0.115482559491374	0	0.478030905728732	0	0.00495163042618906	0.0324414974679072	0.069491030809457	0	0.0279624489248261	0.0377964772587121	0.0369537746113206	0	0.0128999837447031	0.0110575102794063	0	9999	0.583523505156013	0.816869909796569	1.40663853841931
Mix_39	0	0.493823150981225	0.298082976406423	0	0.149990126013432	0	0	0.0522001545946571	0	0.445124791114855	0	0	0.0541937415364042	0.00911054470876207	0	0.0253626842364329	0	0.0627713791136449	0	0.017561110703541	0.0260389839811102	0	9999	0.606625873144612	0.796927083683937	1.63425964339049
Mix_40	0.0740969611144487	0.0777756559236772	0.0688548895866039	0.109940981869326	0.177753979444656	0	0	0.0221791168526202	0	0.557516808123599	0	0	0.0205651395987521	0.0573288664367183	0	0.0123511824327417	0.0171224188033361	0	0	0.00907829967490621	0.023614533327402	0	9999	0.578491158710745	0.831395955099581	1.22817883318879
Mix_41	0.0206411577345264	0.147919392665621	0.103881160524477	0.275343067265904	0.122214991321314	0	0	0.14313142873892	0	0.413333413333306	0	0	0.0228274259393511	0.00360169019872789	0	0.0234776349551716	0	0.000106488142561967	0	0.0122083495509276	0.0166051747764788	0	9999	0.569174973246842	0.839910017112419	1.30529137514729
Mix_42	0	0.283562282264769	0.104712294295403	0	0.142283635960128	0	0	0.077900907857545	0	0.538895773375401	0	0	0.00305053147430357	0.0388215595696742	0	0.0136089168488541	0.0128395269022993	0.0693918861642837	0	0.0110652761242677	0.00385697365512287	0	9999	0.650389173847656	0.760253818745826	1.29998956449205
Mix_43	0.00923455625405376	0.308250261534657	0.146527158123319	0.154084004953998	0.141064185210336	0	0	0.0723379107359684	0	0.538207102236773	0	0	0.0398659606226339	0.0117107879366378	0	0.0220242473699803	0	0.00923094270883819	0	0.0131570566312441	0.0272902268763488	0	9999	0.59130461351063	0.809131041659439	1.49298440119479
Mix_44	0.00699759028094386	0.0923370009620123	0.180292893181562	0.159749837432381	0.18342980353009	0	0	0.139676422836153	0	0.459780031077165	0	0	0.0322181221537668	0.0521719847267548	0	0.0294874795188028	0.00179876405729772	0.0393951064722062	0	0.0122189230870076	0.022672686933656	0	9999	0.551511844263758	0.844280855845292	1.4122266462498
Mix_45	0.0216056954254696	0.0946496347391379	0.155255318088135	0	0.244861034801623	0	0	0	0	0.708078861688526	0	0.00239335747596991	0.0297355852933114	0.103073894104468	0	0.0333413480677318	0.0544578871039634	0.0113204230511305	0	0.0114389924766632	0	0	9999	0.625648819309772	0.783061708562548	1.47021203231613
Mix_46	0	0.386349513566927	0.139868768541801	0	0.135951164916163	0	0	0.0987601725029779	0	0.498380494781314	0	0	0.0395909441491201	0.0235854007729687	0	0.0165827698138469	0	0.0726144018123574	0	0.0152082891608674	0.00892122361678076	0	9999	0.646823004540336	0.764453177560755	1.43581314363512
Mix_47	0.0543767534802973	0.118737935923736	0.234517094614354	0.0649446422160423	0.228740784372629	0	0	0.0493074677698429	0	0.544502317147374	0	0	0.0320204101602153	0.106342044600148	0	0.0361270551123367	0.0203610152518837	0.00710649074084811	0	0.0117858109600286	0.0257896646911036	0	9999	0.574509990680972	0.820100069469339	1.53465948704084
Mix_48	0.0598983157932693	0.162918581153825	0.105187569977292	0.0805509363328598	0.198042802449432	0	0	0.0351873709760065	0	0.501432016247842	0	0	0.0253373831271528	0.0899608011781799	0	0.0303649186648687	0.0474719119786131	0.107875791953498	0	0.00930440499011822	0.0274110675099072	0	9999	0.608560300849368	0.794430784492136	1.48094387233286
Mix_49	0.0262202487099802	0.0693096186864103	0.0364943589201736	0.173598109028643	0.141841086338081	0	0	0.147290359768496	0	0.381264912983201	0	0	0.0154150919819478	0.0292893667675289	0	0	0.0233740863986735	0.0369440320161702	0	0.0106114253140738	0.00606837490501809	0	9999	0.577243563591824	0.841641806143223	1.0977210718184
Mix_50	0.00425342312939254	0.11921861016026	0.153625041905447	0	0.165941314370813	0	0	0	0	0.625334166845694	0	0	0.0233528523232946	0.10456772323554	0	0.023717827477657	0.0699119304616532	0.111636455234727	0	0.0165054068923012	0	0.00794295857243603	9999	0.654822210301993	0.756393982256984	1.42600771060922
Mix_51	0	0.294546242077026	0.113809614611241	0.0308551417599946	0.146155154403076	0	0	0.0821297140781781	0	0.567888656185751	0	0	0.0269256400097735	0.0250738839288386	0	0.0197357297855748	0	0.0823076215854331	0	0.01310138978916	0.00644235253566151	0	9999	0.620788179810682	0.78484818287945	1.40897114074971
Mix_52	0	0.0660570279164506	0.105825211145861	0.0307415038067474	0.186177092930233	0	0	0	0	0.684786005578942	0	0	0.0249403595929396	0.0737026438781005	0	0.010087173257742	0.026908773328414	0.0547489304494542	0	0.0105682711998233	0	0	9999	0.605367262624702	0.807335904988649	1.27454299308471
Mix_53	0	0.30448215281748	0.196032969544317	0	0.169919465610435	0	0	0.0226613624892171	0	0.654922986690667	0	0	0.0587831549745546	0.0219028992511451	0	0.0209495991549363	0	0.0650762756945836	0	0.0177360390234463	0.0140922764004975	0	9999	0.624072351266564	0.781974093595554	1.54655918165128
Mix_54	0.0249728124959517	0.0711080021781305	0.189194970143761	0.370766026837846	0.156504619101812	0	0	0.0936802969626127	0	0.362438658413582	0	0	0.0415070440631984	0.0207929558318597	0	0.0336701043853191	0	0	0	0.01485370847549	0.0110138074795454	0	9999	0.542576555896914	0.868402543850458	1.39050300636911
Mix_55	0.00349162463668935	0.0638316848048875	0.0712357199624239	0.139374936847939	0.17571061278587	0	0	0.0457466853273248	0	0.550842500978237	0	0	0.0228620048818646	0.0597617060006018	0	0.00197972670404017	0.0510011729904027	0	0	0.0106889099907735	0.0167576448799173	0	9999	0.558434632524611	0.857234191704386	1.21328493079097
Mix_56	0.0228166957805342	0.0929114353069034	0.185856678841628	0	0.198080844638996	0	0	0	0	0.663128107377299	0	0.005452506572839	0.037787388608082	0.0972183052433003	0	0.0187533158354967	0.0679928172289147	0.0814646389877457	0	0.0109865088861775	0	0	9999	0.640316579625334	0.768651928714824	1.48244924330792
Mix_57	0	0.0467514789048808	0.0807613958152025	0.215155477880134	0.132206208204634	0	0	0.181998936163547	0	0.2632310590575	0	0	0.0219926044783626	0.0259839964427235	0	0.0050437646272291	0	0.0347326057830391	0	0.0134469473560735	0.0220557018691224	0	9999	0.527577477157292	0.880907874947517	1.04336017658245
Mix_58	0.0216329584134547	0.105742943021602	0.108003925185606	0	0.205041028987164	0	0	0.0249925850392552	0	0.586343970113339	0	0	0.0200440707636028	0.0826390245014946	0	0.0354513806255357	0.0410582768261474	0.105874298817299	0	0.00762396699418754	0.0078162604770925	0	9999	0.628237554777289	0.779650562390175	1.35226468976578
Mix_59	0.0102814083505969	0.0732098425121077	0.0671588332598969	0.199543184866377	0.174743841751863	0	0	0.0737839862073771	0	0.449234436135367	0	0	0.0244310705209572	0.062244838754561	0	0.00949502805267607	0.0194365336648279	0	0	0.0100101718149726	0.0117817345565755	0	9999	0.562519030162429	0.855392597213797	1.18535491044816
Mix_60	0	0.404694357557447	0.0373184241712433	0	0.136815489641344	0	0	0.0221246012411001	0	0.523950227575344	0.00205480852066297	0	0	0.0362094959044802	0	0.00323464927132926	0.00471377834910696	0.0588843920897938	0	0.014125237958613	0	0.00086199618796964	9999	0.669538612379041	0.743598865616779	1.24498745846843
Mix_61	0.00973845124427705	0.39033366591471	0.108385825999829	0.240704572568741	0.0783573178365532	0	0	0.134979643540947	0	0.418722999116809	0	0	0.0387717003519564	0.00685839510083077	0	0	0	0	0	0.000294180722753364	0	0	9999	0.58908318480732	0.811770833330075	1.42714675239741
Mix_62	0.0193744686454522	0.378927164006278	0.0167149543599736	0.29434404446171	0.0760027968079374	0	0	0.114680768833511	0	0.370356600300825	0.00844403895490143	0	0.00775368752702803	0	0	0	0	0	0	0	0	0	9999	0.603468554385571	0.80863601639701	1.28659852389762
Mix_63	0	0.0839862124329027	0.19528805764632	0.161540224185456	0.250610392409535	0	0	0.046137239708998	0	0.448734863972042	0	0	0.0397616854247778	0.0855107861930782	0	0.0296367057338885	0.0237297606846638	0	0	0.00402399363970434	0.0248301234117486	0	9999	0.537017460210429	0.861433352915787	1.39379004544311
Mix_64	0.0143943588009307	0.338183935321075	0.262891640780521	0.116444602080993	0.118858645353896	0	0	0.0839535529624992	0	0.565606728119994	0	0	0.0922655759719034	0	0	0.0105288366399708	0	0	0	0.00727965430775599	0.004657789085802	0	9999	0.599807193561233	0.800634419506743	1.61506531942534
Mix_65	0	0.296599935294524	0.195407293471415	0.042306834770583	0.150572005715075	0	0	0.0798645484288292	0	0.610133884540116	0	0	0.0496290038753574	0.0167070385359663	0	0.0254833944419863	0	0.046742321156333	0	0.0154446073878849	0.00958532808475932	0	9999	0.615922416710716	0.788319619946154	1.53847619570283
Mix_66	0.0607696986234218	0.131518482275204	0.0732249496557732	0.0499271477384307	0.187585963924145	0	0	0.020491883150192	0	0.475387301931484	0	0	0.0103385656360302	0.0813418484400759	0	0.0201413703304799	0.0323008044657047	0.0721998935967171	0	0.00755642464558847	0.0128404586358649	0	9999	0.61404427614067	0.792055641667408	1.23562479304911
Mix_67	0.00287281449586363	0.546318923951961	0.238821671208732	0.144447744822061	0.150247334445326	0	0	0.207489385381868	0	0.245382741426686	0	0	0.0302991484420709	0	0	0.0208866273859759	0.00247751911450668	0.0239293339171623	0	0.0351250785576886	0.0356233928198396	0	9999	0.609457532710665	0.794040494795328	1.68392171596974
Mix_68	0.038011690843433	0.104809929733757	0.164760716397398	0	0.138477997484581	0	0	0	0.00192084203481776	0.613099260289129	0	0	0.0371834985082319	0.0937924898556866	0	0.0363883335469538	0.0638707169090265	0.108975608802498	0	0.0101963933396006	0	0	9999	0.639380133905592	0.769481038588042	1.41148747774511
Mix_69	0.00724461877488766	0.439252665773408	0.0769315469121739	0.153964072147009	0.104701905965965	0	0	0.153843667895958	0	0.498122524445199	0	0	0.00581597919789652	0.0112679134748166	0	0	0	0	0	0.02423719237107	0	0	9999	0.609357640589861	0.795387730632674	1.47538208695838
Mix_70	0	0.187120034805878	0.132392984199065	0	0.164363011000989	0	0	0.131834514258255	0	0.660299382973417	0	0	0.0351175739634951	0.0478585782146668	0	0.0230462345858279	0	0.056737808377907	0	0.0150288709725828	0.000735654807449155	0	9999	0.649049263392095	0.761481501754318	1.45453464815953
Mix_71	0.0494350704644962	0.0844158743138767	0.0934019997725094	0.101761839598251	0.192929638466206	0	0	0	0	0.681212172628923	0	0	0.0251493473079139	0.0567871003627973	0	0.0183931630071892	0.0224411632351998	0.00279478823740147	0	0.00683771392700517	0.0329042611114343	0	9999	0.588286389729993	0.823146492368926	1.3684641324332
Mix_72	0.00649935052945918	0.185897813326802	0.272132025434722	0	0.0969242078764176	0	0	0.248376936945168	0	0.528684012135509	0	0	0.0602302556155625	0	0	0.00839870044122485	0	0.0769441559425122	0	0.00834697174106549	0	0	9999	0.601532539935764	0.798866440479352	1.49243442998844
Mix_73	0	0.0596480260597742	0.0614442702425913	0.176061834778286	0.169342529981435	0	0	0.0623352656250165	0	0.543282687732638	0	0	0.024279685567247	0.0595164802591846	0	0	0.0365186066499843	0.0105411382550021	0	0.0120703265724218	0.00157942625934413	0	9999	0.573405949159922	0.849866607769513	1.21662027798292
Mix_74	0.0236082987631968	0.373751056801859	0.133867468210931	0.282146572838421	0.0716740589096593	0	0	0.0934282341054426	0	0.444532144006744	0	0	0.0500468449532939	0	0	0	0	0	0	0.00184471254893919	0	0	9999	0.580687773025026	0.818940222308713	1.47489939113849
Mix_75	0.0520183691505743	0.0853182679446345	0.0489235469933927	0.198397304903919	0.15525872663375	0	0	0.109772530381879	0.00644552099401217	0.394528663314309	0	0	0.019473135183618	0.0408108009338506	0	0.00673236573527373	0.0162819614532558	0.0347392756553397	0	0.0100219475974191	0.0172664250070058	0	9999	0.571740575139045	0.840525534566195	1.19598884188223
Mix_76	0.0468201687576042	0.0747795056962045	0.0516635358976954	0.149263045141523	0.20158603540301	0	0	0.0920263437433217	0	0.489353984193106	0	0	0.013965698109574	0.0862668167841145	0	0.00943848735788435	0.020903345344393	0.0178342304312666	0	0.0118042415682242	0	0	9999	0.581007942370456	0.833991311964643	1.26570543842792
Mix_77	0	0.2088755035134	0.200252351362097	0.182035049508432	0.153403637528302	0	0	0.180326778891904	0	0.471255799608256	0	0	0.0537733665449028	0.0169270734419797	0	0.0219828244944112	0.00740372461156302	0.0267299244860799	0	0.0169666061832785	0.0133304656643873	0	9999	0.56156937416756	0.832183137544051	1.55326310583899
Mix_78	0.00180310275827332	0.0603736764886424	0.0548087748940671	0.0929983064027011	0.142402834290739	0	0	0.033390787674207	0	0.565899754185943	0	0	0.00356490563024557	0.0525816557959401	0	0	0.0114207968905714	0.0611144766364032	0	0.00649587839453162	0.00651542356440742	0	9999	0.616038406631694	0.806448432938989	1.09337037360667
Mix_79	0.00360207715081991	0.0807673013058804	0.14461913058192	0.272931996305075	0.199349915050334	0	0	0.0864542674067422	0	0.34906518435526	0	0	0.0300740398580573	0.0313764360670124	0	0.0257273531839839	0.019461018046719	0	0	0.0115181060076021	0.0390137323566018	0	9999	0.526257790689304	0.882633567049189	1.29396055767601
Mix_80	0.0341296302102645	0.136052614610921	0.137904974082041	0.0565884948445815	0.17338912293713	0	0	0.0414259216780355	0	0.467313982278294	0	0	0.0311916375232317	0.0740230947854962	0	0.0216428498271914	0.0332139947260742	0.119527037612429	0	0.00597115017790394	0.0370306007202817	0	9999	0.605681508503117	0.796139930537813	1.36940510601388
Mix_81	0.0537804596845748	0.0818188148698534	0.149910648554238	0.105017274058302	0.196086759616632	0	0	0.0346847515957431	0	0.581274155164806	0	0	0.0330365907600517	0.05588729545177	0	0.0348549411845387	0.0151487819862383	0	0	0.00697894546959264	0.0433474112145523	0	9999	0.576198047184329	0.825024262926687	1.39182682961089
Mix_82	0.061240678222643	0.0801608257503905	0.0372790378984474	0.0501668478526943	0.17745274084923	0.000437025170592132	0	0.00457767750690585	0	0.496757762627709	0	0	0.00717089143046876	0.0752350105533458	0	0.0035066489813812	0.023284225345525	0.0263803087832199	0	0.00967977162085274	0.0111840983719219	4.73427491996475e-05	9999	0.617432420152097	0.796671699146942	1.06456089371453
Mix_83	0.073610061805302	0.176626791661333	0.151142143450251	0.0947689757824585	0.194991611956368	0	0	0.0400936987297039	0	0.539422421370268	0	0	0.0308269577350029	0.0792969108827446	0	0.0320163213514032	0.0158077721455189	0.0430572646658538	0	0.00521596454940527	0.0329005051122246	0	9999	0.593641482914758	0.806207113711218	1.50977740119784
Mix_84	0	0.226577557792879	0.1639843304006	0	0.207455717606207	0	0	0.0400549979539456	0	0.636412622838326	0	0	0.0432093413079051	0.0476220761221588	0	0.0275502104145167	0.0223010874868717	0.0406829789869943	0	0.0142425680890052	0.0120386309938626	0	9999	0.627455442874576	0.779453640320521	1.48213211999327
Mix_85	0.058265508190102	0.0721357692802471	0.0571776079694864	0.138731781739845	0.133932975809562	0	0	0.0992003450152063	0.00160280694133335	0.418766646893116	0	0	0.00950466029556897	0.0375786040669335	0	0.00606899711457674	0.0255907358806987	0.0595706047453654	0	0.00763854252174352	0.0204723607743972	0	9999	0.583142419650784	0.825297425145547	1.14623794723818
