naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell	otherCells
mix_63	0.0606911657603196	6.9684198331926e-07	1.05760179437014e-07	1.92747458482618e-06	0.225805152495922	3.31402256745098e-06	3.48214324223199e-08	0.469817232389187	0.143055224471115	0.0302899310005807	4.20258602592645e-07	5.30872317848032e-08	0.0686001082187853	1.51031992734969e-06	1.32684644656766e-05	5.3541809967538e-07	1.01664105522477e-05	8.20364647810937e-07	1.78465009437068e-06	0.00164268864670329	6.38591230186503e-05
mix_64	0.0930098290425385	1.63833686412939e-06	3.16444108215529e-07	5.08521942548192e-07	0.316061124520418	6.2378453730794e-07	6.68865365648806e-06	0.175976720142745	3.26691113625299e-06	0.0700702950430359	1.41775855758052e-06	6.27743273230216e-07	0.108082981307148	0.0136909395108891	6.60028697144682e-07	2.82783484393646e-07	0.0585076894865596	0.0468865098952087	0.0469580904841023	0.0707126127803095	2.71768207875667e-05
mix_65	0.0728591953837195	1.13242898921355e-06	3.17936764370323e-06	3.57119024309051e-07	0.274774514523838	7.09676440648884e-07	5.00646056974312e-07	0.37528107073373	0.0353086148746533	0.0678135899719528	5.87023343549331e-06	1.88492887631248e-06	0.113538364590581	3.96495958969375e-06	7.45773109340202e-06	7.53826627465468e-07	0.0151715957768544	0.0195668635896672	1.40469239749472e-06	0.0255426875623252	0.00011628738250391
mix_66	0.0808007013256704	1.18675735713613e-06	5.7471978594302e-06	3.20030630100777e-07	0.285638848876108	1.50650832901169e-06	1.57503098042285e-06	0.352473023037781	0.0693254899637377	0.0431223790386343	7.35193331975945e-06	9.1537229139845e-07	0.130605540102925	0.0130006283124697	2.43872723252807e-06	1.05168834175304e-06	2.60087898534465e-05	0.00503336062567478	0.0177919837722662	0.00192527351450645	0.000234669394030385
mix_67	0.0733221254111555	1.11569115415013e-06	8.27705581176162e-07	3.60845461028325e-07	0.25192277578055	1.60189638780253e-07	1.3706538273173e-06	0.371013673922982	0.168158784726505	0.0420945330312198	9.58812561189176e-06	2.16005805420213e-06	0.0622284106381491	2.27013146618595e-06	1.26422175746401e-05	1.5487527958938e-06	1.07625989748931e-05	4.93210353513194e-06	0.0145173627452289	0.0163654637232825	0.000329130947252509
mix_68	0.0726354006758856	3.45275211308944e-06	3.36072596038558e-07	2.46200262794477e-07	0.269441751743561	9.99736106661988e-08	3.42986796053914e-07	0.390215560102896	0.0835261506441604	0.0429743324723247	1.2350474176116e-06	7.09704679159461e-07	0.111294726867097	4.08550762603421e-06	7.1040602407755e-06	1.73829994811965e-06	0.0131229708032722	3.35362895065915e-07	8.37994351977409e-06	0.0167356921387811	2.53486403168912e-05
mix_69	0.0787849485673399	2.94845778957399e-06	6.34144003707327e-07	1.51451412280727e-06	0.247790191913518	1.16088132564961e-06	2.93298270485464e-06	0.461767224757356	0.123241853790568	2.32194670875562e-05	3.04709213770899e-06	1.6459814063015e-06	0.0678485459906212	1.48944504222377e-06	3.2415942598206e-06	2.59086109726376e-06	3.13682173378527e-06	3.213165044567e-06	0.0205043034394847	2.52009317873667e-06	9.63604017822917e-06
mix_70	0.0691200383450389	1.6651418099076e-06	3.05311648064717e-07	8.14248248747482e-08	0.264638883894542	7.592586983849e-07	2.46813847328819e-07	0.410762752385997	0.0293276082900637	0.0702115192676746	9.12036467723757e-07	2.29705385440161e-06	0.0982843019472344	1.82708794704813e-06	2.09231254899941e-06	3.07636046499627e-07	0.0247419097823731	2.3436383604573e-05	4.28847962162894e-07	0.0328028720642473	7.57547135687986e-05
mix_71	0.0719181944674154	5.49249643718603e-06	2.27094637909113e-06	2.80054682194106e-08	0.269027976036129	8.17694619826277e-08	5.93020320916891e-07	0.378980277609341	0.0945882452363304	0.0504048713335224	1.31726479961582e-06	1.19884469289232e-07	0.0996811569175814	1.63337498224307e-07	5.35989026898767e-07	1.45072441583151e-06	0.0074192007526073	2.14354707183597e-05	4.93395962580492e-06	0.0278676072103808	7.40475680713892e-05
mix_72	0.0689368103568499	1.04999763203995e-06	2.27711389238568e-06	1.42641623554922e-07	0.269149296749538	9.47027149706776e-07	7.67928269750537e-08	0.335058431488702	0.0806327735348502	0.0776992639384769	6.23810689055453e-06	2.17744507415295e-06	0.0913183386688538	9.68902169607644e-07	2.96181436411853e-06	1.70267264244453e-08	0.026403126905232	0.00280401917000569	1.38509557586652e-05	0.0478873443755617	7.98869878212427e-05
mix_73	0.0727507657921179	1.5335472114049e-06	2.20264925822273e-07	1.51646907644164e-07	0.257440005257754	3.52328685532489e-07	5.05144762535481e-07	0.388714619227191	0.0466417327393544	0.0656646130184036	1.55903928116433e-06	5.74789101877269e-07	0.0916764595212228	5.3576620233546e-07	8.8713687362533e-06	7.03486518551433e-07	0.0292450957641857	0.0024851791757226	1.00488894448992e-05	0.0452989545575392	5.75186747306944e-05
mix_74	0.0662344111843247	8.58692616887698e-07	8.05683549020274e-07	4.56222838355617e-08	0.226164000147301	1.26743817078652e-06	2.42147257921372e-06	0.448114024307292	0.224294223507526	1.131260008756e-06	4.69553690601623e-07	4.60918866981746e-07	0.0298177743143476	9.60040867549782e-07	0.000742341103234371	0.00455558594241715	2.96845121469871e-06	8.20102854762514e-07	2.24058581655564e-06	1.96840590045052e-05	4.35056120322574e-05
mix_75	0.07588319974371	9.86361876654304e-07	1.55237706217126e-06	2.6500972718108e-07	0.240355157118974	3.46198494378648e-07	6.30370058675779e-07	0.48887287830488	0.0859053705195837	0.0227850623160631	8.84321362296477e-07	6.01149423905616e-06	0.0830680441353824	7.26385510554637e-07	9.55146337395969e-06	1.51213619488059e-06	4.95042412470647e-06	8.35578300193698e-06	0.00304762529801312	3.2097083674161e-05	1.47931546929936e-05
mix_76	0.06543970490432	1.52785701077323e-06	2.51950109976462e-06	1.27954466594424e-06	0.264462481918756	4.45661112109955e-07	2.95909439873114e-07	0.323881916332237	0.145736288712584	0.0667102590649676	1.28268981859596e-05	3.03861082463412e-06	0.10156158860029	2.76492664063874e-06	1.62795427476455e-06	1.44414687482924e-06	5.94162067102438e-06	1.04614536224786e-05	3.26196905387752e-06	0.0320649627648907	9.53616484777875e-05
mix_77	0.0706816410839442	2.72521219310536e-06	1.41378954895758e-07	2.22488155976724e-07	0.232892545955475	9.46658988765193e-08	4.05669848730836e-07	0.465314001439939	0.135926950135632	0.0136438661497769	3.61099097397403e-07	2.91401099449106e-07	0.0728792140725274	2.32293736756566e-06	3.78739479493236e-06	6.99735385991432e-07	8.96149203340191e-07	7.0616159256791e-07	0.00852957744702795	0.00010114078391841	1.84086381660453e-05
mix_78	0.0709426202876493	3.71614768335508e-06	3.88055690760467e-06	8.26729008492928e-08	0.246089582401077	7.62365295647496e-08	4.70099435877043e-06	0.450569779921631	0.0786922135538426	0.042479385472957	2.1802344055801e-06	8.45686952484423e-07	0.0882799577144214	4.34535329853334e-07	3.2992658760059e-06	7.47731498504256e-08	0.00049355301716336	6.55237250718765e-06	6.21828028137054e-06	0.0223830088058502	3.78370685254481e-05
mix_79	0.0835101738517285	4.11431135747752e-06	3.93797517499504e-06	2.57530825361685e-07	0.270651619959901	1.56095425510767e-06	2.13303699712717e-06	0.321309307093845	0.00725747474911661	0.0856658048227877	1.1921117455137e-05	9.6028064314154e-07	0.0744645953854558	7.23503692129029e-07	6.18451025369496e-06	2.2214817791948e-07	0.0318734984037959	0.0325046574059081	0.0527735548293018	0.039886535291548	7.07628377798475e-05
mix_80	0.0811363051691437	1.3175649385722e-06	2.46300715790343e-07	4.79709832993984e-07	0.261807606387645	7.38883583600347e-08	4.71456815058607e-07	0.450210165031285	0.0373671463293147	0.0398655663395307	1.9676670555299e-06	5.99692138695939e-07	0.0838682239737187	5.61247875601779e-07	2.94213748629394e-06	1.10349762352023e-06	3.38299781846617e-05	0.00800867074689361	0.0376540683375482	1.77816808572099e-05	2.08728630382016e-05
mix_81	0.0860643638915151	2.99293707253999e-06	3.33543271628614e-05	6.07905301914502e-05	0.28309615295769	3.31674545399456e-07	1.20399715108237e-05	0.343425207853478	0.000228522826745198	0.0663506289065661	3.16063936047744e-05	4.64233837476872e-06	0.106444067096303	1.70696767647495e-05	0.000125822005823851	1.94795255245898e-05	0.0161738364020172	0.0609275992894031	0.014324190393725	0.0135682301908461	0.00908907081113552
mix_82	0.0778213225595997	1.57424792748373e-06	4.22840183154358e-07	1.96801100308719e-07	0.313908734937705	3.3640043623436e-07	6.34017757862317e-07	0.163107604629683	2.72711539324013e-06	0.108242861172334	1.16526852444067e-06	1.28891550931918e-06	0.135325109157791	0.0248764955878994	2.12758946446839e-06	2.25897875575988e-07	0.06760592786367	0.0292603618993493	6.98980559857081e-07	0.079801442808966	3.87413082697519e-05
mix_83	0.0588099865196958	1.34003173673877e-06	2.4565925386229e-07	3.84012819371314e-08	0.249815909787736	2.4227765864267e-06	6.04998960564107e-07	0.46644319117841	0.0403283324696564	0.0444809434449308	2.82772398589068e-06	9.3393882588281e-08	0.126908352882687	3.31133758292243e-06	1.32714458506921e-06	7.46723823810979e-07	0.00204850833374297	5.03976156066824e-06	4.49259930896634e-06	0.011128865084771	1.34197458201424e-05
mix_84	0.0677932642960003	8.75520994845844e-06	1.01208706465516e-06	6.32986719966748e-07	0.260615706654634	1.04935666002058e-06	2.45749426307901e-06	0.355213278364868	0.132026120884854	0.047995840374825	7.02080478829145e-06	5.37295347149762e-06	0.116811226129347	5.68215537461996e-06	7.38006366486878e-06	2.63916797583426e-06	0.000280480228963706	4.09885651983246e-05	1.03482250492038e-05	0.0191526053959062	1.81386004225459e-05
mix_85	0.0741187318099086	3.85091233785542e-07	4.48665670877844e-07	1.67829848254965e-06	0.281998175948178	3.96159009227637e-07	8.3225200254827e-07	0.326316296762115	0.0461178140216515	0.0775181777585748	2.88539036995511e-06	1.41419954983601e-06	0.12924761369296	0.00474624809923218	2.37103804872967e-06	1.71589561127809e-07	0.0202842214121998	0.0149545208642994	2.67172433893667e-06	0.0246515174894939	3.34277331188737e-05
mix_86	0.0731202235157846	1.13978920036802e-06	2.40311347358284e-07	5.27682982826216e-07	0.24431975090959	1.0239312052938e-06	9.73965644205354e-07	0.432854521358635	0.137430001792208	0.0295826851580509	7.42621140974919e-07	7.42844023044944e-08	0.0770928872090354	4.45030663139437e-07	3.28489100647601e-06	4.33812466799749e-07	6.4735223145228e-05	6.53074514497807e-06	0.00250443639724699	0.00300369044509281	1.16509260065234e-05
mix_87	0.0556449161921764	2.45950052793802e-06	1.00625962130242e-06	7.91927189238922e-08	0.185673659252649	2.283592033475e-08	1.73652244859437e-06	0.499904463232599	0.251853327136762	5.33426969160363e-06	7.85551284789475e-07	4.33279454698119e-07	0.00197699478452115	1.2091014319516e-06	1.03213395678679e-05	0.00490615843143175	2.06329206781621e-08	1.09360197962247e-06	5.40621433177109e-07	2.27586331286402e-06	1.3162397545452e-05
mix_88	0.0628045906942787	4.55107767320506e-07	3.27540032528917e-06	6.89448130514969e-08	0.223575137784592	1.86202239444307e-07	8.55880148943739e-07	0.477906822022558	0.160373131297117	0.0131088052149796	4.12301583052308e-06	5.44774960081639e-06	0.0621568334960605	1.48756737265697e-06	9.29211189968648e-06	5.66921859654505e-07	4.38422236217538e-07	4.65841171838115e-06	1.5149996111281e-06	5.63428975377518e-06	3.66744652369189e-05
mix_89	0.0931557608749447	1.99685411567205e-05	4.63276867999171e-07	1.92663898542339e-05	0.272795159142816	8.16418619599957e-09	1.84979911142207e-05	0.27595308672198	1.0097856245717e-05	0.0729005826249403	1.76516033009629e-05	5.0191022216714e-06	0.0716065977229442	9.1176209577144e-06	1.19333715100957e-05	4.66862463356905e-07	0.0313337201175043	0.0632600742909981	0.0792708152380512	0.0383821058675829	0.00122960661835991
mix_90	0.0704447216044231	3.47676471689327e-07	7.70154818259243e-07	1.33591505267364e-07	0.221434708004154	4.17640990020918e-06	3.55603547983112e-07	0.395002098871595	0.269147046606668	3.13472415757306e-06	2.17030648967231e-07	4.25748606791669e-07	0.0439352344927697	7.86407019160391e-07	2.06862862624161e-06	1.23501995593768e-05	1.96359324974868e-06	2.82258036361484e-06	2.27209494476364e-07	3.46830906554933e-06	2.94255335520077e-06
mix_91	0.0547024073488218	2.23664996996322e-06	3.64794795660151e-06	2.16491188700067e-06	0.229216424489354	1.12087746965941e-06	9.71592390579756e-07	0.436699824782116	0.161930045038362	0.0220403133705895	2.65949573863191e-06	5.59470760758428e-07	0.0953058913408917	3.83728739395142e-06	7.3389735015076e-06	1.73390724471241e-06	2.90455029301845e-06	2.89755260886628e-06	2.37907534342048e-07	3.50287017691959e-05	3.77538033451419e-05
mix_92	0.0752804318144684	7.63250321172968e-07	2.5914439486653e-07	2.86586062852223e-07	0.24314706621616	7.76744461987804e-07	2.29378881521547e-07	0.431281428743342	0.161871424329253	0.00458633820269683	1.10169802628084e-06	4.88190754737241e-07	0.0837776530864031	9.33259509882811e-07	1.46749295510105e-05	8.42746949086198e-07	6.94305487251051e-06	3.49386630235773e-06	2.53233584233488e-06	1.28633937335762e-05	9.46902801246541e-06
mix_93	0.0785812881631975	1.74992073111078e-06	2.21005485863993e-07	8.47931826339744e-08	0.289272792103414	9.64145493946162e-08	2.316383596033e-07	0.27353002622365	0.0149768422160361	0.0901035355469021	7.52283701874788e-07	1.52856582468806e-07	0.0950893927661444	1.95605165389868e-07	2.66183295182268e-07	2.20568968648684e-07	0.0562593646411907	0.0131604042282872	0.0158980154826488	0.0731136307337972	1.07366247098506e-05
mix_94	0.0580209443899158	5.08109813837906e-07	1.08581267482259e-07	1.03844336513867e-07	0.233572021796125	2.36914598452448e-06	6.33621189479937e-07	0.434106836862882	0.212896436088415	2.9854871833867e-05	1.25263741065945e-06	1.9026343699335e-07	0.0613215891526973	2.0127365520831e-06	1.04190729043149e-05	9.99631452344018e-06	5.34267919914712e-07	2.08093247597264e-06	7.98293600301637e-07	1.24493093277182e-05	8.85970738773167e-06
mix_95	0.0579760811244083	4.98805515172073e-07	1.27606740862133e-06	8.82459390214266e-09	0.21396764750619	2.66211906475256e-08	4.91781501113218e-06	0.52108222759486	0.139536385167943	0.00212289026134293	1.67725100227774e-06	1.70161473616076e-07	0.0652661415796012	4.30279009008735e-07	7.80278419769044e-06	1.77797063000942e-06	1.2577742863692e-06	4.22001741210371e-06	4.00216472034923e-07	1.08121430054539e-05	1.33500344465798e-05
mix_96	0.0765247709894781	8.05707626758883e-07	5.01289450136973e-08	1.52613978390704e-06	0.255017936108978	8.50616283331408e-07	3.33836669551803e-06	0.44811160609745	0.0907960736964833	0.030486902457745	4.91721801894888e-06	7.31814522018612e-07	0.0987845236448603	1.20227861058839e-06	6.76324536726754e-06	6.38542483195547e-07	4.06950055257326e-06	3.99236479429588e-06	5.0870865830947e-06	0.000239548862673763	4.66513206442976e-06
mix_97	0.060837457440782	4.14347657850473e-07	4.61539416261036e-07	2.47210489325744e-07	0.225952215874509	2.21862363222156e-07	2.12324721717504e-06	0.447325317845318	0.170358185443862	2.84927728107384e-05	6.57705033668514e-07	1.34444325305151e-07	0.0875505529248217	0.00778007319598852	1.47815914372587e-06	0.000138823566540183	1.46595112469297e-07	6.02793106706844e-07	2.40363952959743e-06	7.03543469176527e-06	1.295395728107e-05
mix_98	0.0559895184461098	6.56271113952969e-06	3.38687500677652e-06	3.42984621283295e-07	0.229299857093064	6.04899519586531e-06	1.82618923163177e-06	0.489824853975233	0.115231202401077	0.0278840406896029	3.61230550282301e-06	4.27265570599862e-06	0.0815027524547233	2.36310154897195e-05	1.22032834424291e-05	6.2169400304439e-06	1.93085078152761e-06	2.97219634911501e-06	2.55419102135392e-06	9.06013345970101e-05	0.000101612412074514
mix_99	0.0868349904782569	1.80982601346221e-06	1.40927312931036e-08	1.58068704801182e-07	0.310334114503471	9.78441285563283e-08	5.87399155107793e-07	0.176226241115969	4.00921806292821e-05	0.0898853192255817	2.43379658939942e-06	6.6940253097044e-07	0.121842453476624	0.0290526022786771	1.2570339632163e-06	4.229337060458e-07	0.0510705964717117	0.0220805774531361	0.0555593120482149	0.0570557371873252	1.05131828807004e-05
mix_100	0.0604025835126639	7.7098271127543e-07	8.88483945800404e-07	4.00820963260775e-07	0.233182251528339	5.91001178663525e-09	3.53003590277021e-07	0.440246136629971	0.135320733482579	0.0349541345457106	1.37575970990631e-06	8.14376089957392e-07	0.0939386329278509	1.40137994161859e-06	1.63481092628588e-06	1.25916049811173e-06	9.08078948752914e-06	2.96616476649632e-06	1.9629174510846e-07	0.00190378406457998	3.05953739175857e-05
