Mixture	CD38.negative.naive.B.cell	memory.B.cell	CD14.positive..CD16.negative.classical.monocyte	cytotoxic.CD56.dim.natural.killer.cell	mature.neutrophil	memory.CD4.positive.alpha.beta.T.cell	CD4.positive..alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell	P-value	Correlation	RMSE	Absolute score (sig.score)
mix_30	0	0	0.0726306125636128	0	0	0.90585100552876	0.223341907720999	0.33746811672045	9999	0.0580052861368252	1.22245307096286	1.53929164253382
mix_31	0	0	0.197855825180366	0	0	0.793744738866036	0.191306504894211	0.361634538096414	9999	0.0570268795462508	1.22333527681589	1.54454160703703
mix_32	0	0	0.143252760362426	0	0	0.831171626363261	0.215088043833166	0.369180287308753	9999	0.057499594835426	1.22439859959713	1.55869271786761
mix_33	0	0	0.184981751226037	0	0	0.845234520337498	0.186574644321606	0.331954122072145	9999	0.056285860591089	1.22140447466258	1.54874503795729
mix_34	0	0	0.25090175001039	0	0	0.840655129119684	0.145804753733909	0.318975714752285	9999	0.052956385408091	1.22014712344314	1.55633734761627
mix_35	0	0	0.170908028121459	0	0	0.786487621754419	0.202290840768115	0.378810596631945	9999	0.0574364209951665	1.22465267299041	1.53849708727594
mix_36	0	0	0.235174369464177	0	0	0.689167165016749	0.178418841363322	0.437325403649213	9999	0.0561455586698054	1.22716477760874	1.54008577949346
mix_37	0	0	0.161435762606967	0	0	0.959160682375719	0.200784792850616	0.213649855468344	9999	0.0571950865080949	1.21704106811844	1.53503109330165
mix_38	0	0	0.223944892412599	0	0	0.87990088732682	0.377418280520934	0.0601310112239838	9999	0.0671945196166381	1.24134076901983	1.54139507148434
mix_39	0	0	0.181091160886552	0	0	0.799129798235362	0.223545037580976	0.334373064142084	9999	0.0594233466332984	1.22455956140635	1.53813906084497
mix_40	0	0	0.199189590210944	0	0	0.815434261127698	0.189749635790486	0.3401681199079	9999	0.0567958901955777	1.22233956200263	1.54454160703703
mix_41	0	0	0.203152923184514	0	0	0.777493652685486	0.153098168210146	0.419253383389337	9999	0.0532712378602916	1.22425003555136	1.55299812746948
mix_42	0	0	0.110653485295847	0	0	1.11690934154384	0.305021786072772	0.0207608987433805	9999	0.064357467249897	1.21950119503313	1.55334551165584
mix_43	0	0	0.231205476127625	0	0	0.853178787025087	0.1346869496381	0.331589294309678	9999	0.053680863639275	1.21896951631132	1.55066050710049
mix_44	0	0	0.208223747458505	0	0	0.785608661866587	0.20625842245138	0.357257970435264	9999	0.0583545587735601	1.22409690920354	1.55734880221174
mix_45	0	0	0.254299332852282	0	0	0.524241959391408	0.181987939419717	0.579556547830054	9999	0.0553517262890416	1.23579292674428	1.54008577949346
mix_46	0	0	0.244394297306541	0	0	0.656512946746693	0.151167869772065	0.504898449384088	9999	0.0537788937985792	1.22885446922859	1.55697356320939
mix_47	0	0	0.324384018794644	0	0	0.207733247523755	0.201762089435545	0.794988733991655	9999	0.0527278495555774	1.25486435509824	1.5288680897456
mix_48	0	0	0.180488566757529	0	0	0.855766474223005	0.195660512027913	0.328798380216616	9999	0.05709915018498	1.22137513116535	1.56071393322506
mix_49	0	0	0.343120508872799	0	0	0.372152324430497	0.231472688790544	0.616111184623726	9999	0.0585605480578379	1.2449128677468	1.56285670671757
mix_50	0	0	0.105230941132606	0	0	0.757965990628328	0.226713693353581	0.442723690773175	9999	0.0576348896089346	1.2290652287789	1.53263431588769
mix_51	0	0	0.175737200554113	0	0	1.08471721770823	0.220372485151582	0.0633756845090388	9999	0.0591642104615301	1.2124203398728	1.54420258792297
mix_52	0	0	0.23369234817927	0	0	0.667391852105205	0.22429871751071	0.423999243182807	9999	0.0580735197743265	1.23100837762874	1.54938216097799
mix_53	0	0	0.222813592743339	0	0	0.988578533801794	0.351822314032583	0	9999	0.0669092198126841	1.23135829145265	1.56321444057772
mix_54	0	0	0.19253376311411	0	0	0.804086053617418	0.193573990445512	0.352281525113826	9999	0.057694603928111	1.22267184696114	1.54247533229087
mix_55	0	0	0.129967997697524	0	0	0.990734850207031	0.198501383859239	0.221178518902704	9999	0.0569910399632146	1.21627815688627	1.5403827506665
mix_56	0	0	0.120941258391695	0	0	0.844952704377339	0.213062055768473	0.37059569647387	9999	0.0573041729473717	1.22400548885198	1.54955171501138
mix_57	0	0	0.0916939637352999	0	0	0.879185572460278	0.226905276967732	0.33741614714431	9999	0.0588826326958907	1.22299245147011	1.53520096030762
mix_58	0	0	0.211690817464673	0	0	0.699477584177987	0.196043811383293	0.427988747281667	9999	0.0572319813383903	1.22762914037817	1.53520096030762
mix_59	0	0	0.266976915270421	0	0	0.909854198385134	0.303975677562149	0.0752167098098426	9999	0.0647058017539935	1.22719692839345	1.55602350102755
mix_60	0	0	0.176028240250842	0	0	0.842392850093366	0.192780431235966	0.338024978116596	9999	0.0568195552734037	1.22182172381681	1.54922649969677
mix_61	0	0	0.211754560505413	0	0	0.698933132943722	0.192264432125298	0.432903263842368	9999	0.0570381078843082	1.22749208126285	1.5358553894168
mix_62	0	0	0.261586915089378	0	0	0.760207193713423	0.360011257339295	0.163236578947625	9999	0.0659472132256113	1.2433522340849	1.54504194508972
mix_63	0	0	0.176092203859569	0	0	0.79935969231587	0.195155994825845	0.363923853747066	9999	0.0571255121925133	1.22353313018649	1.53453174474835
mix_64	0	0	0.331020149576126	0	0	0.634741569997605	0.288057029800268	0.282651719446521	9999	0.0617679404214115	1.23838330278714	1.53647046882052
mix_65	0	0	0.300154502724721	0	0	0.55389710792487	0.136118124936365	0.561152764295978	9999	0.0517861074383026	1.23327500644817	1.55132249988193
mix_66	0	0	0.284027936914718	0	0	0.903380984669716	0.370595363220513	0.00103345559302261	9999	0.0683960691355476	1.23843913390305	1.55903774039797
mix_67	0	0	0.308996754024882	0	0	0.374741683890433	0.19300533137282	0.670754220455314	9999	0.0568013709512736	1.24262272200212	1.54749798974345
mix_68	0	0	0.198117575012209	0	0	0.745065856086053	0.215502880613458	0.377475355087907	9999	0.0581433581717207	1.22681208739313	1.53616166679963
mix_69	0	0	0.118272512443286	0	0	1.02529885101369	0.285565210688819	0.104474491012524	9999	0.0633112227481773	1.22070538982148	1.53361106515832
mix_70	0	0	0.154347858284007	0	0	1.07141213212994	0.194077598344811	0.116324078040869	9999	0.0574018611898155	1.21177809282168	1.53616166679963
mix_71	0	0	0.210860165673272	0	0	0.968991598643563	0.306852340636726	0.0550476218606663	9999	0.064422804767727	1.22549979519751	1.54175172681423
mix_72	0	0	0.255208157279948	0	0	0.785546156989145	0.262217995723167	0.238422761492077	9999	0.0620580936666231	1.22751647441351	1.54139507148434
mix_73	0	0	0.138944724005666	0	0	1.06882968161931	0.204898544790053	0.112994539047081	9999	0.0587838249016121	1.21199211093577	1.52566748946211
mix_74	0	0	0.0514683099615599	0	0	0.920327501921279	0.228400127663523	0.352317359251879	9999	0.057365393230742	1.22325435142036	1.55251329879824
mix_75	0	0	0.159979112205037	0	0	0.830384463511543	0.224587820973148	0.333460702752488	9999	0.0582742288707371	1.22438924641908	1.54841209944222
mix_76	0	0	0.309868203484694	0	0	0.70908815729846	0.299853564137889	0.22654956379307	9999	0.064339851292072	1.23527684071876	1.54535948871411
mix_77	0	0	0.209994257130916	0	0	0.801217638763419	0.200891588402198	0.329291587187803	9999	0.0583737891629744	1.2226605001419	1.54139507148434
mix_78	0	0	0.186169069304559	0	0	0.80679340917112	0.191254816453125	0.355576444808999	9999	0.0567103567629712	1.22305721868473	1.5397937397378
mix_79	0	0	0.301403984670898	0	0	0.874970023980785	0.349118496941614	0.0298481225779938	9999	0.0668200861467589	1.23621298985144	1.55534062817129
mix_80	0	0	0.225913521428878	0	0	0.710084548434446	0.223460392733842	0.401606351885026	9999	0.0595135830121692	1.22821099067483	1.56106481448219
mix_81	0	0	0.329343960181719	0	0	0.760702061511523	0.327256020597034	0.145192862572645	9999	0.0649498993966549	1.23759940795091	1.56249490486292
mix_82	0	0	0.485960251186404	0	0	0.154631859323635	0.175586473364236	0.711444722167853	9999	0.0536924639332978	1.25292272829186	1.52762330604213
mix_83	0	0	0.108382957074183	0	0	0.900324126127614	0.216068986982821	0.301920116818706	9999	0.0575845811108575	1.22146832761129	1.52669618700332
mix_84	0	0	0.206162502969478	0	0	0.82971828956041	0.396868095603456	0.103728660837187	9999	0.0678004760192853	1.24729456091936	1.53647754897053
mix_85	0	0	0.28546449244368	0	0	0.681418278589679	0.276281123273162	0.30571845571177	9999	0.0615559403545801	1.23435421036061	1.54888235001829
mix_86	0	0	0.209429166489419	0	0	0.742248053160843	0.20097516335625	0.380288839754772	9999	0.0582791317860576	1.22534789202782	1.53294122276128
mix_87	0	0	0.0590014517584177	0	0	0.878902791730322	0.25951244988398	0.358606807654826	9999	0.0581057820577695	1.22748645635628	1.55602350102755
mix_88	0	0	0.155703767219292	0	0	0.858965866614316	0.181163191711356	0.355821662099337	9999	0.0558570840969027	1.22134521551697	1.5516544876443
mix_89	0	0	0.237880397981647	0	0	1.01373492858486	0.200503848778587	0.110737531372473	9999	0.0574005110932218	1.21401446155238	1.56285670671757
mix_90	0	0	0.0629630885327214	0	0	0.915280175585824	0.23482585836119	0.329069992757915	9999	0.0578113309212422	1.22339575593725	1.54213911523765
mix_91	0	0	0.20025600310474	0	0	0.743705568023812	0.199859496361177	0.391727475128863	9999	0.0571427460848703	1.22608762716855	1.53554854261859
mix_92	0	0	0.108117670020079	0	0	0.882454073761337	0.220249792785565	0.332316992342669	9999	0.0578906316509559	1.22268961538976	1.54313852890965
mix_93	0	0	0.117746129243144	0	0	1.0834240220288	0.23238259516319	0.0924868413286406	9999	0.0590803587659178	1.21421817531966	1.52603958776377
mix_94	0	0	0.0654940140906702	0	0	0.896442903615358	0.226421622003747	0.349245868537923	9999	0.057660980412901	1.22346932446996	1.5376044082477
mix_95	0	0	0.103442594818597	0	0	0.890959278579591	0.224210059591434	0.318818540121689	9999	0.0578395360853563	1.22269452374658	1.53743047311131
mix_96	0	0	0.198663386702547	0	0	0.810785082229332	0.213681585521884	0.333513493291214	9999	0.05779415345209	1.22409149460972	1.55664354774498
mix_97	0	0	0.102646081014246	0	0	0.842928267962485	0.232827239674686	0.369096401092031	9999	0.0580764954853579	1.22563594183134	1.54749798974345
mix_98	0	0	0.193399251569263	0	0	0.822029363964939	0.187329108952878	0.343613482558753	9999	0.0568737756983668	1.22195043243504	1.54637120704583
mix_99	0	0	0.293323654040745	0	0	0.79351731542228	0.213818596150343	0.239426213880093	9999	0.0583855166689807	1.22326035444415	1.54008577949346
mix_100	0	0	0.176408483835635	0	0	0.815180112604461	0.195256152416662	0.343372759523659	9999	0.0574410580976445	1.2225323331263	1.53021750838042
