CD14	CD19B	CD4HelperT	CD4MemoryT	CD4NaiveT	CD4RegulatoryT	CD56NK	CD8CytotoxicT	CD8NaiveT	otherCells
mix_35	0.0963321008451463	0.221726787173187	5.77775889640293e-07	7.58456779004356e-09	5.11078794673738e-08	5.96966864195369e-09	0.646350638891373	0.0355891653017079	4.42890230450237e-09	6.60921678052873e-07
mix_36	0.00732403726156279	0.222914107704377	7.85225311969227e-08	1.21307361802601e-07	3.36320423394876e-06	1.67633068430162e-05	0.595683909832993	0.174054599995985	5.96819941964421e-08	2.95918211712376e-06
mix_37	0.0167993957237337	0.201352930794464	6.38022654941254e-08	8.94789599638613e-06	1.37234076090285e-07	8.35378986483817e-06	0.604252457870214	0.177577579527576	9.05159139542898e-08	4.28458959422784e-08
mix_38	1.97767945289828e-08	0.124365604136858	2.03869425156043e-08	4.65392043624036e-06	4.10344287810425e-05	1.00357271617922e-08	0.604917508438884	0.270667518001707	2.18365063566104e-06	1.44722323447422e-06
mix_39	0.0004971720322147	0.190854269288193	0.000160544325688197	1.68933897457694e-07	8.66360741398861e-05	1.79793335503791e-07	0.592474349383082	0.21562101017336	0.000305668531745038	1.46434364634018e-09
mix_40	0.0902881702926096	0.153259870083654	7.30442760435088e-08	5.00823792023047e-05	5.09617641068307e-07	1.36461463423938e-06	0.634544177294669	0.121805029663028	5.04269495869191e-05	2.96060699178646e-07
mix_41	0.258555653129213	0.0316496223334436	6.31802044785339e-06	0.00659904178759975	7.65280892536297e-06	1.1430501042587e-05	0.581592160362309	0.121569716213058	6.45985443726151e-06	1.94498952388322e-06
mix_42	2.96145737506501e-08	0.244814706339833	7.50025610151002e-06	4.04564375626925e-08	2.54019013788614e-07	2.81406203326921e-08	0.608493221789776	0.146683835579839	5.6863981857009e-08	3.26939822437033e-07
mix_43	0.036950930164674	0.155632164198396	4.3152300433951e-07	9.74201719912475e-07	4.89849090404163e-08	6.07066958367072e-08	0.680555360127848	0.126859641184037	6.78011606991942e-08	3.21107555545375e-07
mix_44	8.9924651547429e-06	0.222504343404084	1.06514099576202e-07	3.13871078544572e-07	2.92182178373712e-06	2.29022193226709e-08	0.626703126692042	0.150779866645842	8.71927230311703e-08	2.18490973646901e-07
mix_45	0.0840116755250583	0.132408072156128	1.64840371155363e-06	3.77007598734953e-07	6.32070157197931e-07	1.09920632712563e-06	0.609788110432265	0.173784405913861	3.97170214186288e-06	7.58275120471552e-09
mix_46	3.56446013923777e-08	0.221577651946816	4.63352458626243e-07	7.491087149811e-07	4.88944560215104e-09	1.25724209445818e-09	0.60847171219384	0.1699485694039	4.4243134539956e-07	3.69771636199445e-07
mix_47	0.116635776169528	0.254148603564491	5.33477693508562e-08	3.6343680578805e-08	6.51163368734611e-07	1.01110166081594e-05	0.607604398740015	0.0215549514621803	4.30634883958974e-05	2.35470396336979e-06
mix_48	0.250168022434979	0.122401139498192	7.75505236538534e-06	3.84770402110005e-06	4.74982486841356e-06	3.69353465156682e-06	0.625169260539806	0.00189042423365533	0.000348541129587145	2.56604787407522e-06
mix_49	0.124658561411311	0.141271908403077	2.29909366473538e-08	5.88243827752075e-09	2.49471437075732e-08	2.05234111366845e-07	0.619494856793735	0.114573209438802	1.50233740669179e-08	1.1898750715833e-06
mix_50	0.000610218846094048	0.217885652915925	1.87783276925943e-05	0.000436921601150797	0.0002857495105178	3.36335842717696e-05	0.571784532409597	0.208893489755579	4.2769372272857e-05	8.25367689816225e-06
mix_51	0.208391157491951	0.169906559415243	3.14034368903556e-06	4.75449711959894e-05	2.27068480959341e-07	1.86189087455954e-07	0.615042151143424	0.0066069584529097	3.38174783569287e-08	2.04110654022927e-06
mix_52	0.00289563981412892	0.327175075807695	6.62327499493768e-05	0.000700229812137841	6.66982556527252e-08	4.33099702873587e-07	0.550707072746715	0.118437275910316	1.78285018929821e-05	1.44859206296921e-07
mix_53	0.17949002077116	0.199678397042491	3.46069516723298e-06	1.20270220161968e-05	1.92837125361831e-06	1.76972326372484e-06	0.620641107262119	0.000170333717681676	7.12708695528112e-07	2.42686152618354e-07
mix_54	6.4798644447834e-10	0.264735080111751	5.66766727834726e-07	1.01858619197172e-08	8.03040006212277e-09	3.01079506532582e-09	0.527689692659285	0.207574571716277	6.05495829624116e-08	6.3213331236156e-09
mix_55	0.197756047587421	0.167661279654157	3.91389317002843e-06	6.46182319101213e-09	1.31923539413851e-07	1.29512430848751e-07	0.618911301833393	0.0156670929644154	6.46205391711039e-08	3.15491106572807e-08
mix_56	0.0180095106447421	0.243944673683033	6.78971564218847e-08	1.16034389549006e-08	2.06393216335182e-08	3.75730594394248e-09	0.583983591102717	0.154061777883354	3.32924755227697e-07	9.86417558745956e-09
mix_57	0.165145484923797	0.104573501601892	4.88413862280995e-05	0.00581709972263729	0.00778306372590299	1.40226701525257e-05	0.640479642742007	0.0739052604251202	0.00222731920514843	5.76359711534913e-06
mix_58	0.0139791641504905	0.129216681985895	5.78449910856368e-07	2.7194027207819e-08	1.78948560463915e-05	2.02620541312667e-07	0.653017185923469	0.203767281608733	8.33787664985354e-09	9.74873010095578e-07
mix_59	0.184007184427501	0.0639785159397271	6.91977272658182e-09	2.4407142948061e-06	1.18074545662159e-07	2.20819439813655e-06	0.608337963829469	0.143670105531984	9.42130625246965e-08	1.36215524582095e-06
mix_60	0.0448538619498761	0.300294729604251	1.93252605984783e-06	4.90670066290768e-09	8.86039135918202e-06	1.19157771301746e-07	0.600148380671869	0.0546900152452807	1.15540687328412e-07	1.98000614470839e-06
mix_61	1.47669288881284e-07	0.237271166026456	3.19618211488046e-06	6.74833889806037e-06	1.08704570553623e-07	1.96918947369494e-09	0.558131922853192	0.204586048374261	3.03033466704458e-07	3.56848562366174e-07
mix_62	2.259416244581e-08	0.253056062528634	4.27802213404631e-07	3.19302616872604e-06	2.00243137836252e-06	4.78827314670771e-07	0.626970210536307	0.119967531660396	5.98344126950309e-08	1.07590120146384e-08
mix_63	0.155068509598743	0.162970737195562	5.42329772206999e-08	3.400663465795e-07	2.08258748944203e-06	3.01369172937414e-08	0.604542490625132	0.0774140379258592	1.52632442306024e-06	1.91306550378911e-07
mix_64	0.149285212763956	0.229191100209362	7.62463595643034e-05	5.44425172502038e-06	1.6301278699043e-07	7.84604267028827e-07	0.58781496739737	0.033621451848754	4.40265422941963e-06	2.2689798584441e-07
mix_65	0.0531967711879816	0.170653322397902	1.07312169623192e-07	2.23874376871071e-06	1.07104127159652e-06	1.17914572481457e-08	0.646925481639555	0.129215575879752	3.27279077815667e-09	5.41673335219262e-06
mix_66	0.262337658133699	0.0898469558287447	1.10246955151718e-07	3.24921350933794e-07	8.4047189586371e-07	2.44335118875137e-08	0.646101365843342	0.00171190259132911	7.73812414596069e-07	4.37167565481289e-08
mix_67	2.58415802247348e-06	0.321631109180392	1.09614297077715e-06	4.03022398588218e-06	2.3612809115123e-06	1.46187877871566e-06	0.622370904241257	0.0559851166293009	1.04912155582061e-06	2.87142825405873e-07
mix_68	2.42384209462231e-07	0.194417066199245	4.6458670562963e-08	1.96883030220911e-05	7.30297390386102e-08	1.02505938658884e-09	0.627022648034235	0.178535516351369	2.72427056071072e-06	1.99394389044372e-06
mix_69	0.167149663748759	0.0994144245118243	5.0975778603087e-06	5.07477420820629e-06	0.000268456419471302	7.56502871557407e-05	0.616306728902936	0.116630438671429	0.000143873503902422	5.91602454136364e-07
mix_70	0.136821060411132	0.206826176680756	7.80600992477644e-05	0.000129646130116742	1.06510585181509e-05	4.72943890372407e-05	0.653246125319908	0.00223431929337031	0.000602010283089072	4.65633482549244e-06
mix_71	0.245329081893165	0.144499653148268	1.43315927270753e-09	1.01344890031409e-07	4.63395149975854e-07	1.31438276932809e-09	0.607016564092898	0.00315376608571473	2.7445763780999e-08	3.39846608299332e-07
mix_72	1.15947473792904e-07	0.212620372205918	2.70442216136811e-05	9.71963840224218e-06	1.15978515190028e-06	4.55187167282645e-06	0.604796833051031	0.18253282361023	7.37607095787177e-06	3.59754892542696e-09
mix_73	0.0232831396812904	0.360823518754661	1.84229504418413e-06	5.38556402496707e-07	2.15834948820437e-07	1.71985214178136e-06	0.61588638043268	1.78605045994943e-06	7.23484796807712e-07	1.35057575123554e-07
mix_74	0.0735426969348271	0.241205364541521	2.3309172539655e-08	7.73888232492397e-09	1.06306525342686e-05	3.15993056228959e-08	0.654178031265537	0.029038667138554	0.00202424683521064	2.9998445583157e-07
mix_75	0.242688360427906	0.104503039940733	2.34377845209872e-09	7.96019559899317e-07	2.14844181728805e-06	1.37700995508017e-08	0.622284700760738	0.0305209056703974	1.21858265149436e-08	2.04391434888152e-08
mix_76	0.00107784482786086	0.12457004467006	1.19448445498069e-05	8.3036332497261e-08	2.36167565639691e-07	2.63346866545368e-06	0.621904477677996	0.252427390871462	8.53663732567673e-07	4.49077177511192e-06
mix_77	7.01525116237641e-09	0.139427691853757	1.51926493969445e-08	5.20715772027731e-09	1.40324600090066e-06	3.10962273970347e-08	0.580946552996273	0.279623082763254	1.10887888282351e-06	1.01750546765977e-07
mix_78	0.176412460089398	0.158258850817903	6.70423199647389e-05	5.73610385072401e-05	1.16468884758883e-06	1.57845541144981e-09	0.597355462659369	0.0678429843715793	3.75300104261329e-06	9.1943493318869e-07
mix_79	0.219000834239492	0.0695560702831327	3.15997309159476e-09	1.76962289765407e-06	3.46289980783212e-09	4.00065695618282e-09	0.611944649608588	0.0994955999349744	4.57147547769359e-08	1.01997263057818e-06
mix_80	0.0184778828917287	0.12136419057959	2.22568335553507e-06	1.29126013895341e-05	7.84566033888668e-08	1.17671656857567e-09	0.551090513538265	0.309049665660519	8.74492075415217e-07	1.65491975623322e-06
mix_81	0.0224402754086584	0.176057759859241	1.17665094150491e-05	0.000311472959466882	1.13452022343758e-05	5.31265792302951e-05	0.601870698905653	0.199230773886579	9.80778785250409e-06	2.9729016699509e-06
mix_82	0.120279489632945	0.235766116402885	1.18540712725005e-05	0.000106412559298646	6.86436897346667e-06	5.36609793878394e-06	0.596790521081297	0.0470259102347933	4.86725948431007e-06	2.59829111093346e-06
mix_83	0.223659612763588	0.0964158696244096	5.66780829538428e-07	4.44693241907612e-05	4.30473853469105e-07	1.7898581960288e-05	0.645138755396447	0.0347175705537214	4.6688328029255e-06	1.57668196387739e-07
mix_84	0.0213113723583252	0.249723032072674	6.40335533419327e-09	8.24675722321175e-08	6.45045057853823e-09	1.51353754801302e-07	0.602524982660745	0.126440058333644	5.55051009928948e-09	3.02348968417299e-07
mix_85	0.0103594729885593	0.193248213505358	1.9597389172137e-08	9.76071783250123e-10	2.21538657369681e-07	6.73275153611306e-07	0.599488567562988	0.196901178380047	3.68364966327483e-09	1.64849212558327e-06
mix_86	4.7152885419812e-09	0.186364232911793	1.2083601462492e-08	7.891204227625e-08	3.57399933400587e-07	1.52345106492881e-08	0.59675712475438	0.216877673830413	4.86372020904746e-07	1.37860169946435e-08
mix_87	0.132229703627331	0.176045826595359	7.1856231164794e-07	1.05668647095486e-08	9.17211576282188e-07	1.21813369394055e-08	0.489411892576351	0.2022975955873	1.33172786386853e-05	5.81293035928354e-09
mix_88	0.0108385071901826	0.308122059914167	4.05225509391779e-08	2.27501941299488e-06	1.25739680901482e-06	6.13834546660182e-09	0.636942493808783	0.0440928718119073	4.16371851930884e-07	7.18259898224716e-08
mix_89	7.92388729175061e-05	0.231150520750784	2.05944616232581e-05	2.32272826247044e-05	9.07298004047603e-05	7.22529744034613e-06	0.586649631125355	0.181972762232865	3.78528495568442e-06	2.28489102982454e-06
mix_90	0.113023325147813	0.187118299184281	1.22014294011624e-05	1.88460742362009e-05	2.61646678788835e-05	9.26936427372469e-05	0.610401759971805	0.0892845290377624	2.00720864371961e-05	2.10875764861118e-06
mix_91	0.208865693858045	0.0726553059232931	3.04595995111427e-06	0.000245139256569707	7.86181243599505e-06	2.72244643789256e-08	0.598365136539318	0.119857078744071	7.02376885176595e-07	8.3049656041112e-09
mix_92	0.119270745238316	0.146315403192024	1.05784747317355e-06	7.22219507452481e-08	2.67442489186557e-07	2.81042061682235e-06	0.597249155080497	0.137158577067373	1.8586616889676e-06	5.28275707623038e-08
mix_93	0.29879830794835	0.120748663575717	0.0158758907664581	0.00700508499463522	0.00530603447870852	1.52373730288585e-05	0.538759944929138	0.00822590649345191	9.4055276661488e-06	0.00525552391284634
mix_94	0.252631852180403	0.108150372708943	2.76841933978842e-08	7.69829858270738e-06	4.09134050287954e-08	4.7848459883816e-09	0.636777797432186	0.00243128913641219	4.78534666587913e-07	4.38326362428576e-07
mix_95	0.225322206806907	0.080841328521989	5.66638538782702e-07	1.28270585181915e-09	4.01125937815219e-10	2.08780109090817e-06	0.531886016944227	0.161946552386348	9.14943053455185e-07	3.24274013308035e-07
mix_96	0.19729201706594	0.101580313193529	1.51256479076536e-05	1.47805360445193e-05	2.19202894868491e-05	8.3555783263564e-05	0.669526774091118	0.0314447008886565	1.48521919017102e-05	5.96031215283066e-06
mix_97	0.153617163093638	0.186029845463055	2.46638345752156e-06	2.60678682232379e-08	4.54055678883227e-07	4.10597873982361e-06	0.597715591947277	0.0626278947753139	6.42379310117981e-07	1.80985566178293e-06
mix_98	0.160190309827839	0.151132312692153	0.000255729807002108	0.00556448595665568	7.5109852509619e-06	2.40044005816305e-05	0.562423360975836	0.113001222402841	0.0073969469772053	4.11597463489954e-06
mix_99	1.12868742209424e-07	0.154482202006302	2.53746878984905e-07	1.14122225539345e-07	6.12307611410349e-09	1.97931651477943e-08	0.553346794860856	0.292170361204873	3.97705153281639e-08	9.55033654381765e-08
mix_100	0.0962325987628754	0.193338106135109	1.51968866770535e-08	5.18405120431905e-09	1.07491279212653e-07	4.1178573316551e-08	0.603027437075837	0.10740149854769	1.79447632720834e-07	1.09800659675585e-08
