B_cells	Monocytes_CD14.CD16.	Monocytes_CD16.CD14.	NK_cells	Neutrophils	T_cells_.CD4..	T_cells_.CD8..
A	12.310620620684	18.6707946215228	18.2229841748462	14.1797383595383	17.2545983152024	12.3305501175382	11.7247482707105
B	12.7040167658336	18.843409239537	18.4393878328094	14.5892905837518	17.7683437234129	12.7882216409056	12.0554242568275
C	11.6485051576212	8.66548805450245	9.24820666983575	15.6719702002194	3.11529944777879	17.196427711042	14.8753704778735
D	12.0166188629102	8.66927159440916	9.05940844529962	15.4821352248371	2.6897510436979	17.2170399878029	15.142260759423
E	10.8578001167288	11.1557430847988	11.2937684884256	16.8988350032939	7.53830274240372	15.0458318062424	14.4250150879151
F	9.00872017953102	13.4011994402188	14.0928643335562	18.7368065057969	13.4003852436135	11.0962238525582	11.7325111958021
G	9.84790824198325	21.7897651872722	21.3332570022181	10.0058099722861	30.3037336140025	8.65889302224733	7.7537117263108
H	12.2190364576362	25.9718158453196	25.2955382472364	11.1289499265262	24.3481145674712	9.91744091165426	9.41975332316787
I	11.9016742875997	25.9332143028693	25.1495067787463	10.9443719769862	24.2351359894538	9.72825159593302	9.07742131689883
J	12.0202871205128	4.44271384188171	6.60622294175527	16.2090801632578	0	18.44435037486	15.7403144624418
K	12.4609175080458	4.54177419227503	7.01326141642359	19.9771790669412	0	18.1232824808357	17.693151053626
L	12.0504600715418	9.17840602192301	9.38405233248302	16.3241947654445	1.81963305099801	18.0423049693362	15.8888015054906
