Mixture	naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell	P-value	Correlation	RMSE
S10062	0	0.0525382191104194	0.15400078892685	0.0139062800144298	0.0929389292750283	0	0.266963857688612	0.253129303638563	0.036080135047784	0.0191525691480514	0	0.00967287321997358	0	0	0	0.0888361898753191	0	0	0	0.0127808540549689	9999	0.653411978635371	0.775568336616241
S10066	0	0.0635887203731742	0.147981807449537	0	0	0	0.427640761626403	0.311255244827426	0.0082790499327528	0.00616363272950315	0	0.0129667030056166	0	0	0	0	0	0	0.00427686205513811	0.0178472180004484	9999	0.651585626758347	0.776262355806872
S10067	0.0159209280096535	0.0612849749668447	0.126538811027968	0	0.195001564930927	0	0.196655746657528	0.307973147714845	0.0335733385667436	0.00257630060242844	0	0.00950001151639073	0	0	0	0.0362915806813968	0.00314692986684605	0	0	0.0115366654584284	9999	0.599366730534984	0.809578881937817
S1007	0.0465933889674894	0	0.015334189240644	0.0562626200647152	0.131950157114784	0	0.273181620671449	0.381466134294076	0.0253257693460961	0.0140886622659963	0	0.00174207594751091	0.00142496509603196	0	0	0	0	0	0	0.0526304169912079	9999	0.663356879774108	0.778133488053948
S10073	0.0211633461930565	0.03607822323697	0.130136761842409	0.00385380515697181	0.0353008630581846	0	0.303786189212365	0.350503364615176	0.0300300816902375	0.0120563653764577	0	0	0	0	0	0.0535641814872274	0	0	0	0.0235268181309437	9999	0.661628413841978	0.77762444448965
S10077	0.0385067832155122	0.0441349214761401	0.16511351592112	0.0631568884705408	0.000283075008395546	0	0.25583579795426	0.322811454544455	0.0167085081415953	0.000390511069183853	0	0.0207946566383571	0	0	0	0.0296461165850542	0	0	0.000550102540345671	0.0420676684350403	9999	0.662852866767133	0.76476621329681
S10080	0.0661629783426881	0	0.103186007640523	0.0543918826696826	0.040487015497613	0	0.309787004119191	0.264116194313399	0.0254530644650212	0.00205914637992122	0	0.0187282547456306	0	0.000632335834487896	0	0.0632435035617172	0	0	0	0.0517526124301254	9999	0.614728363900483	0.800185477080651
S10082	0.00307361436781935	0.081189013736845	0.0820728425671714	0.0197894295054962	0.0828951874064931	0	0.282031250704916	0.282978694975906	0.0272315622394818	0	0	0.0181206308315865	0	0	0	0.105637789244802	0	0	0	0.0149799844194824	9999	0.629882507322064	0.794439055885288
S10087	0.0462822159326223	0.0269492684918144	0.180671684379001	0	0.121014531704842	0	0.231986939915612	0.232080411516037	0.0341555802454928	0.0173574205318667	0	0.000718830154291024	0	0	0	0.0769281874517934	0	0	0	0.0318549296766276	9999	0.615468899736713	0.800030598013956
S10089	0.0179582266470634	0.0561059873456352	0.100524400413464	0.0272270380442172	0	0	0.351876237460401	0.324604520887685	0.0237879681263865	0.00694961303744113	0	0.015661565841605	0.0101979593814746	0	0	0.0228102609788874	0	0	0.00123526457535136	0.0410609572603879	9999	0.584205560367426	0.821330277737657
S1009	0.0843433458330761	0.0242983519837666	0.102003462103158	0.0205102384727374	0	0	0.239480970214719	0.353794933464896	0.0325699667873684	0.0054169900287578	0	0.0148023062739495	0.00176427290417583	0	0	0.103510091049487	0	0	0	0.0175050708839095	9999	0.654464717963257	0.781473956291966
S10090	0.0209915376181025	0.00194101608625629	0.121137374794796	0.0116300238698193	0.0979902928797924	0	0.310432115938452	0.32686073606555	0.0413897705401687	0.0162265658627641	0	0.00482899201473311	0.002137344357622	0	0	0.000242447552245678	0	0	0.00293768059907588	0.0412541018206221	9999	0.617512474054308	0.801464850399056
S10093	0	0.0532477524630332	0.0227353075129724	0.0420289078640896	0.129633638182026	0	0.295995285373654	0.331369754710611	0.0282283113630386	0	0	0.0154631908327511	0.00558782311332432	0	0	0	0	0	0.00178855971320864	0.0739214688712915	9999	0.555080893499449	0.839585245574244
S10094	0.0106264495783429	0.0419481240585074	0.172727952138256	0	0.107764311877141	0	0.312830372023	0.267289454544093	0.0184718850255495	0.00869984341790198	0	0	0	0	0	0.0449772248563635	0	0	0	0.0146643824808444	9999	0.645416272691268	0.780335572717673
S1010	0.0227087198509281	0.0405792859370143	0.159336190703356	0	0.0285994042775523	0	0.266478987125019	0.39841395700523	0.0270677189138367	0.0118684423251587	0	0	0	0	0	0.0137874705612058	0	0	0	0.0311598233006994	9999	0.670661172276009	0.772783137290574
S10111	0.00799679824124176	0.0337197214825307	0.121584408995422	0	0.0796570235040021	0	0.290595960192726	0.358017439963513	0.0206720524054807	0.00728508669307517	0	0.00161957507227128	0.00735591605292771	0	0	0.0668201348520727	0	0	0	0.00467588254473707	9999	0.618365487157687	0.801069832981102
S10116	0.040324965114838	0	0.0958372353050732	0.0511538964686875	0.0132726232289044	0	0.118619242496868	0.484497585174956	0.0663581002620945	0.0128055532344165	0	0.0352230196125055	0	0	0	0.0429276945243177	0	0	0	0.0389800845773392	9999	0.700928957067543	0.747058217198407
S10119	0.0185228587586717	0.0490492196909012	0.0798084519118981	3.31770170141826e-05	0.140000859215696	0	0.259922933702189	0.35965920696638	0.038108849501865	0.0144811388974627	0	0	0	0	0	0	0.00530188128431035	0	0	0.0351114230536117	9999	0.560632975584843	0.836423921269153
S10121	0.0145641816863582	0.049790336241491	0.151578292915036	0	0.0893277860583238	0	0.281255741888236	0.288288623080636	0.043002765300245	0	0	0.00542514229532423	0	0	0	0.0463652406749327	0	0	0	0.0304018898594177	9999	0.566704352830466	0.829469565379006
S10130	0.0312055696298347	0.00308978361622074	0.0845707144671093	0.0466799582427422	0.0545740369039381	0	0.326579731797209	0.341779501330704	0.0279529454937523	0.0197177817630552	0	0.0294875647320081	0.0126502717564963	0.00329304156766747	0	0	0	0	0	0.0184190986992619	9999	0.686589915963493	0.756485527560939
S10140	0.029031720875041	0.0399374561229001	0.1420990912782	0	0.0332072285619035	0	0.487879855077975	0.169178331843661	0.016243046847781	0.0240286022058109	0	0	0	0	0	0.0406867962141427	0	0	0.00272101934145388	0.014986851631131	9999	0.626184839455039	0.78887425660955
S10142	0.0419434940062615	0.0300735597542095	0.113964948609093	0	0.20960102812251	0	0.214478611412168	0.24096694045053	0.0219054355513441	0.0119575560771896	0	0	0	0	0	0.0808440056406018	0	0	0	0.0342644203760928	9999	0.571374484294854	0.826557819775374
S10150	0.0572783999664646	0	0.0439660268904834	0.0363236689128603	0.0194232308336062	0	0.528568365274523	0.170839267931292	0.0362256894538998	0	0	0.028329188059467	0.00442772949078216	0	0	0.028119196358889	0	0	0	0.0464992368277324	9999	0.634265996155039	0.785616597260774
S10155	0.0469679189270664	0	0.139505559106338	0	0.0744926361595135	0	0.263098419435696	0.346837989673664	0.0264819040271028	0.00432571406313329	0	0.0142177105467703	0	0	0	0.0466990146911407	0	0	8.64604344939626e-05	0.0372866729350817	9999	0.619989361390202	0.801315759656672
S1016	0.00249291693021965	0.0552711797052387	0.127765013896984	0.0274355886179404	0.0626050273646696	0	0.328761796024201	0.323637452635598	0.0252978528340072	0.00367522813348101	0	0.0110716441139923	0	0	0	0.0120628790616897	0	0	0	0.0199234206819784	9999	0.50441228554873	0.862511778933365
S10163	0.00672374165759331	0	0.0846011349995277	0.0733354806887647	0	0	0.28717401530623	0.341534577654608	0.0391969009473903	0.0271369363900084	0	0.00417026839528036	0	0.00498277744319771	0	0.0160088293070085	0	0	0	0.11513533721039	9999	0.644282603665896	0.787510471344446
S10167	0.0327733844654889	0	0.0732373220277428	0	0.135511265410941	0	0.277701697355801	0.355882563221683	0.045860419008607	0.0180079855142786	0	0.00515019612114718	0	0	0	0.00573036629164444	0	0	0	0.0501448005826666	9999	0.620835445008342	0.80483247888095
S10168	0.0453764231125598	0.0257070394452585	0.105540331967748	0.000170997105822936	0.177638553231618	0	0.252254797338621	0.256602002003076	0.0285792257676606	0.00128360670745411	0	0.0164786108304855	0	0	0	0.0863210256192827	0	0	0	0.00404738687041344	9999	0.529732777350327	0.848803377173621
S10173	0.0345325327035267	0.069517815968064	0.120070460402434	0.00338166744123927	0.049112721978505	0	0.241880732548289	0.381200546311705	0.0226737853171676	0.00483338401761521	0	0.0140018875255078	0	0	0	0.0293683507393506	0	0	0	0.0294261150465964	9999	0.637567197042574	0.794765739380653
S10175	0.0315909883401123	0.022388879116331	0.113508064050203	0	0.173865063132348	0	0.259522000231598	0.294413922974398	0.0280032404724821	0.023150995390518	0	0	0	0	0	0.0249243572404227	0	0	0	0.028632489051586	9999	0.601818640645906	0.810770932315065
S10179	0.00728809831496604	0.0205776312183902	0.128361181248606	0	0.17926442429629	0	0.194736130937707	0.315133127295112	0.0293263255977331	0.00649009119465909	0	0	0.0108366255976473	0	0	0.0883909714520887	0.00229216812555962	0	0.000930460199859569	0.0163727645213815	9999	0.635213577940774	0.788414891264983
S10186	0.0637581075250813	0	0.196586462611782	0	0.101173382063483	0	0.097656762592165	0.378228388718364	0.0288149516346412	0.00811489409720272	0	0.0146658674918698	0	0	0	0.0575767385451322	0.00277162067251221	0	0	0.0506528240477669	9999	0.567290700204322	0.828192725660937
S1019	0.00528894127847291	0.0840787892706085	0.187912500934148	0.000190947038761559	0.030428347899626	0	0.215871664196637	0.336614029013581	0.0237707839327585	0.00858510404473803	0	0.0292367285847757	0	0	0	0.0564198844735715	0	0	0	0.0216022793323211	9999	0.62854248694053	0.793132349620512
S10190	0.0340711007585809	0.0252296429263865	0.124818638839071	0	0.0874280879358743	0	0.271316224819992	0.286184520792005	0.0311989601794351	0.0311168498046949	0	0	0.0118231124660273	0	0	0.0468082073440017	0.00316933859883995	0	0	0.0468353155350915	9999	0.585489680861673	0.82343067323537
S10195	0.0255368779146125	0.0225648418847119	0.0954931544226195	0	0.0743319472215212	0	0.359818228362026	0.318896727826066	0.0222691524212096	0.0105608166228271	0	0.0169344976406394	0.00425339491930288	0	0	0	0	0	0.00359433818713443	0.0457460225773295	9999	0.617630504237052	0.804882360839032
S10196	0	0.0497662552703857	0.137848062148249	0	0.0979729232527085	0	0.360095355771821	0.264917868387887	0.0230329024607923	0.0251074707871567	0	0.000990745725656817	0	0	0	0.0395581751268616	0	0	0	0.000710241068481266	9999	0.653116274953879	0.776723681733227
S10200	0	0.087484509605364	0.144345415175525	0	0.0821831542265366	0	0.336497410804587	0.266722200257064	0.0140386193823463	0.00433456155245664	0	0	0.0123672171410684	0	0	0.00146554401791737	0	0	0	0.050561367837135	9999	0.580013229473253	0.824039703006473
S10201	0.012293632109761	0.0646708465469282	0.120996801093006	0.0235039296984308	0.0265396369049412	0	0.500687316017384	0.187673829762008	0.018306445167436	0.0078972909304784	0	0.00908853575933967	0	0	0	0	0	0	0.000676650209896238	0.0276650858003901	9999	0.602926969158921	0.802309946740003
S10202	0.0310922298390726	0.00433965481784436	0.147172034407396	0.030382035215489	0	0.0130820884132676	0.331424208439367	0.306473593632113	0.0170320408126783	0.00112255047539418	0	0.00990057704320463	0	0	0	0.0602714192183456	0	0	0	0.0477075676858274	9999	0.636727249425353	0.786731588074665
S10205	0.0651922846614176	0	0.117656658774562	0	0.160018917265307	0	0.229964052171587	0.350889683426524	0.0140036741222026	0.00221835336853815	0	0.0163847168509499	0	0	0	0.0250838974903801	0.000764592387046295	0	0.00287251327921938	0.0149506562022655	9999	0.654393684509437	0.779305185200042
S10211	0	0.0660026609655702	0.0376477669869264	0.00396287504114333	0.178488086987334	0	0.189369059903262	0.405299807939028	0.0325151454453093	0.00646115709314561	0	0	0.00944500702468977	0	0	0	0.00503064377740514	0	0	0.0657777888361866	9999	0.556800676423891	0.840560467609805
S10221	0.022001458706557	0.00786026175785624	0.0973508018987239	0	0.227372119479585	0	0.268749939323482	0.293616485007271	0.0393494453101238	0.0122702223136651	0	0	0	0	0	0	0.00657379252800664	0	0	0.0248554736747289	9999	0.575303179245027	0.823686296462612
S10222	0.0110674895036634	0.0390728012132037	0.0745510732607819	0	0.238012425769851	0	0.24411769906475	0.30419906882997	0.0382826920993105	0.00451987610298501	0	0.00199554327859871	0	0.00128461527542394	0	0	0.000698553453902042	0	0	0.0421981621475595	9999	0.639531694291384	0.789139591634227
S10226	0.0147549406793091	0.0632255118170935	0.148831942120363	0	0.0829410725324843	0	0.328684387095772	0.251126218942902	0.0302177300898139	0.0158424112800007	0	0	0.0029834925289609	0	0	0.0357836358907106	0	0	0	0.0256086570225901	9999	0.614792970689642	0.802320653567631
S10227	0	0.061782817508067	0.114822654380293	0.0101106730257774	0.0820558404339905	0	0.303024603009983	0.304383410075199	0.0231164190537187	0.00505042416397073	0	0.00617059648095887	0	0	0.00951996475700159	0.0477173370576757	0	0	0	0.0322452600533641	9999	0.57116627648766	0.828350590995774
S10228	0	0.0591218845928233	0.107400915107812	0	0.158078069223755	0	0.266574217658197	0.346307765772768	0.030497105917747	0.0083348961140902	0	0	0.00481117939138314	0	0	0.00607468650681774	0	0	0	0.0127992797146068	9999	0.624036301744496	0.798301212909516
S10232	0.0307467321820005	0.0577118983863532	0.063756578661482	0.0157780179357184	0.025197430345961	0	0.161406964046736	0.542619082977897	0.0358573555002958	0	0	0.00843871841877437	0	0	0	0	0	0	0	0.0584872215447817	9999	0.618293766827374	0.809679046476467
S10248	0.00708392054374351	0.0434350475050487	0.112530835332536	0	0.111447711698538	0	0.308936876509242	0.239302583799375	0.0332277951267242	0.0168446847879047	0	0	0.00273478921803327	0	0.0290569750131012	0.0568069279384403	0.00316055492946017	0	0	0.0354312975978527	9999	0.5113124018619	0.860522303296862
S10249	0	0.0326930071658411	0.3127787751533	0	0	0.0221653141331253	0.354850395011356	0.205237302810885	0.0011453045028347	0	0.0212329495803958	0	0.00373359053091866	0	0	0.0276212863219315	0	0	0.00631128791014068	0.0122307868792712	9999	0.649910706297962	0.762800270286018
S1025	0.0119537286882299	0.0514372322381936	0.162764894064762	0	0.121655781755289	0	0.251372504467012	0.275718538795398	0.0176436479313532	0.0121588868667891	0	0	0.000154475967114377	0	0	0.0574597022126889	0	0	0	0.0376806070131695	9999	0.638373145480896	0.788815055860426
S10266	0.0125562934569007	0.0319971226400472	0.11765432774661	0.0137172570351513	0.0110539997559972	0	0.376193417698859	0.32738858629788	0.0251893952282513	0.00429989284097629	0	0.0188769262293889	0	0	0	0.0287576358614059	0	0	0.0036098342824674	0.0287053109260658	9999	0.640287393734959	0.786695739867707
S10269	0.00402102790955554	0.083151275416309	0.133304746694444	0.00527127245589588	0	0	0.328412617396559	0.314006814667527	0.0355350314370341	0.0276347462608679	0	0.0338717753666188	0.0335795371637614	0.00121115523142674	0	0	0	0	0	0	9999	0.502164566064116	0.8645914205841
S10272	0	0.0531391162582779	0.0596811510297705	0.00672062185706645	0.170185581965489	0	0.355784195318529	0.217755880348431	0.0353302891718338	0.0221588458541284	0	0	0	0	0	0.0478872736230408	0	0	0.00136261835930274	0.0299944262141305	9999	0.499208784497457	0.866263014298374
S10273	0.015996682465206	0.0672088750497595	0.149464590099422	0	0.0345546925997117	0	0.39531714320781	0.238887339416149	0.0078100781425316	0.0159666339268308	0	0	0	0	0	0.0458890369114107	0	0	0	0.0289049281811691	9999	0.5869232601887	0.816910308742971
S10274	0	0.0766785649367496	0.095746742037379	0.00673353133175848	0.165627963780679	0	0.287096650236633	0.284453549865083	0.0324305484250141	0.00951901478101677	0	0.00508441433186196	0.00228804192144341	0	0	0.00301228121096414	0	0	0	0.0313286971414176	9999	0.582106421238551	0.822292105784659
S1028	0.0231822914244759	0	0.133033895367071	0	0.124570844156293	0	0.319810126239184	0.222171735354032	0.0323460759039107	0.0217288233826598	0	0	0.0164096380349486	0	0.000284146555587419	0.0750032916308235	0.00724317702082262	0	0	0.024215954930191	9999	0.486373030858697	0.872603275235693
S10280	0.0347105614959948	0	0.175440927900008	0.0542766215287111	0.0391899444600155	0	0.35414841895173	0.278617717345855	0.0198744174970588	0.0101039243262805	0	0	0	0	0	0.0282559525338052	0	0	0.00171034801068996	0.00367116594985046	9999	0.629932823801297	0.781758309786219
S10283	0	0.0809847955372365	0.199355441783092	0	0.154930977155653	0	0.139810115080975	0.277302971025152	0.033488211004549	0.00501586818699448	0	0.00298776372098734	0	0	0.006458753964211	0.0815714481572287	0	0	0	0.0180936543839206	9999	0.58480866795041	0.815800872432549
S1029	0.0220907736576798	0.0238375856245453	0.0799743017976464	0	0.175210703768528	0	0.309818693223351	0.284410620106994	0.0343313044967899	0.00884355711622961	0	0	0	0	0	0.0285350691528301	0.0030691289753643	0	0	0.0298782620800416	9999	0.647741939357016	0.78543821885225
S10292	0.0307821861387802	0.0526649296268222	0.087167135540547	0	0.102152231599528	0	0.243082019249117	0.399658526132952	0.0281786315537263	0.00425789284681472	0	0.00919782960147372	0	0	0	0.00180932905394333	0.000128077818804257	0	0	0.0409212108374912	9999	0.613046178112705	0.810279220473084
S10294	0	0.076899147216533	0.0832414499938237	0	0.142146214368144	0	0.332295686871593	0.226413228605849	0.0122881365416356	0.0159219614926469	0	0	0	0	0	0.07463156294727	0	0	0	0.0361626119625041	9999	0.582896160203157	0.82306823869704
S10302	0	0.0779938939220932	0.10496651103081	0	0.0586486344230715	0	0.301535247014786	0.289094666315541	0.0372284086413716	0.0253668609204618	0	0	0	0	0	0.0741904952070989	0.00353606289062303	0	0	0.0274392196341432	9999	0.575988606849258	0.827714402452203
S10303	0.0464998247762994	0.0121668625817014	0.153823517287035	0.0164366573455753	0.0128154933593252	0	0.311461138966888	0.306383495211711	0.0172163280576401	0.00667508678418775	0	0.0165326195654342	0	0	0	0.0740802391620074	0	0	0	0.0259087369021943	9999	0.616363796721108	0.799080883184645
S10323	0.0263280086494638	0.0339737417593603	0.104340381131295	0.0212347387617872	0.0929378262691115	0	0.320854613891387	0.28536965215449	0.0408672959372113	0.00804109271609258	0	0.0116396528888929	0.00315897536475805	0	0	0.0283325826463021	0	0	0.00364834290362562	0.0192730949262234	9999	0.564542302793368	0.830147085319366
S10326	0	0.0693797174996156	0.150746210149281	0	0.138486516002914	0	0.303324240689141	0.224210483809162	0.0242728147383405	0.0218948957541324	0	0	0	0	0.00353789954307771	0.0472495048632487	0	0	0	0.016897716951086	9999	0.624603626437534	0.794789962275292
S10328	0.0187179551692784	0.0365965191268423	0.0848383862518872	0.0515616118105084	0	0.0392146134374986	0.343308018546057	0.273655527227028	0.0369329738067303	0.0183526702879324	0	0.00186409655821893	0	0	0	0.0626180645721783	0	0	0	0.0323395632058399	9999	0.617754114468803	0.800753567340041
S10329	0.0445329122273754	0.0442788531892582	0.141843536226611	0	0.0651817230189171	0	0.264837232769976	0.246477449914495	0.0260526141900592	0.0187516817381991	0	0.0097565226085823	0	0	0	0.0923245851527465	0	0	0	0.0459628889637804	9999	0.610524392441511	0.807788364558035
S10336	0.0351119571535082	0.00914930202526656	0.185491096253569	0.0196196183292263	0.0703685534995962	0	0.276206837752594	0.26045742310894	0.0275404000104122	0.024514828504232	0	0.0241302474375016	0	0.00963500977898058	0	0.0411638323586381	0	0	0	0.0166108937875348	9999	0.610946936485294	0.798462313860211
S10340	0.0470707033553798	0.0573534617841688	0.134618659289314	0	0.0308493624454144	0	0.33408071481037	0.281719283988228	0.024601369186287	0.0169798985814966	0	0.00183374125749472	0	0	0	0.0464584114562841	0	0	0	0.024434393845562	9999	0.552946334116043	0.8382348834234
S10347	0.0041262183663559	0.0589106354787439	0.0456598712637945	0.105983171444247	0	0.0114723618610884	0.269704679735306	0.388843182535043	0.0351614337201624	0	0	0.0340322462154262	0	0.000236747298715956	0	0.000982186760644915	0	0	0.00601867948098241	0.0388685858394894	9999	0.572353822478499	0.823439263147423
S10353	0.0424653033873038	0.0764978601595074	0.118186456051029	0.0115254931077827	0.0854495872184768	0	0.286390518161751	0.250927729199343	0.0418836882836966	0.0095251696903989	0	0.00106700686857869	0.000272503144817073	0	0	0.0520651760227467	0	0	0	0.0237435087045686	9999	0.668403770672641	0.773317527873253
S10356	0.0870166896244324	0.00527770310573013	0.103664665309534	0.018182146583231	0.00497018159730262	0	0.272561577249675	0.372306715215101	0.0182851280334722	0.00805252092449109	0	0.0138495402254681	0	0	0	0.0427047152154725	0	0	0	0.0531284169160894	9999	0.594724481044022	0.818646747307888
S10358	0.00798493264034906	0.0290866950123003	0.147378389118403	0.00686567795452654	0.132419199120664	0	0.313597263213568	0.279803272492307	0.0220102264788754	0.00743197968469206	0	0.00332907500027417	0	0	0	0.0365793667678803	0.00165961179123635	0	0	0.0118543107249236	9999	0.605214794323645	0.804483782887191
S10365	0.00553926941288773	0.0585700202301056	0.130435821924989	0.018326998234016	0.0580337462600773	0	0.376287789651248	0.30522539404649	0.0206820795818397	0.00736511204860338	0	0.00366884627050605	0.00260797500450745	0	0	0.00289089484132217	0	0	0	0.0103660524934075	9999	0.573114207294585	0.82358289365947
S1037	0.0349395591364934	0.0725461117787555	0.136022830210723	0	0.071557639991767	0	0.175870502412666	0.381968656466681	0.029476744901859	0	0	0.0174439708742245	0	0	0	0.0642799065801881	0	0	0	0.0158940776466432	9999	0.585047718813852	0.820579916453303
S10373	0.0126713501512542	0.0661419809774841	0.0934888027577543	0.0235506378322656	0.0779414957365534	0	0.286451767903973	0.308251756450848	0.0202571287161957	0.00705297126918636	0	0	0	0	0	0.0692844589613104	0	0	0	0.0349076492431747	9999	0.610235673348111	0.807454545209069
S10374	0.00898337052538406	0.0573850360587089	0.0760665462545012	0	0.208476479799872	0	0.207772338586843	0.329094756080854	0.0286520238708522	0.0109308027939792	0	0	0.0123137942266829	0	0	0	0.00695554170002413	0	0	0.0533693101022982	9999	0.533759868234907	0.850233801291
S10375	0.0255809660637339	0	0.160008176713785	0	0.00694308925219557	0	0.374212603429962	0.341909894277605	0.00411618978350341	0.0163103002908212	0	0	0.00432176525158717	0	0	0.0281288581748124	0	0	0	0.0384681567619939	9999	0.678875539204305	0.763004842081726
S10377	0.0652864301459636	0.0162177154601001	0.0221826903445936	0.0435118370796528	0.0531064863286242	0	0.253377530586229	0.424837986118875	0.0298553687611019	0	0	0.022365008060413	0	0	0	0.010553609084969	0	0	0	0.0587053380294787	9999	0.562962564492275	0.836200901949098
S10378	0.037288019636834	0.0414631815336418	0.137669097483812	0	0.073784438562968	0	0.292058313514183	0.229178645341958	0.027541742340411	0.0200032514544849	0	0.00431849255115591	0	0	0	0.118564545094611	0.0016489211697584	0	0	0.0164813513161821	9999	0.575308146052132	0.824540857085291
S10390	0.0784485007112509	0	0.0980533337583986	0.0620515946717666	0	0.0309186402525823	0.317571392253443	0.323980359477392	0.0337254483966158	0.010811243850742	0	0.00330663303760691	0.00155106867226602	0	0	0	0	0	0	0.0395817849179359	9999	0.609963862911378	0.803943172914513
S10391	0.0156408059144302	0.0563061801630128	0.0576323592734973	0.009514337795555	0.245579815020821	0	0.13253678982757	0.355324460143976	0.0488486247921386	0.00735975732128259	0	0.00996081819076117	0	0.00156443499093716	0	0	0.0138329861339796	0	0	0.0458986304320386	9999	0.580972024086058	0.821558241957923
S10393	0.00958528761171414	0.0288916138642134	0.145701029446236	0	0.145834322862883	0	0.309461706783748	0.232458764167573	0.0174315618656368	0.0141237761655029	0	0	0.0135414964154241	0	0	0.00626417130933742	0.00461305714001678	0	0	0.0720932123677144	9999	0.544926228174306	0.842552936491648
S10400	0.0220280949458322	0.0292222716745163	0.170729238021815	0.0331752789611066	0.023687153747942	0	0.294663803020435	0.319552902067884	0.0206544498695156	0.00488100442982934	0	0.0205022613370234	0.0046934277547312	0	0	0	0.00499228177921013	0	0.00221761535343665	0.0490002170367216	9999	0.658875181917753	0.771195926952229
