naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell
Mix_1	0.0501352101540866	0.0449005834299353	0.0446208792120568	0.0548198445357852	0.179406914836496	0.0066679361607112	0.0127855089320299	0.123034519720007	0.0170803240766203	0.0124364226894611	0.0197094075587543	0.155916573907723	0.00270139823569575	0.00818977822461977	0.00144041124223715	0.122912164194633	0.0175516558171775	0.0165303084659753	0.00999132728735965	0.0991688313186357
Mix_2	0.123334540960103	0.0938415737242162	0.0201671510441842	0.0307164830318354	0.14946889103354	0.00417397193368685	0.00685448111044289	0.170996388712659	0.00765356580541155	0.0129279593130998	0.0248196405556496	0.0777000845706801	0.00176437375166337	0.00750743687414813	0.00117302765130702	0.158325114043444	0.0231424683752659	0.00971870045061099	0.0225499164816616	0.0531642305763911
Mix_3	0.0435450071781326	0.0392831993317265	0.0163886343047332	0.0246990567265838	0.230564524894671	0.00649093170535557	0.00464810249935861	0.147333422615867	0.0580269307368602	0.0139139645047379	0.02495501009931	0.0681286088270471	0.0033500797900406	0.00747793070284927	0.00125055376961657	0.227025807976935	0.0248467111507035	0.00770846624305378	0.00645852544448146	0.0439045314979361
Mix_4	0.0629802460800687	0.048268475135601	0.0115965528588998	0.0185700725391702	0.216489224549098	0.0067496377650723	0.00430341831025138	0.188740360626377	0.03947637315469	0.0115716045202319	0.0281688291905418	0.0466220113654211	0.00235072230051706	0.0089768532960893	0.000681290563108449	0.227059358510197	0.0263784039726028	0.00709897525402553	0.0119428219557407	0.0319747680522958
Mix_5	0.207671946372011	0.147263221520046	0.00578700231967158	0.0118472007763517	0.233599784499356	0.00878573927171708	0.0019709698021552	0.092687254761112	0.0238946639382558	0.0118123134744522	0.0247419854264608	0.0193314961640246	0.00203715671489813	0.00733332836077508	0.000738487435587785	0.122281334446363	0.015400472055783	0.00297427105235613	0.0344635630970101	0.0253778085116135
Mix_6	0.0843525847043576	0.0647343046487559	0.051992883765982	0.0659827167831731	0.145721549556348	0.00453814748641735	0.0148777949420557	0.0593265324449049	0.0298486480195097	0.0100597345186367	0.0156649578898286	0.180009805723991	0.00205886969730358	0.00488673599043521	0.00106982928706976	0.101275631220746	0.0120928134581926	0.0181009457904772	0.019130188498883	0.114275325572933
Mix_7	0.0784238446394065	0.0639243157640855	0.00841814838030454	0.0126721238572357	0.137788229390907	0.00538683857217853	0.00291042205944921	0.224781274264142	0.0473449419820052	0.0131763562964518	0.0259027533924136	0.0282901431243057	0.00319922744430935	0.00630794275598257	0.00069874246869907	0.270770594091939	0.0302467414423827	0.00294454084078014	0.0138862913113901	0.0229265279216324
Mix_8	0.106102661957903	0.0791944421047866	0.0289871235918121	0.0374468530527724	0.029356699743324	0.000950315889888916	0.00881083938912852	0.203682929090262	0.0229364861981935	0.00855401360199553	0.0216997370285616	0.101190111588013	0.00260944421590677	0.00511170768605149	0.000543375811455142	0.212369974256821	0.0261192755799487	0.0134623024751402	0.0171937174751874	0.0736779892628478
Mix_9	0.11269179987757	0.0797107630884349	0.0180431285111418	0.0250489102578035	0.174682695351697	0.0052862082069283	0.00400829597520994	0.157938062329059	0.0272856683058728	0.00945604397383855	0.0216919334464122	0.0694504349044924	0.00302037565665064	0.00751323430699649	0.00106077443941822	0.182438086024461	0.0238498649084305	0.00721175992893656	0.0195747286577693	0.0500372318488783
Mix_10	0.13838443925404	0.0981063138623506	0.0302435077896134	0.0420708948283483	0.128960674836588	0.00601352352521462	0.00844510664259022	0.0928036333307807	0.0425334449368854	0.0105799736349266	0.0178422824465378	0.10901947872956	0.00367910714650956	0.00393971612256067	0.000949168424737739	0.141234717805265	0.0159186400291454	0.0112714424631578	0.0249744678576141	0.0730294663335747
