B_cells	Monocytes_CD14.CD16.	Monocytes_CD16.CD14.	NK_cells	Neutrophils	T_cells_.CD4..	T_cells_.CD8..
S16257	0.0977	0.1254	0.1207	0.0917	0.2929	0.208	0.0636
S16272	0.062	0.1937	0.0664	0.0739	0.4645	0.1348	0.0048
S16274	0.0719	0.1641	0.0085	0.0398	0.5289	0.1627	0.0242
S16275	0.0747	0.1877	0	0.0701	0.4571	0.1495	0.061
S1628	0.0503	0.1978	0	0.0839	0.4653	0.1393	0.0634
S16282	0.0442	0.1861	0	0.0509	0.3101	0.2721	0.1366
S16288	0.0977	0.1836	0.0053	0.0783	0.4481	0.141	0.046
S16294	0.0563	0.2541	0	0.0648	0.2592	0.2298	0.1359
S16297	0.0534	0.1587	0.0427	0.0834	0.4856	0.1669	0.0093
S16305	0.0454	0.2862	7e-04	0.0588	0.4051	0.1599	0.0441
S16306	0.0909	0.09	0.1195	0.0484	0.3532	0.2621	0.0358
S16308	0.065	0.1885	0	0.0538	0.4802	0.1256	0.0869
S16311	0.0626	0.218	0.0568	0.0718	0.2647	0.2487	0.0774
S16318	0.0473	0.2036	0	0.1069	0.3808	0.106	0.1554
S16322	0.0522	0.2252	0.0268	0.0486	0.4172	0.2132	0.0168
S16327	0.0971	0.3217	0	0.077	0.3234	0.1033	0.0775
S16352	0.06	0.201	0.0011	0.12	0.3944	0.1262	0.0973
S16354	0.025	0.2027	0.0188	0.0544	0.6008	0.0792	0.019
S16358	0.0443	0.184	0.0614	0.1505	0.2645	0.1614	0.134
S1636	0.0855	0.1944	0.0108	0.0936	0.3596	0.1645	0.0915
S16367	0.0699	0.1854	0.0182	0.0673	0.3632	0.2428	0.0533
S16368	0.0545	0.2174	0.0328	0.0756	0.4207	0.1781	0.0208
S16372	0.078	0.2214	0	0.0355	0.3186	0.1662	0.1804
S16373	0.044	0.1271	0.0657	0.085	0.534	0.1016	0.0426
S16379	0.0404	0.2407	0.0134	0.0884	0.4392	0.1338	0.0441
S16386	0.079	0.263	0	0.0863	0.3362	0.1436	0.0919
S16389	0.0746	0.1623	0.0542	0.0728	0.3978	0.2112	0.0272
S1639	0.0672	0.202	0.0158	0.0896	0.1951	0.2849	0.1454
S16391	0.0605	0.2494	0.0064	0.0676	0.3142	0.2426	0.0593
S16401	0.0726	0.211	0	0.0715	0.2903	0.2181	0.1366
S16407	0.1114	0.1374	0.0524	0.1007	0.2604	0.2822	0.0556
S16408	0.0422	0.2372	0	0.1106	0.3649	0.1043	0.1407
S16412	0.0572	0.213	0.0204	0.095	0.4414	0.1096	0.0636
S16414	0.058	0.1625	0.0134	0.0715	0.3916	0.2324	0.0706
S16419	0.1128	0.2096	0	0.0573	0.3864	0.1822	0.0517
S16420	0.1012	0.2551	0	0.0904	0.3336	0.1113	0.1085
S16422	0.0587	0.2487	0.0569	0.0797	0.3773	0.1297	0.0491
S16423	0.079	0.1186	0.0739	0.0876	0.3603	0.2241	0.0566
S16428	0.0861	0.2027	0	0.0737	0.3726	0.1532	0.1116
S16439	0.1048	0.1587	0	0.0858	0.396	0.1373	0.1175
S16441	0.074	0.2454	0	0.0972	0.3673	0.1611	0.055
S16450	0.0682	0.253	0.0436	0.0902	0.2437	0.2407	0.0605
S16455	0.0589	0.228	0	0.0341	0.3626	0.219	0.0976
S16460	0.0734	0.2374	0	0.0379	0.4095	0.121	0.1206
S16473	0.0527	0.2042	0.0301	0.0848	0.4661	0.1116	0.0505
S16475	0.0458	0.1803	0.0582	0.1096	0.1094	0.2846	0.2121
S16476	0.099	0.2535	0.0222	0.1227	0.2748	0.1635	0.0644
S16478	0.0873	0.2053	0.0526	0.0558	0.2819	0.2128	0.1044
S16480	0.0629	0.1996	0	0.064	0.492	0.1476	0.0338
S16488	0.0563	0.2125	0	0.0301	0.2984	0.2406	0.1621
S1649	0.0542	0.1518	0.0094	0.0665	0.6185	0.0826	0.017
S16498	0.0571	0.1852	0	0.0447	0.3353	0.2563	0.1214
S16503	0.0479	0.1845	0.0514	0.0799	0.2358	0.2971	0.1035
S16504	0.0609	0.2088	0.0264	0.0905	0.3109	0.2393	0.0631
S16505	0.0566	0.2238	0	0.06	0.5609	0.0855	0.0132
S16506	0.0908	0.1496	0.0109	0.1374	0.3792	0.1666	0.0655
S16515	0.0266	0.3614	0	0.0996	0.4041	0.1083	0
S16518	0.0607	0.26	0	0.0745	0.4046	0.1706	0.0295
S16526	0.0664	0.1925	0	0.1696	0.3151	0.1475	0.1089
S16529	0.1105	0.2969	0	0.0504	0.3028	0.2249	0.0145
S1653	0.0396	0.2795	0	0.0581	0.3141	0.2508	0.0579
S16532	0.0679	0.2466	0	0.1935	0.1927	0.21	0.0893
S16535	0.0951	0.1091	0.1424	0.076	0.3931	0.1636	0.0207
S1655	0.642	0.043	0.0075	0.0867	0.0968	0.1239	0
S16551	0.1017	0.2186	0.0022	0.0694	0.3626	0.1613	0.0841
S16561	0.0455	0.3104	0.0078	0.0986	0.2712	0.1776	0.089
S16571	0.0891	0.1013	0.0542	0.0944	0.4059	0.1773	0.0779
S16575	0.0679	0.1206	0.0686	0.1355	0.2205	0.2275	0.1594
S16584	0.0602	0.1555	0	0.0698	0.4803	0.164	0.0703
S1659	0.0829	0.138	0.0207	0.0422	0.417	0.2398	0.0594
S16591	0.1244	0.1639	0.0074	0.0873	0.295	0.1748	0.1471
S166	0.0624	0.2075	0.0242	0.0856	0.297	0.2688	0.0546
S1660	0.0258	0.312	0.0031	0.095	0.347	0.154	0.0631
S16604	0.0628	0.1886	0.0601	0.0876	0.4619	0.1187	0.0202
S16606	0.0748	0.2412	0	0.0712	0.354	0.1656	0.0933
S16609	0.0376	0.1316	0.0278	0.1966	0.3266	0.1071	0.1727
S16612	0.0784	0.1931	0	0.0783	0.3813	0.1856	0.0833
S16619	0.0698	0.224	0.0112	0.0888	0.3699	0.149	0.0873
S16623	0.0387	0.2204	0.0449	0.0659	0.3138	0.2263	0.0901
S16632	0.0646	0.1206	0.0309	0.0589	0.4527	0.1922	0.08
S16640	0.0406	0.128	0.0314	0.1466	0.2881	0.1532	0.2121
S16641	0.0556	0.2483	0.0107	0.0772	0.4162	0.1489	0.0431
S16644	0.0974	0.1675	0	0.0559	0.3502	0.1584	0.1706
S16646	0.084	0.148	0.0733	0.0504	0.3363	0.3081	0
S16649	0.0562	0.1729	0.0274	0.1043	0.3558	0.2239	0.0596
S16652	0.0742	0.2117	0.0045	0.0666	0.4466	0.1525	0.0439
S16654	0.0774	0.1827	0.0182	0.0821	0.3645	0.2163	0.0589
S16655	0.0522	0.1906	0.012	0.0497	0.3792	0.2109	0.1055
S16656	0.0771	0.1991	0	0.0735	0.3502	0.1905	0.1097
S16669	0.0577	0.1905	0.1068	0.0558	0.4438	0.1406	0.0047
S16671	0.0638	0.2773	0.0033	0.1603	0.2993	0.1177	0.0783
S16675	0.0505	0.2185	0.0106	0.0392	0.3961	0.1978	0.0874
S16676	0.0916	0.1664	0.1146	0.0976	0.3309	0.1521	0.0467
S16696	0.0665	0.1338	0.0762	0.0786	0.2857	0.2757	0.0835
S16698	0.0541	0.16	0.0427	0.0861	0.3522	0.2246	0.0803
S1670	0.0842	0.2062	0.0243	0.0692	0.4182	0.1776	0.0203
S16700	0.07	0.2145	0.0083	0.0812	0.4197	0.1632	0.0431
S16706	0.0723	0.1329	0.1232	0.1058	0.3715	0.1903	0.004
S1671	0.0649	0.2507	0	0.0603	0.42	0.1665	0.0376
S16712	0.0486	0.334	0	0.058	0.3869	0.1261	0.0463
S16715	0.0739	0.1583	0	0.0736	0.3093	0.2033	0.1815
S16717	0.1448	0.2033	0.027	0.0584	0.301	0.2465	0.0191
S16721	0.0832	0.2542	0	0.0953	0.401	0.1021	0.0642
S16725	0.066	0.2351	0	0.0564	0.4073	0.1881	0.0471
S1673	0.0882	0.0994	0.1136	0.09	0.4155	0.1907	0.0026
S16747	0.1319	0.1594	0.0139	0.0348	0.2247	0.3577	0.0776
S1675	0.098	0.1973	0.0057	0.0725	0.2969	0.2368	0.0928
S16757	0.076	0.214	0	0.0413	0.3934	0.2176	0.0576
S16758	0.06	0.1778	0	0.048	0.2974	0.2734	0.1434
S16762	0.0563	0.2061	0	0.0734	0.334	0.1966	0.1337
S16770	0.0801	0.1911	0	0.1138	0.2174	0.1163	0.2813
S16773	0.0457	0.2376	0.0075	0.0711	0.4906	0.1073	0.0402
S16775	0.0578	0.2067	0.0296	0.0566	0.4047	0.2121	0.0324
S1678	0.0642	0.1461	0	0.0666	0.3532	0.1931	0.1768
S16780	0.0875	0.1291	0.043	0.0501	0.393	0.2678	0.0294
S16785	0.096	0.1885	0	0.0328	0.4308	0.1894	0.0625
S16791	0.0689	0.2207	0	0.0654	0.4217	0.1552	0.0681
S16792	0.1387	0.1971	0.0367	0.0973	0.2262	0.2026	0.1014
S16797	0.088	0.0952	0.0711	0.0825	0.3296	0.26	0.0736
S16799	0.0578	0.2239	0.0758	0.0921	0.4038	0.1286	0.018
S1680	0.1214	0.1839	0.0397	0.0538	0.2704	0.2932	0.0377
S16801	0.0761	0.1591	0	0.0759	0.2981	0.1545	0.2363
S16806	0.1145	0.2172	0	0.0487	0.3222	0.2545	0.0429
S16811	0.0329	0.2169	0.0412	0.0833	0.4706	0.1306	0.0244
S16815	0.0866	0.2124	0	0.0706	0.3709	0.1796	0.0799
S16816	0.0684	0.178	0.0359	0.1501	0.3999	0.128	0.0396
S16825	0.0249	0.2222	0.03	0.0877	0.3536	0.1964	0.0852
S16827	0.0815	0.19	0	0.0648	0.4072	0.1488	0.1077
S16829	0.0923	0.2034	0	0.0298	0.3726	0.2029	0.099
S16830	0.0387	0.1428	0.0588	0.1011	0.4525	0.1351	0.0709
S16835	0.0552	0.2635	0	0.0632	0.4835	0.1096	0.025
S16841	0.0762	0.2059	0.0045	0.0495	0.2607	0.272	0.1312
S16843	0.0859	0.2507	0.0238	0.0702	0.4091	0.1387	0.0217
S16853	0.0547	0.2177	0.0459	0.0813	0.3303	0.2231	0.0469
S16859	0.04	0.2207	0	0.0691	0.461	0.1198	0.0893
S16860	0.0792	0.124	0.0391	0.0525	0.2801	0.3554	0.0696
S16880	0.0815	0.2274	0.0315	0.0854	0.3535	0.1836	0.0371
S16893	0.0475	0.2526	0	0.0636	0.4783	0.1334	0.0246
S16896	0.0611	0.2847	0.0171	0.1357	0.2452	0.1401	0.1161
S16905	0.0884	0.1954	0.0441	0.1411	0.314	0.179	0.038
S16909	0.0806	0.1844	0	0.0552	0.3213	0.2128	0.1456
S16910	0.1045	0.2122	0.0441	0.0856	0.3134	0.1916	0.0486
S16915	0.0484	0.214	0.0294	0.1589	0.2784	0.1469	0.1241
S16928	0.1135	0.2019	0.0201	0.0599	0.2754	0.1914	0.1378
S16929	0.0571	0.2091	0.0035	0.082	0.4236	0.1731	0.0516
S16932	0.0557	0.229	0	0.0648	0.4261	0.1491	0.0753
S16933	0.032	0.2969	0	0.0901	0.3311	0.1456	0.1043
S16939	0.0472	0.2036	0.0155	0.1084	0.2529	0.2514	0.121
S16947	0.0573	0.2656	0	0.1129	0.4673	0.0652	0.0317
S16949	0.0808	0.17	0	0.0509	0.478	0.2034	0.017
S16951	0.052	0.2215	0.0738	0.0573	0.2997	0.2407	0.055
S16961	0.0586	0.1864	0.0825	0.156	0.2603	0.1296	0.1266
S16963	0.1037	0.1384	0.0219	0.0393	0.3798	0.2671	0.0498
S1697	0.067	0.144	0.0308	0.0771	0.4109	0.1869	0.0833
S16976	0.0712	0.2281	0	0.1046	0.4199	0.1392	0.0369
S16977	0.0976	0.1873	0.0335	0.0791	0.42	0.1329	0.0495
S16992	0.0922	0.2802	0.0822	0.0611	0.248	0.1691	0.0673
S16994	0.0586	0.189	0.0403	0.0744	0.4013	0.2166	0.0198
S16995	0.0933	0.1981	0.0272	0.0831	0.2748	0.251	0.0725
S17000	0.0745	0.1779	0.0521	0.0758	0.4048	0.192	0.023
S17002	0.0585	0.1855	0.0172	0.1212	0.4008	0.1092	0.1076
S17012	0.0762	0.3002	0.0542	0.0733	0.2795	0.1281	0.0884
S17015	0.0784	0.109	0.0603	0.1009	0.3432	0.2696	0.0386
S1702	0.1144	0.1642	0	0.022	0.3163	0.2382	0.1449
S17021	0.0934	0.1717	0.0328	0.1178	0.3307	0.1784	0.0753
S17025	0.0655	0.2694	0	0.0573	0.3121	0.2384	0.0572
S17027	0.0882	0.2161	0	0.0454	0.3102	0.2124	0.1278
S17030	0.0927	0.2257	0	0.0431	0.3934	0.1632	0.082
S17037	0.0815	0.2442	0	0.1025	0.3066	0.1635	0.1017
S17040	0.0401	0.2157	0.0149	0.0721	0.4968	0.1096	0.0508
S17046	0.0352	0.184	0	0.0458	0.5702	0.1405	0.0242
S17047	0.0915	0.197	0.0085	0.1109	0.1961	0.2204	0.1756
S17055	0.0867	0.2343	0	0.0735	0.3806	0.1562	0.0686
S17056	0.0654	0.4255	0	0.0611	0.1742	0.1986	0.0752
S17057	0.0461	0.1894	0.0576	0.0696	0.4116	0.1925	0.0332
S1706	0.0415	0.2148	0	0.0641	0.3162	0.1765	0.1868
S17068	0.0963	0.1564	0	0.1026	0.2361	0.2234	0.1852
S17070	0.0513	0.2373	0	0.1006	0.2525	0.1145	0.2438
S17077	0.0718	0.2132	0.0164	0.1034	0.4073	0.1369	0.051
S17078	0.002	0.2248	0.0246	0.0498	0.6521	0.0468	0
S17079	0.0638	0.2032	0	0.0464	0.3587	0.2227	0.1052
S17080	0.0194	0.2356	0.0098	0.1103	0.4251	0.1273	0.0725
S17091	0.0646	0.1645	0.0612	0.084	0.4182	0.1846	0.023
S17095	0.0683	0.1569	0.0712	0.1064	0.432	0.1052	0.06
S17097	0.0556	0.1876	0	0.1505	0.2998	0.0893	0.2171
S17099	0.0698	0.3136	0	0.1016	0.1846	0.2481	0.0824
S17102	0.0629	0.256	0	0.0474	0.3879	0.1005	0.1453
S17110	0.0627	0.2803	0	0.1152	0.3128	0.0806	0.1485
S17114	0.1117	0.2778	0.0037	0.0816	0.3293	0.1354	0.0606
S17117	0.0667	0.2085	0.0101	0.0513	0.3835	0.2267	0.0532
S17131	0.1399	0.1688	0.06	0.1151	0.2839	0.2148	0.0176
S17132	0.0599	0.1681	0	0.0363	0.376	0.2076	0.1522
S17133	0.0703	0.1497	0.0471	0.0736	0.4243	0.1795	0.0555
S17134	0.0729	0.2512	0.0237	0.0412	0.3899	0.1752	0.0459
S17142	0.0834	0.263	0	0.0903	0.4146	0.1157	0.033
S17148	0.0604	0.1883	0.0296	0.0779	0.35	0.2066	0.0872
S17150	0.0582	0.2415	0.031	0.074	0.3006	0.2054	0.0892
S17151	0.1267	0.1784	0.0301	0.2402	0.2107	0.118	0.0959
S17180	0.1319	0.3001	0	0.066	0.2546	0.1653	0.0822
S17187	0.0484	0.2212	0.0637	0.0501	0.5507	0.066	0
S17197	0.0613	0.1676	0.0281	0.0676	0.3434	0.2755	0.0566
S17198	0.0508	0.2245	0.0132	0.0966	0.4657	0.0939	0.0552
S17205	0.0537	0.187	0	0.0606	0.5489	0.1365	0.0133
S1721	0.077	0.2081	0.0271	0.0534	0.3593	0.1832	0.092
S17210	0.0775	0.2622	0	0.0445	0.3738	0.1896	0.0524
S17211	0.0701	0.1694	0.0029	0.0956	0.3639	0.1766	0.1214
S17212	0.0653	0.2763	0.0275	0.08	0.3538	0.146	0.0512
S17219	0.0921	0.2615	0.0551	0.0867	0.3689	0.1357	0
S17223	0.0758	0.1653	0.0378	0.1144	0.3755	0.1807	0.0504
S17229	0.1231	0.1192	0.1089	0.133	0.223	0.2716	0.0212
S17230	0.0641	0.1531	0.0359	0.0885	0.4549	0.1947	0.0087
S17233	0.0466	0.1957	0	0.0766	0.4365	0.1376	0.107
S17240	0.0986	0.2186	0.0036	0.067	0.4214	0.1691	0.0217
S1725	0.0672	0.199	0	0.0415	0.4396	0.1322	0.1204
S17251	0.0578	0.2653	0.0311	0.0601	0.3546	0.1791	0.0519
S17252	0.0859	0.199	0.0044	0.0622	0.419	0.169	0.0605
S17254	0.0031	0.3081	0	0.1759	0.3866	0.0302	0.096
S17256	0.0669	0.2125	0	0.0861	0.3958	0.1789	0.0599
S17259	0.0793	0.1978	0.0489	0.0827	0.4056	0.1436	0.0421
S1726	0.1029	0.1753	0.012	0.1217	0.3074	0.1502	0.1305
S17275	0.0728	0.1607	0	0.0453	0.403	0.2811	0.0371
S17281	0.0652	0.2551	0	0.1028	0.3047	0.1214	0.1508
S17283	0.0778	0.2319	0.0343	0.0873	0.3388	0.1403	0.0896
S17284	0.065	0.2416	0.0051	0.0709	0.2879	0.2165	0.1129
S17290	0.0598	0.1876	0	0.0702	0.3705	0.1892	0.1227
S17291	0.0963	0.1997	0.0133	0.0923	0.305	0.1986	0.0948
S17295	0.1019	0.1459	0.0931	0.0792	0.1999	0.2977	0.0823
S17301	0.1504	0.2457	0.0207	0.0702	0.2436	0.2048	0.0647
S1731	0.0601	0.2067	0.0339	0.0715	0.3721	0.2067	0.049
S17311	0.138	0.1482	0.0365	0.0725	0.3691	0.1996	0.036
S17316	0.0668	0.2302	0	0.0994	0.3658	0.1727	0.065
S17320	0.128	0.2256	0	0.1171	0.2247	0.1774	0.1272
S17322	0.0787	0.2014	0.0657	0.1144	0.3577	0.17	0.0122
S17323	0.7291	0	0.0334	0.0733	0.0746	0.0896	0
S17332	0.0463	0.2477	0.0358	0.0672	0.4656	0.1375	0
S17333	0.0874	0.2209	0	0.1153	0.4209	0.0981	0.0573
S17334	0.0874	0.1527	0	0.093	0.3089	0.1002	0.2578
S17346	0.077	0.1226	0.0383	0.0782	0.4071	0.2428	0.0339
S17351	0.1095	0.2669	0	0.0631	0.2874	0.0894	0.1837
S17353	0.0875	0.1634	0.0467	0.0661	0.2838	0.3009	0.0517
S17362	0.0936	0.2393	0.0462	0.0835	0.3431	0.1609	0.0334
S17365	0.0795	0.1468	0.0108	0.0574	0.5228	0.1548	0.028
S17367	0.0649	0.2458	0	0.0838	0.4003	0.1332	0.0719
S17369	0.0559	0.2739	0.0167	0.059	0.3892	0.1667	0.0386
S17370	0.0782	0.1471	0.0752	0.1089	0.3961	0.1626	0.0319
S17373	0.0882	0.2326	0	0.1446	0.3811	0.0662	0.0874
S17378	0.0984	0.1436	0.0747	0.0806	0.4265	0.1292	0.047
S1738	0.0742	0.1288	0.1112	0.1187	0.328	0.174	0.0652
S17381	0.0767	0.2078	0	0.0466	0.3232	0.203	0.1427
S17393	0.0595	0.2449	0	0.1172	0.2846	0.0743	0.2195
S17396	0.0648	0.1917	0	0.0903	0.4267	0.1735	0.053
S17411	0.0451	0.2428	0	0.0586	0.4415	0.1658	0.0461
S17412	0.0828	0.1931	0	0.0561	0.226	0.2246	0.2174
S17413	0.1193	0.2221	0	0.0248	0.2718	0.205	0.157
S17415	0.0777	0.2191	0.0483	0.0678	0.3111	0.2244	0.0516
S1742	0.0652	0.2158	0.0474	0.0301	0.2554	0.3276	0.0586
S17421	0.088	0.2388	0.0132	0.075	0.3112	0.2108	0.0629
S17422	0.0633	0.234	0.093	0.0772	0.4436	0.0714	0.0176
S17427	0.0548	0.188	0.0329	0.0772	0.4445	0.1367	0.0659
S17428	0.0799	0.2191	0.0353	0.0907	0.2394	0.2492	0.0863
S17430	0.0722	0.2127	0.0649	0.0647	0.4074	0.1522	0.026
S17431	0.0964	0.2017	0.0913	0.0698	0.3468	0.194	0
S17435	0.0632	0.1179	0.0521	0.0914	0.4139	0.1911	0.0705
S17437	0.0668	0.1481	0.0427	0.0756	0.4859	0.1102	0.0708
S17446	0.0596	0.2538	0	0.0495	0.373	0.218	0.0461
S17448	0.024	0.3721	0.0155	0.0558	0.3767	0.1231	0.0328
S17456	0.065	0.2898	0.026	0.0755	0.3461	0.1403	0.0572
S17458	0.0516	0.2393	0.0492	0.1349	0.3126	0.1215	0.091
S17460	0.0906	0.2296	0	0.0698	0.3217	0.2108	0.0775
S17464	0.0657	0.19	0.021	0.1314	0.2174	0.1843	0.1903
S17467	0.1001	0.1777	0.0299	0.0909	0.3757	0.1656	0.0601
S17468	0.096	0.2408	0.026	0.0758	0.3264	0.1924	0.0428
S17472	0.0845	0.1369	0.0028	0.0506	0.5565	0.127	0.0417
S17478	0.1083	0.2268	0.0196	0.096	0.3492	0.099	0.1012
S17479	0.0526	0.2198	0	0.069	0.4268	0.1432	0.0886
S17481	0.0861	0.1256	0.1098	0.0856	0.2989	0.2539	0.0401
S17485	0.0544	0.2235	0	0.0357	0.4544	0.1831	0.049
S17493	0.1087	0.2088	0.0168	0.1524	0.2993	0.142	0.0721
S17498	0.049	0.2235	0	0.0799	0.4679	0.1277	0.0519
S17510	0.0581	0.2548	0	0.0746	0.4446	0.1598	0.0081
S17516	0.0306	0.2292	0.0158	0.0699	0.5031	0.1428	0.0084
S1752	0.0612	0.1666	0.035	0.0713	0.428	0.1938	0.0439
S17520	0.0654	0.1779	0.0111	0.0431	0.4592	0.1842	0.0591
S17521	0.0731	0.2711	0.0437	0.1131	0.3242	0.1473	0.0274
S17523	0.0592	0.2709	0	0.0538	0.2278	0.2737	0.1147
S17529	0.0407	0.2165	0.03	0.1246	0.3182	0.1353	0.1347
S17530	0.0956	0.3077	0.0054	0.0895	0.2222	0.2039	0.0758
S17539	0.0976	0.144	0.0474	0.0478	0.3898	0.2285	0.0449
S1754	0.0775	0.1189	0.1559	0.1321	0.33	0.1488	0.0369
S17542	0.0606	0.1974	0.0538	0.0895	0.3082	0.233	0.0575
S17549	0.0968	0.2677	0	0.0473	0.2669	0.263	0.0584
S17558	0.0607	0.2444	0	0.0636	0.4288	0.1128	0.0898
S1756	0.0536	0.1851	0	0.0676	0.4331	0.1637	0.0968
S17563	0.0732	0.2207	0.0225	0.0888	0.3551	0.1369	0.1029
S17567	0.0898	0.1953	0.0255	0.0793	0.2391	0.2642	0.1069
S17576	0.0838	0.1673	0.0548	0.0678	0.297	0.257	0.0722
S17577	0.0466	0.1756	0.0774	0.1128	0.3248	0.1776	0.0851
S17582	0.0854	0.1891	0	0.0838	0.3788	0.1373	0.1255
S17583	0.079	0.2467	0.0347	0.108	0.2867	0.1479	0.0969
S17587	0.0639	0.1612	0.0294	0.0438	0.313	0.3101	0.0786
S17590	0.0504	0.2209	0.0246	0.0834	0.425	0.1875	0.0082
S176	0.0718	0.1774	0.0258	0.1	0.4212	0.1003	0.1034
S17600	0.087	0.1868	0.0466	0.1252	0.3254	0.1428	0.0862
S17603	0.0934	0.156	0.066	0.0778	0.2957	0.256	0.0552
S17609	0.0688	0.1766	0.0078	0.0508	0.3348	0.2216	0.1396
S17621	0.0922	0.3206	0	0.0832	0.388	0.0574	0.0586
S17641	0.1201	0.1576	0.0159	0.0937	0.321	0.1952	0.0966
S17645	0.0472	0.2073	0	0.0738	0.5442	0.0916	0.0359
S17649	0.0512	0.2509	0	0.0551	0.3636	0.1485	0.1308
S17650	0.0808	0.2334	0	0.0612	0.285	0.2187	0.1208
S17652	0.057	0.1991	0	0.039	0.3579	0.2241	0.1228
S17654	0.0665	0.2264	0.0238	0.0741	0.3442	0.1899	0.0751
S17658	0.0825	0.2749	0	0.0587	0.2178	0.1745	0.1915
S17660	0.0439	0.2393	0.0222	0.1022	0.2341	0.1839	0.1745
S17663	0.0452	0.2597	0	0.093	0.4013	0.1121	0.0886
S17664	0.0983	0.1126	0.0138	0.0707	0.3756	0.2496	0.0794
S17670	0.0933	0.1938	0	0.0574	0.3992	0.158	0.0984
S1770	0.0549	0.2415	0.0052	0.1084	0.4673	0.0688	0.054
S17704	0.0634	0.25	0.0058	0.0585	0.4993	0.0991	0.0239
S17712	0.1406	0.1893	0	0.0875	0.3266	0.208	0.048
S17720	0.0646	0.3034	0.0276	0.1161	0.2127	0.1908	0.0848
S17726	0.0946	0.1825	0	0.0634	0.3871	0.1577	0.1147
S1773	0.0589	0.1731	0.0939	0.06	0.4532	0.1398	0.0211
S17734	0.0193	0.2525	0	0.0542	0.5198	0.1218	0.0324
S17735	0.0663	0.1568	0.0232	0.0821	0.3706	0.257	0.044
S17753	0.0422	0.2811	0.004	0.0514	0.4659	0.1553	0
S17755	0.0612	0.2271	1e-04	0.0545	0.3662	0.2006	0.0904
S17759	0.0926	0.2092	0	0.0413	0.3587	0.2007	0.0975
S17767	0.0572	0.2812	0	0.0842	0.4502	0.085	0.0422
S17774	0.0538	0.1399	0.0808	0.0907	0.4811	0.1538	0
S17783	0.0742	0.2365	0.0443	0.0502	0.3507	0.218	0.0262
S17784	0.0624	0.2436	0.0125	0.1223	0.4215	0.1013	0.0365
S17790	0.0364	0.1815	0	0.0912	0.3856	0.1517	0.1535
S17791	0.06	0.1975	0	0.0848	0.3928	0.1857	0.0792
S17792	0.0465	0.1892	0.018	0.0539	0.4724	0.1717	0.0484
S17793	0.027	0.2814	0.0162	0.09	0.2838	0.2059	0.0955
S17799	0.0574	0.1332	0.0395	0.063	0.4198	0.234	0.0531
S1780	0.0624	0.2174	0.0398	0.0503	0.311	0.2478	0.0713
S17801	0.0602	0.2144	0	0.0543	0.4615	0.0942	0.1154
S17806	0.0645	0.2728	0.0038	0.0872	0.2865	0.1466	0.1386
S17808	0.089	0.2518	0	0.0524	0.3285	0.1706	0.1077
S17810	0.0806	0.1561	0.0256	0.0547	0.3581	0.23	0.0949
S1782	0.0968	0.2538	0	0.064	0.3828	0.1275	0.0751
S17823	0.0432	0.2372	0	0.0777	0.3886	0.1452	0.1081
S17828	0.0731	0.2014	0	0.0944	0.3235	0.1763	0.1313
S17839	0.0833	0.1674	0.0356	0.0862	0.3108	0.2772	0.0394
S17843	0.0397	0.2102	0.0372	0.0614	0.5081	0.1353	0.008
S17845	0.0811	0.1446	0.056	0.0942	0.4105	0.1956	0.018
S1785	0.0286	0.2395	0.006	0.0722	0.4723	0.1506	0.0309
S17850	0.0695	0.1591	0.0366	0.0784	0.4386	0.1504	0.0675
S17857	0.0878	0.161	0.1018	0.1059	0.2853	0.2049	0.0533
S17859	0.1097	0.1803	0.0033	0.059	0.38	0.1998	0.0679
S17865	0.068	0.1318	0.0186	0.0598	0.4078	0.2335	0.0805
S17868	0.1158	0.1849	0.0636	0.0401	0.2789	0.2642	0.0525
S1787	0.0885	0.2167	0	0.0346	0.244	0.2574	0.1588
S17879	0.0448	0.2208	0	0.0825	0.4347	0.161	0.056
S17881	0.0567	0.193	0.0061	0.1134	0.3118	0.2167	0.1023
S17884	0.0731	0.2603	0	0.0697	0.3013	0.1988	0.0968
S17893	0.0655	0.2463	0	0.07	0.3901	0.1697	0.0584
S17897	0.1003	0.2047	0.0435	0.0541	0.1572	0.3563	0.0839
S17899	0.0645	0.169	0.0169	0.0502	0.4856	0.1542	0.0596
S17913	0.0493	0.2431	0	0.1282	0.3773	0.1059	0.0962
S17917	0.1281	0.1304	0.0439	0.0497	0.1906	0.32	0.1372
S17928	0.0432	0.2067	0	0.0913	0.3916	0.1472	0.1201
S17936	0.0434	0.2443	0.0448	0.0936	0.3034	0.1796	0.0909
S17938	0.0954	0.2352	0	0.0726	0.328	0.1977	0.0711
S17940	0.1248	0.2407	0	0.0531	0.2895	0.2067	0.0852
S17946	0.1314	0.1626	0.0351	0.0678	0.2798	0.2235	0.0999
S17948	0.0994	0.2703	0.0509	0.0433	0.2964	0.2397	0
S17949	0.0375	0.2123	0	0.0732	0.4748	0.1454	0.0568
S17959	0.0822	0.1968	0	0.0666	0.3826	0.2061	0.0657
S17960	0.1092	0.1466	0.0569	0.0962	0.3968	0.1585	0.0358
S17973	0.0568	0.2216	0.0376	0.1023	0.3695	0.1702	0.042
S17985	0.0551	0.2213	0.0949	0.1003	0.2745	0.1799	0.074
S17988	0.0582	0.1716	0.0815	0.0804	0.4046	0.1354	0.0681
