CD38.negative.naive.B.cell	memory.B.cell	CD14.positive..CD16.negative.classical.monocyte	cytotoxic.CD56.dim.natural.killer.cell	mature.neutrophil	memory.CD4.positive.alpha.beta.T.cell	CD4.positive..alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell
mix_18	0	0	0.00176867377680414	0	0.00259133437587034	0	0	0
mix_19	3.17576108078828e-05	0	0	3.27040827879199e-05	0	0	0	0
mix_20	0.000316837828038345	0.000377644643101106	0	0.000406422673118495	0	0.000600851542782749	0.0038928790002251	0.000511082067463225
mix_21	0.00022334404091284	0.000204143574566922	0	0.000143885086075312	0	0.000246087810328645	0.00136647254274232	0.000236592632885312
mix_22	4.97884465526846e-05	0	0	0.000177822103103861	0	0	0	7.71187679224819e-05
mix_23	7.70478351814495e-05	0	0	9.77472912721761e-06	0	0	0	9.67810495261356e-06
mix_24	0	0	0.00184708803584917	0	0.00303499156651007	0	0	0
mix_25	0	0	0	2.16184240670659e-05	0	1.64825214051196e-07	0	4.2439384967157e-05
mix_26	0.000232383633598613	0.000270885480222995	0	0.000514811410018266	0	0.000509056002965596	0.0025411597977929	0.000494051454492462
mix_27	0	0	0.00180423721963962	0	0.0026690156653573	0	0	0
mix_28	0.000316351090793747	0.000358764919369979	0	0.000392706043523444	0	0.000518237797143651	0.00262551330203854	0.000476344713759826
mix_29	8.62049165766696e-06	0	0	0.000100262106790471	0	0	0	4.22744047903492e-05
mix_30	3.2031589207645e-05	0	0	8.22009413433428e-05	0	0	0	4.4830609991081e-05
mix_31	3.15305423455974e-06	0	0	4.13556009279139e-05	0	0	0	1.78649128573527e-05
mix_32	9.50060348189019e-05	4.09060497269909e-05	0	0.000143473235112101	0	0.000101498227241155	0	0.000144298036136501
mix_33	0	0	0	1.22713405468074e-05	0	0	0	0
mix_34	0	0	0.00162166790830781	0	0.00218491820772404	0	0	0
mix_35	0	0	0	9.70498888709354e-05	0	0	0	4.20736315815701e-06
mix_36	0.000252934680172551	0.000228950519434757	0	0.000145732575397398	0	0.000249366181256883	0.00140798666650035	0.000236708800910941
mix_37	0.000230485284047143	0.000206067629785399	0	0.000115631697717252	0	0.000225761826192657	0.00136653760023062	0.000213395159886801
mix_38	0.000234547254072508	0.000249894291444089	0	0.000346194038250181	0	0.000412153782243894	0.00195656601585103	0.000385347940795911
mix_39	0.000295077736861317	0.000281942657636488	0	0.000300603554563233	0	0.000302527797999784	0.00140626342936527	0.000320509779506925
mix_40	1.71382708507413e-05	0	0	1.93304189742525e-05	0	0	0	0
mix_41	0	0	0.000721758399221248	5.06625096382319e-05	0.00122102239125528	0	0	0
mix_42	0.000348100796436423	0.00035769908802781	0	0.000260471160852752	0	0.000401723001757527	0.00191089998116796	0.00037092372506371
mix_43	5.66095494313512e-05	1.77007209490433e-05	0	0.000259925195687232	0	0.000159210669485433	0	0.000206349763941143
mix_44	0.000151210038812152	0.000142627152629636	0	0.000241986440668591	0	0.00027652962552998	0.00148404663543951	0.000269969123811574
mix_45	7.90953931320809e-06	0	0	5.23380346624674e-05	0	5.96358832519557e-05	0	8.48579882539902e-05
mix_46	0.000229857056925935	0.000233241086566994	0	0.000278087510843317	0	0.000339130871937362	0.00150444478995446	0.000330814939559571
mix_47	2.32770223921612e-05	0	0	7.5830290739979e-06	0	0	0	0
mix_48	0	0	0.00210251543544612	0	0.00344542574955091	0	0	0
mix_49	0	0	0	7.53575103867682e-05	0	0	0	0
mix_50	0.000290299717814427	0.000296584663594865	0	0.000182452715995335	0	0.000365991673065508	0.0018238631285339	0.000321857374798812
mix_51	0	0	0.00111953581740921	1.26442596262071e-05	0.00169011299550988	0	0	0
mix_52	0.000346431388205062	0.00033998715401446	0	0.000286227882372184	0	0.00034781585605513	0.00168604902825532	0.000345569794282063
mix_53	0	0	3.20077841951534e-05	5.2987130395456e-05	0	0	0	0
mix_54	0.000386069403731252	0.000417277266944789	0	0.000253613928297468	0	0.000515597407446543	0.00390836110736057	0.000406255718446406
mix_55	0	0	0	5.8504593197081e-05	0	0	0	0
mix_56	0.000158841397204067	0.000143709568422087	0	9.36199662730463e-05	0	0.000236463533585488	0.00147429158653845	0.000207303924046403
mix_57	0	0	0	0.00011126891223042	0	0	0	8.00776576941753e-06
mix_58	0.000169691926090213	0.000145049017679221	0	0.00019980700902128	0	0.000222892232813954	0.00129253145946895	0.000230158144688445
mix_59	0	0	0.000429475023709786	6.17286761298397e-05	0.000802101241555291	0	0	0
mix_60	0.000175530077213704	0.000125519455541272	0	2.527639982926e-05	0	9.99913850570484e-05	0.000855071872306445	0.000114454356850768
mix_61	0.000349728893400586	0.000370288291509345	0	0.000177336265168253	0	0.000462027837524965	0.00275456946342853	0.000352349199672067
mix_62	0.00028231305509057	0.000298948213799665	0	0.000292614867036728	0	0.000400747017789315	0.00192775535149832	0.000371863125417682
mix_63	0	0	0	7.06221162005563e-05	0	0	0	0
mix_64	0	0	0	0	0	0	0	0
mix_65	5.65255428359417e-05	0	0	0.000313595061364145	0	8.73603606710292e-05	0	0.000183369259842923
mix_66	0	0	0.00113095421375304	1.2160957604804e-05	0.00174517255741458	0	0	0
mix_67	0.000321111022712856	0.000324691940696565	0	0.000315820775927408	0	0.000369890101026531	0.00170106952347038	0.000362468693252479
mix_68	0.000194894180043264	0.00021329681056437	0	0.000405114981955684	0	0.000396112088803305	0.00202289978877952	0.000398794678283174
mix_69	0	0	0	0	0	0	0	0
mix_70	7.48760511558279e-05	0	0	0.000235240099849131	0	0	0	0
mix_71	0	0	0.00171390413244351	0	0.00242649099602882	0	0	0
mix_72	0.000358544010213468	0.000330532648317817	0	0.000139894648599753	0	0.00026268514286888	0.00141991198745069	0.000252858825942483
mix_73	0.000160830690901468	7.31166277095269e-05	0	0.000215932414773766	0	1.46718498371884e-05	0	0.000117570478097625
mix_74	8.44422535620071e-05	1.25381130452868e-06	0	7.70581960469064e-05	0	4.86808610661742e-07	0	5.85774336461029e-05
mix_75	0	0	0.00168389226325415	0	0.00208793007451691	0	0	0
mix_76	0.000140712862004216	0.000129309894412581	0	0.000239708029380669	0	0.000262037614555546	0.00141577921955392	0.000261660057192471
mix_77	0.000272720472632027	0.000318217601600113	0	0.000382111998012619	0	0.000516711059924442	0.00257213928221228	0.00046832555594336
mix_78	0	0	0	6.85919824344388e-05	0	0	0	0
mix_79	0	0	0.000655482165904549	7.83982566975234e-06	0.000894402552974185	0	0	0
mix_80	0.000221651264580122	0.000196203837504258	0	8.91673330469e-05	0	0.000211076128177254	0.00129310836037343	0.000200129124102507
mix_81	0.00018137109067273	0.000171965648629062	0	0.000124604455866715	0	0.000272957365401067	0.00153908437318378	0.000238770950028622
mix_82	2.73225966519374e-05	0	0	1.64620260112631e-05	0	0	0	0
mix_83	0	0	0.00120780351129535	0	0.00162094812532453	0	0	0
mix_84	0.000169396638218647	0.000144115944686933	0	8.9213332741984e-05	0	0.000199245965568392	0.00130723982370576	0.000187161473261603
mix_85	0.000156491469440759	0.000139735822696847	0	0.000105964223834721	0	0.00022788795073099	0.00139621674057749	0.000208309657937873
mix_86	0.00020991838330217	0.000224090556642143	0	0.000280099347002433	0	0.000383462513016098	0.00182698312629723	0.000350042587523485
mix_87	3.55387003341627e-05	0	0	3.75536340706253e-05	0	4.32546259128844e-05	0	7.3660360654843e-05
mix_88	0.000196937777706686	0.000180161086738122	0	0.000202795235607712	0	0.000257814344270373	0.00141223044432652	0.000254161333884648
mix_89	0.000255553735161534	0.00027139418271594	0	0.000271934068465069	0	0.000398193447642397	0.00183271430053233	0.000365297483428913
mix_90	0	0	0	1.4717194328961e-05	0	0	0	2.3994179074732e-05
mix_91	0	0	0.000880663720152549	3.1712247470546e-05	0.0016218742142785	0	0	0
mix_92	2.40195866713918e-05	0	0	1.36501937191803e-05	0	0	0	1.87603839507798e-05
mix_93	0	0	0.00200310531697582	0	0.00280588699490959	0	0	0
mix_94	0	0	0.00192434608544563	0	0.00328936295668489	0	0	0
mix_95	0	0	0.000946440718978422	3.27872341213285e-05	0.00173567994229778	0	0	0
mix_96	0	0	0.000282026606229767	0.0001316570192524	0.000470115174635093	0	0	0
mix_97	0	0	0	6.04554761565503e-05	0	0	0	0
mix_98	1.46946241929757e-05	0	0	8.8391054827487e-07	0	0	0	0
mix_99	0.000338390650030928	0.000381785722038868	0	0.000227277221186754	0	0.000564608764028009	0.00388047572200374	0.000413291305681728
mix_100	4.78126771002338e-05	0	0	4.50494729749772e-05	0	3.75404768165619e-06	0	5.46834615025376e-05
