B_cells	T_cells_.CD4..	T_cells_.CD8..	Endothelial_cells	Fibroblasts	Macrophage
mix_1	0.000141662570638202	0	0	0	0.000678353395034603	0.0021495221369823
mix_2	0	0	0	0	0.000243035250238103	0.00227277439558556
mix_3	0.00160030457379945	0.00215529576415384	0.00203468974215702	0.00160770765162081	0.00111040848259436	0
mix_4	0.00135528397300534	0.00124339721198287	0.00131456896078583	0.00114442585541752	0.00106029493000289	1.95852962474153e-05
mix_5	0.00148289197828431	0.00163792481493956	0.00167983472025651	0.00144025276172358	0.00130695117944437	6.75258940217859e-05
mix_6	0.000734447520566358	0.000412127902412642	0.000560841231269397	0.000720095818530541	0.000951116427725653	0.000693910631414056
mix_7	0.00123727510723243	0.00121290197207751	0.00126979799692733	0.000853168699920352	0.000593717883125972	0
mix_8	0.000446503744343108	0	0	0	0.000326493723117105	0.000849248140120836
mix_9	0.000746371038496813	0.0004396527303986	0.000647960452361511	0.000683055012393582	0.00100681496337986	0.00116157258832521
mix_10	0.00105357129880489	0.000751674101440955	0.000810684428842549	0.000585336035881859	0.000400900476303357	0
mix_11	0	0	0	0	0.000305054936029107	0.00211299833612647
mix_12	0.000177366141413789	0	0	6.39426660391269e-05	0.000557167506771661	0.00123960190561029
mix_13	0.00108177780062335	0.000780621121487344	0.000855943703932018	0.000394851706292976	0.000221467682854895	0
mix_14	0.00100231197380408	0.000685707562559175	0.000731527572444455	0.000442986810316058	0.000240915263477068	0
mix_15	0.00129012781067879	0.00148563229042344	0.00148311361093646	0.000719940377825795	0.000422481364593508	0
mix_16	0.00112741373638108	0.00128405805470332	0.00127801988757168	0.000986107871387775	0.000762930645176799	0
mix_17	0.00180894595932998	0.00193280884314351	0.00175093548382799	0.00114152800096853	0.000407184154654231	0
mix_18	0	0	0	0	0.000310689658995475	0.00245729212131242
mix_19	0.000773041557229651	0.000238766643551492	0.000398712030502838	0.000548773727195542	0.000768375867416197	0.000522119099703601
mix_20	0.00173610224729351	0.00283977772322573	0.0026386072156281	0.0019655008496002	0.00128423729490625	0
mix_21	0.00122834427163531	0.0012892583593774	0.00131005648583656	0.00102767906638289	0.000755972723783591	0
mix_22	0.00120745652384929	0.000676413807108745	0.000859926788350636	0.000761281895105321	0.000958470673359288	0.000864450120801473
mix_23	0.0010310398545071	0.000401281120775847	0.00055893794574223	0.000680703398003409	0.000837623291704715	0.000475528120647304
mix_24	0	0	0	0	0.000253735200738592	0.00292437226766861
mix_25	0.00104035891696885	0.000929657315362987	0.00107102397474345	0.00120964835482884	0.00130282928130632	0.000489091610582922
mix_26	0.00151299497723428	0.00268460224926675	0.00257049808149	0.00165358494841318	0.00108458533029855	0
mix_27	0	0	0	0	0	0.00209269512585883
mix_28	0.0017144837173438	0.00260363884239264	0.00243075088118324	0.00165530416596561	0.000975508975701818	0
mix_29	0.000911430542369817	0.000644206938815468	0.000804747099824168	0.000844151789066115	0.00102370890761157	0.000705113559514581
mix_30	0.000969259562431723	0.000674941940689496	0.000801268275313817	0.000863076050053955	0.000995489134057927	0.000484021855722007
mix_31	0.000897933419427683	0.000566952087592136	0.000736785168299157	0.000830213897557475	0.00101155433902266	0.000607319283157703
mix_32	0.00134436201835704	0.00141450438166749	0.00146270135215554	0.00127566223675949	0.00114479473255124	0
mix_33	0.000572415785535683	0	0.000174803633145373	0.000246694790779739	0.000561102282640863	0.000775074829446794
mix_34	0	0	0	0	0.000499015117200499	0.00210919718483767
mix_35	0.000655382037419809	0.000196352047486829	0.000424554916860626	0.00051902898242569	0.000843747201913772	0.00102697865102575
mix_36	0.00129930513919771	0.00121584684432909	0.00124848445049382	0.000859408537979277	0.000586763758855832	0
mix_37	0.00119667629788316	0.00109592312668213	0.00111073553842815	0.000860660730454919	0.0006458893420658	0
mix_38	0.00155268337272547	0.00248131534244492	0.00233263774288365	0.00164180715827654	0.00109853968919807	0
mix_39	0.0014169471972867	0.00164699254425474	0.00162655772955333	0.000895315169628351	0.000498432126056532	0
mix_40	0.000773898040398692	0.000223927162793244	0.000403038557064219	0.000560456571518832	0.000783499314161757	0.000621900226848491
mix_41	2.7351004932482e-05	0	0	0	0.000434532353197026	0.001461739244309
mix_42	0.00172382061710056	0.00220916413364242	0.00207780740131786	0.00135794591351145	0.000690063588073439	0
mix_43	0.00144435015377745	0.00194141090822177	0.00197158226346238	0.00170075499939291	0.00156997928445426	9.97383119159142e-05
mix_44	0.00123013631505978	0.00167614956778283	0.00167383063166837	0.00131723093486153	0.00107110602553836	0
mix_45	0.00119668877839421	0.00130486235705553	0.00137666319844123	0.00147337564186353	0.00143614483014841	0.000278258961807711
mix_46	0.00143459833672172	0.00203670490063783	0.00196517634191564	0.00145636288328737	0.000988893623597546	0
mix_47	0.000807753805894661	0.000271813886761079	0.000444328161952322	0.000641594070482157	0.000858012006228377	0.000627167971633547
mix_48	0	0	0	0	0	0.00236868554480224
mix_49	0.000625951723650945	0	2.92822540435095e-05	0.000134235147242072	0.000630593369541877	0.00146008349863043
mix_50	0.00159982035500156	0.0020025457621408	0.00189180720805107	0.0014222910056818	0.000861121450767302	0
mix_51	0	0	0	0	0	0.00158484947871528
mix_52	0.00162686284833235	0.00183025402814475	0.00177966963936692	0.00100195923935015	0.000467033432351939	0
mix_53	0.000514197006420658	0	0	0	0.000491853173943473	0.00149281552705828
mix_54	0.00177069315635795	0.00225104765676694	0.00207251048159879	0.00165139973101716	0.00102355384831036	0
mix_55	0.000617548016813627	0	6.12511050818762e-06	0.000135347825503736	0.000606789426075807	0.0014425716373894
mix_56	0.00118015909730852	0.00137049577345027	0.00136985289030135	0.00123494865071353	0.00102176097006037	0
mix_57	0.000620244778877549	0.000319632768113639	0.000577955758544299	0.000573882417146742	0.000918554604655736	0.00109681054973856
mix_58	0.00114279074133736	0.00129453838186591	0.00135654875365317	0.00105455096361465	0.000904005527145782	0
mix_59	0.000169811795168553	0	0	5.59020727195358e-05	0.000574450897413401	0.00129195235095869
mix_60	0.000906401932035033	0.000460947304317272	0.00058166243667814	0.000517672884968324	0.000477975187960905	0
mix_61	0.00187288691967493	0.00268654443077747	0.00244765191606384	0.00186405710454493	0.00106511505915654	0
mix_62	0.00170288334760945	0.00230054895914741	0.00219579840076668	0.0015767505970299	0.000989439216161544	0
mix_63	0.000473520619941431	8.10482624097001e-06	0.00026944319215636	0.000403143572943032	0.000821839266882269	0.00115403033339605
mix_64	0.000559382037786885	0	4.06795091613196e-05	0.00024059931647728	0.000522785776938845	0.000619003160322193
mix_65	0.0014497305495145	0.00149256203028875	0.00155744562325668	0.00126227023310343	0.00132300142337576	0.000648945773281414
mix_66	0	0	0	0	0	0.00161729576985468
mix_67	0.001631482208581	0.00203903200324128	0.00195951768074558	0.00121933203577375	0.000670182274243971	0
mix_68	0.00133081849091461	0.00206925980742476	0.00201697718275071	0.00135147995682146	0.000995075018314404	0
mix_69	0.000452248475364299	0	0	7.31391825476391e-05	0.000401325582615422	0.000668991143476322
mix_70	0.000445266039551319	0	0	0	0	0.00119070432978478
mix_71	0	0	0	0	0	0.00180389327958296
mix_72	0.00144011478529082	0.00117061029159685	0.00115026021881659	0.000600405654199053	0.000166300961856841	0
mix_73	0.00124608210631638	0.000797040383946581	0.000918975788300041	0.000605926808446332	0.000666647632063454	0.000240787520148503
mix_74	0.00115035324779735	0.000697480295836073	0.0008429053890144	0.000751313259436773	0.000832385014217005	0.000265697465900503
mix_75	0	0	0	0	9.30514390576321e-05	0.00204835597841853
mix_76	0.00114601838170504	0.00160487519433636	0.00161336402335353	0.00123589326311786	0.00101365601836957	0
mix_77	0.00166574069605556	0.00271823364469869	0.00252487360669054	0.00181712965634809	0.00115365600638055	0
mix_78	0.00064594130126346	0	0.000117043289033176	0.00028542148190368	0.000754159240679609	0.00144197164539944
mix_79	0.000189819310749449	0	0	0	0.000441064913539585	0.00126459122507591
mix_80	0.0011406045363059	0.00104486491448469	0.00106279260590821	0.000855054465773216	0.000618227945710535	0
mix_81	0.00126527100523598	0.00156163576164683	0.00151911036266453	0.0013447180435358	0.00104392216711286	0
mix_82	0.000805916622224453	0.000214883669342013	0.000391249155923157	0.000549343143289291	0.000791860136713579	0.00066958202042886
mix_83	0	0	0	0	0	0.00142854402744826
mix_84	0.00110652235342858	0.00107563381776539	0.00111978885012869	0.000970600200117006	0.000802431974384934	0
mix_85	0.00116583612949493	0.00132813596795454	0.00134274943869729	0.00120960176619612	0.00101501755618139	0
mix_86	0.00148154879352281	0.00230617567936265	0.00218641067140602	0.00169399589881093	0.00120245648307151	0
mix_87	0.00118645992977656	0.0010844337340454	0.00117551471097014	0.00126118425145188	0.00126366359640795	0.000237963437419982
mix_88	0.00126013632942985	0.0014843952445572	0.00150771385043514	0.00115109525687541	0.000893184462054886	0
