Chondrocyte.articular	B.cell.naive	B.cell.memory	Monocyte.CD14	NK.cell.CD56	Endothelial.large.blood.vessel	Endothelial.microvascular.mammary.or.endometrial	Endothelial.microvascular.non.reproductive	Epithelial.cell.mammary	Epithelial.renal.cortical	Epithelial.respiratory	Fibroblast.cardiac.ventricle	Fibroblast.of.arm	Fibroblast.of.lung	Fibroblast.of.the.aortic.adventitia	Fibroblast.or.papilla.dermal.cell	Hair.follicular.keratinocyte	Macrophage	Mature.neutrophil	Melanocyte.of.skin	Myometrial.cell	Osteoblast	MSC.like.pluripotent.cell	Myocyte.regular.cardiac	Smooth.muscle.cell.aortic	Smooth.muscle.cell.bronchial	Smooth.muscle.cell.of.bladder	Smooth.muscle.cell.coronary.artery	Smooth.muscle.cell.pulmonary.artery	Smooth.muscle.cell.of.trachea	Smooth.muscle.cell.uterine	T.Cell.CD4	T.cell.CD4.memory	T.cell.CD8.memory	otherCells
mix_14	0.0289757176881716	0.0297655075701628	0.0298140125123202	0.0295642398295763	0.0296971450931137	0.0292214090345992	0.0287879630557742	0.0293689198193932	0.0294270573870839	0.029178913665528	0.0293135478481577	0.0295207258810469	0.0296581725943657	0.0293552712521831	0.0295714744856166	0.0295212274600407	0.0295886324321083	0.029634486657287	0.0296667109957155	0.0282491997219284	0.0292769303093543	0.0295588339622149	0.0291942190022498	0.0295597439760907	0.0294290064707092	0.0294113300312996	0.02929042738962	0.029383703896102	0.0295024567933913	0.0295479177223384	0.0294867623463491	0.0291323439900934	0.0298362631921323	0.0295013798179316	8.34611595035284e-06
mix_15	0.0289757176881716	0.0297655075701628	0.0298140125123202	0.0295642398295763	0.0296971450931137	0.0292214090345992	0.0287879630557742	0.0293689198193932	0.0294270573870839	0.029178913665528	0.0293135478481577	0.0295207258810469	0.0296581725943657	0.0293552712521831	0.0295714744856166	0.0295212274600407	0.0295886324321083	0.029634486657287	0.0296667109957155	0.0282491997219284	0.0292769303093543	0.0295588339622149	0.0291942190022498	0.0295597439760907	0.0294290064707092	0.0294113300312996	0.02929042738962	0.029383703896102	0.0295024567933913	0.0295479177223384	0.0294867623463491	0.0291323439900934	0.0298362631921323	0.0295013798179316	8.34611595035284e-06
mix_16	0.0289748245685689	0.0297669531525686	0.0298015212278056	0.0295656711428203	0.0296985858288671	0.0292204972072017	0.0287892902885264	0.0293701445010822	0.0294294500954548	0.0291777247538828	0.0292999311952792	0.0295221162592785	0.0296595873025377	0.0293564612244112	0.0295728813157289	0.0295226221151131	0.0295900429110362	0.0296359229507794	0.0296681495737978	0.0282484008573608	0.0292780863768907	0.0295581747573905	0.0291931723447614	0.0295611432289925	0.0294301717695186	0.0294124537329223	0.0292915985738587	0.0293849603178115	0.029503842382751	0.0295493206098626	0.0294862141505072	0.0291310043378619	0.0298377137908568	0.0295028066746229	8.55847929004394e-06
mix_17	0.0289741162378949	0.0297662461494271	0.0298088313176432	0.029564966571866	0.0296978796518388	0.0292209479092565	0.0287885948647776	0.0293694413722896	0.0294287518073223	0.0291783154118658	0.0293077176758065	0.0295214120338912	0.0296588814856689	0.0293557580998544	0.0295721765383005	0.0295219179038656	0.0295893379378509	0.0296352175309388	0.0296674437645488	0.0282487996089731	0.0292773840640054	0.0295584969276314	0.0291936911055922	0.0295604385611954	0.0294294676115116	0.0294117495963888	0.029290896165309	0.0293842571565402	0.0295031383614981	0.029548616106275	0.0294864801541359	0.0291316714988576	0.0298370059326833	0.0295021028632919	7.85002120384792e-06
mix_18	0.0289757176881716	0.0297655075701628	0.0298140125123202	0.0295642398295763	0.0296971450931137	0.0292214090345992	0.0287879630557742	0.0293689198193932	0.0294270573870839	0.029178913665528	0.0293135478481577	0.0295207258810469	0.0296581725943657	0.0293552712521831	0.0295714744856166	0.0295212274600407	0.0295886324321083	0.029634486657287	0.0296667109957155	0.0282491997219284	0.0292769303093543	0.0295588339622149	0.0291942190022498	0.0295597439760907	0.0294290064707092	0.0294113300312996	0.02929042738962	0.029383703896102	0.0295024567933913	0.0295479177223384	0.0294867623463491	0.0291323439900934	0.0298362631921323	0.0295013798179316	8.34611595035284e-06
mix_19	0.0289758424847084	0.0297656324470768	0.0298127149439078	0.029564364685293	0.0296972699628283	0.0292213293617616	0.0287880878297972	0.029369044654777	0.0294271822271627	0.0291788092226861	0.0293121665538147	0.0295208507322276	0.0296582974600038	0.0293553960861702	0.0295715993421264	0.0295213523112701	0.0295887572904204	0.0296346115204022	0.0296668358622247	0.0282491313073285	0.0292770551351273	0.0295587764151744	0.0291941272975774	0.0295598688313723	0.0294291313124978	0.029411454871277	0.0292905522167969	0.0293838287330032	0.0295025816426531	0.0295480425763693	0.0294867149251728	0.0291322260565785	0.0298363880764986	0.0295015046670279	8.47095688616406e-06
mix_20	0.0289757176881716	0.0297655075701628	0.0298140125123202	0.0295642398295763	0.0296971450931137	0.0292214090345992	0.0287879630557742	0.0293689198193932	0.0294270573870839	0.029178913665528	0.0293135478481577	0.0295207258810469	0.0296581725943657	0.0293552712521831	0.0295714744856166	0.0295212274600407	0.0295886324321083	0.029634486657287	0.0296667109957155	0.0282491997219284	0.0292769303093543	0.0295588339622149	0.0291942190022498	0.0295597439760907	0.0294290064707092	0.0294113300312996	0.02929042738962	0.029383703896102	0.0295024567933913	0.0295479177223384	0.0294867623463491	0.0291323439900934	0.0298362631921323	0.0295013798179316	8.34611595035284e-06
mix_21	0.0289757176881716	0.0297655075701628	0.0298140125123202	0.0295642398295763	0.0296971450931137	0.0292214090345992	0.0287879630557742	0.0293689198193932	0.0294270573870839	0.029178913665528	0.0293135478481577	0.0295207258810469	0.0296581725943657	0.0293552712521831	0.0295714744856166	0.0295212274600407	0.0295886324321083	0.029634486657287	0.0296667109957155	0.0282491997219284	0.0292769303093543	0.0295588339622149	0.0291942190022498	0.0295597439760907	0.0294290064707092	0.0294113300312996	0.02929042738962	0.029383703896102	0.0295024567933913	0.0295479177223384	0.0294867623463491	0.0291323439900934	0.0298362631921323	0.0295013798179316	8.34611595035284e-06
mix_22	0.0289757176881716	0.0297655075701628	0.0298140125123202	0.0295642398295763	0.0296971450931137	0.0292214090345992	0.0287879630557742	0.0293689198193932	0.0294270573870839	0.029178913665528	0.0293135478481577	0.0295207258810469	0.0296581725943657	0.0293552712521831	0.0295714744856166	0.0295212274600407	0.0295886324321083	0.029634486657287	0.0296667109957155	0.0282491997219284	0.0292769303093543	0.0295588339622149	0.0291942190022498	0.0295597439760907	0.0294290064707092	0.0294113300312996	0.02929042738962	0.029383703896102	0.0295024567933913	0.0295479177223384	0.0294867623463491	0.0291323439900934	0.0298362631921323	0.0295013798179316	8.34611595035284e-06
mix_23	0.0289757176881716	0.0297655075701628	0.0298140125123202	0.0295642398295763	0.0296971450931137	0.0292214090345992	0.0287879630557742	0.0293689198193932	0.0294270573870839	0.029178913665528	0.0293135478481577	0.0295207258810469	0.0296581725943657	0.0293552712521831	0.0295714744856166	0.0295212274600407	0.0295886324321083	0.029634486657287	0.0296667109957155	0.0282491997219284	0.0292769303093543	0.0295588339622149	0.0291942190022498	0.0295597439760907	0.0294290064707092	0.0294113300312996	0.02929042738962	0.029383703896102	0.0295024567933913	0.0295479177223384	0.0294867623463491	0.0291323439900934	0.0298362631921323	0.0295013798179316	8.34611595035284e-06
mix_24	0.0289757176881716	0.0297655075701628	0.0298140125123202	0.0295642398295763	0.0296971450931137	0.0292214090345992	0.0287879630557742	0.0293689198193932	0.0294270573870839	0.029178913665528	0.0293135478481577	0.0295207258810469	0.0296581725943657	0.0293552712521831	0.0295714744856166	0.0295212274600407	0.0295886324321083	0.029634486657287	0.0296667109957155	0.0282491997219284	0.0292769303093543	0.0295588339622149	0.0291942190022498	0.0295597439760907	0.0294290064707092	0.0294113300312996	0.02929042738962	0.029383703896102	0.0295024567933913	0.0295479177223384	0.0294867623463491	0.0291323439900934	0.0298362631921323	0.0295013798179316	8.34611595035284e-06
mix_25	0.0289757176881716	0.0297655075701628	0.0298140125123202	0.0295642398295763	0.0296971450931137	0.0292214090345992	0.0287879630557742	0.0293689198193932	0.0294270573870839	0.029178913665528	0.0293135478481577	0.0295207258810469	0.0296581725943657	0.0293552712521831	0.0295714744856166	0.0295212274600407	0.0295886324321083	0.029634486657287	0.0296667109957155	0.0282491997219284	0.0292769303093543	0.0295588339622149	0.0291942190022498	0.0295597439760907	0.0294290064707092	0.0294113300312996	0.02929042738962	0.029383703896102	0.0295024567933913	0.0295479177223384	0.0294867623463491	0.0291323439900934	0.0298362631921323	0.0295013798179316	8.34611595035284e-06
mix_26	0.0289757176881716	0.0297655075701628	0.0298140125123202	0.0295642398295763	0.0296971450931137	0.0292214090345992	0.0287879630557742	0.0293689198193932	0.0294270573870839	0.029178913665528	0.0293135478481577	0.0295207258810469	0.0296581725943657	0.0293552712521831	0.0295714744856166	0.0295212274600407	0.0295886324321083	0.029634486657287	0.0296667109957155	0.0282491997219284	0.0292769303093543	0.0295588339622149	0.0291942190022498	0.0295597439760907	0.0294290064707092	0.0294113300312996	0.02929042738962	0.029383703896102	0.0295024567933913	0.0295479177223384	0.0294867623463491	0.0291323439900934	0.0298362631921323	0.0295013798179316	8.34611595035284e-06
mix_27	0.0289757176881716	0.0297655075701628	0.0298140125123202	0.0295642398295763	0.0296971450931137	0.0292214090345992	0.0287879630557742	0.0293689198193932	0.0294270573870839	0.029178913665528	0.0293135478481577	0.0295207258810469	0.0296581725943657	0.0293552712521831	0.0295714744856166	0.0295212274600407	0.0295886324321083	0.029634486657287	0.0296667109957155	0.0282491997219284	0.0292769303093543	0.0295588339622149	0.0291942190022498	0.0295597439760907	0.0294290064707092	0.0294113300312996	0.02929042738962	0.029383703896102	0.0295024567933913	0.0295479177223384	0.0294867623463491	0.0291323439900934	0.0298362631921323	0.0295013798179316	8.34611595035284e-06
mix_28	0.0289757176881716	0.0297655075701628	0.0298140125123202	0.0295642398295763	0.0296971450931137	0.0292214090345992	0.0287879630557742	0.0293689198193932	0.0294270573870839	0.029178913665528	0.0293135478481577	0.0295207258810469	0.0296581725943657	0.0293552712521831	0.0295714744856166	0.0295212274600407	0.0295886324321083	0.029634486657287	0.0296667109957155	0.0282491997219284	0.0292769303093543	0.0295588339622149	0.0291942190022498	0.0295597439760907	0.0294290064707092	0.0294113300312996	0.02929042738962	0.029383703896102	0.0295024567933913	0.0295479177223384	0.0294867623463491	0.0291323439900934	0.0298362631921323	0.0295013798179316	8.34611595035284e-06
mix_29	0.0289757176881716	0.0297655075701628	0.0298140125123202	0.0295642398295763	0.0296971450931137	0.0292214090345992	0.0287879630557742	0.0293689198193932	0.0294270573870839	0.029178913665528	0.0293135478481577	0.0295207258810469	0.0296581725943657	0.0293552712521831	0.0295714744856166	0.0295212274600407	0.0295886324321083	0.029634486657287	0.0296667109957155	0.0282491997219284	0.0292769303093543	0.0295588339622149	0.0291942190022498	0.0295597439760907	0.0294290064707092	0.0294113300312996	0.02929042738962	0.029383703896102	0.0295024567933913	0.0295479177223384	0.0294867623463491	0.0291323439900934	0.0298362631921323	0.0295013798179316	8.34611595035284e-06
mix_30	0.0289757176881716	0.0297655075701628	0.0298140125123202	0.0295642398295763	0.0296971450931137	0.0292214090345992	0.0287879630557742	0.0293689198193932	0.0294270573870839	0.029178913665528	0.0293135478481577	0.0295207258810469	0.0296581725943657	0.0293552712521831	0.0295714744856166	0.0295212274600407	0.0295886324321083	0.029634486657287	0.0296667109957155	0.0282491997219284	0.0292769303093543	0.0295588339622149	0.0291942190022498	0.0295597439760907	0.0294290064707092	0.0294113300312996	0.02929042738962	0.029383703896102	0.0295024567933913	0.0295479177223384	0.0294867623463491	0.0291323439900934	0.0298362631921323	0.0295013798179316	8.34611595035284e-06
mix_31	0.0289757176881716	0.0297655075701628	0.0298140125123202	0.0295642398295763	0.0296971450931137	0.0292214090345992	0.0287879630557742	0.0293689198193932	0.0294270573870839	0.029178913665528	0.0293135478481577	0.0295207258810469	0.0296581725943657	0.0293552712521831	0.0295714744856166	0.0295212274600407	0.0295886324321083	0.029634486657287	0.0296667109957155	0.0282491997219284	0.0292769303093543	0.0295588339622149	0.0291942190022498	0.0295597439760907	0.0294290064707092	0.0294113300312996	0.02929042738962	0.029383703896102	0.0295024567933913	0.0295479177223384	0.0294867623463491	0.0291323439900934	0.0298362631921323	0.0295013798179316	8.34611595035284e-06
mix_32	0.0289757176881716	0.0297655075701628	0.0298140125123202	0.0295642398295763	0.0296971450931137	0.0292214090345992	0.0287879630557742	0.0293689198193932	0.0294270573870839	0.029178913665528	0.0293135478481577	0.0295207258810469	0.0296581725943657	0.0293552712521831	0.0295714744856166	0.0295212274600407	0.0295886324321083	0.029634486657287	0.0296667109957155	0.0282491997219284	0.0292769303093543	0.0295588339622149	0.0291942190022498	0.0295597439760907	0.0294290064707092	0.0294113300312996	0.02929042738962	0.029383703896102	0.0295024567933913	0.0295479177223384	0.0294867623463491	0.0291323439900934	0.0298362631921323	0.0295013798179316	8.34611595035284e-06
mix_33	0.0289757176881716	0.0297655075701628	0.0298140125123202	0.0295642398295763	0.0296971450931137	0.0292214090345992	0.0287879630557742	0.0293689198193932	0.0294270573870839	0.029178913665528	0.0293135478481577	0.0295207258810469	0.0296581725943657	0.0293552712521831	0.0295714744856166	0.0295212274600407	0.0295886324321083	0.029634486657287	0.0296667109957155	0.0282491997219284	0.0292769303093543	0.0295588339622149	0.0291942190022498	0.0295597439760907	0.0294290064707092	0.0294113300312996	0.02929042738962	0.029383703896102	0.0295024567933913	0.0295479177223384	0.0294867623463491	0.0291323439900934	0.0298362631921323	0.0295013798179316	8.34611595035284e-06
mix_34	0.0293501640607306	0.0294035675395067	0.0294549556441914	0.0295248287871448	0.0294420216088504	0.0293884764518758	0.0294082187366169	0.029399228714845	0.0294030767234224	0.0293849185934732	0.0294029103124012	0.0294179537516166	0.0294369248053217	0.0293972920570367	0.0294266836897134	0.029418902298523	0.0294291586924913	0.0294332008701388	0.0294373280852871	0.0293924408511975	0.0293898665208385	0.0293639103508608	0.0293880648353477	0.0294259468828431	0.0294091745939003	0.0294071363745617	0.0293909710788396	0.0294025549492936	0.0293341657903155	0.0294257969862186	0.0294176906442484	0.0293826352154427	0.0294616867584498	0.0294468287705064	1.31797394886668e-06
mix_35	0.0289757176881716	0.0297655075701628	0.0298140125123202	0.0295642398295763	0.0296971450931137	0.0292214090345992	0.0287879630557742	0.0293689198193932	0.0294270573870839	0.029178913665528	0.0293135478481577	0.0295207258810469	0.0296581725943657	0.0293552712521831	0.0295714744856166	0.0295212274600407	0.0295886324321083	0.029634486657287	0.0296667109957155	0.0282491997219284	0.0292769303093543	0.0295588339622149	0.0291942190022498	0.0295597439760907	0.0294290064707092	0.0294113300312996	0.02929042738962	0.029383703896102	0.0295024567933913	0.0295479177223384	0.0294867623463491	0.0291323439900934	0.0298362631921323	0.0295013798179316	8.34611595035284e-06
mix_36	0.0289757176881716	0.0297655075701628	0.0298140125123202	0.0295642398295763	0.0296971450931137	0.0292214090345992	0.0287879630557742	0.0293689198193932	0.0294270573870839	0.029178913665528	0.0293135478481577	0.0295207258810469	0.0296581725943657	0.0293552712521831	0.0295714744856166	0.0295212274600407	0.0295886324321083	0.029634486657287	0.0296667109957155	0.0282491997219284	0.0292769303093543	0.0295588339622149	0.0291942190022498	0.0295597439760907	0.0294290064707092	0.0294113300312996	0.02929042738962	0.029383703896102	0.0295024567933913	0.0295479177223384	0.0294867623463491	0.0291323439900934	0.0298362631921323	0.0295013798179316	8.34611595035284e-06
mix_37	0.0289757176881716	0.0297655075701628	0.0298140125123202	0.0295642398295763	0.0296971450931137	0.0292214090345992	0.0287879630557742	0.0293689198193932	0.0294270573870839	0.029178913665528	0.0293135478481577	0.0295207258810469	0.0296581725943657	0.0293552712521831	0.0295714744856166	0.0295212274600407	0.0295886324321083	0.029634486657287	0.0296667109957155	0.0282491997219284	0.0292769303093543	0.0295588339622149	0.0291942190022498	0.0295597439760907	0.0294290064707092	0.0294113300312996	0.02929042738962	0.029383703896102	0.0295024567933913	0.0295479177223384	0.0294867623463491	0.0291323439900934	0.0298362631921323	0.0295013798179316	8.34611595035284e-06
mix_38	0.0289757176881716	0.0297655075701628	0.0298140125123202	0.0295642398295763	0.0296971450931137	0.0292214090345992	0.0287879630557742	0.0293689198193932	0.0294270573870839	0.029178913665528	0.0293135478481577	0.0295207258810469	0.0296581725943657	0.0293552712521831	0.0295714744856166	0.0295212274600407	0.0295886324321083	0.029634486657287	0.0296667109957155	0.0282491997219284	0.0292769303093543	0.0295588339622149	0.0291942190022498	0.0295597439760907	0.0294290064707092	0.0294113300312996	0.02929042738962	0.029383703896102	0.0295024567933913	0.0295479177223384	0.0294867623463491	0.0291323439900934	0.0298362631921323	0.0295013798179316	8.34611595035284e-06
mix_39	0.0289757176881716	0.0297655075701628	0.0298140125123202	0.0295642398295763	0.0296971450931137	0.0292214090345992	0.0287879630557742	0.0293689198193932	0.0294270573870839	0.029178913665528	0.0293135478481577	0.0295207258810469	0.0296581725943657	0.0293552712521831	0.0295714744856166	0.0295212274600407	0.0295886324321083	0.029634486657287	0.0296667109957155	0.0282491997219284	0.0292769303093543	0.0295588339622149	0.0291942190022498	0.0295597439760907	0.0294290064707092	0.0294113300312996	0.02929042738962	0.029383703896102	0.0295024567933913	0.0295479177223384	0.0294867623463491	0.0291323439900934	0.0298362631921323	0.0295013798179316	8.34611595035284e-06
mix_40	0.0289757176881716	0.0297655075701628	0.0298140125123202	0.0295642398295763	0.0296971450931137	0.0292214090345992	0.0287879630557742	0.0293689198193932	0.0294270573870839	0.029178913665528	0.0293135478481577	0.0295207258810469	0.0296581725943657	0.0293552712521831	0.0295714744856166	0.0295212274600407	0.0295886324321083	0.029634486657287	0.0296667109957155	0.0282491997219284	0.0292769303093543	0.0295588339622149	0.0291942190022498	0.0295597439760907	0.0294290064707092	0.0294113300312996	0.02929042738962	0.029383703896102	0.0295024567933913	0.0295479177223384	0.0294867623463491	0.0291323439900934	0.0298362631921323	0.0295013798179316	8.34611595035284e-06
mix_41	0.0293501640607306	0.0294035675395067	0.0294549556441914	0.0295248287871448	0.0294420216088504	0.0293884764518758	0.0294082187366169	0.029399228714845	0.0294030767234224	0.0293849185934732	0.0294029103124012	0.0294179537516166	0.0294369248053217	0.0293972920570367	0.0294266836897134	0.029418902298523	0.0294291586924913	0.0294332008701388	0.0294373280852871	0.0293924408511975	0.0293898665208385	0.0293639103508608	0.0293880648353477	0.0294259468828431	0.0294091745939003	0.0294071363745617	0.0293909710788396	0.0294025549492936	0.0293341657903155	0.0294257969862186	0.0294176906442484	0.0293826352154427	0.0294616867584498	0.0294468287705064	1.31797394886668e-06
