B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated	Plasma.cells	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	Dendritic.cells.resting	Dendritic.cells.activated	Eosinophils	otherCells
Mix_11	0.0280604824464155	0.21016388459666	1.06987639006543e-05	0.153092755201753	0.248862206392789	0.000306746516451036	0.0404587756383332	0.146113167606292	6.95170095112204e-07	0.0482445692292616	1.05622543765764e-06	6.82476603198526e-07	1.00115803518677e-06	3.96042882453264e-06	7.32141611109449e-08	1.2119686715061e-05	0.000937015434281699	0.123686742583587	2.11443376094032e-06	6.4931533753214e-06	1.42452378129011e-06	3.12613381961742e-05	2.0737812901501e-06
Mix_12	0.000560130681872445	0.0804303444833591	0.0126868384217264	0.408683564333485	0.239657215014429	0.00681473496706806	0.00177841184414062	0.0107202859335656	8.03561670141856e-05	0.200410355840331	0.000304886982853218	0.000176426037473033	0.0318203056983284	0.000175856108528978	3.02223576152863e-06	0.00218328646729196	0.00018188733787573	0.00052452994232137	0.000213656930069223	0.00244006870013463	9.55266592329823e-05	5.53910894414183e-05	2.91812369590312e-06
Mix_13	0.136265881843154	0.184192837134684	0.000372499941551874	0.063898655483634	0.287933067241528	1.99377533531363e-05	0.000869188783055454	0.0312914809508777	1.17443121300259e-06	0.190370453820006	2.97790104588898e-06	5.7168812490387e-06	4.81414348319434e-05	1.06213184403901e-06	1.30314878523455e-08	0.000274624229599589	0.00257924147177198	0.100408943192843	0.000692354383993162	0.000763141853013806	1.68310694818639e-06	2.02781802059392e-06	4.89518029444973e-06
Mix_14	0.0181418685236653	0.0545355358866241	3.0963612598894e-05	0.31775070826084	0.281636981522537	0.00147900966837719	0.0153284972831361	0.00637735216213729	9.2542379316733e-07	0.268852089130593	1.90561834412249e-06	7.70719171077415e-07	5.22782162715812e-06	2.860596109128e-07	3.1944170339648e-07	6.08413185748832e-06	0.00139119981651102	0.0244756110026086	0.000749415510949849	0.00922614380753368	1.98327060782853e-06	2.16214299463789e-06	4.95918217818095e-06
Mix_15	0.0328203583563009	0.166317006248212	0.000736825658119731	0.0884971994007254	0.231307415935841	4.26715804483435e-05	0.0608656934166996	0.0987437907231449	1.36714664299217e-06	0.136841479360939	2.64980187637607e-06	3.23484466438683e-07	0.000180614084633388	1.98703372724554e-06	3.751438757067e-07	6.46603045505843e-06	0.000245412232799214	0.177920703715729	6.24145108963672e-05	0.00521226964446376	0.000185550736052614	2.12148589630553e-06	5.30426805473603e-06
Mix_16	0.0346971530041771	0.280612148896875	0.00061470557649245	7.77785605961559e-05	0.206897080996143	0.00627168933946625	0.000127276837402137	0.0731869204597976	1.76537986407325e-06	0.224962789092483	3.60094274132909e-05	5.56129562959088e-06	8.10636054736685e-05	9.85269007230578e-07	2.42700355603315e-07	9.83769900231674e-07	1.04728018372013e-05	0.171770843688622	1.01968171552545e-05	0.000597648972184458	1.70038851454343e-05	1.61679410708085e-05	3.51168290955135e-06
Mix_17	0.0461846109534516	0.168394881991999	0.000220238401883224	0.0795805753374069	0.252347958015458	0.000971499503823408	0.0669872250278382	0.0421578865416177	3.15999191872655e-06	0.14602836263404	0.000140029672220968	1.07807332097781e-05	0.000460917874842533	2.49860501817195e-06	1.86162704126264e-07	7.70185539263256e-07	0.000255677492780868	0.195800884114302	0.000289914395983809	2.37111914038597e-05	8.6178900714984e-05	5.13107035294373e-05	7.415683138174e-07
Mix_18	0.0554007766199979	0.17672545077495	3.16224924840018e-06	1.60177985543872e-06	0.159089011434097	0.00634886069717321	0.00362082451000319	0.129182377405364	2.36394953762133e-05	0.141244964729845	2.62796475371504e-06	6.27519478953269e-07	8.40474117459339e-05	5.38337813659974e-06	4.47810772551949e-07	3.00959799020173e-05	0.0381297070081577	0.281252462740974	0.00816666039985967	0.0006741220765926	3.68922581266984e-06	6.47337391479704e-06	2.98541398775436e-06
Mix_19	0.0251548538286179	0.0760019821077367	0.0112206094367472	0.390083897135532	0.23664587302454	0.00463876278908447	2.21984907182168e-05	0.00021667500595758	5.27184454978067e-07	0.203385375331696	1.80842220995056e-06	1.5502845076755e-06	0.0343584106238076	3.07790063773733e-06	2.94038023112142e-07	1.88409662449333e-05	4.63090024427103e-06	0.000628891506136279	5.87984358963263e-06	0.0175968369594842	6.24942988348925e-07	2.40895828510274e-06	5.99031875569741e-06
Mix_20	0.103500033967612	0.238766312620466	0.00851210905992127	0.0239852029723617	0.271809404469171	0.0124841728745231	0.0081707629525938	0.0674370219128646	8.29872119030222e-07	0.142742210592731	2.26243488996162e-06	1.23236299126978e-05	0.0081590258677485	1.65422458592411e-06	6.63248630457313e-08	2.06888061296701e-06	1.05354952534264e-05	0.108557144675936	7.7216576027222e-06	0.00583210309732183	1.37570172971416e-06	3.9342474971178e-06	1.72246768131825e-06
Mix_21	0.112615742075002	0.218285900257846	0.0175319521197842	0.00108558066413068	0.223036336517684	0.00076617443361292	0.000594731931634772	0.0105594693507538	2.1142712320439e-07	0.190372030681171	5.58239146661495e-06	7.34323334978928e-07	0.0360010249696556	1.09886651624935e-06	6.89292851968473e-10	3.60562920523052e-06	1.43858325221097e-05	0.185698950722905	3.10515019532834e-06	0.00342167437137902	4.63323320363551e-07	6.12611191610754e-07	6.3166027296073e-07
Mix_22	0.045635590045641	0.0962516091949577	0.0220802181324655	0.279531267355855	0.234344432552726	2.1516636816723e-05	5.02408139530163e-06	0.00660454748987209	7.38719083498442e-07	0.201924694553729	2.43885165902604e-06	2.15333435871789e-06	0.0434890250993221	2.0367644776331e-06	3.79083946442088e-07	7.88660347003164e-06	3.5543499735617e-06	0.000670547311916981	0.0520217860270105	0.0173876517537944	6.89478179302075e-07	6.53534527429963e-07	1.15590448219745e-05
Mix_23	0.116344488931967	0.282352553338314	0.00620288299735333	0.000648523210740801	0.261376094720461	0.000617876455365897	0.00329115235728848	0.0405553506533944	2.26021427375661e-06	0.0727470849063958	1.68232011145924e-05	1.20731170655559e-06	8.69881726083748e-06	1.25429047330054e-06	2.16559960909155e-08	2.38212284872048e-06	8.00625732495505e-05	0.214865163579313	2.27126486949261e-06	0.000875531909294719	5.9112230937294e-06	4.21663532361792e-07	1.98260169199976e-06
Mix_24	0.000402520334841106	0.112836905166805	0.00821490921644931	4.00859852470333e-05	0.159140918736135	0.0270140981965085	0.124904447087679	0.135867325624852	1.77325220732066e-06	0.160321992214497	2.78927713259076e-06	4.12032189319201e-05	0.0167220159623858	0.000121261591226079	1.25664448481588e-07	0.000703908816153649	0.000216099750143982	0.253418699287819	1.27078045638314e-05	7.77133857607359e-06	2.4416778576101e-06	2.18087813636598e-06	3.81891740320567e-06
Mix_25	0.13292969391007	0.156031843378188	4.10572018901718e-06	0.0628712152482058	0.20417302018008	0.000124745755461381	0.00664212090669316	0.0627343755670859	6.40020991520449e-07	0.116297452397577	0.026737114641869	0.0135758295516204	1.90113767808445e-05	1.19389125994708e-05	2.40404310582008e-07	0.00490132766604177	0.0454214153104956	0.111608295106623	0.0558437511595256	2.10914616922188e-05	2.42804391343633e-06	4.52696959931537e-05	3.07358399354549e-06
Mix_26	0.120375284498667	0.119071725663538	0.000697511762146616	0.0513380784508828	0.165712247439047	0.00990362279091679	0.0538652955120665	0.0967991303221863	0.000101608819219568	0.1446371182718	7.08973442948905e-05	2.040821317069e-06	0.000148519422627183	0.000564363531976443	3.80562623084042e-07	0.011108942455164	0.0482581265571135	0.17603072205016	0.000813205153536399	0.000291294051216076	0.000101021998598869	0.000106063796560274	2.79872434141577e-06
Mix_27	0.173300376825406	0.228307665340442	0.0161663212683875	1.31342082034041e-05	0.0886090418897514	0.00029751970462841	0.0696359783079059	0.0599401054861987	6.83896180655872e-06	0.117138260526216	2.96734775730845e-05	2.41309152680368e-05	0.0195427639869851	5.75135590034646e-06	6.16771428318898e-06	2.87887323436301e-05	2.48723447623798e-05	0.224035652596867	1.78208373644558e-06	0.00219124048563447	0.000645666404240673	4.78201277586032e-05	4.47255701677245e-07
Mix_28	0.0372971519462722	0.224211866543826	0.0116744988256466	0.137438220458209	0.268832239035155	0.00112244551928462	0.0268471884792646	0.052919296747378	1.02881576795661e-06	0.1221173308429	3.94177185369615e-06	1.48249386264199e-06	0.0220840613788728	6.8546929306473e-06	4.85935755030453e-07	6.54746025912062e-06	1.95734167545704e-05	0.0923710114345793	4.36806212582929e-06	0.00303498525506389	1.93337445915208e-06	4.83552847315529e-07	3.0039569326296e-06
Mix_29	0.123793612139283	0.183399668995678	0.00148747864170728	0.0713754889221296	0.142067413242522	0.0184335846734665	0.0378923927923047	0.134044147132989	1.08493181447704e-06	0.126666818355109	3.77443305057397e-05	3.3182338992979e-06	4.33171089794546e-05	8.0474798595828e-07	2.03442521174107e-07	6.72136784584417e-06	0.00123609253274648	0.159399723414851	1.30014836969611e-05	9.44287161667048e-05	1.01879005117043e-07	5.22661068641269e-08	2.80064868584947e-06
Mix_30	0.0361530635044474	0.113935328014582	3.5655985953599e-06	0.284528658881608	0.292968976589479	0.000763090616668897	3.52235453086273e-05	0.0037258260272655	8.13560041335755e-08	0.174631346385737	1.93777980215746e-05	2.1561920038919e-06	0.000141463431105687	3.75456777116801e-07	2.88410401494776e-07	3.15791513024121e-06	1.74672830114538e-05	0.00226880214248359	0.0907896815555444	6.63121385768321e-06	3.77418144015155e-06	8.57817965687794e-07	8.06082560832843e-07
Mix_31	0.188204390954643	0.118810789359342	0.00101045546370584	0.00889904324574954	0.266546164363862	0.000324702491793871	0.00488141648251855	0.0759497773254282	5.08986842671316e-07	0.146970975722255	7.45430736880992e-05	0.000167156288477438	0.00285332758901428	3.77111591697628e-06	1.50859971425815e-06	9.82996769985981e-05	1.61496606870598e-05	0.185060204213343	1.56824916863403e-05	0.000104869899768051	2.82319144921873e-08	2.22743851682472e-06	4.00732413333903e-06
Mix_32	0.0814346655136332	0.137040576227105	0.00380888572129157	2.91386837529067e-05	0.15133603844062	0.0737352426532102	0.104218736958869	0.0491917177766171	1.03858438338714e-06	0.0761241070553266	0.000125648738577194	8.81002871577417e-07	0.00925941786780973	1.10713720170607e-06	7.72666326799727e-07	1.74813002929934e-06	0.0477803567187708	0.264323109848547	2.27315693414669e-06	0.00158077118677606	3.91940110968089e-07	1.13855566389412e-06	2.23543557308522e-06
Mix_33	0.0213788899252136	0.116324855141217	0.00357074821152859	0.11269059714431	0.180221316170739	0.027202087104161	0.0639803679459201	0.083495647926209	9.06602861963066e-07	0.144946946898406	1.08538167456457e-06	2.33172353998396e-06	0.0542930008396037	2.42521575694324e-06	2.97965847145982e-07	0.000223535364255144	0.0203533131091695	0.130977440235908	0.04032288626361	5.19876420094979e-06	1.00019955895956e-06	6.83936740064231e-07	4.43792956800271e-06
Mix_34	0.0445995224903773	0.223238460713879	0.0244323708087136	0.164397210286969	0.277144473918224	7.76292795725545e-06	1.10469719567598e-06	0.0532415599423779	3.66399443466257e-07	0.147310381874676	1.16386781509719e-05	4.66415680617604e-07	0.049336996252891	8.93509969624477e-07	1.47150126153658e-07	0.00448375858255324	2.17012089651534e-06	0.00668813889043788	1.2846835239515e-06	0.00509223581072281	2.72228141884877e-06	1.38454764051441e-06	4.94901617479912e-06
Mix_35	0.0802471509851734	0.0957903525485969	5.83640244243211e-06	0.17562488723901	0.30380483362036	6.97186879676126e-05	0.0144738763386446	0.0515539890137575	2.7230656094042e-06	0.11735271357122	1.22693538145067e-05	2.98014692855044e-06	5.24920444795558e-06	1.26397743555131e-05	1.56624171259079e-06	1.06907530719757e-05	0.000268890760041634	0.0996920809422597	0.0608402430656066	0.000183297290648691	1.03746699104552e-05	8.0156014456874e-06	2.56207229739094e-05
Mix_36	0.069745826895875	0.19591316399834	6.33815758731505e-06	0.115252250193969	0.248824886447273	0.0185373499614538	1.97652725610372e-05	0.0248674037196702	1.45292032566858e-06	0.149190484100889	0.000394653183492517	5.72055122686977e-07	3.809815056831e-06	7.26625017144378e-07	6.48421743954201e-07	1.09713290354389e-05	0.000313552289161152	0.108262048376586	0.0684908998772916	9.76581374523913e-05	5.75886906826543e-05	4.41250075013868e-06	3.53703066262528e-06
Mix_37	0.000867590732246532	0.0786153620417539	6.64596035105243e-05	0.394176947204615	0.279585591458998	4.35892998585296e-05	0.0130578380945008	2.19122943090103e-05	3.35962665973922e-08	0.211186386152013	0.000118228767296968	6.7100146262877e-06	4.13665522258891e-05	6.28380732071941e-06	6.67176340579203e-08	2.25010403428138e-05	2.14153291103195e-05	0.000100387173180722	0.000116330113683586	0.021906666917464	1.53206709525444e-05	3.19955281577067e-06	1.98128652738662e-05
Mix_38	0.00548747065426318	0.0945715251674645	0.0130195328641761	0.252790859118951	0.320053424355354	0.00355550927402713	0.0145769607884743	0.0635007719759662	5.37601098811327e-07	0.12781836647854	2.67808919272827e-05	5.54413045117359e-07	0.0139622417861233	2.91869543822195e-06	3.63159455302079e-07	7.7166710609279e-05	7.88786135241633e-06	0.0891698201527871	0.000494284409151914	0.00086949047552431	2.26560557231742e-06	4.12888328269717e-06	7.13867741451208e-06
Mix_39	0.107842022008623	0.354126901648696	0.0131986105450058	1.08811980716414e-05	0.106106052099353	0.000345378662765203	0.0261177507079129	0.0485362407752349	4.59773035951998e-06	0.0714890408500291	5.30537932029301e-06	4.4427628785021e-06	0.0677890861868966	0.00327289878955194	5.15060960360739e-09	0.000252066436988798	9.84486745191233e-05	0.197809938414113	2.72388683292749e-06	0.00298322980209575	4.20368988615251e-07	1.67643319039147e-06	2.2814879640097e-06
Mix_40	0.0304040896715088	0.11672176588837	0.000233729643730896	0.28605283435075	0.343088559607335	6.51660797107068e-05	0.00046977603398221	0.00113652269362107	1.15473184486226e-07	0.203185500326811	2.03335202042735e-05	1.51611575700967e-06	0.000106640949384764	1.20779404884644e-05	9.6259486072681e-07	3.81981215482821e-05	0.000179041789775113	0.017877968678826	2.75774276679608e-05	0.000320044969819186	4.33153781240521e-06	4.62573045212371e-05	6.98928033075578e-06
Mix_41	0.0551159186397068	0.08888289792806	0.00153857262037936	0.323276512145183	0.3624660094068	1.78253991945e-05	1.15185149616996e-05	0.000828156480274827	4.26054834487056e-07	0.134389148517666	1.69788186099254e-06	9.75401454819782e-07	0.00146802497622531	1.18795133896531e-06	1.42106294820968e-07	1.55853941083419e-05	6.97708569735412e-06	1.08636000972477e-05	0.0281500594733311	0.00380911009997266	1.98888519592559e-06	1.10370384559003e-06	5.29773351557437e-06
Mix_42	0.0924009412936183	0.221296542462301	0.00021240497331181	8.07334645093181e-05	0.13670126165234	0.0142990804599879	0.0660548614934355	0.157673167798388	8.06133546583475e-05	0.097865666780439	0.000159802110890478	9.41538702761994e-05	0.00474607524047144	8.78533136587608e-05	0.000124894736268681	0.000308242019304683	0.0194415999671666	0.187774140970956	7.07382378097944e-05	0.000186826510120299	0.00020373879204009	0.000131861893237646	4.79860481004306e-06
Mix_43	0.0715244761593739	0.213583333897391	0.00801940329892353	0.260763395712209	0.232875725946258	0.0128177902332136	9.77698519811912e-06	0.00242717795948344	6.40374488635619e-07	0.154082022061308	2.22131435287355e-06	1.2721695459587e-06	0.00903635203959872	1.2545097574319e-06	2.24557260596226e-10	2.09914014345346e-06	2.66221443543885e-06	0.0296246252950334	2.02754276447139e-06	0.00521032923419558	8.33605049464709e-07	7.28975337520931e-06	5.29032934367947e-06
Mix_44	0.0323029626212518	0.0617207860169375	0.00938435301949924	0.360631489544486	0.30451840417921	1.82671301152856e-05	1.73330790299476e-05	0.00400936962948394	3.96482996011843e-07	0.19010127887155	4.29174105364519e-06	7.5947458102313e-07	0.00470079170206486	4.37900563888665e-06	3.10378579953279e-08	0.00996204685158887	2.17031366080193e-05	0.00767754419161516	4.18410807370415e-06	0.014916811666372	6.93413109386992e-07	8.40570890774064e-07	1.28252598666776e-06
Mix_45	0.000472614218862886	0.191382602296978	0.00587545429114362	0.157771903611838	0.220376415858538	8.95978630844168e-05	4.87639313215995e-06	0.00607510376502359	1.75651375096801e-06	0.306534830638839	2.20506798593556e-06	2.8860206470267e-06	0.0225608682042	3.32761059013158e-06	8.38152315802174e-07	1.61466039921037e-05	1.2051738510127e-05	0.0880733111685287	4.93468420186774e-06	0.00068579614724698	3.7612096353868e-05	3.2573898627932e-06	1.16096643741323e-05
Mix_46	0.104433684220009	0.296803547385935	0.00442533250238473	0.00110871795004383	0.0706532350679059	0.00179679383439778	0.0255936246431532	0.0658904346765726	1.54095498977616e-06	0.191529176495085	2.50241082004532e-05	1.34819103272363e-06	0.00131314845826234	1.3364671845925e-06	5.74741397638466e-07	6.91289890613494e-05	0.00253707765292544	0.232069561924019	0.0012267564468283	0.000343190144668348	1.68446498221593e-06	0.000173279878056848	1.80080290426932e-06
Mix_47	0.0992787430620433	0.128970053135274	0.0179380072439327	0.267651925710461	0.226229532720054	7.0226301831714e-05	0.000195147905761974	0.0123016053203106	5.26743469323754e-07	0.194278833627738	2.15499770273759e-06	1.94581423506529e-06	0.0203772575159171	2.3182582927113e-07	1.01080524817335e-06	2.92898449455513e-06	3.52609451723924e-06	0.019904875558608	2.79638957227205e-06	0.0127795390759739	4.07472056095829e-06	2.15767656282664e-06	2.89876990109972e-06
Mix_48	0.0817474020621993	0.176421199840473	0.0030346098478358	0.0752084417333976	0.265465622094118	3.13888450171823e-05	0.0168955749693302	0.0698164938901378	3.64671674894803e-06	0.154682852317072	0.00104093053909589	3.6119995177489e-07	1.34118577930818e-05	5.67980024622962e-06	5.72212005235407e-08	0.00245010341358705	1.32983833783075e-05	0.107500888322691	0.045614986415742	3.48490532886583e-05	3.19965636787304e-06	3.05082958972492e-06	1.19509907388553e-05
Mix_49	0.026001937498383	0.078450127765297	1.96780878605776e-06	0.344559819535802	0.334196070229166	0.000140483099435679	0.0167586203056468	0.0254125051528231	8.08752873710443e-07	0.112117095231953	4.6982063600766e-06	3.31709341391268e-06	4.1651805311057e-06	7.64742147073615e-06	4.84862496270327e-07	0.0148709722497589	2.29664468852312e-05	0.00456960418460772	0.0428277498275456	6.85346289644971e-06	1.81965798556169e-05	1.49621188553373e-05	8.94698515581188e-06
Mix_50	0.0274277633472086	0.148576681170972	0.00147508063641261	0.0894633231032564	0.0550118932402068	0.0957809328836994	0.0481158000712998	0.101148703042041	0.0255516070890434	0.197999128647946	0.00112119744344354	0.00108253493525887	0.0295824461163575	4.86777540530637e-06	8.37342852916877e-06	0.00941479151298708	0.00940636476251084	0.155126840378273	0.00206571266572993	0.000253715547802133	0.00134750248668384	3.14964038611127e-05	3.24331107271549e-06
Mix_51	0.0804501153489977	0.221527582299264	0.00193231528171124	0.0641088120333513	0.25694628542742	2.02947032890818e-05	0.0582177654122104	0.0877374019582812	1.49372061701614e-06	0.0916740332127056	1.76734144991039e-05	2.74366432998133e-06	0.000203733565520039	1.84571356528004e-06	7.56641135547996e-07	5.55080115982486e-06	0.000115784879565374	0.136338846997513	2.80042247729001e-05	0.000643668509707872	2.01585993261836e-06	1.6419627067066e-05	6.85670338432879e-06
Mix_52	0.00700687709273282	0.0772939433674587	0.00385903972054918	0.27872393088626	0.284129245810343	0.000109992723447049	0.0146071140652197	0.00566288146908402	2.97964858935899e-06	0.288675304571623	4.36477688126157e-06	9.16169625102446e-06	0.000512612536422857	7.37369704636445e-06	8.95595225429937e-07	1.89496351504503e-05	0.000255571104731766	0.0381670123449804	2.74760615490849e-06	0.000894224336669121	8.23567105271992e-06	1.06693779063186e-06	4.64747063365538e-05
Mix_53	0.123223277655258	0.167667874910056	0.0149259786605106	0.102017318115959	0.159804066351423	0.000788271626096891	0.0184547112576783	0.0705662391718959	7.13200017174743e-05	0.171769141236716	2.83178768360512e-05	1.50329751353989e-05	0.0290858859877478	3.07851698173875e-05	3.5300751992144e-05	0.000554688824113619	0.000157169654146365	0.13364415660637	0.000193997125216268	0.00693606093003062	1.11910176281349e-06	2.86645775506441e-05	6.21431969998652e-07
Mix_54	0.000744488077955899	0.0488130492407602	0.00851184708363031	0.541207499286694	0.308832382184168	3.00643418206424e-05	3.05841693814487e-06	4.60038716882252e-06	2.25819097104236e-06	0.0685846775243264	1.07137085328396e-05	2.20152982544064e-06	0.0124369030263654	3.00692610301323e-06	5.73040184419494e-07	9.9823519696359e-05	2.48179199555661e-06	2.32496840271325e-06	0.0101717493057932	0.000510998121397463	6.67669708067348e-06	5.17726115788123e-06	1.3445369032357e-05
Mix_55	0.0202231180651873	0.0353705669420406	0.000371803628982628	0.436968504932212	0.339150881085014	1.6430665042102e-05	4.28227390644985e-06	0.00410498414632908	2.72135365985567e-06	0.161350392213199	2.3730771663795e-05	6.10643782496678e-07	0.00102067464778922	5.72479214650824e-06	1.84181400070417e-07	8.93897511442922e-06	2.09449130243734e-06	9.0534702667859e-06	4.7818794816798e-06	0.00133888669485328	2.64087152101214e-06	1.13734145063542e-06	1.78559336544814e-05
Mix_56	0.105692655483853	0.0662368756814706	0.011302464563965	0.0908140771986837	0.144884514962062	0.0475521956264962	0.00158759558522739	0.0945298315698978	1.17373778994632e-05	0.221257464829728	1.59828881459711e-05	1.8460389260896e-05	0.00601788407120402	4.66571750169382e-06	2.39142386299063e-06	1.52057024402424e-05	0.00210902576443267	0.184815624553917	0.0147265895437774	0.00836293936982466	3.12798347918068e-05	1.04558086855869e-05	8.20528718134599e-08
Mix_57	0.000174925210063488	0.0015558813088599	0.00998960078678334	0.374103233172847	0.344545999286891	7.91980136663873e-06	0.000109588470394076	9.5034997751911e-05	4.73203900820583e-06	0.104463736741134	7.68813510858268e-05	5.36999458951621e-06	4.37351207421224e-05	7.24019512499729e-06	8.96568437897547e-07	0.00188074224882153	2.6576858156292e-05	1.08379775026607e-05	0.147441280129264	0.00159341881358858	0.0138186490615848	4.01071107330772e-06	3.97091549289269e-05
Mix_58	0.0243862269496965	0.169038879366338	0.000292571319057863	0.0794315706332993	0.263431650886391	0.00445918430118774	0.057419551916026	0.0525648510888533	8.18169685308269e-07	0.138524158160316	0.00158687457900548	1.58405012890757e-06	0.000818356657749454	3.04814500267083e-05	2.76590157604964e-07	0.00204573271561892	0.00355690425413991	0.202068229177744	3.00615516991513e-05	0.000230553220721348	6.75048662345565e-05	9.83397553945082e-06	4.1441203838504e-06
Mix_59	0.0134142278452668	0.0179184518295021	0.000292050444807662	0.435283965591919	0.376750409401847	4.92236411284218e-06	7.25621098841118e-07	0.000474027310446938	8.55574636122885e-07	0.155434026919483	9.15293171885182e-05	1.30288583391011e-06	9.85585102821411e-05	1.05328764276417e-05	9.26335951415983e-07	1.9555111129192e-05	1.79076221137227e-06	3.17286932636502e-06	4.45541530064366e-05	1.77700483784756e-05	0.000109544229455336	1.70276867546401e-06	2.53972290127364e-05
