Mixture	B_cells	T_cells_(CD4+)	T_cells_(CD8+)	Endothelial_cells	Fibroblasts	Macrophage	P-value	Correlation	RMSE	Absolute score (sig.score)
mix_17	0	0.199677263216096	0.18692611641695	0.225594305427546	0.399033158123054	0.200260156747778	9999	0.703436554887209	0.745044109363258	1.21149099993142
mix_18	0	0.422784256118167	0.182343750477354	0.242300104221728	0.0654583434997743	0.288882776104725	9999	0.689436498344513	0.760260151229778	1.20176923042175
mix_19	0	0.136199748478529	0.277116411528958	0.229107600158727	0.311520315126278	0.261783774240894	9999	0.703506848491594	0.743036344244905	1.21572784953339
mix_20	0	0.352396582522954	0.313832341338423	0.244581457756514	0.0933515873519507	0.191902907182092	9999	0.678565060730023	0.774133808051865	1.19606487615194
mix_21	0	0.311730957515704	0.179894521163079	0.19359104469189	0.316108005693988	0.204367263509569	9999	0.698695921059066	0.748930165209162	1.20569179257423
mix_22	0	0.35934131561124	0.323520122935275	0.0552148404821201	0.146501711534877	0.31475611623464	9999	0.674568013500568	0.775347451078518	1.19933410679815
mix_23	0	0.401279947464786	0.295218863270742	0.204482501866358	0.0431810595109719	0.251554196488343	9999	0.674613869876194	0.778330759174471	1.1957165686012
mix_24	0	0.287215612427933	0.303351780330356	0.112951528355554	0.29884591481854	0.199404394489365	9999	0.690683933326034	0.75704969519324	1.20176923042175
mix_25	0	0.403242916336771	0.347323638706501	0.13076608912613	0.103246524750661	0.204519950596055	9999	0.671665253414074	0.781569522279591	1.18909911951612
mix_26	0	0.306026973845388	0.151759709024396	0.213717837001179	0.284817797711784	0.254604078486253	9999	0.703305812752105	0.743084835383358	1.210926396069
mix_27	0	0.34987503723536	0.325031389685922	0.180528298862889	0.0913865841481514	0.246652207008889	9999	0.673277925691005	0.778937100774773	1.19347351694121
mix_28	0	0.336599892143698	0.320996740418034	0.133574792928536	0.198320545544605	0.208346604479553	9999	0.680518892292934	0.769595363447999	1.19783857551443
mix_29	0	0.311917637419919	0.329911434610457	0.171018783899697	0.108551212031786	0.280057285216119	9999	0.676683594455479	0.77407516067841	1.20145635317798
mix_30	0	0.390301387801168	0.323965635666562	0.091301132644935	0.163200819517249	0.224173646844658	9999	0.676307343712311	0.774606897051384	1.19294262247457
mix_31	0	0.3566049177996	0.281835884006632	0.159057065025041	0.139145826501661	0.265125537088814	9999	0.684138739280094	0.765149249612887	1.20176923042175
mix_32	0	0.47142103291543	0.296595984306773	0.0581815958466465	0.0424992814637316	0.313386324850903	9999	0.668093469522579	0.785338775310275	1.18208421938348
mix_33	0	0.335678159225429	0.268382440938073	0.171139458984984	0.146389369136128	0.282543336515523	9999	0.691193710678607	0.756487757242838	1.20413276480014
mix_34	0	0.2554768024452	0.17867417460907	0.272477651376749	0.184459107632858	0.32185494305196	9999	0.700368552030792	0.746821728652498	1.21294267911584
mix_35	0	0.320494094221915	0.344899965996892	0.0736081963189622	0.21976051408813	0.24352817074579	9999	0.680763695374441	0.768178477492859	1.20229094137169
mix_36	0	0.301000459797511	0.307174670597252	0.0736127810095533	0.241709948884502	0.280892734293241	9999	0.68775017496662	0.759278266655502	1.20439059458206
mix_37	0	0.208328888956515	0.253797865246589	0.190325220237522	0.341541865122012	0.214314805374248	9999	0.699396602055863	0.747913684514262	1.20830864493689
mix_38	0	0.217763382016011	0.282471649659735	0.164091008194558	0.298120455862743	0.246707578179356	9999	0.697320225963676	0.749215513204187	1.2091540739124
mix_39	0	0.307922625950143	0.357163410643742	0.142302176005565	0.177738776107002	0.213548991713234	9999	0.679489908799129	0.770872111249957	1.19867598041969
mix_40	0	0.324654158754508	0.286589252457289	0.0609085105367907	0.229523483803157	0.298336978992537	9999	0.686994616351235	0.760038360381414	1.20001238454428
mix_41	0	0.283477706660853	0.188984820879425	0.196954111972024	0.250870848683918	0.291453738978644	9999	0.703015085432457	0.742550295086493	1.21174122717486
mix_42	0	0.512501639907092	0.263525605499251	0.116035794130408	0.0367260946597992	0.251775001899587	9999	0.668676895714401	0.785944264755221	1.18056413609614
mix_43	0	0.303007068364122	0.202753540058146	0.193070652776913	0.203509504391933	0.30464356323641	9999	0.700875952711631	0.744829805153974	1.20698432882752
mix_44	0	0.377481692048718	0.293356144400606	0.244240805656697	0.0333174320856823	0.248179642489904	9999	0.67628751751562	0.776694192974552	1.19657571668161
mix_45	0	0.262978882246244	0.346066354801038	0.0963666086658918	0.245145394568269	0.254080180014279	9999	0.681461141122131	0.767149836072494	1.20463742029572
mix_46	0	0.299433346607006	0.242629843034097	0.121505868024072	0.223357952640414	0.324814216869275	9999	0.699417342194018	0.745506231437979	1.21174122717486
mix_47	0.0417844538529041	0.0308896658904946	0.136133465122221	0.426501122768066	0.461582249420659	0.120168092060785	9999	0.707113376132588	0.749385799459454	1.21705904911513
mix_48	0	0.440919852797432	0.211660630388689	0.166880529584064	0.0738034021598063	0.301432780572465	9999	0.684793982111188	0.765050460521218	1.19469719550246
mix_49	0	0.36833876002804	0.284335251156363	0.0282575869270709	0.109722896873305	0.408805093050437	9999	0.679794340031584	0.76907178360791	1.19945958803522
mix_50	0	0.31944882355282	0.350618996971208	0.0936647716708138	0.200676372987643	0.23165591096945	9999	0.676200358458902	0.773994309248891	1.19606487615194
mix_51	0	0.257162300666031	0.160743941995171	0.201197497012662	0.334089165117773	0.2597497743242	9999	0.70466065462693	0.741674122078838	1.21294267911584
mix_52	0	0.297763228539588	0.181350057224257	0.202715440446243	0.248276901732186	0.282447355642788	9999	0.700825648171792	0.745390112555676	1.21255298358506
mix_53	0	0.327013840772155	0.192114684173871	0.264106788657048	0.107449157717302	0.314226291254509	9999	0.694493004183806	0.753729305080006	1.20491076257488
mix_54	0	0.338758271943935	0.286393782828011	0.12372944924527	0.212794260136497	0.240615177217976	9999	0.687161636803211	0.761038543293488	1.20229094137169
mix_55	0	0.371065761147376	0.163302651916188	0.232984420695414	0.207526064136529	0.231462169740307	9999	0.695440575570348	0.752823680334181	1.20634106763581
mix_56	0	0.385941672832463	0.300047682128371	0.0998918525854457	0.148461599987091	0.26624237188918	9999	0.679967149824484	0.76976886038239	1.20058517942255
mix_57	0	0.368228057482368	0.354361831194369	0.0566190067847602	0.173662188302811	0.240205926347237	9999	0.672526691394791	0.778500816134196	1.19307701011154
mix_58	0	0.286559411319849	0.313462807179032	0.144115780994617	0.257046574589133	0.20210045605356	9999	0.688433355221616	0.760027572377301	1.20328503013619
mix_59	0	0.257235676852976	0.189096375323448	0.181209117017002	0.265733760223701	0.31805974270547	9999	0.702946549704972	0.742441231643115	1.2113346721226
mix_60	0	0.357209240146156	0.231259744728646	0.188824837952392	0.176062043985525	0.249209808203837	9999	0.693161817375355	0.754602106388226	1.20256567501656
mix_61	0	0.290791419380715	0.307038548058438	0.0609709694936642	0.283045446139547	0.260444558299325	9999	0.68919383395485	0.757557574484667	1.20229094137169
mix_62	0	0.222855806385084	0.261948059794847	0.162030421130442	0.298613539390411	0.267762215398138	9999	0.701850418127425	0.743561922506348	1.21321004209892
mix_63	0	0.308349958905826	0.310684972271722	0.106134245095136	0.258411106939018	0.218188947210047	9999	0.685874492704123	0.762509636272684	1.20176923042175
mix_64	0.0410257491620551	0.0551016624269985	0.170252602156596	0.388817336036308	0.399926266627544	0.160866772847778	9999	0.706680197282977	0.745851225999401	1.21599038925728
mix_65	0	0.220781229630602	0.243486211838376	0.211732749892695	0.250959569682051	0.289030628213555	9999	0.703665778656279	0.741815307504909	1.21599038925728
mix_66	0	0.276097671177826	0.240443945629745	0.231086579677742	0.134590397453389	0.323473198635529	9999	0.695419536744679	0.751836698526546	1.20569179257423
mix_67	0	0.278074245388733	0.329058073999719	0.130927421204108	0.189894237795401	0.27486596706678	9999	0.687108765935541	0.76071222522396	1.20281994545474
mix_68	0	0.278289837526348	0.244735334210455	0.188668689394313	0.27477199411977	0.221573548433259	9999	0.698423037847074	0.748446642554164	1.20803940368415
mix_69	0	0.354861299120232	0.313595544908646	0.110812502130933	0.20801562667187	0.208431595769521	9999	0.680389931330346	0.769574570370288	1.1957165686012
mix_70	0	0.267470475597788	0.180560255465024	0.190823519223966	0.342894878381737	0.228190865861203	9999	0.702204422445919	0.744650642402846	1.20993999452972
mix_71	0	0.25723517423429	0.252498538916805	0.204452864092525	0.261877605659812	0.231825313181199	9999	0.698067631251627	0.7489459638283	1.20788949608463
mix_72	0	0.207322275676717	0.268390923409721	0.150030202461401	0.327999269155035	0.2581405201436	9999	0.701327291050372	0.744295964915021	1.21188319084647
mix_73	0	0.256734211900184	0.219584425931668	0.102683523692532	0.43040058767229	0.199172399990568	9999	0.699915729700522	0.74699033490485	1.20857514918724
mix_74	0	0.42854539841235	0.376893882319592	0.141288351665696	0.0155232528126389	0.22332442801039	9999	0.664236467833313	0.791997188676304	1.18557531322067
mix_75	0	0.379156739381128	0.219639291568437	0.160720300497389	0.183984890263063	0.257083957712535	9999	0.690907419997557	0.756990806114858	1.20058517942255
mix_76	0	0.200686659621707	0.336100652495385	0.0706477239909852	0.315639776715382	0.284157742942497	9999	0.691709086161367	0.754430940159463	1.20723255576596
mix_77	0	0.366158672118583	0.287521126749497	0.111873010102825	0.180926389218448	0.252196782230332	9999	0.683227788848993	0.765759896392808	1.19867598041969
mix_78	0	0.286597446552146	0.240891698252104	0.195533863981897	0.269586974474136	0.211522781539852	9999	0.696940371789317	0.750471743036612	1.20413276480014
mix_79	0.00737408496053091	0.147634102116483	0.249883439794969	0.14866755433753	0.36903014978423	0.288901668937682	9999	0.704585835876392	0.740695692002951	1.21149099993142
mix_80	0	0.369046707051329	0.175221665517041	0.188393164358146	0.131377893933884	0.338526244156155	9999	0.696893496261242	0.749755405282911	1.20256567501655
mix_81	0	0.185376894328857	0.221355150435544	0.348950373266966	0.106410504978191	0.354166576297802	9999	0.700883838618359	0.747316557325796	1.21625949930736
mix_82	0	0.0874133081038173	0.144290577934556	0.258300931670216	0.50421662941566	0.227036349487804	9999	0.708010656786779	0.743646421214715	1.22125779661205
mix_83	0	0.325746919592789	0.206695597715415	0.0853795029732811	0.38538449915191	0.202485273140835	9999	0.696251543838552	0.750681157292052	1.20569179257423
mix_84	0	0.250105646858972	0.296718761082153	0.135684179206875	0.29076480965983	0.233455231121242	9999	0.693342403714734	0.753662917099452	1.20672862792907
mix_85	0	0.164065550221619	0.275606697436567	0.196004030887271	0.293341346533688	0.284882842875754	9999	0.703340439616475	0.742252564670754	1.2139004679549
mix_86	0	0.303986521541334	0.30913912919001	0.0951790511972199	0.277783276972454	0.214785180691058	9999	0.687247622060773	0.760779533539692	1.20087315959207
mix_87	0	0.508998472939356	0.338382363653595	0.0342219562249706	0.018036125036676	0.270020143316628	9999	0.650356321771378	0.807985037820341	1.16965906117123
mix_88	0	0.360670708297111	0.315208667702516	0.134106237235671	0.110235093422971	0.277617868856158	9999	0.67966328310214	0.770479283178828	1.19783857551443
mix_89	0.0498567708706876	0.170253397884239	0.153635188708679	0.343615806525429	0.200291451485798	0.294635418062446	9999	0.70344371048784	0.743900536901285	1.21228803353728
mix_90	0	0.416128756455393	0.37209875851306	0.0787999696920167	0.0895452567900038	0.232526378065646	9999	0.659166119196426	0.795958278436602	1.18909911951612
mix_91	0	0.318495540160415	0.325652629533643	0.067568993033404	0.226997366662831	0.264570500745898	9999	0.68114056669797	0.767370498926581	1.20328503013619
mix_92	0	0.365905684984286	0.290215171503394	0.181902273134713	0.139314132410346	0.223247917389811	9999	0.682399460860944	0.768034882588408	1.20058517942255
mix_93	0	0.18646421863533	0.181705656553216	0.0948050075793049	0.57653378006087	0.169645411083682	9999	0.706237614491752	0.742631515099253	1.2091540739124
mix_94	0	0.402739217908953	0.344815026719674	0.0526795560807336	0.151458872779281	0.23867847538218	9999	0.66992020706911	0.782044129342727	1.19037114887082
mix_95	0	0.392363519146295	0.290326807322967	0.139341591185652	0.160902893513106	0.215741169251664	9999	0.67919264856047	0.771584283283127	1.19867598041969
mix_96	0	0.327896167032075	0.261784061158398	0.214171201325427	0.106780768662965	0.293233504765695	9999	0.689512639424607	0.75909962406233	1.20386570294456
mix_97	0	0.431020068214657	0.327970051644796	0.030568916860452	0.0858114217679092	0.313980240042953	9999	0.667891028526812	0.784521548776969	1.18935069853077
mix_98	0	0.385587442437299	0.265498710391752	0.0682697352739584	0.186650546208017	0.294866725281048	9999	0.684539428255014	0.763482738281824	1.20087315959207
mix_99	0.000393472890462794	0.14339851728901	0.179597549634918	0.0973437889997993	0.505757026704026	0.285520862271403	9999	0.70318408759752	0.74458254396688	1.21201121778962
mix_100	0	0.311831765273849	0.303851680781644	0.0411738352001217	0.315448229557872	0.229733507155843	9999	0.685523051442881	0.76218103917492	1.20203901796933
